Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38
FDFE	-0.101750839278803	-0.282982810632349	0.109932762223621	0.108824245160298	0.196492065043285	0.218966568647479	-0.0632205592925479	0.0712511707579374	-0.00512439605414657	-0.194369206469572	-0.0112723487631078	0.0325482054569073	-0.0839672681970139	0.228974070673245	-0.0768865118047519	-0.0289570262703765	-0.255674982395117	-0.0727119796281787	0.0645377744502407	0.0245105742139701	0.0374700806278339	-0.0458218563593932	0.170147759876265	0.161300931093669	0.0573123605233165	-0.218343704261285	0.0570556124211959	0.174034329390529	-0.255099018614355	-0.0740884139415181	0.0922501071075345	-0.04134547501527	0.327858056645625	0.192311624898074	-0.10955966625597	0.103074203199996	0.389682852753731	-0.258172633124033
FF	-0.0651439733338656	-0.313915493592155	-0.115440105367802	-0.111389718724758	0.0450708716375157	-0.105038405118284	0.176067483222391	-0.164478140796865	-0.0413560553872926	-0.0266471890748031	-0.149645296586777	0.124593681420339	0.10987733542619	-0.174177825998595	-0.0505630210813317	-0.0422552641398539	-0.341336839989951	-0.0944321471351179	0.293513890885003	-0.0999396400456903	0.279351271393849	-0.116314193312564	-0.00465015633524738	0.150968051699358	-0.216096492865852	-0.364072812990835	0.00171308843716337	0.0838381204491637	-0.0136997241686355	0.0145149771737967	0.0219817560537746	-0.11717573793421	-0.154073167062158	-0.179654299418233	0.0249034900801298	-0.19281567354425	-0.247154351663719	0.146757482125793
VB12	-0.125365468782549	0.0427150129841518	-0.250506776321325	0.0634981391533131	0.19983090733908	0.156880578175222	-0.0891377552313018	0.030673166929559	0.196681830715187	-0.409686037404798	0.14703433748605	-0.167370763466538	0.133712637827128	-0.152429775912805	0.146807650826908	0.205267668434097	0.163745840021224	-0.186145490376472	0.34237856192051	0.159295430475499	-0.0924727230867133	0.13051709341102	-0.336914806520258	-0.149802814439859	0.0841555971719963	-0.0866031866627439	0.182415453714862	0.0937619798021546	-0.108779395571411	0.101183968051788	-0.00254513047271548	-0.0135823138665572	-0.0176426207179108	0.0939565980087953	0.129747109550638	0.00128555828847479	-0.0615970390001937	0.0836875662349765
VARA	-0.101087882327067	-0.177829933107334	-0.0452335571466809	-0.264676045949535	0.29234479388017	0.135854041952007	0.073733208757862	-0.210749882210236	-0.254315130975237	0.120437770574494	-0.186821753213599	-0.0817444430380392	0.153057061911184	0.00327322780471719	-0.0148091055808435	-0.0856128932621191	-0.114537607889266	0.0572261750679657	0.00771611836610716	0.0118917367235849	-0.348816222434678	-0.157361344288078	-0.0142445028546953	-0.216535847604011	0.302082157620573	-0.122964347394828	-0.13824668655135	-0.186950098606579	0.217500074862417	0.0586432157493407	-0.0900362785383651	0.0813105707317503	-0.0201258155736806	0.121440744618015	0.281064635884717	0.213645253302233	0.058950108412747	0.0352482063666097
LZ	0.0291165718291096	-0.205716729567755	-0.130591114720739	-0.291610406922004	-0.00202720308118971	-0.155794512357166	0.15430553552414	0.245844649330154	0.0815024892736496	0.283280583365215	0.0597213809484112	-0.260156763735488	-0.0387646274217185	0.328958865551698	-0.11997278143952	-0.0216568407258754	-0.0628686561767215	0.127977896693362	-0.0540639864358801	0.273702117620982	-0.0922066107671192	0.015495961154455	-0.263633396607133	-0.277972446551101	-0.073813849393257	0.0208694460384573	-0.0502155051247149	0.220533360189831	-0.296612877783321	-0.0264686131437306	0.137988166533095	-0.15942991940341	-0.0283771925741848	-0.112704813112339	-0.0298328139942146	-0.0625682162145211	-0.0355929514650866	-0.0077604538386012
ACAR	0.0600699221928695	-0.130678795207936	-0.080947557585875	0.0605723527632803	0.3695656557754	0.123773121462738	0.245021768020165	0.249387082820965	-0.233086917083489	0.031436117505045	-0.199013906191487	0.099370634698677	-0.136442350962751	-0.304541799008252	-0.200513895838399	-0.254539690000998	0.330587345331055	-0.192241435021546	-0.203632458471673	0.0828476071332389	0.112027023353082	-0.0322161348163748	-0.144496145893646	0.15248889495044	0.116845345183412	0.177573056645071	0.127460850817798	0.0706312482900751	-0.0866641619810713	-0.158893149300865	0.0113077448638954	0.000529526113834607	-0.0470933078832842	0.0580935368195823	-0.0621451077104236	-0.0823636636241157	-0.0633323584189559	0.0442466335426631
CRYP	-0.0189943368352413	-0.0284334364814424	-0.0379193078956347	0.0500136717932662	-0.308807884928883	-0.286683553375828	-0.15647317476355	0.143217836204491	-0.409920097783269	-0.405332067864152	-0.229366883447401	0.0995165171412575	-0.189665802874131	0.0214436495845942	-0.293108490309448	0.272810674639216	-0.0084226133263993	-0.0729130013645399	-0.0314639735079556	-0.0228800623661615	-0.176231954068532	-0.243262704681413	-0.0866268852606139	-0.205382310987703	0.00952863343645241	-0.040720269081898	-0.0050475882226292	0.0555421329647685	-0.0144180632895902	-0.030441709482366	0.103829066640567	0.112927989141836	-0.0238284871590774	0.0270023115074524	0.019656195021739	-0.0435423107088212	-0.0280959407113495	0.00413004422285836
LYCO	-0.17678790948899	-0.0493341750242958	0.226728310340421	0.131232418352647	-0.0845107309267428	-0.00209241604037948	-0.0751099300344824	0.144740874344441	0.0381293194801725	-0.074423604472042	-0.233452809004253	0.386139110319069	0.312967060806717	0.173029990953835	0.268370268993609	-0.33871419625161	0.143549190467762	0.0781255709219655	0.250141393107861	0.0282207501499971	-0.20474819370685	-0.122995192327273	-0.00729424486782084	-0.0416333781829124	0.0681379708900334	0.227198200430519	-0.0905231272926149	0.22479908164166	-0.0326855565857324	-0.00776484401960774	0.118048427123773	-0.183137517080711	-0.0264361222617005	-0.110258993416466	0.0442636892264684	-0.00846356313820063	-0.104735212628098	0.0186752244749073
ATOC	-0.115571548412902	-0.178560967559321	-0.0646772373641276	0.0980054824203123	-0.256526910426348	0.261855826914722	0.198323977851734	0.246530003929602	-0.033614586646827	-0.128084528059736	-0.159336467494546	0.0752348893102421	0.301233702503854	0.0116228686119067	0.00274744601591047	0.171318010402445	0.00383809966964479	0.226348963588037	-0.265734943044996	-0.0014891040192066	0.16240149154179	0.473052834639393	0.067082025907884	-0.169451614231988	0.163213077225106	-0.20948151980146	-0.104610486685102	-0.0724811383161565	0.0628213922614255	-0.112311893383994	-0.106919763852467	-0.028728130390943	-0.0554956813336706	0.0459192389391012	-0.0462085891141392	-0.060687800015861	-0.0733638123038905	-0.0226160179904683
CHOLN	-0.160650235121193	0.125375614975035	-0.289735332464131	-0.116178590346448	0.0712760491749426	-0.0413585441278898	0.184302702471288	0.020757690094949	0.136125211319445	-0.0559619993431348	-0.212025099434392	0.036449636225924	-0.118772169770191	0.144849952722114	-0.158006593988209	0.0979346280141698	0.169066091700126	0.00616135583959432	0.24149398310618	-0.116920901510447	0.141698389367856	-0.00061918507635523	0.0551803411417825	-0.0832216843907323	-0.121699996701891	0.13954899316139	0.00375323762238414	0.120069538631391	0.348493926282295	-0.195660387177915	-0.275908867141745	-0.147106582459822	0.0471033053906572	-0.261159005541012	0.0321480795760191	0.181811831195378	0.209178424141666	-0.311621370560631
S140	-0.262782908817243	0.108807935239801	0.109039200611899	-0.155765937666307	-0.0902235066508804	0.13772872603383	-0.0366152136224898	-0.0567203990920783	-0.150898560082019	0.0872759716182949	0.163033690346579	-0.0437663630142432	-0.0729182412877924	-0.0937762266767755	0.0809154905181061	-0.101484781883447	-0.0785396606090245	0.0634894650071395	0.182470583428708	-0.112377819456233	0.0249363786684984	0.013290490104125	-0.128913898263945	-0.0475913574748911	0.276385585911309	-0.024042762144613	0.07797111061355	0.111246573190362	-0.132104222705697	-0.245846056877518	0.000588051677736842	0.450839740362177	-0.281755841412336	-0.206447567644189	-0.206143248103532	-0.17120200763729	0.00635734690683274	-0.339435107840429
S120	-0.177864550563265	0.012385014217875	0.14050545375589	-0.157749515368646	-0.104346021840547	0.291785119892082	0.00133796859924699	0.214454720028122	-0.109065406602435	-0.0159693338104882	0.376753547644529	-0.102192387336184	-0.0781353813119725	-0.307220854908785	-0.258046542781216	-0.135977185933994	0.0118102142784264	0.11065830991108	0.0985787786818118	-0.28616464256421	-0.0838629767730204	0.0252935083836724	0.119492493762329	-0.14060886312449	-0.2267757352655	0.0274303694404002	-0.0769434079078268	0.204891585779478	0.170792697826608	0.00349942198898006	0.214139895974277	-0.184027310771381	0.153933205752041	0.0738200674607394	0.124081419353422	0.107072020913959	-0.126501019792569	0.0689409383670152
M161	-0.250340641628233	0.162961745669457	-0.107636256982869	-0.0691204051051786	-0.109041661421566	0.0400995579805086	-0.118410944402779	-0.0191167172665758	-0.185216949806451	0.147903023039795	-0.164373949047886	0.0639732988529854	-0.0824449766087092	-0.111332593052972	0.0445992637818511	-0.0218888927924494	-0.118873385447667	0.0104337071762546	0.046433213903832	0.100222401836786	0.332484246202901	0.0136497305577885	-0.0578413881076681	-0.120854763935197	0.164009095794852	0.094098095529151	0.206657362122944	-0.244629107931333	-0.197771651096846	0.314931126313237	0.138186907845414	-0.237757997948211	0.183409616122633	-0.0495707238060281	-0.172545301310816	0.38090923931765	-0.17288292698002	-0.0968324603147005
VITD	-0.0920686853198884	0.0947925240699123	-0.350369326212672	0.0965921067450851	-0.0825785484657662	0.178555983250885	-0.00707376360547013	-0.0539576084047939	-0.0511651029111089	-0.00232954446437083	-0.016433535682176	-0.145315735212035	0.228678325063883	0.0383752161268614	0.0245600617637526	0.00454968462168283	-0.309256791777353	-0.172309021775039	-0.254124716890847	-0.183497354183938	-0.0161137402113128	-0.180067408669642	0.0508580615888038	0.0539888319338647	-0.041997207039707	0.395907177338745	0.00797791830104169	0.0794210797465711	-0.123119658248864	0.0692899130145653	-0.0306391150303067	-0.129852076219603	-0.06325530559922	0.133100929063915	0.254406609872085	-0.308697767902452	-0.0662676651564512	-0.282589265234614
M221	0.0144847941396333	0.0934273947665398	-0.14354536516452	0.291433890244061	0.178284297277424	-0.0781492092613155	-0.118131313964249	0.155082453049533	-0.465377296207053	0.30562363236465	0.246788449165758	0.170239982396438	0.0764785863822075	0.146023155893994	-0.0463777373275406	0.0691246522331019	0.108565650487726	0.118210901164505	0.195638759308037	0.130366210350069	-0.0872765433706761	0.167823826081878	-0.00228585126671292	0.121613891412933	-0.127483618923888	-0.226259618048842	0.0574200075848697	-0.0437247016382213	0.0848846633306599	0.164979913438398	-0.0714114210671418	-0.0452990918410425	0.0513227009669694	-0.0529979850167138	0.173291235604013	-0.183172625796077	-0.0438647589948031	-0.242630067553548
PFAT	-0.187290353233718	-0.0689612852979656	-0.0582129170378086	0.226997328715069	-0.16126163884864	0.141207593719652	0.278246531686287	0.0441501352111022	0.147104335936754	0.251928372640752	-0.201865456339946	-0.0439686877198288	-0.306404531662201	-0.0673786912293286	0.21238505919516	0.153925727085666	-0.0289633735166984	-0.218091030319851	0.0361203558470779	0.188887415486701	-0.377224604978473	-0.00601923172591087	0.194636430719064	0.0398052205209408	-0.185901129425558	-0.0897029192550503	0.0690909344665354	0.0607647213264393	0.0874742937063003	0.00451088041816735	0.115305763703745	0.177339083214081	-0.00445224954662024	0.0928863333708871	-0.0536100889666483	0.114648854642462	-0.274731244178604	-0.1187446274925
P226	-0.0431900107823734	0.116248205614773	-0.344392683820438	0.226890958983629	0.0540951273956638	0.0740354091389844	-0.0203506393197306	0.0033119904640748	-0.244912594110721	0.0896637288988629	0.103434731498459	-0.0184447457496227	0.149981834335542	0.105584335710601	0.063583537742963	-0.0102175108255273	-0.155494523236319	-0.155047813089041	-0.0349722645913321	-0.140701896255197	-0.0823032822827772	0.0411464407609642	0.0185882937185172	-0.0152131982281424	-0.0580972644933469	0.0551251811180466	-0.18050178116693	0.208199376498675	-0.079304913680939	-0.144800102184497	-0.0647622901377822	0.150477028038163	0.0514801954006481	-0.220871805631885	-0.30620157893031	0.296514523270913	0.101058581967383	0.48042293235294
B12_ADD	0.0391519166341105	-0.269576364202749	0.0820683923274164	0.0127467288251159	0.107253348395692	0.36362241017177	-0.227948484249197	0.195847332987716	0.0597110724832926	0.0404949284072993	0.0451540933456828	0.106649213582221	-0.124081704345051	0.0660799909160991	-0.0590176034372416	0.149826073292708	0.0129849005747279	-0.146037813140217	0.0649231814842345	-0.0483141311089328	-0.0337548576331751	-0.147511209680063	0.0329204166425006	-0.181379288859308	-0.156226851067067	0.124459730768807	-0.131426193122561	-0.267564345054529	0.0193602401632038	0.296635531490733	-0.187626111989107	-0.0961350887039072	-0.395253717066488	-0.128052568328167	-0.289918909443227	-0.0868205774921018	0.0990439607480858	0.00466339168103634
