"Axis"	"Eigen"
1	0.0377052398260693
2	0.0294877282238363
3	0.0261220238570726
4	0.0251973617059773
5	0.0235539107795853
6	0.0218532385928955
7	0.0214506210342742
8	0.0210063959120545
9	0.0195489447088356
10	0.0190670234758235
11	0.018254058761527
12	0.0172398727880717
13	0.0169430830053136
14	0.0165804180964735
15	0.0160294466489681
16	0.0154422151702155
17	0.0153857055387846
18	0.0149379590131604
19	0.014495455351571
20	0.0143961488717426
21	0.0137706733477553
22	0.0134369028998292
23	0.0133430715651113
24	0.0131705315203755
25	0.0128533171971294
26	0.0122645245880029
27	0.0121343853296446
28	0.0119265561618202
29	0.0116340431621996
30	0.0114850943784976
31	0.0109029637587198
32	0.0107382719207464
33	0.0103636533667631
34	0.0103172209677117
35	0.0101624131479475
36	0.0100429415687866
37	0.0099072772716298
38	0.00979041125435118
39	0.00960830601865438
40	0.00948255527444722
41	0.00931804515394484
42	0.00908368432341946
43	0.008895547510102
44	0.00866738747100122
45	0.0083793685825172
46	0.00829090775658303
47	0.00819562016625094
48	0.00816173417027783
49	0.00803601829660438
50	0.00789697772029037
51	0.00771768371282041
52	0.00745761505682458
53	0.00732280764084356
54	0.00726334003911973
55	0.00710853066352711
56	0.00695994907223938
57	0.00680899564604784
58	0.00670076924868409
59	0.00657308504454851
60	0.00634927502188839
61	0.00621561371778038
62	0.00611785558564331
63	0.00608437071882138
64	0.00593842149155764
65	0.00585353123421609
66	0.00573845837539896
67	0.00569412798861498
68	0.00555750436742687
69	0.00548854238544329
70	0.00532868131946738
71	0.00525444752956118
72	0.00522183225258044
73	0.00516141328172428
74	0.00502897075636943
75	0.0049909090721979
76	0.00476031217084468
77	0.00465590141322915
78	0.00464719160061228
79	0.00453275275970118
80	0.00445113392156278
81	0.00433585847011246
82	0.00413300144680917
83	0.00402120074372989
84	0.00399566251360505
85	0.00390719114821045
86	0.00384046189474381
87	0.00374143217274647
88	0.00364329742059439
89	0.00357385379838714
90	0.00348847028896613
91	0.00334032564534728
92	0.00328567896056933
93	0.00324589283274849
94	0.00309173505319645
95	0.0029951416579434
96	0.00295903014581794
97	0.00288123325896382
98	0.00283108840125766
99	0.00275993145352018
100	0.00257465537778689
101	0.00250300060662008
102	0.00243666602447532
103	0.00236762132372868
104	0.0022857634286463
105	0.00224175103202667
106	0.00218171658525861
107	0.00200751076990183
108	0.00187077334736702
109	0.0018040682515222
110	0.00172808948513334
111	0.00167300783501912
112	0.00164558335392781
113	0.00155672640463536
114	0.00152620944945133
115	0.00144793934796225
116	0.00137012277370438
117	0.00130566907579197
118	0.00118527579432446
119	0.00111263481662296
120	0.00100183981837904
121	0.000933696246138075
122	0.000865983075404215
123	0.000846664370698706
124	0.000671434304008071
125	0.000627233459870695
126	0.000533043382228022
127	0.0005180699614703
128	0.000469137458562602
129	0.000366515536418285
130	0.000271912033661543
131	0.000161880744989123
132	0.000128221707782481
133	4.79725825001833e-05
134	0
135	-8.5989466195411e-05
136	-0.000199753776352965
137	-0.000336247573271291
138	-0.000436450473369317
139	-0.000653515048053246
140	-0.00256820103870919
