"Sample"	"X86515"	"X86817"	"X86875"	"X92954"	"X84108"	"X85684"	"X86335"	"X86558"	"X86657"	"X86674"	"X87186"	"X88173"	"X88303"	"X90481"	"X90511"	"X92135"	"X92283"	"X92513"	"X92876"	"X93109"	"X93326"	"X83755"	"X83834"	"X84309"	"X84443"	"X84575"	"X85456"	"X85681"	"X85685"	"X85900"	"X86480"	"X87583"	"X88002"	"X88021"	"X88054"	"X88191"	"X88203"	"X89803"	"X90021"	"X90995"	"X91166"	"X91220"	"X92168"	"X92286"	"X92340"	"X93355"	"X84109"	"X85054"	"X85648"	"X86318"	"X87985"	"X89352"	"X89371"	"X85928"	"X86546"	"X86732"	"X87123"	"X88764"	"X91950"	"X93143"	"X92544"	"X86573"	"X91302"	"X90367"	"X91461"	"X91578"	"X87175"	"X89320"	"X88438"	"X92185"	"X89173"	"X89184"	"X89649"	"X85057"	"X84609"	"X86542"	"X85332"	"X86500"	"X87256"	"X93565"	"X86581"	"X83789"	"X84424"	"X86565"	"X88355"	"X89319"	"X92170"	"X85571"	"X87417"	"X88719"	"X88838"	"X91733"	"X92535"	"X92989"	"X85120"	"X92883"	"X84226"	"X87198"	"X87832"	"X88320"	"X89103"	"X90088"	"X92831"	"X92019"	"X84752"	"X86982"	"X90046"	"X90849"	"X90941"	"X91099"	"X89822"	"X90355"	"X86451"	"X85109"	"X85598"	"X87114"	"X87710"	"X85918"	"X88253"	"X93463"	"X85215"	"X85491"	"X86178"	"X87228"	"X90694"	"X91343"	"X90057"	"X83894"	"X88544"	"X88125"	"X90824"	"X85735"	"X91004"	"X90171"	"X86505"	"X91747"	"X86806"	"X87064"	"X89650"	"X90594"	"X84315"
"X86515"	0	0.872727272727273	0.918918918918919	0.893617021276596	0.955555555555556	0.918367346938776	0.875	0.939393939393939	0.956521739130435	0.976190476190476	0.926829268292683	0.976744186046512	0.981481481481482	0.979591836734694	0.94	0.906976744186046	0.939393939393939	0.972972972972973	0.975	0.916666666666667	0.958333333333333	0.942307692307692	0.958333333333333	0.978260869565217	0.918918918918919	0.9375	1	0.956521739130435	0.912280701754386	0.891891891891892	0.9375	0.895833333333333	0.980392156862745	0.918918918918919	0.955555555555556	0.962962962962963	0.934782608695652	0.916666666666667	0.980392156862745	0.955555555555556	0.980769230769231	0.977777777777778	0.972972972972973	0.925	0.943396226415094	0.945454545454545	0.978723404255319	0.918367346938776	0.933333333333333	0.98	0.975	0.905660377358491	0.936170212765957	0.962962962962963	0.944444444444444	0.951219512195122	0.948717948717949	0.975609756097561	0.938775510204082	0.957446808510638	0.928571428571429	0.942307692307692	0.92	0.958333333333333	0.941176470588235	0.955555555555556	0.953488372093023	0.980392156862745	0.924528301886792	0.878048780487805	0.936507936507937	0.962264150943396	0.956521739130435	0.96551724137931	0.967741935483871	1	0.978260869565217	0.948717948717949	0.945945945945946	0.912280701754386	0.96078431372549	0.978260869565217	0.962962962962963	0.923076923076923	0.914893617021277	0.925925925925926	0.934782608695652	0.923076923076923	0.916666666666667	0.955555555555556	0.885714285714286	0.842105263157895	0.948717948717949	0.923076923076923	0.914893617021277	0.98	0.907407407407407	0.96078431372549	0.934782608695652	0.936170212765957	0.951219512195122	0.897435897435897	0.906976744186046	0.976190476190476	0.894736842105263	0.891304347826087	0.96	0.957446808510638	0.948717948717949	0.909090909090909	0.936170212765957	0.948717948717949	0.956521739130435	0.9375	0.930232558139535	0.930232558139535	0.978260869565217	0.954545454545455	0.90625	1	0.870967741935484	0.945945945945946	0.947368421052632	0.95	0.979166666666667	0.918918918918919	0.891891891891892	0.971428571428571	0.939393939393939	0.925	0.921052631578947	0.935483870967742	0.973684210526316	0.972222222222222	0.947368421052632	0.897435897435897	0.9375	0.945945945945946	0.903225806451613	1	0.957446808510638
"X86817"	0.872727272727273	0	0.851063829787234	0.918032786885246	0.929824561403509	0.864406779661017	0.907407407407407	0.886363636363636	0.931034482758621	0.924528301886792	0.884615384615385	0.905660377358491	0.904761904761905	0.950819672131147	0.883333333333333	0.87037037037037	0.934782608695652	0.938775510204082	0.942307692307692	0.918367346938776	0.933333333333333	0.921875	0.915254237288136	0.910714285714286	0.961538461538462	0.934426229508197	0.96	0.931034482758621	0.882352941176471	0.9	0.951612903225806	0.883333333333333	0.984615384615385	0.875	0.948275862068966	0.955223880597015	0.95	0.9	0.96875	0.929824561403509	0.901639344262295	0.928571428571429	0.96	0.903846153846154	0.90625	0.941176470588235	0.949152542372881	0.844827586206897	0.830188679245283	0.951612903225806	0.877551020408163	0.909090909090909	0.896551724137931	0.90625	0.916666666666667	0.882352941176471	0.9	0.88	0.918032786885246	0.894736842105263	0.911764705882353	0.954545454545455	0.985074626865672	0.915254237288136	0.951219512195122	0.948275862068966	0.946428571428571	0.984615384615385	0.940298507462687	0.909090909090909	0.92	0.954545454545455	0.949152542372881	0.952380952380952	0.945945945945946	1	0.948275862068966	0.92156862745098	0.895833333333333	0.958904109589041	0.953125	0.966101694915254	0.970588235294118	0.981818181818182	0.951612903225806	0.985915492957746	0.967213114754098	0.962962962962963	0.918367346938776	0.948275862068966	0.872340425531915	0.884615384615385	0.942307692307692	0.88	0.934426229508197	0.934426229508197	0.926470588235294	0.936507936507937	0.967213114754098	0.933333333333333	0.903846153846154	0.944444444444444	0.966101694915254	0.982142857142857	0.943396226415094	0.968253968253968	0.935483870967742	1	0.962264150943396	0.861538461538462	0.950819672131147	0.962264150943396	0.931034482758621	0.916666666666667	0.947368421052632	0.96551724137931	1	0.96551724137931	0.979166666666667	0.980769230769231	0.979166666666667	0.96078431372549	0.961538461538462	0.981818181818182	0.967213114754098	0.941176470588235	0.92156862745098	0.979591836734694	0.979166666666667	0.982142857142857	0.92156862745098	0.931818181818182	0.980769230769231	1	0.941176470588235	0.924528301886792	0.956521739130435	0.980769230769231	0.956521739130435	1	0.967213114754098
"X86875"	0.918918918918919	0.851063829787234	0	0.952380952380952	0.945945945945946	0.953488372093023	0.942857142857143	0.961538461538462	0.947368421052632	1	1	0.941176470588235	0.955555555555556	0.975609756097561	0.953488372093023	0.945945945945946	1	0.96551724137931	0.96875	0.966666666666667	0.975609756097561	0.955555555555556	1	0.973684210526316	0.967741935483871	0.976190476190476	1	0.947368421052632	0.981132075471698	0.935483870967742	1	0.928571428571429	1	0.933333333333333	0.885714285714286	0.978723404255319	0.975	0.952380952380952	1	0.945945945945946	0.875	0.914285714285714	0.96551724137931	0.970588235294118	0.933333333333333	0.936170212765957	0.947368421052632	0.928571428571429	0.888888888888889	0.951219512195122	0.862068965517241	0.936170212765957	0.923076923076923	0.883720930232558	0.888888888888889	0.833333333333333	0.821428571428571	0.866666666666667	0.9	0.828571428571429	0.96	0.955555555555556	0.954545454545455	0.95	0.967741935483871	1	0.972222222222222	0.976744186046512	1	0.944444444444444	0.982758620689655	0.978260869565217	0.918918918918919	0.9	0.962962962962963	0.956521739130435	0.973684210526316	0.96875	0.966666666666667	0.981132075471698	0.977272727272727	0.973684210526316	0.978723404255319	0.96969696969697	0.976190476190476	1	0.921052631578947	0.9375	0.966666666666667	1	0.966666666666667	0.971428571428571	1	1	0.976190476190476	0.976190476190476	0.98	0.977272727272727	1	0.95	0.970588235294118	0.970588235294118	1	1	0.96969696969697	0.976190476190476	0.9	0.975	0.935483870967742	0.96	1	0.96875	1	0.976190476190476	0.972972972972973	1	1	0.944444444444444	1	0.931034482758621	1	0.966666666666667	0.967741935483871	0.96969696969697	0.948717948717949	0.967741935483871	0.935483870967742	0.923076923076923	0.92	0.970588235294118	0.935483870967742	0.958333333333333	1	0.964285714285714	1	0.939393939393939	1	0.966666666666667	0.96	1	0.921052631578947
"X92954"	0.893617021276596	0.918032786885246	0.952380952380952	0	0.9375	0.944444444444444	0.934782608695652	0.945945945945946	1	0.978260869565217	0.909090909090909	0.956521739130435	0.964912280701754	0.981132075471698	0.944444444444444	0.914893617021277	0.916666666666667	0.975609756097561	0.977272727272727	0.951219512195122	0.897959183673469	0.982758620689655	0.92	0.98	0.952380952380952	0.962264150943396	0.975609756097561	0.980392156862745	0.935483870967742	0.928571428571429	0.92156862745098	0.903846153846154	0.943396226415094	0.976744186046512	0.98	0.983050847457627	0.96078431372549	0.901960784313726	0.943396226415094	0.914893617021277	0.982142857142857	1	0.95	0.931818181818182	0.947368421052632	0.949152542372881	0.96	0.86	0.916666666666667	0.942307692307692	0.977272727272727	0.949152542372881	0.92	0.96551724137931	0.894736842105263	0.906976744186046	0.977272727272727	0.977777777777778	0.943396226415094	0.96078431372549	0.950819672131147	0.964912280701754	0.982456140350877	0.981132075471698	0.958904109589041	0.959183673469388	0.86046511627907	0.981818181818182	0.948275862068966	0.936170212765957	0.940298507462687	0.907407407407407	0.916666666666667	1	0.9375	0.971428571428571	0.914893617021277	0.953488372093023	1	0.88135593220339	0.963636363636364	0.959183673469388	0.96551724137931	0.930232558139535	0.942307692307692	0.931034482758621	0.918367346938776	0.977777777777778	0.925	0.9375	0.868421052631579	0.909090909090909	0.902439024390244	0.930232558139535	0.962264150943396	0.942307692307692	0.95	0.944444444444444	0.918367346938776	0.92	0.978260869565217	0.880952380952381	0.914893617021277	0.955555555555556	0.904761904761905	0.9	0.943396226415094	0.96078431372549	0.928571428571429	0.915254237288136	0.961538461538462	0.928571428571429	0.893617021276596	0.942307692307692	0.979591836734694	0.936170212765957	0.959183673469388	0.91304347826087	0.973684210526316	0.976190476190476	0.945945945945946	0.897435897435897	0.952380952380952	0.977777777777778	0.96078431372549	0.952380952380952	0.953488372093023	0.974358974358974	0.973684210526316	0.931818181818182	0.928571428571429	1	0.976190476190476	0.948717948717949	0.926829268292683	0.906976744186046	0.972972972972973	0.976190476190476	0.972972972972973	1	0.96078431372549
"X84108"	0.955555555555556	0.929824561403509	0.945945945945946	0.9375	0	0.893617021276596	0.810810810810811	0.866666666666667	0.931818181818182	0.923076923076923	0.897435897435897	0.925	0.875	0.934782608695652	0.869565217391304	0.904761904761905	0.866666666666667	0.942857142857143	0.888888888888889	0.914285714285714	0.911111111111111	0.92	0.911111111111111	0.904761904761905	0.916666666666667	0.863636363636364	0.942857142857143	0.931818181818182	0.910714285714286	0.918918918918919	0.888888888888889	0.869565217391304	0.891304347826087	0.945945945945946	0.878048780487805	0.777777777777778	0.909090909090909	0.914893617021277	0.840909090909091	0.904761904761905	0.938775510204082	0.953488372093023	0.911764705882353	0.894736842105263	0.9	0.924528301886792	0.931818181818182	0.938775510204082	0.880952380952381	0.958333333333333	0.947368421052632	0.963636363636364	0.934782608695652	0.9	0.942857142857143	0.923076923076923	0.974358974358974	0.948717948717949	0.914893617021277	0.909090909090909	0.946428571428571	0.961538461538462	0.94	0.934782608695652	0.890625	0.954545454545455	0.926829268292683	0.98	0.981818181818182	0.953488372093023	0.952380952380952	0.92	0.880952380952381	0.925925925925926	0.95	0.966666666666667	0.954545454545455	0.947368421052632	0.972972972972973	0.929824561403509	0.938775510204082	0.904761904761905	0.9	0.891891891891892	0.91304347826087	0.944444444444444	0.909090909090909	0.948717948717949	0.914285714285714	0.85	0.914285714285714	0.925	0.947368421052632	0.948717948717949	0.936170212765957	0.91304347826087	0.905660377358491	0.893617021276596	0.857142857142857	0.86046511627907	0.864864864864865	0.833333333333333	0.878048780487805	0.95	0.921052631578947	0.936170212765957	0.9375	0.956521739130435	0.918918918918919	0.927272727272727	0.979166666666667	0.857142857142857	0.931818181818182	0.958333333333333	0.977272727272727	0.953488372093023	0.954545454545455	0.953488372093023	0.96969696969697	0.914285714285714	0.96969696969697	0.944444444444444	0.973684210526316	0.975	0.978723404255319	0.973684210526316	0.947368421052632	0.970588235294118	0.9375	0.95	0.947368421052632	0.967741935483871	0.972972972972973	0.941176470588235	0.945945945945946	0.923076923076923	1	1	0.935483870967742	1	0.933333333333333
"X85684"	0.918367346938776	0.864406779661017	0.953488372093023	0.944444444444444	0.893617021276596	0	0.780487804878049	0.888888888888889	0.94	0.909090909090909	0.804878048780488	0.886363636363636	0.909090909090909	0.92156862745098	0.862745098039216	0.790697674418605	0.823529411764706	0.925	0.904761904761905	0.810810810810811	0.877551020408163	0.888888888888889	0.942307692307692	0.938775510204082	0.928571428571429	0.923076923076923	0.951219512195122	0.872340425531915	0.936507936507937	0.789473684210526	0.833333333333333	0.862745098039216	0.963636363636364	0.846153846153846	0.938775510204082	0.910714285714286	0.92	0.924528301886792	0.963636363636364	0.844444444444444	0.945454545454545	0.959183673469388	0.951219512195122	0.956521739130435	0.890909090909091	0.913793103448276	0.918367346938776	0.862745098039216	0.918367346938776	0.923076923076923	0.954545454545455	0.932203389830508	0.981481481481482	0.948275862068966	0.976190476190476	0.909090909090909	0.930232558139535	0.931818181818182	0.982142857142857	0.92	0.968253968253968	0.96551724137931	0.907407407407407	0.92156862745098	0.884057971014493	0.980392156862745	0.888888888888889	0.963636363636364	0.931034482758621	0.9375	0.909090909090909	0.928571428571429	0.895833333333333	0.939393939393939	0.921875	0.972222222222222	0.790697674418605	0.904761904761905	0.926829268292683	0.919354838709677	0.905660377358491	0.938775510204082	0.966101694915254	0.906976744186046	0.962962962962963	0.967213114754098	0.875	0.880952380952381	0.952380952380952	0.980392156862745	0.842105263157895	0.911111111111111	0.977777777777778	0.906976744186046	0.943396226415094	0.962962962962963	0.87719298245614	0.862745098039216	0.826086956521739	0.829787234042553	0.933333333333333	0.909090909090909	0.893617021276596	0.978723404255319	0.825	0.88	0.944444444444444	0.875	0.904761904761905	0.898305084745763	0.981481481481482	0.930232558139535	0.96078431372549	0.981818181818182	0.9375	0.98	0.96	0.914893617021277	0.974358974358974	0.952380952380952	0.888888888888889	0.871794871794872	0.902439024390244	0.880952380952381	0.92	0.846153846153846	0.85	1	0.974358974358974	0.909090909090909	0.878048780487805	0.944444444444444	0.976744186046512	0.975609756097561	0.928571428571429	0.909090909090909	0.916666666666667	0.952380952380952	0.945945945945946	0.972972972972973	0.961538461538462
"X86335"	0.875	0.907407407407407	0.942857142857143	0.934782608695652	0.810810810810811	0.780487804878049	0	0.857142857142857	0.928571428571429	0.857142857142857	0.794117647058823	0.921052631578947	0.844444444444444	0.853658536585366	0.863636363636364	0.810810810810811	0.814814814814815	0.870967741935484	0.882352941176471	0.838709677419355	0.880952380952381	0.893617021276596	0.880952380952381	0.952380952380952	0.84375	0.933333333333333	0.90625	0.928571428571429	0.907407407407407	0.8125	0.769230769230769	0.780487804878049	0.934782608695652	0.911764705882353	0.9	0.847826086956522	0.954545454545455	0.911111111111111	0.934782608695652	0.871794871794872	0.91304347826087	0.951219512195122	0.90625	0.947368421052632	0.895833333333333	0.942307692307692	0.928571428571429	0.91304347826087	0.902439024390244	0.956521739130435	0.972972972972973	0.962264150943396	0.955555555555556	0.918367346938776	0.939393939393939	0.888888888888889	0.914285714285714	0.945945945945946	0.911111111111111	0.930232558139535	0.944444444444444	0.96	0.891304347826087	0.906976744186046	0.887096774193548	0.952380952380952	0.95	0.979166666666667	0.941176470588235	0.925	0.915254237288136	0.916666666666667	0.875	0.961538461538462	0.948275862068966	0.925925925925926	0.842105263157895	0.914285714285714	0.941176470588235	0.927272727272727	0.91304347826087	0.952380952380952	0.96078431372549	0.916666666666667	0.956521739130435	0.962264150943396	0.85	0.852941176470588	0.909090909090909	0.952380952380952	0.838709677419355	0.891891891891892	0.944444444444444	0.885714285714286	0.933333333333333	0.956521739130435	0.901960784313726	0.91304347826087	0.85	0.931818181818182	0.947368421052632	0.888888888888889	0.777777777777778	0.947368421052632	0.852941176470588	0.933333333333333	0.911111111111111	0.930232558139535	0.882352941176471	0.924528301886792	0.955555555555556	0.944444444444444	0.953488372093023	0.956521739130435	0.976190476190476	0.976190476190476	0.952380952380952	0.925	0.896551724137931	0.971428571428571	0.857142857142857	0.909090909090909	0.942857142857143	0.945945945945946	0.904761904761905	0.878787878787879	0.848484848484849	0.96875	0.933333333333333	0.857142857142857	0.882352941176471	0.928571428571429	0.971428571428571	0.903225806451613	0.911764705882353	0.857142857142857	0.931034482758621	0.909090909090909	0.892857142857143	1	0.954545454545455
"X86558"	0.939393939393939	0.886363636363636	0.961538461538462	0.945945945945946	0.866666666666667	0.888888888888889	0.857142857142857	0	0.90625	0.928571428571429	0.851851851851852	0.931034482758621	0.923076923076923	0.911764705882353	0.888888888888889	0.827586206896552	0.777777777777778	0.863636363636364	0.923076923076923	0.869565217391304	0.911764705882353	0.95	0.878787878787879	0.903225806451613	0.92	0.972972972972973	0.91304347826087	0.939393939393939	0.934782608695652	0.962962962962963	0.914285714285714	0.888888888888889	0.973684210526316	0.92	0.903225806451613	0.976190476190476	0.971428571428571	0.945945945945946	0.945945945945946	0.866666666666667	0.918918918918919	0.96875	0.91304347826087	0.96551724137931	0.897435897435897	0.953488372093023	0.970588235294118	0.918918918918919	0.90625	0.972972972972973	0.923076923076923	1	0.972222222222222	0.976190476190476	0.958333333333333	0.928571428571429	0.962962962962963	0.925925925925926	0.973684210526316	0.941176470588235	0.978260869565217	0.95	0.975	0.911764705882353	0.964912280701754	0.96969696969697	0.933333333333333	1	0.976744186046512	0.96875	0.981132075471698	0.923076923076923	0.939393939393939	0.9375	0.959183673469388	1	1	0.962962962962963	1	0.957446808510638	0.974358974358974	0.9375	0.976190476190476	0.964285714285714	0.972972972972973	0.977272727272727	0.941176470588235	1	0.96	0.96969696969697	0.916666666666667	0.931034482758621	0.923076923076923	0.925925925925926	0.972972972972973	0.944444444444444	0.977777777777778	0.974358974358974	0.941176470588235	0.942857142857143	1	0.928571428571429	0.9375	0.96551724137931	0.925925925925926	0.944444444444444	0.945945945945946	0.971428571428571	0.88	0.955555555555556	0.972222222222222	0.923076923076923	0.970588235294118	0.972972972972973	1	0.96875	0.96969696969697	0.96875	0.952380952380952	0.96	0.952380952380952	0.96	1	1	0.941176470588235	0.92	0.833333333333333	0.954545454545455	0.9	0.928571428571429	0.962962962962963	1	0.96	0.956521739130435	0.92	0.928571428571429	1	0.96	0.95	0.947368421052632	0.971428571428571
"X86657"	0.956521739130435	0.931034482758621	0.947368421052632	1	0.931818181818182	0.94	0.928571428571429	0.90625	0	0.951219512195122	0.926829268292683	0.952380952380952	0.942307692307692	0.936170212765957	0.94	0.955555555555556	0.939393939393939	0.944444444444444	0.921052631578947	0.916666666666667	0.936170212765957	0.942307692307692	0.979591836734694	0.955555555555556	0.974358974358974	0.840909090909091	0.972972972972973	0.956521739130435	0.949152542372881	0.948717948717949	0.98	0.895833333333333	0.980392156862745	0.947368421052632	0.931818181818182	0.923076923076923	0.957446808510638	0.893617021276596	0.980392156862745	0.978260869565217	0.980769230769231	0.954545454545455	0.972972972972973	0.951219512195122	0.943396226415094	0.905660377358491	0.956521739130435	0.96078431372549	0.978723404255319	0.98	0.975	0.945454545454545	0.979591836734694	0.962962962962963	1	0.976190476190476	0.975	0.975609756097561	1	0.934782608695652	0.888888888888889	0.981481481481482	0.981132075471698	0.979591836734694	0.971428571428571	0.978260869565217	1	0.96	0.982142857142857	0.977777777777778	0.984848484848485	0.981481481481482	0.956521739130435	0.96551724137931	0.933333333333333	1	0.978260869565217	0.948717948717949	0.945945945945946	0.966666666666667	0.96078431372549	1	0.981818181818182	0.975609756097561	0.959183673469388	0.982456140350877	0.979166666666667	0.95	0.973684210526316	1	0.973684210526316	0.926829268292683	0.975	0.975609756097561	0.914893617021277	0.959183673469388	0.964912280701754	0.96078431372549	1	0.979591836734694	0.976190476190476	0.951219512195122	1	0.976190476190476	0.95	0.98	0.96	1	1	0.96551724137931	1	1	0.956521739130435	0.959183673469388	0.954545454545455	0.977777777777778	0.955555555555556	0.977777777777778	1	1	1	0.973684210526316	0.947368421052632	0.923076923076923	0.934782608695652	1	1	1	0.970588235294118	1	0.948717948717949	0.96875	0.945945945945946	1	1	0.925	1	1	0.96969696969697	1	0.911111111111111
"X86674"	0.976190476190476	0.924528301886792	1	0.978260869565217	0.923076923076923	0.909090909090909	0.857142857142857	0.928571428571429	0.951219512195122	0	0.885714285714286	0.885714285714286	0.936170212765957	0.902439024390244	0.956521739130435	0.894736842105263	0.888888888888889	0.935483870967742	0.909090909090909	0.9375	0.902439024390244	0.979591836734694	0.902439024390244	0.95	0.939393939393939	0.954545454545455	0.935483870967742	0.951219512195122	0.963636363636364	0.941176470588235	0.930232558139535	0.956521739130435	0.955555555555556	0.970588235294118	0.975609756097561	0.9375	0.976744186046512	0.955555555555556	0.955555555555556	0.975609756097561	0.909090909090909	0.975	0.935483870967742	0.944444444444444	0.959183673469388	0.96078431372549	0.951219512195122	0.956521739130435	0.951219512195122	0.954545454545455	0.971428571428571	0.980769230769231	1	0.9375	0.96875	0.972972972972973	1	0.972222222222222	1	0.976744186046512	0.981481481481482	1	1	1	0.984848484848485	0.95	0.974358974358974	1	0.938775510204082	0.975	0.892857142857143	0.979591836734694	0.925	1	0.946428571428571	0.961538461538462	0.923076923076923	0.971428571428571	0.96969696969697	0.982142857142857	0.978723404255319	0.923076923076923	1	0.972222222222222	0.977777777777778	0.980769230769231	0.976744186046512	0.972222222222222	0.96969696969697	0.975609756097561	0.9375	0.973684210526316	1	0.942857142857143	1	0.904761904761905	0.981132075471698	0.978723404255319	0.976744186046512	0.977272727272727	0.972972972972973	0.972972972972973	0.95	0.972972972972973	0.942857142857143	0.977777777777778	0.978260869565217	1	0.971428571428571	0.942307692307692	0.953488372093023	0.971428571428571	0.976190476190476	0.977777777777778	1	0.975	0.975609756097561	0.948717948717949	0.888888888888889	0.903225806451613	0.96551724137931	0.96969696969697	1	1	1	0.970588235294118	0.971428571428571	1	1	0.972972972972973	0.971428571428571	0.962962962962963	1	0.933333333333333	0.939393939393939	0.972972972972973	0.964285714285714	1	0.964285714285714	1	0.976744186046512
