"Sample"	"X86515"	"X86817"	"X86875"	"X92954"	"X84108"	"X85684"	"X86335"	"X86558"	"X86657"	"X86674"	"X87186"	"X88173"	"X88303"	"X90481"	"X90511"	"X92135"	"X92283"	"X92513"	"X92876"	"X93109"	"X93326"	"X83755"	"X83834"	"X84309"	"X84443"	"X84575"	"X85456"	"X85681"	"X85685"	"X85900"	"X86480"	"X87583"	"X88002"	"X88021"	"X88054"	"X88191"	"X88203"	"X89803"	"X90021"	"X90995"	"X91166"	"X91220"	"X92168"	"X92286"	"X92340"	"X93355"	"X84109"	"X85054"	"X85648"	"X86318"	"X87985"	"X89352"	"X89371"	"X85928"	"X86546"	"X86732"	"X87123"	"X88764"	"X91950"	"X93143"	"X92544"	"X86573"	"X91302"	"X90367"	"X91461"	"X91578"	"X87175"	"X89320"	"X88438"	"X92185"	"X89173"	"X89184"	"X89649"	"X85057"	"X84609"	"X86542"	"X85332"	"X86500"	"X87256"	"X93565"	"X86581"	"X83789"	"X84424"	"X86565"	"X88355"	"X89319"	"X92170"	"X85571"	"X87417"	"X88719"	"X88838"	"X91733"	"X92535"	"X92989"	"X85120"	"X92883"	"X84226"	"X87198"	"X87832"	"X88320"	"X89103"	"X90088"	"X92831"	"X92019"	"X84752"	"X86982"	"X90046"	"X90849"	"X90941"	"X91099"	"X89822"	"X90355"	"X86451"	"X85109"	"X85598"	"X87114"	"X87710"	"X85918"	"X88253"	"X93463"	"X85215"	"X85491"	"X86178"	"X87228"	"X90694"	"X91343"	"X90057"	"X83894"	"X88544"	"X88125"	"X90824"	"X85735"	"X91004"	"X90171"	"X86505"	"X91747"	"X86806"	"X87064"	"X89650"	"X90594"	"X84315"
"X86515"	0	0.323149417720133	0.352293583180576	0.336436758261534	0.381703814037356	0.33038857797606	0.32385772008388	0.347761929947269	0.375957822130221	0.371293983880515	0.338938292329353	0.368221002658479	0.372962693182505	0.352934972556663	0.359761609518337	0.33762153088464	0.362391560094454	0.354404842193811	0.355354916937269	0.396551378086453	0.354870169753562	0.357734753911439	0.352602939671257	0.337937668484207	0.347495130099345	0.38338762867749	0.353563439659571	0.381729697665591	0.330911238722192	0.319108428343382	0.358283219737878	0.353806159625994	0.335470144508368	0.321722203774544	0.362013252852581	0.339303006877557	0.353705017147998	0.335196832994296	0.36522817795726	0.348239052079779	0.359272562843295	0.373655389632896	0.382882194714532	0.297493809124124	0.351859378868983	0.354232391790384	0.359828788527799	0.373008263704271	0.349206671429314	0.37187471038437	0.371294943554349	0.340264640286671	0.391319928814503	0.357798681407041	0.343063278393072	0.345911188564576	0.407495514414125	0.345366927294191	0.370281574457882	0.400616864684319	0.353041094240104	0.34511736485468	0.340849750993705	0.339582002454882	0.347651027502593	0.333141378956431	0.34195818004521	0.341053152580137	0.341112519889096	0.360226304447832	0.346656209904075	0.351818473701951	0.359517999958024	0.383650334522458	0.369007427249537	0.34707550524389	0.351362095356965	0.359842992988105	0.355824578339358	0.353552458744644	0.366066949997016	0.366448385873202	0.35464124101359	0.353855172106055	0.34128880273748	0.347192494245896	0.344064830269944	0.319510618163301	0.345842831119968	0.324911257790529	0.319232988448044	0.328426562814717	0.341728463826033	0.335640737742749	0.414955495715693	0.341907492150273	0.335044969421398	0.347324904052039	0.359583677872425	0.382448072760238	0.316425108555561	0.356228274370499	0.317309083744127	0.345806371374972	0.352601843937443	0.321498769623489	0.339051328358127	0.371785382992623	0.351944915942208	0.323430284553898	0.32050196296074	0.356637585880455	0.344037630692031	0.338761359107834	0.347577433945686	0.312237639934521	0.360412664747747	0.351081163374516	0.308178934293419	0.359825668068592	0.301774679495259	0.339178407454589	0.341345702050954	0.342230658941648	0.342616770136535	0.309349044363166	0.308922939494935	0.33838907958809	0.312704558154387	0.325364848720217	0.334723663553391	0.314740161251696	0.33838907958809	0.33838907958809	0.335615071445677	0.335295324550588	0.314175238217367	0.320305400457227	0.318078145149077	0.338488864053644	0.338322556611053
"X86817"	0.323149417720133	0	0.334061769445356	0.344441055214922	0.361003815273375	0.305620172728374	0.340621915125693	0.327410634649043	0.37079796156375	0.363499850100993	0.320749211224356	0.374164791100495	0.352005422715018	0.347133379325242	0.350732798378163	0.327875217567798	0.354421758169266	0.348522671036224	0.350042668681716	0.399970727519457	0.349917933334446	0.353577233176978	0.350433720441153	0.333713125470892	0.343880084355352	0.386921652596496	0.344086900468163	0.372614763833531	0.334399947399001	0.328342162936907	0.377382064823858	0.339031044551935	0.357287031269443	0.308025596329448	0.352468485158002	0.349039601461432	0.356843054107334	0.332380024170659	0.367907519627933	0.320874741087894	0.321775740039868	0.358867821856201	0.385195864838173	0.316837830300131	0.316745401680166	0.351480721679045	0.344348797904491	0.346108721576667	0.295110997444832	0.353796231875995	0.319347363769472	0.358054036451562	0.38698714135206	0.304047511023482	0.337476528305512	0.325930338507584	0.389278218438636	0.309623834899506	0.356509066967242	0.365701455448665	0.351187051494374	0.317604235775675	0.359109600599176	0.3186135095339	0.353140820916725	0.333358422700798	0.340970371554323	0.351770104929221	0.320276977004587	0.377408565900081	0.352581495485775	0.344750343563365	0.354958763163065	0.378943838300222	0.363829317844888	0.357783105896052	0.350222225330893	0.361537430374781	0.350232670792047	0.362976899286797	0.374243974594553	0.363221418246888	0.360162079493541	0.36579962596803	0.351898062604033	0.359022498238004	0.352191662414324	0.357171100393057	0.348418971877995	0.333415203623459	0.296349850191767	0.349090643161044	0.341293439113701	0.327127861297857	0.423794672500834	0.332180502400685	0.343520025366665	0.336396313361504	0.369895791204798	0.375731813037519	0.309573628802241	0.364374813305088	0.344449898178486	0.356115055465259	0.376401665973356	0.347416682194469	0.318875952575314	0.383697049529141	0.349382274151735	0.321331947197268	0.343798170287733	0.352328787438331	0.354165305083243	0.33771930037417	0.359145505306565	0.330124704523925	0.371220049865463	0.356129268353446	0.348272728876244	0.355070925870324	0.349606035076959	0.347601441496645	0.352101548679146	0.35470840243829	0.351719172160477	0.338189113246049	0.322287497225812	0.348993051890798	0.336619371072083	0.347646492025468	0.331206673716367	0.337984830089166	0.337230251047664	0.349196464705806	0.339160744440807	0.332006372854558	0.344026684421468	0.344284884927254	0.344530607449183	0.349196464705806	0.338826264600774
"X86875"	0.352293583180576	0.334061769445356	0	0.3639240246041	0.383433229818865	0.358862697423981	0.368842449632586	0.329726558722242	0.386239009744167	0.408114455067349	0.383371361887798	0.423964379108989	0.38173175936403	0.364473970739191	0.372701497126526	0.357865626648566	0.389414394758492	0.366430228236471	0.379296571904183	0.432265407780775	0.365707273819968	0.363244510088042	0.379625774335296	0.351775853737388	0.362584041876459	0.40937458956515	0.377712481715643	0.379791589381755	0.381410082336801	0.350662776426157	0.408988234226829	0.35306503609101	0.371141586807332	0.368069789324227	0.348336450862594	0.375115422990484	0.378516814666777	0.34677451234569	0.389477004478886	0.348321600089091	0.343121895616537	0.380599403269824	0.394665918791133	0.362212531466229	0.344065876295571	0.364900877644541	0.36707997371944	0.388731422915755	0.314168626524759	0.379125895576011	0.322212437047622	0.392805361157425	0.403993012482431	0.332500220399184	0.351440169738144	0.34164771486636	0.393957623025951	0.319102529870362	0.363260289459445	0.351106658152946	0.37966564222128	0.329716422181372	0.348428969247509	0.324179344006074	0.367443652770987	0.36645025118548	0.355028008992124	0.365202194636209	0.367744972279958	0.39994610042249	0.381304423510552	0.370612999317262	0.346816254305142	0.362533783600305	0.360375088455674	0.356326883144138	0.375433748283365	0.386766043186589	0.396926001347811	0.381934753274822	0.390111296785652	0.382745486701168	0.378765761528698	0.379208280046484	0.367513026186565	0.372746877670402	0.350878285856477	0.356054708600871	0.370602286711579	0.364510717082463	0.3699051209239	0.392089720109726	0.368751298490072	0.380937975922044	0.44195965811341	0.361948527702558	0.377855660409396	0.374173678656908	0.389000372518993	0.395068788176442	0.364518101734564	0.383411358579932	0.368022020139584	0.370055197896598	0.399878015141319	0.364939847747445	0.322738662083137	0.382240826777227	0.353409151701392	0.358140985645092	0.368570002537837	0.337533249370859	0.369211126594462	0.363729976002189	0.373662961850127	0.363866672044364	0.384661491269374	0.363756449769532	0.366361750535771	0.320997035121114	0.367695056736487	0.365894070563915	0.365588260260187	0.368005044259564	0.347794029714135	0.361761235207147	0.322914425116605	0.357153293912481	0.335163148320169	0.347740241953892	0.347576096098575	0.362472050948659	0.362637906109716	0.347740241953892	0.362637906109716	0.337798620996458	0.362637906109716	0.347740241953892	0.362363996043521	0.362637906109716	0.324507950492241
"X92954"	0.336436758261534	0.344441055214922	0.3639240246041	0	0.378020182154292	0.344767941677051	0.338690982686279	0.340592941556266	0.374559479007365	0.381132040683604	0.343749260745357	0.40907092046833	0.370129320854832	0.35062319272949	0.354501906664657	0.350344332687003	0.35470097920295	0.351296254322493	0.352588067586632	0.398129033337974	0.347213609939077	0.359304527986633	0.322020781617114	0.335773605062279	0.350454185140797	0.382185298447932	0.350730067331898	0.379475869471094	0.349127549679844	0.334433357793887	0.369702367841604	0.349515433113301	0.339886400981133	0.33602812314342	0.359759049360029	0.348510447045862	0.3510971818715	0.308026929205537	0.361951562286401	0.3353825619025	0.356774763371813	0.37141013278276	0.37986280274255	0.328229659281113	0.348778886506021	0.348836868436414	0.356809396555817	0.343814313839199	0.341460927740019	0.366190731906191	0.368797144082867	0.378906034864781	0.38088194326764	0.35482209948686	0.335105932216641	0.260707281446295	0.400579068644467	0.342869127822709	0.369362473479054	0.39780977045779	0.360475212169831	0.342783669901896	0.345822693010984	0.337250805337569	0.346735986246725	0.338924808992994	0.326430095443482	0.333545931343144	0.340276690909446	0.319547519324921	0.350337302570587	0.272652930165437	0.351789448969489	0.381405077672322	0.362721945631573	0.344242132916217	0.304999044642615	0.352403617753854	0.370469941369328	0.336006535818442	0.363114081002071	0.363428993901221	0.351431148319768	0.347105627866214	0.332733914808796	0.338671978605744	0.332779727013416	0.344015894652768	0.343350754585288	0.336463682389478	0.325589134740045	0.361810959768101	0.312448368518155	0.346233168467988	0.415022510507969	0.338630876479414	0.343198407072961	0.338379059693022	0.352330085570324	0.370561586605458	0.337703422809564	0.345271096565008	0.320056127419297	0.34278697940299	0.36045047827343	0.341140752835038	0.295522170348644	0.365789125651392	0.344254335050705	0.328879540371875	0.34168634331417	0.354022121549255	0.337727297480373	0.329102189760348	0.346896696216628	0.333360110210986	0.357393272775765	0.31481707594083	0.339698270452469	0.356992295740919	0.33603974515648	0.309120901624021	0.334191759613918	0.336798613373062	0.335371475855857	0.326914337818195	0.328446083054674	0.335891280116608	0.335891280116608	0.33381971493577	0.32774586298551	0.336177084226471	0.335891280116608	0.335369687616108	0.327924490554174	0.328060385786258	0.335712652547944	0.33126550444792	0.335972365458878	0.336177084226471	0.332397324873532
"X84108"	0.381703814037356	0.361003815273375	0.383433229818865	0.378020182154292	0	0.356046997222488	0.355889356935374	0.354432986388527	0.387244320208226	0.388870992910043	0.368473543996283	0.424233745670454	0.368314326521958	0.365348999454031	0.362971433487853	0.358816082300437	0.369958373926136	0.373727397417295	0.362681832897736	0.418763337164585	0.364656842208293	0.366942054273806	0.378370303698204	0.360201651801082	0.37208620854487	0.373756700532797	0.384243583069527	0.393339623274512	0.380329995915798	0.377003109373186	0.391050872939547	0.357611116606574	0.373755879470002	0.379724287358165	0.369536400254202	0.353514393647842	0.372170699305299	0.35958845342903	0.382126720897243	0.356678275973058	0.378060521704348	0.397988045161254	0.40385921104442	0.374399989864395	0.357727656224925	0.378681577168788	0.392170418154609	0.415346937520643	0.366300295314429	0.408875339273835	0.386863293187173	0.422142331884291	0.425750478474137	0.388724372310407	0.376566895818414	0.378462098510048	0.448495249262529	0.360935276927015	0.389609928275803	0.420545359604342	0.400990010613907	0.361252139761717	0.38399886193406	0.35520237815358	0.359473350870339	0.377927465256882	0.367085429285716	0.379253687162574	0.381583906131273	0.414671411428428	0.393430948890174	0.376860281091965	0.379823992408109	0.399356650488333	0.396857622378388	0.379767227497925	0.389349339143268	0.398243262642217	0.410977493874177	0.384753896517949	0.401018204209862	0.384773650677196	0.374559128076767	0.3784730380156	0.369654475064555	0.380660280810815	0.37641617618108	0.383328515333212	0.380796512516236	0.374175089414724	0.378335466704001	0.401571290759963	0.379920226633099	0.389268097444956	0.45400055574476	0.371416762718862	0.385222127520191	0.384134667642772	0.36969112657446	0.383262423150334	0.372153555207471	0.369295016319504	0.36558391360276	0.379061471620965	0.408288124650488	0.378015238759536	0.354644870114505	0.404989472544273	0.379708244532883	0.371836083655018	0.382408936389152	0.365405937432056	0.381754818754726	0.377798980985134	0.387832111451284	0.377300869835788	0.39757305329245	0.389186174558646	0.38021058486208	0.373916062837709	0.381533990587802	0.377937019537227	0.379760380989821	0.382178282516089	0.380792475852367	0.375812727733513	0.353957429220913	0.376476839961031	0.363899746327309	0.375387770427844	0.374576703417883	0.3766480677826	0.376476839961031	0.374811292989807	0.371016218232044	0.375523208870414	0.376689398636082	0.376689398636082	0.376443349015007	0.376689398636082	0.37586868597408
"X85684"	0.33038857797606	0.305620172728374	0.358862697423981	0.344767941677051	0.356046997222488	0	0.272952584325692	0.320093979720571	0.376173484355722	0.368056793340211	0.311223624947764	0.394023555996878	0.345396454183272	0.345371817754168	0.351333994951582	0.303409147278036	0.325584529344498	0.353723462339322	0.352048587748011	0.373152790488821	0.336101952926375	0.340988242996744	0.356007715428168	0.342301525124651	0.355833058088927	0.389618273401188	0.365187585007617	0.347740463389312	0.357501834626563	0.322187559602133	0.292618862922609	0.33685863539536	0.36229793632889	0.314119553960264	0.357551891836117	0.335020970817525	0.333577116556706	0.336559996133236	0.370701008504707	0.294507720847228	0.353079904869763	0.381460595497331	0.388181246005996	0.360853839864843	0.326291699701979	0.345279793676829	0.367398654570404	0.354165035633416	0.33056497237468	0.364172978767537	0.356469440515451	0.397815139797518	0.408586045891511	0.371350507626431	0.357723456431554	0.354287309091775	0.413790992137967	0.301509496872692	0.387616830183843	0.394885628333011	0.379312836586123	0.319429313313777	0.330132410215028	0.276457040049829	0.350747761885508	0.349551965301588	0.326964303617089	0.350439512041399	0.353382834468578	0.377914995464229	0.359227209759207	0.327869558328571	0.34661558450435	0.374786118093448	0.346791900143899	0.360711229436014	0.265778050123077	0.351211076842824	0.356017083281098	0.362696966205685	0.360141497707378	0.358923785658046	0.365647896095998	0.349142730336817	0.35874635175723	0.361509339180243	0.334027676068827	0.321019601738274	0.360227217287836	0.355530889694472	0.293853971463136	0.378048404719543	0.355800150830834	0.323669791936695	0.431293178539835	0.353057346443108	0.323644472473654	0.328306252696823	0.296522784963727	0.33132977823222	0.340080952817251	0.359607440794837	0.321964153239695	0.35954188003265	0.327903392818947	0.336830401715926	0.330029096746199	0.36215299656142	0.332137530705723	0.330268867507117	0.330547050578731	0.345207139944919	0.359867623881663	0.356027476184841	0.348176670705107	0.355099997615029	0.3749674450118	0.338270483110855	0.338482866131401	0.349738944574136	0.307075965198525	0.336725837251761	0.344398630432728	0.338559739132543	0.334968419919164	0.295967664884397	0.277926458600781	0.354799665933246	0.342222572299524	0.344046362715232	0.325775322125792	0.32447929252462	0.338681368995383	0.353134118962022	0.311638071739564	0.328323338264501	0.311739817959056	0.321763735316772	0.33441959284528	0.353871231680381	0.326539653469334
"X86335"	0.32385772008388	0.340621915125693	0.368842449632586	0.338690982686279	0.355889356935374	0.272952584325692	0	0.340210579527831	0.373144572795431	0.364533993986927	0.32930510440764	0.412195741392886	0.34942667390155	0.309916916375205	0.345913828169705	0.331241282247279	0.35380409542723	0.346562404391404	0.350593742217708	0.386149853233463	0.347715743883143	0.34784331424328	0.343601127671653	0.342058616994722	0.346659492382929	0.384807956391236	0.271002829283694	0.376332108391453	0.351570157408151	0.331245994191327	0.274464357162991	0.321573254966429	0.336893560123138	0.339368969018249	0.358993630465535	0.305395844320819	0.354942484516872	0.306165030779711	0.364766141355769	0.32118833082582	0.351536661258921	0.374082880794821	0.382420158113042	0.353550924242925	0.348966300744422	0.356985254468668	0.358433689099395	0.373420094386001	0.349168283335372	0.375565225416581	0.376021572834345	0.389341826708725	0.39683674381108	0.359377233883777	0.347678462806087	0.337104589277693	0.404715296055377	0.343055770305113	0.355853244361895	0.404304730961705	0.367628879520962	0.346945912392858	0.324304070719216	0.287891620370251	0.326504319809134	0.337868008236427	0.346458473967295	0.345777133105308	0.342987662850317	0.366328174109799	0.344463323017192	0.345398642627741	0.344887853757312	0.388230377318085	0.368331053795655	0.347298864505245	0.283176825434394	0.359557982833459	0.363092476058649	0.356346157420351	0.364079573409418	0.370138900905413	0.359243564287067	0.358649968557068	0.347990828944935	0.352188566180987	0.333244913261173	0.333068623223126	0.350107424581777	0.343952405593048	0.328191461101778	0.36893184534694	0.344116193765674	0.339224316099923	0.420462856646948	0.345598007182484	0.324867231591804	0.33596217272985	0.305094791296903	0.383026211367149	0.344612428400683	0.356106162516072	0.25722129725809	0.349496886407183	0.358164355319198	0.34775829752623	0.332793479899673	0.371341441090706	0.348198047526356	0.336078720620195	0.334639341537945	0.361196460231975	0.349112101069367	0.344268720039089	0.354237900319226	0.344354257484934	0.364211922199504	0.350801256230644	0.327424553112011	0.363513534345978	0.240809567889406	0.340389523416294	0.293094614467388	0.346858085860214	0.291300385826347	0.306046035546563	0.315485901393517	0.343115708868086	0.339651201852054	0.32324756007261	0.331801192885237	0.328638525659497	0.343115708868086	0.338615087604269	0.335332710045856	0.325076710261801	0.312328317301763	0.291389753936288	0.328496784403243	0.343212844578816	0.342905248161504
"X86558"	0.347761929947269	0.327410634649043	0.329726558722242	0.340592941556266	0.354432986388527	0.320093979720571	0.340210579527831	0	0.349754688022401	0.37928543945858	0.34409143317072	0.412133004830205	0.368282719629808	0.348254999003966	0.350909339461627	0.341238495888104	0.350801775689741	0.348928060596969	0.350741466361608	0.400669525199349	0.350997349678356	0.343208539986473	0.348335877467942	0.332912057938148	0.354443234582762	0.386638779568425	0.340085122260579	0.358291960474176	0.353205304030148	0.346345933644483	0.378214287087505	0.332953216035196	0.353570758398562	0.341340459410601	0.350860154955041	0.352187582622058	0.355737193446275	0.329304271970928	0.366184480920715	0.32558208074378	0.345903191677625	0.374877589724225	0.382976974393762	0.35464422736697	0.333814727277419	0.348419490231295	0.365759218874018	0.377913610342978	0.297544450495892	0.378557219681835	0.32616145539709	0.392664634688659	0.398823334292352	0.36423812953203	0.350356625416094	0.345197984590693	0.407252009594224	0.321717676813258	0.378512358674159	0.393045744748072	0.370764343957313	0.318672924651594	0.354972647253307	0.306623095408966	0.350309744052413	0.348131855010072	0.336709612816717	0.348072109059346	0.349671236493436	0.381460018456425	0.360883658056945	0.342677936525833	0.353381630103879	0.339339950887514	0.366107517814771	0.354066833025171	0.358419946115282	0.359598151204112	0.379773048977782	0.35906437512327	0.372647231621265	0.365292368905167	0.361035560303242	0.361839013562067	0.349314706860341	0.35460292226774	0.343821325450044	0.353840594761722	0.353264998612998	0.347062539789356	0.3426010393641	0.371822433005075	0.346038744753211	0.353427701918245	0.423915172004197	0.34363013152715	0.353487538860443	0.353112445388875	0.365127421008078	0.367963753777305	0.347487142220999	0.356157452458209	0.339768794222714	0.352494761944562	0.373123010689637	0.337209164686578	0.321142145867399	0.379178391058088	0.340479663483683	0.340985319614649	0.350665817770267	0.319214853195451	0.35172304703005	0.345682981811893	0.35666423550361	0.346621604741044	0.366355032536377	0.357729251782275	0.349001378060923	0.327890146380828	0.35008119010681	0.34390344562677	0.348592505042146	0.351010406568415	0.346875011283105	0.334528157211726	0.306990405394106	0.345186373324359	0.331742416300586	0.343554806107312	0.335709605208904	0.345480191834925	0.344319509934309	0.344319509934309	0.334244146213678	0.337520177025595	0.345480191834925	0.340568612056374	0.345275473067332	0.335767315747355	0.344972813711379
"X86657"	0.375957822130221	0.37079796156375	0.386239009744167	0.374559479007365	0.387244320208226	0.376173484355722	0.373144572795431	0.349754688022401	0	0.383659786682346	0.356323020212998	0.416507352053971	0.371262283244383	0.358904516342566	0.363144492897348	0.359983645279029	0.36495972637349	0.365880552878318	0.354970250288498	0.407939086165091	0.354040733113305	0.380462727421704	0.37193735114505	0.359992250108778	0.369793282842038	0.27729807060876	0.384778724876076	0.410868742713581	0.372537480528972	0.372435906626909	0.401299811036583	0.35544784846942	0.379806294677864	0.374646384392916	0.378277153648182	0.351463720605111	0.377487490995895	0.366636212366834	0.381788581288641	0.371721204895414	0.387193577685578	0.390036968178883	0.399442598045913	0.355313441268937	0.36955277652282	0.376746554629645	0.381999995302413	0.377273923773896	0.385302295748322	0.402541725167333	0.401558146332589	0.397818960910374	0.425492206401605	0.376270241958523	0.377314596300014	0.381423109340596	0.443429571181265	0.375630130072431	0.405908576854077	0.411194839195142	0.351564898158684	0.375946992907134	0.381557616786526	0.372862965265365	0.381313435333863	0.372464627442093	0.376094607461222	0.369096182191878	0.375294379667268	0.410682600050071	0.390510592284382	0.384855684622604	0.39124989507559	0.416798158263201	0.345446986429651	0.380302369304473	0.384511570287876	0.343467544369594	0.404455559194638	0.387949129531436	0.39823606650373	0.39977503439934	0.387888849219888	0.388286102050995	0.364985483521935	0.38123861375876	0.380125552310364	0.368424830092066	0.379808455485408	0.373588539086975	0.378982942928411	0.348993610099857	0.367063166443234	0.355232786486604	0.346274238460845	0.370462132221095	0.378079771103814	0.371646135992278	0.398078194523504	0.419312093724791	0.373595923739076	0.365011674960849	0.377099842144095	0.367527655231968	0.398953670199742	0.374017669751957	0.37075067240674	0.406216312937563	0.388045572610759	0.376752789140512	0.377647824542348	0.390832593725902	0.326759541504747	0.369870190947038	0.377474230717521	0.372472787694816	0.314679369155516	0.384407811900653	0.375439572540283	0.393052532129175	0.376772878740998	0.375100239337745	0.363077113355431	0.350241670337974	0.357165753365624	0.374806864354784	0.371715728114227	0.371715728114227	0.364265467312624	0.371715728114228	0.368506719069454	0.371570164817351	0.369098743482182	0.371715728114228	0.371715728114227	0.353988506543509	0.371715728114228	0.371715728114228	0.371570164817351	0.371715728114228	0.354307681110516
"X86674"	0.371293983880515	0.363499850100993	0.408114455067349	0.381132040683604	0.388870992910043	0.368056793340211	0.364533993986927	0.37928543945858	0.383659786682346	0	0.316522902285976	0.311109835672036	0.385941532087298	0.363241579329361	0.350637200190277	0.322394034797467	0.329838725322289	0.352360979684656	0.324899486318725	0.319847131036623	0.338258139272517	0.399212055391904	0.371354661363377	0.377291907191007	0.355234898194871	0.400334798347132	0.386144785637056	0.415272999284527	0.384596645547422	0.379164923881552	0.394518059419669	0.375959042391489	0.38630815268661	0.381886101866531	0.364332335264762	0.365464164813269	0.384727208469509	0.375841109430104	0.364182272443661	0.378815359072152	0.387261870090439	0.385579645457398	0.355653243056191	0.368056969171993	0.367278037639648	0.390868513826186	0.386057514538598	0.412676206054698	0.381223408236192	0.395988429086035	0.401258257834142	0.424282162015214	0.43273192387522	0.391474522615181	0.375677566303225	0.388341911443248	0.450657063770895	0.382386216548352	0.413002731030816	0.437359681482476	0.40332641967515	0.38610459283177	0.388741295185342	0.380069328134795	0.389027425398861	0.363104693236224	0.381407248080237	0.381401799515387	0.371873659356526	0.405126970351949	0.378235301454849	0.393559102145017	0.393237317890748	0.424037875736816	0.404375146619938	0.381427429175736	0.38820528697181	0.400405077150583	0.400431310303062	0.393801095899908	0.403392577393279	0.391956681728088	0.395128566693503	0.391156506938987	0.38205195721892	0.386404747369946	0.3852311108827	0.385490329841578	0.383170885699653	0.379541106052192	0.367782185675577	0.403919187737175	0.384923274671322	0.375707338799005	0.458405544360855	0.369973698291438	0.393152267847888	0.389063902332914	0.40322525367267	0.417803107324285	0.380336220874059	0.394069088322791	0.364258736156795	0.381394513950901	0.397442270406814	0.388744348753983	0.364318701520305	0.413310467114301	0.392702221611849	0.363035186066309	0.355035308065903	0.389195563729113	0.384806274492248	0.372457783448948	0.38999392595965	0.377790763624788	0.399906095622385	0.387275041934918	0.365576791779115	0.363115173884955	0.371195603786975	0.380098834045594	0.381922195498187	0.384340097024456	0.383037572839411	0.369229589400761	0.366138453160205	0.378809882290966	0.378809882290966	0.377720812757779	0.376738517926249	0.366138453160205	0.378809882290966	0.370216219767172	0.369259048905086	0.377884299173602	0.366138453160205	0.378809882290966	0.366138453160205	0.378809882290966	0.368457959186939
