"Sample"	"X92319"	"X84234"	"X86996"	"X87376"	"X88976"	"X89041"	"X89284"	"X89495"	"X89511"	"X89637"	"X90185"	"X90282"	"X90633"	"X90873"	"X91596"	"X91603"	"X92124"	"X92184"	"X92277"	"X92668"	"X93488"	"X93682"	"X83911"	"X84033"	"X84229"	"X84409"	"X84576"	"X84783"	"X84913"	"X86356"	"X86889"	"X87470"	"X88083"	"X88116"	"X88485"	"X88530"	"X89175"	"X89622"	"X89743"	"X90028"	"X90642"	"X90651"	"X90889"	"X91261"	"X91900"	"X92026"	"X92062"	"X92838"	"X93277"	"X84128"	"X84826"	"X86350"	"X88339"	"X90168"	"X92186"	"X93093"	"X93275"	"X85158"	"X88439"	"X88950"	"X89476"	"X90932"	"X93252"	"X89434"	"X91383"	"X86493"	"X88402"	"X90808"	"X88293"	"X84948"	"X93206"	"X88703"	"X89146"	"X93189"	"X91443"	"X91842"	"X84437"	"X86736"	"X85111"	"X85580"	"X89647"	"X91753"	"X92346"	"X86210"	"X88696"	"X87255"	"X87721"	"X84927"	"X90369"	"X88099"	"X85527"	"X91222"	"X84285"	"X88552"	"X91026"	"X85911"	"X86566"	"X87311"	"X88351"	"X89470"	"X93181"	"X90542"	"X89475"	"X89927"	"X85443"	"X86127"	"X92198"	"X92419"	"X83909"	"X83963"	"X85231"	"X87297"	"X90721"	"X91888"	"X85302"	"X86908"	"X92233"	"X92413"	"X93279"	"X84062"	"X93086"	"X89362"	"X91253"	"X91627"	"X89684"	"X86150"	"X91111"	"X85209"	"X88138"	"X89545"	"X87250"	"X83958"	"X85453"	"X86590"	"X84893"	"X88721"	"X92748"	"X83736"	"X87163"	"X92353"	"X83924"	"X86534"	"X90700"	"X86697"	"X83845"	"X90069"	"X85722"	"X86482"	"X89712"	"X93024"	"X87891"
"X92319"	0	0.357571112678476	0.345894351639278	0.396987317479125	0.443900557583101	0.410046705652107	0.382670180831775	0.399478067434874	0.381096991888659	0.384850348877975	0.377901848406537	0.418831509928949	0.470568503356952	0.439115618062795	0.386447981871395	0.400213098131675	0.339620979893135	0.396848320242808	0.395322381296217	0.41048889013079	0.373101028249407	0.429268468421621	0.414937018186507	0.426199511822054	0.359527615215711	0.373845238304107	0.334958395783706	0.358016807724589	0.394559652509016	0.370396659033267	0.365623844258954	0.431290700977262	0.355059688511655	0.381955330372273	0.403030294821015	0.38860982200039	0.335376675771062	0.409679210707481	0.376330452644693	0.314712614709915	0.382556480745664	0.342790534159285	0.515785884577387	0.363310268918005	0.416492894156203	0.371936788050815	0.385201585594416	0.395264245932674	0.399093191279422	0.396374664869696	0.296936396086573	0.428755131795621	0.432129354020618	0.422510799566468	0.386584634641719	0.415051951244672	0.422222613175884	0.395112800947095	0.379448776144537	0.366979219659591	0.390577223520898	0.39377428366519	0.377990843155385	0.372216858752339	0.393276597102449	0.363678541257482	0.44934420520728	0.382701389051764	0.386069242678277	0.329373053440615	0.362911620982717	0.426082856314697	0.43688162015411	0.438245245108109	0.474638034205564	0.404010527631482	0.398963741205856	0.404676983582599	0.344035958974231	0.356324825352995	0.372574747408711	0.358430574457884	0.363465470916164	0.372328236311129	0.491390501434001	0.430611691952966	0.38846099569085	0.416409789542943	0.37664482942827	0.392734340345386	0.398038846314218	0.384101294504661	0.375370275322526	0.349696981034419	0.403249827971307	0.372269283461746	0.379269928483753	0.394774450073336	0.388597784441633	0.352445189506237	0.376939507904114	0.345310547621248	0.377725489667168	0.381710333333569	0.361558700810614	0.389209393740953	0.387355551097487	0.391966405673078	0.428856075219097	0.398378541987401	0.399623594815152	0.399125676470311	0.606806278119283	0.438317076241799	0.370522294324878	0.358206760470803	0.381310460579184	0.359449993648081	0.399438634420409	0.373991596334003	0.413800098256993	0.392472199824023	0.459547067250107	0.415170615018167	0.384050488922151	0.421024503888056	0.463171768339306	0.410793423598312	0.403296482957929	0.389542576926348	0.398566372133006	0.393170489153487	0.353455957453016	0.440295824152356	0.383739091611263	0.41636754202952	0.402760327524492	0.256745219399354	0.407298885252145	0.370101506763504	0.358887419921825	0.405011472326319	0.391980118232259	0.401009790434348	0.433224662668877	0.385414919556649	0.448997726663393	0.457172073247548	0.372467372265971	0.445795860587499	0.380452140563426
"X84234"	0.357571112678476	0	0.281113149352216	0.321481000729856	0.350639145341043	0.295436608213203	0.294852719542517	0.309387670504538	0.292100764087254	0.304285969889101	0.304722792817662	0.32785469907384	0.365185487258487	0.359519644081996	0.27264652808768	0.306951685889617	0.229901609242693	0.298717516052058	0.313650193590934	0.321867723050162	0.296313318664746	0.355028260504554	0.336364375447161	0.315663115182065	0.230394316610807	0.290515579551537	0.259455586178727	0.28012232175045	0.307522633704557	0.323375010664647	0.284350251032245	0.304960523289277	0.280266562621361	0.304655680293976	0.319700636068445	0.301594190083476	0.253279819767806	0.327682237010146	0.318700160257588	0.32064648100912	0.275170014316056	0.311720631954996	0.432456225824817	0.322024491227696	0.341704301949788	0.322040357566517	0.304035343752589	0.308018458915012	0.315763532526852	0.302129987587846	0.36893173045606	0.34677742821559	0.361805000492777	0.348948054801844	0.313021889877096	0.317214109484854	0.339021215787607	0.321698799782785	0.308335472268406	0.341500297902683	0.317179318257817	0.315879572294928	0.310083165783953	0.336683015919452	0.322952243574608	0.290115796492858	0.375836404865204	0.30913864428714	0.260641952830014	0.333290758734809	0.276083554444525	0.352684951051616	0.369012887579872	0.364847339845028	0.38879286360354	0.327140516466534	0.325400996441232	0.331114238817975	0.270473214209607	0.282926920089914	0.266627354088675	0.32177862935607	0.309240162271405	0.274519126038942	0.417827756669377	0.357894066191303	0.314898250926226	0.349638877213096	0.303246924165189	0.324865607771147	0.311332135627958	0.30607976459158	0.297051887617348	0.335639257790599	0.330814746411511	0.298871378198665	0.282699253597301	0.30328573504325	0.28510294214117	0.336300425142125	0.30337676313949	0.27744181504701	0.287291540262407	0.308147588568945	0.28799595604599	0.276753174258358	0.313792806332863	0.297342607500832	0.355458169956016	0.311348123614195	0.300757084642158	0.328757854603721	0.553215732576154	0.364919170978718	0.273369773441337	0.262100440334923	0.307912555316102	0.306141125669363	0.326040729157328	0.300593691070922	0.340237353492369	0.322080470371122	0.377172045830157	0.337298433177858	0.31065258365907	0.351338794754119	0.389773863076225	0.3275732831754	0.324285504702556	0.290902429257421	0.328198550266417	0.296980896417489	0.222799026701304	0.366812942165908	0.31020248967906	0.305999694209235	0.303375123918466	0.240238229856195	0.333736140487521	0.307060711010798	0.286452338362029	0.331613567063238	0.318417373467635	0.301861676517909	0.343364163423515	0.289732095393921	0.375599821400311	0.35221544392483	0.264698002379029	0.372397955324417	0.307054235300345
"X86996"	0.345894351639278	0.281113149352216	0	0.336248960583978	0.375746249801669	0.34039340987689	0.316087997242792	0.299060360906758	0.361856954691881	0.32203519838718	0.285076257314829	0.329886651595812	0.398903004785172	0.374802077917924	0.318365853377519	0.327942871322275	0.264917437537358	0.328908016814302	0.333390864830904	0.344240770151742	0.318059006435297	0.376158072681975	0.358110063217712	0.366393195452924	0.304555637320051	0.306197148763387	0.280749881698046	0.301686984090257	0.338088944507263	0.34343706669648	0.305644546551565	0.371217266849943	0.282098460174583	0.309898690737708	0.342937425702196	0.329271282972075	0.266396415017421	0.346443723372672	0.337057987542282	0.308090448371044	0.317240061515884	0.332657094558645	0.455464298254196	0.307776167733226	0.359576743807846	0.286947946212239	0.324246570899022	0.339584967049821	0.337867216575781	0.344271055125935	0.354180984453156	0.383539993209156	0.367780764563559	0.366099245113248	0.330603746334311	0.35293461064954	0.360742050419316	0.333010323184397	0.323195713646784	0.339238927664502	0.338473613777136	0.345007667132177	0.330084987621034	0.324715694359429	0.343336964342111	0.308943641805847	0.384502301322287	0.330075106890789	0.322341862545882	0.318754770841405	0.305806213676792	0.373170021404033	0.389758594954789	0.385332410197445	0.420202591882444	0.357436090576563	0.33640973756547	0.352050701421624	0.289154881234568	0.301157194863643	0.319948465247736	0.340982624180469	0.316351614960417	0.325847593152868	0.437441454593872	0.376124340965032	0.336643938696777	0.364712579901418	0.28207161160697	0.345250624587809	0.343940013875212	0.331262067377929	0.322457440411861	0.323522073601691	0.34850813643479	0.286843607472783	0.327037373074506	0.331874092233713	0.324140521516547	0.316679396661626	0.325122450910042	0.297209617637853	0.328736996371291	0.327399892097333	0.304732305282146	0.333358234060413	0.331665248190921	0.336222639723737	0.375943240308433	0.345629510702696	0.344095136941966	0.340800302397216	0.553095934562764	0.386385139350692	0.317609459414213	0.311608412472188	0.314589301684189	0.30734638390432	0.310523742763318	0.321553959444304	0.330386721660049	0.302283480709859	0.408123737007764	0.363904891860028	0.328882858432799	0.367814522234155	0.408596461600701	0.358976366604239	0.347287642710113	0.337210912817369	0.32888606136646	0.344771619253196	0.289645517929567	0.388478767158284	0.330080743724175	0.364550485035447	0.329624220033687	0.255536191874309	0.354476029352023	0.325540071744033	0.295531012157331	0.351579887744186	0.336580400726536	0.356294507808967	0.381407605674805	0.333516290002789	0.375634546910622	0.405163705041674	0.321985910738682	0.393045242601303	0.309901243211647
"X87376"	0.396987317479125	0.321481000729856	0.336248960583978	0	0.407975285136024	0.37412143320503	0.326909781130297	0.343852726972539	0.393106607222577	0.345759594935957	0.361957410419498	0.38145604248092	0.433508471517031	0.397811134535542	0.350522709424319	0.359810093543179	0.299217975304639	0.360923047795731	0.358928037015111	0.374726130703724	0.34219371695594	0.389818125220089	0.376441692834329	0.389277202027957	0.325254408262375	0.334414019707933	0.286915327841206	0.324114761817259	0.359518471511557	0.36199312470184	0.314380862220189	0.390986531126294	0.298743379426655	0.343011153551804	0.368076808366261	0.340016946489645	0.295474736408861	0.370577614820187	0.355252900200922	0.365996093702242	0.342968900320697	0.353812590852148	0.480832398122633	0.368192287804928	0.371956316683444	0.314844055303599	0.350248099139661	0.365669671840677	0.362360398754035	0.360660587512814	0.381986564776121	0.4015080957195	0.399304966716828	0.384327272589612	0.336658675305262	0.386717781905332	0.38783388365413	0.355547175545819	0.345355006078519	0.380916502703332	0.356595523058466	0.363634658833189	0.348328651669531	0.374284504336648	0.355413261306632	0.326284423536749	0.415252609665853	0.345419851283251	0.349589438375095	0.367010472166098	0.328929920520285	0.389067680240872	0.406403979538305	0.402763254673665	0.440389972048444	0.375557999857892	0.362548711414343	0.369277104167578	0.30537677758131	0.317865392749144	0.336511968868139	0.360148063788051	0.346739311053557	0.341391286314208	0.452626657613477	0.392832538850533	0.35421293353373	0.391290523500921	0.337690227158239	0.359665123414621	0.363202531659396	0.350614926179355	0.329539228533821	0.372307186191683	0.361977685770495	0.332591091629955	0.342441730225911	0.358456018992868	0.348919592609842	0.3674356922695	0.33840926857614	0.315186436760146	0.350144699948203	0.347087585553085	0.320849077104752	0.348668883058962	0.344512946812043	0.351692256685774	0.393059658373212	0.353914792311577	0.361780892984713	0.366257820827773	0.607815998919045	0.404335375779367	0.334725877478993	0.317288120399295	0.347328760116752	0.345557330470012	0.364737280120582	0.336074431051834	0.379552036099873	0.361395152978626	0.426245646289093	0.380468395480431	0.3455910563183	0.384850402217076	0.42671837088203	0.297949450463829	0.371852167987096	0.347970225269632	0.366277293421067	0.34980394704678	0.319207895295896	0.406229146966557	0.346037792622946	0.382174225227226	0.36877862706206	0.304782598061725	0.372273078554193	0.346375393618302	0.322889184061535	0.371029771863887	0.353258462853985	0.335422921160286	0.380952932143593	0.320941304850175	0.414376984763117	0.423056999228011	0.343751541949309	0.411814160125066	0.341992707959575
"X88976"	0.443900557583101	0.350639145341043	0.375746249801669	0.407975285136024	0	0.398937252026149	0.362570453128793	0.366405372757536	0.415452653620058	0.390453765473931	0.38685511970463	0.39794471765107	0.442653503977265	0.433653818672954	0.374154405772651	0.371818687461123	0.333535473327265	0.351090508728993	0.382591584674945	0.334745559030918	0.365581198570095	0.441220205983186	0.422755535175594	0.420149492686942	0.37027882381081	0.366290400473965	0.345623381763557	0.369624504901359	0.409035116567153	0.409466014674611	0.34336470143045	0.423656563788725	0.366434358206191	0.390598147150876	0.401166861520005	0.382720512586618	0.333914697145322	0.413850032594977	0.405083528982699	0.399407803872634	0.389134565644703	0.385838347493183	0.508033964029795	0.397617046975488	0.428198586355956	0.391664206867543	0.379431847375915	0.402760884577971	0.401140103982732	0.409144555191445	0.442349805725382	0.448288589844773	0.424698668805515	0.435245256490563	0.399319091565814	0.442198274799796	0.430182970075819	0.401506236020216	0.394079654758553	0.391087794285369	0.403014335140484	0.402110690269799	0.389337163743938	0.422850811504282	0.409446527980776	0.376412998181577	0.462275744848824	0.37931989625773	0.399000782319822	0.419458554319639	0.369473405704796	0.428468417637076	0.455180683164702	0.430408533158824	0.487569573847108	0.422309590642074	0.411895280847401	0.409010216760518	0.343928299778148	0.369094715674745	0.385506287050256	0.407952212636233	0.379381300135043	0.390721093218379	0.504322041075546	0.444061861776133	0.401392535332394	0.437439750040491	0.389217637032569	0.350519842460855	0.393385249417698	0.400066107724444	0.388140165644275	0.421936459479317	0.416785459278891	0.385039173783496	0.39272009830692	0.407347257677635	0.40120498120416	0.422794709548293	0.373251932813726	0.344238486616455	0.345879681450947	0.365495243471794	0.374490240452159	0.401980076608523	0.400287090739032	0.404844482271848	0.441625965540847	0.374226286282527	0.394494130418719	0.41505505629244	0.660860038228098	0.451133735986309	0.366065780145807	0.376932209953771	0.367091682936968	0.377892091306787	0.412144594487602	0.369945289206369	0.426534555181087	0.40857475477729	0.456378122341342	0.429462713662548	0.358989824322685	0.4373095076215	0.475941658661055	0.423724963239856	0.371368213391731	0.385693352516164	0.414571323771321	0.410730590405349	0.36638749709456	0.453227363793901	0.380830666619739	0.429299081671064	0.415530217846242	0.356011920987325	0.420230424893689	0.393554995416966	0.372620133946859	0.417781362648068	0.404714575156354	0.421271448939447	0.446156202310422	0.398346459198193	0.448691407848295	0.469941963569297	0.390857718787935	0.458368668191798	0.393222030885175
"X89041"	0.410046705652107	0.295436608213203	0.34039340987689	0.37412143320503	0.398937252026149	0	0.344963953654043	0.334644772447625	0.351027797243635	0.33924459851627	0.340445122359354	0.376479294580284	0.425766847119795	0.411747872421367	0.289446434521714	0.353930923946845	0.283956454064597	0.322345476023459	0.365769346186826	0.351864480546188	0.333131137125348	0.407668692979729	0.36466340393269	0.318223724350887	0.336297859940813	0.309323404469936	0.311574738774618	0.326634462192545	0.360479035840401	0.365748946735724	0.336469403628137	0.384566684642163	0.323858234781884	0.342662700626592	0.334715471271393	0.332113639690395	0.293984421826467	0.373966482107013	0.371229677051705	0.370757715120647	0.333737237458919	0.364361064430171	0.482567459936344	0.372207783664078	0.386551864645946	0.361647244247955	0.344409054677388	0.359713557530154	0.367288543711244	0.369551443187891	0.421572162931235	0.399120275210518	0.412874265686611	0.400576650329522	0.349839708337698	0.407054739004732	0.401300300886435	0.374190488657646	0.36097590474358	0.392536716388318	0.369298470853709	0.376337606628432	0.362202318379845	0.38895787253287	0.375592676049782	0.342756228968033	0.409987663059655	0.342505291868308	0.349324316374256	0.366136126436694	0.3204098372614	0.389024447419751	0.42121272003807	0.41696649244092	0.427400368855026	0.388260947653135	0.378041428916407	0.383754671293149	0.323113646684782	0.33035111176602	0.351652435119262	0.365828665856562	0.328921089348294	0.340849836214868	0.464326978241896	0.39555788011669	0.351716069386828	0.385764349037215	0.355366076761081	0.376984760367039	0.376760093647028	0.346706928562931	0.338268908640764	0.388279690265773	0.368679453863329	0.342553002684455	0.358713804273374	0.355443000300168	0.351725597976044	0.388940857617299	0.344538977308253	0.329560967642901	0.36432026117324	0.343419630130548	0.313802536139921	0.368287081451504	0.321603372980512	0.362553102230752	0.407577322551908	0.377099789320212	0.342403600931904	0.376579840855394	0.605462710042314	0.417279884055315	0.333420927643116	0.327258035667711	0.357783806196874	0.358292077295384	0.362665211259485	0.352712843666814	0.392877785967543	0.361938677425769	0.438948594084336	0.379786247716982	0.34694912224039	0.392157684590237	0.441893015672116	0.389871111308862	0.386583332836018	0.359826296149057	0.380838982741591	0.366379082761901	0.316711031148994	0.419373511862907	0.323917242230318	0.360439588181679	0.354395244576875	0.306140663983814	0.377939044852594	0.329010239880602	0.293460262050761	0.38373271965913	0.36253032550744	0.387417306878808	0.380073083091676	0.349534985206796	0.414545401022331	0.39888715053488	0.356809075798996	0.352194563911224	0.359173387896237
"X89284"	0.382670180831775	0.294852719542517	0.316087997242792	0.326909781130297	0.362570453128793	0.344963953654043	0	0.33534534235773	0.366194381070218	0.32802076813348	0.327321663326328	0.35252781369686	0.403540862827694	0.382154892290703	0.320513533280372	0.321348893547259	0.275202737947344	0.302705411632208	0.338052896576566	0.346347229520939	0.320950139058715	0.380289368724882	0.356241601705752	0.354458506167688	0.30620186506849	0.299409004199625	0.28188026261422	0.274932294051216	0.34138862158718	0.307684921965639	0.301166341358654	0.370821558995746	0.301612457836232	0.322727391782122	0.330261948172537	0.317328980678976	0.278942493016598	0.328847936871358	0.341841366771777	0.329633749030786	0.319128320711147	0.33136804292499	0.443688438545281	0.326664652848866	0.363740850229364	0.324599500704507	0.308138929884961	0.32266430753879	0.329454672006907	0.347608123146686	0.392194126177427	0.344918467242264	0.386982955035042	0.374211962456686	0.338285797531937	0.379093926296948	0.362458428809079	0.346813963837313	0.317388365984053	0.359662415220703	0.331615050119159	0.344930720939885	0.330519968165495	0.353788904788923	0.34821615122945	0.311442519775131	0.401045368097498	0.307585883544792	0.337709206058091	0.333389500336031	0.314256343495195	0.377436170384538	0.366813820002591	0.389572317150328	0.426339197095782	0.348278629608745	0.35038708773269	0.32955331613766	0.293735609930974	0.305668035931999	0.324227996926307	0.346663333748534	0.33257373512423	0.329295925409107	0.443091664324219	0.380368703075169	0.340018436170638	0.384560180526225	0.327919258465489	0.349272289298106	0.348841245078239	0.338543832333845	0.326714997835004	0.360670023408138	0.353582612176886	0.321542824435455	0.321981689390929	0.346106468365472	0.338151593057119	0.359562820863492	0.328182545430556	0.301973739072042	0.328868232781544	0.333385832824926	0.311258351767357	0.338909044697697	0.337013524968292	0.341443625457931	0.380200797731576	0.349682925653571	0.349263765844582	0.354021762258563	0.597155853018193	0.389903359234982	0.321867016837356	0.315391013315962	0.320481481595493	0.297224480052761	0.351111300453725	0.307914559719937	0.362544591240687	0.347344378025964	0.411572069264004	0.368232336911221	0.333313772577199	0.3736369832644	0.412013576737221	0.362117803067	0.344940803448488	0.340807913975706	0.353462457921259	0.348136653968015	0.305061724877925	0.391839700489306	0.333598963608466	0.356496200626286	0.354134249248592	0.292585241244579	0.358222303601531	0.33232461866564	0.310984559421406	0.356301278586083	0.343624732830235	0.359663998636947	0.384925825559095	0.337096186700577	0.393333215734913	0.408373895520271	0.327520479343304	0.397064868543853	0.3294185677209
"X89495"	0.399478067434874	0.309387670504538	0.299060360906758	0.343852726972539	0.366405372757536	0.334644772447625	0.33534534235773	0	0.362728002734344	0.348982445085959	0.334102277581477	0.360678653116886	0.387189970886626	0.392467429589017	0.317318027020487	0.339143644873529	0.285507724291824	0.336564484911087	0.356086004795424	0.354583028585134	0.332590392097898	0.400268270639704	0.360827535198523	0.381780875196381	0.299370098243492	0.322765513031232	0.302593928656584	0.320935729286699	0.347057908363743	0.330423463872829	0.302420668016238	0.394503681788143	0.324988092311742	0.349519522865155	0.346158043212656	0.326650984992229	0.302950779834653	0.372238055485909	0.358937954686442	0.359005387934257	0.3371083547972	0.347685070105937	0.470782090369602	0.355098401562813	0.380342450900916	0.318657327890613	0.299270850218364	0.357459781284932	0.317617379812709	0.355229578882911	0.402738998362234	0.406841440184248	0.365101005088695	0.387515047063323	0.349647383495449	0.401228283380563	0.389846947933409	0.353320824882308	0.353480442457719	0.377007322243772	0.361705173124178	0.33147406397595	0.341007070628869	0.381560249627359	0.368195053144272	0.331228913679774	0.421024270012319	0.33493960663681	0.345281815883767	0.364358066480951	0.32662709521306	0.377259278725845	0.413632222777998	0.402085070145611	0.434951774910465	0.380667649923605	0.355401499589204	0.376221540474944	0.306463910729136	0.312601818182623	0.344206898841129	0.366642235663356	0.31554116327966	0.349274827323929	0.450412692233298	0.382369604674345	0.35999733808546	0.394601245306202	0.347389914084155	0.313344602329003	0.368548414510801	0.358522734248667	0.346693899749826	0.373881080990105	0.360682225068079	0.315892428393279	0.351235012536694	0.345000849004537	0.340345492449519	0.381543234711788	0.320715117402966	0.320803785895176	0.350393195180015	0.353364734739748	0.322946778118513	0.359341089383515	0.358338301094549	0.362858870046775	0.400179699646397	0.369661827568392	0.354326275336574	0.36680897908279	0.603375545849997	0.400598286674695	0.341845918752177	0.334979105656597	0.352531907655796	0.324520381043145	0.362472886417237	0.325542807913722	0.384911248706154	0.363590210895526	0.407147525268938	0.385438523087075	0.355294186425496	0.395566654566326	0.434382773479071	0.328185160279543	0.344744185232406	0.330999167687801	0.373319848934817	0.36546795792422	0.325040626792747	0.411818602404128	0.354092896469353	0.388047606834559	0.374113151163414	0.314565655092876	0.378978950057185	0.35101269545617	0.310462831484089	0.374952205662533	0.339284049474035	0.344861746436767	0.368857390737588	0.336695875691122	0.410426193826589	0.407881177022485	0.345534754054021	0.416486006561899	0.351580090166706
"X89511"	0.381096991888659	0.292100764087254	0.361856954691881	0.393106607222577	0.415452653620058	0.351027797243635	0.366194381070218	0.362728002734344	0	0.349610982802179	0.370354996457294	0.393601854329814	0.415532636796032	0.431667340624579	0.330637297104719	0.375004312754632	0.268345953848999	0.364448707818008	0.388012301267896	0.389959281628951	0.350633466286286	0.430224998887218	0.411500823079389	0.399603311097791	0.35656893965349	0.360615741255336	0.334846294478687	0.334048126141666	0.364261859710348	0.370760213101254	0.345945793024476	0.367179541054343	0.347411533943979	0.359023263155954	0.365466802124032	0.318433321115354	0.266699757879372	0.398076623038876	0.389048841638826	0.38879763325168	0.331743255946747	0.380692953624409	0.500692193901398	0.388535623191388	0.407952130570446	0.39391778806176	0.363701131757118	0.392180880010551	0.372188955199476	0.392822998891959	0.435365501314613	0.417216022523492	0.436965606596181	0.424431794129573	0.360590060964168	0.427811326249863	0.407025141120643	0.384086315682215	0.364139024276979	0.416929937916418	0.389972503910338	0.372302135833321	0.38105136631034	0.411828454422636	0.374995198038987	0.362841133373362	0.451266044878938	0.384299250390544	0.344603048529501	0.386531614438615	0.349134466746666	0.393539689277784	0.436513373797523	0.439975127877953	0.461291776907316	0.406580389365146	0.400845804055186	0.400822264624875	0.332926508937164	0.350418587426485	0.374172608747491	0.388615441296802	0.359605980696583	0.356832193852394	0.479175390725751	0.430041762733885	0.338976555386712	0.396341321724826	0.378353430954598	0.375697579580913	0.399559438797336	0.373314029068577	0.35724375583555	0.407754147114233	0.376499070336187	0.359078776233785	0.369652880657744	0.355554140018741	0.336255528308782	0.408256951201925	0.348200228605194	0.347596207844361	0.379434091193496	0.368105641396158	0.348509167490523	0.374459828466014	0.36247542526837	0.390431995442029	0.4306036084592	0.40008714351373	0.355036494512809	0.403957392420899	0.623534849356169	0.421780862042234	0.329607497693084	0.326673144720989	0.38055907191189	0.381531833969323	0.342223629296459	0.368608382021412	0.415721092820097	0.39756420969885	0.441375906573786	0.253118938214924	0.355684500343237	0.411902027026378	0.462692874381341	0.376624160716876	0.388908596021477	0.379928758281657	0.403398088083594	0.388565167379326	0.303971517148877	0.439824922754274	0.335361510909864	0.408847345875287	0.372958839007243	0.311182126249373	0.396856057255263	0.382544450338526	0.328531455355994	0.407004275363198	0.298004231430819	0.410494361654577	0.418847902751244	0.300974078728653	0.431011693158697	0.398714899307243	0.378496215335736	0.442349834676179	0.379201931842927
"X89637"	0.384850348877975	0.304285969889101	0.32203519838718	0.345759594935957	0.390453765473931	0.33924459851627	0.32802076813348	0.348982445085959	0.349610982802179	0	0.344852457505466	0.334711437148155	0.416864950525737	0.382258792328578	0.332781344210757	0.341775566357428	0.261473332576023	0.287828300558197	0.343946660457399	0.352923384100687	0.30486100762122	0.326028390632792	0.368014212032688	0.362271784399643	0.315705165269084	0.3191588375302	0.290977498433288	0.269907789909778	0.338614696748858	0.335257052013477	0.317852528924376	0.365529868779513	0.295923969576897	0.335863913647209	0.312864270995468	0.317638458660102	0.262268949151405	0.356031796939605	0.348770196883109	0.351012803208494	0.335491796420865	0.343282777813191	0.468039623736332	0.353631965097162	0.335835651271942	0.344060716575875	0.299032518263661	0.342058367150966	0.334312509597718	0.303477339884871	0.393148076531414	0.391662767534616	0.393367146350972	0.381016301429212	0.324595560802311	0.380682646899801	0.380196598032387	0.353618302809839	0.337555022982161	0.373047264650768	0.348701230512378	0.355740366287102	0.338259629085611	0.367904640409413	0.348654143397676	0.321084374075778	0.407849707070023	0.333520172301524	0.324055114345345	0.356543315349784	0.312808039675297	0.35546220803459	0.394819710171689	0.395895609847204	0.378659511762066	0.342381217897329	0.351654095121816	0.36267638467617	0.293649621085515	0.300887086166754	0.325956605345917	0.340154222715938	0.326990293738841	0.302139244870238	0.449414957021095	0.380524138694405	0.327321269181885	0.384847845733311	0.334287790144101	0.353731743712227	0.354172503465385	0.341877519009964	0.310311543441118	0.361661271510694	0.357596859454458	0.321131215256658	0.334679087420631	0.343769130545625	0.322891690344769	0.356039355506621	0.323535854171843	0.306307950988089	0.342848619007942	0.338838969832012	0.29907888900711	0.338342009576588	0.316842938561414	0.342629234710298	0.386524090428452	0.356021502703232	0.33159078726863	0.360345054955439	0.596841268870721	0.396707698207508	0.308570135656047	0.302863235462767	0.292710224777816	0.337694836954054	0.337902109999748	0.309341068712701	0.372305600119737	0.354148716998489	0.418376408236529	0.34881213751279	0.316160168119027	0.335053442387763	0.416764598968318	0.36901254692572	0.360946738013427	0.347666583917829	0.348992274808248	0.344696371333928	0.292316230944051	0.395714612413015	0.320389773154489	0.365431853174926	0.35514668943239	0.264581030265981	0.358903324356935	0.339128957638165	0.298354076738405	0.360449575321394	0.350067210053162	0.366820066537478	0.391730164531621	0.336025789291741	0.370692579792568	0.395841035526782	0.333033607983133	0.403919867578979	0.329684307803447
