"DR1TPROT"	"DR1TCARB"	"DR1TSUGR"	"DR1TFIBE"	"DR1TTFAT"	"DR1TSFAT"	"DR1TMFAT"	"DR1TPFAT"	"DR1TCHOL"	"DR1TATOC"	"DR1TATOA"	"DR1TRET"	"DR1TVARA"	"DR1TACAR"	"DR1TBCAR"	"DR1TCRYP"	"DR1TLYCO"	"DR1TLZ"	"DR1TVB1"	"DR1TVB2"	"DR1TNIAC"	"DR1TVB6"	"DR1TFOLA"	"DR1TFA"	"DR1TFF"	"DR1TFDFE"	"DR1TCHL"	"DR1TVB12"	"DR1TB12A"	"DR1TVC"	"DR1TVD"	"DR1TVK"	"DR1TCALC"	"DR1TPHOS"	"DR1TMAGN"	"DR1TIRON"	"DR1TZINC"	"DR1TCOPP"	"DR1TSODI"	"DR1TPOTA"	"DR1TSELE"	"DR1TCAFF"	"DR1TTHEO"	"DR1TALCO"	"DR1TMOIS"	"DR1TS040"	"DR1TS060"	"DR1TS080"	"DR1TS100"	"DR1TS120"	"DR1TS140"	"DR1TS160"	"DR1TS180"	"DR1TM161"	"DR1TM181"	"DR1TM201"	"DR1TM221"	"DR1TP182"	"DR1TP183"	"DR1TP184"	"DR1TP204"	"DR1TP205"	"DR1TP225"	"DR1TP226"
1	0.742100915685114	0.445507502119392	0.485563483124046	0.816518131116884	0.757468868858293	0.806803502697291	0.662290021565685	0.74325168964985	0.587050105501973	0.0341045708337981	0.370321006735132	0.268919072490753	0.00569256668774827	0.126544334848646	-0.0874255073866815	0.47669184574535	-0.10038774667702	0.655067782070422	0.598162084373367	0.852121217507564	0.57996519649035	0.550705384331701	0.283190100933068	0.502785336131232	0.485274395939533	0.821601748350877	0.669700385598399	-0.0487619230386977	0.0586569477417545	0.350135639328408	0.303902554949277	0.606679074688141	0.891466359478449	0.78714690522433	0.72640689585976	0.844345162091402	0.611324859270012	0.847258298665524	0.694461829592116	0.882902068491524	0.268628348911866	0.218377656141213	0.144447522913427	0.611581305941152	0.480061982168009	0.461820590205166	0.508632646330812	0.547059440778126	0.497567460120092	0.635260347828183	0.753334526764583	0.774448994026422	0.785544437450727	0.795482607108339	0.669230339297262	0.470148575807346	0.653017932228449	0.642875907206856	0.199512170524263	0.621250121040165	0.116305691084953	0.437484863609932	0.208124019348234
0.742100915685114	1	0.774626865232967	0.710275545623874	0.638076164339486	0.583767645277509	0.644332769289066	0.519858385460811	0.568943997270385	0.503556280068837	0.0385159910718343	0.417043194893314	0.466777768271552	0.110155003022956	0.348819348126699	0.191378937291617	0.565043799896595	-0.106166666812311	0.810048708827661	0.682715717461749	0.713412424216754	0.625629938596005	0.588693917457794	0.290155898162107	0.553348333441286	0.514176214078701	0.67236240514732	0.541791626606717	0.218237265897095	0.385324096242074	0.264377995593894	0.109785706378857	0.672396547399316	0.808777808051026	0.73807223706664	0.817967742227686	0.666709707054539	0.60291697456847	0.735374005171988	0.778156899650184	0.678258685088282	0.29961783469019	0.270276007048121	0.163446505450686	0.479412926765126	0.398400845019121	0.379431504978366	0.311145363733974	0.388279340770961	0.282685896441137	0.449981248154023	0.628134098214505	0.630157475094779	0.636279440319165	0.634553155203525	0.505063521536934	0.424820017142457	0.514942382252636	0.492993581703382	0.113560007269449	0.473988036244757	-0.035804637449354	0.166270904506011	0.0226335831482843
0.445507502119392	0.774626865232967	1	0.489052859998592	0.393617250974317	0.414040240750301	0.379916412331671	0.213196437445183	0.384828987261411	0.231775447151797	0.0321507188164758	0.261199514088907	0.313007498669559	-0.00549369689088418	0.244875402867217	0.370337561046615	0.435918768517338	0.0347825635791	0.492324468227177	0.638372686105944	0.468596462690678	0.527487632080175	0.30947049611132	-0.0591535520347912	0.533322977337216	0.191662162038189	0.573503935756006	0.363081888589827	0.141973162209419	0.534451728190364	0.147762259942364	0.00611182739939994	0.450475239978535	0.517432542978229	0.589783884307774	0.487475257128924	0.540098495512193	0.409515499805219	0.34177420545941	0.689997004276644	0.253435852734697	0.454975052047724	0.446693189949417	0.369045919663725	0.439160479940792	0.282486589004399	0.2422035763123	0.295161848368012	0.299921492939733	0.305000818604425	0.354292919467741	0.382354336608112	0.469020473678551	0.505721198132535	0.361934545070517	0.105878192959876	0.310822022633759	0.208438008937017	0.231020365015796	0.0546489956016179	0.316287027460084	-0.137404620616308	-0.0143563242012184	-0.114412212822929
0.485563483124046	0.710275545623874	0.489052859998592	1	0.403780211799293	0.345607148589186	0.40478980377378	0.398464781680095	0.32232044391445	0.404540880711633	-0.103666024490407	0.139222455336871	0.518947075455032	0.251717927487152	0.578078271075121	0.466374882744115	0.409776404239666	0.128386213296954	0.688758974719	0.345610483822631	0.438767570706074	0.466349716922606	0.395804288037367	0.107908839874109	0.472447449409647	0.31384040765808	0.424308197570019	0.301929583538939	0.319530997182313	0.626799554442128	0.195308065200837	0.231108136299911	0.44168314763076	0.491929442699805	0.62494213007514	0.654431513671031	0.428408064551509	0.661103515265938	0.518397806355664	0.664502663051986	0.447930565354949	0.0030236068438931	0.216110176187806	-0.155837345712296	0.318685227359836	0.111119844583599	0.122466835738895	0.245670843564489	0.21491954759851	0.245641375315782	0.232692111996059	0.361670919309511	0.363416123009039	0.387535613258744	0.398853631257769	0.376467232630835	0.472706402317139	0.393230075193732	0.3866577982429	0.0431032375022872	0.274603406410255	-0.00455652084428673	0.0815104585847103	0.0138572945855409
0.816518131116884	0.638076164339486	0.393617250974317	0.403780211799293	1	0.952570475213126	0.958925752557199	0.847474071027902	0.730123536677926	0.659656645192616	0.0453945707294273	0.335698054135722	0.15445773159051	-0.0977296094593472	0.0022273601452864	-0.124237357683893	0.507097257176648	-0.111241925191766	0.434881982606844	0.419005466616859	0.621134368075357	0.355490307948903	0.365302227924601	0.245914612362731	0.267185539558495	0.342590350810004	0.613958791571106	0.48621093085346	-0.0830938918742851	0.00837677170636729	0.12358914621303	0.398970401187199	0.601186873413924	0.769835700998195	0.602487679607094	0.654565469129116	0.852869173927451	0.593242065338463	0.84195788358426	0.487894124978324	0.651829245864499	0.112074984597896	0.433948030565332	-0.0591848827763399	0.357313272247328	0.664355826277336	0.64774190428545	0.649477490394443	0.733148497101324	0.624888606046001	0.811779575439397	0.945127219862328	0.971710835493728	0.857455767518215	0.954514769844515	0.787872181214785	0.488769067517975	0.846900665024322	0.815499677379486	0.0866978747798438	0.590454265433925	-0.081187478239157	0.227217102539929	-0.09203204326585
0.757468868858293	0.583767645277509	0.414040240750301	0.345607148589186	0.952570475213126	1	0.863845123407712	0.677720234976054	0.66404498504234	0.495566389833366	0.00585691905288554	0.401689314490603	0.156568153102294	-0.149741154677542	-0.033825209250462	-0.104184698033993	0.561097542568016	-0.0491819619736851	0.388869743823406	0.412032702248562	0.525033531268897	0.286864174947969	0.271620381681257	0.19857001795967	0.180407545029683	0.26012746713169	0.551877414087968	0.532570494524208	-0.0406195578201605	0.00463031599333972	0.121406885854404	0.305557107012543	0.654016155224948	0.731931612333651	0.528852970316856	0.597984424582376	0.865515624418079	0.516754864653607	0.769645732654066	0.417813844672808	0.558582924870025	0.0721923048151501	0.49631136924723	-0.065565827140767	0.28954895923603	0.790832808706138	0.783279471964127	0.780730545755515	0.881309478496494	0.709416648560367	0.943942616833322	0.9512284604641	0.975349230181776	0.85189807577721	0.856841167605132	0.610563465528511	0.485976081926897	0.675817175735461	0.68223746267187	0.0414331731953498	0.500476841237523	-0.0745737826804605	0.185720442611582	-0.156684497698261
0.806803502697291	0.644332769289066	0.379916412331671	0.40478980377378	0.958925752557199	0.863845123407712	1	0.817115974260792	0.729829905400369	0.658804538612021	0.0205439980858349	0.345902708425065	0.184537290735276	-0.0438796862832258	0.033247127168924	-0.115196785842855	0.448054929633239	-0.145624952132153	0.474201108935561	0.453410940715075	0.65074900385444	0.428690728159045	0.404926589850123	0.23188602335653	0.343063699544539	0.365098840144183	0.621489654479646	0.46274511677986	-0.100651203513453	0.0376408572329286	0.146327492849166	0.385903870255272	0.575204255360208	0.762500580834136	0.651247285622466	0.6822822016241	0.812198180454434	0.655068227204548	0.830021208763406	0.547537340352584	0.682196928063319	0.174438730762784	0.34265452842801	-0.0125326277201692	0.418619883201502	0.603233362071667	0.572645388158456	0.486029404245507	0.597411892288319	0.451926771285756	0.680712674153866	0.910627726333972	0.907734073314702	0.844203700770256	0.998815815109064	0.83084056090014	0.412083154722753	0.818679156776384	0.758630006655766	0.0952454110499247	0.593983291434031	-0.0867973973120018	0.242339770626857	-0.059195042607153
0.662290021565685	0.519858385460811	0.213196437445183	0.398464781680095	0.847474071027902	0.677720234976054	0.817115974260792	1	0.648824971560399	0.81413739902143	0.154209487393495	0.0869362258015388	0.0807978445117931	-0.00428339310421827	0.0547693518018385	-0.135565616293174	0.284240582719234	-0.141599792698352	0.314061900773292	0.207661767164548	0.545605258423368	0.261563100288423	0.375972899882516	0.300602892844885	0.220884808226781	0.370466193745996	0.50221963287637	0.227117282445154	-0.133959699048628	-0.0106574887698812	0.0349413027015674	0.512949023404073	0.325382741216322	0.57978976364046	0.456840773810898	0.530982768068954	0.596289820770051	0.485501720944687	0.748587234704699	0.3724884433368	0.581602014906854	0.028423801675892	0.324592844251932	-0.146765161172092	0.269491659170585	0.306416655343657	0.292447961409054	0.392273566384602	0.393740174411591	0.461866412579876	0.45736825632836	0.697998638595898	0.74207453440372	0.613305902999391	0.816854739288914	0.870765655797237	0.402117890144728	0.999002079656315	0.942386657426003	0.122674250301155	0.602094694596198	-0.0805741229405327	0.201833264519944	-0.00593889888777197
0.74325168964985	0.568943997270385	0.384828987261411	0.32232044391445	0.730123536677926	0.66404498504234	0.729829905400369	0.648824971560399	1	0.492424066390345	-0.117474907131223	0.282166477351443	0.119197702650456	-0.0346339970691135	-0.0135389351069601	-0.146415513866198	0.326782997100052	0.124244116005948	0.369153196560958	0.337809693702194	0.522763301837223	0.362319970535985	0.314000256012729	0.120171956432645	0.334451406430716	0.261443437111273	0.800513657378932	0.411144940797747	-0.205493035617855	0.0478741798498528	0.29258392476993	0.401349727633567	0.433333814469517	0.643701511734159	0.496767570485118	0.582137171852429	0.606437976691833	0.465285989304556	0.632697522271761	0.432989935696267	0.704653941255267	0.0855054596373135	0.354766958129715	-0.00565773954713032	0.38931072729494	0.414410454961992	0.38342107837937	0.447329454276934	0.469079980275516	0.435964795475997	0.508047500100307	0.673216717785229	0.709095317460653	0.702176112013559	0.724767420146326	0.552407826354526	0.209174528379704	0.637059383667564	0.623218422053417	0.205238215337852	0.893736342452005	0.114041547227657	0.379574170076332	0.222438361664057
0.587050105501973	0.503556280068837	0.231775447151797	0.404540880711633	0.659656645192616	0.495566389833366	0.658804538612021	0.81413739902143	0.492424066390345	1	0.440823070962478	0.177188610830618	0.212044476415576	0.131273571649761	0.163952308313215	-0.0189970741366475	0.288075857470517	-0.0979597556197466	0.356308336574363	0.234465688764203	0.578483859010095	0.430827199126369	0.48502257343649	0.460426577654531	0.201694774896351	0.505143473330793	0.455183118533834	0.236349803932899	-0.0351382255117359	0.0934720145522408	0.0622261096645684	0.391210880503525	0.27607155187614	0.516805838565444	0.466007926516673	0.549196821120568	0.539582734353423	0.489958177811623	0.635671656757588	0.41948573452509	0.502165094666782	0.0434479375802702	0.335007642221535	-0.134362256296286	0.352430012233144	0.194840876906826	0.209313515815045	0.283561363741153	0.28215818109473	0.347138608682466	0.303118589519744	0.51716039261109	0.534497739471711	0.377417633681213	0.665100286409175	0.763602630560165	0.288611922932791	0.819271036574023	0.715868881374961	0.045682113393981	0.423924551665461	-0.0336083755924546	0.104166488766708	0.0383333226797531
