FoodID	taxonomy	Main.food.description
14640105.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_mixtures;Grilled_cheese_sandwich_American_cheese_on_white_bread	Grilled cheese sandwich American cheese on white bread
14650100.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_mixtures;Cheese_sauce	Cheese sauce
14660200.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_mixtures;Mozzarella_sticks_breaded_baked_or_fried	Mozzarella sticks breaded baked or fried
21000100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_NS;Beef_NS_as_to_cut_cooked_NS_as_to_fat_eaten	Beef NS as to cut cooked NS as to fat eaten
21101000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;Beef_steak_NS_as_to_cooking_method_NS_as_to_fat_eaten	Beef steak NS as to cooking method NS as to fat eaten
21101120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;Beef_steak_broiled_or_baked_lean_and_fat_eaten	Beef steak broiled or baked lean and fat eaten
21101130.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;Beef_steak_broiled_or_baked_lean_only_eaten	Beef steak broiled or baked lean only eaten
21102130.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;Beef_steak_fried_lean_only_eaten	Beef steak fried lean only eaten
21103130.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;Beef_steak_breaded_or_floured_baked_or_fried_lean_only_eaten	Beef steak breaded or floured baked or fried lean only eaten
21105120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;Beef_steak_braised_lean_and_fat_eaten	Beef steak braised lean and fat eaten
21105130.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;Beef_steak_braised_lean_only_eaten	Beef steak braised lean only eaten
21304110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_oxtails_neckbones_short_ribs_head;Beef_shortribs_cooked_lean_and_fat_eaten	Beef shortribs cooked lean and fat eaten
21401000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;Beef_roast_roasted_NS_as_to_fat_eaten	Beef roast roasted NS as to fat eaten
21401120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;Beef_roast_roasted_lean_only_eaten	Beef roast roasted lean only eaten
21416150.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;Corned_beef_canned_ready_to_eat	Corned beef canned ready to eat
21417110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;Beef_brisket_cooked_lean_and_fat_eaten	Beef brisket cooked lean and fat eaten
21500310.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Ground_beef_beef_patties_beef_meatballs;Ground_beef_patty_cooked	Ground beef patty cooked
21601000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Other_beef_items_beef_bacon_dried_beef_pastrami;Beef_bacon_cooked	Beef bacon cooked
21602100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Other_beef_items_beef_bacon_dried_beef_pastrami;Beef_jerky	Beef jerky
22000100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_NFS_ground_dehydrated;Pork_NS_as_to_cut_cooked_NS_as_to_fat_eaten	Pork NS as to cut cooked NS as to fat eaten
22101110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;Pork_chop_broiled_or_baked_lean_and_fat_eaten	Pork chop broiled or baked lean and fat eaten
22101150.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;Pork_chop_breaded_or_floured_broiled_or_baked_lean_only_eaten	Pork chop breaded or floured broiled or baked lean only eaten
22101220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;Pork_chop_fried_lean_only_eaten	Pork chop fried lean only eaten
22101510.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;Pork_chop_stewed_lean_and_fat_eaten	Pork chop stewed lean and fat eaten
22101520.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;Pork_chop_stewed_lean_only_eaten	Pork chop stewed lean only eaten
22311000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Ham;Ham_smoked_or_cured_cooked_NS_as_to_fat_eaten	Ham smoked or cured cooked NS as to fat eaten
22311020.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Ham;Ham_smoked_or_cured_cooked_lean_only_eaten	Ham smoked or cured cooked lean only eaten
22411010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_roasts;Pork_roast_shoulder_cooked_lean_and_fat_eaten	Pork roast shoulder cooked lean and fat eaten
22600100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Bacon_salt_pork;Bacon_NS_as_to_type_of_meat_cooked	Bacon NS as to type of meat cooked
22600200.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Bacon_salt_pork;Pork_bacon_NS_as_to_fresh_smoked_or_cured_cooked	Pork bacon NS as to fresh smoked or cured cooked
22701010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Other_pork_items;Pork_spareribs_cooked_lean_and_fat_eaten	Pork spareribs cooked lean and fat eaten
22707010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Other_pork_items;Pork_pig_s_feet_cooked	Pork pig s feet cooked
24100000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_NS_as_to_part_and_cooking_method_NS_as_to_skin_eaten	Chicken NS as to part and cooking method NS as to skin eaten
24100020.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_NS_as_to_part_and_cooking_method_skin_not_eaten	Chicken NS as to part and cooking method skin not eaten
24103020.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_NS_as_to_part_stewed_skin_not_eaten	Chicken NS as to part stewed skin not eaten
24104051.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_NS_as_to_part_sauteed_skin_not_eaten	Chicken NS as to part sauteed skin not eaten
24120120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_NS_as_to_cooking_method_skin_not_eaten	Chicken breast NS as to cooking method skin not eaten
24122131.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_baked_broiled_or_roasted_skin_not_eaten_from_raw	Chicken breast baked broiled or roasted skin not eaten from raw
24122141.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_baked_or_broiled_skin_not_eaten_from_pre_cooked	Chicken breast baked or broiled skin not eaten from pre cooked
24122150.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_baked_or_broiled_skin_eaten_from_fast_food_restaurant	Chicken breast baked or broiled skin eaten from fast food restaurant
24122171.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_rotisserie_skin_not_eaten	Chicken breast rotisserie skin not eaten
24123110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_stewed_skin_eaten	Chicken breast stewed skin eaten
24123120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_stewed_skin_not_eaten	Chicken breast stewed skin not eaten
24123300.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_grilled_without_sauce_skin_eaten	Chicken breast grilled without sauce skin eaten
24123301.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_grilled_without_sauce_skin_not_eaten	Chicken breast grilled without sauce skin not eaten
24123311.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_grilled_with_sauce_skin_not_eaten	Chicken breast grilled with sauce skin not eaten
24124200.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_sauteed_skin_eaten	Chicken breast sauteed skin eaten
24124201.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_sauteed_skin_not_eaten	Chicken breast sauteed skin not eaten
24127202.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_fried_coated_prepared_skinless_coating_eaten_from_raw	Chicken breast fried coated prepared skinless coating eaten from raw
