Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38
SELE	0.244977069587443	0.103731652657712	-0.0662852193347887	0.0703302680251233	-0.0596365332293214	0.043844682734412	-0.220341535154234	0.133690150815703	-0.116883253617571	0.0464930048528238	0.103836409397379	-0.0959767424575387	-0.0178448778461546	0.0735817484393404	0.00324275335730211	0.0742386599901403	-0.0934908866689575	-0.0338732948711613	0.124856732541649	0.186574693301614	-0.13561427790053	-0.101166319235543	0.217526858972923	0.230395629105051	0.172543102726924	-0.0537177495682104	-0.142089024608191	-0.416006322405056	0.122795633317325	0.200635410234393	0.00116093579776202	0.319068770218323	0.023926939852354	-0.358669404125622	-0.142300823137492	-0.249643258980306	0.108142391895658	0.0712026054573243
CARB	0.212740636731525	-0.129934836488431	-0.074085391018277	-0.14477288328585	-0.0546957442036008	-0.0018923964970338	-0.0232437783580208	-0.160490032626714	0.0209285588964178	0.302553753347914	0.0435361563525693	-0.117465186051802	-0.0174317791567615	0.102010132864565	-0.0503254397258105	-0.100203546055097	0.160714731342138	-0.0454589773544292	-0.00296901872440119	0.315341155301073	0.136754719630208	0.553624555889762	-0.0986474066509446	-0.102266631737478	-0.376034465246676	0.154026763172105	-0.0290901335196008	-0.189112268143827	0.0439983082581497	-0.10482741194977	0.057380431116512	0.0324881737389935	0.0698944627608821	-0.0727110642551086	0.138491646006021	0.0313312669182997	0.143868690978965	0.0915840442330541
FIBE	0.198152378680159	-0.268635028805453	0.101068947150175	-0.0176763341252708	-0.0754223314271869	0.124205501808382	-0.0123862303364506	-0.0138825661860683	0.118738379836413	0.0774432347738625	-0.0584976324504012	-0.137748340745552	0.16756263706419	-0.0469135877475148	0.0660167585602056	-0.144150642704714	0.076568873196495	0.067972772243799	0.0849881527232013	-0.392974516935131	0.199766714830755	-0.144177090713938	-0.0510066098269811	0.162125123899433	-0.121694903240997	0.158131778594649	-0.198774411793586	-0.10805116663763	-0.147111553228252	-0.223934711699333	0.200405267358623	0.268723846651957	-0.0342712866985343	-0.0900104668419862	-0.251050904000858	0.163916188907244	-0.350167013487894	-0.0021853212871363
TFAT	0.258445254081533	0.107511081231056	-0.181128654346561	-0.077798763713524	-0.0475410152462308	0.0634807874253062	0.20174500521517	-0.0156232910726015	0.0114059253308294	-0.0612945815858493	0.070109934034776	0.0189224914611299	0.0233548332310895	-0.0660382023113691	0.0319664510565306	0.0018440259441261	-0.0416634239281485	0.0532823573877212	-0.106214341010937	-0.0401835530067682	-0.0240543042328894	0.134805064480262	0.0618163970839127	0.00466060309271827	0.0535463740692121	0.184366364749961	-0.0101661844201791	0.0673699969646536	-0.070725205646046	-0.057198028853662	-0.0429439172533515	-0.0646278762955384	-0.0409248241170125	-0.138779252883673	-0.0627769618632532	-0.173011701937243	0.0331309215382961	-0.81773692155745
PFAT	0.222239791436421	0.035200040797967	-0.106531206993653	0.0514842250512144	-0.0197232059707116	0.250338344354382	0.27177537824463	0.00785256881247271	0.0986163662261953	0.0713406740341605	0.144858625728717	-0.133096587325929	0.0928935980672449	-0.0496647048731538	0.100200590102515	-0.0247049746683251	0.0545576443823428	-0.0607539741147315	-0.269979771791951	0.048640970239688	-0.0861051554659265	0.0172478111796628	0.209889999028361	0.0265360257267252	0.178789661287187	0.244196166598589	0.0786901635343372	0.385986002893791	0.376540005593401	0.0708884369907675	-0.0196723075958678	0.171252017261355	-0.24246447172644	-0.0267589287704417	0.107863292747519	0.116134937675852	-0.0814703692633231	0.272353256757866
CHOL	0.172233452459962	0.247804309551986	-0.142667670803152	0.186899525903021	-0.0647297107096219	0.0694134941382988	-0.171988149833249	0.016932402289185	0.180567852175787	-0.108966249205283	0.0344713920769845	0.265802341979673	-0.109241530834766	0.00682616531293244	0.000893590713296843	0.11524847439141	-0.000660965655186328	-0.0391199609685566	-0.052861438704059	0.0912615271418901	0.468547387759683	0.00288266013273253	0.20084311106138	-0.0647636893763434	0.049961455051422	-0.103035658658993	-0.106019074757479	-0.0196308073035913	-0.0495028688466031	0.0632232144368552	0.0769796390877471	-0.0040218848057887	0.0461549534631141	0.0192721048212287	-0.0949797727676132	0.56580519546005	0.158434452416177	-0.0506846195804874
ATOC	0.215340570639573	-0.062276707974062	0.106130779321517	0.00359369249956401	0.0289396534784873	0.393682362967652	0.151535539128903	-0.0570210505985795	0.133585660929251	-0.169376197438611	0.06812953116647	0.00319015291711705	-0.000863379718116924	0.157120203819271	0.0289818290707387	0.0319285830039152	0.0505537927269065	-0.0724736180584735	-0.0358533832280533	-0.0579425359786493	-0.12501198336031	-0.0180148133874048	-0.0240096364446914	-0.084517863944372	0.101787616029406	0.144393071778625	-0.203717168685865	-0.0704000446933244	-0.123083072768551	0.225028492011874	0.0449087112176968	-0.316821421888581	0.599334549241819	0.0896729550874855	-0.00311851985777364	-0.0982771409655983	-0.0185550936404508	0.139563670821953
ATOA	0.0295682772949851	-0.120341339913206	0.163523692857953	-0.109915149379702	0.293401261332367	0.316037613635391	-0.0115662409924538	-0.0309484965762377	-0.0558396909046887	-0.477922064776794	0.229816799106052	0.205114396538609	0.110672779932144	0.246668842225515	0.0206599671983766	-0.0619457153515056	0.176063221839695	-0.238669312984818	0.237755322633191	0.0628829056162685	-0.0646020743182012	0.0687532131317863	0.00542833100566244	0.0664996693627001	-0.117344214277847	-0.159544448863958	0.0827752802773493	-0.0685242098266273	0.0471738781890403	-0.134811768500083	-0.0153657030953257	0.0298094184902911	-0.318059675017189	-0.0661955807605967	0.0814809057333385	0.0646150995980294	0.00583352638547406	-0.0671587056788809
VARA	0.0968113184338731	-0.1378676863205	0.102624081828847	0.0294699453413233	0.0188484631843301	-0.155523865350673	-0.141156006701352	0.214230997945863	0.526038941217201	-0.0316939623993297	0.0171951588314839	0.30761617042086	-0.148610224298813	-0.332405847152735	0.287621309718445	-0.0326024297769132	0.128786709631172	-0.0992196939010755	-0.0170589991122218	0.125790254660581	-0.264164795005816	0.144741166586105	-0.303244241755816	0.0280110723175089	0.0602124529018426	0.00659133249163212	0.0478870645310279	-0.00361222624831414	0.0471705159761027	0.107340075990804	0.0199109107420382	0.125012242893245	-0.00317672751665149	0.0263726685863349	-0.122056602822434	-0.0371679498243588	-0.0363910886654943	-0.0277349626203914
ACAR	0.0238798700856744	-0.217953313044528	0.149936200116448	0.198432084082751	-0.276918871578	-0.125938515333735	0.201417429079082	0.362722697126007	-0.0127174815336669	-0.0149061320376241	0.157054958482252	0.0182262473975888	0.151405660160457	0.0373283768301113	-0.234568857624412	0.274001479275918	-0.120879827590351	-0.269029524412044	9.00769699636456e-05	-0.164503397012903	0.14952328901043	0.175009878988883	-0.033135155681041	0.121788928818521	-0.294117897329038	-0.194719670609857	-0.0694588147606529	0.191483380055511	0.0757305232204358	0.218109316518218	-0.161839216495283	-0.0106898898617276	0.0507437511861296	-0.100571255153355	-0.0196491221914771	-0.0554097021033298	-0.0109837716693	-0.0288532081362099
