Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31
F_CITMLB	-0.115188658472052	0.255765840854578	-0.157457513678788	0.327969612927262	-0.0347603430060384	0.0370137471748044	-0.0806908417748784	0.0176440529443453	0.122366687765318	-0.0564022537654529	-0.0895844378912959	-0.396358467704747	0.168925534571406	-0.15644608919367	-0.177461573971158	-0.261813822559854	0.162874797560469	0.138518618605265	0.29492277792809	0.0019812504110204	-0.2156889188488	-0.0722430808098318	0.0895041881078928	0.228028285388778	-0.0808990756849887	-0.00804486297683165	-0.0210974650767904	0.00458829392990959	0.00229104203820812	0.0410410801267618	0.435906543874899
F_OTHER	0.120441111528459	0.3232036795311	-0.221626963276013	0.0493616908695221	0.0754740987511012	0.0475530540596205	0.21315954436808	0.0154981510525363	-0.184539075172785	-0.0246193902937913	0.0249414798808454	0.176686696606492	-0.0691377124567637	0.388522898728156	0.114820734496676	0.133009203740435	0.268053446784992	0.256758230455234	-0.269416138031717	0.0942228199618484	0.220137382743738	0.26397405840354	0.053315926274281	-0.00969599630452975	-0.0254509566940569	0.0731437134922029	0.0469823649737505	0.014399754741482	-0.0127083703924693	0.039083012382507	0.415109395505649
F_JUICE	0.103202387420486	0.100419599052983	-0.051423928878844	0.31077605523402	0.176748391346028	0.265802282315328	-0.0764554075354506	-0.0249478394987596	-0.230257621572051	0.264871834827825	0.166344431443224	0.205930991928525	-0.0708289888233172	-0.206991015986645	-0.12713978208486	0.205185525997539	-0.28880675291467	-0.445048814850558	0.0515469572583511	0.0425229068215844	-0.0375358782160164	-0.0129457141005143	-0.16104413704012	-0.0290543729471485	0.17535511890508	-0.0949984445870727	0.133150540671468	-0.00334774644353886	0.000543059225248344	0.0297139614899096	0.315598445401716
F_TOTAL	0.0444735366004313	0.381224385115804	-0.243108468519462	0.359490042418327	0.098910778742656	0.164616186643027	0.0401113032776174	0.00859236826298674	-0.131862794282948	0.067059994306089	0.0327154406628451	-0.0473383472873327	0.0310405431417955	0.0381538778617645	-0.0959683497602724	0.00803177193968813	0.125251716706204	0.0364351791336937	0.0453456640661683	0.0733956415691291	-0.0199107000768516	0.101717547504015	0.0141881799988298	0.118491540708912	0.013075241091717	-0.00429613681039281	0.0719274569514806	0.00951313028292904	-0.00564279903958007	-0.0684965405113392	-0.727516837156143
V_DRKGR	0.0848285422592301	-0.0521690385225305	-0.356039163295294	-0.119428754735953	-0.174157503968216	-0.089710745814516	-0.13576918929863	-0.0823215316240021	0.0718929245621046	0.00333225947162521	0.279124905160617	-0.29790743702581	-0.0523816358124944	-0.12553205321	-0.420124101951528	0.00988954196136138	-0.0216119968088596	0.119542426642586	-0.244112821246295	-0.0572714262628304	0.251667277666275	0.0112972355910917	-0.366164866979889	-0.122028419357611	0.156400605876312	0.188160724291025	0.0119586627816951	-0.25942592126586	-0.0339457752475752	-2.15068084066621e-08	1.68455892551184e-09
V_REDOR_TOTAL	0.252237886078199	0.038455076502626	-0.230869932068755	-0.174579674054411	0.00514232162554238	0.394407979147525	0.064974907927287	0.11224410478942	-0.128249027417952	-0.0718600305885233	-0.128870959209	0.0757458200760482	0.0835276575569638	-0.202331719294865	0.0711551334359217	0.0165817920952778	0.0375360053468552	-0.0561165614859102	0.043870547232246	-0.178279050987762	-0.00323257158031105	-0.152975137233708	0.0705790883669867	-0.178098989857283	-0.439193770682702	-0.0125821001818739	-0.380367144018838	-0.381307201248288	0.0012126628703222	-2.09773280827105e-08	-1.57921275015238e-09
V_REDOR_OTHER	0.10860822229641	-0.0786650554150448	-0.18085476604416	-0.266241578934845	-0.15266412994268	0.308708627708314	-0.0118502609284683	0.23449590090861	-0.0144953546749275	-0.22163688188828	-0.301613015667808	-0.0611307554500196	0.135583392296526	-0.0861869507981197	0.213755541654422	-0.133339270855928	0.00234413920775492	-0.123996881379329	0.108639440627375	-0.0187057814515534	0.063116364685719	0.373623254695753	-0.238726354182663	0.235818584370695	0.368108905641154	-0.113540475078236	0.191972994235137	0.0487394837324747	-0.00529788586078826	4.72137777268386e-09	1.13856578054516e-08
V_STARCHY_TOTAL	0.0650653906686027	-0.303454389179502	-0.0971787814181234	0.0503619838332427	0.427757715192539	0.0229346534831023	0.163150225831316	-0.141615486693382	0.193400537197335	0.067694495432466	0.0324265692946864	-0.156720477267756	0.016321022609352	0.0865644720056498	-0.0749637821043858	0.075285153670023	0.0952261078289268	0.00762129853346097	-0.16527681008532	-0.123269981928374	-0.216916397684337	0.20203485011849	0.26010408158177	0.0834278148050535	0.338124115880182	-0.33868440818167	-0.233089488412961	-0.278048228061755	0.0089583409118185	-6.19597100590206e-09	1.51298173989289e-09
V_STARCHY_OTHER	-0.155562912775529	-0.199552195349872	-0.108690042621174	-0.0149285420950336	0.449526093147348	-0.0502231451242935	0.0640894572491383	0.103847126002422	-0.062857054102522	-0.208830606558504	-0.0356023072058999	0.110063243821397	0.143337348871423	-0.00799261594640271	0.0577790464971317	0.2297973823853	0.273788897269699	0.073471902697652	0.0564987451119341	-0.0420169251311496	-0.266760920751893	-0.284087294495858	-0.369626527978831	0.0565257710747281	-0.0391141300812414	0.279610873386403	0.311157956796874	-0.11485957096486	-0.00561047179995158	1.70193423576818e-08	1.0865503800514e-08
V_TOTAL	0.238403004249221	-0.194656206475211	-0.411427062582038	-0.112857389314996	0.073444680462603	0.034420815428616	0.128285515979716	-0.076123408790567	0.0748798993434235	0.129579510246109	-0.0304211944552077	-0.117358405519551	0.0484297626866679	-0.100001665307962	-0.0584246742109176	0.141379664740549	-0.0304050710525527	-0.000214943810336359	-0.0583514517997518	-0.110558774599308	-0.0820525488789555	-0.0752311198782206	0.110334481275023	-0.0402842117902429	-0.115302531228928	0.0898036917762063	-0.032377270036962	0.745531388797153	0.0249629107432206	1.45468653967203e-08	-3.36390016944174e-08
