Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30
G_WHOLE	0.171777287895554	-0.22468265786656	0.139945179133669	-0.0350874248290227	-0.0375555068813412	0.328654089718917	-0.277298800981207	-0.0854074646908828	-0.0068822614966331	-0.24611472748875	0.116332662200095	-0.0243704016963069	-0.0176084986485216	0.144606403371706	-0.198884375184008	-0.169702963308255	-0.111959065089678	-0.261527556808818	-0.531969472378294	0.0530320142388137	0.130268979616297	-0.0137061048129599	0.169844966542506	-0.127867209882257	0.146836650229242	0.238409453901504	0.119242453991983	-0.1392610890169	0.0124986115632247	-2.91458973329957e-16
G_TOTAL	0.325014021024151	0.17433832986379	0.116395762578925	-0.0465506531924196	0.0940390254165245	0.111255325478651	0.084809602522507	0.264824992293642	0.0140409851661949	-0.140391771327376	-0.0635454112988863	0.018136206439248	0.188259580301896	0.198529560597508	-0.118093757970817	-0.274818868593389	0.00107380649120761	0.062802079178005	-0.164201854751505	-0.160674150555915	0.0404464407339491	0.315690869362471	-0.468508263503629	-0.00190332960082002	-0.163700761215026	-0.319971808327026	-0.233133949984642	-0.00378220794159094	0.00635142356603573	1.08987882579376e-17
PF_MEAT	0.0728721223682847	0.159673069389014	-0.224435784370255	0.0625348640402451	-0.0769624536640483	-0.284662150160394	-0.166635395594637	0.128205263762251	0.180907769866489	0.159084149319292	0.428671939516328	0.109776659541161	-0.300514566645214	-0.216655500221235	-0.185354865611347	-0.145457068920461	0.0709505576100121	-0.16162723335919	-0.119440217591334	-0.276179887106856	-0.199530485876221	0.140373266325078	0.0185665222447939	-0.0808158390756913	-0.124881119296574	0.100067126020787	-0.040078652049583	-0.00423078812437858	-0.00456133345992733	-0.348996201807155
PF_CUREDMEAT	0.0369831404802103	0.24622022663306	-0.156051631508562	-0.0300885012460919	0.256150055921621	0.303019544691843	-0.0785820046420518	-0.213744525187049	-0.327532718314443	-0.0680377988922323	-0.128315596558415	-0.0385644382147183	0.0607958071879959	-0.228518673724808	0.00805941075949642	0.204092593683551	-0.106649985631204	0.22145162650358	-0.270261440946065	-0.222483122604372	-0.310859943555576	-0.0359369618028292	0.0495056728203728	0.342037754002936	-0.0250592063917424	-0.0153761785332796	0.0400541277058647	0.0229358173974303	0.014012241647539	-0.269161898857843
PF_ORGAN	0.0323763722929213	0.0428733603029767	-0.0253588055645412	0.109893681312453	0.0378403550895247	0.187631875131925	-0.0648579065157278	0.370511467818318	0.324473564879061	-0.271217232842209	0.0718982643033804	0.371714698308666	0.345302350944707	-0.201769210109579	0.309653202632402	0.0384831429725537	0.285978950259757	0.0185524327581984	0.038939961123311	-0.0707933475630607	0.136540032117301	0.0114787773433674	0.220205557433197	0.214411876029462	0.0201129833434768	0.135453608770485	0.0638016495877739	0.0339408227976308	0.00305316600934547	-0.0299863849404341
PF_POULT	-0.0573463187227534	0.0133398578351803	-0.183501477986835	-0.246145744081731	-0.200086071556303	-0.0925806565791441	0.00846783145202672	-0.305766519849096	0.313758817477516	0.145170702772489	-0.258879000249532	0.215437784305323	0.403498016759563	0.23084666466629	0.0604417938683496	0.00191328869190711	-0.16029963996809	-0.243088425474685	-0.0181273072508008	0.0764847209581219	-0.115056916162386	0.0740516945702368	-0.1343472434974	0.0315199916295741	0.123326313691185	0.047037350851168	0.0203089825532079	-0.0293386459795349	0.0129277881881593	-0.399750796331733
PF_SEAFD_HI	0.172772632577819	-0.191365660992273	-0.113553708684563	-0.0544590274463158	0.242796185782486	-0.159027723910596	0.221629604210303	0.251148821256771	-0.0149302799563522	0.0877894487504076	-0.325893068662667	-0.150163753344237	-0.178691257273477	0.0499112740808079	0.185842100386342	0.204281641757783	0.12151051116597	-0.0318390806501813	-0.229009348422757	0.192953568800687	-0.0250143574675311	0.473752377961518	0.288782851057297	-0.128345265876591	-0.0231943810861952	0.0266008073204141	0.0853540568214352	-0.0502406176438697	0.00140047344589416	-0.180030789905931
PF_SEAFD_LOW	0.0874912561093844	-0.258942214082595	0.0443435876331504	-0.125924895213489	0.283526448957001	0.0672691924496306	-0.138389880767488	0.198941638914115	-0.0683569157794939	0.304884137126666	-0.102751039956935	-0.163285851574626	0.0403352020146252	0.132443522116069	-0.117501428665059	-0.23173341096548	0.467177922927534	-0.167458061869253	0.122342112699554	-0.0118444862242961	-0.11772884870675	-0.405130064734864	-0.0569809144171402	0.195047048195057	0.0923199904017124	-0.0570186171961546	0.0396808171081935	0.0100567634245221	0.00434182334152223	-0.219435730040424
PF_TOTAL	0.176973385223894	0.0460688411631216	-0.411647826923562	-0.35823511243738	0.0469903104858817	-0.0154024481976231	-0.176420383278518	-0.0896200761491375	0.125741108353728	0.151271356950396	0.0135739462641977	0.0250376833355365	0.0530526222529222	-0.0181235011937173	-0.0286405798585665	0.0132916190426653	0.0955031841126711	-0.140049984715139	-0.0751756690085554	-0.044039863769656	-0.171823904353479	0.0858325263744437	0.13839670947985	0.129350298280208	-0.0314481350269224	-0.135396700359846	-0.00472861163224215	-0.0211940448504184	-0.000390390933056497	0.674263313366773
PF_EGGS	0.118446973986185	0.110163188651632	-0.228087370030082	-0.0582407100239954	0.360228607805608	0.321082568599716	-0.0690642226923854	0.0495891780429361	0.0469394594818686	0.112349178029506	-0.00284084665779596	0.0798061951002928	-0.0175953920629489	-0.160937071649682	-0.184527776505764	0.0965099538585317	-0.309856626758088	-0.229213475301686	0.317592065355356	0.219937981813899	0.358335710667863	-0.0772036410289711	0.0414661827136426	-0.191004792478612	-0.305498309050032	-0.0479444383616458	-0.0365853840835657	-0.0327391143346009	-0.0163669905875584	-0.137450110385835
PF_SOY	0.099103908696605	0.120296205104232	0.151642505120803	-0.0341188389246142	0.0147848684018908	0.0940007657775264	-0.196519206676151	0.0220818705640892	0.131664317796122	0.327321667138655	0.166618164719818	0.159046368272587	-0.245237655644182	0.548380568210905	0.122953957472474	0.444761323416538	-0.0130175914791576	0.186699278871726	-0.0754285775785559	-0.163899177159041	0.237032642443293	-0.0362973465234945	0.00228632024649054	0.15497094085738	-0.0115745002117407	0.00300207217450867	-0.0192208195108348	0.0411594310022547	-0.00758383397284097	-0.0263522908278167
PF_NUTSDS	0.122142663740207	-0.0818536420752592	-0.149927358041305	-0.378853101866667	-0.290834061705062	0.02010568037986	-0.119647023697068	-0.109121769815671	-0.0585212532841971	-0.305818978961904	0.241747807486369	-0.2017385662468	-0.0504804696142935	0.0275948290871829	0.0805797146848446	-0.026755928447397	0.141070157153397	0.226499385564049	0.141572353368801	0.133376199137539	0.180360022253453	0.0126095257155399	0.250845330864206	0.0226426448437623	0.0180858967455438	-0.435037046524361	-0.095030761628877	0.00657835732507209	-0.0214932509524419	-0.30045386353973
D_MILK	0.186875619201547	0.099607110488714	0.324885458185544	0.0456235182306603	0.120433920863926	0.101140858398333	-0.141214819291076	-0.328138153402365	0.296887742391506	-0.1615330389913	-0.100096153949103	-0.119670158121162	-0.247888904372391	-0.0674753659628595	0.205082037830496	-0.0242686977446795	0.113669042264609	-0.171691859865332	0.212983586272214	0.0308572546694866	-0.212609561685359	0.12130849188516	-0.0434198436867499	0.0358814361872461	-0.0618972093013965	0.0143140111759876	-0.0324051981190288	-0.0049011954924796	-0.539476008235614	4.11677241371708e-16
D_YOGURT	0.159253053656486	-0.196971810225033	0.0767330332238897	-0.0537360093037219	-0.130218412085063	-0.0747900378406354	-0.2004412354664	0.102702684764236	-0.186193313839748	0.237990814891	0.055920751019799	-0.299741037361635	0.278797314288976	-0.307064233195774	0.340607802814636	0.182936078362981	-0.187198326826207	-0.183514843745461	0.00671461944457063	-0.383959452102425	0.219076243312403	0.0433020447605138	-0.150307121585579	-0.120265606507317	0.125349280570073	-0.0174565738724644	0.00292804788746352	-0.03514964509706	-0.16624515965945	1.73293296394069e-16
D_CHEESE	0.1805288316022	0.265213397474656	0.156598262684164	-0.00584860441601988	-0.169774099951391	-0.21871328844056	0.0300935755673231	0.144020569479628	-0.412084662954438	0.135418120499914	0.0851164731864323	0.152225649771276	0.296231033787432	0.141347313829159	-0.110393870756172	-0.0607975120620233	-0.0459929793707392	-0.061649581149939	-0.0268843903220223	0.232119013893254	-0.0613275250399732	-0.0573042709331463	0.304905046321816	0.0847433705152858	-0.217226172072182	0.0688491159343647	0.0865063703837382	0.0100215777158323	-0.452549166153249	2.84259368551511e-16
D_TOTAL	0.307110033658187	0.205305510290998	0.36885942311732	0.0169570869046098	-0.0453732115709125	-0.0849677622850126	-0.1386461548521	-0.150543628631781	-0.0863450542422107	0.0273932387167296	0.0165009463888399	-0.0570930744645976	0.0567424472439476	-0.0388299978013533	0.17700464490495	-0.00640745694740208	0.0315252092547042	-0.208068153931068	0.167765605279067	0.0919729137119095	-0.131341964756363	0.062658406686803	0.138084015093415	0.0168784970761109	-0.17511517873697	0.0231389136409582	0.0388542213668623	0.0147229989059053	0.688360666212893	-4.44596640469522e-16
OILS	0.280509068593084	0.0566488123939229	-0.29255029641776	-0.210292555006508	-0.0891897053838412	0.028334681611824	0.106961724586047	0.11821291437281	-0.112526849400967	-0.263535681664442	0.0734811603641581	-0.196317655293805	-0.0635246425711704	0.204004905342244	0.103514076000184	0.0437662239126465	0.0127924870060086	0.0936401462944415	0.247965080637179	-0.0125447962284498	-0.0790529988875167	-0.0725886210626984	-0.288933679568086	-0.0170201044629936	-0.0602096731338094	0.61644997260411	0.140025820155756	-0.0243252635677776	0.00921741681887306	1.66717863532121e-16
SOLID_FATS	0.292479360646406	0.384482996324959	-0.0629261956422096	0.0884273916509714	0.133162120688436	0.0183380003077126	0.000944247126931391	-0.0213878253696588	-0.0221671921698954	0.114635591023432	0.0461501449213774	0.0902642885228796	0.0234951595115656	-0.0545878972378402	0.0138194797652386	-0.0499364423183271	0.0723882972190558	0.167588985807739	0.0509424703026079	0.138200062170773	-0.0165137348803404	-0.0550025342794724	0.0016638902820816	-0.374109032983937	0.706903061875955	-0.0639385601670005	0.0611914951735984	-0.0158385185033586	-0.0110420270492882	4.07629640771675e-17
ADD_SUGARS	0.143014477852528	0.151056706571978	-0.078555273948244	0.10910510586845	0.176650949233002	-0.225659398713423	0.172762814046203	-0.288342938582333	0.289505750807762	0.136189984148854	0.0142113613239808	-0.320597220432261	0.133981216348198	-0.0330980065198612	0.122010412226851	-0.322835367576034	0.00649056778592197	0.256446104977187	-0.257473682209892	-0.0305039650961756	0.383344075613869	-0.195585471314033	0.100969703905112	0.0970740182512901	-0.192859881178208	0.116856523505724	0.0993221270643432	0.0380484803508252	-0.00430634365979231	-3.79788566086804e-18
A_DRINKS	-0.150442381065273	0.00246545159401036	-0.186316827443222	0.0841197634602042	0.0548119830665132	0.173813641884403	-0.0168497641100401	-0.0199282577629442	-0.25942322673526	0.0846923474168027	-0.0327590072109529	0.158869300843517	-0.186185834351656	0.264582567552063	0.475640639298702	-0.550689619764168	-0.191207726995971	-0.0779739891700468	0.148059248712908	-0.216630614136052	0.00469632033050044	0.111549473114548	0.201103948969211	-0.0170868094963829	0.0262588842310272	-0.0211779517042163	-0.0222882236894161	0.0200109746006833	-0.000553325359804142	-9.18255785202923e-17
