Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38
BMXWT	-0.0375899866284397	0.0337134109805795	-0.0627011146444319	0.154984579230325	-0.192140306109728	0.324898600103205	-0.047815317098365	0.119199438409332	-0.356719187645215	0.0105342556415863	0.458259106119669	-0.203830963767888	0.0746809569508248	0.195354297834929	-0.141388469607886	-0.217188344521578	0.0891523174166667	0.425766411596948	-0.25315831997234	-0.189737106708535	0.0799115214841156	0.0504616776167875	0.0513240878887583	0.05468232200811	0.0252611234087215	-0.00101613290775908	-0.0834774927927969	-0.0374673575618022	0.0797204805310713	0.00344553733833992	0.0204505161107639	0.0180608594183856	-0.0162191800340945	-0.00779238863057564	-0.0111232040949143	-0.0116501618904929	0.011812165765836	0.000105682694777363
SODI	0.229188977986916	0.0409733094902387	-0.0123080698928031	0.187494083215651	0.056634121726937	0.11008279431761	-0.0709044394086796	0.158061812788961	0.0059594029963379	-0.0871204234019695	-0.020172520365843	-0.223391370164201	0.0671285311762147	0.0150884940940082	-0.189843645727385	-0.0020292227506114	-0.159381075809441	-0.21595995509619	0.146638120478964	-0.10283686961594	0.0965824019522279	-0.0643614419657182	-0.00150621162517782	-0.343036429501884	0.14225853091151	0.0131571886485308	0.181003803428224	0.254978043308878	0.0840466631785094	0.380091859911798	0.460438187141565	0.0575967374351275	-0.166332374569608	0.119578819914398	-0.00422762080782308	-0.0643717804639984	-0.00119744498379384	-0.000983505268132331
CARB	0.21315924575221	0.116027289359192	-0.14509432161016	0.026437617512414	0.0169396963926181	-0.0428192853067852	-0.0255817883604784	0.0547095090677692	-0.0911359934583927	-0.0288911001533931	-0.195778808122741	-0.293605523856087	-0.0445023836868472	0.000825168450328796	-0.235148011417122	-0.182187919772464	0.113781844184339	-0.0233558791603975	0.0640277655692973	0.285064267767868	-0.309008148569664	-0.0458640191937787	0.149386594084436	-0.336097088186457	-0.118555382718234	-0.0093800275405483	-0.427397282925006	-0.192307085433439	-0.109646840387228	-0.260554148868171	0.0259538552239555	0.145803678941949	-0.023176902373538	-0.115969259036626	-0.0285945036884283	-0.0843304961609158	0.0129031979490878	0.000574819911860927
FF	0.185814948406934	-0.144451727292768	0.0433023475006757	0.209527665462408	0.0623362032415763	-0.275268238407181	0.177185216895145	-0.0506359489971264	-0.149463864439269	0.0423929259248547	0.0801939120196609	0.075238848919272	-0.279400945984344	0.0115642010331893	-0.126745093672039	-0.035742290304819	0.0348095375947084	-0.0127520196064934	-0.0590094601097614	0.0820443005553972	-0.0467085885116122	-0.152243918854204	0.315551043024668	0.361480319778015	0.0111047536108518	-0.366744245119681	0.155810162848671	0.0407400606464251	-0.0122313483289061	0.00567952321781367	0.193421048150269	0.285290033424611	0.129517078200003	0.025131850532124	-0.120756579643452	-0.0740145201831445	-0.00335111023077125	0.263120642015893
TFAT	0.244272707441156	0.197876540892355	0.0263905915030558	0.200844405356861	-0.0845541072617891	0.030438037111159	0.158263124222711	0.0123936001053514	0.0164662599017149	-0.0998494140904766	-0.0261970589527374	0.0726574622292333	0.00109817422640465	-0.000179239586562463	0.0454338116733178	-0.0158125564313477	0.0266021372069124	0.00816655057378729	0.026838661577679	0.0218902102876068	-0.028907197710788	-0.0362823729607748	-0.030054121084499	0.1160860496869	-0.028269959858631	0.10825245584179	-0.183695349657434	0.0711050704805997	0.019294986121092	-0.0177790603174961	-0.0688847562215756	0.00443146182114981	0.067240230414609	0.455588075052124	0.216065263683854	0.303763237137584	-0.618075365351004	-0.00331533942618093
SFAT	0.220800864412428	0.302922371437466	-0.0601435950737131	0.142677845099715	-0.110577351128206	0.0502157986104041	-0.0423619172250924	-0.0637152828428351	-0.0184053787322951	-0.116100026596281	-0.00316656846643637	-0.0125027992288775	0.0327657097072203	-0.104297908193011	-0.0130468437386144	0.10225834769597	0.0107177068839652	-0.0736864970537282	-0.0121947103522884	0.0317790724221016	0.0113626204823754	-0.106755007137289	-0.0725696116734376	0.134111412471145	-0.0629314462033551	-0.0833130259523731	-0.0681190044139341	0.0657447574805342	0.085991533514116	0.0300423494753619	-0.224576845382283	0.0561024206477156	0.042686454242781	0.308227036517139	0.188259411366593	0.165594912458379	0.703863664872603	0.002614811324104
CHOL	0.15323232821301	-0.109197133947876	0.0282958923887593	0.200935007565905	-0.101240634984892	0.306167496974291	-0.256384927469416	-0.0370948916845434	0.154261119149771	0.202284012516215	-0.180472391121834	0.238748007882741	0.165458166415699	0.144452227524689	-0.0098611258122247	0.216611549330085	0.296078503798252	0.143441696916242	0.0107572832021555	0.138636324646413	0.0335454489292256	-0.043754045452413	0.093339471296864	-0.0363427623498562	-0.0101276458939584	-0.0482280912015655	0.0216482942405647	0.0507999991765028	-0.236713067331899	-0.0163942824405918	-0.0337985167784149	-0.0581776851747814	-0.0469547994391592	0.241768698411008	-0.471000915923079	-0.115318796849539	0.0050542014519562	-0.000360108283179223
ATOC	0.207132201517695	-0.0527422587712696	0.0265621683628018	-0.0250563049765349	-0.133664436220463	-0.0701031562403276	0.357343589881956	-0.074551586446685	0.11490074734519	-0.010434350267746	-0.0412211164676868	-0.130722948960277	0.182232412138212	0.228991522441345	0.128065151158413	-0.0616525723754195	0.0255755020449924	0.115472693832627	0.178788726431471	-0.0479108978099148	0.0448638843265702	-0.205867436809431	0.0778868582559963	0.309462641761257	-0.128536376149114	0.511473880570403	-0.0726414268119917	0.0357997021183893	-0.262183881123065	0.110622448913898	0.155859552619499	-0.0225880035147864	-0.0635208895669953	-0.15866374707776	0.038723141023774	-0.146115024953061	0.148325568291563	0.00101542705921771
ATOA	0.0686588690287104	-0.0608302578096711	-0.0783038314997956	-0.311665447958026	-0.127082462901419	0.115506105745537	0.309088907145361	-0.26317977906737	0.30692440409054	0.029637855559083	0.210922073491684	-0.26041123426071	0.223285517853338	0.136478051986163	-0.0667493942460163	0.193082440673926	0.00451453257379687	0.00973507981638005	0.137918541020419	-0.155160139010064	-0.164019838801588	-0.104150825474611	0.162527869527961	-0.169155381014199	0.171995404344913	-0.273786772115132	0.152421024851724	-0.0757130480976812	0.120555052994252	-0.0677276594230473	-0.209476322983362	0.162940392600445	0.00888851535194951	0.110013784626436	-0.016382445189404	0.00891194566298062	-0.0696333826718099	-0.000244330869484272
VARA	0.157404281547574	-0.223464823585877	-0.208472187181486	-0.1600745205367	-0.290406595681913	-0.0168789529508639	-0.0955838513744807	-0.0669010568022411	-0.037993107039036	-0.191527285557914	0.102980084055663	0.0507081852820365	0.11858522342629	-0.0178953360308185	0.189832137179819	0.0102901602041494	-0.181570741419751	0.0741433277503007	0.0582082833675931	0.221311600285974	-0.0939059550432673	-0.0845285630699565	-0.0748989665886558	0.0331788988450373	0.0436803163551448	-0.257637233006598	-0.186801234544576	0.223986405840973	0.0659857475114152	-0.0966262614017147	0.333537156132666	-0.416582840595984	0.239428458742996	-0.0946305168270482	-0.0512789689384552	0.146581752763284	0.0202741763768152	-0.000381385115112542
ACAR	0.0750885388709656	-0.291313817904304	-0.0262100655414602	0.103911197968048	-0.222872793987292	0.0465053141377789	-0.159570807188787	-0.00930849628832929	0.113598541313963	-0.0290148949895944	-0.166529064843483	-0.278878959668119	-0.486347816334689	-0.125638290327286	0.308104942781588	0.0964467861966548	0.0218717990448792	0.0592686284772616	0.12367042459926	-0.347121983646644	0.286447252142826	-0.050126603049719	0.0829230802087996	-0.0486836739472195	0.105357264747231	-0.0175221848875561	-0.269199561577888	-0.102390601707062	0.0491623929366647	0.0107674862100976	-0.083568914490426	0.0777511529079994	0.0251931102225974	0.00329361682388943	0.00659386153682478	-0.0250331741478604	-8.83222677805252e-05	0.0001048811072923
BCAR	0.0385251958091155	-0.340064260245599	-0.0929275164822117	0.0598490662242225	-0.395794823975775	-0.0844014521078525	-0.151459865038782	0.13627445826252	-0.103560468091458	-0.224869927077367	0.0961380199686038	0.014828855006501	0.0750441821722683	-0.169511359048471	0.168524669595643	-0.107992250997267	-0.0995964107515589	-0.0137645542931991	0.0203578931974768	0.210876269294474	-0.250917701758715	0.0417711951008776	-0.136193410055655	-0.0615821618837974	-0.0880199032829441	0.150821215700473	0.364729382289994	-0.113765922227186	-0.112306833800056	0.051596566851939	-0.184634170821022	0.327192218442922	-0.132936374759194	0.12120410847394	0.0435555668415332	-0.0969345013421546	-0.0400814088924133	8.42201451659178e-05
CRYP	0.0925538182305418	-0.146786005515685	0.0740068291939432	0.208641234869133	0.362492489676937	-0.0393469901571525	-0.129322040929843	-0.191057557530122	-0.0169851463531759	-0.250398753720333	0.0724266543624806	-0.0347022460930245	0.278102367941125	-0.0970699513449931	-0.0627631421996107	0.156434281925558	-0.438593173931343	0.287628322921648	0.229011178084709	-0.001098528814395	0.178083491810636	0.232573495624152	0.160757494491451	0.0198539300498361	-0.208659086626535	-0.0555506393442298	-0.125622941667528	0.00966924058830705	-0.0715497029432085	-0.0444005447601533	-0.157422649227394	0.0999870860362036	-0.0343513092031449	-0.0573829914047955	-0.0267721483102854	0.0114834944172095	-0.0285958384558318	0.000105877924783375
LYCO	0.0727715469732257	-0.0138311470189251	-0.0286274336070111	0.00191814474392708	0.411540941632947	-0.213142434371533	-0.151978504222613	-0.0246011727935587	-0.0938564629968856	-0.325379030936944	0.0914423863946977	-0.13467144707752	0.199314795232027	0.175511163210611	0.481236281088683	0.000687444153677264	0.51010298435865	-0.0092023513316015	-0.0902373141466222	-0.0446057978179197	-0.00369725673058088	-0.0787219714610845	-0.0300658829497343	-0.0972505612177466	0.0489340622099918	-0.0323569330693875	0.0465021414393992	0.0480062024301352	0.0750435230865793	-0.0241080756551429	0.0393139361021982	0.083908246531703	0.0342161697921451	0.0291248990151631	0.00832323188557907	-0.00868869051267781	-0.00524382929327802	-0.000209082603329282
