Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31
BMXWT	0.0885591162318987	-0.0692074525531113	0.129380336830646	-0.123224863778655	0.228209633416515	-0.00164620789629812	-0.042519081006896	0.0358826324659441	0.300298513964468	-0.348288689192131	-0.0488213255044636	0.0256883575754409	0.289914326153524	-0.221997267858264	-0.428898166334754	-0.378147520885538	0.052985139527759	0.334722109758664	-0.164630811193505	-0.0497070144184653	-0.18630331587586	0.0184143969767628	0.0526409467853128	0.124233719835158	-0.154692067152701	-0.0426914158365899	-0.0182388760284013	0.0391234254880265	-0.0129336659231162	-1.99914584201771e-17	0
F_CITMLB	-0.149904991523024	-0.0295341127601831	-0.332986164836138	-0.069005094007751	0.160534391018594	-0.251568423252061	0.0848270734385583	0.0519879281564808	0.294875748651063	-0.0921940847897416	0.155347746874625	-0.0312420327822456	-0.336769786869458	0.0340482640435331	0.196647605640572	-0.0573165237681778	0.204190583927588	-0.0405401289829927	-0.371910521313875	0.142644750425451	-0.21779636146407	-0.0239268858099103	0.00849578388137903	-0.11249007326008	0.0211573175630934	0.306617326626781	-0.353628046412962	-0.052034762401713	-0.00329963959081627	5.47409977138215e-16	1.06145709320754e-16
F_TOTAL	-0.131062873683118	-0.0112891388616653	-0.368998925544095	0.00605517844652586	0.382311131820089	0.166583652167025	0.00812932999941679	0.109203724119622	0.178409391609266	0.0257600388776907	-0.130337852434549	-0.223330985039211	-0.180935236064882	0.017989481878432	0.110254871511737	-0.161555808555728	0.0672742458604042	-0.0881388148492701	-0.0895499897073265	-0.159285022093414	0.240893914308007	0.134210856999026	-0.0224566365965166	-0.00241739502117159	0.0429476481486094	-0.415572981457766	0.371088883694953	0.235042773034923	0.013555128760879	-5.90096944682485e-16	-2.08811531829123e-16
F_JUICE	0.012989518425112	0.0487684691094623	-0.149811920655419	0.1171569469427	0.414020055043443	0.377338257055514	-0.0560151365225186	0.228974513364596	-0.0238222809695847	0.0409871665139691	-0.195552472074488	-0.196402375768612	-0.00627512813939368	-0.0105502681144245	-0.144248740747405	0.130935274517385	-0.281327334478935	0.0273656951689912	0.254764007337637	-0.121082759116533	-0.0847738456555965	-0.340416826742537	0.045830751826869	-0.0668217971964351	0.113160585599764	0.201459341866178	-0.32711912286428	-0.158928197657174	-0.00185004497976794	2.89943330805692e-16	3.69627668326245e-16
V_DRKGR	-0.336667559323439	0.000764699492364185	-0.0551631475705387	0.106170615881639	-0.122309137757997	-0.194539507356545	0.17250332969725	0.170594491392861	0.0134292046242545	-0.165467086721459	0.117711197839375	-0.0112180666925123	0.00708172571776186	-0.0263736258298009	0.190759583199674	0.0138866229987967	-0.317946695821611	0.188234167858944	0.024320811319743	-0.216012689900475	-0.0111577491063608	-0.172141603702753	0.388917898939112	0.368506096936927	0.0362684461539428	0.148198935255721	0.247630869201205	0.00672730887678274	-0.0432435901796042	-0.251028136475763	-0.178013688845602
V_REDOR_TOTAL	-0.352595149711336	-0.171919190335791	0.0379290421789245	0.0218504959888067	-0.136683238773002	-0.0602261295470875	0.145824693348302	0.168722857340998	-0.184032847497842	0.104696286050316	-0.0710379263169382	-0.194161931518476	0.141177193390807	-0.130326516538394	-0.0961217197346006	-0.0103175134914397	0.14424846239166	-0.0917739841000542	0.0755689198265668	-0.127515836222706	-0.0871089231275848	0.144533663677485	-0.216936586407622	0.126576322625482	-0.00212264523094927	-0.189217096180239	-0.489287902542493	0.389174063577823	-0.00295136526029876	-0.214097851312051	-0.151825005838162
V_REDOR_OTHER	-0.363108654991152	-0.0555844082154358	-0.0252738730158231	-0.0708414956323828	-0.0472749450817285	-0.0259845473178338	0.223241529464278	0.0469313709663415	-0.00319976085503401	0.119979616311069	-0.170805585167957	-0.178575062495163	0.238163311602917	0.0186039554295049	-0.101291912055765	0.168302436218019	0.169127101264693	0.0277567959383488	-0.204895918980433	-0.0466937890179268	0.0737781025968296	-0.224902427413502	-0.297247726411808	-0.138731669679173	-0.364211064357837	0.0557600702515945	0.242452284390219	-0.448838707686376	-0.013073639888345	1.37323305267099e-17	-4.44570129445131e-16
V_STARCHY_TOTAL	-0.0606502648083285	0.0688606394485776	0.309978663950115	0.315223123950079	0.125046381769125	-0.230377322714769	-0.255180536110309	-0.115795122990296	0.122756026381323	0.162934371481163	-0.160468894122677	0.00665871021342216	-0.138257444975444	0.0244785131926783	-0.0728417112883193	0.153779302712864	-0.281349643001516	-0.0595964397937891	-0.314401691801283	-0.0118329419326808	-0.185810651328559	-0.0151792765002132	0.144698002965197	-0.265832238471903	-0.111480009287658	-0.347313728965466	-0.060413173362906	-0.0497270329076088	0.00626240043131285	-0.238570259508445	-0.16917933001527
V_STARCHY_OTHER	-0.0785809955482253	0.123123030384209	0.0957528501544773	0.235017673588487	0.378473196313206	-0.246152206986306	-0.0679656511459582	-0.109546812104408	0.0319963741505457	0.317070652765534	0.137399075815924	0.134828607706859	-0.0307429689806904	0.17109058765527	-0.16509455638103	-0.148405993959626	0.0690252721368929	-0.131785621957592	0.171869853467852	-0.238826285170976	-0.0125460497186252	0.265458651844174	-0.244458279397359	0.376083325489764	-0.0281140632623918	0.260243617891741	0.0603472216105393	-0.151613600433281	0.00442968945028451	5.58427481292266e-17	1.94386805101395e-16
V_OTHER	-0.288989613110415	-0.0516788471219707	0.0940818171521704	0.129918402255237	-0.0465123942777804	0.351098047012149	-0.0205635845043454	-0.0882621156410138	0.128630516111211	-0.241767748446522	0.00868982582055813	0.137700298258344	-0.16960192938905	-0.15922548250476	-0.0720016869337802	-0.138332858712422	0.208954553611783	-0.217002076596835	0.282914972515626	0.214654575151166	0.0999216130650982	0.250474191335181	0.148978416222562	-0.141484426992899	-0.00959377244447301	0.0629246383639557	0.0175707025905689	-0.301666000727224	0.00797738414853935	-0.320873509906133	-0.22754372459257
