Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30
G_WHOLE	-0.147433515988703	0.349853621223335	0.201865172777576	0.0632578913690161	0.0535409939161114	0.135050788766081	-0.0442982503548774	-0.0864749748009622	0.135067893723284	0.063248690048411	-0.00718471644169598	0.0901547724501129	-0.0545156335895528	0.0445903679413234	0.00151398504153021	0.152749963781946	-0.258051743338951	-0.0428965933993908	0.316598188749384	0.0488037599547492	0.256146014005281	-0.590528841137034	0.175433441364075	0.0516379475289072	0.31418559937119	0.0403788903353975	-0.00264404981542832	-0.0515878735736637	0.00372836523417882	1.35062428534522e-17
G_TOTAL	-0.311917283296191	-0.0937189913260463	0.145589826408392	0.0786587328374537	0.259676928555028	0.0074307838905096	-0.013229228329654	-0.251022161805558	0.0337499041236215	0.189890163683547	-0.138087020453606	0.00930411566916798	-0.0983197791629412	-0.0569236796966755	0.198250641975289	-0.0292740348418185	-0.27894938888982	-0.0659711529990677	0.18019167904167	0.0573597963836889	0.0567682626436535	0.320300262668302	0.11128029607283	0.446606809522668	-0.310002879325731	-0.156956817474709	-0.263395721053151	0.0271177043891304	-0.00413820018456956	2.16104841571088e-16
PF_MEAT	-0.0991710157754907	-0.224292281020162	-0.158693465423584	0.197498248640469	-0.111700365600999	0.119574176288118	0.185710015130279	-0.35839946444135	0.251074176013398	-0.237641000080264	0.0605488258521626	0.0398293545322426	0.0991322391457519	0.101638957012944	-0.206801117838421	0.0335707321819952	0.069579446218291	0.306123235110469	0.0461902770347132	-0.182823896122295	0.413465278767472	-0.0352087391827578	-0.215452057704181	0.0794683256314909	-0.149673711553851	0.124874397685915	0.0414349984093139	0.020404809309817	0.000271511210309326	-0.313005102670341
PF_CUREDMEAT	-0.129475567843018	-0.249974526595186	-0.00807822197270343	-0.0131038127536881	0.0340339086714414	-0.123931334983855	-0.109906188692785	0.401000524978022	0.312831374983287	-0.311689983817391	0.215114740837611	0.110554386080782	-0.0639605200017117	-0.191986767536464	0.0567852841549398	0.256011922055069	0.082492882100952	-0.145042593800689	0.0459500742116994	-0.00661971237078609	-0.0595549219726926	-0.0278498073887187	0.452100057161013	0.0832497887773035	-0.13754772510829	0.173442190500083	-0.00895346501069611	-0.0523072613912975	-0.00101200353376103	-0.265372634844258
PF_ORGAN	0.0913241662233082	-0.0679847703471799	0.0388538614361979	-0.062976493818577	-0.0319254784496629	-0.1408150476147	-0.00584822717623292	-0.180890509202053	0.395667905272747	-0.110372811574803	0.0236396085373337	-0.248022534168355	-0.684735436118546	-0.106884162012768	-0.0703285765450587	-0.346474830284775	-0.0660580052496537	-0.0931464122148042	0.0297243100640205	0.11056677111121	-0.137826676828459	-0.0468130379024704	-0.147036399302356	-0.0339437937054567	0.110557295090221	-0.0202463271565444	0.0827159168456119	-0.00797864825170354	-0.000316322292209343	-0.0471708695198812
PF_POULT	-0.0448335323341824	0.129713761221094	-0.266234227455209	0.00268655079866418	0.0105409998771959	-0.0403826501849479	-0.108968508615011	0.449598066878125	-0.0198892926761651	0.386530072698971	-0.162612899036979	-0.141818517772304	-0.00587944484616296	-0.199646002470162	-0.194200800583967	-0.220370319285293	0.0919105709173481	0.175877712260493	0.402278531849007	0.0769696702841342	0.119806640547738	0.0033170319198242	-0.159077988132696	0.0052629555144314	-0.100407464027996	0.0517475606170781	-0.0661511380982627	-0.0243656370645848	-0.00150199750255734	-0.327769648656398
PF_SEAFD_HI	-0.0607799031840234	0.0786388820458774	0.00559916569563989	0.0830545478899959	0.290872875523851	-0.00877727830961713	-0.137598398515544	-0.134303789472232	0.261476970687807	0.48847767081816	0.273621796980921	-0.0615450970476774	0.000315376080745884	0.382197662288708	0.0583361506060725	0.166693715175357	0.35150032331277	-0.106953963412597	-0.229603592031623	0.203211130713157	-0.0535423398561276	0.0175409206528948	-0.0482762849686309	-0.0329135535740883	0.00451554172356727	0.127629682048951	0.0689215001918658	-0.00994551764832403	0.0004970063256878	-0.204654377435765
PF_SEAFD_LOW	-0.0114891857675617	0.128973270530977	-0.0657550211367462	-0.182713244063511	0.341712921046106	-0.292646624132736	-0.0660283877547683	-0.0541753134719031	-0.237070199181442	-0.175740203286715	0.0630366033695447	0.268629887444752	-0.0406540987973698	0.117285590534484	-0.444293120662543	-0.0227383784151814	-0.270028177160143	-0.312757305595037	-0.0787878902214141	0.0877523719944464	0.215093283757427	0.133498240915356	-0.0542154599557444	-0.180800555007087	-0.0288317038351265	-0.0800072947045167	0.027617126493255	-0.00407612663863898	0.0015264114873476	-0.258664755677069
PF_TOTAL	-0.320119922779694	0.00308309334122243	-0.335469189151493	-0.191437330096199	0.0177190414777692	-0.134066297081797	-0.0242074397916076	0.081327966127983	0.257190364268627	0.0556900582893116	0.188373823227167	0.127614696705082	-0.0728619340473468	0.131569771013038	-0.183185703831088	0.0276918167522138	0.0388932399550343	0.0828564122217419	0.0919292810320445	-0.0909895366265766	0.0846635437402381	-0.0372414478793945	-0.0438325356358348	-0.144347913195648	-0.148314521188864	-0.0130404785764645	-0.216231953776967	0.0114325682400771	0.000845364691254497	0.647611619980343
PF_EGGS	-0.199830503534439	-0.141473963714381	0.0182147905754895	-0.0251905976434855	0.165178842262316	0.0551749507946711	0.038604755676136	0.340980928803294	-0.104019503633315	-0.070198278002696	0.106590943238189	-0.0496799844057855	-0.102410337166885	0.426593934389934	0.428995041369179	-0.316429632989222	-0.175979162690359	-0.00861073019357148	-0.0705599541753688	-0.403371295606719	0.0894583775944499	-0.128735987240337	-0.146840788140043	-0.10246868790647	0.0368267437124653	-0.0662881964011363	-0.013144843825858	0.0176961337253078	0.00255899675351404	-0.152240086658304
PF_SOY	-0.000174607976921017	0.166205551614007	0.208867883317402	0.0852548336481883	-0.256774048702596	0.050079593960563	-0.250557470014721	-0.10031553037811	-0.211458756214004	-0.116881362313652	0.2189893665145	0.31153629720318	-0.221430231359071	0.0773650029702869	0.0892368512878506	0.0540133524502933	0.354095113272318	-0.20050378990097	0.435301513040246	-0.176521720436681	-0.0759133027708067	0.133221118782421	-0.251638259546602	-0.0110193514891073	-0.138971484730817	0.0187234872225195	-0.0543479031631231	-0.11987436016629	-0.000573136096806519	-0.0272002462343537
PF_NUTSDS	-0.207923068041138	0.162068667208695	-0.176162296914328	-0.360209036335229	-0.31695763667339	-0.00910425959299792	0.0910685549653309	-0.213726553354747	0.0538858626520644	0.0752965521234887	0.00886322688043716	0.100027762424197	0.0122540247508534	-0.00190423727638855	0.0806684536765613	0.112911543746734	-0.0738181354172788	0.127706999426747	-0.0827518396452636	-0.0690681650336959	-0.358600726222232	-0.064865184675668	0.0758433935131143	-0.172692844469991	0.0478081371215556	-0.255771030028688	-0.365471880546274	0.0653141929554956	0.000892315133025256	-0.41211474023498
D_MILK	-0.234942065103257	0.0718870616462472	0.308806091609607	-0.0362775007759731	-0.0878389222392041	0.294705401434369	-0.106088432980124	0.162726612472908	-0.00248696213362966	0.0887855069856472	0.139974568222545	0.239958508113056	-0.172787513942177	-0.19479108629104	-0.163204358986754	-0.136415286473019	0.0187955660367764	0.256511653268552	-0.349064517550487	0.0323552481760271	0.167089787254384	0.189803615803521	0.0214924776858776	0.000733723908636255	0.137183612277641	-0.0178087671915879	0.00303110552695503	0.0271026735087448	-0.489099320599461	4.14882598792276e-16
D_YOGURT	-0.157141697437246	0.158321800724127	0.0705822887872002	-0.246779359878241	-0.282196020238569	-0.0191804842838435	0.139683987729833	0.0252923419560477	0.00815803946106601	-0.0885259883181957	0.0963664605881859	-0.330914880632414	0.23008680199881	0.265595254306566	-0.246006679178686	-0.297586923406666	0.211414428252398	-0.296020232792994	0.0395713284699106	-0.0302193781631905	0.0603667867473933	0.0373951837653991	0.218791645107631	0.409272458808168	0.0374112199751578	-0.0871273862584906	0.0885942894055077	-0.0146751238976989	-0.112596077682755	9.30728892383116e-17
D_CHEESE	-0.312576273113454	-0.154884566933449	0.134948612781721	0.201184873507078	0.0279272498820661	-0.244715197611721	-0.0845646250064666	-0.174912338842422	-0.153305484381643	-0.0570225586778558	0.00903416154695359	-0.25856594533675	0.230751003554593	-0.113514300779519	-0.0262936729220078	-0.100004712011541	-0.0288976692225162	-0.107434903321056	0.0792016321155369	0.0726513342872683	-0.223671842278684	-0.266668019423878	-0.0979277063922796	-0.281121721925374	-0.167774538008881	0.231067772169668	-0.0836190282506162	0.0538527702416612	-0.474944171285783	4.45350719992732e-16
D_TOTAL	-0.38962709677593	-0.0297978475557465	0.307107901525947	0.072679391730653	-0.0832371080981959	0.036072330252272	-0.10270942651618	-0.00109904688198462	-0.102804760813477	0.00934659355107613	0.115994245082566	-0.0608020053713991	0.0693231626170888	-0.169420048629612	-0.16656120179214	-0.204886198657973	0.0282151747386531	0.0577551146975878	-0.178115668323846	0.0666808241598942	-0.027848381235111	-0.0365512146335332	-0.0154065546638773	-0.115882667959705	-0.0151454428128512	0.125260697044607	-0.0416271252523443	0.0417318324306054	0.722781214049682	-6.90070276527623e-16
OILS	-0.310336573878886	-0.0461277729973255	-0.23452217974211	-0.277425252649013	-0.105957350152522	0.00653616391059753	0.101970679034412	-0.10348055210222	-0.253739997305358	0.0533617698978947	-0.110966209116572	0.12717023038684	-0.18189280118952	0.0859394903576089	0.145698211584928	0.0640265382397004	-0.106158880022396	0.0849893953365857	0.080259093503136	0.147200273309308	-0.0978188550973922	0.110728873604543	0.0333148294853469	0.113144195689174	0.0994956000727875	0.539656181422474	0.437981935414309	-0.0201784919095462	0.000377729980291437	-1.50355093967207e-16
SOLID_FATS	-0.311985354371446	-0.311590861010592	-0.0058136736830441	0.0491838692733574	0.0593948435015328	-0.0690134624566281	-0.145716042618142	0.0891468468647664	0.0149911188546747	-0.0143126589275561	-0.0630016367280036	-0.0715048275826411	0.0635025603552096	-0.0330639551755864	-0.167300987932451	0.332757963581048	0.0197233608334309	-0.0139047553566595	0.100634887324195	-0.0718679223827495	-0.183199097108879	0.0453069097220371	-0.327004210644232	0.175802410546002	0.445299549182075	-0.40649505113111	0.236995770022186	-0.0572077178634242	-0.000494031149374607	8.85914807425327e-17
ADD_SUGARS	-0.137728665291987	-0.201800667914779	-0.0986367137108928	-0.0675739763671828	-0.0568917944035914	0.233738354679619	-0.0327344050579739	-0.0273850391378791	-0.244194820907228	0.044948788261501	-0.411986186656183	-0.181641695645329	-0.342681684563056	-0.0114005913548123	-0.0370901623631263	0.22529215541913	0.321313078245768	-0.299655827082846	-0.169905876035691	-0.0225186192960508	0.314857460604471	-0.177101557197075	0.123995519240002	-0.153497875877462	-0.108476367619913	-0.0962495209673375	-0.123592656297767	0.0639933242206967	0.00067541898887047	-1.81756614691321e-16
A_DRINKS	0.0416836656206549	0.0164667828359956	-0.13223064769964	-0.102422692184842	-0.251796941932857	-0.268562395238715	-0.200252514538579	-0.0526158650551725	-0.182291815118579	0.0376526786136335	0.447174326212543	-0.287413558699854	-0.00908226424344747	-0.223908072770754	0.332794159800116	0.158748171787513	-0.132413099013804	0.0174151135797421	-0.0980446599694323	0.17515294397401	0.445292533499056	0.01262464975387	-0.115131179642465	0.0690865089994441	0.0349823154726059	-0.107051601240637	0.00183777878317017	0.0306727098890977	0.00071835578433999	5.08214423514855e-17
