"PROT"	"CARB"	"SUGR"	"FIBE"	"TFAT"	"SFAT"	"MFAT"	"PFAT"	"CHOL"	"ATOC"	"ATOA"	"RET"	"VARA"	"ACAR"	"BCAR"	"CRYP"	"LYCO"	"LZ"	"VB1"	"VB2"	"NIAC"	"VB6"	"FOLA"	"FA"	"FF"	"FDFE"	"CHL"	"VB12"	"B12A"	"VC"	"VD"	"VK"	"CALC"	"PHOS"	"MAGN"	"IRON"	"ZINC"	"COPP"	"SODI"	"POTA"	"SELE"	"CAFF"	"THEO"	"ALCO"	"S040"	"S060"	"S080"	"S100"	"S120"	"S140"	"S160"	"S180"	"M161"	"M181"	"M201"	"M221"	"P182"	"P183"	"P184"	"P204"	"P205"	"P225"	"P226"
1	0.381855482899467	0.188165283027395	0.385533373380623	0.696316026310192	0.581717919594042	0.687248024802316	0.57916647709132	0.715866010232918	0.490253769377645	0.018487911423688	0.0781031037144199	0.174597920006069	-0.00720917034324574	0.19359983470786	0.173882750156904	0.114510908482028	0.152242959377	0.633116066038125	0.59564361628889	0.759245031620298	0.65055741254056	0.425614382761979	0.168484048023937	0.449117684849264	0.367331930349342	0.814937553146417	0.452670060755259	-0.0580626903637455	0.138562460279687	0.379237506713175	0.275812209590749	0.437818097252665	0.884433414791919	0.638026310802229	0.480384469163787	0.793231094209963	0.55007213243133	0.762874194287393	0.707752581087228	0.899648549406115	0.129433985396364	0.0826827853149941	0.222230145515469	0.210511392512823	0.241993515614245	0.221792169350423	0.278924716268726	0.14111613014372	0.371037064458043	0.641744501582488	0.59681904671839	0.620989267971753	0.68191487497411	0.636846389605836	0.354832875814077	0.565301615547875	0.474776766970351	0.283506600874795	0.764579017775313	0.267448028174158	0.408342653278834	0.301573902215812
0.381855482899467	1	0.79440209142893	0.556651700863867	0.516913458067239	0.458601169100153	0.431427785843393	0.543753366224505	0.175040332476259	0.487429985678311	0.0182088008699554	0.184813177754424	0.17806806686803	-0.033544318591646	0.0632944901356724	0.299852970344467	0.346255063994164	0.0272136756467448	0.629760730659131	0.533439942510445	0.534100927274946	0.495122689905037	0.617382149056921	0.472955058628749	0.436075692608774	0.610506043597657	0.340043267931247	0.221019351133893	0.121641001283525	0.471303848992842	0.170615292070095	0.106583409788713	0.462275134443868	0.55640181792239	0.595509322889737	0.608189884692278	0.361410081916015	0.534679939825551	0.511724347435599	0.60782787632883	0.388809678062245	0.0658369536337439	0.320063249498682	0.136300792951902	0.347699499751182	0.330945519360253	0.249567469000722	0.344157670328155	0.190172009201564	0.348364376513006	0.472250223103294	0.452541530530362	0.211515732832086	0.44023751945646	0.292245414716719	0.158868063194256	0.539006045385519	0.54464801755353	0.152296077781262	0.181479585840636	0.0787108582331853	0.108454400605325	0.0745815673480428
0.188165283027395	0.79440209142893	1	0.186618813250536	0.349554619733587	0.344203087483718	0.275301226961702	0.348033859400379	0.183668653447212	0.293907136128385	0.0266393480451397	0.0964186340832684	0.129674005107319	-0.0193730496419712	0.0947817922746445	0.186150810252314	0.160606561917251	0.0341751323883033	0.32749748668636	0.423966822344505	0.305685760828753	0.336527109588245	0.231777898708805	0.24062785150695	0.103752807707004	0.250606993276719	0.200204322770452	0.152825087797848	0.181804594999055	0.359865463524812	0.15440082846657	0.0764201816369777	0.29172575058143	0.298616929411726	0.271362996749606	0.292991784464248	0.201620150514345	0.234426705256718	0.21220415806855	0.363312007024899	0.149189117380864	0.0234663510629825	0.353744820156568	-0.0687401309286909	0.356732861766706	0.345585089267329	0.239919824415155	0.311641667455089	0.165078210853347	0.302299668808063	0.334420766922312	0.328766773050611	0.162659687677228	0.280328175886019	0.126319985605899	0.167275646271345	0.344173579293909	0.379940102574577	0.0281882864662239	0.128890419892701	-0.0113501700754334	-0.0104292833998805	-0.000916434203180462
0.385533373380623	0.556651700863867	0.186618813250536	1	0.442534262650112	0.34667425432573	0.442957253205381	0.433179517915951	0.175366514488022	0.545890328658815	0.0198681161581629	0.200836587545016	0.321741084173955	0.135046565763738	0.272482498241533	0.335205286957987	0.368021542680448	0.194417937249417	0.616847105242112	0.47175031774872	0.397860285865454	0.513753677169233	0.702331209327189	0.257000043428195	0.762653817654638	0.5997241817684	0.374640681401897	0.123446562572811	0.108736589895654	0.470567874123647	0.101254994075727	0.260923823039298	0.392689720185509	0.534592720792396	0.795648974934934	0.666616899465747	0.436718597275038	0.778105139488842	0.459203407195246	0.686485462795928	0.356641905442883	0.128445342660856	0.233681253055092	0.0322516636363917	0.160259800928778	0.145146920415357	0.116742698470023	0.199838157722211	0.0975951849305826	0.177725509674183	0.39278941507738	0.3359612042606	0.195255009269603	0.45430395584656	0.281963148679817	0.0770139544871687	0.433547494535318	0.398124693591148	0.0310114558959847	0.22344258012446	-0.00697428012467498	0.068339084852839	0.0424038893594757
0.696316026310192	0.516913458067239	0.349554619733587	0.442534262650112	1	0.90791492437703	0.967692111473859	0.819603139645756	0.646051777085149	0.659353505670714	0.0169824618792078	0.165317408407548	0.186216534803483	-0.0491091127951739	0.106439589296477	0.117293806785291	0.151942538220626	0.116171812179982	0.603972404006463	0.56146688137552	0.55766640381628	0.439246671112187	0.412291418125877	0.193951457961271	0.406269755825618	0.365909669545435	0.651181520775845	0.350590133408548	0.0234965261208201	0.175833930908407	0.158085386354275	0.217264015833298	0.45677807663606	0.732367587312924	0.570483768398589	0.472228723586089	0.709703783367627	0.580533576383065	0.724162988649082	0.606401031514206	0.646554067152824	0.145491234938218	0.290622159652378	0.0452026157705969	0.529976813616131	0.533685795785115	0.483775848876415	0.611209465623608	0.386421480080482	0.684144695580858	0.9439525677323	0.893563539116746	0.800852293251088	0.966199074248209	0.700831587754159	0.425771284463984	0.821797582787449	0.688353287582959	0.0923931134817498	0.685201331038664	0.0190978047128347	0.156449949141398	0.0400806547107452
0.581717919594042	0.458601169100153	0.344203087483718	0.34667425432573	0.90791492437703	1	0.839545008936614	0.556644361789431	0.620120010198399	0.476090475797163	0.0196343860681158	0.208118371364268	0.20344655954627	-0.119795951669754	0.0874287580309218	0.079811197341749	0.133523132489559	0.125041034123053	0.529102821846041	0.536785979163827	0.410677010123102	0.310791843357172	0.301885004695117	0.149595676950672	0.290085552478712	0.270631693815337	0.553292373756412	0.30987767587028	0.00113676873004396	0.0829781168108748	0.107143705763196	0.152573933357193	0.532628764464876	0.656168982703022	0.44110715024452	0.367896093132044	0.653898190218137	0.434047103023525	0.611384535860935	0.4888434315613	0.551457898190461	0.107496358391401	0.26708960354138	-0.0191834539582017	0.738851328365033	0.745375069970825	0.693549136402956	0.825380007645129	0.558053871405042	0.900462885711641	0.980528570679055	0.967236418406471	0.775397274895116	0.833153273475894	0.535975853134183	0.361571369926524	0.558502313643367	0.453347231548326	0.0582075216584495	0.626929553441317	-0.0864820477058335	0.0968468470292917	-0.0656375137196421
0.687248024802316	0.431427785843393	0.275301226961702	0.442957253205381	0.967692111473859	0.839545008936614	1	0.757765196192112	0.624529795087566	0.669186950589486	0.0427317732702267	0.158854785856016	0.166680715126716	-0.0439572731630999	0.0811907771961796	0.119536969254996	0.119311286700641	0.131792404971031	0.587012284838584	0.54100090514012	0.537850113140382	0.432094930475325	0.400186460204597	0.147959775447941	0.432803904759306	0.341683967753721	0.649737662717536	0.352439339564416	0.0344626751921647	0.137059678956684	0.161144268066482	0.22260756685514	0.40493039717359	0.699658310925691	0.59040993222597	0.463413890395405	0.725129292162188	0.604240576496398	0.677765203926374	0.601912317992321	0.645695359451482	0.173212252613517	0.280733246175273	0.0451965327918584	0.462273882943392	0.448684120994568	0.369883168963631	0.507546127441293	0.285618869108025	0.589870183782574	0.887307457778946	0.844847109072976	0.822567314071287	0.999257251446217	0.749864682380319	0.454571663816169	0.762744940742532	0.600316566285951	0.0904875581166525	0.674219346049121	0.0230708960327244	0.140710469233491	0.0463918687966878
0.57916647709132	0.543753366224505	0.348033859400379	0.433179517915951	0.819603139645756	0.556644361789431	0.757765196192112	1	0.451418047082285	0.6723713230963	-0.0314375777137598	0.0542754987297291	0.128436877037687	0.0739577438401142	0.140373207027439	0.105085627330195	0.168237990104217	0.0411230180736482	0.52806637541748	0.415105584278229	0.562889801889655	0.461330383658191	0.447185476136505	0.26811781975604	0.385974247051876	0.416028099987799	0.526280029531217	0.254128980732051	0.0485635967104126	0.325803484763051	0.142302012789519	0.228792745129765	0.246620492002252	0.59187548841656	0.506657913030191	0.470485140532307	0.495949233654776	0.557512548854838	0.67597470042433	0.552886116178011	0.520755543582531	0.108907868743809	0.251705318131558	0.0862539547151893	0.151637663009802	0.168345446662934	0.184672246774602	0.246441773979374	0.165507697862517	0.272776089394429	0.638631800690693	0.548709696233513	0.513394380882031	0.763388388087303	0.58583339015843	0.334032193466305	0.998346186106629	0.925167135927628	0.104114627195552	0.505942513405863	0.138605308628034	0.178155034160736	0.144730832306827
0.715866010232918	0.175040332476259	0.183668653447212	0.175366514488022	0.646051777085149	0.620120010198399	0.624529795087566	0.451418047082285	1	0.307052867543632	-0.0912026233211313	0.120388226003665	0.161147515642885	-0.0709920116829994	0.123180603216958	0.121718726455423	-0.00264103262661157	0.108606747203936	0.389227855681092	0.498240995515657	0.386154338177781	0.320710647392028	0.150953862432455	-0.0925555947595306	0.302220370787696	0.0785415830728878	0.861143036887539	0.324851781082267	-0.151881915739358	0.0353044846338526	0.256579140707359	0.141627917086338	0.298933606551043	0.637582409559807	0.316793557570136	0.247046291219478	0.558039831144512	0.285920219956524	0.498674038832306	0.475327801066592	0.651087218796855	0.137129371054815	0.087970399606711	0.024207675772206	0.326220116946564	0.345462002737299	0.331640531546236	0.37353272991017	0.220042445291499	0.437354847495934	0.664115120010363	0.617724622880943	0.638052964104354	0.618402230676889	0.431360047201606	0.259198128285462	0.439311103198482	0.357883740028846	0.0836218667478344	0.950253376059368	0.0393667328645023	0.189980135790429	0.121937491162738
0.490253769377645	0.487429985678311	0.293907136128385	0.545890328658815	0.659353505670714	0.476090475797163	0.669186950589486	0.6723713230963	0.307052867543632	1	0.514866141495658	0.138908098956944	0.236519379559892	0.211002480753265	0.203911584112067	0.151211289342026	0.350612453124346	0.250284475985584	0.572287399559185	0.516980571502747	0.51646917290593	0.537152746945546	0.606943335512955	0.424334246371254	0.46855593183337	0.586260978138854	0.40187693568583	0.29915380928668	0.340752286100171	0.403467751880649	0.224766496194464	0.358494260112865	0.479216635229622	0.575691516883803	0.699442787419296	0.58262141804145	0.571180215078137	0.738523925802942	0.565923042596484	0.587126189472468	0.441544560936473	0.0906398498679416	0.252800193387269	0.11246229897078	0.218120185314715	0.19358371004624	0.199062508653818	0.276608801150539	0.198352245678488	0.287638702266201	0.510335703352515	0.457380978501059	0.448602378199588	0.67399215314331	0.492002034889753	0.225729070191715	0.678607224772411	0.56897699829133	0.0658484632489196	0.329799100341325	0.0907482426971006	0.127724578600453	0.112295127916661
