Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39
KCAL	0.261722309601582	0.0277720533423092	-0.106863829748876	0.187738611656	-0.00788275921446897	0.0308373478709187	-0.0144525493206725	0.0132271402667463	-0.0854857062731195	0.00874968958423853	0.103148260368522	-0.103635096169326	-0.039972005429676	0.0704815812606114	-0.0335650223214977	-0.0540901523760083	-0.0890595624852479	0.0529502266023014	0.0890425115226574	0.112431468352626	-0.00837787947680264	-0.0499950918573517	-0.0276783321274324	0.0506547471491857	0.0255986095170203	0.0341496496804004	-0.0211280331174429	-0.000473039061378802	-0.0433684931944183	-0.0203679935461611	-0.0189712935090763	-0.036308453346985	0.0261554822561751	0.0764895266207679	0.0370661485428449	0.00574715248718887	0.0477187805117365	-0.658511398573526	0.596641584600485
SODI	0.233886562778923	-0.0336700833536697	-0.13846817284741	0.162567666590501	0.000407292100427292	-0.0667834118688648	0.158967879009611	0.0746339995965899	0.123706872271912	-0.0292708057475229	0.00267018388219754	0.103374044857602	0.00903142258301257	0.130005784224159	-0.0847259918444074	0.0306987849684409	-0.0780038927308739	-0.106521280281688	0.0801708336249025	0.00936495330761063	-0.101913337348418	0.0222359006341592	-0.0803931085920317	0.0539934388046471	0.386264063009937	-0.106356306846667	0.183839678636274	-0.289389657331057	-0.255254225130486	-0.51807869908285	-0.233062083132149	-0.0758221207779188	0.0334500141343447	-0.240446891876346	-0.0531151796653796	0.0829867468407706	0.0782255865180226	0.131530251154944	-0.0579155701984055
SUGR	0.13406842673192	0.0382936590509451	0.0621837268198087	0.176423467709002	-0.00241280413989661	0.160094112590166	-0.157899012129894	-0.0602516179431511	-0.505581924724581	0.0137628624106981	0.244931230649763	-0.107992161538588	-0.134975163934635	0.123438639854439	0.207780145790731	-0.0183831909647603	-0.32865510573772	0.198113118768288	0.298985870457047	0.199896288427647	-0.145926441249648	0.0391947044995091	-0.187772614339163	0.149515220776546	-0.0728830732928123	-0.105449170266654	-0.058735586048751	0.0223602917753323	0.017418203352157	0.058591505823501	-0.133946019665511	-0.000677331249008619	-0.0218767865556189	-0.00261482704815864	0.0528239386955348	0.0258180798861216	-0.0465803820577367	0.225056115967099	-0.176257346877705
FF	0.199886865514662	-0.2455707354271	0.0432222113823929	0.0558135545639546	-0.0165035957865218	-0.127420162413186	0.0671414631606117	-0.0354601628308506	-0.0399805339789128	-0.000700115443617526	-0.0846112859930717	-0.115919228313959	0.222926617610507	-0.0371188807767641	-0.014281840137348	-0.194443895737909	-0.052384142614754	-0.0440091304707547	-0.239324421742558	0.0471561048610794	0.12709074351966	-0.338829260644681	-0.293324080173963	-0.173577841540072	-0.430090044198004	-0.155283295646968	0.15855477921579	-0.359225861220787	-0.0167750638803562	0.101035877948775	-0.119874516682334	-0.104344789933165	-0.172991891047448	-0.00547900323937386	0.13219444967102	0.0264637416531918	-0.0270289735527119	0.0409794213018344	-0.0182418591719207
TFAT	0.242149468797817	0.0696927058646186	-0.196393851744774	0.152023203919003	-0.124412806891761	0.0627404429056121	-0.0810554884471984	0.105483155632728	0.102159812767087	-0.06830336916511	-0.0111371460308189	-0.002299090575459	0.0207450125603598	0.0635586898552885	-0.0114230032380501	0.0575916063340783	0.0400076119080424	0.0698546821421364	0.0827429802213469	-0.0364686241056976	0.0871950569563019	-0.0430161013992039	0.190936746527103	-0.0238383101073268	-0.148978299119086	0.059013279961488	0.0409107527788854	0.0386968433699144	-0.0262935660750122	0.0241559306593214	0.0144798112582491	-0.022110459925307	0.0152020512763179	0.0332370730818737	0.0519101405737898	0.0694988403205049	0.0936119907790009	-0.458681673284783	-0.703274721873264
PFAT	0.198701899874778	-0.069309977124956	-0.198909031865823	0.140869975061712	-0.0352519921576386	0.189619227624553	-0.0626104443596878	0.183958420060501	0.0874160631995631	-0.0964479351700443	-0.00891753000067602	-0.0140076714987379	0.17804712585632	0.0541209807500336	-0.104803988184969	-0.0117773781456411	0.109136174357274	0.196387116275258	0.239757294701415	-0.0666054305930848	0.243699425234097	-0.0891586166358203	0.405482272774168	0.226818227031187	-0.0757545120292577	-0.0691995093533812	0.164343850921784	-0.103419484665695	0.284047140883787	0.0878005129146685	0.102664033836166	-0.161406173781284	0.0998488989867931	0.0359176393834941	-0.00681105341660021	0.0507973818614949	-0.044437393114191	0.354626401802626	0.218946504468423
CHL	0.223387290673868	-0.101567267356168	-0.0951629247843529	-0.0623715861921877	0.0168575227723539	-0.165226892913896	-0.0400963523889447	0.114481584939438	0.0687246609521815	0.0613945118150626	0.0383112743725408	-0.100887554925485	-0.0258908747700262	-0.160830743341203	0.226096156529381	-0.124095942009448	0.069183284315456	-0.0834993463919367	-0.276842018327913	-0.0105700845141001	-0.07231437410499	0.380886196171105	0.117544585439628	0.3890606838821	-0.26289073812975	-0.229719483256531	-0.0879309857342356	0.0498985855689325	-0.25426866998356	-0.0323466883836505	-0.0911832139823733	0.179398049037385	0.219516863030776	0.199837401402171	-0.0433535731918283	0.181323268693279	0.0234308841864795	0.0680937644409491	0.0312412539458062
ATOC	0.182236600988561	-0.0373907695810394	0.0970631269195686	0.0189541026091096	-0.0136829250239648	0.490415303724389	-0.0702821497943254	0.125824591098881	0.217651030814298	-0.0346245701262474	-0.0737112065586246	-0.0921532166494763	0.0322540106506533	-0.162027405547343	-0.0954443122742862	-0.0366832380544981	0.0276961647609144	-0.0194372054812815	0.00840524319707572	0.071148043927598	-0.0499785813617194	-0.146244006878731	-0.0543883659292841	0.0536491864735883	-0.131630261861789	0.0520341615494955	-0.217140641853707	0.303130948430519	-0.205289904999105	-0.300442020579845	0.0765913095745209	0.193585267403896	-0.441874773956218	-0.0340944045988565	0.0817109861300579	-0.0456762264996143	-0.0383918123162773	0.117399747990617	0.0514079333407491
ATOA	0.0226498088351292	0.113650184930853	0.248367297325278	-0.0973355883051076	0.000608148341810055	0.537805421370883	-0.0123646049828855	0.0940435052609791	0.307539296413767	0.0771721168629787	-0.0622783552396505	-0.0759410163079638	-0.111172142179842	-0.186496932540071	0.0788682413439113	0.0346366334442378	-0.178102638981009	-0.104401321053492	-0.12106946313513	0.138639332846344	-0.206158005698316	0.0223173066877243	-0.0821612670094428	-0.0325519311945899	0.06837269523428	-0.0499226001346799	0.216150149652667	-0.18021612276808	0.118834844604683	0.188270345444355	-0.0995870421033795	-0.194360095426059	0.356961991991112	0.0214703114612096	0.0404531298233097	0.0817411121949498	0.023846035558677	-0.0648995029574075	-0.0227995353090376
VARA	0.145795717133927	-0.0314896440738295	0.285126704326526	-0.232210592421192	-0.120595420437104	-0.1282656348173	-0.287300989016995	0.154083866765416	0.0613141045368751	0.107263142577865	0.0575258899051779	0.0469974683279904	0.0424514982687508	0.0685463895507713	-0.102038537519668	0.157172238909443	-0.0656486310770902	0.0866105246340448	0.0539561764028085	0.162649352511613	-0.105649910405173	0.0939953254606432	0.158800130925493	-0.0489283147307293	-0.0372479942030583	-0.197006788525972	-0.194721643932906	-0.311122063014874	-0.0960747449217751	0.0553041328348861	0.201112051679105	-0.159250760899907	-0.212126730625822	-0.0530366970619174	-0.457059402515063	-0.181309625110499	0.0904600480202135	-0.0573696611835703	-0.000255083080352436
