Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36
BCAR	-0.00168550894712168	-0.262020551672938	0.453663470831069	-0.0909472228874267	0.170076294393513	0.229329700461021	-0.00307586920394019	0.015359631385947	-0.0618273760451548	0.164811550394777	-0.0674900308260419	-0.0593792186637973	-0.07922397544197	0.0503938432546404	0.0449433722722184	-0.108154812584035	0.0812694951154083	0.0314840103326939	-0.0923922591397455	0.0553883345141837	0.0267248538514088	-0.179991582950022	-0.221742025666604	0.0109587994186195	0.0895019379563726	-0.238102561779657	-0.518564347810172	0.11459404909914	0.318111600691406	-0.0259835540503629	0.0588900254526636	0.0344316110911227	0.126418255071064	-0.0515793089487416	0.0196462666050633	0.00072606439289514
CRYP	-0.000529651365675376	-0.121233899470346	0.0726834943568481	0.00440133859106781	-0.284865023832948	-0.117812061702527	-0.276520458341372	0.240319873034403	0.429987897512275	-0.052115531532852	0.362794632187167	-0.122845106764057	-0.282868726424948	0.429427570296079	-0.065589662076385	0.334046721630468	0.0640641918554347	0.0413063476770271	-0.0776555726091595	-0.00894773856373372	0.0544328556396849	0.0302118233685751	-0.0274236961603386	0.0767677192255462	0.0954975985706805	-0.0417948601217827	-0.0397820217286676	0.00255054844185809	-0.00657895519702163	-0.0192546438631102	0.0246358318015848	-0.005547364079527	-0.00585019223261544	0.0112187593132421	0.00411420171005026	-8.34679027913969e-05
LYCO	-0.11229738987189	-0.0412799272062929	-0.110364044907737	0.0931408743596378	-0.231163183239327	0.259415358177986	-0.00156394466046428	-0.0954737862210416	-0.18174120685304	0.224284222410033	0.101390164860278	-0.0514433313156922	-0.657192069644862	-0.345944663938319	0.0289432977731101	0.0713413829439552	-0.0929760047118996	0.210107333506527	0.0651801360262624	-0.0315765698832205	-0.168435021850585	0.00453639273297127	0.199739322390059	0.0786730977488772	-0.172461469421109	-0.0606999056489499	-0.0385539927105095	-0.0715043665004602	-0.0203070474435568	0.00465635061463562	0.0348887886812896	-0.0454080726337965	0.0578269443088036	-0.0371246961769039	-0.0154788498968345	0.000497819334528648
LZ	-0.0201053366428234	-0.188247521557318	0.352525374060227	-0.0824779091872178	-0.0289514936832955	0.278863103416195	0.255665980683045	0.243740894753328	0.132845217155541	0.29499409084162	0.212606662248327	0.0645624113231397	0.0574886445722007	-0.193863036226899	0.20754029242	-0.0113956008950031	-0.0359388413922811	-0.252955455001436	-0.114484938653576	-0.00994910108627575	0.178933282359273	0.0482648762845798	-0.123387939290789	0.0913128592472883	-0.00792254517660022	0.217847259710858	0.339812895491058	-0.231571081520768	-0.182044029126261	-0.0150779521459702	-0.0468884592077113	0.00839209774289075	-0.022625548833097	0.0409913675098086	-0.0271045603698795	3.8191363156442e-05
VB1	-0.237296616796824	-0.096747343400347	-0.135014471336414	0.122726885621738	-0.0185394754270325	0.154918156721794	-0.121600595864033	-0.0206290004456873	0.00234958285114519	-0.0253864497138224	-0.02281106508558	0.066759604135395	0.0746424082698781	0.144599348942109	-0.158786050898037	-0.05248880160003	-0.05076362339882	-0.0162803899072288	0.144852265547822	-0.0517370311345773	0.21880673777492	-0.0493000951837466	-0.194710294446596	-0.323391360608906	-0.3144170955547	-0.0528870178290016	-0.238095032469016	-0.523342238446258	-0.235727893353697	0.0529921329995249	0.200224598642267	0.194832711607251	0.0273321021446881	0.112486934870285	-0.00667651500149464	0.00209301967924
VB2	-0.22648328083895	-0.0388997742106837	-0.0480725643387897	0.202854968936881	0.219519430975934	-0.0440903932769892	0.00350694983317913	0.116890072421532	0.0597650389770286	-0.254755645619889	0.00984495407745683	0.147570816446943	-0.104668016235975	-0.0572320200043927	0.0926275999980691	0.0501953284400587	0.00589979270575714	0.0229816760186964	-0.220483669752344	-0.11617050840129	-0.043871518511242	0.125685602538349	-0.0491806460048989	0.0108797066769064	-0.160114705057682	0.0886880688198014	0.00303065323802116	-0.0238698698629755	0.180840260075908	-0.123461995142629	-0.536524382746671	0.322752991932522	0.405126881614594	0.0291345619628726	-0.0477833327396514	0.000785608005496571
NIAC	-0.241156336086649	-0.0830153588714103	-0.093657718368108	0.0493682663531155	0.00311971412898248	0.0395533523713031	-0.0397601592388199	-0.005747010087228	-0.0542974149176629	-0.103275269370423	-0.0421812716342209	-0.14125774568896	-0.0373222341460461	-0.0172432652855396	0.385641324369238	-0.0665007484978669	0.0292623653225334	0.139144962516294	-0.0191015062855842	-0.130435349340068	0.310121104332061	0.166305749810456	0.127877130315966	-0.194966150550329	0.426603782139315	-0.200544782998925	0.272915573624181	-0.0283157175704779	0.226642869456478	0.131252998800927	0.289450778189841	0.239865256561368	0.0208936149068099	-0.0816646219608178	-0.00850905588507985	-0.000150317429938658
FDFE	-0.210365727343227	-0.207476444487032	-0.105008780093457	0.205720499919174	-0.0853095099805183	0.137907209188854	-0.036942026969626	0.0877986472965065	-0.169665241585099	0.0839735853316884	0.0720462243403603	0.0193334939762583	0.229711464475345	0.0838524079509893	-0.0781765507083785	0.0590965916394503	0.159076117722289	0.0700491609665018	0.16785791192086	0.210985414373416	-0.122750268851316	-0.0711982351375103	0.0173165687913404	0.15476593148447	0.0764569660164189	0.0888877499077827	0.0744545723314633	0.0538072269417372	0.0863431686679041	0.0187069266312541	-0.0313158778501353	0.0123513292375068	0.0161685775607606	0.00683002689624504	-0.00251162694806432	-0.731058972465329
FA	-0.156402393929926	-0.104888006496939	-0.303843528189429	0.223887305632299	0.035996171113758	0.235851080402336	-0.100565569169216	-0.0625826700458627	-0.155222177911197	0.222748434582665	0.183314612282996	-0.0746419200380759	0.192934382657666	0.19084156735869	-0.0479008714506501	-0.0370407431737671	-0.00621990482297769	0.0233708522081265	3.21443815246396e-05	0.26673731307595	-0.0735187828971474	0.0465843482255383	-0.250826862037988	0.206524098960013	0.038743080467998	-0.0934760604210923	0.183859347391894	0.085153224775638	0.121601661942158	-0.042533312124293	-0.0684513845613283	-0.098497271820188	0.0294317231269111	0.0546221269584996	0.000641696833625906	0.538459794525259
FF	-0.16628898403822	-0.226664251112909	0.206415479108062	0.0707835979581333	-0.195141300073468	-0.0617680011835512	0.0653313612171665	0.233903934647765	-0.0957369937754616	-0.138095575119386	-0.110101014155214	0.129739984522158	0.153041449649191	-0.0986435266035805	-0.0753686769383792	0.150328350685488	0.286424199224757	0.0935371019161974	0.292481181673315	0.0242966765946032	-0.118208271313036	-0.184552539563443	0.354528367854536	0.000829493128352524	0.0893947257655887	0.274990736174946	-0.105716010666252	-0.0103844762067779	-0.0084146581928215	0.0852411530515637	0.02762252996367	0.143450693928727	-0.0150116013067775	-0.0593973271318537	-0.0182244583204634	0.418988119753314
B12A	-0.116890995464927	-0.15506556006636	-0.137231487815455	0.324317791386713	0.273277312489614	-0.0929286186298846	0.131037658578033	0.133511449071037	0.0983749193953842	-0.063175388117687	0.0119849740184562	-0.283205352841163	-0.0424742681017118	0.0584131627921318	0.357454337019893	-0.169975831783951	0.187705043563854	0.120858558626581	-0.246208975165324	-0.168047012267159	-0.164717936260244	-0.193394492336662	0.00289941562922043	0.00827471733877369	-0.122336258325041	0.154919419269704	-0.145058297792921	0.063782206621875	-0.265614627127236	-0.0128175312791811	0.125232045591871	-0.249723368689585	-0.217653602364087	0.0132966106134122	0.0192126661823832	-0.000763827038856234
VC	-0.0661073921781997	-0.250421263833981	0.109112637826985	-0.108038633342714	-0.369580700573153	-0.145348403007443	-0.166780998471237	0.182413333630187	0.0641815086267071	-0.0983091174239573	-0.222746004143708	-0.129081991547158	0.0327977434990895	0.00685703749484803	0.0888615933731382	-0.427713137813332	-0.390841497477556	0.108670088277665	-0.0496112477679646	0.209164161949689	-0.2471668245673	0.130121066187241	-0.138035527389891	-0.114853079542657	-0.193900135817438	0.106594796833663	0.112446406012518	0.116153996866388	0.029370438130734	0.120966911132109	0.0251434007846257	0.0035700925208686	0.0738829689799568	-0.0211371069043595	-0.0180958321738366	0.000838165994914728
VD	-0.141164142245831	-0.166171310159576	-0.199423916023559	-0.31248487483913	0.237664791459748	-0.13764183982786	-0.109947890522181	-0.0047158996788442	0.0836546046202518	-0.0515145075402651	0.093155329610496	-0.180561005768946	-0.0454488721559429	-0.234838252250191	-0.000171828345607805	0.0826822413677583	-0.00905862035154622	-0.306129722949396	0.06482289415813	0.210334820911895	-0.109249573061683	-0.254332675931641	-0.0522934308410006	0.158527860631617	0.013376112498976	-0.206800184920546	0.0201598576899961	0.107717798801873	-0.320926175524715	0.18498669539565	0.0436068873752315	0.31580215780727	0.105513556527641	-0.244025503442513	-0.0361911759961766	0.000771779562167532
CALC	-0.221790705215017	-0.141074710182762	-0.0329641117696976	0.112872148896108	0.107452348596327	-0.107098933867198	0.106369194094454	0.00736307286614876	0.115229877971694	0.0280451437396394	0.0115701930209352	0.0824183791426614	-0.141390934178307	-0.112637590621033	-0.393702250470971	-0.0293654548680255	-0.033765090804018	-0.271564487673146	-0.308485850932353	0.147436148580316	-0.0231145018109846	0.00686884418179224	0.129666124735227	-0.21533975836691	-0.0190302923119207	-0.030676674958332	0.0585425564138256	-0.0526848442069975	0.367421606448162	0.197975213769892	-0.0404719545181351	-0.0349955657298528	-0.480533196638896	-0.0414945321401844	0.0202801575092931	-0.000768594462189242
SODI	-0.233232823275172	0.0534360575335132	-0.00715386799469416	-0.055808878577515	-0.100487814690651	0.198418940916017	-0.00723788149163241	-0.133574516782286	0.142145049210191	0.0160208307076883	-0.104392076276334	-0.00891152091423556	-0.0845291997829868	0.154809101835908	-0.01013685688213	-0.133856694921617	0.0259282896567682	-0.0569250539289807	0.214520294869888	-0.202318936576694	0.455982619157297	-0.232406180122185	0.0136760558169403	0.0606045724818624	-0.316345215416981	0.12210005590467	0.0977629361997443	0.494929004476438	0.0308362405522782	0.07954132303513	-0.168322239534082	0.0186992989700913	-0.134536626365693	-0.0999802567362722	-0.0379143150928878	-0.00161321229446602
SELE	-0.238310807366759	-0.00616838423812249	-0.0577989365747174	-0.100606282244121	-0.0682024509435554	0.110666307052119	-0.0457145617707328	-0.238159111541795	-0.0125530612323695	-0.0118854078172902	0.0609980474073187	-0.0957073818863879	-0.0722514825782665	0.00354718063653493	0.139988024881971	0.0211809380133305	-0.0540093998502747	-0.27197084855974	0.152245830556928	0.0571405556754763	-0.0760144467319047	0.307598554328819	-0.0838244064019608	-0.273574289814228	0.391693772256267	0.340886502780548	-0.350944658099185	0.0803600864913144	-0.171277344584895	-0.0355478832320867	-0.273134871586176	-0.130377686049733	-0.0910718668023947	-0.0104898255184957	0.00951968397977637	-0.00232579912164191
CAFF	-0.0641425789655843	0.262528677128211	0.0492479695835414	0.133316864205294	0.204414496097476	-0.049558928096661	-0.212009922854153	0.389499674045668	-0.278297661256587	-0.131110550315152	-0.117742957442663	0.331299339003109	-0.281414597451574	0.00810119679473738	0.0943835721447993	0.0901342991036871	-0.186784388019263	-0.0532166094785598	0.0466806483682458	0.193673301342898	0.179704110069467	-0.0127371257003015	-0.257510769321689	0.185237461688922	0.101552065215727	0.186286399632884	-0.0533490198070296	0.0665007805497956	-0.0524645435879863	0.196122081454864	0.162369695262431	-0.0934541761002058	-0.109161798834423	-0.00990231795451781	0.0144794258143354	0.000579477776837345
THEO	-0.0360494629902173	0.176219516949784	0.221517298148718	0.0465464865456307	0.101092434974755	-0.266439310532051	-0.26553417996188	-0.175882643678753	0.00819820210711782	0.0623240235291855	0.592447912625622	0.169355445403465	0.00264266644596527	-0.128749586493532	0.104432299519199	-0.42479109885036	0.165208750951794	0.143011628832296	0.153882037105614	0.1499541378769	0.026818223706653	-0.0985916913732083	0.0666533106888568	-0.118425956558038	-0.0454212664669801	0.0392622626145807	0.017349456240654	-0.0245229829844703	0.039897048222225	0.0717648072516052	-0.0517083943306698	0.0249014980165715	-0.0167428132614786	0.0623712269357191	-0.0257143572647917	-0.000104914645682149
ALCO	0.0267998618334429	0.00277341536514421	0.0715392895832815	-0.0553317949646738	-0.0862164561857014	0.0471938670578532	0.427269929366207	0.0594994379588043	-0.418136496973756	-0.489847537858906	0.400836881335541	-0.271540939618365	-0.0718758430260565	0.181998123010628	-0.155065392274577	-0.150940166782528	-0.129633588346556	-0.117696989995798	0.0117192259219698	0.00072610007742838	0.0917450642402317	0.0332192381598086	0.028631596017278	0.107108879322441	-0.0518123530702359	-0.0199115590167622	-0.0479012992520385	-0.00751224547137501	0.00984334345669706	0.00294720107641021	0.0372020021588787	0.0281122195744822	0.0118446104650051	-0.0213979734261781	0.0102098083887091	0.000944365241414282
S140	-0.193759769795982	0.283405016700456	0.123698800600522	0.12134060549599	0.0756917082144768	0.0327713133514987	0.0857639499128429	0.121768068692571	0.161803325955955	0.0642458505252242	-0.0431198559751378	-0.26113123318264	-0.0215383866513079	-0.153531173015564	-0.242430855202971	-0.0199429437724349	-0.0450569363004328	0.00952824280497729	0.0198481926542302	0.144984194422081	-0.0242535203859618	0.050146426981394	0.0203856422150169	-0.0524542298929452	0.0826524672361625	0.0373367525112289	-0.00992513900906447	0.266679543844512	-0.0808624361938855	-0.291676230389939	0.253502688615556	0.236771095589593	0.0456549991893699	0.472519559453332	-0.304988820363442	-0.00157546334326802
S120	-0.120777728662748	0.273862064497163	0.218552449741331	0.172804406301299	0.086023323133848	-0.0859233138384796	-0.0322144014184247	0.181705517376099	0.0554033477413729	0.0981480014997247	-0.0363507560711273	-0.458359243738142	0.149223009953213	-0.0979790085333638	0.0511588105802819	0.149636580570373	-0.113219449104941	-0.0523614898630866	0.368659666664403	-0.144090186762172	-0.0746441383921111	0.122934167661652	-0.0237027884299449	0.0631116438975324	-0.119166238178328	-0.221071878561465	-0.0209341764659051	-0.179869409980999	0.151449874699058	0.314505574084264	-0.239662421597089	-0.153752198318464	-0.051794920339268	-0.0633029495977832	0.0032100449201016	0.000368967246384089
M161	-0.175132527020062	0.213920068648106	0.00382812347319496	-0.158488108145678	-0.123984453308823	0.108754664541363	0.262505678211944	-0.107533790889322	0.22594799729106	-0.10663253753626	-0.19023484749716	0.0672214496367113	-0.0934332855445339	0.104069797670868	-0.0171134383190335	-0.200113613033517	0.234233613882775	0.256480174048342	-0.131572268665906	0.244751388350111	-0.00216677798259112	-0.00857458249961719	-0.0338468383130807	0.284482676512091	0.179751907224417	-0.131370689241388	-0.0473682781848858	-0.206767148738286	-0.161497219792331	0.379603018384293	-0.200313083853341	-0.00502346516148301	-0.0179798366534205	0.205575721755625	0.0153269809966884	-0.000103791933161431
M201	-0.17103576190207	0.079276091183976	-0.0900587412578755	-0.398045646310609	-0.0143099085438594	-0.0460532197531165	0.0605654634997309	0.107992127017749	-0.181672579925838	0.0446821090184251	0.0881433555982829	-0.0180674077959749	-0.0158481368287801	0.044301779916342	0.0733576230850949	0.198678791427816	-0.0951976072768391	0.165477539124088	-0.00858508759610338	-0.192617245018944	-0.200118666473641	-0.477902295486741	-0.233206470827309	-0.295846822481106	0.0806222424855448	0.0549217252520041	0.166959679123078	-0.023743071055915	0.15667886392992	0.0232801968860987	-0.127688204124257	-0.0456592378815141	-0.0637868827410607	0.339071090503705	0.0751483632399312	-0.000410074577319611
M221	-0.0750399806997904	0.0584816922578864	-0.102260140058252	-0.282369339272299	0.322455113736524	0.224197270558288	0.0035079079593672	0.330343025464259	0.0573938024503718	0.15827033580187	0.0350207326378513	0.19466428579782	-0.0752227492825178	0.368058323121694	-0.0304845543341797	-0.285396352563593	-0.0449672701824445	-0.0680508097266345	0.193222392322935	-0.173599225710922	-0.301200848753786	0.205791215557857	0.356236580132085	-0.00225158762142178	-0.0105188367645425	-0.0876602957088889	0.00878314247786707	0.0022238825254414	-0.00175230770721246	-0.029758249975462	0.0440605923829082	0.0316975081109411	-0.0103904672261929	-0.0219677464769808	-0.000518928916287267	-0.000386830328593903
P183	-0.16735659890572	0.186477390555172	0.192007149545884	-0.0477805176080264	-0.0485233660397054	0.0425526963511936	-0.179944296805282	-0.158975880409504	-0.214098900816888	0.0715228193897456	-0.0609652692411476	-0.0736732298543156	0.13061569773648	0.252180782990453	0.316025199342956	0.210405056875485	-0.143978169981948	-0.178296259438177	-0.336454495436056	0.288436760645389	0.0182576172574921	-0.103477156640589	0.465442824342587	0.0138774962247869	-0.220683994793514	-0.0253033606436051	-0.0444989695760266	-0.0538822201896258	-0.046639867473676	-0.0263957231717974	-0.0154049042528304	0.0523128737417659	-0.00799491835355117	0.107854554668363	0.0528950742794062	0.000934328862252959
P184	-0.0743558044944736	-0.0690555985765947	-0.203918296037497	-0.446544374769588	0.140187429917659	-0.0787515159455217	-0.0751934582136416	0.210029417583705	-0.0590478001718921	0.0744671294769255	0.0618630031276448	-0.197841037074402	0.129573973838109	-0.20011445674914	-0.0585052409246404	0.0784556451544023	0.108091326600943	0.355085679786652	-0.0991280960390917	0.158100366177987	0.354069615838587	0.28348708836895	0.0797165163919431	0.0952188280823212	-0.194725963682429	0.194932200972857	-0.188134341872425	-0.0587231071933089	0.119176346472674	-0.10433848520184	-0.0277137294485852	-0.114488831324322	-0.0820799129187277	-0.021692403521638	-0.00280654181939016	-0.000180187821158229
