Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33
PF_CUREDMEAT	0.033488488976191	0.120301018856782	-0.173867672367333	-0.401332521447476	-0.0157845430248539	0.0975687656761884	-0.0880163938878084	0.106825456054499	-0.126269373109857	-0.24282577512052	0.173622946180068	0.0931620422093835	0.165713115538436	0.276452460128812	0.132722708644754	0.146018462847994	-0.0267469487323708	0.245585244742292	-0.0638509553563659	-0.0941174308597172	0.167356985001889	-0.450475078868751	0.266066175896534	-0.200957169144306	-0.0939188270851256	-0.0162485665444093	0.162529847963869	-0.056308842563686	-0.0250313318182261	-0.00671664653985961	-0.0914702684751617	0.205438437452719	-0.0404548283116986
PF_ORGAN	0.033010676276901	-0.0211279644471234	0.095065145761731	0.0609935556728828	-0.121581540242894	-0.0468364058486858	-0.224667759115973	0.251775758085357	-0.316879253913153	-0.347354615196399	-0.107832040528676	-0.163301733789895	-0.341732929523745	-0.281052206672282	0.0316951945147555	0.217925987560804	0.15888717943221	-0.242337646895704	0.10903924183827	-0.1642653746121	0.321676085835352	-0.0896624971901328	-0.19546249324892	-0.0246445385200835	0.114042790134013	0.197483936736273	0.154587816724565	-0.0214357319865662	-0.035955546640931	-0.0196782253461618	-0.00166368086828036	0.0037365583778983	-0.000735801097052596
PF_POULT	-0.15959364758565	-0.0417540982472577	0.183634252256728	-0.0238782630868114	0.0163513664678436	-0.283687053360529	-0.221270418733151	-0.227433766099184	-0.226018364495808	0.332402456964346	-0.158329674023665	0.224098926866984	0.0566170337134346	-0.0846215751640864	0.17560697130171	-0.10710194406372	-0.314013138636048	0.109416917604665	0.209220379987306	-0.159194869286859	0.239748309305973	0.0442114208895741	-0.0339890696160379	-0.0439616617014842	0.151756262090213	0.00215467980263365	-0.0778806670479139	0.0150394967010957	-0.0146313058498791	-0.00839975525486272	-0.177093707341005	0.397745137576857	-0.0783237618626651
PF_SEAFD_HI	-0.14454540438443	-0.0102766338014436	-0.127295449701443	0.127100242845775	0.254688861557061	-0.0341760222750827	0.319332847488286	0.0139090480283928	-0.253350454976639	-0.0728367328779635	0.279363107625222	-0.0762995972164341	-0.106715317755354	-0.00313872894922128	-0.175244236814179	-0.217576666077872	0.028185439567863	-0.110752463143448	0.00657015722853551	-0.556957793564647	0.00989450084691378	0.0560763900448853	-0.056003377628473	-0.198965012746279	-0.258863000739817	-0.239555301030212	-0.166383324454282	-0.0227204484742874	0.0461978173400607	0.00197435700439808	-0.0431712743335624	0.0969608954885498	-0.0190934881932239
PF_SEAFD_LOW	-0.0819022683648904	0.0434227303752651	-0.084780860193727	-0.316868819774406	0.350651248253534	-0.0438526639737542	0.203210728126068	0.119549440215588	-0.185601134280533	-0.160242222647958	0.0122190696676494	-0.146584740019542	-0.201519877430282	0.114439755237723	-0.123946592237807	0.0756848603764856	-0.222413638960038	0.105046133713441	-0.193017395926063	0.342628921131781	-0.027994023010735	0.2737485120869	-0.274312583589388	0.209940277545776	0.149939033836674	-0.0030833708535527	0.0578929069439342	0.129074262263674	-0.00138150456075922	-0.000631429477303896	-0.122792074587667	0.275785917712904	-0.0543076168714901
PF_TOTAL	-0.365745251299596	0.0777565277351765	-0.00254828313885314	-0.188788228033901	0.231595167624523	-0.0877368723321224	-0.173988146721439	-0.0634381003646061	-0.0160719693381666	-0.0718924671301572	-0.00662698469668896	0.180256499391519	-0.0764604276699485	0.214328330875541	0.131482075133589	0.0580551089551317	-0.0604252810837205	0.154272396909599	-0.00980710151813754	-0.217790970814504	0.0752934655722775	0.186185465902169	-0.0620714467184006	-0.110862196035621	0.175233378685649	0.0936437353069886	0.0198725110440439	0.146962831935482	0.111173219691939	-0.0257945074514944	0.257127695095816	-0.577498161827828	0.113720632208582
PF_EGGS	-0.029974224175579	-0.127588497618861	-0.0305666248396785	-0.112520817287536	-0.0241954412770591	-0.0165537759118918	-0.328507149968893	0.0810038899310069	0.104274689211805	-0.407122167356077	0.0461713400108586	0.136385624583156	0.295148473507402	-0.0179423769255715	-0.448675217528116	-0.334705687174563	0.157957567330923	-0.0287681664719523	0.212989442734904	0.039118042098532	0.0195611664501597	0.312567686618391	0.141224659290219	-0.0596284787683356	0.186969442554046	-0.00475256521957108	-0.0534243100153477	-0.00448033314677188	0.0635379907354965	-0.0251783661039338	-0.0551567439045064	0.123879764120279	-0.0243943375490918
PF_SOY	-0.0544320350324882	-0.0281736455292634	0.0331086751181561	-0.0534122734162073	-0.118131122186445	0.30565942299635	0.0869459727422388	-0.00224136144327212	0.325059992936178	-0.233824172316977	-0.116677754517841	0.351231944273949	-0.268035039059206	-0.336964091666771	-0.00403792119717326	-0.255609795298573	-0.190455280024635	0.265355393226726	-0.0829827273831185	-0.129146202550129	-0.0860962223390158	-0.243421093201049	-0.304333703086477	-0.0258214728382914	0.0592933209475741	-0.119104274629432	0.025365128431668	0.129729372688574	-0.0335468529776078	0.0101660125390018	-0.0207412713722753	0.0465840371143126	-0.0091733039196184
PF_NUTSDS	-0.321455916190934	-0.0195634591097079	-0.175030584686572	0.117666478164495	0.0355567380558744	0.15160163979576	-0.171202280039894	-0.239469561286572	-0.0592348536942519	-0.0283176093473471	0.0443739905874803	0.00994740565464548	-0.034338608536271	-0.0761859908972907	0.152216480521204	0.166372158944669	0.344804788296529	-0.0105387681800513	-0.0331590472766105	0.0234577380570894	-0.403135233633845	-0.0430206919217412	-0.0207293725481568	-0.074653413614266	-0.0399356991351361	0.287024487905146	-0.0544248095879777	0.290605245682131	0.344378289017077	-0.00809425420078065	-0.123783972163452	0.278013678617941	-0.0547463063691821
D_MILK	-0.068392870495939	0.192518466429856	-0.189284387408092	0.0324178883144417	-0.478506148735894	-0.0613679077131047	-0.0695540627626989	-0.23789619120354	-0.0728499017000501	-0.160097068267417	-0.152949463191051	-0.122545465522792	-0.0926434079406704	0.0614326096641232	-0.149480587479796	0.157163168847542	-0.257675024767584	0.0432050870871919	-0.107280397822104	-0.0840063861802106	-0.060382725470871	0.241460321017386	0.089870108184449	-0.0566547312788045	-0.118105169774326	-0.141952084814402	0.0403407249758477	0.0526954073389079	-0.005007549738356	0.547603106942525	-9.0205620750794e-17	4.16333634234434e-17	1.11022302462516e-16
D_YOGURT	-0.013147715324982	-0.105359845545594	-0.113149944095699	0.0240079188086139	-0.160570613392026	0.21756506047435	0.0224180856202156	0.276037892876351	-0.143725967177632	0.323109916496849	0.149764897510063	0.372526664445103	0.0413946111393879	0.166885125974183	-0.264477933313785	0.303133583552827	0.198937446697519	0.199687231021366	0.277275173657873	-0.05717125508056	0.0650146215221931	0.070529778226227	-0.310325427056964	0.205493423935322	-0.0578851690197429	-0.00576961626819662	-0.0123711980737572	0.00982328973188536	-0.0361945615040778	0.188650879779347	-7.97972798949331e-17	-1.90819582357449e-17	6.93889390390723e-18
D_CHEESE	0.0467426537018996	0.363170664654084	0.00588196068795113	-0.107918892789813	0.0135540271687127	0.18819167435187	0.124032070883279	0.179708351436257	-0.0673060092142779	0.200528233062036	0.218525776621753	-0.113769628341399	0.129364888776211	-0.213455368088999	0.228833001205301	-0.318647186382003	0.128885222783181	-0.00495016679168987	0.00252264302424625	-0.042785217442337	-0.00132014615389167	0.0787038759501982	-0.00401374624739703	-0.0667981992708823	0.402969773653394	0.15180371851079	0.100586466613908	-0.117885799789546	0.118551025522472	0.443485558642391	-2.18575157973078e-16	-1.82145964977565e-16	6.93889390390723e-17
D_TOTAL	-0.016505217273328	0.368814281484334	-0.17154056716811	-0.0398251942118023	-0.415215739333057	0.143872743570585	0.0530479373750439	0.0202008324617381	-0.147523508409604	0.0928887512989171	0.0485753081988323	-0.0658605294538569	0.0273066069818402	-0.077672234823218	-0.0104111643543594	0.00508124324286423	-0.0906116789777967	0.102920273694876	-0.00164320267189744	-0.100512308944893	-0.0817326916521855	0.262595576532192	-0.0122965757606271	0.00779806910666909	0.0955427279647332	-0.0374034884249908	0.0723395765604046	-0.0839895107236798	0.0647621738198172	-0.678673890500425	2.81025203108243e-16	3.46944695195361e-18	-7.63278329429795e-17
OILS	-0.329389156816163	0.154327055359194	-0.0385731725689796	-0.00262750411414128	0.235926000344039	0.202340799576467	-0.234347815841606	-0.154946682593535	-0.0517172745149222	0.0127081410803544	-0.0843093563959077	-0.108844109832816	0.0902816983049086	-0.125573775907298	-0.0757135554940191	-0.0109526768866286	0.0549833244770843	0.0463395477569023	0.0375236356964073	-0.0365034214965061	-0.202090599503108	-0.0164283421896096	-0.0650402999619242	0.120149326190854	-0.141114573970822	0.0629936251973342	0.155225018206626	-0.38388853363254	-0.612853193030765	0.0217748391309875	-1.37043154602168e-16	8.50014503228635e-17	-5.89805981832114e-17
SOLID_FATS	-0.0209799241331525	0.425423090365572	0.0405622500789123	-0.235589278546224	-0.024133502593883	-0.0124444766836478	-0.105756259113585	0.11760505101276	0.12704754867162	0.00708277887336495	-0.0371043623806751	-0.0350187500640132	-0.0632147177910913	-0.0659446483126184	0.056541070763068	-0.0471177418943177	0.0909749775294915	-0.0343066263079632	0.12635216408493	0.184812681071599	0.177941904002844	0.0237568942269431	-0.117306445441715	-0.100438215770289	-0.376722623478424	0.0999593683915422	-0.642276570106349	0.120160342816996	-0.0917285553420356	0.0135929784255585	-6.93889390390723e-18	9.36750677027476e-17	-1.45716771982052e-16
ADD_SUGARS	0.0406460854652618	0.343849933783871	0.141510547118424	-0.10380074441633	0.0685412523876611	-0.00461399966246142	-0.0794783739147216	-0.0111112403599096	-0.0557403655707019	0.092486688576415	-0.227473216381474	-0.046507279541496	-0.136396699682142	0.233769589649029	-0.304254620941874	-0.00378010187242372	0.0337512920877842	-0.250381628547961	0.175134687170323	-0.161365426962707	-0.286207257392057	-0.389176437388658	0.0798272703061155	0.228840336458695	0.314545161803144	-0.237915775860803	-0.0846065155096856	0.169408148159863	0.0510488608874306	-0.0095086227177897	6.41847686111419e-17	-6.93889390390723e-17	3.46944695195361e-18
A_DRINKS	0.0572088835685158	-0.0816498700428777	0.01299781665883	-0.00171617153951444	0.0740755687253536	0.0697723808078053	-0.222688064854194	0.0108581853081667	0.282356760120802	0.167740875030815	0.426636778314585	-0.347265694720231	-0.195411892892694	-0.0634732089695284	-0.224252330373732	0.190067929513025	-0.398444520952668	0.0755624795538343	0.307973103666677	0.00434548182506363	-0.103240919338417	-0.0720297117156414	-0.0245371025726547	-0.299265368364577	0.0789840991844913	0.131749939545614	0.0152064189454322	0.00580172875134065	0.0365713189024977	-0.013388425773788	1.38777878078145e-17	3.46944695195361e-17	-4.16333634234434e-17
