FoodID	taxonomy	Main.food.description
22101120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;L4_;Pork_chop_broiled_or_baked_lean_only_eaten	Pork chop broiled or baked lean only eaten
22101210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;L4_;Pork_chop_fried_lean_and_fat_eaten	Pork chop fried lean and fat eaten
22101220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;L4_;Pork_chop_fried_lean_only_eaten	Pork chop fried lean only eaten
22101300.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;L4_;Pork_chop_breaded_or_floured_fried_NS_as_to_fat_eaten	Pork chop breaded or floured fried NS as to fat eaten
22101520.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;L4_;Pork_chop_stewed_lean_only_eaten	Pork chop stewed lean only eaten
22107020.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;L4_;Pork_chop_smoked_or_cured_cooked_lean_only_eaten	Pork chop smoked or cured cooked lean only eaten
22201420.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_steaks_cutlets;L4_Pork_steaks_cutlets;Pork_steak_or_cutlet_breaded_or_floured_fried_lean_only_eaten	Pork steak or cutlet breaded or floured fried lean only eaten
22210310.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_steaks_cutlets;L4_Pork_tenderloin;Pork_tenderloin_breaded_fried	Pork tenderloin breaded fried
22311000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Ham;L4_Ham_smoked_or_cured;Ham_smoked_or_cured_cooked_NS_as_to_fat_eaten	Ham smoked or cured cooked NS as to fat eaten
22311020.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Ham;L4_Ham_smoked_or_cured;Ham_smoked_or_cured_cooked_lean_only_eaten	Ham smoked or cured cooked lean only eaten
22321110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Ham;L4_Ham_smoked_or_cured_ground;Ham_smoked_or_cured_ground_patty	Ham smoked or cured ground patty
22400110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_roasts;L4_Pork_roasts_NS_or_loin;Pork_roast_NS_as_to_cut_cooked_lean_and_fat_eaten	Pork roast NS as to cut cooked lean and fat eaten
22400120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_roasts;L4_Pork_roasts_NS_or_loin;Pork_roast_NS_as_to_cut_cooked_lean_only_eaten	Pork roast NS as to cut cooked lean only eaten
22600100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Bacon_salt_pork;L4_Bacon_NS;Bacon_NS_as_to_type_of_meat_cooked	Bacon NS as to type of meat cooked
22600200.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Bacon_salt_pork;L4_Bacon_NS;Pork_bacon_NS_as_to_fresh_smoked_or_cured_cooked	Pork bacon NS as to fresh smoked or cured cooked
22701010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Other_pork_items;L4_;Pork_spareribs_cooked_lean_and_fat_eaten	Pork spareribs cooked lean and fat eaten
22701020.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Other_pork_items;L4_;Pork_spareribs_cooked_lean_only_eaten	Pork spareribs cooked lean only eaten
22701050.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Other_pork_items;L4_;Pork_spareribs_barbecued_with_sauce_lean_only_eaten	Pork spareribs barbecued with sauce lean only eaten
22709010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Other_pork_items;L4_;Pork_skin_rinds_deep_fried	Pork skin rinds deep fried
23110050.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Lamb_veal_game_other;L3_Lamb_and_goat;L4_Lamb_ribs_hocks;Lamb_ribs_cooked_lean_and_fat_eaten	Lamb ribs cooked lean and fat eaten
24100000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_Chicken_NS_as_to_part;Chicken_NS_as_to_part_and_cooking_method_NS_as_to_skin_eaten	Chicken NS as to part and cooking method NS as to skin eaten
24100020.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_Chicken_NS_as_to_part;Chicken_NS_as_to_part_and_cooking_method_skin_not_eaten	Chicken NS as to part and cooking method skin not eaten
24102000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_Chicken_NS_as_to_part;Chicken_NS_as_to_part_roasted_broiled_or_baked_NS_as_to_skin_eaten	Chicken NS as to part roasted broiled or baked NS as to skin eaten
24120120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_Chicken_breast;Chicken_breast_NS_as_to_cooking_method_skin_not_eaten	Chicken breast NS as to cooking method skin not eaten
24123120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_Chicken_breast;Chicken_breast_stewed_skin_not_eaten	Chicken breast stewed skin not eaten
24140210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_Chicken_drumstick;Chicken_drumstick_NS_as_to_cooking_method_skin_eaten	Chicken drumstick NS as to cooking method skin eaten
24143210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_Chicken_drumstick;Chicken_drumstick_stewed_skin_eaten	Chicken drumstick stewed skin eaten
24143220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_Chicken_drumstick;Chicken_drumstick_stewed_skin_not_eaten	Chicken drumstick stewed skin not eaten
24153210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_Chicken_thigh;Chicken_thigh_stewed_skin_eaten	Chicken thigh stewed skin eaten
24153220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_Chicken_thigh;Chicken_thigh_stewed_skin_not_eaten	Chicken thigh stewed skin not eaten
24198500.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_Chicken_other_part_or_processed;Chicken_feet	Chicken feet
24198720.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_Chicken_other_part_or_processed;Chicken_ground	Chicken ground
24201000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_Turkey_NS;Turkey_NFS	Turkey NFS
24201120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_Turkey_NS;Turkey_light_meat_roasted_skin_not_eaten	Turkey light meat roasted skin not eaten
24201410.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_Turkey_NS;Turkey_light_or_dark_meat_stewed_skin_not_eaten	Turkey light or dark meat stewed skin not eaten
24202500.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_Turkey_NS;Turkey_thigh_cooked_skin_not_eaten	Turkey thigh cooked skin not eaten
24208500.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_Turkey_NS;Turkey_bacon_cooked	Turkey bacon cooked
25210210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Frankfurters;Frankfurter_or_hot_dog_beef	Frankfurter or hot dog beef
