"Axis"	"Eigen"
1	0.0431639518338592
2	0.0309727621091087
3	0.0275381433812768
4	0.0240886201193673
5	0.0237881535473394
6	0.022818754791582
7	0.0218209002895993
8	0.0208993652129497
9	0.0201099645082215
10	0.0195970830833676
11	0.0193563097003608
12	0.0183410310482072
13	0.0177335536677926
14	0.017132100978497
15	0.0167066048037174
16	0.0165827934302653
17	0.0158299524240702
18	0.0156564884393142
19	0.0154888401094184
20	0.0151171359833735
21	0.0147800034426697
22	0.0143744471983808
23	0.0137548589472352
24	0.013682130358306
25	0.0135965924606482
26	0.0131009256208364
27	0.0127733738344529
28	0.0125002061853463
29	0.0121842220734266
30	0.0120899105640062
31	0.0117903061200415
32	0.0116582395705819
33	0.0115256082119917
34	0.0113547966890091
35	0.0111416439341463
36	0.011036275133002
37	0.0107158419630756
38	0.0104195636962151
39	0.0103221574047294
40	0.0100924753053788
41	0.00999294319258297
42	0.00961438635130416
43	0.00950532230549681
44	0.00930106631808316
45	0.0090673006489192
46	0.008995753150079
47	0.00884468369510891
48	0.00876881510876851
49	0.00868020483756023
50	0.00859081837540339
51	0.0084563887639362
52	0.00824469271560607
53	0.00808656242301931
54	0.00798927047356478
55	0.00774535950639378
56	0.00760966404499659
57	0.007545622950015
58	0.00742708059884899
59	0.00719887431115786
60	0.00715470164799839
61	0.00707172229389895
62	0.00696400180245814
63	0.00665638606398514
64	0.00646813168271928
65	0.00638059890807368
66	0.00632149087681339
67	0.00608593065345384
68	0.00598756692671872
69	0.00591950936242448
70	0.00582090434804514
71	0.00567112744208387
72	0.00561842382553461
73	0.00557620645752855
74	0.0053533866122946
75	0.00515205930210881
76	0.00508525188840216
77	0.00487149390154486
78	0.0046999890628281
79	0.00462381677768732
80	0.00453413280135588
81	0.00450086314632941
82	0.00426983126429412
83	0.00410392273040553
84	0.00398605804963631
85	0.00375870311402718
86	0.00364172877744488
87	0.00336810195179096
88	0.00322457844774633
89	0.00301573953578483
90	0.00295821870375447
91	0.00276971642294474
92	0.0024344682344419
93	0.00227193619497044
94	0.00209502862656095
95	0.00185570304308015
96	0.00154773292090554
97	0.00087993825191131
