"Sample"	"X83908"	"X88327"	"X90330"	"X90480"	"X92895"	"X83954"	"X84089"	"X84111"	"X84299"	"X84694"	"X85253"	"X85635"	"X85804"	"X86715"	"X86737"	"X86740"	"X86887"	"X86928"	"X87231"	"X87494"	"X87663"	"X87693"	"X88188"	"X88859"	"X89397"	"X90938"	"X91353"	"X91468"	"X92157"	"X92459"	"X92797"	"X92959"	"X84218"	"X84842"	"X85257"	"X86185"	"X86343"	"X86809"	"X88417"	"X88584"	"X89099"	"X89201"	"X91027"	"X91217"	"X91743"	"X92967"	"X93036"	"X93310"	"X93469"	"X86624"	"X89271"	"X90299"	"X90455"	"X84832"	"X86098"	"X86208"	"X89648"	"X90680"	"X86052"	"X91391"	"X89130"	"X91970"	"X89582"	"X86231"	"X87897"	"X92437"	"X88660"	"X92312"	"X84751"	"X89550"	"X87428"	"X85815"	"X86182"	"X84503"	"X86886"	"X89181"	"X84831"	"X90436"	"X84119"	"X84940"	"X88864"	"X86820"	"X88885"	"X84717"	"X85577"	"X86932"	"X91495"	"X91564"	"X89751"	"X90110"	"X85801"	"X87587"	"X89003"	"X91704"	"X92156"	"X85049"	"X87903"	"X88731"	"X88640"	"X88877"	"X92850"	"X87490"	"X89841"	"X87573"	"X87762"	"X92076"	"X92472"	"X92789"	"X86777"	"X86980"	"X84376"	"X85836"	"X93454"	"X92356"	"X91859"	"X83733"	"X83898"	"X84019"	"X89524"	"X87248"	"X88634"	"X88233"	"X87496"	"X91341"
"X92459"	0.969230769230769	0.986301369863014	0.958333333333333	0.96551724137931	0.944444444444444	0.947916666666667	0.944444444444444	0.911111111111111	0.886075949367089	0.921875	0.938271604938272	0.910714285714286	0.962962962962963	0.918367346938776	0.923076923076923	0.957746478873239	0.96875	0.932432432432432	0.932203389830508	0.938775510204082	0.950617283950617	0.921875	0.916666666666667	0.941176470588235	0.932203389830508	0.904761904761905	0.924528301886792	0.924242424242424	0.92	0	0.923076923076923	0.929577464788732	0.982142857142857	0.963636363636364	0.969230769230769	0.931034482758621	0.92156862745098	0.959459459459459	0.974683544303797	0.985714285714286	0.912280701754386	0.948275862068966	0.934426229508197	0.973684210526316	0.928571428571429	0.981481481481482	0.953125	0.984375	0.941176470588235	0.98780487804878	0.984848484848485	0.972602739726027	0.966666666666667	0.957142857142857	1	0.962962962962963	0.983606557377049	0.942028985507246	0.959183673469388	0.96969696969697	0.96969696969697	0.965909090909091	0.939024390243902	0.948275862068966	0.953125	0.967213114754098	0.955223880597015	0.984848484848485	0.963636363636364	0.945945945945946	0.942028985507246	0.974025974025974	0.973333333333333	0.966101694915254	1	0.96875	0.985714285714286	0.96551724137931	0.95	0.970588235294118	0.95	1	0.947368421052632	0.958333333333333	0.972602739726027	0.931818181818182	0.970149253731343	0.98	0.96969696969697	0.969230769230769	0.956521739130435	0.952380952380952	0.971830985915493	0.962962962962963	0.943396226415094	0.969387755102041	0.983050847457627	0.968253968253968	0.982758620689655	1	0.944444444444444	0.972972972972973	0.984375	0.983333333333333	1	0.942307692307692	0.896551724137931	0.979166666666667	0.954545454545455	1	0.95	0.944444444444444	0.981481481481482	0.979591836734694	0.942307692307692	0.957446808510638	0.983606557377049	1	0.985507246376812	1	0.979591836734694	1	1	1
"X92797"	0.963414634146341	0.917647058823529	0.955056179775281	0.945945945945946	0.91304347826087	0.927927927927928	0.943820224719101	0.953125	0.884210526315789	0.964285714285714	0.893617021276596	0.838235294117647	0.957746478873239	0.890625	0.926829268292683	0.930232558139535	0.88	0.934065934065934	0.948051948051948	0.90625	0.927083333333333	0.855263157894737	0.963636363636364	0.928571428571429	0.89041095890411	0.915254237288136	0.943661971830986	0.813333333333333	0.925373134328358	0.923076923076923	0	0.906976744186046	0.863636363636364	0.943661971830986	0.896103896103896	0.873239436619718	0.893939393939394	0.967391304347826	0.935483870967742	0.914634146341463	0.888888888888889	0.902777777777778	0.949367088607595	0.896551724137931	0.879518072289157	0.859375	0.9375	0.935897435897436	0.875	0.969387755102041	0.950617283950617	0.978021978021978	0.987341772151899	0.929411764705882	0.98780487804878	0.959183673469388	0.961038961038961	0.876543209876543	0.954545454545455	0.911392405063291	1	0.941747572815534	0.95	0.974025974025974	0.963414634146341	0.92	0.976744186046512	0.988095238095238	0.958333333333333	0.921348314606742	0.929411764705882	0.956989247311828	0.944444444444444	0.960526315789474	0.954545454545455	0.962962962962963	0.952941176470588	0.96	0.961538461538462	0.976744186046512	0.92	0.971830985915493	0.931506849315068	0.931034482758621	0.918604651162791	0.984375	0.976470588235294	0.938461538461538	0.951219512195122	0.851351351351351	0.991150442477876	0.909090909090909	0.97752808988764	0.957746478873239	0.957746478873239	0.965217391304348	0.973684210526316	0.922077922077922	0.973333333333333	0.957142857142857	0.943820224719101	0.931818181818182	0.935897435897436	0.960526315789474	0.953846153846154	0.986111111111111	0.975	0.969230769230769	0.9125	0.96875	0.974683544303797	0.972602739726027	0.926470588235294	0.953846153846154	0.926470588235294	0.919354838709677	0.974358974358974	0.955223880597015	0.964705882352941	0.968253968253968	0.96969696969697	0.953846153846154	1	0.961538461538462
"X92959"	0.916666666666667	0.957446808510638	0.935483870967742	0.95	0.905405405405405	0.949579831932773	0.958333333333333	0.957142857142857	0.933333333333333	0.918604651162791	0.854166666666667	0.819444444444444	0.947368421052632	0.884057971014493	0.931818181818182	0.946236559139785	0.888888888888889	0.938144329896907	0.951807228915663	0.848484848484849	0.91	0.879518072289157	0.932203389830508	0.933333333333333	0.9125	0.955223880597015	0.92	0.932584269662921	0.916666666666667	0.929577464788732	0.906976744186046	0	0.934210526315789	0.948051948051948	0.954022988505747	0.951219512195122	0.932432432432432	0.958762886597938	0.970588235294118	0.882352941176471	0.897435897435897	0.924050632911392	0.8875	0.879120879120879	0.946808510638298	0.838235294117647	0.890243902439024	0.94047619047619	0.909090909090909	0.961165048543689	0.988888888888889	0.96875	0.925	0.968085106382979	0.988636363636364	0.951456310679612	0.938271604938272	0.945652173913043	0.943661971830986	0.954545454545455	0.989010989010989	0.963963963963964	0.942857142857143	0.963414634146341	0.954022988505747	0.964285714285714	0.978260869565217	0.965909090909091	0.961538461538462	0.959183673469388	0.945652173913043	0.868131868131868	0.958762886597938	0.975903614457831	0.958333333333333	0.953488372093023	0.967391304347826	0.987951807228916	0.976470588235294	0.919540229885057	0.884615384615385	0.902777777777778	0.936708860759494	0.935483870967742	0.979381443298969	0.971014492753623	0.966666666666667	0.91304347826087	0.954545454545455	0.929411764705882	0.96551724137931	0.953488372093023	0.934065934065934	0.974358974358974	0.947368421052632	0.940677966101695	0.962962962962963	0.927710843373494	0.975308641975309	0.960526315789474	0.958333333333333	0.924731182795699	0.952941176470588	0.975903614457831	0.972222222222222	0.974025974025974	0.964705882352941	0.942028985507246	0.892857142857143	0.971428571428571	0.964285714285714	0.948051948051948	0.932432432432432	0.986301369863014	0.974025974025974	0.942028985507246	0.963855421686747	0.986666666666667	0.967032967032967	0.985714285714286	0.957746478873239	0.957746478873239	0.967741935483871	0.983050847457627
"X84218"	0.909090909090909	0.960526315789474	0.974358974358974	0.934426229508197	0.949152542372881	0.907216494845361	0.961538461538462	0.92	0.879518072289157	0.861538461538462	0.965909090909091	0.918032786885246	0.966101694915254	0.884615384615385	0.943661971830986	0.960526315789474	0.775862068965517	0.894736842105263	0.96969696969697	0.944444444444444	0.91566265060241	0.766666666666667	0.976744186046512	0.884057971014493	0.96969696969697	0.9375	0.983606557377049	0.929577464788732	0.964912280701754	0.982142857142857	0.863636363636364	0.934210526315789	0	0.931034482758621	0.819672131147541	0.759259259259259	0.928571428571429	0.975	0.938271604938272	0.914285714285714	0.936507936507937	0.821428571428571	0.939393939393939	0.922077922077922	0.947368421052632	0.846153846153846	0.892307692307692	0.852459016393443	0.9	0.976744186046512	0.985915492957746	0.987341772151899	0.984848484848485	0.945945945945946	0.955223880597015	0.988636363636364	0.969230769230769	0.835820895522388	0.981818181818182	0.82258064516129	0.986111111111111	0.933333333333333	0.942528735632184	0.984615384615385	0.971428571428571	0.866666666666667	0.958333333333333	0.985915492957746	0.983606557377049	0.9625	0.945945945945946	0.936708860759494	0.975	0.984615384615385	0.962962962962963	0.985714285714286	0.929577464788732	0.984375	1	0.928571428571429	0.920634920634921	0.983050847457627	0.934426229508197	0.873239436619718	0.857142857142857	0.980392156862745	0.986301369863014	0.962962962962963	0.971830985915493	0.857142857142857	0.925531914893617	0.955882352941177	0.931506849315068	0.966101694915254	0.966101694915254	0.929292929292929	0.968253968253968	0.955223880597015	0.967741935483871	0.983050847457627	0.934210526315789	0.905405405405405	0.939393939393939	0.952380952380952	0.9	1	0.985294117647059	0.941176470588235	0.911764705882353	0.980769230769231	1	1	0.867924528301887	0.962264150943396	0.928571428571429	0.961538461538462	1	0.963636363636364	0.958333333333333	0.938775510204082	1	0.981481481481482	0.953488372093023	0.975
"X84842"	0.971428571428571	0.974025974025974	0.933333333333333	0.968253968253968	0.966666666666667	0.96078431372549	0.961538461538462	0.981132075471698	0.955056179775281	0.957746478873239	0.97752808988764	0.952380952380952	0.966101694915254	0.945454545454545	0.972602739726027	0.946666666666667	0.924242424242424	0.95	0.96969696969697	0.944444444444444	0.941176470588235	0.927536231884058	0.976744186046512	0.959459459459459	0.903225806451613	0.959183673469388	0.966666666666667	0.972972972972973	0.946428571428571	0.963636363636364	0.943661971830986	0.948051948051948	0.931034482758621	0	0.941176470588235	0.936507936507937	0.947368421052632	0.962025316455696	0.963855421686747	0.958904109589041	0.936507936507937	0.935483870967742	0.939393939393939	0.907894736842105	0.947368421052632	0.909090909090909	0.909090909090909	0.955223880597015	0.930555555555556	1	0.985915492957746	0.987341772151899	0.969230769230769	1	1	0.988636363636364	1	0.973684210526316	0.981818181818182	0.942028985507246	0.971830985915493	0.978723404255319	0.977777777777778	0.984615384615385	0.956521739130435	0.96969696969697	0.986486486486487	0.985915492957746	0.983606557377049	0.98780487804878	0.96	1	0.975	0.96875	0.943396226415094	0.955882352941177	0.958904109589041	0.984375	0.985074626865672	0.943661971830986	0.953846153846154	0.983050847457627	0.968253968253968	0.987341772151899	0.974358974358974	0.980392156862745	0.942857142857143	0.962962962962963	0.971830985915493	0.956521739130435	0.99	0.971014492753623	0.96	0.966101694915254	0.966101694915254	0.980769230769231	1	0.955223880597015	0.967741935483871	0.96551724137931	0.948051948051948	0.961538461538462	0.970588235294118	0.984615384615385	0.962264150943396	0.983050847457627	0.970149253731343	0.961538461538462	0.927536231884058	0.918367346938776	0.9375	0.983606557377049	0.983050847457627	0.981481481481482	0.983050847457627	0.961538461538462	0.969230769230769	0.963636363636364	0.972602739726027	0.96	0.962264150943396	0.981481481481482	1	0.948717948717949
"X85257"	0.876712328767123	0.927710843373494	0.953488372093023	0.897058823529412	0.956521739130435	0.862745098039216	0.941860465116279	0.933333333333333	0.868131868131868	0.88	0.958762886597938	0.929577464788732	0.971014492753623	0.903225806451613	0.924050632911392	0.8875	0.934210526315789	0.931818181818182	0.987012987012987	0.936507936507937	0.936170212765957	0.88	0.981132075471698	0.87012987012987	0.931506849315068	0.966101694915254	0.956521739130435	0.837837837837838	0.938461538461538	0.969230769230769	0.896103896103896	0.954022988505747	0.819672131147541	0.941176470588235	0	0.833333333333333	0.939393939393939	0.942528735632184	0.956521739130435	0.911392405063291	0.815384615384615	0.754098360655738	0.918918918918919	0.943181818181818	0.888888888888889	0.939393939393939	0.891891891891892	0.857142857142857	0.925925925925926	0.979166666666667	0.891891891891892	0.977272727272727	0.986842105263158	0.976744186046512	1	0.989795918367347	1	0.91358024691358	0.96875	0.847222222222222	0.975308641975309	0.95049504950495	0.903225806451613	0.898550724637681	0.948717948717949	0.869565217391304	0.975903614457831	0.987654320987654	0.925373134328358	0.966666666666667	0.9	0.967032967032967	0.930232558139535	0.898550724637681	0.96875	0.974683544303797	0.897435897435897	0.972602739726027	0.987012987012987	0.975903614457831	0.96	0.970588235294118	0.943661971830986	0.846153846153846	0.846153846153846	0.912280701754386	0.936708860759494	0.842105263157895	0.878378378378378	0.811594202898551	0.932692307692308	0.934210526315789	0.91358024691358	0.940298507462687	0.955882352941177	0.925925925925926	0.986486486486487	0.961038961038961	0.957746478873239	0.985507246376812	0.903614457831325	0.929411764705882	0.947368421052632	0.986666666666667	0.968253968253968	0.985507246376812	0.974025974025974	0.950819672131147	0.95	0.983870967741935	0.973684210526316	0.941176470588235	0.888888888888889	0.951612903225806	0.90625	0.915254237288136	0.986842105263158	0.901639344262295	0.950617283950617	0.949152542372881	0.984375	0.984375	0.981481481481482	0.98
"X86185"	0.884057971014493	0.95	0.9375	0.939393939393939	0.953125	0.911764705882353	0.938271604938272	0.886792452830189	0.759493670886076	0.871428571428571	0.956521739130435	0.924242424242424	0.952380952380952	0.913793103448276	0.933333333333333	0.936708860759494	0.914285714285714	0.94047619047619	0.971830985915493	0.949152542372881	0.932584269662921	0.855072463768116	0.934782608695652	0.906666666666667	0.957142857142857	0.943396226415094	0.969230769230769	0.89041095890411	0.933333333333333	0.931034482758621	0.873239436619718	0.951219512195122	0.759259259259259	0.936507936507937	0.833333333333333	0	0.934426229508197	0.939024390243902	0.916666666666667	0.948051948051948	0.925373134328358	0.796610169491525	0.928571428571429	0.926829268292683	0.950617283950617	0.934426229508197	0.867647058823529	0.846153846153846	0.935064935064935	0.978021978021978	0.959459459459459	0.950617283950617	0.956521739130435	0.949367088607595	0.928571428571429	0.978260869565217	0.985915492957746	0.935897435897436	0.948275862068966	0.869565217391304	0.987012987012987	0.947916666666667	0.934065934065934	0.971014492753623	0.959459459459459	0.841269841269841	0.918918918918919	0.973333333333333	0.953125	0.976744186046512	0.949367088607595	0.965116279069767	0.964285714285714	0.955882352941177	0.966101694915254	0.944444444444444	0.859154929577465	0.970588235294118	0.91044776119403	0.961038961038961	0.957142857142857	0.984375	0.955223880597015	0.881578947368421	0.866666666666667	0.963636363636364	0.960526315789474	0.929824561403509	0.973684210526316	0.884057971014493	0.907216494845361	0.914285714285714	0.907894736842105	0.918032786885246	0.952380952380952	0.932692307692308	0.985507246376812	0.986486486486487	0.921875	0.984375	0.911392405063291	0.925	0.958333333333333	0.940298507462687	0.928571428571429	0.951612903225806	0.957746478873239	0.964912280701754	0.946666666666667	0.982456140350877	0.971830985915493	0.969230769230769	0.879310344827586	0.928571428571429	0.934426229508197	0.964912280701754	0.971428571428571	0.983606557377049	0.974358974358974	0.982142857142857	0.928571428571429	0.983050847457627	1	0.977777777777778
"X86343"	0.923076923076923	0.959459459459459	0.931506849315068	0.875	0.909090909090909	0.96	0.917808219178082	0.96	0.929411764705882	0.925373134328358	0.927710843373494	0.915254237288136	0.946428571428571	0.943396226415094	0.942028985507246	0.973333333333333	0.938461538461538	0.948717948717949	0.935483870967742	0.962264150943396	0.9	0.925373134328358	0.923076923076923	0.972602739726027	0.952380952380952	0.911111111111111	0.928571428571429	0.942857142857143	0.924528301886792	0.92156862745098	0.893939393939394	0.932432432432432	0.928571428571429	0.947368421052632	0.939393939393939	0.934426229508197	0	0.947368421052632	0.95	0.911764705882353	0.898305084745763	0.915254237288136	0.903225806451613	0.934210526315789	0.931506849315068	0.905660377358491	0.888888888888889	0.953846153846154	0.928571428571429	0.976190476190476	0.985507246376812	0.96	0.934426229508197	0.958904109589041	0.953846153846154	0.9125	0.916666666666667	0.958904109589041	0.941176470588235	0.971014492753623	0.971014492753623	0.967032967032967	0.941176470588235	0.933333333333333	0.955223880597015	0.96875	0.986111111111111	0.985507246376812	0.96551724137931	0.948051948051948	0.944444444444444	0.962025316455696	0.947368421052632	0.984126984126984	0.961538461538462	0.954545454545455	0.972222222222222	0.95	0.984615384615385	0.957142857142857	0.935483870967742	0.884615384615385	0.932203389830508	0.973684210526316	0.973684210526316	0.958333333333333	0.971428571428571	0.875	0.985714285714286	0.970588235294118	0.989795918367347	0.954545454545455	0.958904109589041	0.907407407407407	0.927272727272727	0.94949494949495	0.983870967741935	0.985074626865672	0.983606557377049	0.982456140350877	0.932432432432432	0.974025974025974	0.953846153846154	0.967741935483871	1	0.982456140350877	0.969230769230769	1	0.941176470588235	0.98	0.96875	0.947368421052632	0.982456140350877	1	0.905660377358491	0.916666666666667	0.968253968253968	0.981481481481482	0.942028985507246	0.979591836734694	0.980769230769231	0.980769230769231	0.976190476190476	0.973684210526316
"X86809"	0.966292134831461	0.979381443298969	0.936170212765957	0.950617283950617	0.962025316455696	0.958677685950413	0.936842105263158	0.972222222222222	0.913461538461538	0.931818181818182	0.952830188679245	0.951219512195122	0.9875	0.96	0.956043956043956	0.9	0.97752808988764	0.97029702970297	0.952380952380952	0.973333333333333	0.932038834951456	0.943820224719101	0.967741935483871	0.978947368421053	0.964705882352941	0.971014492753623	0.962025316455696	0.956521739130435	0.887323943661972	0.959459459459459	0.967391304347826	0.958762886597938	0.975	0.962025316455696	0.942528735632184	0.939024390243902	0.947368421052632	0	0.96078431372549	0.956521739130435	0.939024390243902	0.938271604938272	0.928571428571429	0.95959595959596	0.91304347826087	0.961038961038961	0.878048780487805	0.941176470588235	0.956989247311828	0.990654205607477	0.930232558139535	0.969072164948454	0.964285714285714	0.979166666666667	0.98876404494382	0.981308411214953	0.988372093023256	0.979166666666667	0.944444444444444	0.931034482758621	0.989130434782609	0.982456140350877	0.981818181818182	0.883116883116883	0.954545454545455	0.976744186046512	0.956043956043956	0.966292134831461	0.975	0.948979591836735	0.946236559139785	0.990291262135922	0.96969696969697	0.897435897435897	0.986666666666667	0.97752808988764	0.896551724137931	0.950617283950617	0.964705882352941	0.967391304347826	0.952380952380952	0.987341772151899	0.963414634146341	0.969072164948454	0.98989898989899	0.971428571428571	0.967032967032967	0.944444444444444	0.989130434782609	0.977777777777778	0.90990990990991	0.890243902439024	0.898876404494382	0.89041095890411	0.89041095890411	1	0.988095238095238	0.953488372093023	0.975609756097561	0.987341772151899	0.958762886597938	0.99	0.953488372093023	0.976190476190476	1	0.974358974358974	0.977011494252874	0.972222222222222	0.955555555555556	0.986111111111111	0.939759036144578	0.935064935064935	0.947368421052632	0.943661971830986	1	0.957746478873239	0.964285714285714	0.959459459459459	0.956043956043956	1	0.972602739726027	0.943661971830986	1	1
"X88417"	0.967741935483871	0.98019801980198	0.96	0.977011494252874	0.938271604938272	0.951612903225806	0.980582524271845	0.96	0.916666666666667	0.979166666666667	0.883495145631068	0.941176470588235	0.924050632911392	0.921052631578947	0.96875	0.97	0.944444444444444	0.951456310679612	0.966292134831461	0.961538461538462	0.934579439252336	0.957446808510638	0.96969696969697	0.969387755102041	0.977777777777778	0.986486486486487	0.976190476190476	0.947368421052632	0.975308641975309	0.974683544303797	0.935483870967742	0.970588235294118	0.938271604938272	0.963855421686747	0.956521739130435	0.916666666666667	0.95	0.96078431372549	0	0.936170212765957	0.941860465116279	0.96551724137931	0.955555555555556	0.93	0.938775510204082	0.936708860759494	0.956521739130435	0.919540229885057	0.947916666666667	0.953271028037383	0.933333333333333	0.980392156862745	0.954022988505747	0.9375	0.906976744186046	0.94392523364486	0.97752808988764	0.98	0.961038961038961	0.978947368421053	0.968085106382979	0.947368421052632	0.982456140350877	0.977272727272727	0.967741935483871	0.966292134831461	0.96875	0.978723404255319	0.963855421686747	0.961165048543689	0.98	0.971428571428571	0.970873786407767	0.96551724137931	0.961038961038961	0.944444444444444	0.969072164948454	0.977011494252874	0.930232558139535	0.96875	0.966292134831461	0.936708860759494	0.952941176470588	0.96	0.94949494949495	0.986666666666667	0.968421052631579	0.974358974358974	0.956989247311828	0.933333333333333	0.958333333333333	0.967391304347826	0.99009900990099	0.9375	0.975903614457831	0.968253968253968	0.94047619047619	0.978260869565217	0.976744186046512	0.987951807228916	0.970588235294118	0.939393939393939	0.955555555555556	0.941176470588235	0.987179487179487	0.962962962962963	0.966666666666667	1	0.946236559139785	0.986842105263158	0.989010989010989	0.976190476190476	0.95	0.960526315789474	0.962962962962963	0.973684210526316	0.97752808988764	0.9875	0.957894736842105	1	0.960526315789474	0.987179487179487	1	0.968253968253968
"X88584"	0.963855421686747	0.931034482758621	0.955555555555556	0.946666666666667	0.929577464788732	0.928571428571429	0.956043956043956	0.985074626865672	0.885416666666667	0.952380952380952	0.917525773195876	0.904109589041096	0.943661971830986	0.892307692307692	0.965116279069767	0.955056179775281	0.924050632911392	0.979166666666667	0.962025316455696	0.924242424242424	0.938775510204082	0.926829268292683	0.964285714285714	0.929411764705882	0.948717948717949	0.968253968253968	0.972972972972973	0.953488372093023	0.942028985507246	0.985714285714286	0.914634146341463	0.882352941176471	0.914285714285714	0.958904109589041	0.911392405063291	0.948051948051948	0.911764705882353	0.956521739130435	0.936170212765957	0	0.89041095890411	0.947368421052632	0.923076923076923	0.885057471264368	0.943820224719101	0.861538461538462	0.897435897435897	0.909090909090909	0.903614457831325	0.96969696969697	0.988235294117647	0.943820224719101	0.934210526315789	0.977777777777778	0.923076923076923	0.938144329896907	0.934210526315789	0.966292134831461	0.955223880597015	0.964285714285714	0.964285714285714	0.952380952380952	0.96078431372549	0.947368421052632	0.976190476190476	0.975	0.988636363636364	0.976190476190476	0.958904109589041	0.945652173913043	0.930232558139535	0.923076923076923	0.978723404255319	0.987341772151899	0.970588235294118	0.963414634146341	0.953488372093023	0.946666666666667	0.987654320987654	0.965116279069767	0.948717948717949	0.957746478873239	0.932432432432432	0.967032967032967	0.967032967032967	0.984615384615385	0.976744186046512	0.888888888888889	0.976470588235294	0.951219512195122	0.982300884955752	0.963414634146341	0.977777777777778	0.972602739726027	0.958333333333333	0.974358974358974	0.960526315789474	0.923076923076923	0.987012987012987	0.986301369863014	0.978494623655914	0.967391304347826	0.923076923076923	0.961038961038961	1	0.986301369863014	0.98780487804878	1	0.926829268292683	0.984848484848485	0.962025316455696	0.958904109589041	0.911764705882353	1	0.972222222222222	0.953846153846154	0.974683544303797	0.940298507462687	0.977011494252874	0.984615384615385	0.970149253731343	0.938461538461538	0.982758620689655	0.981481481481482
"X89099"	0.930555555555556	0.936708860759494	0.924050632911392	0.888888888888889	0.901639344262295	0.900990099009901	0.963855421686747	0.964912280701754	0.911111111111111	0.932432432432432	0.896551724137931	0.890625	0.952380952380952	0.932203389830508	0.933333333333333	0.894736842105263	0.944444444444444	0.952941176470588	0.926470588235294	0.912280701754386	0.920454545454545	0.917808219178082	0.934782608695652	0.906666666666667	0.91044776119403	0.962962962962963	0.919354838709677	0.905405405405405	0.915254237288136	0.912280701754386	0.888888888888889	0.897435897435897	0.936507936507937	0.936507936507937	0.815384615384615	0.925373134328358	0.898305084745763	0.939024390243902	0.941860465116279	0.89041095890411	0	0.924242424242424	0.880597014925373	0.9	0.924050632911392	0.898305084745763	0.9	0.958333333333333	0.876712328767123	0.989130434782609	0.9	0.950617283950617	0.956521739130435	0.98780487804878	0.972602739726027	0.955555555555556	0.971428571428571	0.907894736842105	0.929824561403509	0.96	0.973684210526316	0.969387755102041	0.945652173913043	0.890625	0.9	0.942028985507246	0.974358974358974	0.986842105263158	0.883333333333333	0.952380952380952	0.907894736842105	0.965116279069767	0.9125	0.890625	0.966101694915254	0.929577464788732	0.948051948051948	0.970588235294118	0.971830985915493	0.947368421052632	0.942028985507246	0.951612903225806	0.939393939393939	0.924050632911392	0.924050632911392	0.882352941176471	0.902777777777778	0.87037037037037	0.901408450704225	0.867647058823529	0.970873786407767	0.944444444444444	0.9625	0.918032786885246	0.935483870967742	0.981651376146789	0.985507246376812	0.928571428571429	0.954545454545455	0.984375	0.938271604938272	0.925	0.91304347826087	0.971014492753623	1	0.951612903225806	0.911764705882353	0.982758620689655	0.917808219178082	0.982456140350877	0.957142857142857	0.901639344262295	0.934426229508197	0.96551724137931	0.916666666666667	0.946428571428571	0.956521739130435	0.931034482758621	0.974358974358974	0.963636363636364	0.96551724137931	0.947368421052632	1	0.954545454545455
"X89201"	0.8125	0.935897435897436	0.923076923076923	0.904761904761905	0.935483870967742	0.877551020408163	0.924050632911392	0.925925925925926	0.831325301204819	0.852941176470588	0.944444444444444	0.888888888888889	0.984375	0.851851851851852	0.871428571428571	0.949367088607595	0.897058823529412	0.886075949367089	0.941176470588235	0.966101694915254	0.955555555555556	0.835820895522388	0.956521739130435	0.92	0.941176470588235	0.962264150943396	0.935483870967742	0.888888888888889	0.932203389830508	0.948275862068966	0.902777777777778	0.924050632911392	0.821428571428571	0.935483870967742	0.754098360655738	0.796610169491525	0.915254237288136	0.938271604938272	0.96551724137931	0.947368421052632	0.924242424242424	0	0.878787878787879	0.9125	0.894736842105263	0.950819672131147	0.830769230769231	0.84375	0.875	0.942528735632184	0.986666666666667	0.962962962962963	0.985714285714286	0.962025316455696	1	0.978021978021978	0.907692307692308	0.948717948717949	0.947368421052632	0.850746268656716	0.973333333333333	0.958333333333333	0.909090909090909	0.939393939393939	0.929577464788732	0.875	0.960526315789474	0.958904109589041	0.96875	0.988372093023256	0.935064935064935	0.952380952380952	0.976190476190476	0.939393939393939	0.983050847457627	0.972602739726027	0.904109589041096	1	0.971428571428571	0.974025974025974	0.941176470588235	0.984126984126984	0.904761904761905	0.8	0.88	0.943396226415094	0.96	0.947368421052632	0.959459459459459	0.830769230769231	0.928571428571429	0.91304347826087	0.861111111111111	0.934426229508197	0.934426229508197	0.888888888888889	0.938461538461538	0.972222222222222	0.96969696969697	0.984126984126984	0.91025641025641	0.91025641025641	0.986301369863014	0.985507246376812	0.907407407407407	0.915254237288136	0.957142857142857	0.925925925925926	0.901408450704225	0.963636363636364	0.956521739130435	0.935483870967742	0.87719298245614	0.946428571428571	0.950819672131147	0.945454545454545	0.940298507462687	0.983333333333333	0.946666666666667	0.943396226415094	0.964912280701754	0.964912280701754	0.911111111111111	0.953488372093023
"X91027"	0.888888888888889	0.939024390243902	0.857142857142857	0.942028985507246	0.923076923076923	0.963636363636364	0.914634146341463	0.949152542372881	0.925531914893617	0.948717948717949	0.912087912087912	0.911764705882353	0.970149253731343	0.935483870967742	0.922077922077922	0.925925925925926	0.946666666666667	0.904761904761905	0.944444444444444	0.968253968253968	0.946236559139785	0.921052631578947	0.938775510204082	0.975903614457831	0.944444444444444	0.927272727272727	0.923076923076923	0.864864864864865	0.936507936507937	0.934426229508197	0.949367088607595	0.8875	0.939393939393939	0.939393939393939	0.918918918918919	0.928571428571429	0.903225806451613	0.928571428571429	0.955555555555556	0.923076923076923	0.880597014925373	0.878787878787879	0	0.916666666666667	0.91358024691358	0.9375	0.888888888888889	0.945945945945946	0.91025641025641	0.909090909090909	0.987341772151899	0.952380952380952	0.928571428571429	0.988235294117647	0.96	0.968085106382979	0.958333333333333	0.963855421686747	0.933333333333333	0.89041095890411	0.9875	0.927835051546392	0.924731182795699	0.911764705882353	0.933333333333333	0.972972972972973	0.935897435897436	0.933333333333333	0.955223880597015	0.965909090909091	0.938271604938272	0.864197530864197	0.977272727272727	0.957746478873239	0.984126984126984	0.960526315789474	0.95	0.942028985507246	0.944444444444444	0.949367088607595	0.944444444444444	0.953846153846154	0.942028985507246	0.9	0.952380952380952	0.96551724137931	0.935064935064935	0.915254237288136	0.948051948051948	0.947368421052632	0.941747572815534	0.960526315789474	0.951219512195122	0.887096774193548	0.938461538461538	0.944444444444444	0.986111111111111	0.973684210526316	0.892307692307692	1	0.965116279069767	0.952941176470588	0.96	0.927536231884058	0.983870967741935	0.96969696969697	0.959459459459459	0.983606557377049	0.921052631578947	0.948275862068966	0.914285714285714	0.888888888888889	0.96969696969697	0.913793103448276	0.953846153846154	0.966666666666667	0.863636363636364	0.934426229508197	0.935897435897436	0.983050847457627	0.932203389830508	1	0.980769230769231	0.979166666666667
