"Sample"	"X92319"	"X84234"	"X86996"	"X87376"	"X88976"	"X89041"	"X89284"	"X89495"	"X89511"	"X89637"	"X90185"	"X90282"	"X90633"	"X90873"	"X91596"	"X91603"	"X92124"	"X92184"	"X92277"	"X92668"	"X93488"	"X93682"	"X83911"	"X84033"	"X84229"	"X84409"	"X84576"	"X84783"	"X84913"	"X86356"	"X86889"	"X87470"	"X88083"	"X88116"	"X88485"	"X88530"	"X89175"	"X89622"	"X89743"	"X90028"	"X90642"	"X90651"	"X90889"	"X91261"	"X91900"	"X92026"	"X92062"	"X92838"	"X93277"	"X84128"	"X84826"	"X86350"	"X88339"	"X90168"	"X92186"	"X93093"	"X93275"	"X85158"	"X88439"	"X88950"	"X89476"	"X90932"	"X93252"	"X89434"	"X91383"	"X86493"	"X88402"	"X90808"	"X88293"	"X84948"	"X93206"	"X88703"	"X89146"	"X93189"	"X91443"	"X91842"	"X84437"	"X86736"	"X85111"	"X85580"	"X89647"	"X91753"	"X92346"	"X86210"	"X88696"	"X87255"	"X87721"	"X84927"	"X90369"	"X88099"	"X85527"	"X91222"	"X84285"	"X88552"	"X91026"	"X85911"	"X86566"	"X87311"	"X88351"	"X89470"	"X93181"	"X90542"	"X89475"	"X89927"	"X85443"	"X86127"	"X92198"	"X92419"	"X83909"	"X83963"	"X85231"	"X87297"	"X90721"	"X91888"	"X85302"	"X86908"	"X92233"	"X92413"	"X93279"	"X84062"	"X93086"	"X89362"	"X91253"	"X91627"	"X89684"	"X86150"	"X91111"	"X85209"	"X88138"	"X89545"	"X87250"	"X83958"	"X85453"	"X86590"	"X84893"	"X88721"	"X92748"	"X83736"	"X87163"	"X92353"	"X83924"	"X86534"	"X90700"	"X86697"	"X83845"	"X90069"	"X85722"	"X86482"	"X89712"	"X93024"	"X87891"
"X84783"	0.986111111111111	0.953488372093023	0.972602739726027	0.963636363636364	0.983606557377049	0.967741935483871	0.912280701754386	0.955882352941177	0.883333333333333	0.876923076923077	0.919354838709677	0.912280701754386	0.96551724137931	0.961538461538462	0.964912280701754	0.92	0.911111111111111	0.862745098039216	0.942307692307692	0.964285714285714	0.916666666666667	0.931506849315068	0.948275862068966	0.903846153846154	0.953846153846154	0.893617021276596	0.94	0	0.896103896103896	0.897058823529412	0.941176470588235	0.9375	0.918367346938776	0.957746478873239	0.886792452830189	0.921875	0.823529411764706	0.92	0.953125	0.884615384615385	0.909090909090909	0.935483870967742	0.958333333333333	0.947368421052632	0.923076923076923	0.929824561403509	0.887096774193548	0.932203389830508	0.928571428571429	0.888888888888889	0.986666666666667	0.962962962962963	0.985714285714286	0.984126984126984	0.981132075471698	0.984848484848485	1	1	0.96551724137931	1	0.916666666666667	0.973684210526316	0.944444444444444	0.983333333333333	1	0.953125	1	0.962264150943396	0.963636363636364	0.901639344262295	1	0.970149253731343	0.942307692307692	0.985294117647059	0.968253968253968	0.912280701754386	0.982456140350877	0.897959183673469	0.98	0.954545454545455	0.977272727272727	0.947368421052632	0.931034482758621	0.979591836734694	1	0.962962962962963	0.95	1	0.981818181818182	0.938461538461538	0.985915492957746	0.983870967741935	0.982142857142857	0.967741935483871	0.941176470588235	0.916666666666667	0.962264150943396	0.985915492957746	0.944444444444444	0.982456140350877	0.94	0.964285714285714	0.953846153846154	0.95	0.938775510204082	0.934782608695652	0.91304347826087	0.94	1	0.967213114754098	0.947368421052632	1	0.949152542372881	1	0.976744186046512	0.955555555555556	0.985074626865672	0.964285714285714	0.94	0.9375	0.986486486486487	1	1	0.983333333333333	0.945454545454545	0.926470588235294	0.944444444444444	0.979591836734694	0.970588235294118	0.983606557377049	1	0.943396226415094	0.96	0.979591836734694	0.962264150943396	0.962264150943396	0.964285714285714	0.926829268292683	0.98	1	0.952380952380952	0.979591836734694	0.981132075471698	0.977777777777778	1	0.967213114754098	0.91304347826087	0.958333333333333	0.963636363636364	0.983606557377049	0.95
"X84913"	0.978723404255319	0.9375	0.923076923076923	0.933333333333333	0.975903614457831	0.951807228915663	0.924050632911392	0.931818181818182	0.888888888888889	0.933333333333333	0.953488372093023	0.9375	0.935897435897436	0.916666666666667	0.935064935064935	0.915492957746479	0.925373134328358	0.905405405405405	0.96	0.948051948051948	0.952380952380952	0.958762886597938	0.936708860759494	0.961038961038961	0.954022988505747	0.958333333333333	0.958904109589041	0.896103896103896	0	0.847058823529412	0.945205479452055	0.903614457831325	0.958904109589041	0.885057471264368	0.891891891891892	0.904761904761905	0.907894736842105	0.945205479452055	0.888888888888889	0.92	0.907894736842105	0.94047619047619	0.942028985507246	0.91578947368421	0.851851851851852	0.909090909090909	0.917647058823529	0.911392405063291	0.911111111111111	0.931034482758621	0.957894736842105	0.902777777777778	0.955555555555556	0.964285714285714	0.959459459459459	0.953488372093023	0.980769230769231	1	0.893333333333333	0.967032967032967	0.972602739726027	0.969387755102041	0.946808510638298	0.95	0.897435897435897	0.928571428571429	1	0.96	0.961038961038961	0.953488372093023	0.945205479452055	0.954545454545455	0.973684210526316	0.942528735632184	0.964705882352941	0.9375	0.961538461538462	0.959459459459459	0.986301369863014	0.985294117647059	0.953846153846154	0.935897435897436	0.950617283950617	0.986111111111111	0.939759036144578	0.974025974025974	0.984375	0.95959595959596	0.932432432432432	0.942528735632184	0.908045977011494	0.897435897435897	0.961038961038961	0.951807228915663	0.932584269662921	0.972602739726027	0.901408450704225	0.895348837209302	0.957894736842105	0.974683544303797	0.972972972972973	0.948051948051948	0.929411764705882	0.976190476190476	0.986486486486487	0.971428571428571	0.971830985915493	0.972972972972973	0.984848484848485	0.963855421686747	0.927083333333333	0.939759036144578	0.91025641025641	1	0.969230769230769	0.939393939393939	0.988888888888889	0.961538461538462	0.972972972972973	0.890243902439024	0.979166666666667	0.986301369863014	1	0.975609756097561	0.9875	0.909090909090909	0.974358974358974	0.986111111111111	0.905882352941176	0.9375	0.965116279069767	0.987179487179487	0.986486486486487	0.986111111111111	0.987012987012987	0.987012987012987	0.961538461538462	0.969230769230769	0.972222222222222	0.988372093023256	0.984848484848485	0.986111111111111	0.945205479452055	0.970149253731343	0.975903614457831	0.938271604938272	0.876923076923077	0.957142857142857	0.961038961038961	0.963414634146341	0.984375
"X86356"	0.925	0.964285714285714	0.926829268292683	0.939393939393939	0.958333333333333	0.930555555555556	0.897058823529412	0.88	0.857142857142857	0.911392405063291	0.947368421052632	0.897058823529412	0.876923076923077	0.894117647058824	0.956521739130435	0.936507936507937	0.892857142857143	0.873015873015873	0.9375	0.955882352941177	0.931506849315068	0.954022988505747	0.895522388059702	0.939393939393939	0.905405405405405	0.934426229508197	0.952380952380952	0.897058823529412	0.847058823529412	0	0.919354838709677	0.934210526315789	0.935483870967742	0.951807228915663	0.819672131147541	0.935064935064935	0.893939393939394	0.919354838709677	0.918918918918919	0.907692307692308	0.942028985507246	0.917808219178082	0.875	0.905882352941176	0.907894736842105	0.895522388059702	0.891891891891892	0.914285714285714	0.9	0.949367088607595	0.965116279069767	0.954545454545455	0.936708860759494	0.945205479452055	0.936507936507937	0.961038961038961	0.933333333333333	0.986842105263158	0.957142857142857	0.975609756097561	0.984375	0.941860465116279	0.901234567901235	0.972222222222222	0.972972972972973	0.933333333333333	0.985074626865672	0.847457627118644	0.939393939393939	0.904109589041096	1	0.906666666666667	0.847457627118644	0.921052631578947	0.916666666666667	0.897058823529412	0.955882352941177	0.953125	0.950819672131147	0.964912280701754	0.945454545454545	0.942028985507246	0.958333333333333	0.95	0.885714285714286	0.921875	0.962264150943396	0.918604651162791	0.954545454545455	0.891891891891892	0.950617283950617	0.972972972972973	0.985507246376812	0.915492957746479	0.9375	0.934426229508197	0.953846153846154	0.91025641025641	0.927710843373494	0.955882352941177	0.96875	0.940298507462687	0.92	0.958904109589041	0.934426229508197	0.931034482758621	0.932203389830508	0.935483870967742	0.982142857142857	0.972972972972973	0.918604651162791	0.931506849315068	0.958333333333333	0.961538461538462	0.963636363636364	0.909090909090909	0.9875	0.940298507462687	0.952380952380952	0.948051948051948	0.964705882352941	0.967741935483871	0.986111111111111	0.972222222222222	0.971014492753623	0.911392405063291	0.939393939393939	0.967213114754098	0.863013698630137	0.958333333333333	0.946666666666667	0.970149253731343	0.968253968253968	0.967213114754098	0.96969696969697	0.985074626865672	0.971014492753623	0.963636363636364	0.950819672131147	0.973333333333333	0.982142857142857	0.983870967741935	0.919354838709677	0.946428571428571	0.986486486486487	0.944444444444444	0.875	0.932203389830508	0.970588235294118	0.958333333333333	0.962264150943396
"X86889"	1	0.972222222222222	0.984848484848485	0.934782608695652	0.897959183673469	0.981818181818182	0.941176470588235	0.875	0.886792452830189	0.968253968253968	0.964912280701754	0.981132075471698	0.869565217391304	0.942028985507246	0.840909090909091	0.930232558139535	0.948717948717949	0.91304347826087	0.955555555555556	0.979591836734694	0.944444444444444	0.970588235294118	0.94	0.934782608695652	0.928571428571429	0.9	0.902439024390244	0.941176470588235	0.945205479452055	0.919354838709677	0	0.928571428571429	0.928571428571429	0.96875	0.914893617021277	0.929824561403509	0.938775510204082	0.930232558139535	0.964912280701754	0.936170212765957	0.844444444444444	0.925925925925926	0.894736842105263	0.956521739130435	0.966666666666667	0.872340425531915	0.910714285714286	0.92156862745098	0.901639344262295	0.983606557377049	1	0.978723404255319	0.913793103448276	1	1	1	0.943661971830986	1	0.980392156862745	0.967213114754098	0.976744186046512	0.923076923076923	0.9375	1	1	0.982758620689655	0.978260869565217	0.978260869565217	0.979166666666667	0.982758620689655	1	0.929824561403509	0.978260869565217	0.929824561403509	0.982142857142857	0.981132075471698	0.958333333333333	0.977777777777778	0.976190476190476	0.972972972972973	0.972222222222222	0.980392156862745	0.961538461538462	1	1	0.978723404255319	0.96969696969697	0.925373134328358	0.978723404255319	0.910714285714286	0.984126984126984	0.981481481481482	1	0.981818181818182	0.915254237288136	0.976744186046512	0.955555555555556	0.984126984126984	0.885245901639344	1	0.815789473684211	0.979591836734694	0.983050847457627	0.942307692307692	1	1	0.95	0.977272727272727	1	0.962264150943396	0.971428571428571	0.963636363636364	0.941176470588235	0.867924528301887	1	0.945945945945946	0.983050847457627	0.936170212765957	1	0.867924528301887	1	1	0.96	1	0.979591836734694	0.984375	0.957446808510638	0.833333333333333	0.872727272727273	0.826086956521739	1	0.956521739130435	0.976744186046512	0.975609756097561	1	1	0.979591836734694	1	1	1	0.971428571428571	0.975609756097561	0.954545454545455	0.972972972972973	1	0.962264150943396	0.95	0.975609756097561	0.979166666666667	0.981132075471698	0.96969696969697
"X87470"	0.987179487179487	0.9375	0.961538461538462	0.932203389830508	0.953846153846154	0.955223880597015	0.953846153846154	0.973333333333333	0.876923076923077	0.902777777777778	0.986111111111111	0.920634920634921	0.984615384615385	0.976470588235294	0.951612903225806	0.928571428571429	0.962264150943396	0.984126984126984	0.929824561403509	0.967741935483871	0.985714285714286	0.975609756097561	0.953125	0.967213114754098	0.957746478873239	0.945454545454545	0.946428571428571	0.9375	0.903614457831325	0.934210526315789	0.928571428571429	0	0.886792452830189	0.933333333333333	0.916666666666667	0.972602739726027	0.952380952380952	0.867924528301887	0.893939393939394	0.950819672131147	0.918032786885246	0.956521739130435	0.962962962962963	0.951219512195122	0.914285714285714	0.901639344262295	0.943661971830986	0.970149253731343	0.905405405405405	0.986666666666667	0.962025316455696	0.966666666666667	0.945205479452055	1	0.928571428571429	0.926470588235294	1	1	0.984615384615385	1	1	0.95	0.987654320987654	0.984848484848485	0.954545454545455	0.957142857142857	1	0.929824561403509	0.983870967741935	0.942028985507246	0.947368421052632	0.928571428571429	0.966101694915254	0.958333333333333	1	1	0.984126984126984	0.983050847457627	0.944444444444444	0.980392156862745	0.959183673469388	0.96875	0.985074626865672	1	0.971014492753623	0.983606557377049	0.978723404255319	0.938271604938272	0.983606557377049	0.986486486486487	0.973684210526316	0.954545454545455	0.932203389830508	0.939393939393939	0.916666666666667	0.925925925925926	0.948275862068966	0.901408450704225	0.962025316455696	0.933333333333333	1	0.984126984126984	0.972222222222222	0.954545454545455	0.964285714285714	0.962264150943396	0.962962962962963	0.964912280701754	0.979591836734694	0.954545454545455	0.963855421686747	0.985714285714286	0.920634920634921	0.986301369863014	0.979591836734694	1	1	0.984126984126984	0.982758620689655	1	1	1	0.984615384615385	0.953125	0.984126984126984	0.974025974025974	0.95	0.943396226415094	0.944444444444444	0.985074626865672	0.985915492957746	0.931034482758621	1	0.981818181818182	0.966101694915254	1	0.967741935483871	0.91304347826087	0.882352941176471	0.985507246376812	1	0.981818181818182	1	1	0.96969696969697	0.970149253731343	0.981818181818182	0.962962962962963	0.967213114754098	0.985074626865672	0.978723404255319
"X88083"	1	0.971428571428571	0.918032786885246	0.883720930232558	0.980769230769231	0.962264150943396	0.94	0.983606557377049	0.905660377358491	0.896551724137931	0.945454545454545	0.918367346938776	0.959183673469388	0.971428571428571	0.979591836734694	0.928571428571429	0.947368421052632	0.979166666666667	0.904761904761905	0.957446808510638	0.981818181818182	0.970149253731343	0.938775510204082	0.956521739130435	0.964912280701754	0.925	0.926829268292683	0.918367346938776	0.958904109589041	0.935483870967742	0.928571428571429	0.886792452830189	0	0.934426229508197	0.958333333333333	0.96551724137931	0.914893617021277	0.875	0.905660377358491	0.934782608695652	0.866666666666667	0.944444444444444	0.948717948717949	0.955882352941177	0.87037037037037	0.916666666666667	0.96551724137931	0.961538461538462	0.952380952380952	1	0.969230769230769	1	0.983606557377049	1	0.953488372093023	0.925925925925926	0.957746478873239	0.981481481481482	1	1	1	1	0.953125	0.980392156862745	0.961538461538462	0.982456140350877	1	0.977777777777778	0.956521739130435	0.982456140350877	0.977272727272727	0.947368421052632	0.954545454545455	0.983050847457627	0.981818181818182	1	0.957446808510638	0.977272727272727	0.975609756097561	0.972222222222222	0.909090909090909	0.959183673469388	0.94	0.975	0.981818181818182	0.978260869565217	1	0.940298507462687	0.978260869565217	0.983050847457627	0.983870967741935	0.961538461538462	0.978723404255319	0.962264150943396	0.95	0.897435897435897	0.954545454545455	0.894736842105263	0.984848484848485	0.934782608695652	1	0.979166666666667	0.964912280701754	0.981132075471698	0.925	0.947368421052632	0.948717948717949	0.952380952380952	0.970588235294118	0.961538461538462	0.985714285714286	0.962962962962963	0.96078431372549	1	0.939393939393939	0.972972972972973	1	1	0.926829268292683	1	0.96875	0.95	1	0.893617021276596	0.957446808510638	0.967741935483871	0.978723404255319	0.975	0.983333333333333	0.980769230769231	0.944444444444444	0.955555555555556	1	0.975	0.954545454545455	1	0.979166666666667	0.90625	0.923076923076923	1	1	1	0.953488372093023	1	1	1	0.975	0.948717948717949	0.933333333333333	1	0.96875
"X88116"	0.988095238095238	0.963636363636364	0.9125	0.938461538461538	0.957746478873239	0.972972972972973	0.957746478873239	0.98780487804878	0.917808219178082	0.975903614457831	0.917808219178082	0.942857142857143	0.971428571428571	0.931034482758621	0.985714285714286	0.935483870967742	0.948275862068966	0.923076923076923	0.969230769230769	0.939393939393939	0.945205479452055	0.91566265060241	0.926470588235294	0.954545454545455	0.947368421052632	0.967741935483871	0.968253968253968	0.957746478873239	0.885057471264368	0.951807228915663	0.96875	0.933333333333333	0.934426229508197	0	0.971014492753623	0.92	0.956521739130435	0.9	0.887323943661972	0.970588235294118	0.941176470588235	0.945945945945946	0.949152542372881	0.878048780487805	0.906666666666667	0.91044776119403	0.948051948051948	0.958333333333333	0.951807228915663	0.975	0.91358024691358	0.953846153846154	0.949367088607595	0.958904109589041	0.935483870967742	0.960526315789474	0.956043956043956	0.929577464788732	0.8	0.935897435897436	0.896551724137931	0.928571428571429	0.976744186046512	0.91044776119403	0.863636363636364	0.917808219178082	0.984848484848485	0.936507936507937	0.970149253731343	0.946666666666667	1	0.974683544303797	0.984848484848485	0.9875	0.986842105263158	0.986301369863014	0.970588235294118	0.952380952380952	0.967213114754098	1	0.963636363636364	0.925373134328358	1	1	0.945205479452055	1	0.981132075471698	0.954545454545455	0.985074626865672	0.974683544303797	0.95	0.880597014925373	0.970149253731343	0.958904109589041	0.962962962962963	0.984126984126984	0.901639344262295	0.923076923076923	0.988505747126437	0.970588235294118	0.968253968253968	0.970588235294118	0.947368421052632	0.972602739726027	0.950819672131147	0.966101694915254	0.949152542372881	0.968253968253968	0.981818181818182	0.986486486486487	0.989010989010989	0.945205479452055	0.942857142857143	0.987341772151899	0.981818181818182	1	1	0.985507246376812	0.968253968253968	0.947368421052632	0.964285714285714	0.967213114754098	1	0.971830985915493	1	0.988095238095238	1	0.983606557377049	0.948717948717949	1	0.931506849315068	0.985074626865672	0.984126984126984	0.949152542372881	0.969230769230769	0.969230769230769	0.970588235294118	0.981818181818182	0.983870967741935	0.986666666666667	1	1	0.984615384615385	0.982456140350877	0.986301369863014	0.986486486486487	0.983606557377049	0.983606557377049	0.985294117647059	1	1
"X88485"	1	0.975609756097561	0.985915492957746	0.981132075471698	0.982758620689655	0.890909090909091	0.927272727272727	0.9375	0.933333333333333	0.923076923076923	0.967741935483871	0.927272727272727	0.963636363636364	0.973684210526316	0.962962962962963	0.9375	0.930232558139535	0.877551020408163	0.96	0.981481481481482	0.931034482758621	0.972602739726027	0.905660377358491	0.941176470588235	0.951612903225806	0.911111111111111	0.936170212765957	0.886792452830189	0.891891891891892	0.819672131147541	0.914893617021277	0.916666666666667	0.958333333333333	0.971014492753623	0	0.935483870967742	0.924528301886792	0.9375	0.967741935483871	0.942307692307692	0.944444444444444	0.95	0.955555555555556	0.959459459459459	0.936507936507937	0.925925925925926	0.918032786885246	0.947368421052632	0.941176470588235	0.901639344262295	0.971830985915493	0.980769230769231	0.985074626865672	1	0.98	1	1	1	0.982142857142857	1	0.957446808510638	0.986486486486487	0.986111111111111	1	0.96551724137931	0.950819672131147	1	0.893617021276596	0.961538461538462	0.87719298245614	1	0.96875	0.980392156862745	0.984615384615385	0.966666666666667	0.907407407407407	0.962264150943396	0.98	0.933333333333333	0.976190476190476	0.975609756097561	0.963636363636364	0.982758620689655	0.978260869565217	0.983606557377049	0.918367346938776	0.945945945945946	0.986842105263158	0.980769230769231	0.984615384615385	0.954545454545455	0.96551724137931	0.981132075471698	1	0.985294117647059	0.979166666666667	0.980392156862745	0.985294117647059	0.971830985915493	1	0.958333333333333	0.981481481481482	0.984375	0.983050847457627	0.979166666666667	1	0.955555555555556	0.979591836734694	1	0.983050847457627	0.973333333333333	0.983606557377049	0.982758620689655	1	0.975	0.952380952380952	0.984375	0.981481481481482	0.958333333333333	0.951612903225806	1	0.978723404255319	0.982142857142857	0.982456140350877	0.962264150943396	0.923076923076923	0.875	0.978260869565217	0.984848484848485	0.964912280701754	0.983870967741935	0.96078431372549	0.957446808510638	0.978260869565217	0.980392156862745	0.980392156862745	0.962264150943396	0.975	0.956521739130435	1	0.948717948717949	0.978260869565217	0.98	0.976190476190476	1	0.96551724137931	0.880952380952381	0.955555555555556	0.961538461538462	0.964912280701754	0.973684210526316
"X88530"	0.987341772151899	0.938775510204082	0.975	0.915254237288136	0.985294117647059	0.955882352941177	0.954545454545455	0.931506849315068	0.895522388059702	0.947368421052632	0.972222222222222	0.985294117647059	0.953125	0.964705882352941	0.935483870967742	0.910714285714286	0.923076923076923	0.934426229508197	0.966666666666667	0.968253968253968	0.925373134328358	0.9375	0.9375	0.950819672131147	0.958333333333333	0.946428571428571	0.947368421052632	0.921875	0.904761904761905	0.935064935064935	0.929824561403509	0.972602739726027	0.96551724137931	0.92	0.935483870967742	0	0.864406779661017	0.948275862068966	0.942857142857143	0.916666666666667	0.953125	0.926470588235294	0.924528301886792	0.951807228915663	0.959459459459459	0.9375	0.929577464788732	0.923076923076923	0.935064935064935	0.959459459459459	0.98780487804878	0.983870967741935	0.96	0.971014492753623	0.983333333333333	0.972222222222222	0.96551724137931	1	0.969230769230769	1	0.964912280701754	0.963414634146341	0.975308641975309	0.985074626865672	0.985507246376812	0.957746478873239	1	0.983606557377049	0.967741935483871	0.927536231884058	0.983333333333333	0.958904109589041	0.983606557377049	0.972972972972973	0.971428571428571	0.985294117647059	0.951612903225806	0.966101694915254	0.982456140350877	0.94	0.980392156862745	0.969230769230769	0.985294117647059	0.982142857142857	0.985915492957746	0.983870967741935	0.957446808510638	0.964285714285714	0.983870967741935	0.972972972972973	0.946666666666667	0.90625	0.915254237288136	0.985714285714286	0.974025974025974	0.927272727272727	0.966666666666667	0.960526315789474	0.935897435897436	1	0.947368421052632	0.984375	0.958333333333333	0.970588235294118	0.982758620689655	1	0.963636363636364	0.947368421052632	1	0.985507246376812	0.939024390243902	0.956521739130435	0.904761904761905	0.986486486486487	0.98	0.941176470588235	0.986486486486487	0.934426229508197	0.96551724137931	0.958333333333333	0.975	1	0.969230769230769	0.9375	0.968253968253968	0.961038961038961	0.984126984126984	0.882352941176471	0.915492957746479	0.954545454545455	0.986111111111111	0.967213114754098	0.927272727272727	0.982142857142857	0.983606557377049	0.983606557377049	0.968253968253968	0.98	0.964285714285714	1	0.9375	0.982142857142857	0.87037037037037	0.895833333333333	0.970149253731343	0.813559322033898	0.944444444444444	0.924528301886792	0.984126984126984	0.970149253731343	0.979166666666667
"X89175"	0.985714285714286	0.925	0.893939393939394	0.92156862745098	0.909090909090909	0.949152542372881	0.928571428571429	0.938461538461538	0.879310344827586	0.940298507462687	0.898305084745763	0.909090909090909	0.905660377358491	0.917808219178082	0.944444444444444	0.844444444444444	0.825	0.857142857142857	0.918367346938776	0.901960784313726	0.932203389830508	0.944444444444444	0.907407407407407	0.92156862745098	0.935483870967742	0.888888888888889	0.914893617021277	0.823529411764706	0.907894736842105	0.893939393939394	0.938775510204082	0.952380952380952	0.914893617021277	0.956521739130435	0.924528301886792	0.864406779661017	0	0.916666666666667	0.916666666666667	0.88	0.905660377358491	0.933333333333333	0.933333333333333	0.931506849315068	0.903225806451613	0.907407407407407	0.844827586206897	0.890909090909091	0.91044776119403	0.96969696969697	0.972222222222222	0.941176470588235	0.921875	0.931034482758621	0.938775510204082	0.934426229508197	0.961538461538462	0.966666666666667	0.964285714285714	0.985294117647059	0.936170212765957	0.958904109589041	0.927536231884058	0.982758620689655	0.983333333333333	0.916666666666667	0.96078431372549	0.96078431372549	0.942307692307692	0.898305084745763	1	0.953125	0.94	0.984848484848485	0.932203389830508	0.983050847457627	0.923076923076923	0.893617021276596	0.911111111111111	0.952380952380952	0.951219512195122	0.945454545454545	0.928571428571429	0.978723404255319	0.967213114754098	0.961538461538462	0.918918918918919	0.916666666666667	0.961538461538462	0.901639344262295	0.939393939393939	0.966101694915254	0.962264150943396	0.949152542372881	0.888888888888889	0.936170212765957	0.96078431372549	0.923076923076923	0.895522388059702	0.943396226415094	0.914893617021277	0.901960784313726	0.88135593220339	0.910714285714286	0.91304347826087	0.880952380952381	0.857142857142857	0.914893617021277	1	0.966101694915254	0.869565217391304	0.913793103448276	0.96551724137931	0.984615384615385	0.95	0.902439024390244	0.96875	0.943396226415094	0.866666666666667	0.96875	0.926470588235294	0.979166666666667	1	0.964912280701754	0.88	0.924242424242424	0.942307692307692	0.956521739130435	0.866666666666667	0.96551724137931	0.950819672131147	0.941176470588235	0.936170212765957	0.956521739130435	0.918367346938776	0.96078431372549	0.901960784313726	0.95	0.934782608695652	0.949152542372881	0.923076923076923	0.956521739130435	0.869565217391304	0.9	0.96551724137931	0.910714285714286	0.956521739130435	0.933333333333333	0.981481481481482	0.928571428571429	0.918918918918919
"X89622"	1	0.972222222222222	0.953125	0.934782608695652	0.981132075471698	0.962962962962963	0.875	0.967213114754098	0.907407407407407	0.916666666666667	0.964912280701754	0.875	0.96	0.957142857142857	0.959183673469388	0.878048780487805	0.921052631578947	0.958333333333333	0.906976744186046	0.958333333333333	0.924528301886792	0.955223880597015	0.94	0.957446808510638	0.928571428571429	0.9	0.928571428571429	0.92	0.945205479452055	0.919354838709677	0.930232558139535	0.867924528301887	0.875	0.9	0.9375	0.948275862068966	0.916666666666667	0	0.907407407407407	0.91304347826087	0.916666666666667	0.884615384615385	0.95	0.909090909090909	0.872727272727273	0.895833333333333	0.966101694915254	0.92156862745098	0.936507936507937	0.983606557377049	0.96969696969697	0.978723404255319	0.967213114754098	0.962962962962963	0.977777777777778	0.907407407407407	0.958333333333333	0.962962962962963	0.96	1	0.926829268292683	0.955223880597015	0.96969696969697	0.96078431372549	0.92156862745098	0.964912280701754	0.978260869565217	0.906976744186046	0.957446808510638	0.964912280701754	0.930232558139535	0.948275862068966	0.880952380952381	0.929824561403509	1	0.981132075471698	0.979591836734694	0.904761904761905	0.976190476190476	0.972972972972973	0.942857142857143	0.96	0.941176470588235	1	0.982142857142857	0.956521739130435	0.96969696969697	0.985915492957746	0.956521739130435	0.929824561403509	0.967741935483871	0.9	0.979166666666667	0.923076923076923	0.950819672131147	0.952380952380952	0.955555555555556	0.950819672131147	0.96969696969697	0.958333333333333	0.953488372093023	0.91304347826087	0.947368421052632	0.962264150943396	0.952380952380952	0.948717948717949	0.923076923076923	0.928571428571429	0.971428571428571	0.962264150943396	0.971428571428571	0.982142857142857	0.941176470588235	1	0.971428571428571	0.945945945945946	0.983050847457627	0.979591836734694	1	0.983050847457627	1	1	1	0.96078431372549	0.958333333333333	0.951612903225806	0.957446808510638	0.975609756097561	0.983606557377049	0.981132075471698	0.982456140350877	0.956521739130435	0.976744186046512	0.894736842105263	0.955555555555556	1	0.979591836734694	0.909090909090909	0.951219512195122	1	0.971428571428571	0.975609756097561	0.977777777777778	0.972972972972973	1	0.981481481481482	0.95	0.975609756097561	0.979166666666667	0.981132075471698	0.9375
"X89743"	0.931506849315068	0.958333333333333	0.904109589041096	0.912280701754386	0.969230769230769	0.985294117647059	0.953125	0.958904109589041	0.892307692307692	0.945945945945946	0.971428571428571	0.936507936507937	0.916666666666667	0.951219512195122	0.984126984126984	0.907407407407407	0.897959183673469	0.967213114754098	0.928571428571429	0.95	0.970588235294118	0.9625	0.952380952380952	0.949152542372881	0.942028985507246	0.944444444444444	0.964285714285714	0.953125	0.888888888888889	0.918918918918919	0.964912280701754	0.893939393939394	0.905660377358491	0.887323943661972	0.967741935483871	0.942857142857143	0.916666666666667	0.907407407407407	0	0.913793103448276	0.934426229508197	0.940298507462687	0.942307692307692	0.866666666666667	0.828125	0.9	0.927536231884058	0.9375	0.918918918918919	0.986486486486487	0.948051948051948	0.983333333333333	0.944444444444444	0.954545454545455	0.946428571428571	0.925373134328358	0.976744186046512	0.938461538461538	0.934426229508197	1	1	0.9625	0.974683544303797	0.96875	0.920634920634921	0.925373134328358	0.983050847457627	0.928571428571429	0.966666666666667	0.909090909090909	0.982758620689655	0.927536231884058	0.96551724137931	0.957746478873239	0.985507246376812	1	0.95	0.964912280701754	0.962962962962963	0.98	0.958333333333333	0.968253968253968	0.969230769230769	1	0.939393939393939	0.983333333333333	0.978260869565217	0.975903614457831	0.948275862068966	0.972222222222222	0.973333333333333	0.920634920634921	0.931034482758621	0.904761904761905	0.930555555555556	0.944444444444444	0.867924528301887	0.884057971014493	0.934210526315789	0.913793103448276	0.982456140350877	0.967213114754098	0.91044776119403	0.953846153846154	0.944444444444444	0.941176470588235	0.942307692307692	0.945454545454545	0.979166666666667	0.985074626865672	0.963414634146341	0.939393939393939	0.969230769230769	0.986111111111111	0.979166666666667	0.980392156862745	1	0.983870967741935	0.945454545454545	0.957142857142857	0.974358974358974	0.962962962962963	1	0.96875	0.983870967741935	0.945945945945946	0.983606557377049	0.981481481481482	0.958333333333333	0.953125	0.924242424242424	0.966101694915254	0.982142857142857	0.981481481481482	0.947368421052632	0.983050847457627	0.983870967741935	0.957446808510638	0.923076923076923	0.970149253731343	0.957446808510638	0.981481481481482	0.946428571428571	0.914893617021277	0.969230769230769	0.96969696969697	0.981481481481482	0.981481481481482	0.983606557377049	0.969230769230769	0.978260869565217
