"Sample"	"X86515"	"X86817"	"X86875"	"X92954"	"X84108"	"X85684"	"X86335"	"X86558"	"X86657"	"X86674"	"X87186"	"X88173"	"X88303"	"X90481"	"X90511"	"X92135"	"X92283"	"X92513"	"X92876"	"X93109"	"X93326"	"X83755"	"X83834"	"X84309"	"X84443"	"X84575"	"X85456"	"X85681"	"X85685"	"X85900"	"X86480"	"X87583"	"X88002"	"X88021"	"X88054"	"X88191"	"X88203"	"X89803"	"X90021"	"X90995"	"X91166"	"X91220"	"X92168"	"X92286"	"X92340"	"X93355"	"X84109"	"X85054"	"X85648"	"X86318"	"X87985"	"X89352"	"X89371"	"X85928"	"X86546"	"X86732"	"X87123"	"X88764"	"X91950"	"X93143"	"X92544"	"X86573"	"X91302"	"X90367"	"X91461"	"X91578"	"X87175"	"X89320"	"X88438"	"X92185"	"X89173"	"X89184"	"X89649"	"X85057"	"X84609"	"X86542"	"X85332"	"X86500"	"X87256"	"X93565"	"X86581"	"X83789"	"X84424"	"X86565"	"X88355"	"X89319"	"X92170"	"X85571"	"X87417"	"X88719"	"X88838"	"X91733"	"X92535"	"X92989"	"X85120"	"X92883"	"X84226"	"X87198"	"X87832"	"X88320"	"X89103"	"X90088"	"X92831"	"X92019"	"X84752"	"X86982"	"X90046"	"X90849"	"X90941"	"X91099"	"X89822"	"X90355"	"X86451"	"X85109"	"X85598"	"X87114"	"X87710"	"X85918"	"X88253"	"X93463"	"X85215"	"X85491"	"X86178"	"X87228"	"X90694"	"X91343"	"X90057"	"X83894"	"X88544"	"X88125"	"X90824"	"X85735"	"X91004"	"X90171"	"X86505"	"X91747"	"X86806"	"X87064"	"X89650"	"X90594"	"X84315"
"X86515"	0	0.418297465034111	0.480584152792853	0.454417635648575	0.465661090003847	0.413934415827853	0.424316752525853	0.472625473554561	0.41557777529681	0.441233459839835	0.469781939418351	0.424889654711427	0.437251360691612	0.47638816590982	0.43945888391085	0.455909994465554	0.408965079086364	0.451426126100545	0.491158072233862	0.509530810893343	0.477222021535522	0.457082564401178	0.45464650002014	0.575630681753066	0.441644458979104	0.464575974267073	0.398602490801206	0.439653370273758	0.396599645573761	0.477143624044805	0.434368205329357	0.535473461124964	0.463755643729768	0.391381906691919	0.484760630857072	0.453359152246114	0.474334627060597	0.479023155924002	0.467220979395838	0.408996853560572	0.486194146839035	0.503844589454127	0.436919518156385	0.415805629357265	0.41438384838098	0.439203977924487	0.482878510051691	0.447065025258131	0.461667168584985	0.469379636462588	0.486569585886084	0.376764594133581	0.387878486359344	0.466053155561049	0.490135386911672	0.473858334702178	0.417251285130705	0.482889042383668	0.45608708961544	0.508587407263326	0.466803390600672	0.461970149495512	0.451463835962851	0.430475047546442	0.474421046755512	0.422009677520007	0.50362621477245	0.488093311572982	0.43672594937582	0.42659642777527	0.441576451345312	0.457522208108389	0.4860965777384	0.517398005042674	0.458146810690056	0.374608994850935	0.458098048305461	0.437143117887759	0.399999254752592	0.4497458690434	0.470064142854365	0.455017900970611	0.484687153931266	0.453452312165787	0.426935416522406	0.494967207269865	0.484096674137128	0.404592357045187	0.524723185151478	0.437120469019049	0.399698020372673	0.479156691555203	0.490127870408397	0.413828194567354	0.478097626883774	0.478360701928987	0.398749952487122	0.435105540245607	0.413643907383261	0.503621848196809	0.439434831285069	0.475350805889205	0.416819917968847	0.462186815807534	0.433211726886802	0.426711774104795	0.44138494256396	0.400603528607761	0.402750813473452	0.41706394991696	0.424971355897694	0.469452327439209	0.493014072602476	0.460602055721758	0.460232011940052	0.38841971616238	0.376488912118593	0.461187858493109	0.403187293661061	0.4796043891969	0.331625423516812	0.416884401562859	0.380326749813389	0.440354515977554	0.426114942327847	0.444604795651355	0.397892187220917	0.408873864884892	0.433946485757778	0.433434526190876	0.431798500918245	0.473589466815414	0.411796365669056	0.426183093744921	0.488830364301165	0.452624975649626	0.354359433985478	0.405231376557359	0.490960365412586	0.530833950484056	0.503359936735628
"X86817"	0.418297465034111	0	0.433472325286253	0.459347303082941	0.424949764696013	0.329623564526049	0.358262361585946	0.444965929218229	0.399399077920472	0.421915085845644	0.431294501711146	0.418977605920536	0.406948373581486	0.461846816537962	0.41863678554277	0.432978381765422	0.38942114471373	0.428605317878993	0.474297460775625	0.501401797123662	0.460370769092675	0.430501795775049	0.438002856995049	0.55061754863257	0.422465596045636	0.452734523953434	0.360466417407619	0.408847017953035	0.400216162121384	0.449236796519027	0.377725868234817	0.495967074567023	0.461437785159554	0.364898630145865	0.442774971747535	0.461381199043663	0.465821798166473	0.455248086879483	0.455088223794982	0.366489575645204	0.402173729816534	0.482246318235319	0.500479726242711	0.423827278122021	0.386331557838199	0.430713691950647	0.449618011204855	0.41530732578371	0.394304443118666	0.447160147478378	0.404437601948766	0.418809408232845	0.36896496197586	0.3850162918769	0.479965810831144	0.447995645115307	0.393980370004762	0.435909041839798	0.412045361898093	0.452807064516353	0.476061141096895	0.392629693410631	0.456397352690159	0.332018634713389	0.465806520659467	0.41088119691771	0.478701141913334	0.494552290155478	0.407435183713305	0.438826013353994	0.430871122796138	0.421621161845727	0.460623421063384	0.488795871526863	0.438426545789194	0.372184124788185	0.389624844062326	0.428857120112686	0.378972269033725	0.45528562318837	0.465989737191206	0.431591394024592	0.482527291425146	0.452018397379346	0.423987284419895	0.488986291822142	0.465487993647184	0.422224459267724	0.518185587139075	0.433631466033946	0.347479768290306	0.50005555072589	0.480962237993222	0.397867172641068	0.476157430031676	0.460902329301575	0.410017115695108	0.415470506485258	0.457327819616497	0.476367487675286	0.418612801990609	0.470290858888089	0.436620319649478	0.459313136950133	0.443805062987011	0.45916502011531	0.388084393630964	0.414298747357867	0.381675341360775	0.398462432712547	0.442735621293568	0.441395202104043	0.489813355702941	0.441370561463753	0.475901156998649	0.445849309164949	0.451287528936438	0.455933240593743	0.430098725296197	0.450978132693073	0.373572091156409	0.412150841901988	0.377231476700455	0.440048194442672	0.403474742736087	0.46653742561404	0.397253162946624	0.38812291324042	0.416917039283663	0.447881896620809	0.421309258883406	0.470460659223028	0.403810809681415	0.414439847399693	0.479193674348606	0.426075536965755	0.37113303246599	0.432816593928443	0.504206341776988	0.515192197694377	0.491044657801387
"X86875"	0.480584152792853	0.433472325286253	0	0.508770600084708	0.4316981719241	0.413804457617572	0.452850806174988	0.435353964660914	0.398642572795131	0.421703351390605	0.478549828437067	0.432781272190866	0.4318846279835	0.446798441571293	0.426309587418687	0.434119011354506	0.391250027384201	0.423030706575172	0.470848603943245	0.48899795449618	0.45274246513482	0.433150474832029	0.451643361461127	0.561326395741771	0.430605523541035	0.460562986690815	0.415216382893625	0.38963890886436	0.43571607582255	0.5190715388403	0.456811973122277	0.494023153480189	0.458591411682501	0.420307454187253	0.404460875088441	0.476264478084296	0.46171734656276	0.464910740511891	0.442743897715773	0.383174734638544	0.450351579730164	0.465319750046162	0.456445528274085	0.433717801077336	0.41563349445644	0.406225893726772	0.477573127081658	0.444941091037919	0.402768697429701	0.458930556245284	0.381330489325717	0.448749882584201	0.37974550215592	0.420824053682687	0.489116692576054	0.462854912306514	0.384913233014486	0.439639619333119	0.414413531246068	0.43026208056199	0.498136690050364	0.412079871056775	0.416627659712441	0.347552308357334	0.481943852188481	0.437062327099284	0.49322285095364	0.497455074580717	0.472949725558217	0.48990573441648	0.457519366007511	0.451312162887162	0.422122789332538	0.455649714303573	0.402792253821424	0.373102874412101	0.469797611505589	0.445859837669249	0.431180061629765	0.472694585141664	0.476264785324828	0.449082916301974	0.510182477861454	0.460369585418446	0.434840388238795	0.501820280057923	0.475223454843719	0.450919028547817	0.530971103558325	0.521010812375343	0.432130371205306	0.539930758807877	0.498894482422664	0.441241738768281	0.487411594866702	0.478174726993169	0.431509906896955	0.454438525080398	0.515338216757226	0.490946586424127	0.469351609939173	0.460279911131458	0.468335464635423	0.46817941967939	0.462255438849459	0.469380632097644	0.432769510866531	0.406037966197721	0.388077191286262	0.4268574517773	0.462502110456869	0.397606086863143	0.500393680545537	0.460549042726043	0.486023472337223	0.478123337775982	0.454127056945041	0.444033382111745	0.443113887253642	0.3790551755634	0.386934516132954	0.425497427799771	0.374652468125403	0.448343376353182	0.405084549134434	0.485035687873056	0.397923226349062	0.418068337141122	0.426466877817989	0.433191885706954	0.434404581253889	0.503164692187394	0.418161498212315	0.424726865538864	0.497596976315432	0.437017898906643	0.384931494466517	0.438646923330911	0.517093687201839	0.541633100166919	0.440740582641271
"X92954"	0.454417635648575	0.459347303082941	0.508770600084708	0	0.485929704392159	0.438209106737885	0.459079756430907	0.487195596810175	0.437673287179115	0.450676829141061	0.512695295143298	0.494175374601857	0.464098843428623	0.497603502576327	0.462443118485344	0.481628154799591	0.424894624510695	0.471844654722907	0.511885077888387	0.539511006736924	0.498458548390283	0.473843733374439	0.4358521781335	0.575627063492789	0.462067564098662	0.487433558927848	0.424262328928425	0.457580883685859	0.447145094760626	0.514580524647534	0.461272908674593	0.54178485076093	0.481151521045858	0.425455787071023	0.50600475569089	0.485205313580412	0.476846365444915	0.440735391508977	0.488257807704707	0.425058583385715	0.515116073738568	0.506168130833982	0.534128112855204	0.470674524422598	0.465373721564942	0.459606416541581	0.497770330116076	0.442504035398158	0.48409202791781	0.48251456647873	0.503729976072507	0.476870257302066	0.393567052219017	0.495621285384434	0.498629884339307	0.375885619217203	0.430732298469196	0.484760316455021	0.471362279025674	0.517090477803799	0.501030734619051	0.469791285253348	0.463386854965829	0.444742826431049	0.482501566108821	0.444371780745749	0.503195652215489	0.472233662495228	0.438281679033154	0.394227338678845	0.461079364088498	0.359818366717957	0.493408017642933	0.531708754060869	0.466910561428105	0.388364889880112	0.417327093604335	0.434428126855553	0.439517218472744	0.460367162579073	0.484070568015008	0.468680786177633	0.486526224396669	0.468076992703731	0.430370445058772	0.50071758126179	0.493587170406705	0.436141998177983	0.538521116227713	0.503460475021756	0.418582869805104	0.528836700989367	0.46434019260934	0.441471127092257	0.495043776217675	0.491899471083471	0.427995960052593	0.458277790191929	0.521824904368441	0.49886905457902	0.477269151407404	0.473974315612021	0.461934310326284	0.475849701014557	0.440959666780708	0.481072708917758	0.379005263768521	0.430858202895363	0.411742509760953	0.436487943542829	0.470488434446698	0.483721104107405	0.47812462633662	0.437410967121925	0.485369623165183	0.475235923905296	0.476560499481364	0.412617918104937	0.451347334044212	0.493360284226076	0.395126389968621	0.41831616634097	0.382833382912089	0.456759690535602	0.440380015424221	0.491876977416409	0.443357460456638	0.433677244916594	0.460973224182152	0.464308798679202	0.433918694514516	0.511582395658521	0.426353372047982	0.439845978951943	0.46545650504328	0.456835219969925	0.392569622839324	0.429989410317832	0.519236101698096	0.545111438013733	0.489211618546957
"X84108"	0.465661090003847	0.424949764696013	0.4316981719241	0.485929704392159	0	0.383968605978394	0.410928057268397	0.44061779542561	0.379708087751672	0.411666879307998	0.461803564034874	0.433758808162037	0.395476711859431	0.441658603245822	0.404137633154308	0.424631617989974	0.369444690461429	0.420538014335713	0.443235297785955	0.484586584348333	0.440552234009911	0.394142319112368	0.426910291875891	0.533216382661195	0.41132022694659	0.411949696374826	0.386099349188971	0.387490981984618	0.405358124451819	0.502358176986934	0.413553071183893	0.474434713318676	0.44859746781053	0.396506524986827	0.42656217492595	0.430642739244906	0.444074794693792	0.441689532836167	0.431654289536051	0.357724894363133	0.423646852795111	0.474074523770526	0.480470656795806	0.450476734442333	0.393346556560101	0.412216330656344	0.446691516658194	0.428872300748893	0.421077039504634	0.448488194638516	0.432986159435312	0.444076527673508	0.36019203036934	0.452696669804095	0.469297471234592	0.451532550493132	0.40066249477045	0.437988084731085	0.423495680433568	0.463273081455728	0.474414592634946	0.412160459358076	0.439676636106146	0.380005837049321	0.431529751720741	0.41317275591759	0.468732626104179	0.478282054756885	0.43625937697424	0.467147782130305	0.433272322239818	0.420824902112226	0.443833467498362	0.431678168009227	0.421237017874615	0.352440462207398	0.447007987258302	0.420671205064568	0.408577629675553	0.4416045497156	0.450509211677713	0.424287581955872	0.481388425719144	0.43339092724799	0.394478338247009	0.485891976520304	0.468520740278227	0.434087776008499	0.504501394613574	0.460029569737473	0.40396295971376	0.508576642801274	0.474850768276783	0.41302421514814	0.462788557748644	0.448858313735411	0.408433945339835	0.428618329121025	0.463057891984605	0.449254859868331	0.442297377363704	0.439800106494241	0.432939122308792	0.43230110846459	0.39729114812255	0.449526002734303	0.420481161738686	0.393969665527865	0.370379806896788	0.403918083627947	0.428343912138211	0.411137263293422	0.476389727562749	0.425404148942455	0.463479868920407	0.454947287601093	0.433994429656162	0.444480376478822	0.420410126199402	0.427574823698386	0.364225804841216	0.400770162686149	0.363963053909345	0.42580181726405	0.401142032463021	0.454779141463693	0.386122956280991	0.402776659789189	0.411206998604164	0.434390709199448	0.41724102451379	0.480624522386969	0.395452786920577	0.407801439353815	0.469427643294708	0.437647906159104	0.362329062512305	0.423493323454611	0.494505185470187	0.519030668212707	0.487021612836892
"X85684"	0.413934415827853	0.329623564526049	0.413804457617572	0.438209106737885	0.383968605978394	0	0.302104310469697	0.394589116041998	0.371150690635877	0.39331895308862	0.404616664872873	0.408062534506193	0.378985483682122	0.421053789020421	0.391341335303098	0.375831043548511	0.341327677705007	0.405728659513905	0.44320899615817	0.446377534370707	0.418572965896948	0.378121835689317	0.401820385392046	0.493897387992926	0.413190421651946	0.422743919145665	0.363364576762777	0.356970009191985	0.381102632945792	0.460131780697117	0.301771534299841	0.458086590523224	0.427138425989956	0.348312956866384	0.425205226365063	0.411779852338338	0.391272325811262	0.414351280657301	0.424527431713343	0.311158917085476	0.426720749381081	0.462788819749021	0.469880992676021	0.42764622022479	0.381988911614266	0.396925477642434	0.437644606299398	0.377666757741735	0.388284719895152	0.425282638944967	0.403322268360261	0.422103500548747	0.335710761566495	0.433535296419283	0.452814025860662	0.41160272699912	0.364250402775614	0.365566888810959	0.408649933960756	0.445197047802941	0.452256997325938	0.331638161997025	0.378615183322014	0.27932423653583	0.431011556776039	0.385976390085269	0.435350373795476	0.449510615434694	0.424399936616713	0.432857639516561	0.398120272043742	0.354535405538539	0.411785293936127	0.443621436561194	0.386838868001923	0.335850737495942	0.305333501260678	0.355168097544532	0.358461810313554	0.421428002477227	0.425936502386699	0.404970401941016	0.465516773926745	0.401004442540086	0.388772204420299	0.464697579033418	0.42393167463477	0.354504432469917	0.486339258784357	0.475002918563076	0.276807857412015	0.488861376993418	0.444470230375093	0.35784505212174	0.439423235080704	0.431074851675386	0.369402940038113	0.38174631424063	0.367195217747655	0.378845330398924	0.415945543066515	0.426403840960818	0.38808994660541	0.423478450685318	0.363620322206524	0.43261353420994	0.391751275468567	0.36710470269735	0.339065924894844	0.359960753482916	0.390291507367639	0.393459247553604	0.4353887828773	0.407772810767414	0.417966395401953	0.432328596922371	0.412455580928671	0.394498053665109	0.381047351719149	0.404570744325498	0.297015831426298	0.365602493657785	0.319656148779761	0.389584770578641	0.351273256836807	0.388145602660739	0.308233671763005	0.377314432059596	0.391889818589308	0.402344190637567	0.37594712556514	0.430969185865698	0.36807645843679	0.388484259338959	0.398347315396195	0.393257458250883	0.299845755185733	0.356971758066794	0.453900483013324	0.498678774607461	0.425754152745633
"X86335"	0.424316752525853	0.358262361585946	0.452850806174988	0.459079756430907	0.410928057268397	0.302104310469697	0	0.450523753541423	0.378586827649185	0.400256251473492	0.435503784052682	0.43464717497308	0.391247683835649	0.416368089763287	0.398113519767392	0.41710787903909	0.366159071568974	0.411098723333399	0.452251647906319	0.464984036432371	0.438212048799227	0.409008935323733	0.401374820989983	0.537973734009459	0.418373713312247	0.430573052280422	0.327903415396341	0.394801511265707	0.382535114904085	0.450605777087428	0.285126967829416	0.470471323026151	0.4122429009192	0.369143517589625	0.44724303981968	0.399046997886341	0.439339319335098	0.42615369741749	0.415637075202432	0.357477274873707	0.436130170992053	0.442117820250158	0.476770523242844	0.446615390523334	0.41526956490501	0.409505624576506	0.441330259288167	0.407670800645516	0.399364949272051	0.432917000159678	0.451143063830959	0.429072653358519	0.353004876017781	0.439893471724712	0.454000856104758	0.422054794294876	0.376457429711595	0.445649591121892	0.394556873787782	0.472123446583004	0.453922121148451	0.38236730459379	0.392450083096713	0.312670045899321	0.425648586437577	0.38480109861363	0.466968718624502	0.459762581085977	0.424513430591973	0.434847832750036	0.398278191120816	0.410002032209612	0.429554467976758	0.480116132894112	0.415855053018688	0.334630723811345	0.342624996911663	0.394924223924152	0.373618982948635	0.420316840486211	0.415687624584693	0.416773207816448	0.466981295083221	0.416132288392428	0.391639205460562	0.419968138639116	0.392783315197181	0.398488811208208	0.454038891338715	0.456035041108501	0.325576959576115	0.493093898508489	0.450580392161664	0.375849093409557	0.442204083183831	0.440249116421163	0.368470928801123	0.392499465761372	0.387949293040003	0.462759197994785	0.425718383213325	0.433411228275574	0.301083125417299	0.423942122653372	0.396862793490735	0.440533788771958	0.424552493672025	0.374922547188764	0.358800990379242	0.392855279579478	0.404892463920374	0.432510173264011	0.456615669483841	0.424708512021815	0.410144217540956	0.41852214758101	0.424761663539726	0.418972743162864	0.38049770429328	0.408631731791925	0.278488490653862	0.376233602580376	0.316818264708106	0.403468864561864	0.334201110603009	0.400912923903871	0.373512046938119	0.382284188302694	0.381954647329007	0.396851411958679	0.389185546078688	0.404126665024617	0.374960315434082	0.361033993908406	0.44661279471497	0.405786244105995	0.310894352266596	0.36791189078722	0.426789125471751	0.437838854761861	0.466727987990581
"X86558"	0.472625473554561	0.444965929218229	0.435353964660914	0.487195596810175	0.44061779542561	0.394589116041998	0.450523753541423	0	0.391574597833394	0.462676432180542	0.498098054889633	0.482253173645796	0.452176642472562	0.485159709119766	0.449980181817996	0.468123199514433	0.411343742344986	0.459400861266346	0.496578062671883	0.527067213280363	0.48749021865089	0.438494814487279	0.46167540601203	0.567256822548186	0.465189321307244	0.479125830823073	0.402535994704031	0.401848833487122	0.439094234155933	0.521846314053694	0.464793167786512	0.513990676934292	0.490786521986327	0.418697137936531	0.477929260548143	0.488342938179361	0.486855983629964	0.462913841185666	0.479589719760713	0.388912470997535	0.485234444050723	0.515567219486086	0.524686298337261	0.494535879366132	0.43560265563223	0.447701378144017	0.496014747876486	0.456247698766704	0.401601612402346	0.482891913763006	0.422805630065878	0.479212973819187	0.392696644575991	0.491858817297277	0.503937245121063	0.472060573172817	0.424022406254734	0.456880616030158	0.471986016000695	0.500384144128216	0.504798955291918	0.424644052638882	0.471338061723132	0.383620310085781	0.475854465232875	0.443265453717615	0.499425977571971	0.502788035508108	0.465470836686141	0.472971484928676	0.443653804674518	0.451152693248507	0.476844040239699	0.453105094149017	0.457097031508765	0.387335174058653	0.471040462965941	0.391811318152728	0.437965910150785	0.474106578589395	0.482895077448669	0.455718682110009	0.459102668784193	0.467047276882272	0.441103553281717	0.517405141298451	0.489927287926549	0.465174296334277	0.53766478421507	0.501319926815256	0.428802973271125	0.543859658324901	0.500344076518885	0.437811244612101	0.49375167651813	0.484377853611499	0.435351022304243	0.45724807437047	0.520357749651604	0.487718712070278	0.476198454888425	0.481093099660895	0.464533494522707	0.474761526409406	0.459487236158863	0.459147367164225	0.432544154143193	0.429048603828249	0.391937090023127	0.433641943468113	0.468912342779118	0.416618313382562	0.507011965469366	0.468318289571504	0.483657400701902	0.484863128830357	0.460336152284578	0.473742418014066	0.449796025722253	0.43394029420105	0.393489907524149	0.427311029672959	0.393369618858938	0.455208382213642	0.437569870766331	0.481743791721065	0.391056826165435	0.432121929394283	0.440118836514232	0.463234278389036	0.438948367202078	0.510031087336561	0.424364624830646	0.438378824235107	0.493724739213133	0.461137818743242	0.391714962035156	0.447967643198911	0.523911750419779	0.528990815560418	0.516564179628971
"X86657"	0.41557777529681	0.399399077920472	0.398642572795131	0.437673287179115	0.379708087751672	0.371150690635877	0.378586827649185	0.391574597833394	0	0.362155646451398	0.403949897640263	0.381732387916651	0.347171404068554	0.390885292491659	0.353745544385249	0.38366156139005	0.320039736942355	0.362682865487118	0.399369309554743	0.429514422941633	0.374947016981479	0.382215686006455	0.371040834725613	0.498680969406001	0.370716458566976	0.279127957080522	0.342334464366617	0.364670226629656	0.351160072875673	0.453543063833451	0.37621132896274	0.435830016804538	0.410846064933255	0.347180711614373	0.40118742079217	0.383853497597951	0.394296228233924	0.408953465418853	0.384260353740007	0.334676246026704	0.415213278880805	0.411589362573655	0.430211150822308	0.384844663051304	0.370633090982492	0.369681075238547	0.404022929144073	0.348836110812362	0.406978697823324	0.39365205381385	0.410034379227899	0.373531268954805	0.323342445037516	0.39494271866956	0.425638865749764	0.414059499953148	0.349906206831426	0.416472891532234	0.379667442804837	0.418190054523598	0.3722898524022	0.390645266159225	0.392314592404948	0.361505233707603	0.41773122886053	0.350193178416051	0.43932988654555	0.426915426805505	0.399545181836046	0.418912415224897	0.373208326451663	0.389120662883698	0.418641543722157	0.451425067416863	0.356278291597562	0.295280445815673	0.39792148240062	0.347795548153526	0.357755668367111	0.3946915645409	0.401134166187496	0.389134375737497	0.435622296972782	0.388493456313477	0.351358894464684	0.438652579272625	0.419437873614319	0.374886366851618	0.454563979216169	0.43455072885284	0.359490034791735	0.415880697688527	0.415371604279818	0.330749163563302	0.3366613249017	0.405438364890218	0.353028620149902	0.368701307844019	0.443462087652257	0.441818682634913	0.397475480834204	0.39878052795927	0.390656653195883	0.383933718596678	0.380377142798401	0.403949640858607	0.403492479656248	0.350790199954726	0.33964129638275	0.374563198552443	0.390625981351899	0.40487134118506	0.374348155462085	0.389939122904135	0.40623408889518	0.402712056569056	0.337719130952451	0.395304333259995	0.371237758148673	0.413670971731008	0.312418398143727	0.35368547207946	0.292572006242007	0.362272517206319	0.340252207700909	0.419111269482774	0.370734654577935	0.353040439474733	0.373454960439912	0.386312360919403	0.363859684010257	0.428235263266617	0.341149223734824	0.360299568511807	0.424950023388368	0.368419563774221	0.313055365361547	0.374219626303854	0.445281731481528	0.46975697106195	0.420823006661862
"X86674"	0.441233459839835	0.421915085845644	0.421703351390605	0.450676829141061	0.411666879307998	0.39331895308862	0.400256251473492	0.462676432180542	0.362155646451398	0	0.395799400639389	0.313770842324453	0.395266882940616	0.42664651621149	0.374192679447529	0.355602689324983	0.315271520172403	0.373480903561658	0.399578548217781	0.371702470445976	0.384880056871221	0.431292893695744	0.403585666067507	0.546307163361411	0.385553174820322	0.410995288717826	0.374053309408846	0.406716155590297	0.393535061796897	0.490552083720906	0.40060147617812	0.477903052575936	0.448981567602713	0.384700431720799	0.406821606005073	0.422987143912289	0.439133812265133	0.44618082309626	0.386330703744807	0.372123184484692	0.452165576600748	0.416686952323155	0.380848633740911	0.423702325624597	0.398706084548774	0.420500044127799	0.437450680407593	0.412772310336486	0.433216816929154	0.40147314974435	0.435080911372848	0.421117022710746	0.360862165143942	0.441534359859305	0.446744643775357	0.451317386956261	0.367420903491958	0.456645208037302	0.425707025925476	0.460446929924564	0.462695796645356	0.432202701561723	0.430344882245508	0.401915017016593	0.447162537689126	0.383115602321797	0.474995311445815	0.410813477398541	0.418752525386141	0.446762192927971	0.407002294955277	0.431240310435258	0.451996621156389	0.488944787523289	0.426048341003128	0.340153421537556	0.432722493982405	0.40886511179854	0.384081822804403	0.432254315028953	0.43880939774921	0.418081749244307	0.473345474451381	0.421691113319487	0.398718114018326	0.47417149716506	0.456754685849871	0.422281682742471	0.492801580685071	0.48544003451684	0.379356566633686	0.501151632283456	0.464465291775683	0.38540993481701	0.453119359252818	0.431558527167192	0.400473402620026	0.418657182642847	0.483332892694226	0.470598458717515	0.434505184869824	0.44439990247491	0.413971013824402	0.428917568905461	0.409161502389653	0.454597658708082	0.41212055888489	0.388237138412714	0.37465072966509	0.392898190824555	0.398366249156703	0.43358709546952	0.465387661615092	0.425870163786753	0.451673775654378	0.441446262528175	0.433533655670977	0.417562683968421	0.392799138120541	0.431956331121318	0.339833896355211	0.388964069420121	0.352156960643317	0.413995723998021	0.397773648100843	0.443886778810001	0.395510163905161	0.391056180433945	0.418352159699503	0.422670229844204	0.405434931247761	0.456146999990179	0.383732307565333	0.382224728893432	0.453616952282571	0.417970765507717	0.337830874688774	0.411666564761842	0.470130022457193	0.507203909519938	0.465253287371097
