"Sample"	"X84978"	"X87086"	"X83754"	"X84321"	"X84454"	"X84546"	"X85830"	"X86013"	"X86358"	"X87000"	"X87112"	"X87416"	"X87839"	"X88119"	"X88538"	"X88758"	"X88797"	"X89804"	"X90329"	"X90482"	"X90934"	"X91355"	"X91806"	"X91814"	"X92647"	"X92667"	"X93111"	"X83787"	"X83920"	"X84095"	"X84562"	"X84995"	"X85093"	"X85728"	"X85777"	"X86037"	"X86326"	"X86495"	"X87115"	"X87150"	"X89069"	"X89611"	"X90068"	"X90257"	"X90325"	"X90811"	"X90850"	"X91109"	"X92217"	"X92598"	"X92824"	"X93010"	"X93130"	"X93391"	"X85968"	"X86291"	"X86400"	"X88796"	"X90598"	"X91850"	"X84166"	"X84602"	"X84929"	"X85294"	"X85363"	"X85398"	"X85920"	"X87237"	"X88626"	"X89960"	"X93495"	"X84662"	"X89420"	"X83996"	"X85828"	"X89500"	"X89635"	"X87360"	"X88919"	"X89514"	"X89376"	"X92659"	"X92914"	"X85914"	"X89966"	"X84679"	"X85672"	"X84010"	"X88304"	"X90301"	"X84513"	"X85733"	"X90066"	"X90172"	"X92111"	"X85529"	"X88514"	"X89321"	"X89800"	"X90326"	"X92645"	"X92878"	"X92984"	"X84389"	"X88034"	"X86286"	"X86879"	"X89623"	"X91824"	"X92252"	"X93238"	"X85377"	"X93689"	"X93558"	"X89412"	"X84923"	"X87696"	"X93643"	"X85925"	"X90748"	"X85978"	"X91040"	"X88264"	"X88875"	"X85269"	"X91447"	"X85216"	"X87078"	"X89755"	"X84594"	"X90674"	"X85299"	"X86812"	"X87122"	"X91659"	"X85549"	"X90590"	"X85750"	"X92070"	"X88022"
"X84978"	0	0.886792452830189	0.886792452830189	0.846153846153846	0.880597014925373	0.8625	0.905660377358491	0.727272727272727	0.882352941176471	0.925373134328358	0.894736842105263	0.866666666666667	0.862745098039216	0.895522388059702	0.909090909090909	0.916666666666667	0.884615384615385	0.863013698630137	0.9	0.885245901639344	0.847457627118644	0.796610169491525	0.888888888888889	0.915492957746479	0.895522388059702	0.821428571428571	0.854166666666667	0.972222222222222	0.948275862068966	0.980582524271845	0.885245901639344	0.958333333333333	0.932432432432432	0.96078431372549	0.953846153846154	0.986301369863014	0.96551724137931	1	0.929824561403509	0.95	0.918032786885246	0.944444444444444	0.763636363636364	0.985074626865672	0.947368421052632	0.970588235294118	0.958904109589041	0.947368421052632	1	0.981481481481482	0.985915492957746	0.944444444444444	0.936170212765957	0.96078431372549	0.984126984126984	0.936507936507937	0.984126984126984	0.971830985915493	0.933333333333333	0.971014492753623	0.952380952380952	0.924242424242424	0.973333333333333	0.946666666666667	0.985294117647059	0.982142857142857	0.948275862068966	0.976744186046512	0.985074626865672	0.962962962962963	0.96551724137931	0.981132075471698	0.969230769230769	0.982758620689655	0.976190476190476	1	0.983333333333333	0.963414634146341	0.98780487804878	0.966101694915254	0.96551724137931	0.934210526315789	0.974025974025974	0.941176470588235	1	0.967741935483871	0.953488372093023	0.941176470588235	0.936507936507937	0.959459459459459	0.923076923076923	0.868852459016393	0.958333333333333	1	0.947368421052632	0.956521739130435	0.952380952380952	0.968253968253968	0.94	0.958333333333333	0.969230769230769	0.984375	0.931506849315068	0.969230769230769	0.96551724137931	0.933333333333333	0.928571428571429	0.971014492753623	0.931034482758621	0.909090909090909	0.954545454545455	0.986486486486487	0.923076923076923	0.975903614457831	0.983050847457627	0.96078431372549	0.984375	0.947368421052632	0.983050847457627	1	0.885714285714286	0.970588235294118	0.957746478873239	0.96	0.943396226415094	0.982142857142857	0.978260869565217	0.983870967741935	1	0.934426229508197	0.959183673469388	0.958904109589041	0.921875	0.961538461538462	0.983870967741935	0.929824561403509	0.971830985915493	0.983606557377049	0.981818181818182	0.954545454545455
"X87086"	0.886792452830189	0	0.893617021276596	0.920634920634921	0.9375	0.909090909090909	0.891304347826087	0.894736842105263	0.91304347826087	0.934426229508197	0.901960784313726	0.826923076923077	0.891304347826087	0.936507936507937	0.898305084745763	0.925925925925926	0.933333333333333	0.929577464788732	0.907407407407407	0.929824561403509	0.929824561403509	0.933333333333333	0.932203389830508	0.923076923076923	0.844827586206897	0.907407407407407	0.857142857142857	0.844827586206897	0.851063829787234	1	0.948275862068966	1	0.985915492957746	0.977777777777778	0.948275862068966	1	0.980769230769231	0.973333333333333	1	0.962962962962963	0.982758620689655	0.958333333333333	1	1	0.893939393939394	0.983870967741935	0.904761904761905	0.986111111111111	1	1	0.984375	1	1	0.930232558139535	0.982142857142857	0.983050847457627	0.982142857142857	0.984615384615385	1	0.984126984126984	0.982758620689655	0.984126984126984	0.939393939393939	0.909090909090909	0.983606557377049	0.979591836734694	0.981132075471698	0.934210526315789	1	1	0.96078431372549	0.978260869565217	0.983050847457627	0.980392156862745	0.987179487179487	1	0.981132075471698	1	1	0.981132075471698	0.980769230769231	0.942857142857143	1	1	0.96078431372549	0.982142857142857	1	0.968253968253968	0.983050847457627	0.985507246376812	0.983870967741935	0.872727272727273	1	1	0.986111111111111	0.984375	1	0.982456140350877	0.977777777777778	0.96969696969697	1	0.964285714285714	0.985714285714286	0.983050847457627	1	0.982142857142857	0.96078431372549	0.967741935483871	1	0.980769230769231	0.949152542372881	1	0.983870967741935	1	0.96078431372549	0.977777777777778	1	0.980769230769231	0.980769230769231	0.941176470588235	1	1	1	1	1	0.936170212765957	0.974358974358974	0.981818181818182	1	0.982456140350877	0.976744186046512	0.985294117647059	0.966666666666667	0.880952380952381	1	1	0.96875	1	0.979166666666667	0.973684210526316
"X83754"	0.886792452830189	0.893617021276596	0	0.847457627118644	0.885245901639344	0.894736842105263	0.813953488372093	0.854545454545454	0.80952380952381	0.898305084745763	0.901960784313726	0.87037037037037	0.840909090909091	0.883333333333333	0.898305084745763	0.84	0.873239436619718	0.882352941176471	0.795918367346939	0.890909090909091	0.826923076923077	0.814814814814815	0.894736842105263	0.870967741935484	0.883333333333333	0.865384615384615	0.857142857142857	0.984848484848485	0.897959183673469	0.968421052631579	0.966101694915254	0.976190476190476	0.985915492957746	0.930232558139535	0.966101694915254	0.953125	0.96078431372549	0.986842105263158	0.941176470588235	0.943396226415094	0.946428571428571	0.979591836734694	0.948275862068966	0.966101694915254	0.942028985507246	0.932203389830508	0.954545454545455	0.957142857142857	0.943396226415094	0.909090909090909	0.968253968253968	0.970149253731343	0.976190476190476	0.977777777777778	0.982142857142857	0.983050847457627	0.982142857142857	0.952380952380952	0.924528301886792	0.967741935483871	0.946428571428571	0.933333333333333	0.939393939393939	0.941176470588235	0.966666666666667	0.958333333333333	0.897959183673469	0.948051948051948	0.983333333333333	0.945205479452055	0.918367346938776	0.978260869565217	0.947368421052632	0.96	0.960526315789474	0.952380952380952	0.897959183673469	0.987012987012987	0.986666666666667	0.981132075471698	0.918367346938776	0.942857142857143	0.971428571428571	0.984375	0.94	0.982142857142857	0.972972972972973	0.951612903225806	0.983050847457627	0.985507246376812	0.932203389830508	0.949152542372881	0.985074626865672	1	0.942028985507246	0.968253968253968	0.907407407407407	0.945454545454545	0.878048780487805	0.985074626865672	0.983050847457627	0.964285714285714	0.924242424242424	0.96551724137931	0.980769230769231	0.963636363636364	0.94	0.87719298245614	0.877551020408163	0.94	0.966666666666667	0.985074626865672	0.95	0.945945945945946	0.94	0.954545454545455	0.982456140350877	0.980769230769231	0.96078431372549	0.981132075471698	0.955882352941177	0.983870967741935	0.953125	0.977272727272727	0.979166666666667	0.979591836734694	0.974358974358974	0.962962962962963	0.918918918918919	0.964285714285714	0.926829268292683	0.954545454545455	0.912280701754386	0.955555555555556	0.981818181818182	0.92	0.96875	0.962264150943396	0.979166666666667	0.973684210526316
"X84321"	0.846153846153846	0.920634920634921	0.847457627118644	0	0.894736842105263	0.901098901098901	0.844827586206897	0.82089552238806	0.88135593220339	0.89041095890411	0.909090909090909	0.815384615384615	0.883333333333333	0.878378378378378	0.905405405405405	0.911764705882353	0.909090909090909	0.878048780487805	0.846153846153846	0.884057971014493	0.833333333333333	0.805970149253731	0.902777777777778	0.883116883116883	0.797101449275362	0.863636363636364	0.836363636363636	0.949367088607595	0.90625	0.963636363636364	0.959459459459459	1	0.939759036144578	0.949152542372881	0.915492957746479	0.975308641975309	0.970149253731343	0.989130434782609	0.955223880597015	0.909090909090909	0.928571428571429	0.952380952380952	0.9	0.986842105263158	0.901234567901235	0.960526315789474	0.924050632911392	0.927710843373494	0.956521739130435	0.933333333333333	0.974683544303797	0.975903614457831	1	1	0.942028985507246	0.944444444444444	0.957142857142857	0.975	0.957142857142857	0.987341772151899	0.972602739726027	0.947368421052632	0.963855421686747	0.939759036144578	0.96	0.96875	0.970588235294118	0.956989247311828	0.959459459459459	0.943181818181818	0.954545454545455	0.95	0.972972972972973	0.953846153846154	0.98936170212766	0.987654320987654	0.955223880597015	0.943820224719101	0.977777777777778	0.939393939393939	0.954545454545455	0.953488372093023	0.964705882352941	0.974683544303797	1	0.986111111111111	0.961538461538462	0.961538461538462	0.958904109589041	0.988235294117647	0.887323943661972	0.869565217391304	0.936708860759494	0.942857142857143	0.94047619047619	0.948051948051948	0.943661971830986	0.957746478873239	0.892857142857143	0.95	0.986666666666667	0.957746478873239	0.87012987012987	0.986666666666667	0.970149253731343	0.942028985507246	0.904761904761905	0.947368421052632	0.890625	0.868852459016393	0.96	1	0.917808219178082	0.931818181818182	0.985294117647059	0.949152542372881	0.972222222222222	0.954545454545455	0.985294117647059	0.955223880597015	0.964285714285714	0.987179487179487	0.98780487804878	1	1	0.918032786885246	0.981818181818182	0.985915492957746	0.962962962962963	0.942857142857143	0.888888888888889	0.975903614457831	0.869565217391304	0.967213114754098	0.971428571428571	0.90625	0.948717948717949	0.971014492753623	0.968253968253968	0.942307692307692
"X84454"	0.880597014925373	0.9375	0.885245901639344	0.894736842105263	0	0.901098901098901	0.864406779661017	0.932432432432432	0.88135593220339	0.826086956521739	0.892307692307692	0.9	0.735849056603774	0.907894736842105	0.934210526315789	0.878787878787879	0.921348314606742	0.917647058823529	0.928571428571429	0.850746268656716	0.884057971014493	0.873239436619718	0.887323943661972	0.911392405063291	0.922077922077922	0.897058823529412	0.87719298245614	0.975308641975309	0.985507246376812	0.972972972972973	0.945205479452055	0.927272727272727	0.988505747126437	0.983606557377049	1	0.98780487804878	0.921875	0.989130434782609	0.985507246376812	1	0.972602739726027	1	0.959459459459459	0.973333333333333	0.952941176470588	0.974025974025974	1	0.901234567901235	0.985915492957746	0.984126984126984	1	0.963414634146341	0.982758620689655	0.931034482758621	0.971830985915493	0.972972972972973	1	0.962025316455696	0.986111111111111	0.987341772151899	0.986486486486487	0.857142857142857	0.976190476190476	0.976744186046512	0.973684210526316	0.984615384615385	0.985507246376812	0.978947368421053	0.973333333333333	0.955056179775281	0.970149253731343	0.967213114754098	1	0.903225806451613	0.920454545454545	0.987654320987654	0.888888888888889	0.967032967032967	0.904761904761905	0.939393939393939	0.970149253731343	0.98876404494382	0.988505747126437	0.9875	0.954545454545455	0.971830985915493	1	0.974683544303797	0.882352941176471	0.988235294117647	1	0.945945945945946	0.95	1	0.901234567901235	0.961538461538462	0.80952380952381	0.927536231884058	0.983606557377049	0.95	0.914285714285714	0.986301369863014	0.988372093023256	0.986666666666667	0.985294117647059	0.957142857142857	0.985294117647059	0.987341772151899	0.985714285714286	0.938461538461538	0.945945945945946	0.909090909090909	1	0.989247311827957	0.938461538461538	0.983606557377049	0.957746478873239	0.921875	0.954545454545455	0.970588235294118	0.976470588235294	0.946666666666667	0.975308641975309	1	0.984375	1	1	0.971428571428571	0.962962962962963	0.986301369863014	1	0.988095238095238	0.945945945945946	0.967213114754098	0.985915492957746	0.970588235294118	0.975	0.985714285714286	0.984375	0.962264150943396
"X84546"	0.8625	0.909090909090909	0.894736842105263	0.901098901098901	0.901098901098901	0	0.893333333333333	0.882352941176471	0.906666666666667	0.872093023255814	0.91358024691358	0.822784810126582	0.907894736842105	0.912087912087912	0.872093023255814	0.902439024390244	0.923076923076923	0.909090909090909	0.916666666666667	0.879518072289157	0.918604651162791	0.8	0.920454545454545	0.903225806451613	0.862068965517241	0.848101265822785	0.857142857142857	0.946808510638298	0.925	0.916666666666667	0.955056179775281	0.943661971830986	0.96	0.901408450704225	0.943181818181818	0.935483870967742	0.91025641025641	0.961904761904762	0.911392405063291	0.964705882352941	0.929411764705882	0.906666666666667	0.892857142857143	0.943181818181818	0.894736842105263	0.932584269662921	0.865168539325843	0.882978723404255	0.952380952380952	0.947368421052632	0.956989247311828	0.936842105263158	0.943661971830986	0.916666666666667	0.977011494252874	0.966292134831461	0.94047619047619	0.968421052631579	0.901234567901235	0.956521739130435	0.965909090909091	0.989473684210526	0.926315789473684	0.893617021276596	0.955555555555556	0.975	0.938271604938272	0.94392523364486	0.966666666666667	0.920792079207921	0.975903614457831	1	0.954545454545455	0.95	0.990909090909091	0.957446808510638	0.925	0.962264150943396	0.971428571428571	0.963855421686747	0.963414634146341	0.907216494845361	0.97029702970297	0.968085106382979	0.950617283950617	0.988636363636364	0.955223880597015	0.968085106382979	0.977777777777778	0.99009900990099	0.956043956043956	0.906976744186046	0.958333333333333	0.98876404494382	0.939393939393939	0.968085106382979	0.903614457831325	0.96551724137931	0.945945945945946	0.924731182795699	0.977777777777778	0.953488372093023	0.97	0.966292134831461	0.950617283950617	0.965116279069767	0.963414634146341	0.978723404255319	0.925925925925926	0.975903614457831	0.955555555555556	0.969072164948454	0.978494623655914	0.9	0.975903614457831	1	0.96551724137931	0.963414634146341	0.988095238095238	0.938271604938272	0.91578947368421	0.978494623655914	0.96875	0.973333333333333	0.974683544303797	1	1	0.964705882352941	0.985915492957746	0.91566265060241	0.958904109589041	0.958762886597938	0.906976744186046	0.960526315789474	0.952380952380952	0.963855421686747	0.989690721649485	0.976470588235294	0.9875	1
"X85830"	0.905660377358491	0.891304347826087	0.813953488372093	0.844827586206897	0.864406779661017	0.893333333333333	0	0.784313725490196	0.833333333333333	0.896551724137931	0.9	0.867924528301887	0.863636363636364	0.918032786885246	0.87719298245614	0.882352941176471	0.902777777777778	0.897058823529412	0.84	0.909090909090909	0.867924528301887	0.875	0.912280701754386	0.904761904761905	0.88135593220339	0.884615384615385	0.880952380952381	0.96875	0.94	0.989583333333333	0.96551724137931	1	0.985714285714286	0.928571428571429	0.983050847457627	1	0.96	1	0.980769230769231	0.942307692307692	0.982456140350877	0.979166666666667	0.96551724137931	1	0.971428571428571	0.983606557377049	0.96969696969697	0.956521739130435	0.942307692307692	0.955555555555556	0.984126984126984	0.96969696969697	1	1	0.943396226415094	0.964912280701754	0.981818181818182	0.968253968253968	1	0.983870967741935	0.982456140350877	0.983870967741935	0.954545454545455	0.971014492753623	0.966101694915254	0.957446808510638	0.96078431372549	0.974358974358974	1	0.958904109589041	0.938775510204082	0.977777777777778	0.964912280701754	0.959183673469388	0.987012987012987	0.984375	0.980769230769231	0.986842105263158	0.986486486486487	0.980769230769231	0.980392156862745	0.971830985915493	1	1	0.938775510204082	0.981818181818182	1	0.984126984126984	0.982758620689655	0.985294117647059	0.983606557377049	0.983333333333333	0.969230769230769	1	0.985915492957746	0.984126984126984	1	0.944444444444444	0.977272727272727	1	1	0.982142857142857	0.955223880597015	0.982758620689655	1	0.943396226415094	0.980392156862745	0.967213114754098	0.961538461538462	0.938775510204082	0.983333333333333	0.953125	0.949152542372881	0.986842105263158	0.980392156862745	0.953488372093023	0.963636363636364	0.916666666666667	0.916666666666667	1	1	1	1	1	1	0.957446808510638	0.973684210526316	0.981481481481482	0.945945945945946	0.982142857142857	0.925	0.985074626865672	0.948275862068966	0.977777777777778	0.981481481481482	0.96078431372549	0.984375	1	0.978723404255319	0.972972972972973
"X86013"	0.727272727272727	0.894736842105263	0.854545454545454	0.82089552238806	0.932432432432432	0.882352941176471	0.784313725490196	0	0.87037037037037	0.898550724637681	0.901639344262295	0.819672131147541	0.892857142857143	0.931506849315068	0.882352941176471	0.887096774193548	0.876543209876543	0.87012987012987	0.870967741935484	0.909090909090909	0.838709677419355	0.75	0.911764705882353	0.905405405405405	0.869565217391304	0.852459016393443	0.886792452830189	0.931506849315068	0.916666666666667	0.981308411214953	0.909090909090909	1	0.907894736842105	0.944444444444444	0.971428571428571	1	0.950819672131147	0.988505747126437	0.951612903225806	0.919354838709677	0.955223880597015	0.948275862068966	0.736842105263158	0.985915492957746	0.936708860759494	0.911764705882353	0.947368421052632	0.975609756097561	0.953125	0.964912280701754	0.972972972972973	0.974358974358974	0.961538461538462	0.982142857142857	0.985074626865672	0.955882352941177	0.96969696969697	0.973333333333333	0.96969696969697	0.958333333333333	0.985507246376812	0.958333333333333	0.934210526315789	0.949367088607595	0.926470588235294	0.948275862068966	0.968253968253968	0.954545454545455	0.985915492957746	0.952380952380952	0.915254237288136	0.964285714285714	0.971014492753623	0.967213114754098	0.98876404494382	0.959459459459459	0.984375	0.952941176470588	0.976470588235294	0.968253968253968	0.950819672131147	0.9375	1	0.972972972972973	1	0.985074626865672	0.979166666666667	0.972972972972973	0.955882352941177	0.961538461538462	0.957746478873239	0.893939393939394	0.946666666666667	0.970149253731343	0.975609756097561	0.914285714285714	1	0.970149253731343	0.963636363636364	0.960526315789474	1	0.970149253731343	0.906666666666667	0.955882352941177	0.967741935483871	0.96969696969697	0.933333333333333	0.958333333333333	0.9	0.896551724137931	0.971830985915493	0.987179487179487	0.878787878787879	0.977011494252874	0.984126984126984	0.944444444444444	0.985294117647059	0.950819672131147	0.984126984126984	1	0.921052631578947	1	0.987012987012987	1	0.96551724137931	0.948275862068966	0.98	0.984848484848485	0.959183673469388	0.954545454545455	0.9	0.987341772151899	0.926470588235294	0.945454545454545	0.969230769230769	0.916666666666667	0.973333333333333	1	0.983050847457627	0.979591836734694
"X86358"	0.882352941176471	0.91304347826087	0.80952380952381	0.88135593220339	0.88135593220339	0.906666666666667	0.833333333333333	0.87037037037037	0	0.875	0.851063829787234	0.886792452830189	0.833333333333333	0.879310344827586	0.894736842105263	0.808510638297872	0.885714285714286	0.861538461538462	0.836734693877551	0.865384615384615	0.795918367346939	0.830188679245283	0.87037037037037	0.903225806451613	0.916666666666667	0.787234042553192	0.82051282051282	1	0.938775510204082	0.978723404255319	0.982758620689655	0.921052631578947	0.985507246376812	0.926829268292683	1	0.984375	0.959183673469388	0.972602739726027	0.938775510204082	0.941176470588235	0.982142857142857	0.978723404255319	0.865384615384615	0.982758620689655	0.971014492753623	0.966101694915254	0.953125	0.955882352941177	0.941176470588235	0.930232558139535	1	0.901639344262295	0.948717948717949	0.9	1	0.982456140350877	0.981481481481482	0.984126984126984	0.942307692307692	0.912280701754386	0.963636363636364	0.983606557377049	0.985074626865672	0.955223880597015	0.947368421052632	0.978723404255319	0.96	0.960526315789474	0.964912280701754	0.943661971830986	0.98	1	1	0.979591836734694	0.973333333333333	0.984126984126984	0.980392156862745	0.972972972972973	0.911764705882353	0.980392156862745	0.9375	0.892307692307692	0.970588235294118	0.932203389830508	0.98	0.981481481481482	0.971428571428571	0.967213114754098	0.982456140350877	0.9375	0.983333333333333	0.96551724137931	0.952380952380952	1	0.924242424242424	0.932203389830508	0.963636363636364	0.981818181818182	0.976744186046512	0.952380952380952	0.964285714285714	0.962962962962963	0.954545454545455	0.945454545454545	0.959183673469388	0.981481481481482	0.98	0.912280701754386	0.94	0.9375	0.96551724137931	0.984615384615385	0.87037037037037	0.958904109589041	1	0.976744186046512	0.943396226415094	1	1	0.980392156862745	0.938461538461538	0.929824561403509	0.951612903225806	0.976190476190476	0.955555555555556	1	1	0.981132075471698	0.914285714285714	0.923076923076923	0.95	0.984848484848485	0.928571428571429	0.977272727272727	0.961538461538462	0.893617021276596	1	0.980769230769231	1	1
"X87000"	0.925373134328358	0.934426229508197	0.898305084745763	0.89041095890411	0.826086956521739	0.872093023255814	0.896551724137931	0.898550724637681	0.875	0	0.904761904761905	0.895522388059702	0.769230769230769	0.904109589041096	0.818181818181818	0.796610169491525	0.905882352941176	0.8875	0.892307692307692	0.84375	0.911764705882353	0.915492957746479	0.914285714285714	0.893333333333333	0.857142857142857	0.892307692307692	0.87037037037037	0.974358974358974	0.969230769230769	0.942857142857143	0.942857142857143	0.962962962962963	0.988095238095238	0.982758620689655	0.986301369863014	0.987341772151899	0.952380952380952	0.96551724137931	0.936507936507937	1	0.925373134328358	0.967213114754098	0.957746478873239	0.972222222222222	0.963855421686747	0.958904109589041	0.987654320987654	0.938271604938272	0.938461538461538	0.983333333333333	0.96	0.962025316455696	0.962962962962963	0.964912280701754	1	0.893939393939394	0.970588235294118	0.917808219178082	0.955223880597015	0.945205479452055	0.971428571428571	0.945205479452055	0.935897435897436	0.950617283950617	0.91304347826087	0.95	0.936507936507937	0.943820224719101	0.927536231884058	0.96551724137931	0.952380952380952	0.96551724137931	0.986111111111111	0.968253968253968	0.977777777777778	0.960526315789474	0.953125	0.954022988505747	0.901234567901235	0.984848484848485	0.935483870967742	0.884615384615385	0.975903614457831	0.973684210526316	0.952380952380952	0.923076923076923	0.959183673469388	0.916666666666667	0.841269841269841	0.975308641975309	0.972972972972973	0.943661971830986	0.948051948051948	0.971014492753623	0.925	0.96	0.875	0.955882352941177	0.982758620689655	0.948051948051948	0.91044776119403	0.940298507462687	0.975609756097561	0.971830985915493	0.9	0.939393939393939	0.918032786885246	0.945205479452055	0.920634920634921	0.862068965517241	0.897058823529412	0.92	0.986666666666667	0.97752808988764	0.984615384615385	0.964912280701754	0.940298507462687	1	1	0.984848484848485	0.987951807228916	0.972972972972973	0.987341772151899	1	0.912280701754386	0.967213114754098	0.94	0.985294117647059	0.980769230769231	0.955882352941177	0.963636363636364	1	0.958333333333333	0.983050847457627	0.921875	0.984848484848485	0.946666666666667	0.953846153846154	0.983606557377049	1
