"Sample"	"X86515"	"X86831"	"X89237"	"X92105"	"X83820"	"X84108"	"X84622"	"X84804"	"X84817"	"X85684"	"X85740"	"X86335"	"X86558"	"X86657"	"X86674"	"X87186"	"X88303"	"X90511"	"X90711"	"X90772"	"X92135"	"X92138"	"X93109"	"X83755"	"X84239"	"X84443"	"X85681"	"X85900"	"X86480"	"X86949"	"X88002"	"X88054"	"X88170"	"X88191"	"X88516"	"X88692"	"X89079"	"X89803"	"X89902"	"X90021"	"X90158"	"X90545"	"X91166"	"X91220"	"X92286"	"X92370"	"X93146"	"X89371"	"X89490"	"X90332"	"X91432"	"X85928"	"X86699"	"X87215"	"X88764"	"X92188"	"X93143"	"X86334"	"X89633"	"X86573"	"X91461"	"X89848"	"X92185"	"X89173"	"X89184"	"X85562"	"X91760"	"X91584"	"X86500"	"X87256"	"X90739"	"X86913"	"X84424"	"X85808"	"X92617"	"X85571"	"X87417"	"X88719"	"X88934"	"X91733"	"X92989"	"X93337"	"X90526"	"X92883"	"X87198"	"X89015"	"X89103"	"X90088"	"X93304"	"X84727"	"X85875"	"X88329"	"X88406"	"X90675"	"X92561"	"X91099"	"X89822"	"X86404"	"X89551"	"X93540"	"X86451"	"X83944"	"X85061"	"X85109"	"X85598"	"X87114"	"X88253"	"X86859"	"X85215"	"X85491"	"X87228"	"X88019"	"X90694"	"X91343"	"X92993"	"X88010"	"X92048"	"X83894"	"X91440"	"X88544"	"X90824"	"X85735"	"X89263"	"X91004"	"X92103"	"X91748"	"X91747"	"X86806"	"X92990"	"X87064"	"X86987"	"X89650"	"X90594"
"X88170"	0.980769230769231	0.958333333333333	0.982142857142857	0.983333333333333	0.918367346938776	0.956521739130435	0.944444444444444	0.961538461538462	0.967741935483871	0.947368421052632	0.9	0.958333333333333	0.944444444444444	0.981481481481482	0.977777777777778	0.957446808510638	0.934426229508197	0.963636363636364	0.942307692307692	0.958333333333333	0.886363636363636	0.934782608695652	0.975609756097561	0.927272727272727	0.936507936507937	0.928571428571429	0.942307692307692	0.897435897435897	0.92156862745098	0.941176470588235	0.964285714285714	0.888888888888889	0	0.894736842105263	0.916666666666667	0.957446808510638	0.938775510204082	0.944444444444444	0.933333333333333	0.897959183673469	0.931818181818182	0.923076923076923	0.925925925925926	0.958333333333333	0.956521739130435	0.894736842105263	0.953488372093023	0.9375	0.981481481481482	0.977272727272727	0.982456140350877	0.982758620689655	0.978723404255319	0.975	0.956521739130435	0.975	0.916666666666667	1	0.982142857142857	0.984615384615385	0.959459459459459	0.982456140350877	1	0.985915492957746	0.96551724137931	0.96078431372549	0.979591836734694	0.973684210526316	1	0.975609756097561	0.955555555555556	0.979591836734694	0.967213114754098	0.967741935483871	0.981132075471698	1	0.977777777777778	0.980769230769231	0.967213114754098	0.979166666666667	0.957446808510638	0.979591836734694	0.964912280701754	0.92156862745098	0.983333333333333	0.985507246376812	0.928571428571429	0.978723404255319	1	1	0.984615384615385	0.976190476190476	0.969230769230769	0.977272727272727	1	0.953846153846154	0.962962962962963	0.96551724137931	0.96078431372549	1	0.962962962962963	0.98	0.976744186046512	0.963636363636364	1	0.980392156862745	0.973684210526316	0.928571428571429	0.942857142857143	1	1	0.982758620689655	0.944444444444444	1	0.982456140350877	0.96078431372549	0.980769230769231	0.975609756097561	0.952380952380952	0.973684210526316	0.977777777777778	0.972972972972973	0.959183673469388	0.951219512195122	0.975609756097561	0.948717948717949	0.978723404255319	1	1	1	0.974358974358974	0.973684210526316	1
"X88191"	0.96875	0.983870967741935	0.955223880597015	0.878787878787879	0.952380952380952	0.826923076923077	0.955223880597015	0.919354838709677	0.930555555555556	0.91044776119403	0.882352941176471	0.833333333333333	0.98	0.920634920634921	0.946428571428571	0.912280701754386	0.945945945945946	0.90625	0.9375	0.932203389830508	0.912280701754386	0.912280701754386	0.92156862745098	0.875	0.873239436619718	0.945454545454545	0.920634920634921	0.88	0.866666666666667	0.864406779661017	0.907692307692308	0.932203389830508	0.894736842105263	0	0.96	0.872727272727273	0.898305084745763	0.955223880597015	0.948275862068966	0.919354838709677	0.928571428571429	0.942307692307692	0.940298507462687	0.95	0.929824561403509	0.92156862745098	0.905660377358491	0.984126984126984	0.985074626865672	0.964285714285714	0.907692307692308	0.971428571428571	1	0.981132075471698	0.966101694915254	0.961538461538462	0.951612903225806	0.983606557377049	0.923076923076923	1	0.928571428571429	0.985714285714286	0.95	0.975903614457831	0.971830985915493	0.96875	0.932203389830508	0.938775510204082	0.948275862068966	0.962264150943396	0.96551724137931	0.95	0.972972972972973	0.973333333333333	0.984848484848485	0.898305084745763	0.946428571428571	0.952380952380952	0.972972972972973	0.966666666666667	0.949152542372881	0.983870967741935	0.941176470588235	0.953846153846154	0.911764705882353	0.922077922077922	0.925925925925926	0.910714285714286	0.923076923076923	0.925925925925926	0.917808219178082	0.981818181818182	1	0.982456140350877	0.962962962962963	0.961538461538462	0.985294117647059	0.971830985915493	0.935483870967742	0.962264150943396	0.970149253731343	0.984126984126984	0.982142857142857	0.985507246376812	0.984848484848485	0.984375	0.980392156862745	0.982456140350877	0.979591836734694	0.962962962962963	0.966666666666667	0.956521739130435	0.970588235294118	0.946428571428571	0.971014492753623	0.96875	0.952380952380952	1	1	0.938775510204082	0.964912280701754	0.959183673469388	0.87719298245614	0.981818181818182	0.962264150943396	0.941176470588235	0.966101694915254	0.934782608695652	0.979591836734694	0.944444444444444	0.980769230769231	0.96	0.979166666666667
"X88516"	0.95	0.973684210526316	0.930232558139535	0.979591836734694	0.894736842105263	0.942857142857143	0.904761904761905	0.951219512195122	0.94	0.934782608695652	0.935483870967742	0.885714285714286	0.875	0.976744186046512	0.970588235294118	0.914285714285714	0.941176470588235	0.904761904761905	0.952380952380952	0.916666666666667	0.8125	0.944444444444444	0.931034482758621	0.933333333333333	0.943396226415094	0.866666666666667	0.9	0.896551724137931	0.871794871794872	0.897435897435897	0.955555555555556	0.885714285714286	0.916666666666667	0.96	0	0.944444444444444	0.828571428571429	0.954545454545455	0.911764705882353	0.897435897435897	0.941176470588235	0.807692307692308	0.931818181818182	0.916666666666667	0.942857142857143	0.892857142857143	0.903225806451613	0.974358974358974	0.976744186046512	0.96969696969697	0.978260869565217	0.956521739130435	0.942857142857143	0.96551724137931	0.942857142857143	0.888888888888889	0.975	0.972972972972973	0.930232558139535	0.942307692307692	0.96875	0.955555555555556	0.973684210526316	0.966101694915254	0.957446808510638	0.975609756097561	0.973684210526316	0.88	0.972222222222222	1	0.941176470588235	0.973684210526316	0.980392156862745	0.980769230769231	0.925	0.975	0.970588235294118	0.975609756097561	0.938775510204082	0.914285714285714	0.944444444444444	0.945945945945946	0.978723404255319	0.976744186046512	0.979591836734694	0.964912280701754	1	0.911764705882353	0.967741935483871	1	0.981481481481482	0.967741935483871	0.943396226415094	0.96969696969697	0.967741935483871	0.963636363636364	0.977272727272727	0.979166666666667	0.975609756097561	1	0.953488372093023	1	0.96875	0.977777777777778	0.976190476190476	0.948717948717949	0.962962962962963	0.9375	0.96	0.967741935483871	1	0.956521739130435	0.977777777777778	0.970588235294118	0.955555555555556	0.95	0.95	0.966666666666667	0.935483870967742	0.923076923076923	0.90625	1	0.888888888888889	0.967741935483871	0.892857142857143	0.96551724137931	0.942857142857143	0.958333333333333	0.96	0.935483870967742	0.925925925925926	0.962962962962963	0.958333333333333
"X88692"	0.96	0.957446808510638	0.962962962962963	0.928571428571429	0.938775510204082	0.906976744186046	0.943396226415094	0.96078431372549	0.932203389830508	0.927272727272727	0.925	0.911111111111111	0.972222222222222	0.961538461538462	0.928571428571429	0.956521739130435	0.950819672131147	0.943396226415094	0.961538461538462	0.957446808510638	0.933333333333333	0.933333333333333	0.948717948717949	0.925925925925926	0.862068965517241	0.926829268292683	0.941176470588235	0.894736842105263	0.941176470588235	0.94	0.944444444444444	0.911111111111111	0.957446808510638	0.872727272727273	0.944444444444444	0	0.914893617021277	0.923076923076923	0.931818181818182	0.94	0.904761904761905	0.921052631578947	0.963636363636364	0.934782608695652	0.880952380952381	0.891891891891892	0.926829268292683	0.979591836734694	0.961538461538462	0.976744186046512	0.963636363636364	0.964285714285714	1	0.974358974358974	1	1	0.959183673469388	0.978723404255319	0.962962962962963	1	0.958904109589041	0.982142857142857	0.934782608695652	0.955882352941177	0.964912280701754	0.96	0.979166666666667	0.944444444444444	0.955555555555556	0.975	1	0.911111111111111	0.966666666666667	1	0.980769230769231	0.959183673469388	0.928571428571429	0.980392156862745	0.949152542372881	0.956521739130435	0.956521739130435	0.957446808510638	0.925925925925926	0.961538461538462	0.96551724137931	0.938461538461538	0.952380952380952	0.955555555555556	0.95	0.926829268292683	0.916666666666667	0.975609756097561	0.984615384615385	1	0.95	0.953125	0.962264150943396	0.907407407407407	0.96	0.975	0.962264150943396	0.936170212765957	0.976190476190476	0.981818181818182	0.94	0.98	1	0.952380952380952	0.971428571428571	0.95	0.933333333333333	0.925925925925926	0.981818181818182	1	0.903846153846154	1	0.96	1	1	1	0.953488372093023	0.878787878787879	0.958333333333333	0.975609756097561	0.948717948717949	0.974358974358974	0.931818181818182	1	0.941176470588235	0.976190476190476	0.973684210526316	0.972972972972973	0.970588235294118
"X89079"	0.942307692307692	0.869565217391304	0.907407407407407	0.913793103448276	0.877551020408163	0.91304347826087	0.907407407407407	0.857142857142857	0.918032786885246	0.872727272727273	0.930232558139535	0.844444444444444	0.888888888888889	0.903846153846154	0.956521739130435	0.914893617021277	0.936507936507937	0.886792452830189	0.944444444444444	0.916666666666667	0.866666666666667	0.866666666666667	0.926829268292683	0.890909090909091	0.921875	0.880952380952381	0.924528301886792	0.875	0.882352941176471	0.833333333333333	0.947368421052632	0.869565217391304	0.938775510204082	0.898305084745763	0.828571428571429	0.914893617021277	0	0.927272727272727	0.91304347826087	0.901960784313726	0.86046511627907	0.842105263157895	0.947368421052632	0.938775510204082	0.91304347826087	0.926829268292683	0.931818181818182	0.94	0.963636363636364	0.955555555555556	0.947368421052632	0.910714285714286	0.958333333333333	0.976190476190476	0.958333333333333	0.951219512195122	0.941176470588235	0.959183673469388	0.865384615384615	0.96969696969697	0.946666666666667	0.96551724137931	0.96	0.942857142857143	0.892857142857143	0.942307692307692	0.893617021276596	0.948717948717949	0.936170212765957	0.976744186046512	0.911111111111111	0.938775510204082	0.968253968253968	0.952380952380952	0.943396226415094	0.897959183673469	0.933333333333333	0.962264150943396	0.934426229508197	0.866666666666667	0.9375	0.916666666666667	0.929824561403509	0.944444444444444	0.875	0.925373134328358	0.955555555555556	0.80952380952381	0.928571428571429	0.906976744186046	0.953846153846154	0.953488372093023	0.904761904761905	0.931818181818182	0.902439024390244	0.870967741935484	0.982456140350877	0.966666666666667	0.92156862745098	0.976744186046512	0.945454545454545	1	0.954545454545455	0.946428571428571	0.962962962962963	0.941176470588235	0.975	0.931818181818182	0.973684210526316	0.928571428571429	0.98	0.966101694915254	0.946428571428571	0.956521739130435	0.947368421052632	0.981481481481482	0.92156862745098	0.976744186046512	0.954545454545455	0.891891891891892	0.883720930232558	0.974358974358974	0.822222222222222	0.977272727272727	0.9	0.868421052631579	0.91304347826087	0.972972972972973	0.916666666666667	0.954545454545455	0.923076923076923	0.948717948717949	0.972972972972973
"X89803"	0.928571428571429	0.982142857142857	0.950819672131147	0.96969696969697	0.928571428571429	0.92156862745098	0.950819672131147	0.948275862068966	0.890625	0.936507936507937	0.959183673469388	0.924528301886792	0.953488372093023	0.892857142857143	0.96078431372549	0.962962962962963	0.971428571428571	0.896551724137931	0.949152542372881	0.963636363636364	0.88	0.943396226415094	0.957446808510638	0.842105263157895	0.942857142857143	0.938775510204082	0.892857142857143	0.863636363636364	0.949152542372881	0.966101694915254	0.951612903225806	0.903846153846154	0.944444444444444	0.955223880597015	0.954545454545455	0.923076923076923	0.927272727272727	0	0.962264150943396	0.910714285714286	0.92	0.934782608695652	0.934426229508197	0.944444444444444	0.92156862745098	0.911111111111111	0.938775510204082	0.905660377358491	1	1	0.968253968253968	0.984615384615385	0.981481481481482	0.978723404255319	0.942307692307692	1	0.964912280701754	0.962962962962963	0.984126984126984	0.942028985507246	0.936708860759494	0.916666666666667	0.944444444444444	0.932432432432432	0.864406779661017	0.928571428571429	0.982142857142857	1	0.981481481481482	0.957446808510638	0.981132075471698	0.963636363636364	0.970588235294118	0.971014492753623	0.929824561403509	0.927272727272727	0.96078431372549	0.983050847457627	1	0.943396226415094	1	0.924528301886792	1	0.949152542372881	0.985074626865672	0.973333333333333	0.96	0.942307692307692	0.936170212765957	0.980392156862745	0.971830985915493	0.91304347826087	0.957746478873239	0.980392156862745	0.979591836734694	0.928571428571429	0.967213114754098	0.969230769230769	1	0.957446808510638	0.95	1	0.959183673469388	0.933333333333333	0.966101694915254	0.946428571428571	1	0.938775510204082	0.952380952380952	0.958333333333333	0.962962962962963	0.96875	0.984126984126984	0.96078431372549	0.898305084745763	0.96551724137931	0.928571428571429	0.979166666666667	1	0.977777777777778	0.918367346938776	0.953488372093023	0.982456140350877	1	0.979166666666667	0.909090909090909	0.877551020408163	0.976190476190476	0.871794871794872	0.98	0.978260869565217	0.977777777777778	1
"X89902"	0.98	0.978723404255319	0.981481481481482	0.907407407407407	0.914893617021277	0.904761904761905	0.854166666666667	0.980392156862745	0.949152542372881	0.964285714285714	0.923076923076923	0.933333333333333	0.941176470588235	0.980769230769231	0.952380952380952	0.931818181818182	0.833333333333333	0.962264150943396	0.895833333333333	0.933333333333333	0.931818181818182	0.931818181818182	0.974358974358974	0.963636363636364	0.879310344827586	0.897435897435897	0.895833333333333	0.921052631578947	0.918367346938776	0.844444444444444	0.901960784313726	0.933333333333333	0.933333333333333	0.948275862068966	0.911764705882353	0.931818181818182	0.91304347826087	0.962264150943396	0	0.916666666666667	0.928571428571429	0.918918918918919	0.923076923076923	0.956521739130435	0.878048780487805	0.918918918918919	0.868421052631579	0.979166666666667	0.918367346938776	0.805555555555556	0.923076923076923	0.963636363636364	0.977777777777778	0.945945945945946	0.977777777777778	0.945945945945946	0.958333333333333	1	0.942307692307692	0.984126984126984	0.958333333333333	0.981818181818182	1	0.923076923076923	0.945454545454545	0.959183673469388	0.933333333333333	0.84375	0.930232558139535	0.947368421052632	0.977272727272727	0.933333333333333	0.983333333333333	0.966666666666667	0.96	0.958333333333333	0.952380952380952	0.959183673469388	0.910714285714286	0.955555555555556	0.955555555555556	0.829268292682927	0.944444444444444	0.895833333333333	0.946428571428571	0.9375	0.951219512195122	0.930232558139535	0.975	0.976190476190476	0.967741935483871	0.921052631578947	0.934426229508197	0.897435897435897	0.921052631578947	0.96875	0.961538461538462	0.905660377358491	0.9375	1	0.961538461538462	0.957446808510638	0.975609756097561	0.981481481481482	1	0.979591836734694	0.972222222222222	1	0.970588235294118	0.975	1	0.944444444444444	0.981481481481482	1	0.962962962962963	0.959183673469388	0.959183673469388	0.974358974358974	0.975609756097561	0.972222222222222	0.952380952380952	1	0.957446808510638	0.948717948717949	0.888888888888889	1	0.954545454545455	1	1	0.975609756097561	0.972972972972973	0.972222222222222	1
"X90021"	0.982142857142857	0.961538461538462	0.966101694915254	0.934426229508197	0.903846153846154	0.869565217391304	0.948275862068966	0.945454545454545	0.920634920634921	0.967741935483871	0.883720930232558	0.941176470588235	0.95	0.982758620689655	0.958333333333333	0.94	0.938461538461538	0.910714285714286	0.946428571428571	0.941176470588235	0.895833333333333	0.96078431372549	0.977777777777778	0.913793103448276	0.907692307692308	0.911111111111111	0.964912280701754	0.880952380952381	0.907407407407407	0.925925925925926	0.949152542372881	0.897959183673469	0.897959183673469	0.919354838709677	0.897435897435897	0.94	0.901960784313726	0.910714285714286	0.916666666666667	0	0.9375	0.878048780487805	0.931034482758621	0.941176470588235	0.938775510204082	0.904761904761905	0.957446808510638	0.962264150943396	0.946428571428571	0.957446808510638	0.912280701754386	0.95	0.980392156862745	0.953488372093023	0.96	0.977272727272727	0.943396226415094	0.96078431372549	0.929824561403509	0.955223880597015	0.934210526315789	0.949152542372881	0.981132075471698	0.944444444444444	0.896551724137931	0.944444444444444	0.941176470588235	0.951219512195122	0.980392156862745	1	0.959183673469388	0.961538461538462	0.969230769230769	0.985074626865672	0.945454545454545	0.981818181818182	0.936170212765957	0.924528301886792	0.969230769230769	0.94	0.96078431372549	0.941176470588235	0.967213114754098	0.927272727272727	0.951612903225806	0.942857142857143	0.934782608695652	0.916666666666667	0.931818181818182	0.979166666666667	0.970588235294118	0.978260869565217	0.907692307692308	0.979166666666667	0.955555555555556	0.909090909090909	0.96551724137931	0.950819672131147	0.963636363636364	1	0.947368421052632	1	0.978723404255319	0.948275862068966	0.982456140350877	0.943396226415094	0.976190476190476	0.957446808510638	0.975	0.978260869565217	1	0.983870967741935	0.983333333333333	1	0.949152542372881	0.963636363636364	0.963636363636364	0.977777777777778	0.978723404255319	0.976190476190476	0.979591836734694	0.975609756097561	0.942307692307692	0.978260869565217	0.954545454545455	1	0.938775510204082	1	0.975	1	0.976744186046512	0.976190476190476	1
"X90158"	0.958333333333333	0.978260869565217	0.961538461538462	0.945454545454545	0.888888888888889	0.928571428571429	0.941176470588235	0.959183673469388	0.890909090909091	0.944444444444444	0.948717948717949	0.906976744186046	0.970588235294118	0.96	0.951219512195122	0.954545454545455	0.851851851851852	0.875	0.916666666666667	0.955555555555556	0.930232558139535	0.930232558139535	0.945945945945946	0.923076923076923	0.87719298245614	0.923076923076923	0.916666666666667	0.857142857142857	0.938775510204082	0.9375	0.9	0.906976744186046	0.931818181818182	0.928571428571429	0.941176470588235	0.904761904761905	0.86046511627907	0.92	0.928571428571429	0.9375	0	0.916666666666667	0.962264150943396	0.931818181818182	0.783783783783784	0.945945945945946	0.923076923076923	0.883720930232558	0.980392156862745	0.975609756097561	0.962264150943396	0.88	1	1	1	1	0.957446808510638	0.930232558139535	0.961538461538462	0.95	0.942857142857143	0.9	0.978260869565217	0.904761904761905	0.963636363636364	0.958333333333333	0.931818181818182	0.941176470588235	0.846153846153846	0.973684210526316	0.9	0.853658536585366	0.947368421052632	0.948275862068966	0.914893617021277	0.833333333333333	0.805555555555556	0.888888888888889	0.909090909090909	0.82051282051282	0.85	0.825	0.901960784313726	0.980392156862745	0.925925925925926	0.969230769230769	0.923076923076923	0.928571428571429	0.947368421052632	0.95	0.95	0.974358974358974	0.967741935483871	0.975609756097561	0.947368421052632	0.951612903225806	0.980769230769231	0.982142857142857	0.979591836734694	0.973684210526316	0.918367346938776	0.978723404255319	0.921052631578947	0.92	0.9375	0.957446808510638	1	0.975609756097561	1	0.947368421052632	0.930232558139535	0.981818181818182	1	1	0.962264150943396	1	0.936170212765957	0.945945945945946	1	1	0.897435897435897	0.970588235294118	0.978723404255319	1	0.973684210526316	0.882352941176471	0.928571428571429	0.96875	0.9375	1	0.942857142857143	0.971428571428571	1
"X90545"	0.928571428571429	0.975609756097561	0.934782608695652	0.94	0.928571428571429	0.918918918918919	0.886363636363636	0.904761904761905	0.943396226415094	0.938775510204082	0.941176470588235	0.864864864864865	0.888888888888889	0.955555555555556	0.972972972972973	0.921052631578947	0.944444444444444	0.911111111111111	0.955555555555556	0.923076923076923	0.861111111111111	0.921052631578947	0.903225806451613	0.914893617021277	0.927272727272727	0.878787878787879	0.931818181818182	0.870967741935484	0.906976744186046	0.904761904761905	0.958333333333333	0.864864864864865	0.923076923076923	0.942307692307692	0.807692307692308	0.921052631578947	0.842105263157895	0.934782608695652	0.918918918918919	0.878048780487805	0.916666666666667	0	0.888888888888889	0.894736842105263	0.947368421052632	0.903225806451613	0.878787878787879	0.925	0.931818181818182	0.942857142857143	0.888888888888889	0.914893617021277	0.918918918918919	0.862068965517241	0.918918918918919	0.821428571428571	0.9	0.921052631578947	0.886363636363636	0.945454545454545	0.970149253731343	0.958333333333333	0.923076923076923	0.967741935483871	0.96	0.953488372093023	0.975609756097561	0.931034482758621	0.947368421052632	0.96969696969697	0.916666666666667	0.95	0.962264150943396	0.962962962962963	0.977777777777778	0.952380952380952	0.944444444444444	0.953488372093023	0.962264150943396	0.891891891891892	0.948717948717949	0.975609756097561	0.98	0.978260869565217	0.96078431372549	0.949152542372881	0.972222222222222	0.918918918918919	0.970588235294118	0.972222222222222	0.964285714285714	0.939393939393939	0.982758620689655	0.942857142857143	0.90625	0.96551724137931	0.978723404255319	0.980392156862745	0.977272727272727	0.96969696969697	0.956521739130435	1	0.875	0.957446808510638	0.977777777777778	0.976744186046512	0.966666666666667	0.878787878787879	0.964285714285714	0.939393939393939	0.975	0.98	0.979166666666667	0.972972972972973	0.958333333333333	0.977272727272727	0.953488372093023	0.96969696969697	0.941176470588235	0.931034482758621	0.914285714285714	0.96551724137931	0.925	0.970588235294118	0.903225806451613	0.96875	0.918918918918919	1	0.925925925925926	0.941176470588235	0.967741935483871	0.931034482758621	1
"X91166"	0.983333333333333	1	0.898305084745763	0.970149253731343	0.929824561403509	0.943396226415094	0.934426229508197	0.931034482758621	0.838709677419355	0.9375	0.96	0.925925925925926	0.930232558139535	0.983870967741935	0.897959183673469	0.924528301886792	0.971830985915493	0.934426229508197	0.894736842105263	0.925925925925926	0.86	0.982142857142857	0.936170212765957	0.883333333333333	0.91304347826087	0.895833333333333	0.875	0.891304347826087	0.894736842105263	0.872727272727273	0.96875	0.925925925925926	0.925925925925926	0.940298507462687	0.931818181818182	0.963636363636364	0.947368421052632	0.934426229508197	0.923076923076923	0.931034482758621	0.962264150943396	0.888888888888889	0	0.925925925925926	0.962962962962963	0.91304347826087	0.96078431372549	0.946428571428571	0.95	0.94	0.935483870967742	0.901639344262295	0.923076923076923	0.886363636363636	0.857142857142857	0.886363636363636	0.909090909090909	1	0.984375	0.972222222222222	0.950617283950617	0.96875	1	0.933333333333333	0.953846153846154	0.910714285714286	0.982456140350877	0.978260869565217	0.981818181818182	1	0.962264150943396	0.964285714285714	0.971014492753623	0.956521739130435	0.983606557377049	0.928571428571429	0.981132075471698	0.983333333333333	0.971014492753623	0.963636363636364	0.982142857142857	0.982456140350877	0.969230769230769	0.95	1	0.96	1	0.962962962962963	0.98	1	0.911764705882353	0.891304347826087	0.972602739726027	0.96078431372549	1	0.958904109589041	0.967741935483871	0.985074626865672	0.966101694915254	1	0.967741935483871	1	0.980392156862745	0.968253968253968	1	0.983050847457627	0.906976744186046	0.96078431372549	0.977272727272727	1	1	0.936507936507937	0.898305084745763	0.981132075471698	0.984615384615385	0.929824561403509	0.983333333333333	0.91304347826087	0.980392156862745	0.955555555555556	1	0.977777777777778	0.946428571428571	0.98	0.958333333333333	0.979166666666667	0.981818181818182	0.952380952380952	1	1	1	0.955555555555556	1
"X91220"	0.980769230769231	1	0.963636363636364	0.948275862068966	0.94	0.956521739130435	0.903846153846154	0.961538461538462	0.933333333333333	0.947368421052632	0.976744186046512	0.958333333333333	0.972972972972973	0.962264150943396	0.977777777777778	0.979166666666667	0.984375	0.963636363636364	0.981481481481482	0.979591836734694	0.957446808510638	0.957446808510638	0.923076923076923	0.927272727272727	0.953125	0.928571428571429	0.9	0.897435897435897	0.962264150943396	0.941176470588235	0.964285714285714	0.936170212765957	0.958333333333333	0.95	0.916666666666667	0.934782608695652	0.938775510204082	0.944444444444444	0.956521739130435	0.941176470588235	0.931818181818182	0.894736842105263	0.925925925925926	0	0.933333333333333	0.95	0.928571428571429	0.9375	0.962264150943396	0.953488372093023	0.945454545454545	0.964912280701754	0.978723404255319	0.975	0.956521739130435	0.975	0.96	0.979166666666667	0.982142857142857	0.96875	0.986842105263158	0.964285714285714	0.979591836734694	0.985915492957746	0.983050847457627	0.980769230769231	0.979591836734694	1	0.956521739130435	0.95	1	0.958333333333333	0.983870967741935	0.984126984126984	0.981132075471698	0.980392156862745	0.930232558139535	1	0.983870967741935	0.979166666666667	1	1	1	1	0.983333333333333	0.985507246376812	0.977272727272727	0.978723404255319	0.976190476190476	0.977272727272727	0.984615384615385	0.951219512195122	0.984848484848485	1	0.951219512195122	0.985074626865672	0.981818181818182	0.96551724137931	0.980769230769231	0.95	1	1	0.976744186046512	0.982142857142857	0.941176470588235	1	1	0.977272727272727	1	0.976190476190476	0.957446808510638	0.982758620689655	0.982142857142857	1	1	0.980769230769231	0.980769230769231	1	1	1	0.977777777777778	0.972972972972973	1	1	1	0.975	0.978723404255319	1	0.942857142857143	1	1	0.916666666666667	0.941176470588235
"X92286"	0.914893617021277	0.956521739130435	0.981481481481482	0.907407407407407	0.9375	0.904761904761905	0.9	0.96	0.872727272727273	0.964285714285714	0.95	0.933333333333333	0.941176470588235	0.94	0.952380952380952	0.955555555555556	0.854545454545454	0.962264150943396	0.94	0.933333333333333	0.931818181818182	0.931818181818182	0.947368421052632	0.944444444444444	0.859649122807018	0.925	0.94	0.891891891891892	0.94	0.938775510204082	0.88	0.933333333333333	0.956521739130435	0.929824561403509	0.942857142857143	0.880952380952381	0.91304347826087	0.92156862745098	0.878048780487805	0.938775510204082	0.783783783783784	0.947368421052632	0.962962962962963	0.933333333333333	0	0.888888888888889	0.951219512195122	0.957446808510638	0.980769230769231	0.951219512195122	0.962962962962963	0.944444444444444	1	0.973684210526316	1	1	0.958333333333333	0.955555555555556	0.981481481481482	1	0.972602739726027	0.88	0.933333333333333	0.955223880597015	0.925925925925926	0.98	0.956521739130435	0.911764705882353	0.878048780487805	0.947368421052632	0.928571428571429	0.829268292682927	0.948275862068966	0.966666666666667	0.916666666666667	0.863636363636364	0.842105263157895	0.840909090909091	0.890909090909091	0.853658536585366	0.880952380952381	0.857142857142857	0.903846153846154	0.980769230769231	0.964912280701754	0.953846153846154	0.951219512195122	0.954545454545455	0.921052631578947	0.897435897435897	0.950819672131147	0.948717948717949	0.984375	0.976190476190476	0.948717948717949	0.952380952380952	0.981132075471698	0.964285714285714	0.959183673469388	0.974358974358974	0.961538461538462	0.979166666666667	0.975609756097561	0.981481481481482	0.96	0.936170212765957	1	0.951219512195122	1	0.975	0.978260869565217	0.944444444444444	0.981481481481482	1	0.981818181818182	0.959183673469388	0.98	1	1	1	0.976744186046512	1	0.979166666666667	0.975	0.974358974358974	1	0.954545454545455	1	0.90625	0.923076923076923	0.972972972972973	1	1
