"Axis"	"Eigen"
1	0.0515707561366982
2	0.0406287997744327
3	0.0263122119686889
4	0.0255030285981102
5	0.0202764307469417
6	0.0197930816419949
7	0.0170469656847576
8	0.0157838094487082
9	0.0151254917100465
10	0.0148413322348888
11	0.0143306203358986
12	0.013418225330957
13	0.012248127766451
14	0.0120427977060536
15	0.011518514355527
16	0.0114467102126402
17	0.0110594508631338
18	0.010845025682545
19	0.0103742215135094
20	0.0101848108377403
21	0.00988749251630076
22	0.00968709732263928
23	0.00939194070830354
24	0.00931360428329856
25	0.00900410058363499
26	0.00890465091441798
27	0.00873985257949383
28	0.00865789056428079
29	0.00845712140969924
30	0.00830277043268955
31	0.00817515898787597
32	0.00798794607088572
33	0.00783728360850907
34	0.00771021703339133
35	0.00762491141309333
36	0.00741779417365161
37	0.00734386625385661
38	0.00719553781181589
39	0.00709181821661468
40	0.00689517494248198
41	0.00680437404151718
42	0.00667109160004473
43	0.00660257576570402
44	0.00648692419200764
45	0.00634788987840953
46	0.00631986417211233
47	0.00610538265297837
48	0.00606518779742595
49	0.00599933038669592
50	0.0058879699860791
51	0.00581320258940663
52	0.00571918900301803
53	0.00564509914402153
54	0.00563049284631953
55	0.00552602656284806
56	0.00545157065903232
57	0.00543487172028696
58	0.00533735239224515
59	0.00525418499248971
60	0.00518507722426992
61	0.0051164357424688
62	0.00502443965956487
63	0.00499698758888645
64	0.00493359169664139
65	0.00485712211868517
66	0.0047871141843883
67	0.00476378520638381
68	0.00471406186190292
69	0.00466377664997192
70	0.00455474243054759
71	0.00450697662668403
72	0.00447009283075699
73	0.00440656568872785
74	0.00435754396744225
75	0.0043057932238165
76	0.00426969600082481
77	0.0042202487531162
78	0.00419694620892985
79	0.0041755316636158
80	0.00409912881473249
81	0.00407143091919338
82	0.00401726044460627
83	0.00393881804670527
84	0.00384505723190823
85	0.00382286435787462
86	0.0037855836365504
87	0.00373774786945765
88	0.00372185197279564
89	0.00369737164203269
90	0.00362604104165385
91	0.00360417544102389
92	0.00359907484284668
93	0.0035249342981145
94	0.00348702895742541
95	0.00345374884384107
96	0.00342056375215348
97	0.00339956242911092
98	0.00337412414618244
99	0.00335931630673052
100	0.00332964528705246
101	0.00328327014039699
102	0.00325873942089274
103	0.00320338964439732
104	0.00319930065274582
105	0.00315952414125038
106	0.00311042630830689
107	0.00308957387237874
108	0.00305454841151386
109	0.00302770412764707
110	0.00295798530967107
111	0.00294394117249899
112	0.00290814680051196
113	0.00287012167588329
114	0.00283796506323431
115	0.00283492666657722
116	0.00281182255214675
117	0.00277128131751712
118	0.00271764885522589
119	0.00267175528611845
120	0.00266814168656208
121	0.00265681194124666
122	0.00261256797670886
123	0.00259802819462312
124	0.00256506271471367
125	0.00251224829941687
126	0.00250992957115372
127	0.00249585784746158
128	0.00243939295826328
129	0.00243378577172105
130	0.00239096769930549
131	0.00236867780263417
132	0.00232522253080181
133	0.00230931351248621
134	0.00228586981793524
135	0.00222514575391199
136	0.00220596898657974
137	0.00218694702583325
138	0.00216548301754288
139	0.00215466492808017
140	0.00214117485926116
141	0.0021166805030165
142	0.00210135947091284
143	0.00204914740964162
144	0.00203855345811539
145	0.00202364343755388
146	0.00199492791536638
147	0.00195549463336937
148	0.00192577573832799
149	0.00191966536922783
150	0.00188448248131858
151	0.00186617096492485
152	0.001834211880086
153	0.00182655162791651
154	0.00179309175663421
155	0.00175038421504733
156	0.0017162336265516
157	0.00169219572076526
158	0.00168582626102968
159	0.00164375924726943
160	0.00162444453746875
161	0.00160650491392029
162	0.00159261096978175
163	0.00157049430643265
164	0.00154097864168287
165	0.00152096346703039
166	0.00149775047874837
167	0.00148166562691933
168	0.00147450766087399
169	0.00145337709343864
170	0.00143391226261871
171	0.00141868465841358
172	0.00137262630014724
173	0.00134243679015636
174	0.00133791945693213
175	0.00131661415174731
176	0.00130570541096672
177	0.0012581385672413
178	0.00124204753096624
179	0.00121228862509141
180	0.00120515974437659
181	0.00120431753465111
182	0.00115354514914257
183	0.00113629877093634
184	0.00112686272357582
185	0.00111079768910102
186	0.00107776814752161
187	0.00106249305829258
188	0.00102173342703413
189	0.00100905267920056
190	0.000971964290812856
191	0.000945093965455349
192	0.000937706109255276
193	0.000907737412625648
194	0.00088553569759169
195	0.000878474862054106
196	0.000846985327557968
197	0.000838978271940437
198	0.000803692667332577
199	0.000786820512345638
200	0.00077447754280854
201	0.000753063004370725
202	0.000733107262626512
203	0.00070541195995555
204	0.000692509069412602
205	0.000672244546249851
206	0.000654735530093162
207	0.000631639473679557
208	0.00060760980757188
209	0.000598393724537779
210	0.000568140815952219
211	0.000546232061470416
212	0.000527806444788147
213	0.000508025146327245
214	0.000493352380099155
215	0.000457127021970611
216	0.000453774598638551
217	0.000441051103462342
218	0.000420227348976029
219	0.000399119215199889
220	0.000387780328560638
221	0.000373372790072348
222	0.000347839579836962
223	0.000333935998103379
224	0.000329060306054308
225	0.000304201572558326
226	0.000270138194088741
227	0.000243693688630793
228	0.000215930390676962
229	0.000208273076984565
230	0.000203599899949906
231	0.00017575598229597
232	0.000149817573098752
233	0.000121772592042777
234	9.92552822213201e-05
235	6.987311089133e-05
236	6.17843518182704e-05
237	4.84971989587873e-05
238	2.2706125040085e-05
239	7.24526276850853e-06
240	0
241	-9.80505317085736e-06
242	-3.84519964254264e-05
243	-5.20893534969532e-05
244	-9.55061294938952e-05
245	-0.000114772148015037
246	-0.00012490673328278
247	-0.000145771639583472
248	-0.000160253567932501
249	-0.000198031759853929
250	-0.000220637716223584
251	-0.000246655229282113
252	-0.000265449709341799
253	-0.000276427291924449
254	-0.000298316476327725
255	-0.000310710437361831
256	-0.000312984928154017
257	-0.000330813776585266
258	-0.000367712973487655
259	-0.000419458292455233
260	-0.000438319887518844
261	-0.000448752130590739
262	-0.000465428956395875
263	-0.000506823503416858
264	-0.000521483020127216
265	-0.000553958065549891
266	-0.000571457447712285
267	-0.000620901209588625
268	-0.000659121366524686
269	-0.000696017755537647
270	-0.000716435735500835
271	-0.000733935278946158
272	-0.000741773766842415
273	-0.000791018416170992
274	-0.000819285040908516
275	-0.000894449415326955
276	-0.000939293422674007
277	-0.000968563432768338
278	-0.00102224922684578
279	-0.00112697750513128
280	-0.00118484345890023
