"Sample"	"X84978"	"X87086"	"X83754"	"X84321"	"X84454"	"X84546"	"X85830"	"X86013"	"X86358"	"X87000"	"X87112"	"X87416"	"X87839"	"X88119"	"X88538"	"X88758"	"X88797"	"X89804"	"X90329"	"X90482"	"X90934"	"X91355"	"X91806"	"X91814"	"X92647"	"X92667"	"X93111"	"X83787"	"X83920"	"X84095"	"X84562"	"X84995"	"X85093"	"X85728"	"X85777"	"X86037"	"X86326"	"X86495"	"X87115"	"X87150"	"X89069"	"X89611"	"X90068"	"X90257"	"X90325"	"X90811"	"X90850"	"X91109"	"X92217"	"X92598"	"X92824"	"X93010"	"X93130"	"X93391"	"X85968"	"X86291"	"X86400"	"X88796"	"X90598"	"X91850"	"X84166"	"X84602"	"X84929"	"X85294"	"X85363"	"X85398"	"X85920"	"X87237"	"X88626"	"X89960"	"X93495"	"X84662"	"X89420"	"X83996"	"X85828"	"X89500"	"X89635"	"X87360"	"X88919"	"X89514"	"X89376"	"X92659"	"X92914"	"X85914"	"X89966"	"X84679"	"X85672"	"X84010"	"X88304"	"X90301"	"X84513"	"X85733"	"X90066"	"X90172"	"X92111"	"X85529"	"X88514"	"X89321"	"X89800"	"X90326"	"X92645"	"X92878"	"X92984"	"X84389"	"X88034"	"X86286"	"X86879"	"X89623"	"X91824"	"X92252"	"X93238"	"X85377"	"X93689"	"X93558"	"X89412"	"X84923"	"X87696"	"X93643"	"X85925"	"X90748"	"X85978"	"X91040"	"X88264"	"X88875"	"X85269"	"X91447"	"X85216"	"X87078"	"X89755"	"X84594"	"X90674"	"X85299"	"X86812"	"X87122"	"X91659"	"X85549"	"X90590"	"X85750"	"X92070"	"X88022"
"X84978"	0	0.383763219798868	0.391801135594581	0.364439432812786	0.365380838803866	0.358087662166456	0.38526180277448	0.3315983124024	0.382578757813529	0.408682571206491	0.343129588030332	0.369515242756265	0.383258970193555	0.385831586794055	0.408981635912505	0.364581031573639	0.342603706535364	0.340122867036011	0.394234357611231	0.399473427340299	0.348360993915248	0.295610823861924	0.381646127904197	0.405560446875574	0.360348929186759	0.33491828299836	0.353831628653016	0.372289349669753	0.363432829888553	0.39848339483618	0.360349323822072	0.351902404363827	0.380378021343716	0.436242061672019	0.386571233083566	0.394191829800612	0.389450634734423	0.386213055066324	0.366930345447789	0.414930295293849	0.355238110957336	0.376308555077342	0.315604167901129	0.366351308499514	0.386961688395763	0.382165097678395	0.38203676501115	0.371563494198417	0.39552449549558	0.374489354156862	0.387764614071406	0.379343779031529	0.429561572303027	0.354660470559499	0.406453648786595	0.383741218777102	0.387145535322894	0.408266320248213	0.342711866939889	0.382475258277858	0.397715206468086	0.354430778063319	0.374600755797572	0.38824993794913	0.365911530679568	0.379603690708237	0.385827540459478	0.37438841196972	0.376364178058347	0.386641540433308	0.370213214510509	0.382582664640848	0.411683649105892	0.388084340433999	0.396814908225239	0.407806171698415	0.405804044594901	0.399679967963977	0.400501882253845	0.341832992347249	0.437765103857423	0.398125746435417	0.425554591727404	0.350467566300966	0.380994201214331	0.387521791041924	0.309420291908599	0.384754340219812	0.339662710248635	0.427701477777545	0.319662835591566	0.311189868932777	0.39228067220255	0.415469764892109	0.390138298804196	0.362225303268858	0.340363149184639	0.378156057863329	0.36479802218264	0.362870673031696	0.412960841461157	0.416727660465121	0.342903985491096	0.392898473581774	0.359059803999257	0.382889857662125	0.343800772692753	0.416069718236652	0.351137757846098	0.33472428335352	0.399269722797207	0.399553085246379	0.416583856432763	0.430226260416061	0.429911546077806	0.400802290796982	0.473980140419241	0.40418515830958	0.392583669938561	0.371713123203856	0.339988978935575	0.3913816691428	0.322238926716983	0.342701472080097	0.352329865558962	0.370203824665451	0.429924438879561	0.429880612992356	0.372235868384074	0.378083380715404	0.392538676086688	0.369114433506128	0.354561240428499	0.362176559415727	0.446679125580329	0.369979839687917	0.382802847482341	0.409871716420398	0.36805076055779	0.349330153928768
"X87086"	0.383763219798868	0	0.384935486140885	0.38216902001162	0.379322374842094	0.388649747992302	0.377762584116868	0.427197510175754	0.378368560374957	0.405610824568204	0.335400942789195	0.276039540376124	0.38428344898391	0.398053142797207	0.395381250309987	0.357585540837671	0.362281954358669	0.373238929459504	0.38828726225988	0.405106541304458	0.36794735362803	0.428617211071177	0.38542636604707	0.398765565138489	0.325888002612745	0.390895079347857	0.335857341809825	0.258035577861023	0.299294140093481	0.399239030216329	0.36109730867709	0.354552051778182	0.397794626768695	0.436135707388309	0.346074358761685	0.394493357146145	0.396418709647532	0.378511916387516	0.378223475698501	0.400856834639435	0.361331567101926	0.371588726905349	0.384994640616548	0.369160910494789	0.3410448503996	0.382821041456877	0.35095432251652	0.380038774519659	0.394886035475352	0.375745305507717	0.387125240266721	0.397817142936447	0.443789972774745	0.34614848827504	0.40581427498191	0.400280764165735	0.386506161518209	0.415617624370521	0.356441651473717	0.382369817778604	0.399503263555459	0.369618161377099	0.342822226050964	0.355686739689093	0.365273070659339	0.378964316903552	0.387615597546851	0.343416922286428	0.376258737559093	0.397877804615644	0.369189697712169	0.381943290836164	0.412290255195623	0.387444966629314	0.398930622334164	0.407167711678186	0.405165584574673	0.404995899998454	0.400396441754591	0.349184296469557	0.437275520364514	0.390979717356805	0.427343562599234	0.405270642675603	0.370428991396214	0.387415436758214	0.314928248087131	0.381985072695036	0.367331057150951	0.429292351638824	0.344714765184855	0.341475750897894	0.394788316293125	0.41483130487188	0.409417895414772	0.368236362283731	0.350142797983461	0.385717459731738	0.368237509736867	0.362249403021652	0.416270510815241	0.351288103123641	0.355978630850469	0.39279303308252	0.362987121186056	0.391324391167368	0.346164971845862	0.397601509781685	0.368292809152762	0.358430749227639	0.389372344246293	0.414531404957564	0.425250460185919	0.43201523128789	0.408592908348211	0.421260895562937	0.476295087449386	0.408626775782758	0.391944296133876	0.340299510622705	0.404858555826716	0.401090450493226	0.34475286100767	0.38445075491833	0.366148954312815	0.325944577185648	0.429285065074876	0.429242152972128	0.371597408363845	0.383058017709556	0.39424878833193	0.371603864387872	0.371698729244346	0.339467722818417	0.446573685081076	0.387722369916568	0.377364844714503	0.411127667771253	0.367411386753105	0.354416352030148
"X83754"	0.391801135594581	0.384935486140885	0	0.369255826368903	0.367982280786467	0.419859323794846	0.343853446285583	0.397526683461448	0.34792148806541	0.410443549131608	0.340738795420714	0.346973509530627	0.363993426510767	0.401904055376211	0.381997004728148	0.256602488174654	0.364614019807874	0.367799229255533	0.335136258560495	0.384727907486198	0.332721577853912	0.413757827003728	0.377676867070721	0.378816996086398	0.367838832663102	0.380723868701309	0.375946858716925	0.381576834353088	0.351072201801281	0.40656042244902	0.380126120183481	0.362607208743945	0.406209985504998	0.425252796734866	0.397476935753647	0.401814749378836	0.400157224191927	0.393629752011858	0.38568140050498	0.407218748277077	0.369013161105158	0.389664209233073	0.372481274356057	0.377185013845519	0.398181142752651	0.385648383959821	0.398280809317306	0.387829319804564	0.3915455458342	0.362599283827767	0.391120805511069	0.391464112704589	0.451845129740508	0.378258588594547	0.414229633718214	0.408696122902039	0.394921520254513	0.423603511128861	0.36195577414571	0.390704730251234	0.407198865181079	0.34535722843912	0.382690381817204	0.396199654415639	0.373532451589229	0.387026901627541	0.376291964650945	0.379649979561402	0.384524246480426	0.396487967445696	0.360183390305631	0.390358649572467	0.419971849198855	0.39571119260504	0.405468954620131	0.389776307018109	0.385602023164622	0.413051056964217	0.408451598720353	0.35759965520586	0.362450910013286	0.410779893140201	0.434766064145537	0.413325799641366	0.367634378631323	0.395830795494517	0.311893157768401	0.395973968733725	0.375746415887254	0.437707710375128	0.345082015198625	0.395508735424168	0.402843473258888	0.423241788854052	0.416739287647463	0.376291519249494	0.341020076585653	0.393790013915263	0.357134529090407	0.38086241914627	0.424325667781004	0.420644644970606	0.345118880085381	0.400848190048283	0.371234978358036	0.399107094484212	0.360119621939501	0.375661709909858	0.333909441197658	0.35702839747609	0.410232705849797	0.422840779626123	0.413097295695968	0.429052361907455	0.416911011480883	0.419391992686113	0.484592160600823	0.417042134519061	0.400258545556567	0.379129820149391	0.412179948059407	0.409216725818875	0.352074253240361	0.392760129586889	0.374204111278578	0.37797980959707	0.437700423811179	0.437509059789051	0.359348762052412	0.391204864621012	0.382095623841979	0.37956574972301	0.363933538595542	0.372139190168305	0.454636198262536	0.375107894342464	0.391175005232025	0.418550169317556	0.375826745489408	0.362831710766451
"X84321"	0.364439432812786	0.38216902001162	0.369255826368903	0	0.352456298818251	0.40501561561877	0.345620541648366	0.405360378737561	0.354784211150297	0.369432634603142	0.34605959332869	0.354685756149328	0.382566069643215	0.3752814778781	0.406745587039092	0.355395638325955	0.339629860753472	0.341462261088044	0.377730196290152	0.399678259263382	0.312545310375637	0.358824531966883	0.381709932146028	0.385382246713749	0.326119258374815	0.356215266360776	0.307539381210339	0.346421383360699	0.310405329591798	0.372480882059075	0.349569182310153	0.336803203265133	0.371204153269374	0.399122157981156	0.367048516153179	0.375008277902696	0.377267131322035	0.365671385520706	0.349994977250009	0.365037946486658	0.333310723819294	0.351598086608396	0.319683521789085	0.347963999966236	0.355659898604712	0.361551961663637	0.336445304572213	0.352188239427673	0.345619901430932	0.316834758342157	0.361727232605379	0.365304780209368	0.426041124261696	0.35242296127861	0.353565118968324	0.360116659538435	0.360301702243964	0.390658571384556	0.326077854624595	0.364632040898001	0.379997456792443	0.338905739669206	0.348563374331545	0.372327578594214	0.339035042889451	0.35356630924221	0.368109790783834	0.35499069850519	0.350361665281242	0.352307704538408	0.342824912210947	0.356110752839462	0.393328995283801	0.369264190491042	0.381215342316757	0.381736135521201	0.355622929035199	0.361941536439909	0.374732117537172	0.301940649561657	0.424794011455105	0.390139779496183	0.395323562442878	0.384454248792568	0.362606892681053	0.369700156740807	0.274023009210668	0.367790786295964	0.337680293262577	0.411577071621418	0.304406014984259	0.293356708993135	0.371503883021458	0.395694822434566	0.388095389579267	0.338319281839281	0.318712855146197	0.363516675426867	0.344727024473143	0.349918354110961	0.398288914241759	0.393153722316229	0.294427520299547	0.375065381759221	0.335472919927712	0.368151832478125	0.302580466692869	0.37801371985927	0.291507783953898	0.288547143870025	0.352398358116519	0.396782556444515	0.371036105075394	0.373941760480027	0.411556892255715	0.381324300723154	0.455044679537414	0.385158127043424	0.37422901611647	0.315908532883346	0.362162790204642	0.376097829011618	0.32521348574901	0.366701906405281	0.348400105799766	0.329799689480975	0.41156978505747	0.411493304459079	0.324771385493916	0.358793125605584	0.336617668650877	0.353514867597646	0.307036329207324	0.343485716871603	0.412091979803398	0.323646449129121	0.356714416772025	0.388172269739108	0.349660472898825	0.312071865970295
"X84454"	0.365380838803866	0.379322374842094	0.367982280786467	0.352456298818251	0	0.405940699489701	0.322360668480524	0.426924582817203	0.371300865121381	0.372066112332691	0.321860702632018	0.355090585120119	0.346195438083286	0.395778483090272	0.395496605887615	0.287720710513515	0.363491376181271	0.372293542373083	0.385380743508427	0.386582892938294	0.338904635038741	0.410101155362842	0.364183584304158	0.391668741739697	0.348084329730877	0.383881369086453	0.356423637759404	0.366524357233049	0.36290212268408	0.39790039888762	0.328893301882178	0.344300566245425	0.40008727605458	0.430012505233063	0.392496479874315	0.397200379643722	0.371038622717233	0.388281617543673	0.380930498196079	0.422174160204539	0.329975786614498	0.384051097934282	0.381597114904524	0.369388953910185	0.377173755172033	0.384856556716359	0.393318034025452	0.365034528956507	0.397593057972929	0.378452328005294	0.389927487704234	0.391801068629174	0.446496995272322	0.36188328997799	0.404429455647465	0.377955629699609	0.389308408955722	0.383185621111448	0.359148673971294	0.385108328405157	0.402264271045209	0.331565367230997	0.3725327661983	0.39131298555416	0.364154163873145	0.381725324393302	0.390384599689496	0.376985249954111	0.36609431413828	0.377883631466875	0.364856629705039	0.363589445071394	0.415092502633135	0.335725846311102	0.379805205891243	0.409874734175764	0.344967364985634	0.407075919599861	0.385750610676894	0.332022271676705	0.439311035623995	0.409433956146703	0.430050585096811	0.407977665173181	0.360455501161993	0.324701153849998	0.317676510532471	0.390064642278195	0.351441962018543	0.431640959650947	0.347517012622367	0.361615852028105	0.395265568519414	0.41757956731722	0.394818613252226	0.364864069977358	0.319992381048779	0.341295384764503	0.370998517226617	0.361549980143982	0.406582637901908	0.419329242463444	0.344605791798646	0.395541669266377	0.365694143683634	0.355729956129567	0.341065188884447	0.424621378816561	0.370999831650339	0.317384089472114	0.375520529740395	0.388977177112751	0.428052707623431	0.434722253785467	0.398135491895118	0.418255183690531	0.468057585095036	0.35310657265093	0.364518301643445	0.370150279169876	0.407111938898903	0.373094331881448	0.347006244079857	0.38719901736367	0.368855976810393	0.372366698298279	0.432087312512388	0.4261561721145	0.368496471551505	0.385819025199306	0.397051035769442	0.373952472399994	0.305107413429274	0.363207282228393	0.449280707578653	0.37625430592481	0.383143089459557	0.41383469026883	0.369411872860966	0.345685068251678
"X84546"	0.358087662166456	0.388649747992302	0.419859323794846	0.40501561561877	0.405940699489701	0	0.406911636929249	0.408607296383202	0.413770812835934	0.426340855866687	0.374820171964724	0.369251346228031	0.419816828575007	0.425758464256183	0.421303617692269	0.391959457289045	0.387855424549394	0.397125594706762	0.422006306832197	0.426212633573444	0.392164097552517	0.393313688495757	0.419248286698739	0.425473544005918	0.330069664336297	0.379375540589816	0.30718652333411	0.387689580494118	0.381848183998651	0.391525561534063	0.394932146223122	0.374120984655565	0.415440695806273	0.408231626607797	0.405320279547612	0.411759245810609	0.399070025114164	0.404282945952577	0.394986854591468	0.439187652457191	0.37715317459216	0.299649320855477	0.372397345992672	0.385110879320375	0.397746419533929	0.404145374217591	0.355512461396594	0.37266257265313	0.407862797961254	0.393763690912474	0.390837703659001	0.406809450535363	0.473923952923809	0.386529472704652	0.432373335054621	0.422634236681953	0.362786891571958	0.445698231093581	0.373200694753706	0.406424440786746	0.429971658104871	0.401069862807476	0.388421549202643	0.345947098511154	0.38015592165768	0.410005413864153	0.416630423863852	0.39074293083786	0.405651571931811	0.403146387788782	0.402470772986247	0.414461813925458	0.426656768691987	0.412170364157672	0.431100412860086	0.427708602383091	0.421454414360507	0.42040142795385	0.424399527924309	0.364353339869947	0.471076331960354	0.426322259138024	0.457496341284326	0.433783927732753	0.395923624123983	0.419727720159492	0.340506328159535	0.417851147284547	0.393893003069104	0.461604635040103	0.369779465875965	0.346029106559224	0.424845083774434	0.446324641529074	0.424244383711987	0.394413925477018	0.355907377173462	0.411803347128889	0.39745713013303	0.337051441238262	0.448180076660976	0.428215517184993	0.38471433600396	0.416837732938518	0.386927116244861	0.417022770132753	0.383556776767462	0.451127460408729	0.37478977380357	0.384992695145792	0.417977177506501	0.416830576323023	0.453870776828195	0.376775404603251	0.455213524220973	0.453779418652231	0.505144655316851	0.426481657054143	0.424029287069536	0.307504165278233	0.387263981041786	0.429982194363104	0.374671276410927	0.413640928062902	0.39805852015855	0.402082973950061	0.461803588164171	0.447981249699723	0.403971339393616	0.391269855882658	0.421457348395147	0.377276306376069	0.360246325343005	0.383891839557507	0.473082407769717	0.41438019341706	0.41468199676695	0.441486686144361	0.398801216277078	0.386934875119442
"X85830"	0.38526180277448	0.377762584116868	0.343853446285583	0.345620541648366	0.322360668480524	0.406911636929249	0	0.366628020532138	0.328801104730759	0.396464942569019	0.333570768150829	0.337301236547564	0.363742845578251	0.395420522569948	0.364504410962314	0.328546891611668	0.359316364103948	0.354462084082924	0.369563597122099	0.38459302467541	0.337942923406895	0.407678891483323	0.370678657796827	0.378252048509441	0.357652702486473	0.373660591290829	0.369134158463449	0.369046554428078	0.338678522954508	0.397423503940682	0.371407471292717	0.355794508490469	0.398991740019871	0.41807967108114	0.390873259400375	0.395735813858432	0.388508154571164	0.386817051758382	0.373594948200454	0.386991226050167	0.362562765627263	0.382224196841966	0.352619684264315	0.370403367207076	0.379485725960195	0.380905011927954	0.379273936156522	0.356542976695761	0.376320553647306	0.343370349155484	0.388027781633758	0.384296085434704	0.445032429487032	0.371414266503946	0.40188127034084	0.398677465050569	0.387688209242652	0.415394371099471	0.357684108186004	0.383612274490891	0.400727120517231	0.370851944804138	0.364203603897872	0.389828268432332	0.358573550943702	0.367672880241326	0.379119452952066	0.36600392107525	0.37750119427138	0.369320250604645	0.354426113349274	0.383141887097285	0.400826523099314	0.376002497712788	0.400111414881644	0.396001943455985	0.406408041286959	0.400471278214395	0.399074765351194	0.350155731054014	0.435359490835591	0.405411798521712	0.428586019311521	0.40651309938789	0.340750958643366	0.388350765202078	0.316170704799418	0.389018319567658	0.368436286141889	0.430456597181236	0.345869565836071	0.390077075608051	0.39136683229496	0.416073761584167	0.410660352127059	0.369478818996018	0.351385254695747	0.339607477190203	0.369234997779144	0.374049718892794	0.417512967527528	0.413254837794478	0.338247625114779	0.394035489794807	0.364229577898343	0.356764086087842	0.353673421132601	0.402054024676276	0.341189059956935	0.349823989145054	0.402745504880055	0.393103844154049	0.39929371629481	0.416448981467917	0.430420410939418	0.405676831331623	0.467264413077655	0.36034046366246	0.362785812431367	0.372317119895915	0.406101012539003	0.402332907205513	0.345995317719957	0.385693211630617	0.367391411025102	0.367995606800047	0.429731628359165	0.430484609684415	0.339222452011612	0.384225367190531	0.361332915055381	0.372815991942365	0.349661934453092	0.364761690577174	0.445573243045301	0.355347413564335	0.384437143772788	0.41237012448354	0.368570383658195	0.355382889667237
"X86013"	0.3315983124024	0.427197510175754	0.397526683461448	0.405360378737561	0.426924582817203	0.408607296383202	0.366628020532138	0	0.401437564623912	0.444552581994035	0.38366150785077	0.352712627441149	0.35870162780073	0.451101352158534	0.370261345440512	0.365733926534635	0.373560988824174	0.406269348072798	0.42549357054526	0.397005766764988	0.394772079785331	0.370163740834531	0.424394001320709	0.420787475354476	0.406085524382329	0.390277931314574	0.419224898163389	0.41127630218774	0.385237872271443	0.442769095744328	0.410761490221808	0.411475338079055	0.43058183312635	0.477165570247026	0.444776709511544	0.451416643447018	0.430520796389096	0.442225084960402	0.415054139018665	0.454105098375174	0.411985328712935	0.424183174006356	0.31860655382148	0.422636134780158	0.435347932994009	0.379656324380578	0.422166612487094	0.431399123492593	0.432001383235892	0.416748015805728	0.429906852285151	0.43997691502329	0.463666615365587	0.418468469376374	0.46276471384349	0.448879944004229	0.427580860840582	0.471108070559201	0.397031272660826	0.435172814881212	0.456453702417039	0.420271922988108	0.395903546737851	0.437257125708855	0.395121700024147	0.414490263278957	0.43485841030718	0.404515371661427	0.424435195189422	0.432759377335476	0.370598731255261	0.433101279452151	0.457488089075314	0.432642800509006	0.455881061195743	0.441406746494684	0.462093466207366	0.443470240744235	0.441660881677063	0.396213641698931	0.457918306113809	0.434062518171047	0.484266848900107	0.45912638360649	0.437279027494975	0.444365875619793	0.366261444499358	0.44249544116065	0.410613731270481	0.481381383250937	0.387687130984746	0.368404738933234	0.445951955264584	0.461567211359686	0.449487770879444	0.393650570446304	0.407066084284333	0.437077808704672	0.422039609973161	0.415011220640193	0.473193797116114	0.463741705079197	0.366920562834547	0.444460033709528	0.410145054741634	0.442684740140302	0.377071493985176	0.460032119892114	0.358800352769168	0.380051157217148	0.450242268572528	0.470766244072389	0.44616053325927	0.480705433200766	0.486222611134701	0.456255685769158	0.530264966699886	0.459280537393767	0.448894734995456	0.427997949484501	0.403988436357617	0.458013736794099	0.401323734289463	0.441374041219203	0.409147711360581	0.406412085508391	0.486235503936456	0.486165439273001	0.412600118661856	0.433711779320566	0.413847121389074	0.428554303249451	0.408059861252155	0.40925315477011	0.500709422684948	0.417119081919984	0.411842226488491	0.468050954072126	0.424361825614685	0.411366790891728
"X86358"	0.382578757813529	0.378368560374957	0.34792148806541	0.354784211150297	0.371300865121381	0.413770812835934	0.328801104730759	0.401437564623912	0	0.395848579545406	0.325252994643367	0.350948104481356	0.363658156853364	0.392110817686857	0.384772265630181	0.320689236047065	0.342589699694978	0.351752016877372	0.366606747291207	0.385757892128273	0.304757574476896	0.38434927675734	0.36973845204242	0.382626307067637	0.361305601753075	0.35009338357536	0.366810599760792	0.375009908587161	0.338840428291119	0.399692992501192	0.380409664276667	0.350307165488092	0.396244299185423	0.413923643536665	0.391542665407179	0.395484369745487	0.395641205134952	0.38556823958892	0.356402710169795	0.386605759043151	0.362827093785232	0.381764434806053	0.288459333600948	0.370670087155164	0.391316600218654	0.381418021273466	0.38997737231882	0.364869995272345	0.384811085246129	0.34386011179963	0.388973673237097	0.36994978321357	0.437185424338329	0.311142884595892	0.407662707952286	0.398269719089459	0.361993931718464	0.417137694676546	0.353472542126673	0.369601006105696	0.397410344997926	0.367310261945313	0.376857220784348	0.388326838505088	0.333201484564987	0.380459975861614	0.388618122458937	0.37293100450593	0.376199575830871	0.387619279562911	0.368644097899791	0.38379172380654	0.414138688165999	0.389144266839113	0.39663394604652	0.408593677190014	0.406403761142713	0.405372717570022	0.356338781102179	0.350154875157043	0.433253860637397	0.375328625093639	0.422886214910024	0.403269551105393	0.381415237311653	0.386994014947708	0.311789915311266	0.388023490310771	0.365525202707373	0.409793236634787	0.345837995962628	0.38961755384524	0.393309995899879	0.416625752850084	0.372592260122138	0.354244521048316	0.351336029676183	0.387324197462948	0.369282507328382	0.37031584653977	0.415861825535164	0.416787086390442	0.336866178026529	0.390147364378734	0.362882320345241	0.391903801969348	0.353075665495458	0.369965966007955	0.340937615843991	0.348922628324708	0.399680859617943	0.400062049721999	0.34034720666979	0.414750109165879	0.431120605243498	0.406671225379598	0.436963932932552	0.410475208753134	0.393792729104252	0.372199602097448	0.386094539581534	0.359033871175556	0.328365264751375	0.383825661870538	0.365093131692476	0.371412883831142	0.431133498045252	0.430907979739796	0.340425042967268	0.3645770073256	0.363221014994876	0.368010616544274	0.348932639597279	0.365572264402378	0.447188058169911	0.323400014394911	0.385240734885557	0.412118680370595	0.369259819723481	0.356264785000524
"X87000"	0.408682571206491	0.405610824568204	0.410443549131608	0.369432634603142	0.372066112332691	0.426340855866687	0.396464942569019	0.444552581994035	0.395848579545406	0	0.369107699774922	0.38530845215773	0.387767813043233	0.411688402235015	0.414310377027629	0.363823347139412	0.373406375950393	0.376570990513452	0.400989525011962	0.402568016485355	0.379041614012288	0.443137585852045	0.411070827820171	0.416708340664259	0.370895341297718	0.412271630092225	0.38308842502233	0.378902640530544	0.37372706165946	0.403527675889225	0.378448413923441	0.370874121406861	0.41252212444696	0.449499738187949	0.407259680609742	0.411949184408362	0.411059647364726	0.394217761079839	0.382342933642484	0.43749817099894	0.367773650512187	0.390449069904021	0.393757365576918	0.383549462804298	0.40352390648902	0.395424788288453	0.401476138510739	0.361699009470306	0.389140673852842	0.393201132769935	0.375163593747327	0.377814617104776	0.453650239001205	0.385189634160218	0.423940533213823	0.353725115811413	0.394819271411852	0.419411334553444	0.3631142723314	0.386294765059842	0.413688170259463	0.375703587298226	0.359668089530146	0.403669408061261	0.361550889312164	0.381978704650468	0.395239777697107	0.387092450945551	0.347358896585899	0.405847638857973	0.382330349308922	0.383732979539075	0.423250607118423	0.398256185791537	0.407098879470453	0.410112405978868	0.399568200402247	0.409698216610282	0.39408788245637	0.3597173645379	0.450193753278288	0.391783227361439	0.439191161395095	0.422132751479114	0.393245067562128	0.373594558070405	0.321914407981282	0.401634422650477	0.343615271254441	0.443659505568693	0.354522631060595	0.390037870507346	0.403266890698041	0.405644483891646	0.382752059651949	0.375700803529718	0.340819197146913	0.39674100124902	0.385747321991257	0.381140712045076	0.386924418273263	0.423261110464437	0.365950888859838	0.409018944728046	0.360862075154186	0.399177362052643	0.358860496457389	0.435999693095212	0.375886157295283	0.33354621101658	0.384845616779887	0.426444208240714	0.440132397088192	0.447653026982469	0.44698346199818	0.431713847908569	0.465605902679134	0.426753034014671	0.410070554365789	0.388530490445846	0.422529432905898	0.412725182484923	0.362208688269888	0.402523028158071	0.363086014717631	0.377359466101994	0.381482369644767	0.447185805001333	0.389579074536235	0.391613195260953	0.400059479633833	0.389730122619784	0.390680470404014	0.381850089663915	0.439716876282918	0.405318927990764	0.365705847286249	0.406088780445733	0.379384312393497	0.372542610262061
