"Sample"	"X86515"	"X86831"	"X89237"	"X92105"	"X83820"	"X84108"	"X84622"	"X84804"	"X84817"	"X85684"	"X85740"	"X86335"	"X86558"	"X86657"	"X86674"	"X87186"	"X88303"	"X90511"	"X90711"	"X90772"	"X92135"	"X92138"	"X93109"	"X83755"	"X84239"	"X84443"	"X85681"	"X85900"	"X86480"	"X86949"	"X88002"	"X88054"	"X88170"	"X88191"	"X88516"	"X88692"	"X89079"	"X89803"	"X89902"	"X90021"	"X90158"	"X90545"	"X91166"	"X91220"	"X92286"	"X92370"	"X93146"	"X89371"	"X89490"	"X90332"	"X91432"	"X85928"	"X86699"	"X87215"	"X88764"	"X92188"	"X93143"	"X86334"	"X89633"	"X86573"	"X91461"	"X89848"	"X92185"	"X89173"	"X89184"	"X85562"	"X91760"	"X91584"	"X86500"	"X87256"	"X90739"	"X86913"	"X84424"	"X85808"	"X92617"	"X85571"	"X87417"	"X88719"	"X88934"	"X91733"	"X92989"	"X93337"	"X90526"	"X92883"	"X87198"	"X89015"	"X89103"	"X90088"	"X93304"	"X84727"	"X85875"	"X88329"	"X88406"	"X90675"	"X92561"	"X91099"	"X89822"	"X86404"	"X89551"	"X93540"	"X86451"	"X83944"	"X85061"	"X85109"	"X85598"	"X87114"	"X88253"	"X86859"	"X85215"	"X85491"	"X87228"	"X88019"	"X90694"	"X91343"	"X92993"	"X88010"	"X92048"	"X83894"	"X91440"	"X88544"	"X90824"	"X85735"	"X89263"	"X91004"	"X92103"	"X91748"	"X91747"	"X86806"	"X92990"	"X87064"	"X86987"	"X89650"	"X90594"
"X86515"	0	0.296588795728257	0.327532323775553	0.330605477287731	0.309379830632629	0.327156386090554	0.278336718053097	0.364043832851795	0.298720965267688	0.310915493800259	0.332333870022595	0.293909199736432	0.344112311953394	0.341894578583045	0.311114758371424	0.307498974624254	0.334659385360495	0.315410752677395	0.330976053097328	0.365453452259065	0.280613771655706	0.361399261395217	0.325269691922919	0.306197419302711	0.341440075838635	0.320381597998236	0.361743109073635	0.267555529329425	0.309384523422341	0.34845396525533	0.308264535002984	0.330694929299565	0.329203931606317	0.337496391628842	0.287275445486216	0.325794722609349	0.377573202058095	0.305957508094923	0.340915172908391	0.30790435093977	0.421523985159826	0.327257472552662	0.317321320290838	0.347194010704371	0.254485639620332	0.328464431240196	0.319992198203834	0.319964587932971	0.345028872740304	0.338244427155037	0.327714932594107	0.320529275947138	0.324859417409401	0.313587956616082	0.356463932152449	0.326670477407216	0.333046390762593	0.380742902122965	0.342817469316734	0.347350354348823	0.319503693409148	0.305062274210594	0.34107999393633	0.31118554704013	0.309876599789524	0.317226144379866	0.347441602282056	0.331327772260748	0.351624053505526	0.327360242020094	0.328220267070647	0.340787705314173	0.316985945313503	0.341784549665529	0.282732867429998	0.334336888870881	0.351720685389712	0.293110563889991	0.342347135109167	0.292745349785695	0.337631055407446	0.33598857080503	0.320471204455063	0.337771963005719	0.336480749646483	0.304337004736965	0.308244624557687	0.353936525129963	0.307676550051086	0.276506860725513	0.315384387222312	0.331658495009983	0.321323585777499	0.389974628322423	0.317964495724605	0.316795982121646	0.312206178738957	0.345355150753392	0.317402744802683	0.367943180280838	0.347636504938528	0.336976731789108	0.353127024999136	0.286962864152636	0.340407262954851	0.295832031350517	0.26000869142024	0.261985679747471	0.247724214822277	0.297129253909632	0.340728765818635	0.354447591124052	0.318314735109929	0.288706969497753	0.343755574865552	0.287912675484422	0.299908829513653	0.347226590124603	0.29665240558382	0.274698816695903	0.298898248291136	0.328896668617118	0.296392076571356	0.301221076428403	0.327416540050943	0.308812600222043	0.295359948783725	0.267262475033861	0.265430123677207	0.280919034665207	0.278763163007807	0.330043596397658	0.311988240169388
"X86831"	0.296588795728257	0	0.334745907947486	0.340709052493693	0.314971894072976	0.332779447671013	0.334223437303765	0.34578862388578	0.28686837495323	0.323637864176747	0.328323645193057	0.292430088515476	0.367867498608627	0.366570795995019	0.326135555310676	0.326201458840211	0.316567900548623	0.316901258575059	0.342332800439913	0.361578033896271	0.29893328732479	0.366966378719175	0.345780749300017	0.309750839177315	0.347799948632875	0.332597139489016	0.352160543673999	0.279238518529768	0.333317149020462	0.34429329465049	0.332267605180482	0.332737075861113	0.323805920707595	0.353299498564607	0.293633210572039	0.326393505650371	0.347830749500028	0.292468478468984	0.346507236348738	0.309383800785749	0.427784604519388	0.333665129871263	0.324559850579161	0.354407594876304	0.313738749986758	0.359666200931408	0.344613754835964	0.327946512489673	0.350620936180651	0.34407113132339	0.333354529823055	0.326153446926335	0.332097947697723	0.320826486904404	0.367898161848878	0.333909007695538	0.330887034791696	0.388103926271309	0.296202855675433	0.355013703592806	0.322129451194473	0.313607844251244	0.296314723999003	0.323223047463224	0.31514372807368	0.287700620987874	0.320879309826831	0.354881705545181	0.356309402903916	0.3352332436886	0.33545879735897	0.370357975827243	0.308880362109732	0.343426841728483	0.306956802099932	0.377680322910637	0.351611412921222	0.304083610534764	0.341143094859563	0.323824272108689	0.344039608868228	0.334537304668384	0.318127678493684	0.344220787481806	0.326089482866358	0.333353082196591	0.277203929823221	0.358846116000488	0.343858309448918	0.31590128571283	0.321562170403117	0.337991313979417	0.329090391063671	0.397213158610745	0.322823574072389	0.303362455413404	0.337309118818881	0.35323059126383	0.32128037986582	0.368121354304291	0.355135916049856	0.289427968422524	0.360578827368773	0.296391069345741	0.319662512088063	0.304103967495422	0.303117723118725	0.284471585732036	0.271047605274813	0.301815606031091	0.340721894390431	0.364836151099565	0.302265827821851	0.329396010125291	0.358251679674104	0.310301983253655	0.292017805946694	0.281326457107104	0.338728533130806	0.301200738059503	0.275396851991707	0.341292407135794	0.301518241527224	0.283871578781276	0.323937983068678	0.316261190903995	0.272818479604526	0.22497095860402	0.267722868452957	0.28702870700647	0.304237281209869	0.35251532751524	0.319151932108544
"X89237"	0.327532323775553	0.334745907947486	0	0.359019152284933	0.322217426353315	0.324520920154517	0.34404609910437	0.368579578525054	0.308545122013632	0.324268389571989	0.362351007003116	0.326865812905904	0.355557201627901	0.375583536305581	0.329063910061587	0.337366334084191	0.350955869661996	0.342475642387341	0.352157705857507	0.356475589611625	0.303964136323129	0.377632087516023	0.355471261898036	0.301955799942889	0.361322690123076	0.346119880979216	0.361217712900085	0.304482229232093	0.346738658836698	0.365056090351295	0.346611374186231	0.338851367673076	0.348318736536864	0.365222459465346	0.297904507023249	0.34565932462494	0.394052564838934	0.318036658254238	0.360029977838939	0.325366377665465	0.441226628934467	0.346819148255993	0.309992159400757	0.366203152443409	0.332919083617539	0.371542475573633	0.347445873394427	0.34252488731332	0.365273716722541	0.360142049342126	0.349612554781196	0.333218145786647	0.343766664146781	0.309732988169426	0.357821358040744	0.348568099594305	0.343986755964087	0.393471182568734	0.36519278711895	0.343639077321894	0.337867232359314	0.319237138547467	0.374222040938813	0.326318741120376	0.312201192554679	0.295654571264931	0.370032726504748	0.370987029316521	0.373924532958576	0.361897311572303	0.339844853188765	0.386591552770985	0.337199964453396	0.358398841414747	0.327677376629461	0.381368846840116	0.374125994853815	0.326521160654811	0.364244757296256	0.347387819645959	0.373712175846104	0.359354741666602	0.342368826642152	0.356513741965802	0.358750404257189	0.338401347939477	0.34366178032587	0.373387843258102	0.353865281477722	0.331918706770396	0.325091764045374	0.282676653938822	0.343749482962438	0.386846212128051	0.340234150335311	0.348906305815629	0.351968210717648	0.369536150010572	0.348517625010858	0.402743982366384	0.362641026260299	0.358799515627031	0.375157202192419	0.301118003767875	0.363720935050136	0.338264807728769	0.301019515100244	0.319248689757196	0.30899413474998	0.319398908520339	0.363812147465553	0.376894320742851	0.340212357297018	0.331464028938169	0.374557238420847	0.319723135241254	0.299535692494372	0.369124212311692	0.366754633260706	0.306427009732978	0.321861404937446	0.368450262481382	0.336529029242255	0.323118698615492	0.341412396447923	0.320087932699041	0.317954040777318	0.307320478248992	0.30559601958941	0.326333697299264	0.320542839956611	0.367093702338886	0.333811024007311
"X92105"	0.330605477287731	0.340709052493693	0.359019152284933	0	0.338392173477133	0.318586895045098	0.3298204158349	0.396008356976302	0.339543378932725	0.343518662504489	0.371194857617227	0.298970943276331	0.393507825122253	0.373274473799366	0.337141078397532	0.337008818273505	0.33673758614501	0.357712947433338	0.365011855644231	0.396471462861212	0.310300674918238	0.375256173861622	0.341600999003657	0.320194632944006	0.336563842401051	0.356146739271478	0.36117778494908	0.3040894905761	0.355250291356005	0.364554271681792	0.334238157138859	0.360783106044734	0.359250837477262	0.342357961770304	0.319402857463971	0.354946485792932	0.393957787501	0.338555670269454	0.337401285269496	0.329998053544945	0.451325582943296	0.355902175095824	0.304397661526453	0.373299718335918	0.333020306814959	0.377288829343992	0.336678365816161	0.350875587092048	0.343854906352221	0.367515410756151	0.338886727124785	0.349823745728549	0.355035643658652	0.343764182865332	0.386656654250909	0.356846703656467	0.362312748959421	0.400461059947232	0.346322306795946	0.36959299243594	0.345966112627614	0.338790659539865	0.379535919162018	0.348804842999356	0.335471177323227	0.346538398855204	0.36512179836252	0.346840703858288	0.369491653671696	0.343225548795658	0.347006374075461	0.39304112907506	0.347203442436977	0.365093346498804	0.335050738043486	0.380085346319638	0.381571451984407	0.333943574308332	0.332276469134046	0.35636651117857	0.378347500457959	0.339626862467131	0.312870381037958	0.364142701246578	0.336400008696652	0.331106987894671	0.3560299616601	0.38547768611201	0.374450876063771	0.331337173768956	0.350233327438427	0.33307539043916	0.325129448337115	0.393252215884189	0.293883723231271	0.364373622619656	0.352502679458966	0.376706909498586	0.330280340874485	0.407258177588724	0.377534801955094	0.35849986792828	0.383507901971147	0.323432757542483	0.372071634828864	0.346145955511122	0.322218914523266	0.332192575477317	0.298264782375441	0.317856952581432	0.351664572279356	0.378413765540397	0.334962996575583	0.334624132665892	0.368523962724263	0.333444662044494	0.332865847359943	0.377402816373854	0.37663604781455	0.312963042818025	0.330909672559721	0.372964457703722	0.326757129012394	0.325640390503433	0.358768029758867	0.33607695001672	0.327153682614525	0.311762577754766	0.310031749867277	0.336215111853108	0.327916201370636	0.371607897561226	0.342089628069473
"X83820"	0.309379830632629	0.314971894072976	0.322217426353315	0.338392173477133	0	0.304762923933384	0.295460699646477	0.352584179948731	0.296827707460258	0.319671462711875	0.330462785856585	0.30602975402718	0.354857418351583	0.340664465830795	0.297476292125706	0.307999274561922	0.31938099634525	0.300882834226551	0.321366337667516	0.365503591346412	0.275544581784502	0.344957007698116	0.327179538532318	0.296921884917321	0.329093676670088	0.304850705825292	0.355887800567123	0.281447228404754	0.296552850965174	0.272296945400743	0.322331170282956	0.318954026759027	0.317008823008957	0.334855738337558	0.27693786451686	0.317275186663517	0.366404093402066	0.306839113954376	0.32885813737926	0.294150024754655	0.391782831532091	0.318055989203616	0.307500424890277	0.329875373526728	0.302217257572347	0.33983932564794	0.328611854485552	0.314381946998552	0.343210971738346	0.337439029141981	0.326642786595735	0.294761767866886	0.318601039570445	0.305492782001956	0.356160201652244	0.326701386861173	0.332061716356718	0.381326780616196	0.344122629211493	0.346485723696634	0.319597133782273	0.287178622000617	0.354834629333248	0.310665791200412	0.30808782717624	0.31004699237557	0.297588655830319	0.348227264774297	0.352749066140311	0.340894426961701	0.328960306243118	0.362936595216827	0.316850500239921	0.329274016836686	0.304646877103825	0.371332958770232	0.351039432191791	0.30444066694326	0.342275814911734	0.325351174635911	0.352279922511847	0.333782529868857	0.31943730540538	0.330650834264038	0.338360562477898	0.328752133442997	0.326115788024902	0.354762271153819	0.343829187673937	0.306895064495625	0.319025369987641	0.33460522114832	0.319773015743492	0.389482679413921	0.319437481241291	0.331716386869245	0.330401901808891	0.346503499717659	0.325823064412767	0.365150534841084	0.344993126893568	0.337793059587858	0.354122543329342	0.285079858620157	0.339247545037417	0.316763055403493	0.296618365328276	0.298018697826732	0.287645564444643	0.298395137973644	0.342886408501501	0.355187069516939	0.29869162915176	0.326009917294193	0.33864392439361	0.307875350788797	0.302364121819339	0.347897392389595	0.347003097823529	0.293470258862678	0.283156834540584	0.34752452351733	0.315893166170413	0.300924711651035	0.328389215112308	0.320578330167469	0.295188038334549	0.285884240695113	0.284233160374246	0.306930051751773	0.297623430723894	0.346014424299139	0.312374786453432
"X84108"	0.327156386090554	0.332779447671013	0.324520920154517	0.318586895045098	0.304762923933384	0	0.320740008512058	0.354205684609732	0.278037552045199	0.320132788695039	0.324301255620576	0.307906407835011	0.356486506313706	0.357160380546087	0.314270995603528	0.319623893834411	0.321146590825043	0.320167879186429	0.332868713905534	0.381000246478629	0.286483165677513	0.355070820871916	0.338650916630224	0.303076375034445	0.348627904678211	0.331118553284288	0.360424033740284	0.300950020561737	0.323933743783551	0.354981031438227	0.337695772806967	0.326310770310739	0.337407231805333	0.339062137336796	0.297475448949464	0.336182462845895	0.389044994185531	0.314224703880932	0.330540108656287	0.311143823366324	0.426308850055354	0.337509137364959	0.321385769896587	0.355416982810598	0.319536177204904	0.359163768790039	0.349607864199095	0.335760980637655	0.355403478219132	0.355371901774732	0.333500024444685	0.334367715396157	0.343398718149065	0.315237699300658	0.362309374245132	0.345209778146881	0.337966242412569	0.399533117588827	0.362199379190978	0.34942491598906	0.318343916394916	0.314861103312868	0.371887304631736	0.337304959714501	0.318631435791993	0.328363391830619	0.364814953017879	0.362576802012848	0.370397736206069	0.358698409131166	0.346767859841155	0.375205201116036	0.329629662875821	0.354720301692413	0.322402653677842	0.389109514228156	0.367909426896872	0.320513208534492	0.360969255595801	0.342364286289408	0.367825055644059	0.351864810972875	0.337244859003417	0.34987739639212	0.354753407844935	0.310566883711181	0.341519652796133	0.361441883856653	0.343947131581308	0.326892150954282	0.335908673730158	0.334972153495746	0.340391161515014	0.391624371007	0.337214036699216	0.348430482936872	0.348609889270224	0.364030037021239	0.34458969773067	0.390900612980688	0.365897876445508	0.355600613185895	0.371899098787267	0.311773455251339	0.360571751544008	0.334602934236427	0.314425918926313	0.320692692192461	0.305635813302556	0.316171693431569	0.360662963959425	0.375032641961877	0.336919994856762	0.340841615534885	0.369489075424272	0.316364813793829	0.303695322386436	0.365765890864268	0.364999122304964	0.303068688285553	0.318761508649464	0.365301078975255	0.334078570962352	0.319760377168068	0.336911840722481	0.322809371579933	0.315504342483552	0.304121575807856	0.299834566322515	0.32473760534981	0.313212328269172	0.363790979757064	0.330612121566175
"X84622"	0.278336718053097	0.334223437303765	0.34404609910437	0.3298204158349	0.295460699646477	0.320740008512058	0	0.353077184387276	0.300598247900551	0.325625277634764	0.327984604811965	0.324360474590539	0.355477088100461	0.338183707407316	0.29096478984357	0.288123035773227	0.320104127933954	0.309742065541427	0.294666147638642	0.384929378509708	0.251137216238703	0.337529359738596	0.26150885789141	0.305778256243954	0.333564409995966	0.295337487873975	0.326592606913006	0.281110220590346	0.320763135149382	0.335917580635366	0.334209680197243	0.305512413735809	0.312392108520373	0.346025223404596	0.2747597970686	0.337078640983678	0.380818800969396	0.328682872327218	0.328032159110879	0.281982689129278	0.391762196353546	0.302563580924032	0.314262116480193	0.307619622784646	0.244476985747867	0.320585542383445	0.332964493914698	0.341159001933205	0.358522165171201	0.35452086110146	0.342220084301576	0.341031737184285	0.342483378756205	0.334090417853229	0.381162092797702	0.347172938644363	0.353851251356054	0.400956453538273	0.346710023070988	0.368380923574769	0.341759205084572	0.327449590097479	0.37255041025835	0.331382320174376	0.326858460853978	0.337942855896414	0.368637565554806	0.357293205280077	0.363525013090434	0.344752119104232	0.348948839037829	0.355148999768191	0.337486857278134	0.338574337814011	0.297878474608519	0.35867556184745	0.358828007713303	0.324743305094987	0.346711658679356	0.345645796732671	0.371705709675143	0.339337755800681	0.324380238459338	0.355258642046709	0.340704310382685	0.328358727388978	0.347051073058973	0.374566398326528	0.366016771258545	0.280946057640551	0.341736505599255	0.322646796492348	0.316064872817561	0.398108265398067	0.30319884700087	0.349231969565601	0.345669604103185	0.351962129777911	0.329775377335838	0.367004846724081	0.368961931949543	0.351581530816928	0.37405963461876	0.313095824989099	0.362732287375502	0.33718136971291	0.30250049422715	0.321104741701562	0.28034723654295	0.293070164815919	0.336599314484085	0.347870222264942	0.314347818404054	0.327288383007419	0.36364962485691	0.31448380978277	0.324466607569452	0.367885925184306	0.350501770310505	0.314464669008328	0.319341730289718	0.353492388258358	0.320545157470416	0.309630514409736	0.345749143840676	0.341859465466514	0.31577823390716	0.30630255500453	0.269768418372362	0.30142094495358	0.319524916712149	0.365951515588557	0.332793100762849
"X84804"	0.364043832851795	0.34578862388578	0.368579578525054	0.396008356976302	0.352584179948731	0.354205684609732	0.353077184387276	0	0.343077873138607	0.340194821452498	0.377491084294386	0.358700293502137	0.407706377313053	0.399336038659555	0.355835243262806	0.358008987653804	0.349221619942841	0.352597942960495	0.364442464316476	0.410178662071661	0.335920316056351	0.381989805233605	0.378495990323469	0.364563164900165	0.391430057413928	0.375866912940178	0.416213134822527	0.326818559477072	0.373347386615763	0.3904016455535	0.378351423329077	0.379459871428092	0.369179789030855	0.386768081874729	0.333476673810955	0.378981446046536	0.362204875989638	0.365036966955185	0.391102951038016	0.355582018308063	0.470895203856808	0.359154728120944	0.361753735794209	0.39587172736575	0.36145275184134	0.401289507534595	0.388391696837016	0.374712651414659	0.398756932668794	0.395855155512539	0.385325660951609	0.352620094468254	0.382470145766903	0.371198684973584	0.418270359918058	0.370174102423271	0.38699860472736	0.438316950226747	0.371776730249427	0.405385901661986	0.3785125522084	0.360941030636828	0.396081357812253	0.364865265622177	0.364826719580257	0.354633860147726	0.392545750814189	0.406700135486934	0.40408279632438	0.360267033701058	0.38583099542815	0.422304658941398	0.367913530039159	0.390447376597734	0.34576813552031	0.42623667277168	0.382391040893817	0.359898741509346	0.387445540977127	0.382754063853027	0.391649488614465	0.395067847837016	0.360717767573302	0.395382691363221	0.36532671639105	0.372173443597677	0.359114481598956	0.351757123594653	0.398481230154094	0.367631812940809	0.369298431848387	0.377578417904673	0.364455893554391	0.379208705248496	0.372775789441821	0.393542527187873	0.387681316888062	0.393292075022842	0.369467583643004	0.41811991630414	0.40289937280122	0.381712519301317	0.410794052642299	0.341159479848401	0.399395517349464	0.36077783203821	0.344365833596665	0.336156237534197	0.344707240920394	0.330367470151639	0.399483663273356	0.410265383389277	0.362153857714694	0.3779883648302	0.41027034459126	0.364786794917202	0.340483654383012	0.404837318482106	0.375546296661564	0.351572936128683	0.319341689186472	0.363132360067745	0.313102967142726	0.311925128938964	0.382981717531522	0.356949683323334	0.337328760904861	0.343033584419406	0.338704194735462	0.347175152130379	0.338292010433366	0.402728351470678	0.369524130177725
"X84817"	0.298720965267688	0.28686837495323	0.308545122013632	0.339543378932725	0.296827707460258	0.278037552045199	0.300598247900551	0.343077873138607	0	0.278982948905777	0.273051969303494	0.266316414476879	0.344601019354129	0.346623329175101	0.304860841852289	0.262350434219875	0.304823480192506	0.303124944252851	0.311191718430218	0.351417072857898	0.268238288777387	0.350438643857015	0.30610112267748	0.276223160191119	0.322895197408359	0.317145944983006	0.323702608188328	0.264174369440403	0.312629664389035	0.332678853157307	0.32001110936475	0.318652700335725	0.325699777765934	0.331923950185998	0.279888261028406	0.319741659230404	0.373625527104559	0.276234204615563	0.332959458098055	0.29995216346977	0.41522769735443	0.320332379037063	0.280559224121035	0.329211892658995	0.275753288121252	0.348923516802704	0.336812768027876	0.322675365947602	0.349243155249532	0.338090973290718	0.320719901459287	0.31423684017904	0.33031984413459	0.310765858194184	0.347280853735047	0.321662836187824	0.328417442880995	0.384422831393751	0.344107885406625	0.344760320090405	0.314560646081598	0.290475038114994	0.357629335042241	0.301506254420902	0.289794827062348	0.307639314922574	0.352109836413887	0.353601798983376	0.34234420473537	0.336015455968875	0.325552372482495	0.359010164862701	0.316230250796427	0.331826773131746	0.303169408789481	0.358877069507527	0.353051472246121	0.296485417744279	0.340376070294934	0.311802756337244	0.346832099093765	0.337594548482175	0.321299585251233	0.33168458119662	0.338639230545565	0.274503191669545	0.298421023198521	0.343555669090058	0.326545709707589	0.296413858715213	0.303634029097814	0.302391957361847	0.324976354720436	0.385482976854407	0.306252542729553	0.335343641542991	0.329074685539442	0.351806014711892	0.325496874200157	0.386799702689037	0.341700595747304	0.341190964120341	0.357379989620416	0.297275470248108	0.335955426462896	0.265608453033619	0.290067912400535	0.291495974895155	0.267549229096394	0.299546481713939	0.337115115842866	0.346521638373506	0.284509120493089	0.320687873662348	0.356715643618945	0.266213762317923	0.298449829838439	0.353185213851121	0.347149494780736	0.291140109349283	0.29794752071522	0.35055767667384	0.305654262937035	0.307179700154921	0.321159014657191	0.31743947548058	0.289713846291298	0.278158501044827	0.252707410196974	0.282807917303446	0.302527707452688	0.351149422661539	0.317373828545412
"X85684"	0.310915493800259	0.323637864176747	0.324268389571989	0.343518662504489	0.319671462711875	0.320132788695039	0.325625277634764	0.340194821452498	0.278982948905777	0	0.342199830682167	0.25898933667941	0.343410461866805	0.371102788412386	0.320905880681831	0.295832239865555	0.33662634968592	0.32757883070208	0.333256343505417	0.378194119976591	0.263283297284514	0.37116606050159	0.317728514925061	0.30021833634903	0.349174732906328	0.341174225198007	0.354182027877418	0.276540521947925	0.276918950873467	0.356919392860705	0.349246194266179	0.339567923752852	0.337029525629117	0.337543853345437	0.297587613602007	0.343621101002402	0.372337601357838	0.319198895664763	0.357108476592625	0.324227989065991	0.438284098543782	0.338214112371387	0.322418259921225	0.337413902732388	0.331622099460917	0.345705817956099	0.338065117817795	0.345133190956362	0.367811486497517	0.36135955600957	0.339073061279773	0.342912160827316	0.348690046694255	0.319015238450315	0.334707234258261	0.342237405927702	0.340966978714748	0.404594279048348	0.348012042770321	0.340303330908781	0.330901438144086	0.318082522146189	0.366565527414264	0.332832812147115	0.286580644627402	0.339694937102046	0.370802607252718	0.349531596394384	0.347801807410591	0.339723635942034	0.35274722204515	0.38721457729279	0.337459951840944	0.365516968215564	0.326127647525949	0.357688626116599	0.374727990231249	0.328294303033584	0.358431519545743	0.34696765651477	0.340871861268541	0.359281440498759	0.327850033571195	0.355337586744824	0.338375708762393	0.343079655733452	0.338205522969589	0.347844658445422	0.353791980309879	0.333136725928277	0.338471939984661	0.33536681531783	0.346188391041325	0.353981660115322	0.333699899597174	0.339500605581623	0.331959009668085	0.368400872676781	0.323083380603274	0.39234344291946	0.371728015046388	0.361158585018919	0.356672242707019	0.317690361406797	0.347167600762595	0.340197814826535	0.305375664633981	0.312612970315841	0.272037829016275	0.307508841473147	0.350194591177443	0.368865881033533	0.320924395346048	0.303203353153725	0.33942065349646	0.288206917058106	0.305368912856642	0.371753545099106	0.353629103325323	0.309056342520392	0.304406007436072	0.348420032287447	0.291343850691602	0.313659308699509	0.339512174477677	0.313865022532699	0.302349974284795	0.268694898601746	0.307529026687176	0.305788892616004	0.319585583605284	0.354518697385446	0.335744031105076
