"Sample"	"X84431"	"X87426"	"X90522"	"X91183"	"X83995"	"X84950"	"X85898"	"X86021"	"X86054"	"X86417"	"X87265"	"X87684"	"X89735"	"X90391"	"X90581"	"X90696"	"X91670"	"X92614"	"X93048"	"X93489"	"X93663"	"X84413"	"X84593"	"X85634"	"X86034"	"X87375"	"X87757"	"X87805"	"X88126"	"X89087"	"X91259"	"X91830"	"X92254"	"X92702"	"X88661"	"X90473"	"X90813"	"X91549"	"X92074"	"X93624"	"X84169"	"X90815"	"X92486"	"X84702"	"X90585"	"X87872"	"X92964"	"X87506"	"X88146"	"X92393"	"X88132"	"X85374"	"X91252"	"X87333"	"X88637"	"X89491"	"X90009"	"X92418"	"X93451"	"X92199"	"X92275"	"X91594"	"X85007"	"X85946"	"X86296"	"X88425"	"X88575"	"X93282"	"X85825"	"X87138"	"X88222"	"X91442"	"X93547"	"X85630"	"X90396"	"X84612"	"X84926"	"X86183"	"X90004"	"X92841"	"X86747"	"X89891"	"X91364"	"X91966"	"X91131"	"X83866"	"X87857"	"X91976"	"X86718"	"X84808"	"X86284"	"X93063"	"X93044"	"X88545"	"X86487"	"X86540"	"X93373"	"X84195"	"X88350"	"X84030"	"X84368"	"X92390"	"X86897"	"X91292"	"X88337"	"X91952"	"X89204"	"X92987"	"X88075"
"X88126"	0.945205479452055	0.942857142857143	0.977272727272727	0.988095238095238	0.966101694915254	0.954545454545455	0.964912280701754	0.891891891891892	0.983606557377049	0.95	0.933333333333333	0.95	0.953846153846154	0.973684210526316	0.975	0.927710843373494	0.974358974358974	0.9375	0.903225806451613	0.943820224719101	0.920634920634921	0.932432432432432	0.9625	0.952941176470588	0.941176470588235	0.9375	0.952380952380952	0.945945945945946	0	0.912280701754386	0.953488372093023	0.926315789473684	0.857142857142857	0.926470588235294	0.973684210526316	0.951612903225806	0.925925925925926	0.951219512195122	0.956521739130435	0.952941176470588	0.939759036144578	0.888888888888889	0.963855421686747	0.9375	0.987012987012987	0.986111111111111	0.951219512195122	0.887640449438202	0.928571428571429	0.934210526315789	0.936507936507937	0.987179487179487	0.91304347826087	0.961538461538462	0.897058823529412	0.973333333333333	0.940298507462687	0.952380952380952	0.989473684210526	0.985915492957746	0.965116279069767	0.945945945945946	0.970588235294118	0.968253968253968	0.96	0.964285714285714	0.951219512195122	0.967032967032967	1	0.954545454545455	0.966101694915254	0.9625	0.971428571428571	0.972602739726027	0.943661971830986	0.955882352941177	0.971830985915493	0.96	0.967741935483871	0.946666666666667	0.919354838709677	0.957142857142857	0.983606557377049	0.958333333333333	0.919540229885057	0.952941176470588	0.926315789473684	0.971428571428571	0.96875	0.958333333333333	0.949152542372881	0.986301369863014	0.944444444444444	0.971014492753623	0.942028985507246	0.953846153846154	0.939393939393939	0.968253968253968	0.972222222222222	0.982142857142857	0.984848484848485	1	0.98	0.934426229508197	0.984848484848485	0.913793103448276	0.984375	0.981818181818182	0.950819672131147
"X89087"	0.981481481481482	0.916666666666667	0.953846153846154	0.983870967741935	0.945945945945946	0.970588235294118	0.942857142857143	0.909090909090909	0.918918918918919	0.948717948717949	0.95	0.931034482758621	0.954545454545455	0.943396226415094	0.947368421052632	0.953125	0.964285714285714	0.85	0.930232558139535	0.956521739130435	0.904761904761905	0.944444444444444	0.966101694915254	0.919354838709677	0.903225806451613	0.930232558139535	0.9	0.88	0.912280701754386	0	0.9375	0.888888888888889	0.863636363636364	0.866666666666667	0.943396226415094	0.976190476190476	0.968253968253968	0.933333333333333	0.888888888888889	0.901639344262295	0.952380952380952	0.964285714285714	0.967741935483871	0.930232558139535	0.981818181818182	0.914893617021277	0.984126984126984	0.959459459459459	0.953846153846154	0.964912280701754	0.902439024390244	0.963636363636364	0.94	0.946428571428571	0.918367346938776	0.9	0.86046511627907	0.952380952380952	0.972222222222222	0.91304347826087	0.919354838709677	0.923076923076923	0.956521739130435	0.951219512195122	0.923076923076923	0.909090909090909	0.933333333333333	0.941176470588235	0.95	0.853658536585366	0.973684210526316	0.948275862068966	1	0.980769230769231	0.96078431372549	0.886363636363636	0.98	0.923076923076923	0.975609756097561	0.882352941176471	0.953488372093023	0.866666666666667	1	0.918367346938776	0.925373134328358	0.936507936507937	0.974358974358974	0.979591836734694	0.976744186046512	0.96078431372549	0.857142857142857	0.980392156862745	0.941176470588235	1	0.9375	0.977777777777778	0.978723404255319	0.976190476190476	0.916666666666667	0.939393939393939	0.928571428571429	0.975	0.964285714285714	0.976190476190476	0.953488372093023	0.891891891891892	0.925	0.96969696969697	0.975609756097561
"X91259"	0.975308641975309	0.961038961038961	0.978723404255319	0.988888888888889	0.984848484848485	0.873563218390805	0.984375	0.964705882352941	0.9375	0.938461538461538	0.970588235294118	0.928571428571429	0.911764705882353	0.95	0.964705882352941	0.967391304347826	0.951219512195122	0.911764705882353	0.972222222222222	0.936170212765957	0.957746478873239	0.924050632911392	0.94047619047619	0.967391304347826	0.945054945054945	0.911764705882353	0.906976744186046	0.95	0.953488372093023	0.9375	0	0.909090909090909	0.931506849315068	0.946666666666667	0.962962962962963	0.985714285714286	0.943181818181818	0.878048780487805	0.987012987012987	0.967391304347826	0.967032967032967	0.938271604938272	0.966292134831461	0.911764705882353	0.923076923076923	1	0.954545454545455	0.96039603960396	0.956521739130435	0.988372093023256	0.91044776119403	0.988095238095238	0.974683544303797	0.988372093023256	0.9875	0.949367088607595	0.930555555555556	0.985915492957746	0.96969696969697	0.987012987012987	0.920454545454545	0.894736842105263	0.958904109589041	0.907692307692308	0.962962962962963	0.984126984126984	0.966292134831461	0.98989898989899	0.929411764705882	0.986486486486487	0.936507936507937	0.901234567901235	0.931506849315068	0.9875	0.974683544303797	0.986842105263158	0.974025974025974	0.987951807228916	1	0.950617283950617	0.986111111111111	0.960526315789474	0.96969696969697	0.948051948051948	0.958333333333333	0.920454545454545	0.941176470588235	0.945945945945946	0.892307692307692	0.961538461538462	0.96969696969697	1	0.987654320987654	0.986842105263158	0.987179487179487	0.986301369863014	0.986666666666667	0.985714285714286	0.933333333333333	1	1	0.985294117647059	1	0.985714285714286	0.986111111111111	0.970149253731343	1	1	0.985507246376812
"X91830"	0.978494623655914	0.904761904761905	0.951456310679612	0.990196078431373	0.974025974025974	0.877551020408163	0.959459459459459	0.924731182795699	0.961038961038961	0.948051948051948	0.962025316455696	0.914893617021277	0.883116883116883	0.956521739130435	0.901098901098901	0.940594059405941	0.886363636363636	0.925	0.938271604938272	0.891089108910891	0.951219512195122	0.945652173913043	0.865168539325843	0.919191919191919	0.92	0.853333333333333	0.895833333333333	0.870588235294118	0.926315789473684	0.888888888888889	0.909090909090909	0	0.928571428571429	0.916666666666667	0.909090909090909	0.975308641975309	0.939393939393939	0.94949494949495	0.941176470588235	0.919191919191919	0.970873786407767	0.946236559139785	0.905263157894737	0.925	0.956521739130435	0.8625	0.869565217391304	0.945945945945946	0.951456310679612	0.935483870967742	0.91025641025641	0.945652173913043	0.943181818181818	0.957894736842105	0.865853658536585	0.895348837209302	0.901234567901235	0.95	0.944444444444444	0.928571428571429	0.873684210526316	0.896551724137931	0.964705882352941	0.975308641975309	0.933333333333333	0.958904109589041	0.881720430107527	0.933333333333333	0.927083333333333	0.884615384615385	0.902777777777778	0.969387755102041	0.96551724137931	0.989130434782609	0.931034482758621	0.94047619047619	0.965909090909091	0.909090909090909	1	0.910112359550562	0.975903614457831	0.941860465116279	0.961038961038961	0.879518072289157	0.912621359223301	0.849462365591398	0.956521739130435	0.96551724137931	0.962962962962963	0.966666666666667	0.904109589041096	0.966292134831461	0.919540229885057	0.952941176470588	0.97752808988764	0.963855421686747	0.952380952380952	0.975308641975309	0.942528735632184	0.986486486486487	0.9375	0.934210526315789	1	0.98780487804878	0.975903614457831	0.948051948051948	0.975308641975309	1	0.975
"X92254"	0.968253968253968	0.892857142857143	0.945945945945946	0.986111111111111	0.957446808510638	0.947368421052632	0.955555555555556	0.939393939393939	0.936170212765957	0.9375	0.893617021276596	0.941176470588235	0.943396226415094	0.952380952380952	0.955223880597015	0.930555555555556	0.96969696969697	0.923076923076923	0.943396226415094	0.935064935064935	0.943396226415094	0.936507936507937	0.971014492753623	0.915492957746479	0.916666666666667	0.923076923076923	0.944444444444444	0.9	0.857142857142857	0.863636363636364	0.931506849315068	0.928571428571429	0	0.929824561403509	0.952380952380952	0.918367346938776	0.986486486486487	0.911764705882353	0.928571428571429	0.9	0.944444444444444	0.9375	0.942857142857143	0.981818181818182	0.984615384615385	0.983333333333333	0.986301369863014	0.976470588235294	0.96	0.970149253731343	0.942307692307692	0.969230769230769	0.932203389830508	0.954545454545455	0.894736842105263	0.916666666666667	0.927272727272727	0.897959183673469	0.975609756097561	0.928571428571429	0.959459459459459	0.9	0.945454545454545	0.94	0.935483870967742	0.904761904761905	0.972222222222222	0.921052631578947	0.971830985915493	0.963636363636364	0.957446808510638	0.940298507462687	0.983050847457627	0.967213114754098	0.95	0.964912280701754	0.983333333333333	0.96875	0.980392156862745	0.936507936507937	0.962264150943396	0.966101694915254	0.979591836734694	0.95	0.935064935064935	0.915492957746479	0.96551724137931	0.983050847457627	0.981132075471698	0.913793103448276	0.888888888888889	0.983606557377049	0.933333333333333	0.946428571428571	0.890909090909091	0.923076923076923	0.964285714285714	0.96078431372549	0.949152542372881	0.928571428571429	0.962264150943396	0.98	0.973684210526316	0.96078431372549	0.962264150943396	0.866666666666667	0.918367346938776	0.976744186046512	0.96
"X92702"	0.952380952380952	0.967213114754098	0.917808219178082	0.972222222222222	0.958333333333333	0.92	0.956521739130435	0.873015873015873	0.959183673469388	0.916666666666667	0.918367346938776	0.971830985915493	0.963636363636364	0.969230769230769	0.955882352941177	0.931506849315068	0.904761904761905	0.903846153846154	0.903846153846154	0.935897435897436	0.944444444444444	0.903225806451613	0.956521739130435	0.869565217391304	0.902777777777778	0.944444444444444	0.850746268656716	0.901639344262295	0.926470588235294	0.866666666666667	0.946666666666667	0.916666666666667	0.929824561403509	0	0.919354838709677	0.981132075471698	0.972972972972973	0.928571428571429	0.948275862068966	0.885714285714286	0.959459459459459	0.970149253731343	0.972602739726027	0.882352941176471	0.969230769230769	0.983606557377049	0.958333333333333	0.926829268292683	0.932432432432432	0.955223880597015	0.901960784313726	1	0.950819672131147	0.970588235294118	0.950819672131147	0.96875	0.928571428571429	0.962264150943396	0.963414634146341	0.890909090909091	0.931506849315068	0.953125	0.946428571428571	0.92	0.969230769230769	0.955555555555556	0.91304347826087	0.922077922077922	0.957746478873239	0.945454545454545	0.958333333333333	0.925373134328358	0.948275862068966	0.984126984126984	0.967741935483871	0.909090909090909	0.931034482758621	0.901639344262295	0.94	0.763636363636364	0.962962962962963	0.949152542372881	0.959183673469388	0.933333333333333	0.907894736842105	0.96	0.954022988505747	0.948275862068966	0.962264150943396	0.933333333333333	0.914893617021277	0.983870967741935	0.934426229508197	0.96551724137931	0.966666666666667	0.963636363636364	0.982758620689655	0.981132075471698	0.967213114754098	0.954545454545455	0.981818181818182	0.96	0.918918918918919	0.941176470588235	0.943396226415094	0.96	0.961538461538462	0.977272727272727	0.94
"X88661"	0.940298507462687	0.9375	0.987951807228916	0.887323943661972	0.962264150943396	0.951219512195122	1	0.944444444444444	0.981818181818182	0.963636363636364	0.982456140350877	0.96	0.949152542372881	0.985915492957746	0.986666666666667	0.935897435897436	1	0.931034482758621	1	0.91358024691358	0.966666666666667	0.986111111111111	0.973333333333333	0.975308641975309	0.962962962962963	0.949152542372881	0.891891891891892	0.838709677419355	0.973684210526316	0.943396226415094	0.962962962962963	0.909090909090909	0.952380952380952	0.919354838709677	0	0.907407407407407	0.842857142857143	0.918918918918919	0.88135593220339	0.907894736842105	0.987654320987654	0.972222222222222	0.888888888888889	0.931034482758621	0.941176470588235	1	0.918918918918919	0.955056179775281	0.936708860759494	0.958333333333333	0.929824561403509	0.986111111111111	0.954545454545455	0.972602739726027	0.938461538461538	0.955882352941177	0.951612903225806	0.928571428571429	0.96551724137931	0.96875	0.9625	0.956521739130435	0.950819672131147	0.964912280701754	0.941176470588235	0.96	0.918918918918919	0.964705882352941	0.987179487179487	0.95	0.981481481481482	0.945205479452055	0.935483870967742	0.985294117647059	0.970149253731343	0.951612903225806	0.883333333333333	0.892307692307692	0.964285714285714	0.91044776119403	0.966101694915254	0.936507936507937	0.981818181818182	0.938461538461538	0.857142857142857	0.949367088607595	0.967741935483871	0.96875	0.983050847457627	0.970149253731343	0.943396226415094	1	0.955223880597015	0.968253968253968	0.936507936507937	0.966666666666667	0.933333333333333	0.982758620689655	0.920634920634921	0.98	1	0.903846153846154	1	0.982758620689655	0.983333333333333	0.963636363636364	0.982758620689655	1	0.964285714285714
"X90473"	0.925925925925926	0.981481481481482	1	0.952380952380952	0.975609756097561	0.986111111111111	1	0.932203389830508	0.951219512195122	0.976744186046512	0.977272727272727	0.951612903225806	0.911111111111111	1	0.983870967741935	0.923076923076923	1	0.934782608695652	1	0.928571428571429	1	0.983050847457627	1	0.970588235294118	0.940298507462687	0.911111111111111	0.985294117647059	0.907407407407407	0.951612903225806	0.976190476190476	0.985714285714286	0.975308641975309	0.918367346938776	0.981132075471698	0.907407407407407	0	0.9375	0.936507936507937	0.918367346938776	0.970588235294118	0.970149253731343	0.983333333333333	0.969230769230769	0.979166666666667	0.907407407407407	0.981132075471698	0.984848484848485	0.987341772151899	0.985714285714286	0.983606557377049	0.978723404255319	0.983050847457627	0.962962962962963	0.983606557377049	0.901960784313726	0.964285714285714	0.96	0.955555555555556	0.959459459459459	0.980769230769231	0.985507246376812	0.982758620689655	0.914893617021277	0.954545454545455	0.927272727272727	0.945945945945946	0.969230769230769	0.972602739726027	1	0.979591836734694	0.975609756097561	0.950819672131147	0.980769230769231	0.981818181818182	0.981818181818182	1	0.981132075471698	0.982758620689655	1	0.96551724137931	0.978723404255319	0.92	0.976190476190476	0.943396226415094	0.958333333333333	0.970588235294118	0.975308641975309	0.96078431372549	0.978260869565217	0.962962962962963	0.951219512195122	1	0.963636363636364	0.980392156862745	0.941176470588235	0.979166666666667	0.98	0.977777777777778	0.962264150943396	1	1	1	1	0.977777777777778	0.956521739130435	1	0.977777777777778	1	0.977272727272727
"X90813"	0.947368421052632	0.986842105263158	1	0.952380952380952	0.967741935483871	0.978494623655914	1	0.950617283950617	1	0.984615384615385	0.984848484848485	0.976470588235294	0.985714285714286	0.961538461538462	0.988095238095238	0.917647058823529	1	0.971014492753623	0.985714285714286	0.922222222222222	0.985714285714286	0.962025316455696	1	0.954545454545455	0.943181818181818	0.985714285714286	0.929411764705882	0.89041095890411	0.925925925925926	0.968253968253968	0.943181818181818	0.939393939393939	0.986486486486487	0.972972972972973	0.842857142857143	0.9375	0	0.901234567901235	0.943661971830986	0.930232558139535	0.965909090909091	0.9625	0.977011494252874	0.940298507462687	0.961538461538462	1	0.94047619047619	0.9375	0.931034482758621	0.923076923076923	0.955223880597015	0.962025316455696	0.945945945945946	0.95	0.916666666666667	0.987341772151899	0.927536231884058	0.985294117647059	0.96875	1	0.977777777777778	0.961538461538462	0.986111111111111	0.985074626865672	1	0.983333333333333	0.965116279069767	0.968085106382979	1	0.971428571428571	0.984126984126984	0.976190476190476	0.986486486486487	0.945945945945946	0.96	0.972222222222222	0.914285714285714	0.974683544303797	1	0.962025316455696	0.970588235294118	0.944444444444444	0.984375	0.973684210526316	0.922222222222222	0.942528735632184	0.980582524271845	0.972602739726027	1	0.945945945945946	0.984375	0.930555555555556	0.987179487179487	0.972222222222222	1	0.985714285714286	0.957142857142857	0.985074626865672	0.986842105263158	1	1	1	1	0.920634920634921	1	0.96875	0.9375	1	0.984848484848485
"X91549"	0.855072463768116	0.972972972972973	0.917647058823529	0.925925925925926	1	0.894117647058824	0.983333333333333	0.894736842105263	0.967741935483871	0.951612903225806	0.935483870967742	0.988235294117647	0.970588235294118	0.933333333333333	0.975609756097561	0.916666666666667	0.962025316455696	0.923076923076923	0.90625	0.945054945054945	0.955223880597015	0.92	0.988095238095238	0.929411764705882	0.942528735632184	0.923076923076923	0.953488372093023	0.918918918918919	0.951219512195122	0.933333333333333	0.878048780487805	0.94949494949495	0.911764705882353	0.928571428571429	0.918918918918919	0.936507936507937	0.901234567901235	0	0.878787878787879	0.903614457831325	0.91566265060241	0.935064935064935	0.926829268292683	0.833333333333333	0.947368421052632	0.972602739726027	0.976744186046512	0.925531914893617	0.954545454545455	0.9625	0.887096774193548	0.934210526315789	0.867647058823529	0.98780487804878	0.959459459459459	0.946666666666667	0.942028985507246	0.96969696969697	1	0.927536231884058	0.916666666666667	0.933333333333333	0.956521739130435	0.901639344262295	0.987341772151899	0.96551724137931	0.939759036144578	0.896551724137931	1	0.971014492753623	0.967213114754098	0.924050632911392	0.986301369863014	0.973333333333333	0.959459459459459	0.942028985507246	0.972602739726027	0.888888888888889	0.9	0.875	0.938461538461538	0.958333333333333	0.950819672131147	0.959459459459459	0.896551724137931	0.954022988505747	0.927835051546392	0.927536231884058	0.985074626865672	0.915492957746479	0.915254237288136	0.986666666666667	0.973684210526316	0.986111111111111	0.958333333333333	0.888888888888889	0.971428571428571	0.969230769230769	0.972972972972973	0.982758620689655	0.985294117647059	0.916666666666667	0.94	0.936507936507937	0.938461538461538	0.916666666666667	0.919354838709677	0.982456140350877	0.935483870967742
"X92074"	0.898305084745763	0.931034482758621	0.973684210526316	0.926470588235294	0.957446808510638	0.888888888888889	0.978260869565217	0.939393939393939	0.979591836734694	1	0.938775510204082	0.985915492957746	0.901960784313726	0.984615384615385	0.985507246376812	0.915492957746479	0.903225806451613	0.943396226415094	0.857142857142857	0.987654320987654	0.962962962962963	0.953125	0.955882352941177	0.945205479452055	0.96	0.943396226415094	0.929577464788732	0.918032786885246	0.956521739130435	0.888888888888889	0.987012987012987	0.941176470588235	0.928571428571429	0.948275862068966	0.88135593220339	0.918367346938776	0.943661971830986	0.878787878787879	0	0.959459459459459	0.944444444444444	0.920634920634921	0.878787878787879	0.923076923076923	0.952380952380952	0.929824561403509	1	0.988372093023256	0.96	0.938461538461538	0.92156862745098	0.919354838709677	0.913793103448276	0.938461538461538	0.95	0.934426229508197	0.946428571428571	0.92	0.987951807228916	0.96551724137931	0.959459459459459	0.96875	0.964285714285714	0.96078431372549	0.96875	0.954545454545455	0.911764705882353	0.921052631578947	0.971830985915493	0.924528301886792	0.886363636363636	0.955882352941177	1	0.983870967741935	0.811320754716981	0.886792452830189	0.983333333333333	0.88135593220339	0.96	0.953125	0.981481481481482	0.966101694915254	1	0.913793103448276	0.975	0.884057971014493	0.953488372093023	0.96551724137931	0.961538461538462	0.913793103448276	0.958333333333333	0.931034482758621	0.950819672131147	0.886792452830189	0.929824561403509	0.943396226415094	0.982456140350877	0.980769230769231	0.966666666666667	0.977272727272727	0.92156862745098	0.959183673469388	0.973684210526316	0.980769230769231	0.981481481481482	0.914893617021277	0.94	0.926829268292683	0.980392156862745
"X93624"	0.921052631578947	0.946666666666667	0.932584269662921	0.91566265060241	0.952380952380952	0.922222222222222	0.984126984126984	0.884615384615385	0.969230769230769	0.96969696969697	0.970149253731343	0.977011494252874	0.942028985507246	0.949367088607595	0.964285714285714	0.967032967032967	0.975903614457831	0.859375	0.942028985507246	0.923913043478261	0.926470588235294	0.923076923076923	0.988505747126437	0.906976744186046	0.920454545454545	0.957142857142857	0.955056179775281	0.907894736842105	0.952941176470588	0.901639344262295	0.967391304347826	0.919191919191919	0.9	0.885714285714286	0.907894736842105	0.970588235294118	0.930232558139535	0.903614457831325	0.959459459459459	0	0.931034482758621	0.91025641025641	0.929411764705882	0.926470588235294	0.975308641975309	0.973684210526316	0.97752808988764	0.916666666666667	0.908045977011494	0.963855421686747	0.925373134328358	0.95	0.933333333333333	0.963855421686747	0.933333333333333	0.906666666666667	0.914285714285714	0.924242424242424	0.97979797979798	0.850746268656716	0.894117647058824	0.907894736842105	0.958333333333333	0.923076923076923	0.907894736842105	0.932203389830508	0.954022988505747	0.9	0.98876404494382	0.942857142857143	0.96875	0.952380952380952	0.986842105263158	0.961038961038961	0.947368421052632	0.944444444444444	0.931506849315068	0.893333333333333	0.970149253731343	0.894736842105263	0.925373134328358	0.945945945945946	0.969230769230769	0.933333333333333	0.848837209302326	0.906976744186046	0.961165048543689	0.959459459459459	0.971014492753623	0.933333333333333	0.844827586206897	0.987179487179487	0.948051948051948	0.972972972972973	0.901408450704225	0.942028985507246	0.928571428571429	0.955223880597015	0.960526315789474	0.966666666666667	0.941176470588235	0.953846153846154	0.943396226415094	0.939393939393939	0.909090909090909	0.9375	0.955223880597015	0.983333333333333	0.904761904761905
"X84169"	0.92	0.885714285714286	0.931818181818182	0.914634146341463	1	0.945054945054945	0.983870967741935	0.963855421686747	0.96875	0.953125	0.953846153846154	0.976744186046512	0.985915492957746	0.948717948717949	1	0.931034482758621	0.987951807228916	0.925373134328358	0.956521739130435	0.989690721649485	0.971428571428571	0.975308641975309	1	0.978021978021978	0.967032967032967	0.956521739130435	0.966292134831461	0.987654320987654	0.939759036144578	0.952380952380952	0.967032967032967	0.970873786407767	0.944444444444444	0.959459459459459	0.987654320987654	0.970149253731343	0.965909090909091	0.91566265060241	0.944444444444444	0.931034482758621	0	0.833333333333333	0.875	0.941176470588235	0.962025316455696	0.986842105263158	0.977272727272727	0.95959595959596	0.943820224719101	0.963414634146341	0.955882352941177	0.98780487804878	0.932432432432432	0.988095238095238	0.974025974025974	0.9875	0.958333333333333	0.955223880597015	1	0.986666666666667	0.931034482758621	0.948717948717949	0.972222222222222	0.985294117647059	0.987654320987654	0.983606557377049	0.977272727272727	0.968421052631579	0.977011494252874	0.971830985915493	0.984375	0.89873417721519	0.972972972972973	0.946666666666667	0.946666666666667	0.958333333333333	0.973333333333333	0.935064935064935	0.985074626865672	0.863013698630137	0.971014492753623	0.973333333333333	0.96875	0.974025974025974	0.968421052631579	0.955056179775281	0.96078431372549	0.958904109589041	0.955223880597015	0.960526315789474	0.984615384615385	0.973684210526316	0.987341772151899	0.972602739726027	0.986842105263158	0.985915492957746	0.986301369863014	0.954545454545455	0.973684210526316	0.966101694915254	0.971014492753623	1	0.981481481481482	0.985294117647059	0.971014492753623	0.936507936507937	0.985294117647059	0.983050847457627	0.985074626865672
"X90815"	0.893939393939394	0.813559322033898	0.911392405063291	0.905405405405405	0.982142857142857	0.926829268292683	0.981481481481482	0.931506849315068	0.982456140350877	0.964912280701754	0.928571428571429	0.987341772151899	0.915254237288136	1	0.987012987012987	0.924050632911392	0.972972972972973	0.967741935483871	0.933333333333333	0.96551724137931	0.984126984126984	0.986486486486487	0.946666666666667	0.988095238095238	0.938271604938272	0.984126984126984	0.95	0.972222222222222	0.888888888888889	0.964285714285714	0.938271604938272	0.946236559139785	0.9375	0.970149253731343	0.972222222222222	0.983333333333333	0.9625	0.935064935064935	0.920634920634921	0.91025641025641	0.833333333333333	0	0.861111111111111	0.915254237288136	1	1	0.948717948717949	0.944444444444444	0.976190476190476	0.945205479452055	0.932203389830508	0.958333333333333	0.955882352941177	1	0.955882352941177	0.986111111111111	0.883333333333333	0.949152542372881	0.954545454545455	0.96969696969697	0.975903614457831	0.942857142857143	0.952380952380952	0.910714285714286	0.957746478873239	0.941176470588235	0.935064935064935	0.941176470588235	0.9875	0.951612903225806	0.924528301886792	0.932432432432432	0.985074626865672	0.985714285714286	0.907692307692308	0.901639344262295	0.954545454545455	0.972222222222222	0.947368421052632	0.958333333333333	0.932203389830508	0.954545454545455	0.982456140350877	0.985714285714286	0.928571428571429	0.950617283950617	0.934782608695652	0.953846153846154	1	0.955882352941177	0.982456140350877	0.985507246376812	0.985915492957746	0.953125	1	0.950819672131147	0.984615384615385	0.983333333333333	0.985507246376812	1	1	1	1	0.983333333333333	1	0.907407407407407	0.966101694915254	0.980392156862745	0.96551724137931
"X92486"	0.887323943661972	0.865671641791045	0.930232558139535	0.89873417721519	0.967213114754098	0.919540229885057	0.983333333333333	0.936708860759494	0.984126984126984	0.984375	0.96875	0.963855421686747	0.923076923076923	0.974358974358974	0.987951807228916	0.97752808988764	0.948717948717949	0.970588235294118	0.939393939393939	0.967741935483871	0.985507246376812	0.905405405405405	0.963414634146341	0.941860465116279	0.954545454545455	0.970588235294118	0.91566265060241	0.947368421052632	0.963855421686747	0.967741935483871	0.966292134831461	0.905263157894737	0.942857142857143	0.972602739726027	0.888888888888889	0.969230769230769	0.977011494252874	0.926829268292683	0.878787878787879	0.929411764705882	0.875	0.861111111111111	0	0.888888888888889	0.933333333333333	0.943661971830986	0.939759036144578	0.89010989010989	0.966292134831461	0.9625	0.938461538461538	0.934210526315789	0.915492957746479	0.9625	0.915492957746479	0.932432432432432	0.957142857142857	0.953846153846154	0.989690721649485	0.972222222222222	0.965909090909091	0.987341772151899	0.909090909090909	0.953125	0.974358974358974	0.947368421052632	0.91358024691358	0.933333333333333	0.976470588235294	0.940298507462687	0.894736842105263	0.924050632911392	0.972222222222222	0.945205479452055	0.945205479452055	0.971830985915493	0.958333333333333	0.933333333333333	0.984615384615385	0.961538461538462	0.970149253731343	0.958333333333333	0.984126984126984	0.915492957746479	0.921348314606742	0.916666666666667	0.916666666666667	0.927536231884058	0.9375	0.959459459459459	0.950819672131147	0.944444444444444	0.945945945945946	0.926470588235294	0.943661971830986	0.955223880597015	0.971428571428571	0.936507936507937	0.929577464788732	0.982758620689655	0.938461538461538	0.934426229508197	0.980769230769231	0.953125	0.954545454545455	0.984375	0.969230769230769	0.982456140350877	0.96875
"X84702"	0.890909090909091	0.945454545454545	0.972222222222222	1	0.977272727272727	0.848484848484849	1	0.88135593220339	1	0.978260869565217	0.978723404255319	0.985074626865672	0.980392156862745	0.949152542372881	0.984615384615385	0.942028985507246	1	0.96	0.869565217391304	0.945945945945946	0.980392156862745	0.875	1	0.926470588235294	0.942857142857143	0.980392156862745	0.925373134328358	0.966666666666667	0.9375	0.930232558139535	0.911764705882353	0.925	0.981818181818182	0.882352941176471	0.931034482758621	0.979166666666667	0.940298507462687	0.833333333333333	0.923076923076923	0.926470588235294	0.941176470588235	0.915254237288136	0.888888888888889	0	0.983606557377049	0.982142857142857	0.90625	0.922077922077922	0.911764705882353	0.951612903225806	0.891304347826087	0.932203389830508	0.946428571428571	1	0.927272727272727	0.948275862068966	0.942307692307692	0.979591836734694	1	0.962962962962963	0.926470588235294	0.912280701754386	0.961538461538462	0.934782608695652	1	0.975609756097561	0.888888888888889	0.901408450704225	1	0.94	0.953488372093023	0.883333333333333	0.943396226415094	0.982758620689655	0.946428571428571	0.877551020408163	0.86	0.892857142857143	0.956521739130435	0.854545454545454	0.959183673469388	0.924528301886792	0.977777777777778	0.982758620689655	0.885714285714286	0.957142857142857	0.938271604938272	0.901960784313726	0.979591836734694	0.946428571428571	0.904761904761905	1	0.947368421052632	0.962264150943396	0.963636363636364	0.893617021276596	0.981132075471698	0.979166666666667	0.982456140350877	1	0.98	0.955555555555556	0.939393939393939	0.934782608695652	0.9375	0.931818181818182	0.979166666666667	1	0.933333333333333
