Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38
BMXWT	0.0464533944625732	-0.0162232192567116	0.00681755543378347	-0.070725510484398	0.0170780202116025	-0.216580549478219	0.250839260031348	-0.394321771812454	0.0791178099572491	-0.382908148673979	0.252767668816205	-0.277493416287777	0.604689642880737	0.0428067114287869	0.0388946225240517	-0.0613669694508849	-0.0287152198131501	-0.000992815774792288	0.128689625043573	0.00479872197379525	-0.0527174347275138	-0.0404743058591879	0.121047012051039	0.033039980457709	0.0448249437649369	0.00310353225281632	0.0306702135718786	-0.0559697037865118	-0.00196412657922674	-0.0551673340605544	-0.0301843861766251	0.105013985776468	0.0206208154833266	0.013963086617118	-0.0216088650044154	-0.0145843615870444	-0.0209080854056102	-0.00144319072889151
PHOS	-0.252617521871248	0.00876962358280434	0.114388821145408	-0.0889620705980689	0.117786757801525	-0.0615261069101637	0.0801300085433403	-0.083171382139793	0.0524282533306334	0.100968259584437	-0.0412184255862308	0.0306059140067175	-0.055867443583854	0.0994437983812582	0.0546155400629453	0.0237545201830157	-0.127977215288186	-0.140040591106149	-0.0816523232221356	-0.041900932535222	0.0141747078762926	0.0616207226950883	0.0964307414854048	0.115153141275208	0.0773804862311662	0.0703614580097185	0.0855417038711531	0.0978047544815394	-0.350219534579365	-0.210507776964717	0.523598876088088	-0.00140459917046937	0.328965135191815	0.32327597299621	-0.107351224570579	-0.285788498481886	0.0717538288074286	-0.0313859934333414
CARB	-0.199323311925878	0.0919564967620094	0.164220852597685	0.101231097263967	0.08234019291357	0.0338081063581798	-0.268744411835293	0.0597374154476352	-0.173259179642031	0.0239175756318543	0.143029965116492	-0.0252950906945725	0.079938951021941	-0.261920287249492	-0.0967016216447969	0.237974580016651	-0.0216178326909502	0.0190835366422619	0.0494299388578419	0.10291482646385	0.227596711884836	-0.367573630058649	0.0320911036047888	0.198164875397576	0.328664400935558	0.212903183234433	0.0609827389237454	-0.0572472652823691	0.0920448979669876	0.117498871042312	0.127194995833305	0.386932806763802	-0.085604444901972	-0.0242233149736684	-0.107184649754776	0.0328650723303485	-0.167754086797673	0.000344598128914327
FF	-0.199866211256258	-0.152853977172246	0.117758973093894	0.194074517646336	0.0638668551453283	-0.149862178236653	0.0309161078744769	-0.0224252223146299	0.00138932245142038	0.151142084455345	0.213237543234099	-0.143897822146793	-0.0535376590606199	-0.194459469746775	0.144334488044122	-0.143781875673812	0.0306882000293446	-0.167854655616658	0.189442702299415	-0.137403065154377	0.103582740569753	0.17008923030119	-0.143530715102874	-0.243180328443679	0.305550719583988	-0.190515747839013	-0.230661694909118	-0.139565790644217	-0.0763652830530897	0.11504513905523	0.131893905960777	-0.17088329766235	-0.401890841184151	0.154383860333147	0.0673531227437287	0.0241541845328496	0.155519659737256	0.00266628277442358
TFAT	-0.220716289283217	0.237133974336578	0.0472767514802206	-0.0277050151624396	0.0306140800709836	-0.079488821231592	-0.0418821684930397	0.0718858618450557	0.0113665905030866	-0.203876712672799	0.0670639405290278	0.132333240232724	-0.01833089750077	-0.144264725682574	-0.104046022208986	0.00496915481455918	0.185614870378273	0.0783471247549989	-0.00679308572509122	-0.240448845941384	-0.0282735885023664	0.021066260611951	0.0332568627167565	0.230487159471167	-0.203040329810627	-0.08139870015489	-0.114829129517952	-0.0277348390263299	-0.0115857287763247	-0.0408636846812215	-0.0499242040630298	0.0759579620141431	-0.0394515048140821	-0.015171395552118	0.0152733415199306	0.0553070775298623	0.414171769702739	-0.616240962080198
SFAT	-0.195577719813855	0.324011068687683	0.0768312795173971	0.0628559885415189	-0.0169907077307774	0.084920460307865	0.0211844289405928	0.0316387390182488	0.140091785611697	-0.107194467597313	0.0469005431945682	0.102085777314823	0.0418492008292424	0.0478388914867935	-0.0860810810660377	0.0602308033188139	0.0811846681058245	0.00211457996172085	0.0467767407382844	-0.132320986078143	0.111038042942289	-0.0573464816950004	-0.0730516320472759	0.16126747605701	0.0617517858591551	-0.0142455636477841	-0.116565103904438	-0.0371320700405177	0.117939778539271	-0.149873793322413	-0.156046367834598	-0.166093471356922	0.0483678149898036	-0.0808741277818182	-0.115154512928859	-0.160554900643196	0.391324540555247	0.630513861824246
CHL	-0.200163813008623	-0.00578285398488342	-0.00321100943643227	0.0186187899035447	0.213006963868497	-0.379539415364156	-0.0525876108541902	-0.0204888115017769	0.186695771919282	0.164850200061879	-0.0863904877610951	-0.021486483194217	-0.0708332981170365	0.0634203466527294	0.0411965649252111	0.038164971575824	-0.00884978500913483	0.0906831034931306	-0.145564960544023	0.0764189666772277	-0.388180636317549	-0.219405669128582	0.0398069450234671	0.106839837984078	0.248990617075547	-0.399189514710522	-0.0403599800640601	0.0684655464527635	0.183233536486723	-0.28567043822184	-0.0359538470039016	-0.0434676951624611	-0.000980090946625239	-0.252932075930167	0.0374486789560502	0.0230880018346782	-0.157345312541362	-0.0306020761230995
ATOC	-0.157980593610531	-0.210708613631163	0.125944947765268	-0.325187163148067	-0.0445521557435294	0.0224307723594823	0.079731041813754	0.0772567342556379	-0.0608795736273049	-0.12514872134778	-0.0775478820956216	-0.0261531169299578	-0.099917569396461	-0.139869980479443	0.0440660356666614	-0.159453642685079	0.264949875315724	0.204483913620289	-0.0335308034207032	-0.360251831832982	-0.102102091023393	0.0345314251083143	0.212584369164535	0.312087632021985	-0.136336020621407	0.0472319305527432	-0.063625091737887	-0.0372182652618672	-0.0738003206645977	-0.000471614233964704	0.0736463287241645	0.015185335355264	-0.267493496759483	0.0788355296780476	0.0754234875859481	0.0288122436336775	-0.34733052794229	0.268024431114068
ATOA	-0.0612418269394954	-0.226501996833384	0.0384387335277501	-0.445828168391312	-0.0634123882088004	0.252166605495641	0.104532176885474	0.00079439889276263	0.178279272212044	-0.0992543281662754	-0.103166715843777	0.0281302462559521	-0.0899676268042998	0.00951473480749764	0.00955668588532566	-0.21664395095412	0.0756397078105878	0.092620327407455	-0.0857676481536922	0.0987419760723327	0.312120420285275	-0.15248533263116	0.0837062096711889	-0.16946113975254	0.424711616195239	-0.0433027793384176	0.0541021002486737	-0.179943757690901	0.110652057115975	-0.104401641795512	-0.167879466090671	-0.0675434903474044	0.0764795169132549	-0.0433311676687971	-0.13329990886189	-0.124030035025431	0.108562477172619	-0.209695939943338
VARA	-0.18155679682739	-0.289046724230377	0.0381948612956146	-0.0180208224630315	-0.124263516711385	0.104735716416593	0.176126827563996	-0.00587611323940833	0.178642020971136	-0.0607469093995849	-0.067596989755603	0.225564127753379	0.128729649087211	0.134250524779141	-0.102770091561233	0.0270190318701855	-0.0185342215759971	-0.000578678944004335	0.0678480071063632	0.0217189088211844	0.0447339498248727	-0.293595750034074	-0.0710916883866343	-0.0336742170459609	-0.0589163071131877	-0.104128244564859	-0.0316300749778983	0.328617536173613	0.0647388640949643	0.317691976485492	0.357606561708881	0.0285250378538766	0.0181721900479257	-0.167996992253954	0.315715412857861	0.243427169831258	0.195264795078913	0.0690010401437194
