"Sample"	"X83908"	"X88327"	"X90330"	"X90480"	"X92895"	"X83954"	"X84089"	"X84111"	"X84299"	"X84694"	"X85253"	"X85635"	"X85804"	"X86715"	"X86737"	"X86740"	"X86887"	"X86928"	"X87231"	"X87494"	"X87663"	"X87693"	"X88188"	"X88859"	"X89397"	"X90938"	"X91353"	"X91468"	"X92157"	"X92459"	"X92797"	"X92959"	"X84218"	"X84842"	"X85257"	"X86185"	"X86343"	"X86809"	"X88417"	"X88584"	"X89099"	"X89201"	"X91027"	"X91217"	"X91743"	"X92967"	"X93036"	"X93310"	"X93469"	"X86624"	"X89271"	"X90299"	"X90455"	"X84832"	"X86098"	"X86208"	"X89648"	"X90680"	"X86052"	"X91391"	"X89130"	"X91970"	"X89582"	"X86231"	"X87897"	"X92437"	"X88660"	"X92312"	"X84751"	"X89550"	"X87428"	"X85815"	"X86182"	"X84503"	"X86886"	"X89181"	"X84831"	"X90436"	"X84119"	"X84940"	"X88864"	"X86820"	"X88885"	"X84717"	"X85577"	"X86932"	"X91495"	"X91564"	"X89751"	"X90110"	"X85801"	"X87587"	"X89003"	"X91704"	"X92156"	"X85049"	"X87903"	"X88731"	"X88640"	"X88877"	"X92850"	"X87490"	"X89841"	"X87573"	"X87762"	"X92076"	"X92472"	"X92789"	"X86777"	"X86980"	"X84376"	"X85836"	"X93454"	"X92356"	"X91859"	"X83733"	"X83898"	"X84019"	"X89524"	"X87248"	"X88634"	"X88233"	"X87496"	"X91341"
"X83908"	0	0.395794392114134	0.371463780272473	0.421180580626407	0.375051956732183	0.356171064808277	0.405064574803454	0.392941880909052	0.359848934110444	0.348490132391306	0.387100295086405	0.408557521501127	0.375944622926559	0.317524384072215	0.328123070823871	0.380591233346359	0.375674531247217	0.409864857798477	0.39403383544998	0.426107266796026	0.436581651705134	0.384831696570767	0.3633525378682	0.443317452997607	0.366707276486736	0.427437722167038	0.383990198574468	0.370528860107397	0.337621485799995	0.37929873891511	0.349151943332447	0.360042681056186	0.391786083486353	0.397072012912085	0.366811605651403	0.389543125874795	0.430174866605385	0.415738752819083	0.337399994948331	0.373475022635945	0.393598255179855	0.336999555989135	0.364904256708289	0.387011333776544	0.413341430431026	0.376602644332679	0.374360792713065	0.328900991977727	0.358767165341619	0.400242393666684	0.395266937485331	0.364416508970036	0.386716511291688	0.365146652889554	0.349605144242786	0.386937529103973	0.340408495736083	0.435599886290919	0.411063316446294	0.376763615283134	0.368264391991094	0.41449233483587	0.38163865342864	0.365319109035321	0.4012980565404	0.362118408716387	0.392079984069792	0.370094654211913	0.351665880918225	0.390791002689295	0.40730319774826	0.377214399883456	0.408372390364746	0.417069619969935	0.395750445396726	0.361754998570677	0.408540497392647	0.41571924372984	0.409215914275901	0.388818916191122	0.400531424660166	0.353730455181312	0.346507137965344	0.332396586009019	0.397619533568104	0.352099275432153	0.409024550470207	0.364924149586984	0.366335433969523	0.344612159691951	0.399994626271618	0.405529588562911	0.363382502181017	0.396618814018603	0.365429128848801	0.36594535861985	0.393124091687065	0.423598059729441	0.423618355251945	0.383786049969614	0.394542551641441	0.398328561387383	0.390949200912743	0.358975185444937	0.400176071732608	0.39999642600154	0.441867682721972	0.364708275199594	0.386548217789991	0.359074299750188	0.375944035235076	0.399234888215592	0.337623664644853	0.400602421100647	0.372833630060415	0.415184861855344	0.352410011017821	0.385937668754756	0.409857692627861	0.363958718003139	0.375834220947699	0.432560135387311	0.310931903723057	0.361858027136948
"X88327"	0.395794392114134	0	0.366939251506586	0.377232446461485	0.338608385558713	0.347668943882981	0.351055282152031	0.361157037728435	0.296241585459425	0.354850576234484	0.346255969859711	0.366161859047152	0.340604921302587	0.316125773322402	0.335104045241991	0.30769592938498	0.313223608416346	0.371477182424923	0.326489116789286	0.389674364585013	0.411367584661894	0.373478537264313	0.333104856596886	0.432007997768207	0.329062328957938	0.386067687232009	0.34763197389478	0.32931221609323	0.30349042926098	0.342932691152281	0.293217025398319	0.359396150049161	0.376359687022627	0.360514122928834	0.330096891916536	0.355741958118077	0.395023612102257	0.377854018948266	0.309876342318277	0.308633665438064	0.349566262111811	0.360627464055986	0.363820218164394	0.35487076618695	0.365363291890434	0.339972112253289	0.364599858020904	0.340295841463573	0.319243603472467	0.386941358235733	0.358868210873886	0.331707016859053	0.362013027949241	0.326541506381026	0.329261986083028	0.356418571105781	0.31660035431176	0.39414790627385	0.376616676278899	0.336894508997684	0.320061689896041	0.367351393546362	0.345149996950033	0.326893954131891	0.34350059178103	0.3152560704489	0.350628004052723	0.345294662675573	0.316445306819115	0.391782681396795	0.369638176957632	0.362900306052253	0.371923854639777	0.36596151183309	0.336580310106443	0.364163698713267	0.383443708562146	0.361084264602787	0.372295557042666	0.363214734151766	0.363310089667766	0.360081367324046	0.324601480714755	0.347565922137927	0.366518291856478	0.311296195690009	0.353024042631584	0.333996584988564	0.35505356958322	0.324879440851385	0.362994104685894	0.362651609217952	0.380389269626433	0.347084892827007	0.329063081085972	0.361399154709865	0.356530458552111	0.392580156494606	0.38933123624264	0.338110397441371	0.367764679059646	0.344241860576041	0.353154212223369	0.319618576753887	0.353377895240559	0.363630378238711	0.418301156660904	0.321001548330363	0.332962925867522	0.335990724028877	0.293507994844881	0.354579105266778	0.318524347172032	0.353556954796935	0.337711123450308	0.378786135243899	0.347589112286024	0.34713126333861	0.378328850562701	0.32224647376533	0.319764504321614	0.395893060200671	0.296661398022048	0.315575587033601
"X90330"	0.371463780272473	0.366939251506586	0	0.39081836161351	0.34813479499565	0.360950287631856	0.368511600032229	0.374318579890892	0.318685777302729	0.353032632013871	0.365117714736378	0.366228950324606	0.33780313028839	0.322807554312109	0.331763180588554	0.302150517195934	0.332738357691403	0.374265809052435	0.358796348912316	0.3973688136866	0.414148194521151	0.374001883238876	0.329646183809517	0.426183881463159	0.303436095720452	0.392855174146595	0.351660715905539	0.350253546411319	0.301375889694183	0.350794607427984	0.302700106260513	0.364438426094119	0.393007912888146	0.343536525949535	0.344414639518624	0.370512810346945	0.400231595399741	0.382296569154238	0.32305344278745	0.343278093287515	0.361318270955408	0.364090742024734	0.357097744344556	0.360483722844219	0.387048658027929	0.34644847361033	0.362640026900895	0.361070272852986	0.324630412435292	0.375545136368829	0.36812792799076	0.338912110330486	0.335555954874262	0.333529798194963	0.329659563432667	0.360199086642748	0.336115497964623	0.408388034091521	0.376783238212126	0.322945803438299	0.342383038871734	0.384550502277942	0.345632362018558	0.337919437982398	0.363787364978609	0.342313773585555	0.352200622409814	0.343681885451811	0.322319045308337	0.40245628572575	0.353669597905997	0.354619169711814	0.374060186750676	0.378358563414507	0.369954005278707	0.370391258711648	0.382215152205153	0.380877100669299	0.380920899210291	0.36590778110528	0.370551490326539	0.361686588575542	0.323102149582095	0.362098259010789	0.378795667119303	0.325429019879234	0.364787426319574	0.338928542524239	0.365148045963269	0.334162099889264	0.38022279688217	0.365700236604868	0.38265379993961	0.33031077280848	0.339004831821838	0.365468697252134	0.360226204602478	0.389309991320927	0.384221175787854	0.37680468535116	0.383521454724503	0.361780512620776	0.353882610710631	0.308743081110149	0.35088198766163	0.356439632025479	0.432892641933005	0.325262208818725	0.346306675237496	0.337350253229306	0.327220222326298	0.365189380374542	0.313393643011043	0.36455623611747	0.356711541611895	0.388902148439942	0.333048442357157	0.303223131188217	0.383862664341885	0.284804695308942	0.322602975806241	0.406785397123495	0.307439444332417	0.312590723485657
"X90480"	0.421180580626407	0.377232446461485	0.39081836161351	0	0.366878184002632	0.360600795560094	0.387562314483051	0.394087979732496	0.339908668050016	0.360345060191613	0.390756429028248	0.388030899607579	0.367553627760274	0.34223015288963	0.353525663834552	0.363260983515251	0.357670418942886	0.367761656920463	0.380433168941013	0.416737878573359	0.385269067343916	0.403346780566639	0.357388529353397	0.459260496654883	0.357208754652118	0.415622906952768	0.375704183022129	0.362803794646637	0.323585477101101	0.370564007269588	0.326669302888322	0.385286337014132	0.370727150626905	0.38255991011912	0.345313031484012	0.377611600277544	0.371851460090878	0.404715000663819	0.337673269722923	0.357195619749223	0.382009109977193	0.373941048801553	0.391107176736469	0.389811606562796	0.415459849843188	0.368312403925424	0.362587831189491	0.38293420316808	0.35680829420837	0.420194900051625	0.378757165178722	0.357707944751628	0.386361419936017	0.358588556252252	0.348911549936504	0.379878120778293	0.359075274560478	0.413392141276331	0.398149052182708	0.351443428473652	0.340736764022506	0.396175955921538	0.36057543313398	0.346789049614653	0.392790655123187	0.343590841579725	0.378010599517994	0.376808498301528	0.331331478544728	0.419357958715425	0.373798507029725	0.384092029472229	0.398338551953151	0.395005190754344	0.385284886098863	0.388140086872729	0.423204751906179	0.406812591933801	0.400198167319769	0.386973897555657	0.388618150812405	0.332470916792912	0.333607331196436	0.367978540620054	0.385614277333786	0.322348453598575	0.398329954824747	0.279720430070427	0.370818194078761	0.359059417817663	0.393685945753556	0.375908112200677	0.401077462675921	0.28117071969246	0.337178999406343	0.38035116601585	0.384602667679459	0.422840628678478	0.391547856719668	0.393733592328852	0.411272622266482	0.374453377479242	0.382098772133285	0.34137350405864	0.374615507951219	0.390978679045409	0.45596979896454	0.353085265996175	0.35411645027649	0.372522050980654	0.36302977097149	0.386441737035722	0.353281650902521	0.380251459635692	0.352931057918659	0.406350103189253	0.38604699951883	0.377597793471106	0.411376753109229	0.337180560253765	0.366937587075284	0.424233351872806	0.306339451242825	0.353484496632745
"X92895"	0.375051956732183	0.338608385558713	0.34813479499565	0.366878184002632	0	0.323943204505049	0.33472982839849	0.337284450319639	0.307812628287613	0.323098591865291	0.328037271469978	0.343844209118393	0.303867385283182	0.26307481305841	0.323876329760825	0.31564931679098	0.311142723310451	0.335782522144036	0.329765448714319	0.350840774529845	0.387088823128566	0.359791619621479	0.308603717604862	0.403517177996941	0.294134939977759	0.363427235834259	0.318736035854719	0.319658301330422	0.275623945631839	0.3143713781528	0.281613402106358	0.314847603920144	0.357518835145273	0.332570015333241	0.319164504229565	0.337903523604805	0.370934116673533	0.352150018770486	0.283662432762212	0.295779028605102	0.316766690596768	0.328047450749508	0.343463273453907	0.313845108915389	0.350652525677397	0.293806930968093	0.331573328360288	0.326479796614326	0.280055223375818	0.364484794990114	0.331418445281297	0.315098385258262	0.338605313308563	0.304096399908689	0.297834805487408	0.333180863751129	0.311484101926637	0.370647401001031	0.355689569570276	0.320466937039817	0.296659799823538	0.348336432047538	0.331808844672887	0.301802567886878	0.341449989228173	0.305619400875158	0.328246047658827	0.304317481819608	0.293040587041904	0.363632809143425	0.344480888955526	0.344467993122854	0.344458135673581	0.35323568355897	0.331504360534541	0.340955677224751	0.369369506760468	0.351473158867655	0.345381977864936	0.332689937588908	0.338038118099551	0.331181400657139	0.297893237844454	0.326861734222761	0.351139266409717	0.288265339021188	0.34134350513048	0.318225903762397	0.326757572659086	0.309396404024603	0.341708697987603	0.322692539017083	0.354720005305119	0.3337819494328	0.302139227859455	0.340189656557309	0.328892562617948	0.358421535152665	0.364981603512888	0.31887937108537	0.356937062568172	0.320558464657354	0.331985243027936	0.29474365637582	0.335929986870423	0.318932957255988	0.396178984110158	0.281374477773101	0.313389726316857	0.316627019267467	0.313121726442341	0.342510176673795	0.298454011979818	0.348115275265177	0.307388944429031	0.33280927240418	0.332966663859965	0.321691583892571	0.358169780859356	0.299712633140954	0.312591432048719	0.324425135728957	0.269041625143433	0.278126637052302
"X83954"	0.356171064808277	0.347668943882981	0.360950287631856	0.360600795560094	0.323943204505049	0	0.341304253302393	0.338394765739669	0.301999501222922	0.305416799064617	0.348647141958119	0.36411243244772	0.327314445122912	0.291997410627758	0.305626679568186	0.327115030915465	0.320377369810897	0.364588749278594	0.343646212341263	0.372466470100176	0.391499736763853	0.325754823297696	0.322484481231805	0.361388114029405	0.311334211787675	0.373334578320595	0.332781417236216	0.326209978282646	0.278497132103994	0.323310231457221	0.289895993776191	0.347915411649338	0.318941696935643	0.345743349156456	0.308721168483473	0.335176355998379	0.382476890406745	0.363368327759449	0.290495254850546	0.318102702984687	0.335422770770638	0.297427824909367	0.356929978079321	0.342967056771631	0.374802442897999	0.320302697495526	0.327216649483951	0.311450201309357	0.317085488730135	0.37570620600742	0.339223895318053	0.324444896903218	0.350676358415862	0.312227198564229	0.272487352053637	0.343222556822166	0.317471794440101	0.352999769026924	0.366712785398095	0.319989603729095	0.316103908029276	0.35875622399177	0.337195179703424	0.308741146488793	0.35445528976502	0.303181907518718	0.318441250667068	0.334181636383752	0.30093281320533	0.368747736949557	0.3382914267008	0.346352987165368	0.345113049983495	0.360452692653437	0.342717354449154	0.351175178768428	0.357282242847497	0.363652575421469	0.344851850844274	0.350936000670106	0.34600395085742	0.35019554687212	0.291830788829229	0.319137513706301	0.326342019268161	0.296088912113491	0.345645283993765	0.297296675268673	0.317202771577391	0.288381748497879	0.333638861262316	0.354879914836065	0.291188252804381	0.345393606202908	0.313596854872051	0.319642649706636	0.320133188265198	0.372778981399607	0.378049529641421	0.351685591440486	0.3574259981804	0.325590619516243	0.335296636406711	0.293939660009529	0.345779161332048	0.339515536476731	0.413486448960115	0.300222106027265	0.318846247581582	0.329954519330946	0.320406496323699	0.35413995649945	0.276962282277288	0.360395277808582	0.3283786452526	0.362885272908802	0.345545914466152	0.3152620668065	0.369371422742427	0.31303354827361	0.311523783834842	0.375651997269679	0.251873717908436	0.310932857407418
"X84089"	0.405064574803454	0.351055282152031	0.368511600032229	0.387562314483051	0.33472982839849	0.341304253302393	0	0.356786715072196	0.31718663240817	0.32978711730291	0.365468942987094	0.369404029011456	0.343757250428712	0.308913928055502	0.339542682236122	0.30940874803029	0.334869625104325	0.341135731311608	0.349667375354478	0.38886490695503	0.41427255500008	0.378167482979593	0.334648392684507	0.431205127741726	0.331463272916195	0.372900076846991	0.265595388734309	0.318497812286952	0.304300873413166	0.336460434390776	0.305844039994346	0.362453950524849	0.377063942077218	0.361225510646368	0.317838209223446	0.353905048489553	0.371673031157611	0.358022032867909	0.319604201675557	0.335676264396	0.366799485721394	0.359661467810142	0.363753796751941	0.358644798072886	0.39295227003272	0.342590117987511	0.372408017316739	0.347882899959172	0.330484624841478	0.388050551325518	0.359221290555157	0.336089262564265	0.363166995930386	0.336351080327983	0.336764834717258	0.365497721695911	0.333507151280192	0.392420866264029	0.379265350789193	0.331011091327925	0.335351794743855	0.372037494212007	0.353303896779998	0.331993204863695	0.364221914846089	0.326733597480605	0.347661617409496	0.332230392691072	0.326357435219428	0.39697755754479	0.372037027288169	0.365623894949178	0.372409641830333	0.368354939360573	0.361735218768134	0.373272278083831	0.362716962337643	0.369159535663184	0.375610140131456	0.367332058839352	0.368978185589923	0.369055032050313	0.329894254325979	0.341204648153641	0.370297834845606	0.320813025554789	0.35735365160079	0.339029706683552	0.353177831647398	0.34174441631877	0.369852398094619	0.367637792558164	0.377347367995119	0.354605427212516	0.334513013084395	0.360723444695527	0.35368788907353	0.371062370805604	0.392149472701584	0.363196198593045	0.389751318783763	0.347285393209232	0.360309400853591	0.31497708423791	0.354736399181987	0.357195611208879	0.427529766158527	0.307979041593595	0.356030646859046	0.349595368050383	0.304379280440018	0.374845202447344	0.331329655284511	0.355615225559904	0.332530584367836	0.341924777996794	0.354916655301224	0.333054037659889	0.390793464655057	0.323259220374528	0.341624537622519	0.401306668942535	0.301960716151457	0.32242805512532
"X84111"	0.392941880909052	0.361157037728435	0.374318579890892	0.394087979732496	0.337284450319639	0.338394765739669	0.356786715072196	0	0.326055981436497	0.342451391742811	0.36072831537399	0.373423766768933	0.336252306424326	0.297445317018548	0.345246404989979	0.336548224347987	0.337605741425494	0.354201201898286	0.333699741201999	0.381359962950644	0.399665851410492	0.300435908291912	0.328689348792039	0.41403266090629	0.311564016500322	0.35789934882051	0.323708076424694	0.314092236919171	0.295349427964646	0.332713330347832	0.304991596757132	0.356663509818772	0.366745211620476	0.357331235769119	0.323955998926909	0.321993407929237	0.394183381418393	0.376111863451791	0.305543971143342	0.337986736855698	0.361384357185623	0.362107988091239	0.368214955733612	0.339067033709646	0.387537141496949	0.330652379564525	0.358373313145904	0.339894628991837	0.333191480308527	0.380135417316841	0.318364472842337	0.340626878478671	0.31697218996038	0.324505088358002	0.331792178734835	0.358498414924825	0.337026668161433	0.396734969459604	0.317947881703779	0.347019725777994	0.329905003919688	0.376627786935963	0.357704781614425	0.328630121676965	0.366883083266506	0.308306342733731	0.353737317093638	0.333280705851291	0.319358128448341	0.389978250773704	0.371667205098705	0.370710274841706	0.354419228512578	0.359715468211404	0.347110859290408	0.365962748246328	0.386901284392288	0.37743288399208	0.364898013608946	0.357929599929515	0.364477010273715	0.364856428763015	0.324731944406858	0.35306431650594	0.372344413023584	0.311595202794046	0.346582159133901	0.345467160799649	0.313926521903567	0.331688945366695	0.350733479608687	0.375090777346926	0.371829667037756	0.360961286030266	0.329142753342345	0.33379402899463	0.315491970636913	0.367047720601407	0.390671212753767	0.364326650399113	0.36669565538917	0.359864547484661	0.357947794418259	0.302806443390242	0.361849771107361	0.361011281030114	0.426386771521745	0.326779567232499	0.350649552335381	0.341661415160575	0.33551755060379	0.369682892528223	0.322784495401875	0.374035059502115	0.352852306521104	0.379504336176588	0.360135209708243	0.347671803769749	0.384231834184201	0.325632417377892	0.345884279384096	0.394307362171449	0.294961409380371	0.323558506931388
"X84299"	0.359848934110444	0.296241585459425	0.318685777302729	0.339908668050016	0.307812628287613	0.301999501222922	0.31718663240817	0.326055981436497	0	0.307534870100689	0.320345214535196	0.323248267104093	0.299957469331411	0.27495662202934	0.298804656191378	0.278128391578113	0.294783989728272	0.333653686013659	0.31185536028844	0.351573192117515	0.364440757097756	0.316343072679859	0.296007748833419	0.373662063870376	0.288893593329249	0.333169497517897	0.2759659271627	0.297154227039448	0.258978830801831	0.293083288322517	0.259643395350331	0.321940394199265	0.331547521008222	0.323449569398725	0.290174194425099	0.268901648728276	0.357733347169928	0.340585574811294	0.25961401348386	0.264287491675154	0.322041692514603	0.313067219395927	0.328806991021132	0.313662443937307	0.344609199171417	0.306476720492755	0.301084280462359	0.261338309414248	0.291264340454487	0.360096990160601	0.304641250023028	0.29787995970258	0.332313369022541	0.298693866971521	0.271205999394878	0.325814542418289	0.287593838771237	0.363583880108135	0.345894909491529	0.295457903833367	0.297829561901136	0.341232123072798	0.316193464449928	0.283501259501039	0.329506630264395	0.286308288960876	0.316700935521291	0.292067290254559	0.28440725638225	0.361882679737961	0.321658648841191	0.324571736393531	0.339076072841068	0.339663409577671	0.329263700655161	0.330634570653411	0.348768737681957	0.349221528947568	0.339623888567899	0.328968556387017	0.322106068910721	0.330481141638317	0.289979009351276	0.311915697136139	0.318438138446248	0.281077025855596	0.338526774004406	0.300436103858961	0.317899638038053	0.280832529771978	0.310904827366603	0.31411035556888	0.316236078723511	0.310446356990316	0.290283579150115	0.311345306315421	0.326630456893276	0.363295577757266	0.338903037552108	0.336114380727615	0.34734712257747	0.305422235213422	0.325711762950086	0.292481550651148	0.318591777305914	0.317881610818591	0.390648887062691	0.294810001414793	0.309081628682941	0.308993587398318	0.288053913203079	0.331271724593764	0.277154964360456	0.335095493580472	0.294007933948183	0.348222277378389	0.322886015179906	0.31406932988877	0.350703153605071	0.256245960220438	0.289530731343549	0.36609509249995	0.260050197185771	0.2670583356287
"X84694"	0.348490132391306	0.354850576234484	0.353032632013871	0.360345060191613	0.323098591865291	0.305416799064617	0.32978711730291	0.342451391742811	0.307534870100689	0	0.350971438125383	0.340570279371431	0.325943218148869	0.287425924062295	0.329501637594569	0.329083563501644	0.327191583276226	0.351097102744989	0.338660634312996	0.375414346607399	0.388429408228315	0.332913644696494	0.313320919012539	0.387573289124046	0.319756861841465	0.377894466945657	0.31698378481969	0.339524351903473	0.283250965710095	0.324360736241693	0.302591726340849	0.331657363385239	0.317518931223127	0.346637885130436	0.314181715563979	0.334602358592183	0.376935704278253	0.359334945785427	0.306422771236837	0.319584319382096	0.343864837592819	0.306139639227389	0.356030559344749	0.353260065783007	0.380352755936743	0.332088327425213	0.313384050742213	0.307929440405241	0.318894065993999	0.383654920217796	0.349247456127997	0.31921308038103	0.301279857630763	0.319763267417929	0.31370656742114	0.31926654691983	0.312689572558985	0.3823301263964	0.366773552127326	0.327057523639852	0.304608788051132	0.36939909718603	0.329592391489608	0.308735804172239	0.339188903676782	0.315450085651632	0.346595057125038	0.320806001645424	0.304516580270105	0.383717262752758	0.345204553422152	0.346584834632069	0.363869283863068	0.371300032555783	0.35156333954597	0.341975224055492	0.348023259341741	0.371250760324447	0.354994081680442	0.336812186886909	0.356973188218079	0.341393273078338	0.298985427829963	0.334762478124334	0.353640760534814	0.287792424221169	0.359688318068017	0.321179639789837	0.345766986652002	0.317662061794973	0.357340913574547	0.367048518879558	0.340017715082212	0.331057412505475	0.296888508739634	0.318911913420013	0.347414998071651	0.389402156719439	0.363939772519606	0.350140791944765	0.37026277492451	0.350106148398221	0.342933431117108	0.298497264530404	0.355667647439728	0.346418147227926	0.415551273573163	0.311073832875234	0.318078181581244	0.336413937611664	0.332309365657643	0.355486586837017	0.255138991505658	0.365944286111877	0.326597264433449	0.356837268315468	0.353484066313553	0.337913404683309	0.377614041905788	0.309735857989873	0.32723329473574	0.387656218776759	0.269925126962588	0.309372648477039
