"Axis"	"Eigen"
1	0.030222570757347
2	0.0275766809598445
3	0.0238633189689125
4	0.0228777338376334
5	0.0215465376536676
6	0.0206310500824991
7	0.0187751325162837
8	0.0175568467721776
9	0.0166490961388087
10	0.0157107582844675
11	0.0153528062898589
12	0.0151214798938043
13	0.0143810226855369
14	0.0142230756773677
15	0.0140120459222664
16	0.0135255144692195
17	0.0128653809566614
18	0.0128096177477276
19	0.0125947436509005
20	0.0123173264401427
21	0.0120261567134152
22	0.0119951595467772
23	0.0117842841650006
24	0.0114016300799939
25	0.011183155581562
26	0.0110381363691337
27	0.0108655430729148
28	0.0107539734989713
29	0.01054644464296
30	0.0103544067405905
31	0.0100196356803284
32	0.0098981852534445
33	0.00967823703529339
34	0.00949539744342409
35	0.00933697416166062
36	0.00916729516359276
37	0.00904013056817365
38	0.00897119550241277
39	0.00881912384272604
40	0.00865973858673781
41	0.00864113728167594
42	0.00839602344798436
43	0.00835601477896364
44	0.00832799567147349
45	0.00826938897899162
46	0.0081553238226438
47	0.00797599531735425
48	0.00781403377594943
49	0.00780136807614636
50	0.00767940728223754
51	0.00755788349370224
52	0.00749156520775187
53	0.00742752937544672
54	0.00731631589676421
55	0.00726175046372176
56	0.00715501600364987
57	0.00704710029552492
58	0.00690227231530157
59	0.00687019371826054
60	0.00680390421160795
61	0.00666161165998605
62	0.00656313696796202
63	0.00641499434700922
64	0.00633118432216021
65	0.00628384235584318
66	0.00626247161459877
67	0.0062291017111539
68	0.00616414062594472
69	0.00607700179713537
70	0.00606148100921241
71	0.00597483060598918
72	0.0058998473027422
73	0.00580740746117341
74	0.00576478845172612
75	0.00572894218153267
76	0.00564187192739246
77	0.00552561523074757
78	0.00545834766939678
79	0.00540060659341115
80	0.00525225488502673
81	0.00521149793515868
82	0.00516568771611704
83	0.00506689512273966
84	0.00503546884861731
85	0.00501427066352141
86	0.00493310881264117
87	0.0048914042425069
88	0.00486566261346171
89	0.00482126372931533
90	0.00467029476657572
91	0.00460211496241766
92	0.00457560591828279
93	0.00447603874483756
94	0.00445382771047463
95	0.00438762228845059
96	0.00436056441263743
97	0.0043323485133985
98	0.00422976060269548
99	0.00419686442613703
100	0.00418592166589073
101	0.00407324752386055
102	0.00403187730653927
103	0.00395677199703759
104	0.00383688393599579
105	0.00377219462293723
106	0.0036860481316614
107	0.00365514594415782
108	0.00363840287371533
109	0.00359965993001494
110	0.00350443409393175
111	0.00345919886990083
112	0.00340042309511471
113	0.0033338604603645
114	0.00325374480840369
115	0.00320422992706058
116	0.00315667084686727
117	0.00304334662682256
118	0.00288319867430138
119	0.00280525366582852
120	0.00273708575261712
121	0.002577207181412
122	0.00246013587954356
123	0.00205351266649726
