PC	var_explained
1	0.28619
2	0.10085
3	0.07537
4	0.06842
5	0.04586
6	0.0412
7	0.03871
8	0.03456
9	0.03153
10	0.02831
11	0.02694
12	0.02451
13	0.02206
14	0.01956
15	0.01777
16	0.01566
17	0.01345
18	0.01312
19	0.01205
20	0.01023
21	0.00985
22	0.0081
23	0.00707
24	0.00683
25	0.00616
26	0.00583
27	0.00502
28	0.00432
29	0.00331
30	0.00281
31	0.00267
32	0.00195
33	0.00181
34	0.00174
35	0.00165
36	0.0013
37	0.00111
38	0.00092
39	0.00087
40	0.00032
