"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"PC21"	"PC22"	"PC23"	"PC24"	"PC25"	"PC26"	"PC27"	"PC28"	"PC29"	"PC30"	"PC31"	"PC32"	"PC33"	"PC34"	"PC35"	"PC36"	"PC37"	"PC38"	"PC39"	"PC40"	"PC41"
-2.85388149734891	1.43937740417733	-0.607781949457355	-0.66001766487637	-0.103556911978773	0.456988504470378	0.143707062211858	0.219179229222725	0.107739348059217	-0.641179551307716	0.210960925471045	0.134759563098918	0.0435768000991041	0.22286645892648	0.0460652178033662	0.0615889512886721	-0.583000436269549	0.275716005907043	0.616434248019993	0.200234472758631	0.257025153813404	-0.0434644927374895	-0.705835249849308	0.430131455496865	0.150300746220475	-0.0184272939964101	0.538086110898426	0.484382263303216	0.217572498601312	0.143357011413014	-0.0736192052178091	0.418958337909074	0.0446036799657903	-0.0372529249032864	-0.223028950554082	-0.0837336344133931	0.0694600456318245	0.133657938748109	0.248087361362448	0.208505002549432	0.276020276486429
5.23375067705865	2.89940399082717	0.0915064899247978	-0.592599904876099	1.52012627723847	-0.823608490161949	1.21038069202066	1.23723394689664	-0.901006933533781	-0.514068797172967	-0.9823423461011	0.750844734528536	-1.66031983756713	-0.306655076820672	-0.669257592875228	1.10050613731653	0.588809231472343	0.588586449567478	-1.18322128837378	-0.174349985136379	-0.436475403033033	-0.541233106538002	0.135896110127508	0.0172129809576364	0.764992793258842	0.502019712320736	-0.060649819850091	-0.593348739021836	0.0920287125007984	0.383867800053357	-0.369281887790544	0.520308485390996	0.0236602413461243	-0.175573285217023	0.108288235116618	-0.337907319194541	0.0465130915251281	0.33278771856353	-0.188450750337272	-0.0611244897394012	0.105190170632384
0.073368016662981	1.54558308640286	-0.530033215215601	-0.623802913963578	0.533926927938629	0.310092316328014	0.350093659685656	0.206825270166548	0.585518796197815	0.0886679098106603	0.471956828485442	0.105925638224377	-0.100690708946709	-0.107749490167641	1.01574632335083	-0.0160271544525947	-0.726598591155743	-0.301387718808454	0.492993535860854	0.109295384159702	0.471660945663835	0.0627076229137488	-0.228200248893152	-0.0633334479329521	-0.235672757993448	0.0424377189195249	-0.147692256663289	-0.499260269602782	0.0742636394401058	0.274480349979117	0.134096463288962	0.0080941946377837	-0.277573523003268	0.0779021009933938	-0.33830695713403	0.444498223985567	0.176667535893714	-0.0225158081136682	-0.0275753917771599	0.136758435841175	-0.008425335349445
-2.18659982513798	0.302155995859906	0.0426252410884319	-0.256038150677522	-0.167532999936895	-0.129418412110526	-0.196404952423216	0.531550599258397	-0.197137855607552	-0.699893149333167	-0.126094591976668	0.312367499584018	-0.536818198559011	0.119016275796933	0.249924130342038	-0.594204468256469	0.188982469896617	0.0379117179231952	-0.560953075910823	-0.221536720590351	-0.479450528545028	-0.205921247067886	0.151087265689198	0.338538839295939	0.638809690051146	-0.663919644091963	-0.653680431662818	-0.338808733976109	0.195228441378128	-0.231679062366115	0.411268422229465	0.250075614985369	-0.08376168078484	-0.273162479873959	-0.451832549549434	0.0608990937223811	-0.463678477164879	0.0730319124883138	0.161612831640062	-0.0347445227713544	0.109988552946271
-0.129698723934528	-1.54914723479623	2.32739172404988	0.0386262442020353	2.23033982329375	0.173085466293158	-0.694360193152545	0.588169463655009	0.0133422483999722	0.454372931814735	-0.62281040555585	-0.0111686170943731	0.201366220294624	0.109238513256306	0.0160165772483796	-0.641299875389046	-1.29020237632609	0.565209767750341	0.363584986319596	0.444730568553521	0.722471031136151	0.0709772509878287	-0.48769076629275	0.377497882818029	0.138678086153671	-0.0777291681124624	-0.552733926379327	-0.340161502496115	0.0264518829580362	-0.0431311989899538	-0.264150276811532	-0.0378784277334916	0.0163345175477728	0.127628469130498	0.0507268389375392	-0.137545886808819	-0.221837749560677	-0.207432555448111	0.25454750547573	-0.104352605553764	-0.113781773788443
0.979045211852429	-0.359928168665164	0.232394495234893	-2.98754257690719	-0.105273185009746	2.03883479334656	-0.524190243212187	0.0828518287633991	-0.420305525242875	-1.34207833368333	0.986561736778169	0.280070584264477	0.47532398269048	1.69352843930751	0.524853929078233	0.356947420735249	0.507593456544627	-0.121744758140566	-0.658111847725687	0.200184773097704	0.519156586698338	-0.190587120534201	-0.0108174638810468	-0.462540764157308	-0.379572474795429	-0.975083865067831	-0.195797493369218	0.0533276536755313	0.583312649097363	0.334226942734378	0.0416731975145239	-0.554301154462173	-0.121701418271167	0.364683878587684	-0.118269576436928	-0.330792442521292	0.0682145490331923	0.139896336605643	-0.212630389123431	0.0449166937065333	-0.11579286524535
-1.46173995173573	-2.01533758293874	-2.84386383057033	-1.32107663758654	0.236813768274967	0.658509788967162	-0.250936485668153	0.566633550429576	-0.180405392902198	0.289750990854159	-0.355045612677229	0.716927207424095	-0.10452683971364	-0.0911919566772242	0.761997323684236	-0.42114366120404	-0.587954904802931	0.817160775254245	-0.686682836217733	0.968896993153172	0.196581699669064	-1.59878556221539	-0.109504507553592	-0.312104086238678	-1.3233143234299	0.204781199087999	-0.578930099506164	-0.12640879322743	0.0869474476194125	0.327774273801207	0.666642477612229	0.0679074525782688	-0.633310243783769	-0.683742395526891	-0.58049224584331	-0.438438749081909	0.0919679306522883	-0.252958276800056	-1.3216512014836	-0.553289256857351	0.186462644448949
-2.32765402287145	0.014683352628675	0.0782441088246183	0.972517958938488	-1.73279580973416	-0.345952788186925	-0.603988574943702	-0.677595282290008	-0.0118317634038073	-0.111514200865896	0.0313134977228419	-0.127971536025251	-0.490501430846915	0.374998593141727	0.00189223488185775	-0.779971175171629	0.215129457489815	0.553006677702094	0.404218716528794	0.769980690261498	-0.0162454110212078	0.213141862893035	-0.334302717900373	0.582757748268378	0.430060023997772	0.171170963475763	0.375235383124124	0.1887072626163	-0.437242425897331	0.175079448394376	-0.54523115028662	-0.163417577944648	-0.0388552264096509	0.181904340762615	-0.362628541787816	0.0506226222853382	-0.0536739941299329	0.122117836295531	-0.0661472893888281	0.05517669353773	-0.0234848901382889
2.92521781105768	-2.73787073509959	3.04912047863448	3.66999904470356	1.44276210599646	-0.484218347892116	0.619605426756064	-0.240476478034287	-0.611067312079549	-1.36645684645228	0.176677925322325	0.169207206380708	0.646052752128931	0.1798567013724	-1.15781901095329	0.0303521286920401	0.87644736963674	-0.248180900742958	0.349197397493886	-0.077721001983795	-0.0846855293975852	-0.673971409446721	-0.0379888459943143	0.156591284326206	-0.385167915757187	0.0415975933512442	0.221134454141698	0.253049782019067	-0.184758904158436	0.194141053189697	0.251954682178034	-0.232966919290048	-0.261464230495927	-0.0882851010992846	0.457312938893312	0.0890319535703891	-0.105404600329856	0.167069555254137	0.539392807228887	0.123875923144552	0.0424390017283446
1.36711606140788	-1.43072358782461	2.09244886189327	3.79683310275151	0.34970289170836	1.11074264227635	0.225750320942557	1.12566970293874	0.449774233149884	0.340956602962482	-0.419587538912749	-0.0748301260042768	-0.188214680526975	0.215218798038084	-0.20017031317884	0.107528324901764	0.140017795515383	0.048650531919547	-0.551884864876763	-0.483725859405197	0.0681843756991489	-0.586838511614775	0.048547228439999	-0.853383050171499	0.206904978320032	0.401457203974288	-0.266074456547351	-0.190938647825445	-0.144366915883633	0.406747592189793	-0.256533665488488	0.180369352558906	0.0501806784623994	0.401730577255188	-0.183173363224843	-0.272626980138125	0.410975270085217	-0.421829314457412	-0.0425692483259591	0.245225031342503	-0.088157366631123
