"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"PC21"	"PC22"	"PC23"	"PC24"	"PC25"	"PC26"	"PC27"	"PC28"	"PC29"	"PC30"	"PC31"	"PC32"	"PC33"	"PC34"	"PC35"	"PC36"	"PC37"	"PC38"	"PC39"	"PC40"	"PC41"
0.883751484446683	-0.107078394788186	0.135222530949624	-0.0135001800894927	0.0744909148277579	-0.0700358859405654	0.106210792243007	-0.0335715819226509	0.113733162965873	-0.10156222495604	0.0677414936084536	0.0601464259899255	-0.0169347618286236	-0.0796372185114724	-0.036136303375483	0.0277906412670461	0.12369601660891	-0.0107991897825688	-0.0949404911512877	-0.0149739417444895	0.0749955045825283	0.0392554617398775	0.0315850829218145	-0.137459632973639	-0.0375094081878531	0.0172480652552308	0.0129897855673621	0.00627753139267697	0.0454506756230053	0.0260861289422457	0.00293943280714147	-0.123528999928684	-0.0677459882700383	-0.0597143316067758	-0.0589005669026897	0.00348368119633035	0.0771799456057989	0.0619363113200313	-0.125436077204709	0.131226536248221	0.000608514423328962
0.697692036231234	0.145696637813194	0.233379369888008	-0.153470297045443	-0.0124691774600715	0.0534068651061669	0.211076953335916	0.0460552303545574	-0.207410069649791	-0.158498064886282	-0.0336368287597472	-0.0771796531592161	0.0958476083962682	0.0276801392618558	0.211535643853351	-0.0475911757845092	0.0556905938702692	-0.123714999397335	0.18966862875574	-0.0409089173257052	-0.030864264321344	0.0721023849632612	0.171300506018212	-0.0610928244158091	-0.0562284117304868	-0.141222603978638	-0.201374786880136	-0.178615077621152	-0.0639686427811455	-0.147162835722717	0.105543113991336	0.0137248657933287	0.0422159213371855	-0.0258127978920115	0.0268906314619467	0.0275842028713689	0.00473251713890944	-0.0102939458136198	-0.00745630434980963	-0.000744135384391025	-0.00816499785450407
0.612582815886825	0.501453690190104	-0.0640323170926814	-0.122902934858769	0.111849538655523	0.0999783280302873	0.263468894060521	-0.0217256125151785	-0.0860472191869415	-0.130515248221251	-0.108944576655058	0.0253724846743724	-0.0449019142201606	-0.157062623053661	0.0458744770248353	-0.0545796629178919	0.0689582382553639	0.126922523524712	-0.131481181252643	-0.186174399880573	0.0925749256773059	-0.086909386642839	-0.0548130705180372	-0.0107143327605937	-0.0296647425532166	-0.047926321708233	-0.12013476236559	0.0393816745213717	-0.0628522677197003	0.11170903096673	-0.124750525234007	0.173756994537054	-0.0684803732237814	-0.0484149329444154	0.00439201618962738	-0.0212202956951593	0.0522801499485194	0.085691601593228	0.036050560159062	-0.0262427927687491	0.00110500949421151
0.798381979526198	-0.140832420399934	0.224203849958543	-0.324172582830575	0.237384771953096	0.178667940056941	-0.170064440706548	-0.0361456334901051	0.0298159441223586	0.0373694085488452	0.0886378051525405	-0.0392005364036553	-0.0376105613579479	0.104619113675208	0.0223571320430954	0.0232736660410245	0.0677500560676923	-0.0120616034593097	0.0412157351280761	0.00050524645306421	-0.0348554468615228	0.0278057142106824	-0.0607299736888307	0.0852845363148776	0.00198450141323648	0.0510294541350323	-0.0142432795020368	-0.0555823883221677	-0.0320009819154514	0.0121918673149041	-0.00797877288235843	0.00200884495567937	0.00209157673236202	-0.00184508289711387	-0.00607329397309498	-0.024573752267375	-0.00272928832297442	-0.0090241989423267	0.0385584899014279	0.021649574759303	0.120819385376138
0.631464528027348	0.0420102755419404	0.032887727819535	-0.436154340418213	0.0769031327273013	0.314195072234605	-0.229646519682215	-0.00588571524503929	0.0889707242702729	-0.0295393446101983	0.102469624801526	0.002799703644152	-0.0993205616518529	0.206199692391826	0.176439721615605	0.00182414716189319	0.184908928045043	-0.111154952891707	-0.028262223496285	0.104628471836473	0.00377371166042423	0.050553644287515	0.0118694436600028	0.142953006674203	-0.02552054662552	0.0981169766174747	0.0518762869605601	-0.0878863658759238	-0.00925910936958658	0.0915766049269502	-0.0890611945846513	-0.0330131716508517	0.0958459101438789	-0.0326241335701004	0.0807668664346028	-0.0841503201880074	0.0128247359650972	0.0291735209990956	0.00137941528253901	-0.000660055323480185	-0.0588037446941521
0.718099248218431	-0.11910493523125	-0.157903547673048	-0.172509263848225	-0.0022372212248216	-0.232403274921727	-0.00526638907365156	-0.0579759836549168	0.25304037607662	-0.0493401453536615	0.110324636136873	0.181634186659525	0.0721007101380393	0.0535188050948661	-0.0987957977486326	0.0158407063736989	-0.0791421496101149	0.0818438654246602	-0.204823638919594	0.126457166968998	-0.108523841647571	0.0745924152404428	0.160858954257905	0.0203213697040344	0.242613812094218	-0.0626533104170762	-0.0447889096474232	-0.112787363072943	0.107025850614244	-0.00635615566694216	0.0432151845758947	0.0302144060378504	-0.0377354879326865	-0.0110175272939605	-0.0854627152910577	-0.0335639767695158	0.0625764824175589	0.0159317886825324	0.0829470650137787	-0.0302652682564275	-0.00903233390212535
0.638909237235119	0.262574505837614	-0.0852860233599747	-0.0443321885638445	-0.102876504558713	0.463775184844064	-0.2115968230685	0.272465592250737	0.141673127027153	0.161643704724095	0.0551207685264508	0.0357200772047593	-0.0377813752087891	0.107354635288922	-0.0420822725993219	0.0958932989558319	0.0797580502841881	0.00444801226083099	-0.0302906455709644	-0.0662659449281796	0.0346619724387886	-0.0285140235327601	-0.00259599386799094	0.00156166665057317	-0.00980636799199349	0.0644701390080064	-0.038542361214809	-0.0711007595387226	0.0079759944527767	0.0171491053558042	0.0185314609730398	0.0230599036955992	-0.141068460702078	0.0555733633717978	-0.065157107951449	0.190118924007297	-0.0231949370631601	-0.0660417516382517	-0.00368851531939062	-0.00804167289124731	-0.0199708417134592
0.226004962207883	0.141869470690391	-0.0448242487760901	0.433922252419091	-0.306287399340194	0.403909721687273	-0.246787827199671	0.385767862714868	0.256481526969651	0.243435614480847	0.11233637376732	-0.00333380654431696	0.0460902096564613	-0.0518422364297639	-0.108240234550882	0.0217669166564995	-0.076136643786486	0.082606856370424	0.0543340306048253	-0.152834360437945	-0.0267254396019778	-0.0526010656891627	0.0942389566161869	-0.162199324028566	0.0272768320848476	-0.0605152580482447	-0.061096693761294	0.0198942135218844	0.0181116291138927	-0.0338608671942727	-0.025062996318689	0.0079742624158206	0.0866767119100986	-0.0231356651116121	0.0406524299900606	-0.135324856085491	0.0211405686707112	0.0085293785202139	-0.00193372104734422	0.0142740473314247	0.0100679983866504
0.56508050554327	0.219872689166757	-0.210090366178859	0.583771379485591	0.159025123338366	-0.0189605898560538	-0.21946636966864	-0.161360976269254	-0.00723930964959089	-0.00174630275261228	0.0337400677652029	-0.0307596810754905	0.00205127145234502	0.0396743313295152	-0.0213817757205958	0.0209483576743866	0.11536394570696	-0.0904599529629091	0.00474019200306162	0.0829116684869836	-0.0940506106425196	0.0855993178713837	0.0654300705303394	0.092961634660095	0.0479644328403451	0.0368189827031319	-0.14972538042396	0.105854298493602	0.0453383749383903	-0.0374647140297652	-0.013282921453894	-0.00198799890829035	-0.00913686297258911	0.000188596895912358	-0.0154355029513904	0.0174004881046425	-0.13880240212103	0.136671648730416	-0.0626028334398422	-0.0446863402962077	0.00765800608367911
0.145145833363764	0.387494120991416	-0.307383272322632	0.203379956011115	0.290939347573213	-0.0770111917817073	-0.347894449126557	-0.219539466263615	-0.109996157387531	0.0952704317883506	0.116868115388602	0.153331219610538	0.392507925719994	-0.17125116096192	0.280297568106805	-0.00368648410189093	0.06036340318432	0.063564537734536	-0.0225126084039011	-0.0630976777902836	-0.000645763666784854	-0.0930543844924449	-0.0937571608210452	-0.127583876157858	0.0491463961849064	0.00637130607081842	0.174520216606996	-0.162239317459412	-0.0704202868990557	-0.0131819393115217	0.0364447315298025	-0.00350040975623881	0.00948347045703006	0.0148336155504744	-0.0121888705339555	-0.00428852202692563	-0.0194020417865452	0.0186140953037319	0.00149825729263337	0.00167049592591966	-0.00128903944526657
