Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39
PHOS	0.264331250369982	0.0562982258762317	-0.024670537712516	0.0553396927721261	-0.154138058691727	0.0871364536453968	-0.0427324845520433	0.0449682453036542	-0.00514334663188181	-0.0270360370789568	0.148720099504974	-0.0126819596819464	-0.0772969966340566	0.0484517295819678	0.0594067662886218	-0.0559069117686556	0.0935796078796302	0.0244469419555504	0.0906282602968692	-0.108629963679849	-0.0320936823548855	0.0455123537052007	0.123601288544242	0.121657904368416	0.0314406095446514	0.0728056637036281	-0.101137255740761	-0.289337487403425	-0.0216506459858489	0.030942466650861	0.0346937705011387	0.0996301746581515	0.223950066923857	0.684958047306541	-0.340002602015095	-0.104234482256981	0.153619091992094	0.0730879462960717	0.00303817314026099
CARB	0.206515622269329	0.108918716237682	0.0523932582148688	0.10673192075169	0.0429558571673504	-0.204244552020036	0.206558347052896	-0.0768762807302265	-0.167517088684728	-0.149866453110851	0.0516003026080359	0.0406374982518558	-0.0111697773546307	0.0139980403327764	-0.0665729723160451	0.169304709964795	-0.0342993716245208	0.110274077399082	-0.430765564155861	-0.123688936790081	0.0535082374436806	-0.144006014268006	0.566682357076845	0.110428611478978	-0.235184687905488	0.161507281728851	-0.0769133986392911	0.00875183622864657	-0.0321214072969025	0.174069481910961	-0.193960036284007	-0.0918070078183711	-0.0433838727909328	-0.083015552906105	-0.0115955586706046	0.0462354185375494	-0.0628978263571491	-0.0083942136404232	-0.000171307623660611
FF	0.181542210044977	-0.0163692009650678	-0.0457126671694343	0.305898782050199	-0.0444512351766655	-0.0545559053802147	-0.0584899005884071	-0.058642724040886	0.167454090923759	-0.23285781052788	0.0474835994914869	0.0277769462703002	-0.250383182367578	0.0285384476108953	0.0119950209484566	0.343240768494718	-0.150115972800571	-0.066739552164783	0.32613352503474	0.128410102808057	-0.207922399176599	-0.129416453986227	-0.042300587374482	0.285968491974317	0.213084430534851	0.0502321669736978	-0.10717444432956	0.03209871327719	0.102692782551236	-0.0366048851276431	-0.219324595069489	0.141399123845025	0.0600834555974775	-0.18611287560728	-0.00846429540295279	0.0185877300301993	-0.0702160737184003	-0.0258852935714118	-0.338322721810847
TFAT	0.207583431107012	0.305198363362335	0.0253130341389673	-0.0671660519865047	0.188662217654134	-0.0853621597862489	-0.0378672808645186	0.042561039892759	-0.0229299804687263	0.131260389668902	0.00846713056189358	0.0535562376142529	0.0156139722724668	0.020464426469576	0.116422140499838	0.00536296424947917	-0.0567695972189293	-0.190824442341752	0.0562935446710354	0.065564791602253	0.10151553234106	0.0450498500714965	0.0428911640318287	-0.0376756104133366	0.0593086086449251	0.0321755056064801	0.0410453138578827	-0.0195500343823585	0.0522810424890272	0.00956109672587867	-0.0141446123848958	0.114647091368869	0.00457370209657299	-0.136315085689116	0.126939454242638	0.0846197527192236	0.315645797700131	0.741981208723957	0.00359336670061412
SFAT	0.18749037722117	0.31939578161082	0.169753634166579	-0.130333201490375	0.0820916058196139	0.110842536479909	0.0329239206272408	-0.0541663696935195	-0.0132554587277823	0.0299934394794775	-0.0844761990627011	-0.00103656056175112	-0.0389603019770157	-0.023301384955946	0.0208367217082448	-0.0149894948666812	-0.0704371939559879	-0.0144091506446558	0.0828634892491718	0.137980410116168	0.0854383294837954	-0.0206453897326142	0.023666635585564	0.00178787506487463	0.099698769892406	0.0340817555153256	0.225300684856535	0.00906246746693595	0.133854230762289	0.157675644161675	-0.0602181981843074	0.0260817428160269	-0.102928831320875	0.0184806183793295	0.0479195131985128	0.216965865206528	0.529010870439244	-0.542677964119575	-0.00219453975214971
PFAT	0.144824495312888	0.23208153498114	-0.0895246647787961	0.0174315546838661	0.263692824549382	-0.248358466184251	-0.088880373613306	0.112521408663972	-0.0929061332346373	0.183710893028781	0.150861961143866	-0.0265094120580615	-0.0403077433956573	0.102793891462514	0.215108300390708	0.111972380253307	-0.126602413764579	-0.34526392075438	0.00381316986753877	-0.203612469903112	0.262019797941728	0.110630242494698	-0.223840512765766	-0.103402342754204	-0.00728568240899874	0.179487279023474	-0.117769343697377	0.191954453699726	-0.133028368868799	-0.135572998206055	-0.113333330552152	-0.166793323474491	0.121034175063582	0.0527040935328174	-0.109840706857774	-0.101387724573251	-0.20933591001526	-0.257885869061103	-0.00169421990435335
CHL	0.214108446195664	0.0901114056740709	-0.15209317634655	0.0284246862522034	-0.151339773247257	0.0510904441515433	-0.169312033217578	0.0290461585864895	0.0959982601480855	0.0317732248365391	0.0222656940338953	0.100830348971429	0.157207885419816	0.0382148473803358	-0.032102795445598	0.101049295364505	-0.228554483761972	-0.0497522940039173	-0.259638171659799	0.0468259981765093	-0.549309882963915	0.227006290938525	-0.179489916849215	-0.160312028400018	-0.042302047206497	0.178068118838672	0.295012121316781	-0.0636375176710613	-0.231934013943862	0.18085561144259	-0.0646437840675492	-0.0589659649672378	-0.138454986352729	0.0975006526288269	0.12866568785314	0.0299714397124466	-0.0904150933789366	0.0148452407954603	-0.000194416463606639
ATOC	0.179666763966727	-0.0824972203032888	0.0702619350619501	-0.00903941911816439	0.40474428923621	-0.0373490681235167	-0.00871807685882769	0.153861409735495	0.257945569753206	-0.0962817153115364	0.159313528562232	0.0896795296597909	0.154358904081495	0.104541359202911	0.0442636903184331	-0.0146093874530284	0.121423795780479	-0.176487738725947	-0.0515089637351457	-0.0740525072912481	-0.0896540681516189	0.0600147834362127	0.0464786427664228	0.051190370655639	-0.0668946140610179	-0.315076319028532	0.0434516947954132	-0.385535291385543	0.23755056418766	0.238935870519121	0.243414822794372	0.019999355306403	0.205018324506669	-0.142540115548964	0.12559112415469	-0.0294139759434114	-0.155139331582011	-0.140796912320295	-0.00122427802991468
ATOA	0.0770449693907001	-0.23500495606945	0.194071324937307	-0.202598329050385	0.349996977264676	0.00227109250159947	0.0690723284038822	0.0851034277416201	0.24375142922525	-0.0693150802564258	0.133876117944166	-0.0767658074014842	0.135379694125382	0.109822738280222	-0.0337174058903136	-0.102691428674037	0.294454750139382	0.0551666072356244	0.0333738186637051	0.148339064966936	-0.189309366886772	0.106204360169219	0.0219066746229347	0.168075377079859	0.0749144135978942	0.307409202615658	0.0332505641931191	0.209115541896058	0.0652722889541474	-0.17395449527777	-0.21945497850456	-0.272058680343149	-0.226295492187295	0.0717806475021395	-0.197985938781399	0.0438897842547647	0.0344886870769482	0.0804433615911732	0.000486695864252423
RET	0.161307561311658	-0.12008688974738	0.258751589754301	-0.149796738163915	-0.0877832559874083	0.235217143109394	-0.00808030745847949	0.041021621327044	-0.135809985498815	-0.00111579492965543	0.0321669864408853	0.0767531231039606	0.128354859474343	0.127083680689715	0.165612139050363	-0.0495677128288679	0.0569479198489605	-0.181717202074799	-0.24082693752893	-0.224369399925399	-0.206870266515935	-0.554469354426321	-0.087706258342208	-0.127265934097244	0.272633994279978	0.0454193637885855	-0.0911192428899369	0.193502316832554	0.0164014974041574	-0.0450218738903735	0.0139767200813438	0.222206107952089	0.0782185943241792	-0.0641502636735545	0.00936161561090731	-0.117712865468264	0.0199697696223139	-0.0141560947234136	0.00018245187259118
