PC	var_explained
1	0.29659
2	0.09175
3	0.08354
4	0.06744
5	0.04752
6	0.04417
7	0.04088
8	0.03159
9	0.03005
10	0.02863
11	0.02657
12	0.02379
13	0.02285
14	0.02207
15	0.01995
16	0.01599
17	0.01511
18	0.01302
19	0.00986
20	0.00891
21	0.00849
22	0.00624
23	0.00591
24	0.00555
25	0.00482
26	0.00451
27	0.00363
28	0.00352
29	0.0033
30	0.00291
31	0.0026
32	0.00211
33	0.00182
34	0.00145
35	0.00123
36	0.00096
37	0.00054
38	0.00014
39	0
