Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39
SODI	0.223310732248746	0.185560760414374	-0.0563046332194317	0.0938680147696052	-0.0497785636604345	0.134438796917196	-0.0554160054972384	0.125757193473915	-0.0127220585185208	0.108166571331911	-0.0325705313628803	-0.0196422305505929	0.0446202454183686	0.0189866715294804	-0.13511437955531	-0.00275261929727513	-0.0509017594063393	-0.188220333097987	0.0979344660934798	0.052681888376262	-0.072471412720272	-0.00676460439206119	-0.158162221440601	-0.103366112340508	0.108965447886267	0.18217805068447	0.525972937032687	-0.146203900445268	-0.189745335509585	-0.390695261900109	0.0140397868846995	0.215909394750927	0.0419989713341938	0.27002858976938	-0.150810748118907	-0.129322954693708	-0.0490093190257517	0.208750245667834	0.0174155727220998
CARB	0.199546123505933	-0.0455678949400556	0.0601672492118468	0.146047254015765	-0.104745608262747	-0.15702340784643	0.223599423932807	0.136975732859153	-0.0482367023053654	0.00877900443114851	-0.133222917947489	-0.0162575561979462	0.00729768521052129	-0.113455129853408	-0.0525577840980095	-0.129372511684779	-0.147789484093379	-0.109351068769381	0.382042977407307	0.188313868651458	-0.0134283742461435	-0.402916235052493	-0.155241047638866	-0.33799737291603	0.0554223314454027	-0.195478352133277	0.0410688011938691	0.238135086179959	-0.00459476861976566	0.368919292768962	-0.0721932772726833	-0.0777674043521879	0.0771208423783422	0.0597172176443835	0.0217110396535245	0.0118979800422477	0.00235119984760374	0.0129582029797162	0.0498366060818099
FF	0.173385166454078	-0.239241454972686	-0.000980689002075125	0.220613048031141	0.0841307858341246	-0.121565470262219	0.0682508442990804	-0.0755244146699433	-0.120079179385783	0.0480931628744206	-0.152812325147715	-0.0639151546713161	0.0844610042257875	0.138836997058606	-0.0776873297044526	0.168977064142982	0.297438734139268	0.231107687886944	0.0959899638782051	0.0786125470672484	0.171345918447379	-0.0936223136028676	-0.0542851322403372	0.380197475664232	0.452582289221696	-0.217614493618282	0.0423081092279124	-0.0684478240199896	-0.0823136404404549	-0.0975573207761766	0.164946008635798	-0.0271888910148243	0.0956046305034153	-0.0159770871236624	0.0492055580081363	0.115565349017106	0.20770229916432	0.0901063233192226	-0.0664550228785396
TFAT	0.212236433376974	0.322064139704515	-0.10227845844493	0.0656725754594941	0.00214947078175094	-0.0682892416517826	-0.0891903317954762	0.0515005375762917	-0.0233581241507288	0.043129603596606	0.00752017057934488	0.0149479484340912	-0.098214795968531	-0.00953807221733188	0.00654891901211679	0.105479644302471	0.0646520137240078	0.0619225600308922	0.132216459114106	-0.0851575118900657	0.0510689950809911	0.119046344631785	-0.0154700127393016	-0.0515066020617352	-0.0888921780137436	-0.128402127500981	0.00167432567219057	0.0425817443751039	0.0356278308442821	0.0234537822139436	-0.0267932655442668	-0.103629454894106	-0.08602702531215	-0.0374999039922316	-0.0960829221636448	9.38923563292698e-05	-0.0455763415374442	-0.13570336211862	-0.816796971057801
PFAT	0.186438845373904	0.202903215627496	-0.197733263946737	0.181095748733423	0.106229598879583	-0.0123314534544392	-0.15248929133269	0.136860463018871	0.0365493089004147	-0.0279844731007717	-0.0858951942324393	0.0199155132694422	-0.150892880711535	-0.0399286887093208	-0.0464626968573008	0.170180366711039	0.0680370982136858	0.0718323288056348	0.143141340217745	-0.0890974737047878	0.354565748596216	0.150891580124285	0.00081534547230952	-0.157099713358222	-0.296557308135138	-0.0611507737360552	0.0998501376653193	-0.121740658074768	-0.0654353535356982	-0.0509741206459395	0.0375472073314226	-0.298183446787976	0.100194144225567	-0.362040648806029	0.0877166291635401	0.0979722634924201	0.0363021294557944	0.067938932897361	0.379444595193357
CHL	0.195881956271129	0.0960572722702366	-0.132250196943862	0.0776039572412693	0.0647885086675247	0.238823551455374	0.0993187661124673	-0.186639388308728	-0.135950174679227	0.119075797886288	0.157925116079891	0.0716550741008978	0.159031295357791	-0.0843669802132897	0.0994770126000142	0.0829199662107295	-0.106964226353771	0.184227691800067	-0.0490374733674469	0.0368896528046961	0.0404604638201569	-0.292796598039616	-0.325442703379591	0.170456569548704	-0.23812256238472	0.107321164522317	-0.188654652069249	0.276076025378599	0.11976775652453	-0.304455428015097	-0.095348365741215	-0.0360266947538817	0.0936725914591797	0.0404905273372096	0.319435426198594	-0.168798651417794	-0.00363311011296618	-0.0328709557031842	0.00803252243790803
ATOC	0.204178676958941	0.0699337753776837	-0.122909255114735	0.141047885832482	0.259124314326103	-0.14260282521489	-0.0895222941861789	0.0269493437817075	0.109820169080032	-0.169316515993942	0.116134691784306	-0.0197129780610036	-0.133894158610418	0.214463076183634	0.0327606622635639	-0.026612469648834	0.0131674385265611	0.0187549932077296	0.0754051554109521	-0.146758617274423	0.115389501267781	0.0726655071695481	0.0185643641971636	0.0425487883815772	-0.139420535162473	-0.121938558342946	-0.144848300139686	0.00497504636563283	0.169716782337215	0.237040424253328	0.110988282740055	0.489291540252455	-0.14522325573793	0.32650161512361	0.0814470769127019	-0.27103524003884	0.149164878372984	0.131403282603921	0.118563239012938
ATOA	0.0912738998510143	-0.02314543801636	-0.00510664718116804	-0.0883234550809589	0.425095711892845	-0.144228663012215	-0.169795772180689	0.201177089590824	0.0381804768950721	-0.244889092730517	0.323474492020553	-0.181135191471485	0.00417361168715933	0.188327222915786	0.0609187857996047	-0.341604388604884	-0.252977447280599	-0.00373523542330984	-0.0352546349132887	-0.0926998813831909	-0.082426677890875	-0.175812174243126	-0.166468894033065	0.190167489605591	0.124050674702758	0.0163884062385444	0.181245209959566	0.0922778153830169	-0.0964102560851911	-0.0460816974930412	0.0447376195830847	-0.16847515943324	-0.0235356830709404	-0.210035579847445	-0.0348627645579512	0.134878240924416	-0.107797495489469	-0.0848030964845914	-0.0242943956214689
RET	0.16314202062446	-0.0273926130238733	0.110064154261375	-0.168521622844511	-0.0206447667437457	-0.130791439385404	-0.134183106602672	0.121589264169521	-0.179445140521904	-0.108381415475013	0.250462915694623	0.12517277716952	-0.0141285949896612	-0.452295547403761	0.247095291909684	0.246512173748707	-0.229477416072993	0.102723362427768	-0.193739051108111	-0.141335197688315	0.201834753051647	-0.111779960815239	0.0597023775508887	-0.195605116346085	0.291804694076021	-0.0706765452781924	-0.0381626465322707	-0.257451734700576	0.0388202260222039	-0.0126973774352354	-0.0625903659006166	0.11327764731967	0.129907929119933	0.0813177185921444	0.0602592999894522	0.0640459156230867	0.0266336264208063	0.0910743648646749	-0.0234620974014094
BCAR	0.107811192903145	-0.202817226259978	-0.00378356964859072	0.198579916826316	-0.209620057971411	-0.024340602531944	-0.40768101308349	-0.233868655206793	0.0744976574970147	-0.0277053043455956	-0.0215128843904051	-0.0805015225045057	-0.0887710376006995	-0.186177571507632	-0.0664234117607085	-0.0183285786818902	-0.310508209355852	-0.263330199158221	-0.0783062042906409	0.17084450609054	0.0420609128396633	-0.104266340710448	0.257191283983756	0.340413277681557	-0.198140686910725	-0.251046158550741	0.100539359564119	0.0414950467460325	-0.0592887610785082	-0.0337268899135799	-0.154527439020106	-0.0678834937927782	-0.0538222522465301	-0.00842436655366156	-0.0591759766387722	-0.115250887848739	0.128471455437692	0.031629271248871	-0.0394068548172792
