Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33
V_OTHER	0.278206724718772	0.198102086322729	-0.0645796319489266	0.00519331851651293	-0.16691334313145	0.0615130832019487	-0.117865514546557	0.209663423008902	-0.201465688874523	-0.0603035440497346	-0.146872410013834	0.0912867849066356	0.0738410539560381	-0.220333491371749	-0.00497249345981794	-0.295259200626226	0.246935468124879	0.217480988756023	-0.167187372017167	-0.0455056847492719	-0.17759865065367	-0.112313144339666	0.138078126536725	-0.327398880322963	0.255609343784062	0.155472088581409	0.148282470229083	0.172513534399618	-0.00567707886453513	0.196957724060202	-0.28207872896253	0.0772944019810128	-1.05317818828408e-10
V_TOTAL	0.409754997945272	0.175036044148174	-0.0976585384327892	0.00170147181789869	-0.200901062087238	-0.171301757878595	0.0695834658743048	0.163036412647077	0.00975141707312954	-0.0385757166402837	-0.0135123276664207	-0.0510979623905757	-0.0702854907087064	0.0338919435252358	-0.00687106863135468	-0.00646457629978743	0.0465434519030804	0.0311439017395748	-0.172502391828998	0.0894025634245061	-0.105269500095661	-0.0802998206338856	-0.123841464660859	0.0892861068429659	-0.0110805972368923	0.0319457788276483	0.105857049961836	0.172746971671169	-0.00297309212939985	-0.416616964679335	0.596670096560704	-0.163497845657571	2.22775265411023e-10
PF_LEGUMES	-0.0270703072584805	0.12211288047207	-0.00870498731239167	-0.442516627021534	-0.0295313427479488	0.0771801241805749	-0.1852497643995	-0.125976982940643	0.0961204015899886	0.11457162994805	0.0190339403122981	-0.197379077937287	0.305579052079437	-0.126358175122841	0.0659527472552044	0.119661684748543	-0.223699104508507	-0.164354890637316	-0.213265990435979	0.0992357080964263	-0.052215531219546	-0.363156341023204	0.244594354682279	0.138282918108811	0.254112609793333	-0.249254743881419	-0.17664283219458	0.194395533529294	-0.0103538607830773	-2.39542349836017e-08	6.10405381795687e-09	-3.92025613360492e-09	-1.02698051076359e-16
G_WHOLE	0.0189980835208455	0.0372323710520133	-0.102073176352567	-0.0652129646382066	-0.096838581505678	-0.126970236721643	-0.241807126372293	0.00198018936929655	0.366101549782487	0.0579005587141601	-0.55308015666179	0.0936228197303648	0.198078144969746	-0.0947024466243416	-0.249144748243948	-0.259174240990306	2.29079743814357e-05	0.0318307974298964	0.0224989161155589	0.0552077926391111	0.285921501385511	0.125907360077925	-0.293172885912331	0.0768119697947386	0.0511823687916572	-0.169408815837436	-0.0162163226484954	-0.210922202024852	0.0047090019453681	2.26152552119246e-08	-1.95707467315342e-08	-1.17248853681584e-09	-5.44817639268973e-17
G_TOTAL	-0.187405717276031	0.30480842316025	-0.0982783042307706	-0.0598103510265186	0.190690723644536	-0.0813898833427234	0.142411467874083	-0.0607349809883383	-0.0244231696104041	-0.100015372573591	-0.339563596072179	0.0159573242933516	0.163984526740422	-0.0486669886392585	0.0117172405516014	-0.0818696424916702	-0.0802275830734332	-0.231318955460938	0.0683365824914337	0.156759613147731	-0.0359611883484938	0.126274846072042	0.335383131529394	0.109945534378849	-0.40500163301199	0.274314902738038	0.299821983884493	0.262658454534826	-0.0191453995978953	-3.17490166378708e-08	-2.7584611717534e-08	1.72561650077681e-08	-6.77744462564463e-17
PF_MEAT	0.172849988567883	0.181242671440543	0.205673937740193	-0.0322611607203746	-0.0394794664420781	0.28472618647114	0.137320928696186	-0.0343784603516394	-0.115037160277343	-0.0772916361673364	0.0225426895490344	-0.293966897728069	-0.268229230163353	0.0168343537502489	0.0306823108330103	-0.465097169276351	-0.00207882312606119	-0.0706076578985314	-0.0391616348414933	0.0033730361640411	0.408511038975386	0.0298373240520258	0.166617782852266	0.119646027909215	-0.10378643127014	-0.0871632458810445	-0.209878628595465	-0.0571541975632	-0.000743719979322817	0.279253220555481	0.177349006242474	-0.0643605537131073	1.49951306666837e-10
PF_CUREDMEAT	-0.0654179961224003	0.169277611349117	0.0899214526753137	-0.473062825364064	-0.0091697520603275	-0.0232891233172482	-0.0221116598163852	-0.197909298671242	0.172277797054402	0.0777998696492014	0.0314184584425389	-0.123232820389694	-0.0852995424491559	0.164811850865298	0.0547573258257877	-0.068792316631956	-0.107626067176026	0.178478253425686	-0.026642373401647	0.0157739065885999	-0.238917081155436	-0.0681318202430986	-0.297676984695985	-0.337805880101492	-0.183388691826319	0.410909222991306	-0.0595010899973895	-0.197860074796944	0.00878580937283711	0.179149395379298	0.113774696661493	-0.0412892381441254	9.61984128552471e-11
PF_ORGAN	-0.0394935055926561	-0.0999218303822148	0.0185168536939164	0.0521985216888503	-0.00605987198445285	-0.0690374533679437	-0.240609739502948	-0.0757690094567565	0.231295729068444	-0.279794887401373	-0.192119641814389	-0.0538697052991083	-0.529753116735713	-0.469072019880315	0.240916239837607	0.0479221553200635	-0.120703998291375	0.131666805872422	0.0359450549373266	0.000130146308763755	-0.283044748603152	0.0493425447297627	0.111351190633845	0.198282367303876	0.00698631370502556	0.0299317821382752	-0.122127987023082	0.0213163376990374	-0.000385117493250405	0.019893536570152	0.0126340756419228	-0.00458493605083356	1.06823336399738e-11
PF_POULT	-0.0152081972086606	-0.0102638208205056	0.0336720263308624	0.25597195686153	0.0249088991091223	-0.248492521159255	-0.0893367828439235	-0.272287324489634	0.144770226804212	-0.0246144429858005	0.376451658991493	-0.23142604300191	0.359234548314447	-0.232950236420462	-0.0224114681322601	-0.242970746972413	0.258538282573491	0.0719856395200157	0.25764207519701	0.165982218095789	-0.16679242408969	-0.0227290024382307	-0.0915581390398193	0.0995008260130218	-0.0277334196071521	-0.046953493543193	0.0680838919272695	0.0921157551341491	-0.0144212620463583	0.261967149522111	0.166370876289242	-0.0603765480693237	1.40669141446259e-10
PF_SEAFD_HI	0.317919670516888	-0.0494326221577686	-0.0803502253842892	0.0760456777955289	0.0948760698968129	0.0339511162241316	0.328540595107511	-0.0536706006965882	0.177994182500459	-0.0563541328872441	-0.196927238518244	-0.10159602366301	0.157895593584405	0.023297334844244	0.168892609532084	0.165062879956288	-0.101999014709118	-0.194047540791321	0.080314539877562	0.0511261930327353	-0.216356622605265	0.406893406149234	0.12643600249942	-0.388748100043347	0.188981808073304	-0.196716395213739	-0.173577776382764	-0.0634164458329981	0.00188616669910245	0.190571707649036	0.121028849456704	-0.0439217885122992	1.02331782236214e-10
PF_SEAFD_LOW	0.140644335118399	0.0835443604422166	0.0213992890121088	0.103913151621971	0.43596133106776	-0.00478438544717955	-0.0988064191879583	-0.0949400523105716	-0.323089125917539	0.0782018052934165	-0.321882189627346	0.160049565105908	-0.0300163562372212	0.0958312971897296	0.00548968879849286	0.128071828219528	0.0598276106410964	0.185645568291519	0.111709427976875	-0.0537294867963443	-0.131842836545704	-0.336298624194789	-0.182806611527809	7.36438835473871e-05	-0.228641172446969	-0.295297211131269	-0.195047599287635	0.137449949919277	-0.0217793799331247	0.223394486415009	0.141874085277587	-0.0514865944958807	1.19956874240722e-10
PF_TOTAL	0.256707184728364	0.281022926335609	0.194743389804212	0.109127318410201	0.0880951286003215	0.150585719499638	-0.0433445632391864	-0.353941173518273	0.0668843445216407	0.0145275908278255	0.0750039522143946	-0.0668702693042935	0.00129677479684672	-0.0784795174492346	0.0285805487446397	-0.0801049067750357	-0.0595113784257767	0.0519540345082536	0.166077377747403	0.077800104977499	0.0339343016898613	0.0478932093988095	-0.101097570372728	-0.178644438485343	-0.132233377260554	-0.0831523483170289	-0.121752714026157	0.0945560030537816	-0.0150810282228637	-0.577467797665415	-0.366739935379119	0.133091190786193	-3.10084810665086e-10
PF_EGGS	0.0314836086318764	0.192956887869078	-0.0491108581971885	-0.0871022934840307	-0.189581216684289	0.140861316355941	-0.179022922686805	-0.36049520711073	-0.246646191449847	0.00362041566025406	-0.00969069744864818	-0.0860369181976537	0.0291742706039668	-0.109034043123902	-0.286152584834836	0.376273071727485	0.19695715196613	0.0469110937206484	-0.150978724376461	-0.304131713830251	0.0167734622987312	0.456153612622317	-0.0636672359922548	0.159297549279252	-0.00367898293702624	0.0625918653114356	-0.0356852633434589	0.108602380819149	0.012802062285353	0.111809403965448	0.0710082543644688	-0.0257691591340679	6.00388435803286e-11
PF_SOY	-0.0519588881022858	0.103837237237363	0.0944367802627497	0.234432812913251	0.204350703615658	0.0843507096754921	0.0521777453724609	0.139961740983827	0.312943752229628	0.194214769357027	0.16450454930922	0.00750693984133124	-0.0052744108134884	-0.164144293787299	-0.29805948413074	0.1339307669058	-0.212911874621179	0.398447860280776	-0.450020604921336	0.10035634461642	0.0683987200844003	0.0673067907299674	0.175774964669137	-0.151771564690548	-0.205104261948157	-0.110450290182427	0.0796893734061488	0.0207319562788348	-0.0375737951236089	0.0932126170670036	0.059197721467401	-0.021483087065369	5.00526026247141e-11
PF_NUTSDS	0.0998719071068619	0.176372569683908	0.143135175750032	0.150562988926522	-0.217691531746088	0.19013896258587	-0.219329851897803	-0.107700811626407	0.131808350239063	0.0108915946778662	0.123117055584691	0.464057269568392	-0.0727991343753109	-0.0292363718406942	0.0990656337601787	0.170552489675136	-0.294193420612536	-0.196079325024435	0.240099411985398	0.0952492080822836	0.232761764892503	-0.0898384231925207	-0.0865267538630709	-0.13816503311933	0.105360906799532	0.0820073103558414	0.219937155650782	0.188909161316179	0.00111205422446508	0.258109684397293	0.163920994094409	-0.0594875104332202	1.38598175214757e-10
D_MILK	-0.165486603099512	0.101755184916241	-0.224748784836095	0.0409282346962328	-0.15740295100736	0.121218079494026	0.214088219687447	-0.184457164420869	-0.160243917941676	0.384452984761336	-0.0324830448469122	0.174470914900237	-0.0537852985138342	-0.117327550095544	0.366778830265365	-0.0716667397256801	0.0599720832883735	0.12566955154511	-0.142532848601649	0.312641639475429	-0.0404127134224917	0.108569722351695	-0.116858801071664	0.140113761633912	0.0597414257164432	-0.0790959881949453	0.0114271896243941	-0.125932667022761	-0.468479626675537	-1.48689831655502e-07	-1.64731058287237e-07	-2.36910754070063e-07	-7.14443766616157e-16
D_YOGURT	-0.0628118628336862	0.0737712484053192	-0.106961680450103	0.331133268735959	-0.0543285605349545	0.229346806788659	-0.211725759279117	-0.0834443631479236	0.196933344942946	0.102061426660156	-0.100305908169825	-0.25040924677561	-0.165382662612895	0.138668068985442	-0.0827773097828548	0.0345762409823257	0.243868274780903	-0.468077687648729	-0.182484856275579	-0.129044453663699	-0.209660839476188	-0.269110338025183	0.015114145938098	-0.142593095001386	-0.102833058253256	-0.0446787874039018	0.177837037674823	-0.203529167936157	-0.185755303971853	-6.16760702613905e-08	-8.84678721113641e-08	-9.62843316743012e-08	-1.12599350243543e-16
D_CHEESE	-0.205042347523205	0.322067351733287	-0.00366709136018442	-0.00175140394540024	0.0472143403129153	0.0381922228932333	0.189093527857607	0.287232403930008	0.223490959759962	-0.123106619115368	0.0697088242687776	0.0617689039590399	-0.0432715722680573	0.0208676912078977	-0.272768415081521	0.00116301531783574	0.0616042483930699	-0.0343477260360538	0.246245912993618	-0.18762894752525	-0.0940084570026452	-0.0208451844232044	-0.0933896313496627	0.0608331506060433	0.184023918415654	0.0781943305748199	-0.365248815868822	0.234728522346958	-0.480398592687829	-2.19615107761037e-07	-1.24049796686523e-07	-2.84848867715404e-07	-7.51301383473221e-16
D_TOTAL	-0.264850526604585	0.304445319198146	-0.173291409066644	0.143705808668814	-0.0823328845990232	0.1688830627882	0.201072849270535	0.0503772921738682	0.104281529800266	0.213215074056641	-0.00682119432565945	0.0839223240957886	-0.0920414916998086	-0.0206295910233566	0.0215114607288647	-0.0490757826236527	0.123914110819853	-0.0320221448226915	0.0183212192026616	0.0735829201486579	-0.15980604900588	-0.0250664400392178	-0.105195173909605	0.0849299280598669	0.095961381164652	-0.0295146135590477	-0.204047563122029	0.0683735874110972	0.714183959335277	2.66536692128741e-07	3.0629288313988e-07	3.90186048471186e-07	1.30186113432952e-15
OILS	0.107238764069911	0.326767717986501	0.100765571752341	0.151060261615945	-0.0820250380665349	-0.146351648583378	0.0192729050761269	-0.0793158868478582	0.0601593853494573	-0.252170923208236	0.0636771482352022	0.326875378294709	0.27225296172116	0.082491612071298	0.181599084421198	0.0507397270275592	0.0144089011671567	0.064152307505987	-0.143162005543274	-0.213278066753679	-0.0604499454431418	-0.118285751065074	0.254002703435629	0.210537496396831	-0.070753577690929	0.0756198505334761	-0.195064899094755	-0.52310795976135	0.0117342314214837	4.26326488044484e-08	-2.19376938724244e-08	2.24974293985825e-08	5.63872500838534e-17
SOLID_FATS	-0.154272695532931	0.37333787242601	-0.0286617366968793	-0.176462646204923	0.0197999394987304	-0.101568482436376	0.12332963059047	0.0228519394134039	-0.00360271084975672	-0.139070269385771	0.0338393033981331	-0.182725289991149	-0.161129634347301	0.0257826196427976	0.0697937117283123	0.114731024283744	0.0153821776576452	0.216930979719061	0.247800634518435	-0.158108350357798	0.0530091409062996	-0.0260919260429448	0.0228317160495488	-0.0669802991690749	0.163499747836391	-0.449822101492236	0.521686005525147	-0.190076257017489	0.0177129483012864	2.81489879489383e-08	-4.95115205501051e-08	2.3705205527691e-08	2.8776693598637e-17
ADD_SUGARS	-0.151393923910805	0.116106641667113	-0.133531447187048	0.26889865436758	-0.0783601578305881	-0.227759590899469	-0.143755362071352	0.00991206557360244	0.0291001589072955	-0.0214531529922978	-0.156924682012301	-0.354504348012719	0.0345344787901353	0.177801610817647	0.30906953516633	0.286161709735274	0.100577781798834	0.222069803696632	0.0100409292796941	0.0883803320975118	0.436979164807155	-0.0910953423332413	0.0753404882922639	-0.189632834929331	0.100016618981604	0.23423120576848	-0.20393201323869	0.134523946605549	-0.00882158248527039	-2.66333467814628e-08	-3.48934569849302e-08	-2.85909436126275e-08	1.26828176727068e-16
A_DRINKS	0.126189329510881	0.140918827265884	0.122838698904762	0.14521882128351	0.523635263180177	-0.0293240250030593	-0.0138615034076465	-0.0411574562354343	-0.0877679380712558	0.140837992140003	-0.0388359188775301	-0.134651456322942	-0.0418041982832061	-0.017055600083123	-0.0424631005949021	-0.0136262300915667	-0.16448902272431	-0.0869246881315278	-0.0863496940814336	0.0331011257755426	0.00765829569045108	0.0407289366885074	-0.145150843681332	0.255302477133266	0.535556823903292	0.354416271661307	0.170638144566778	-0.163215102877824	0.0240143496332603	1.62671694690919e-08	-2.24170862220263e-08	2.69384858864186e-09	1.10473829177499e-16
