Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31
F_CITMLB	0.13259494465453	-0.302305551010758	0.0491952201550195	-0.223908489708965	0.178895074296744	-0.213789294395296	0.0395211141155453	0.182804129258076	-0.12762096404293	-0.0912247900361496	0.17624958881016	0.15945010472238	0.0997195166592044	-0.335749570932431	-0.0253823052904895	-0.101478023656216	0.0753798990587587	0.138424475249151	0.11117683653697	0.112061574133131	-0.275067164304145	-0.253957294903567	0.212192651897319	0.311193546134122	-0.0507053837239953	-0.187061787317066	0.0595060953090766	-0.0648711891421064	-0.0697411167261264	-0.359324193917542	0
F_OTHER	0.222546459397252	-0.194865632758933	0.263457079107496	-0.135939375901167	-0.0300564880159985	0.169051585159981	-0.0698745099019363	-0.0180359909790542	0.27965293576984	0.0545102460022484	-0.0473948282640394	-0.358316815510668	0.0339181379843065	0.202332751524069	-0.00598520520037536	0.0808517762044833	-0.238193537088908	-0.0112755711298722	-0.282513478880054	-0.197103483209266	0.12858388465902	0.147526648229586	0.27316521494735	-0.0265867904771675	0.0422128465485541	-0.0866632012618336	0.0314098734099651	0.0117780957647177	-0.0913524670811182	-0.470671436553076	-1.77395208930421e-17
F_JUICE	0.192807812990678	-0.00652017029340612	0.0807229086813192	-0.0875500956159443	0.188796721868428	0.237658945635761	-0.448350619170628	-0.0852159506157035	0.000561565741366261	-0.0871687269493331	-0.107894250724543	0.18388952319751	-0.218952528756627	0.189818685299144	-0.00246151515130029	-0.0231605014268088	0.354066796135693	-0.179720319830481	0.0586735042517454	0.253793004725198	-0.00780857680762548	-0.149166461985722	-0.348538970170502	-0.154708568993024	0.0049849878226139	0.0584260420225328	-0.0396071444434624	-0.00516089877787214	-0.0638646322937044	-0.329047032740999	1.06780179428477e-17
F_TOTAL	0.3037864600379	-0.285003557533751	0.236798788149015	-0.243845069730653	0.158002865399694	0.11393601081666	-0.233948730525769	0.0410383639022218	0.120977849332675	-0.0503962920311284	0.00777091555263889	-0.0715671564632582	-0.0285015709687479	0.0521459708483192	-0.0179421337642245	-0.00848693352538199	0.0443075574884246	-0.0206962905125847	-0.103755682092195	0.0436400275380437	-0.0575484393513209	-0.0997908136669166	0.126860046694897	0.0681221863895018	0.00462928379502134	-0.124959214129297	0.0325598942094224	-0.0273961278315322	0.137896493784909	0.710478248690782	1.5134754602236e-16
V_DRKGR	0.0334621075185773	-0.146765035698851	0.0541653306633519	0.177901426375301	-0.10995036356676	0.059049981490015	-0.0857654999616051	-0.0805620438936203	0.210187251214304	0.558882217631274	0.176124297403046	0.00226521064767575	0.300575404161941	-0.190766932053455	-0.249976591643832	-0.175318954085006	-0.000177400684137706	-0.0167728465303234	0.108478679849197	0.244392087830164	-0.00395451804486708	-0.148404463323601	0.0788428833541176	-0.350076126717478	-0.0763467071317804	0.102818970733531	-0.0906572077649312	-0.0632159742356394	0.0233165060180081	-0.00452549312117993	0.232496968940152
V_REDOR_TOTAL	0.318650771877058	-0.0801579318985126	0.0111196232626878	0.296545630482581	0.133568170816684	0.0987778999535623	0.278693356866345	0.00053472858756572	-0.0220923679878137	-0.20829511004751	0.0293222825965065	0.0619906272688905	-0.125958041823944	-0.0439012016475576	-0.0192704409359988	-0.149822600650916	0.156660111684175	0.0945175996266269	-0.244846837688707	-0.110962993912021	-0.0737935196210931	0.0677487250351786	0.0815028342906968	0.0705326654606491	0.0427976672686416	0.404443468163919	-0.469769593361456	-0.137821410363482	0.0276919149727258	-0.00537471483182698	0.276125689257844
V_REDOR_OTHER	0.233101081080232	-0.0881415699941082	-0.0893066098578555	0.297245279004846	0.0468658519651317	0.0618229344081553	0.296612967100781	-0.318959784413608	-0.0482706804234394	-0.120790378008091	-0.152329851432288	-0.0663363166023118	0.0795991039101643	-0.0386951130467861	-0.0845300020893603	-0.142484218185018	0.301960478760082	0.1800243930396	-0.191599149521282	0.0583901216317831	0.0452583792643346	0.00665536098933062	-0.0466281042656658	-0.146600150127457	-0.125863531762353	-0.319476505317792	0.481826579508343	0.162773171438863	1.91442998606628e-16	3.68628738645072e-17	2.36629960089891e-17
V_STARCHY_TOTAL	0.149972763432734	0.188444211365346	-0.218828449262857	0.00485697243389551	-0.253336934003255	-0.266546642887149	-0.364762505064601	0.023634499130477	0.268408463812501	-0.107840323209852	0.0886752990651742	-0.0283538922462583	0.131497969699578	0.0554550524532526	0.11022430017917	-0.131872973339216	0.0108643585665959	0.179005802275092	-0.128745297456536	0.158017417007237	0.0685303315544856	0.13299300757128	-0.102413062281198	0.356111290356543	-0.0197258859149454	0.0157426692905181	0.0875312795256721	0.202285135124767	0.0446614179418175	-0.00866832018149452	0.445334489310799
V_STARCHY_OTHER	0.113196622356727	0.0607877958245722	0.0263493258995872	0.092927962624441	-0.304956949517451	-0.367439060379232	-0.0824627449822134	-0.133593705852718	0.030233843559514	-0.397871001621628	0.0412012288865291	-0.0204369699156809	-0.281186045847105	-0.0110403487234377	-0.0296465543179196	0.0370210245966417	-0.237842501832899	0.0166127771940718	-0.0117326382729051	0.15398228155418	0.00707367822983688	-0.348616279763478	0.202046649233269	-0.418354563349946	0.128294359324201	-0.0686342517903835	-0.02149612842716	-0.197444020281227	3.95733792957209e-17	3.58870919092702e-17	-2.26996225087644e-16
V_OTHER	0.297953756764795	-0.134925991655991	-0.113967308456727	0.219135998640663	0.0766682619919376	-0.011525888671051	-0.0694524089996431	0.097612194840779	-0.110138308775998	0.187724787901863	-0.0230047851328382	0.118916683709469	-0.298465490712158	-0.020832727734814	0.0161338399067423	0.168121814007157	-0.276405202817722	-0.104335162683403	0.33181218367785	-0.43829637939952	-0.0560183952964057	-0.00455014984375873	-0.150688922375078	-0.0309349515552027	-0.0366251662604457	-0.185902229008005	0.157195952431089	0.0299894305848599	0.0391189990497831	-0.00759259388908891	0.390069108125498
