Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39
SELE	0.242423037960298	0.107853530594286	-0.0668231643839556	0.0418875669216055	-0.110197789445279	0.0150199475560319	-0.211632341261184	0.105882824274907	-0.138118052621682	0.0472241185064262	-0.117828182715143	-0.0910532159474787	-0.008489271031317	0.0473063746942974	0.0652584981066068	0.0734512538979304	-0.095605261727785	-0.00973468393148016	-0.0231875251982438	0.186692309854809	-0.151594931895501	-0.133500158034304	-0.047441813276514	0.268924667268704	-0.102680988328088	-0.0158185863570567	-0.132916143457039	-0.205261884172106	-0.476132455408844	0.129977185811819	0.0107255358558267	0.014609091238386	0.247618977002837	0.264180449399032	-0.307347718511613	-0.142429045336389	-0.260874229657955	0.0773044231769732	0.0718360729333534
CARB	0.211116779629241	-0.124710317522616	-0.0778982202971216	-0.152395781771208	-0.0113570276006423	-0.046450788159739	-0.0221537184974774	-0.152727744719887	0.0544048652823827	0.302593703792488	-0.0361603028586764	-0.113033483792032	0.00125735494210088	0.109519227564931	0.010073455442186	-0.0807189073880211	0.137169081881355	0.0985578281283123	-0.159952657688111	0.142316586195323	-0.192099247738461	0.499641268922392	0.327009921341709	-0.134358411032854	0.341225276456472	-0.0790530616681233	-0.0387248463953389	0.23272697298061	-0.146039771998851	0.0412933933102982	-0.0903648058748179	-0.0504318929441665	-0.0179444948128091	0.0829777020578667	-0.0559141708247475	0.138787282786705	0.0131102089005052	0.142306041506745	0.0962090145716687
FIBE	0.196724352512467	-0.262477156033794	0.0972351974278897	-0.0663089497720803	-0.141135053177813	0.0397328658665831	0.00512762667541672	-0.00476493443258499	0.0765083903163059	0.0764863016897359	0.0910912493264305	-0.135780897160349	0.172908893371042	-0.0204874647942988	-0.0293680442818077	-0.160089061934283	0.0924485362782286	-0.0564048251312889	0.19765952657691	-0.077086773422276	0.42691621641381	-0.0974191321407812	-0.0541011281040964	-0.00174691489246551	0.165432001044006	-0.158202620072184	-0.200132282089925	0.0395820098198645	-0.088300642601075	-0.151337349479142	-0.302625383935597	-0.170154007258835	0.204766155186228	0.0710934034446405	-0.087227926368741	-0.251619890876228	0.205054947498585	-0.324160079309235	-0.00781751372733819
TFAT	0.255792218086812	0.112500234890087	-0.183483969216688	-0.0862999041871105	-0.0389296363844093	-0.010910594047665	0.209080064663732	-0.0124400302651563	0.0171023199359969	-0.0611059377459716	-0.0678995957770663	0.0224258422983557	0.0220707073616446	-0.0457004916411595	-0.0217140787818987	-0.00853336729398696	-0.0340840018160071	0.00379747916087677	0.0328312552280842	-0.139954369363525	-0.0386787519330896	0.0784611169558923	0.0955975286041894	0.0651524903096805	-0.039988242199618	-0.184110828653763	-0.0119180445617903	0.0330770994760647	0.076890503960272	-0.0723138107136631	-0.0238549243137506	0.0408020925797649	-0.0324611414981432	-0.0744105092552207	-0.170559623949421	-0.0640645647517049	-0.161551786786848	0.0506724936369596	-0.813387901592035
PFAT	0.218950429306649	0.0424940384836251	-0.109368915159504	-0.00393392901431544	-0.172605920195427	0.150065791800079	0.302202908624437	0.0183011774919184	0.0726586192701281	0.071200279850804	-0.117124420698718	-0.121693092102409	0.107918967773136	-0.0129341073116126	0.0123015623588126	-0.0534224776231417	0.0723250074431481	-0.0644805758684511	-0.110393990609179	-0.251056286762278	-0.164485570955672	0.0371193812221584	-0.0435775894799155	0.191689875116743	-0.140487082596097	-0.274045651827653	0.0819838529463865	-0.117882823338199	0.361371400323475	0.377608788281234	0.0593428826459271	0.0191265687940038	0.291991235144162	-0.0651282127569793	-0.025237685621104	0.107993322146692	0.121445368426685	-0.076862684012581	0.271936043993772
CHOL	0.16922052069591	0.251420564476858	-0.141604166508589	0.145633894269498	-0.170750240073987	0.0490191933352111	-0.163470607585011	0.0469058226786922	0.153519588065963	-0.109693055166694	0.00448819850724155	0.268794896385063	-0.102670154661186	0.0307982571261027	0.0158709821635562	0.110664637020539	0.00228586479870833	-0.00751931269081336	-0.0808310161769192	0.00966204227202597	0.17430840136773	0.40061470262795	-0.246848216767174	0.113487661837841	-0.0577864104936599	0.0896114980791491	-0.102379956310814	-0.0931323184040813	-0.0435045507142846	-0.0474103738430798	0.0207013828046662	-0.0769436132608505	-0.0273167271685772	0.0419217025517188	0.0331306211414009	-0.0942912829699392	0.545413558707289	0.225971426167519	-0.0335693651398718
ATOC	0.212260515272191	-0.0537052221299511	0.101233612682602	-0.0716635836494112	-0.203162911544802	0.271256668591072	0.205385452884536	-0.0645996401609417	0.0496552508641033	-0.170612811155263	0.0137742926812454	0.0166540962988611	0.0474201781330356	0.221292947817481	0.061732511283117	0.0215343178839401	0.0713397138376078	-0.134217115320344	0.0279445864009099	-0.0999739399410217	-0.0989274357687279	-0.0524828111851905	-0.0125564790818171	-0.049347022224017	-0.102832909913009	-0.147360355718466	-0.203288421419488	-0.0351269735647226	-0.100658909559372	-0.11747895410891	0.180690756204908	-0.0577912087192722	-0.595361548982041	0.315842014788373	0.142684421973991	-0.00211325481113628	-0.103573537346044	-0.0485816177115024	0.128383781271584
ATOA	0.0284801346180197	-0.115703168002478	0.159385554340232	-0.136748450302904	0.0528696880920429	0.399978919558229	0.0318110700951043	-0.0658775480076538	-0.104522776610829	-0.477864524293764	-0.163690233008429	0.225412840497626	0.161624970268084	0.254924316633326	0.109004606125736	-0.0635704252780037	0.184611196213486	-0.177212940528915	-0.0713247930558309	0.267543433130293	-0.0315827578197687	-0.0329122081904672	0.106318966706074	0.0419636371357813	0.109502228764151	0.169151099233646	0.0816872972438693	0.0521815825859633	-0.0436538690323167	0.0437696950332091	-0.0750270888922648	0.0145593259982314	0.207051965653629	-0.246459521416122	-0.116308579989084	0.0805256232544416	0.0705656145488327	0.0293744729779763	-0.0567834123656478
VARA	0.0955329677983615	-0.134361326645309	0.101528352945484	0.010351760071807	0.000817065478748547	-0.0163206355288979	-0.171928152330132	0.334323364242423	0.500456226498088	-0.0331546465156603	0.0220352824229495	0.30597623166998	-0.178524930479741	-0.265361655473325	-0.0284093161256422	-0.117447347024699	0.18307717110259	-0.218148331988786	0.0287954482406086	-0.0443108604822171	-0.286758773738496	-0.0760458519417618	0.221104824942657	-0.270638812254422	-0.0308771714042629	-0.0383658260244432	0.0536753341605345	-0.152050494185511	-0.0455579844236333	0.0508206326114789	0.00566293130423181	-0.0125007954414422	0.0952295651576656	0.0498440507775646	0.0348478459967762	-0.12204636061541	-0.0321063477309973	-0.0383958862570825	-0.0277534192764888
ACAR	0.0257893444212855	-0.221130696590182	0.152968908132773	0.180820905614135	-0.162900180869668	-0.269696545456279	0.182857134874658	0.361537438945342	-0.0665367599963188	-0.0146182264186396	-0.130103121711541	0.0309905350774641	0.177290495590652	0.100517446818972	-0.114642693239246	0.324820576389931	-0.119511924743463	-0.185963549008049	-0.166379026743461	0.0141232483904159	0.229965021643579	0.108288572343642	0.1702488720103	0.0119910585133051	0.300823473078699	0.203751234546659	-0.0654188815485814	-0.118743528665098	0.15755473818905	0.0802949910456983	0.224234842427842	0.148048768672623	-0.00945524241460929	0.115562182319653	-0.066354663371151	-0.0191883765803539	-0.0582951227688697	-0.0274614161341517	-0.0386489437509527
