"GRMS"	"KCAL"	"PROT"	"CARB"	"SUGR"	"FIBE"	"TFAT"	"SFAT"	"MFAT"	"PFAT"	"CHOL"	"ATOC"	"ATOA"	"RET"	"VARA"	"ACAR"	"BCAR"	"CRYP"	"LYCO"	"LZ"	"VB1"	"VB2"	"NIAC"	"VB6"	"FOLA"	"FA"	"FF"	"FDFE"	"CHL"	"VB12"	"B12A"	"VC"	"VD"	"VK"	"CALC"	"PHOS"	"MAGN"	"IRON"	"ZINC"	"COPP"	"SODI"	"POTA"	"SELE"	"CAFF"	"THEO"	"ALCO"	"MOIS"	"S040"	"S060"	"S080"	"S100"	"S120"	"S140"	"S160"	"S180"	"M161"	"M181"	"M201"	"M221"	"P182"	"P183"	"P184"	"P204"	"P205"	"P225"	"P226"	"NoOfItems"
1	0.422089755308096	0.364867926432369	0.380931516190363	0.275726486191569	0.369331155976875	0.285037465980328	0.228474994483931	0.278649019432609	0.263900677999255	0.145142108354257	0.312059908730438	0.0937086567860071	0.163645367877441	0.228964332025566	0.119297553594995	0.178012497775228	0.0940455591917611	0.148615715721564	0.130200154243105	0.351560991009856	0.39835978005909	0.313989822464721	0.214713697873767	0.320987842997117	0.0975413215973139	0.403302234863113	0.25812692342411	0.363830963138745	0.18678559736289	0.0795661185477184	0.229634895141206	0.121716372872311	0.169054041479649	0.363160010418258	0.423537354874415	0.526060359479602	0.256752219784393	0.318644978133889	0.51466267834574	0.367342907354923	0.473527795014107	0.288470212672692	0.2691688436179	0.0610399372728262	0.254786107298171	0.994964694811946	0.0988590884078576	0.108443950498918	0.1588190511884	0.154712002895088	0.157172951730807	0.16598563725816	0.228363313932298	0.2145956948504	0.186492200656627	0.27797371583881	0.174789322939293	-0.00478652801801928	0.261540158029119	0.243493849902397	0.0249325802897097	0.150250010434732	0.0492247690615273	0.0902585933328945	0.0492308579491727	0.266493123310094
0.422089755308096	1	0.783005517231026	0.882261721237977	0.656177385727374	0.482662983315034	0.8631270802715	0.787416987955489	0.81907905886325	0.717475244574783	0.46859219176031	0.513621703996873	0.0166321274425333	0.308913063911692	0.247527941029757	0.0273435164711836	0.0948233524704019	0.0812970590298951	0.256963107717727	0.0568527162286199	0.689915476306382	0.623270955631607	0.556874337416257	0.262969711349133	0.511390119011958	0.283833496570869	0.492115180446035	0.45665981352846	0.644971901786362	0.366709606239914	0.0488721581844129	0.264175967595586	0.283175602327374	0.150152205152619	0.553021207042034	0.832935733394124	0.626728358915178	0.512623491503668	0.631690684096861	0.57927604515875	0.796498106993464	0.6736023545393	0.721421508460143	0.213125567602992	0.20871279907388	0.267051498331442	0.330415901930585	0.463916313535567	0.461829237071929	0.434323280624301	0.505330269309491	0.301044991846768	0.585317424302897	0.815744004922989	0.771857126313212	0.659055179683232	0.815297586293696	0.527431880535619	0.0528173568010544	0.715934707875222	0.605698680809791	0.143593470036622	0.43887244280768	0.132062240926608	0.238217353485722	0.125962713510213	0.30590951895338
0.364867926432369	0.783005517231026	1	0.597628350088115	0.336666845569522	0.47885916422338	0.681869717304171	0.605407991149769	0.6757443539181	0.535342021517251	0.579958702737675	0.484238343903857	0.0948164793868725	0.293324791789519	0.25006163259975	0.0261314820990112	0.11308356965518	0.0672507714625226	0.249642989576919	0.131229790141428	0.698874931706953	0.651562063096741	0.625099503886886	0.303392163495199	0.527854134223768	0.279601188132227	0.523175687255202	0.466698036791537	0.760665224835897	0.437637015013982	0.0319562727244062	0.248162398023832	0.384969371959212	0.220792759037609	0.536920022056282	0.882504697139158	0.635922106287348	0.506197341179809	0.760150128290515	0.586487113303786	0.800075897908598	0.716382199683695	0.876911560453073	0.154933166707807	0.0762099640918233	0.085220743633276	0.29306452210945	0.331718107441455	0.333731764866216	0.283211292433198	0.361907869104361	0.165522293863967	0.447911121191877	0.637158373883112	0.606338745565135	0.674613006582107	0.663416307340472	0.500922401879516	0.0939988664176404	0.523097818284228	0.456067216997467	0.173737302314121	0.551712709955208	0.21841596046384	0.352628214812167	0.219410378596481	0.310494793598263
0.380931516190363	0.882261721237977	0.597628350088115	1	0.808563440326843	0.545292664388918	0.620610789009471	0.574694634464278	0.573530257950594	0.508863505247477	0.244918728127561	0.391107710176624	-0.00791828536285201	0.275436101049465	0.246328904552925	0.0616680118994386	0.115395955952711	0.124935710648893	0.264705753988563	0.0610412588468106	0.664110833875394	0.535721690541902	0.477440523797713	0.264363839703387	0.548592935404243	0.354791360609364	0.469221217705116	0.508031508363628	0.422672994626693	0.317967867940759	0.125231332794127	0.35249007669402	0.220119950527024	0.116368099813205	0.519214056199984	0.704323065093858	0.577103942855289	0.541920235749883	0.508861660449264	0.547527976112149	0.637639011866837	0.639406813342917	0.552712851799506	0.167996595783682	0.185798187622335	0.0592204375362927	0.293428065516135	0.378150736912613	0.376299245748094	0.339376800199921	0.391019766853794	0.224512489961896	0.43906230112832	0.594156929832389	0.548844293701554	0.398566341571878	0.574989328750521	0.324630051728474	0.0160788599768756	0.508492603205627	0.443084629372042	0.0948388729076901	0.199030189991585	0.102944032517172	0.114319042432458	0.0730347811486521	0.278131682733614
0.275726486191569	0.656177385727374	0.336666845569522	0.808563440326843	1	0.225275039050584	0.454324422517076	0.463143320205585	0.412484010715473	0.311501567522949	0.1880840636171	0.223249092135092	-0.00548215533772527	0.246084279059588	0.181854974141538	0.00840240700117622	0.053655944969127	0.100340181248474	0.131575654056796	0.0148052620629043	0.352250629578729	0.418088498427282	0.332316936652566	0.239353443417954	0.242327849015724	0.135374764716411	0.232602717966466	0.216766569152028	0.247929565569205	0.301478394478592	0.180830041825578	0.31597172182118	0.163768594717202	0.04200458931134	0.370261790910885	0.434045903455221	0.309675636039844	0.280804378591836	0.320167991716277	0.284177254084477	0.328234491541337	0.424200692643523	0.264271546903465	0.235009159446813	0.257854954044481	0.00331815714021341	0.209666683859433	0.3535644147596	0.341062305430961	0.260519603747909	0.321642534914571	0.152622325604625	0.366148088212963	0.473929572632835	0.457936565838693	0.318078697903794	0.412352068630666	0.193511894210872	0.00754887076425443	0.312152299132727	0.272591882760187	0.0565772738911125	0.126929108591885	0.013988019622588	0.0382070935138696	0.00679520568862023	0.18148012593114
0.369331155976875	0.482662983315034	0.47885916422338	0.545292664388918	0.225275039050584	1	0.359588824717673	0.251534004537846	0.368811015553668	0.379566491760304	0.0851700482429341	0.503667565444008	0.0390497459506373	0.198797996690737	0.384337519032919	0.237810730368262	0.356849270165566	0.288055230232656	0.296408719807561	0.278869518356247	0.545906537725206	0.420158707497173	0.269150918986658	0.18313873358408	0.642189374529328	0.220110671307731	0.777811052024864	0.525360105706668	0.357081619097852	0.162556245491702	0.0777932864634325	0.432634169084443	0.18627174833586	0.318398022965507	0.45500887381716	0.606203139343176	0.768648127633306	0.569484021887131	0.447466373163698	0.717263987705438	0.432138655770165	0.727596693988063	0.402369035337932	0.0352253118948583	0.0223903917711878	-0.0734949674965605	0.325087210104754	0.153904543260223	0.16083814068167	0.189677449096545	0.206084720942713	0.141177014903469	0.187079218322579	0.257430351766596	0.209020116372082	0.1479061516346	0.375731832863316	0.183279063332807	0.0488165586416447	0.374094407881139	0.386997103812136	0.0532581595716451	0.056812094390872	0.0872369267179751	0.0634182868745667	0.0809274636013633	0.483360582755377
0.285037465980328	0.8631270802715	0.681869717304171	0.620610789009471	0.454324422517076	0.359588824717673	1	0.912086455287986	0.961844686994063	0.840579492243018	0.54412118317193	0.559173819655822	-0.0146431118316376	0.301289070774293	0.206871246993381	-0.0105564481630174	0.0475461542915445	0.0545865700244534	0.198051663272804	0.0337726958219414	0.534812056754897	0.521168489565018	0.405567102385409	0.133187983790336	0.330769373102825	0.160180396705293	0.345551986526063	0.286658183156971	0.587554548111679	0.266449801231706	-0.0478973798610975	0.129630166133707	0.234772691640877	0.136913292935211	0.475111623862553	0.719332986197599	0.5010948193209	0.386058499136073	0.565240785811674	0.496898351825631	0.741762287309486	0.515814191957654	0.642855569291416	0.223477400148014	0.249711977564905	0.0514473795613628	0.208347982633066	0.525448974204476	0.524759493232761	0.528871942176973	0.594564352201191	0.389538082302216	0.675240575267206	0.93477133410414	0.897480290823274	0.760436599663258	0.958980687294539	0.61124837128868	0.0824353048724283	0.843473425358009	0.696350390185774	0.145209093208817	0.50648024417799	0.0804633115063072	0.220940531645339	0.0963341243576111	0.302554716470406
0.228474994483931	0.787416987955489	0.605407991149769	0.574694634464278	0.463143320205585	0.251534004537846	0.912086455287986	1	0.824991504738959	0.594654904305388	0.518341759342541	0.344871014655306	-0.0549450172465911	0.368423365293123	0.185719701334472	-0.0536316562352257	-0.0353391452800332	0.0306066928723759	0.169659454340398	-0.0397020878043138	0.479279867059094	0.5214295262749	0.333956807641643	0.1066004211999	0.276605920431001	0.169818071219524	0.247138501028341	0.252339558875624	0.497346445486829	0.270476209900897	-0.0342159020214772	0.0529150858279471	0.220778657159428	0.0225252180413979	0.561512936194788	0.677655888623008	0.392784420317251	0.352725275421708	0.537793399043983	0.366684862892653	0.659865122513703	0.413710223310774	0.552175189669564	0.234319452039653	0.266187928314203	0.0270825230327318	0.157251412804827	0.736945953874425	0.738305014562217	0.710227197575012	0.801555146095666	0.507488354135938	0.880235798031496	0.968169627499904	0.95441715712721	0.721375608933113	0.81578340029377	0.44997834404079	0.0210115948986395	0.597410988603446	0.494588938158226	0.0861524680295133	0.428858827245782	0.00735967799427984	0.161914269825645	0.011303956053914	0.226523974359088
0.278649019432609	0.81907905886325	0.6757443539181	0.573530257950594	0.412484010715473	0.368811015553668	0.961844686994063	0.824991504738959	1	0.789734862425588	0.524871699160566	0.595221888136587	-0.00755798572689056	0.244782946278387	0.173282623601788	-0.0145674301488651	0.0468625307306128	0.0809104008878962	0.182024825096839	0.0400822158771881	0.516530635194338	0.490875367887886	0.402115616468898	0.134767466995171	0.323220723236861	0.136582840504211	0.361095548824692	0.273101502705451	0.589348713623592	0.240733813268345	-0.0617422509087078	0.163417084105764	0.203024599293456	0.142106691149476	0.39616660272475	0.676633877629064	0.508058548921243	0.36027561086514	0.570786873516312	0.505779498556302	0.704938395476336	0.530164396295757	0.624527777010345	0.22733707763375	0.209719960133555	0.0432581996689285	0.206352865906769	0.411452566360168	0.400029535799298	0.395078697380351	0.46151458211048	0.278277785846753	0.54983652179865	0.873045130717462	0.834656514403503	0.788117985922621	0.99846946281483	0.629332731285901	0.0957442615845094	0.797196950858579	0.611124901049524	0.153281849416212	0.511244626494648	0.0827221811674257	0.220953903103279	0.0998214342954714	0.302409237486647
0.263900677999255	0.717475244574783	0.535342021517251	0.508863505247477	0.311501567522949	0.379566491760304	0.840579492243018	0.594654904305388	0.789734862425588	1	0.406713923162376	0.638614325219645	0.0435104743051889	0.179864870563481	0.21229162672004	0.063392428736051	0.149771674245423	0.0375855920817121	0.164001951797668	0.11628453943582	0.43855938807878	0.370252827726027	0.348568076051295	0.11060555818701	0.301578052406032	0.118401876760823	0.347127478459773	0.251690353165463	0.506757518968736	0.182653299643081	-0.0379121959579124	0.156691118752093	0.207610235477496	0.247838629170161	0.289960524863144	0.571076081138009	0.485087786530786	0.323409888211968	0.383381440942292	0.513487625277487	0.635001073775711	0.461581096709524	0.548905380197004	0.128984341341559	0.20185727557165	0.0806030152203347	0.201735016696965	0.206767675873756	0.21560749617327	0.279188870065306	0.284669645792864	0.25040343889681	0.320642561866678	0.65201056992061	0.590746288729551	0.504707695551305	0.796502388336131	0.607409236351177	0.120033511161213	0.996476324701272	0.886005762605057	0.173810363254395	0.426538121433413	0.142864879368532	0.210412981750356	0.169243390331709	0.325326695749996
