Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40
VARA	-0.141062101525068	-0.0736243668987356	0.288468364593198	0.18528050937739	-0.2442105975791	-0.31257572192579	-0.0496442978137985	0.0897201292953389	0.00010098574684031	0.111010047934825	0.104816663916177	0.0440134753036239	0.0153019794793227	0.00632230599834204	0.0289377786464725	-0.0492538446696175	0.0295621091294304	-0.198483581246659	-0.0399188605925004	0.111798032526128	-0.130284711633078	0.0561328643099298	-0.181112743932277	0.0464408553116115	0.0935287175959713	0.0323958444161992	0.0517933337072643	0.044069886508133	-0.293281172880099	0.0097110756435192	0.154134947124179	0.0366429238395004	0.0843608601433844	-0.25305575010846	0.185595757088342	0.345196540482431	0.442944884992587	0.0619250503929024	0.0250181260413025	3.37375282631231e-05
ACAR	-0.0467260389225559	-0.0607571509783127	0.292955938756791	-0.089293369048739	-0.13594685207738	0.0429797768756778	-0.023937362842669	0.189045430001342	0.374918024154489	0.169706357436993	0.249964120899007	0.336705875154022	-0.219152720437322	0.306215839037474	0.0854177410517264	0.0902072494766571	-0.171121496946474	0.0185040361746884	0.0422469325525391	-0.0416699118579094	0.0164815411631749	-0.148004895737732	0.102733059357162	-0.114942052885702	-0.0122519941851392	-0.026128130786597	0.0375169395918921	-0.045588553865623	0.491693092660281	0.0406277935970301	0.0952750772370103	0.00151770239074558	0.0472462359461114	-0.0180117853405848	-0.013200683314074	0.040410300390222	-0.0266546978308753	-0.0142952876406122	-0.00798681941009538	0.00014360390098223
BCAR	-0.0825484484516239	-0.0996235743794448	0.384661033316754	-0.17354532099301	-0.142429304440271	0.0137251045409646	-0.0655271265879373	0.208801857510437	0.290163792465367	0.0205626994446664	-0.078543756719634	0.104877266551595	0.056123171164841	0.0707280762562923	-0.124797224322723	-0.134294591146684	-0.0605748305090547	-0.0576681080075457	0.00703705175164712	-0.0539902512916476	-0.0468813904389904	0.141714051464379	0.00893759290201909	0.0828402850934017	0.029590440980655	0.0597526805853957	-0.0484429015424455	-0.0427658073455602	-0.521917138011708	-0.0763181796972951	-0.214605911735324	-0.0390258353185738	-0.100575804437099	0.193708697519896	-0.0258393040092914	-0.312285274060677	-0.27146253475435	-0.00737020034328506	-0.00922441975503893	-2.46228780777476e-05
CRYP	-0.0305402302930511	-0.05622547997986	0.118709192978045	-0.0877232855690723	0.0490848112408035	0.121127147682019	0.18914753413033	-0.0128827026030633	-0.470082869259237	0.198913376185462	-0.171287945307223	0.431776325756437	0.147169032456986	0.0778579201749757	0.419426567267768	-0.423729125760075	0.0336239170960592	-0.149603243276905	0.100360228190833	-0.037625724434557	0.113953550107163	-0.0796280765509928	0.0404323889409138	0.036854343761591	0.00495122677211712	-0.0444326223605298	-0.0177293625824103	0.00638930938701926	0.00154142219916572	-0.00654586198225241	-0.00884545323598264	0.00700197490786858	0.0013151729512841	-0.00883400074989635	-0.00980457987893319	-0.00939196114890534	-0.0360232718750852	-0.0114410473796762	0.00753400617686284	3.6931684432257e-05
LYCO	-0.0884144184559298	-0.0787415436290865	0.0665346154382862	-0.0786430277753483	0.256509983025151	0.142732277169954	0.0346527681770447	-0.105712568265891	-0.265171527546302	0.198030263968313	0.356726114969747	0.250172619339284	0.169877103462728	-0.0540677303510075	-0.565169630874676	-0.0476022586524352	-0.126817566349623	0.0388070485614935	-0.262864599477329	-0.00582439716768424	-0.155727672893187	0.242938225876328	0.0199291483508158	-0.026865694554268	0.122421103189466	-0.0277149633005688	0.0745409026878744	0.0669725651861137	0.0426950555874714	0.0823416295582032	0.114042840168012	-0.0255561309350202	0.0368019808188454	0.0443324577634456	0.0025072188170108	-0.00535652925733246	-0.0117461673361429	0.0350633256857364	-0.00994883251480616	0.000243321181425927
LZ	-0.0718506077195599	-0.104244101657925	0.273870313154561	-0.168037180363869	-0.0640109801555538	-0.0175868258987567	-0.105959221592353	0.0805976911988377	0.110098509989206	-0.187237840687487	-0.428627573564596	-0.224909496733208	0.241703065181337	-0.216526096162975	-0.22141074553436	-0.335293559869267	0.0658994744574822	-0.133901350171311	-0.000816607452457416	-0.102412502038204	0.015079408483989	0.161910675925027	0.0360568546602254	-0.00596957364550914	-0.024884479158221	-0.019852478954695	0.00591341846982607	0.0762733864210448	0.446813118164998	0.0675053094612268	0.149870797868468	0.0295569376919978	0.0452771224661545	-0.0828074340560539	-0.042234495906121	0.0609321404551227	0.029807452574492	0.0109128482012243	0.00384648671409951	9.05655355599371e-05
FDFE	-0.201834305713226	-0.0864620689243849	0.0672093425100716	0.210257692280125	0.118796953374969	0.299050993777092	-0.0612780113439139	0.213272442132453	0.0343760697207405	0.012112360177121	0.200434725909027	-0.204079151182635	0.124660710806597	-0.153291933948586	0.142043430074821	-0.0703289462291111	-0.0388222891451177	0.0156209019260093	0.0775568532133703	0.0998138713275342	0.0158611836864707	-0.095277819227963	-0.100786235223449	-0.0430120304867387	0.0415742427201581	-0.147457813607248	0.0474341486697996	0.0224625995137634	-0.00521352820753676	0.000532500176334105	0.00395042931162176	-0.0248849463488728	-0.00642350457792075	-0.00328776367750309	-0.0135453665107937	-0.0186776901815089	-0.0448389909635865	-0.0337791281202423	-0.0241481456790898	0.72985673841938
VB2	-0.235801677018107	-0.041567109515976	-0.0164391563975789	0.236011803322699	0.0420134739777685	-0.0489042593843351	0.133059652411487	-0.00293185801530788	0.0890617148041509	0.0199071524849346	-0.173555077923358	0.0670438223129707	-0.0535134391012075	-0.0654549382315624	-0.0237316071067986	-0.0254363722833488	0.0344534834076414	-0.0101648288052436	-0.264563634896	0.06323501561748	-0.0077446320315197	-0.0868754079666717	0.122064798546782	0.19531167447187	-0.0559669580140196	0.00462690098711159	0.0628934343429901	-0.0950474470704018	0.0722820265352489	-0.244571780712279	-0.118797175797487	-0.146388882032606	0.352133970159983	0.597690867615405	0.0023409738754204	0.277723568730447	0.0365620646486238	-0.0278014263333292	0.0195886703439292	0.000628026129573998
NIAC	-0.215136794969125	0.0777015575990352	-0.064634780722863	0.171920812927399	0.236275621344808	0.0348529163799666	-0.0513136179314428	-0.00468433217562958	0.133691687003583	0.106457133699532	-0.235240426595058	0.121624150541074	0.043308526616423	0.117062290791371	-0.0374580337149115	0.0542208353697869	-0.101474466382389	0.127934889655671	-0.0304165871856051	0.000238207839868915	0.123450125898007	0.0806988672695853	-0.149844276301397	0.205418898198588	-0.160347182335292	0.0150159409701258	-0.428984348881969	-0.117927216449718	-0.0162101162774106	-0.100193422364802	0.442969580020106	0.057651910988571	-0.17390418990797	-0.0650358460176047	0.358729077989409	-0.0501075278284836	-0.0802681983055221	-0.0794640303858093	-0.0940815842677881	7.04949307671009e-05
FA	-0.136950848694444	-0.028116828603359	-0.0385780074719971	0.329983516788583	0.0571456606197296	0.369997950091562	-0.116041795864039	0.238729576524205	0.064043709900457	0.0525669197208236	0.233598826699634	-0.162052145859686	0.124049283410975	-0.122196938311004	0.172527531275627	-0.158648450797995	-0.0127631163111019	-0.0443490012438916	0.0911247911385021	0.0586763439339756	-0.0756162823630908	0.146807834228624	-0.119801291695333	0.00686368831465814	-0.0151258154875835	0.0577741369240751	0.11016759482553	-0.164113445153058	0.0654659267848687	-0.108598760051654	-0.0237894378464024	-0.0477799797417186	-0.0167497852952861	-0.0654331999624169	-0.0990866398273018	-0.0352692402829048	-0.0285352377889211	-0.0378458651285505	-0.015581972430703	-0.592689223349835
VB12	-0.142585814895492	0.142431747469591	0.0985154078028775	0.348199838404681	-0.0412288833027455	-0.403381825355145	-0.0233065122432261	-0.000970760458390715	-0.143983017432291	0.136419395885882	-0.0369382697740411	-0.034723055870232	0.0938516203427409	0.0534085882117371	-0.0140974572598029	0.0667975766469797	0.0100833873976677	-0.0228972609294719	-0.00298282011900482	0.0395442100260316	-0.0707260728588023	0.00477547731544144	-0.0565955636464347	-0.103225679166317	-0.0109294281444393	0.0464125616279525	0.0629555074555697	0.127106020577408	0.112764897604051	0.0743386735879336	-0.0645504583315276	-0.0362182543349356	-0.170898780695454	-0.0783659007018441	-0.135337944587339	0.19339089786074	-0.659367900728196	0.103210583891225	0.0395249615963955	-8.45191109273645e-05
B12A	-0.0957823719174241	0.0652665723032759	0.0101110026646742	0.399695940337365	0.0929636281387594	0.15739365672589	-0.0199665562371588	-0.028556969415872	0.139602365993301	0.058263663953908	-0.424980788493923	0.228282578530524	0.182242724445074	0.151387779120816	-0.106151524416342	0.180065762567697	-0.00585976481270339	0.0810588866280275	-0.151041504201087	-0.087121033720878	0.0807780751586888	-0.0881894727775052	0.0789765406163163	-0.281748864418516	0.060308774667521	-0.024586186936182	0.199213675992831	0.063654313535999	-0.0882832208347322	0.144837057246272	-0.158304651986036	0.0778549442028493	-0.0065185419887792	-0.176978023386291	-0.213757016540924	-0.192194559064188	0.276259975120022	0.0315765674652215	0.0231351022936613	-0.000231092821231058
VC	-0.116074554387528	-0.1286330345904	0.271187353259733	-0.150497462302412	0.0369621985267415	0.191700302833502	0.061850388987639	-0.0158416970680859	-0.275265485478644	-0.101493233042067	-0.182148661649752	-0.0870233568444415	-0.04637283501335	0.149542079672022	-0.0663706116038588	0.22736556912847	0.08142463138877	0.193122914355958	0.130066326043945	0.321547608253207	-0.186971787389565	-0.136493671661185	-0.207515642979711	-0.167772769512526	-0.157579147371417	0.46722751152551	0.186186834860048	-0.117638217256768	0.0524144283153893	-0.0811721442033797	0.00481825407603239	-0.0126300207652292	0.0367663093028963	0.0232899776852039	0.169876790298645	-0.0262651973805973	-0.0196423553716093	0.0439105936784365	0.0145567683451848	-1.26879127039445e-05
VD	-0.144962578574367	0.326084095380062	0.0842740410217638	0.101404426891948	-0.167255994492226	0.146439008284749	0.19207620981045	-0.0104763844620551	-0.104009922405866	-0.143687927057396	0.022076033072131	-0.0958664729734178	-0.125858678546062	-0.0433101868315566	-0.0175602383848947	0.0137748952318703	-0.110795133898223	-0.251525080836298	-0.155117417537672	-0.012750275303849	-0.0113423256987172	-0.0312059363917044	0.0995872666469457	0.147641188609069	0.224298988112187	0.058256817921812	-0.00390605944205037	-0.278460494609437	0.0963973830596029	0.37931747489978	-0.159989663173698	0.373776462109722	-0.0435289767940834	0.0550017211770466	0.322237222559115	-0.116311322987005	-0.0515507563859626	0.0464631165687178	0.00829299438716616	-0.000153159911169904
CALC	-0.213194117489466	-0.0866112711665646	-0.0468185696931314	0.0686381608382101	-0.131201806704544	0.111249593367596	0.123394091405138	0.0870068119136713	-0.122800160989238	-0.180976744879436	0.071143958341876	0.00694284453088809	-0.202380941725893	-0.00292625352526895	-0.11517144859491	0.0564084590494219	0.222328735874867	-0.303646511279984	-0.203343557029149	-0.31403203411804	0.011866783864979	-0.234028558731239	0.043408556424611	0.0138563690060835	-0.100157820346142	0.147013853741439	-0.123636043053815	0.0638634622028443	-0.0153306645742179	0.0527406569892514	0.105572971146117	-0.555658890387736	-0.107374142779845	-0.179202686648301	-0.0226655230141023	-0.133950844344202	-0.0141215567109581	-0.0414724523463343	-0.0295348728162762	0.000350561505820454
POTA	-0.250659011100947	-0.0799786132233618	0.110874484281028	-0.122686716875789	0.073816484274177	0.0336374248236893	0.1608795973116	-0.0531367003612772	-0.0387131212060057	-0.0137052003236352	0.0105300308844192	-0.069426350261136	-0.104202994572495	-0.019189565839706	-0.0544541002875953	0.0543721211646313	-0.044520576552031	0.0704995109810791	0.00969298632786335	0.044643953446198	-0.0349518870609277	-0.0897915251457626	0.0823728018189511	0.166022331295459	-0.0307580941978435	0.048401962998628	-0.309566037824103	-0.261665586809277	-0.0732000388392225	0.0325248721037705	-0.0227824313362685	0.231608757135121	-0.199831736636322	-0.113376252066297	-0.653299044060742	0.263756234125409	0.0975585850135199	-0.0441766159825972	-0.0539885814593759	-0.000190346031775562
ZINC	-0.207461869155889	0.00110813676975839	-0.0167560211475784	0.102904948280992	0.103254335464249	-0.0362718690385943	-0.101562068542994	0.115594211143327	-0.0834364065646532	-0.0761980141770955	0.0553257322872569	-0.0948140627846755	-0.185614361981906	0.0906097625231836	0.0113392059030651	-0.222513427401857	0.0807023575571795	0.341830677033095	0.229417378810316	-0.20379087871035	-0.0649583218222693	0.114750458485114	0.62182663970163	-0.172185983641986	0.0980068245234198	0.214013314957902	-0.0432766698894657	0.132553522304453	-0.127327604498353	0.0465441877430158	0.0596461105539945	0.0596327354217362	0.0152271438860842	0.0126276068485471	0.160519663977817	0.116674950728733	0.0419765483388855	2.51920898869593e-05	0.0144447475077156	-6.63317481915254e-05
COPP	-0.158706840218251	-0.0513509796205386	0.194368384793056	0.138535038248919	-0.0343273923141707	-0.404195150621324	-0.0914016763087784	-0.162288606281606	-0.19692750260559	0.171326687862485	0.188214371647574	-0.147468556822558	0.11787707906461	-0.0694763071296674	0.0321268203867517	0.0643471552255384	0.0464810279411865	0.0266087300818997	0.134735925619148	-0.0835048772786083	0.095981287652938	0.0216787126928187	0.0174352901242549	-0.0919940219218919	-0.14061137858302	-0.000530655117453336	-0.168983130108123	-0.175428153025936	0.188892396929019	-0.0208344088261619	-0.0917196068676148	-0.0077827192893978	0.030138322064237	0.199101547617821	-0.0445143515784096	-0.515196859076784	0.262685907241275	-0.128534698580483	-0.0560562888667193	4.33904447023729e-06
CAFF	-0.0658785596084402	-0.0293789484745049	-0.109099594497579	0.0280996062282282	0.0320687193106023	-0.107379677463739	0.479173090120764	-0.186328690694553	0.365480039784805	0.157871480366774	0.00627263093773774	0.133527619621493	-0.0650936858029876	-0.463270470380136	-0.00594552662230779	-0.235067846371552	-0.0350475692297742	0.084332608878123	0.11328431322992	0.211146449740232	-0.228660488595681	-0.100934809296008	0.0398826700243604	-0.119300914151653	-0.127906729680713	0.150121009913731	0.00686287325621804	0.0533756818601371	0.0100226051913018	0.0933850124529114	-0.040462055655991	-0.0640969455792648	-0.0773787613074974	-0.138492068784864	0.0936061226146775	-0.13862956419432	0.000911636975013185	0.0196194907294911	0.0275208026278478	-0.000177691636431027
THEO	-0.0536066428623032	-0.0972607293025967	-0.114650024639866	-0.0216023749321599	-0.314513762911721	0.064252001635651	0.15479996638694	-0.278568250750798	0.10246394752161	0.133127101599871	0.109915995680092	-0.349705788801481	0.217914367629264	0.438182491051712	0.0139016021526241	-0.369505486706155	-0.0721316670208306	0.27261762500706	-0.298016502775746	-0.0479528166542745	0.110177675867313	-0.128726052159684	-0.0998084844993393	-0.013531512047377	-0.0371385605431112	0.0772850062557859	0.0402781687587058	0.00127253436394075	-0.0382937885187595	0.0800817841150349	0.0539632638773265	-0.0151666796739877	0.00429181787195351	-0.00519447731262432	0.00320842783122878	0.00390288478069391	-0.0202180544176871	0.00454790421858424	0.0253025108384777	-0.000118141461612067
ALCO	-0.0315278963530059	0.0163724779801703	-0.0277386094672734	-0.0379735619385215	0.357494241693828	-0.182198825310858	0.0908565383059345	-0.0396081303917141	0.196634184626854	-0.483035965994058	0.207590874567727	0.104468407493811	0.436878419391299	0.321218013399126	0.148473704991542	-0.0236358868268475	0.14526580729917	-0.207141376461139	-0.0314174761089954	0.145075632556748	-0.199892223090232	-0.00180294422780945	0.0843499271026313	-0.0231801197116578	-0.0196169290442628	0.0698944472200057	-0.0733654178049785	-0.0121892699324293	0.0287869946378314	0.0794189928614357	-0.0890192206966609	-0.0166599982693388	-0.0165987893888424	0.00818229639046619	0.0362185072901151	0.0249708376642321	0.0311360688066466	-0.106984971672552	-0.0925871544238767	0.000604320383460609
S140	-0.165880501659708	-0.0690896095438998	-0.270425197210172	0.00467879709866649	-0.298400339176827	-0.0539298808938247	0.0827876679913382	0.232797203284012	-0.0992521477253774	-0.195336388367795	0.0624679393140987	0.160980028697245	0.0175812987345723	-0.0176798985459546	-0.137975697522453	-0.0473025742920893	0.079527062169921	-0.0503194680274524	-0.0799898716396947	-0.0226337677066427	-0.118762385408656	-0.105915619217752	-0.0733788868802653	-0.232097536995667	-0.118599781305307	-0.0802750865665063	0.00757576772988987	0.140613351305285	0.00591710532657119	-0.352641510307221	0.133655405912496	0.499153640921757	-0.0201688310528014	0.0403308973827822	-0.0318701504678947	-0.124347150854117	-0.0602386242910543	-0.25962834065628	0.142124176902921	-0.000184518022253694
S120	-0.0783205199538989	-0.0832521300464949	-0.17568496107141	0.0344613490516226	-0.398742723040179	-0.0372996833603206	0.0144042703677953	0.133318668166246	-0.0832476803522395	-0.258847086239879	0.0532246443871056	0.265919758962226	0.362025838138307	-0.133839395832696	-0.129522314869102	0.129231804679199	-0.247420863026711	0.249817449239761	0.257830026291526	0.151720926329949	0.308970413548117	0.00528795323994622	0.0932074345644064	0.195393130352561	0.0429139582124608	0.0894613293676449	-0.00314694181066552	-0.0985125952764837	0.024457233469847	0.139278622791811	-0.0438134710503383	-0.207855777748742	0.000924758537169695	-0.0219685962257628	0.014048821871882	0.0736785627929107	0.0111293014251995	0.0138028220610216	0.00110175764082143	4.88782984886249e-05
M161	-0.182364529621807	0.0197661706197691	-0.221059681715162	-0.149549480550751	0.0230395997199668	-0.153370649085326	-0.165370643606167	0.190081683671968	-0.0467580586801335	-0.0228043940006179	-0.139818149498316	0.0847195690183075	-0.198441038856517	0.0788178458287771	-0.0204287379163162	-0.211343844760797	0.100435572880851	0.197059546142152	-0.0752280553676778	0.150090374237624	-0.168004902810769	0.0748127769085688	-0.245201423772522	-0.233196678568073	0.19155876712364	-0.27745063500947	-0.0223786032454854	-0.326716933180746	0.0594915341831782	0.227988558191493	-0.147086311409119	-0.251911144432376	-0.223074329708502	0.0912791515662155	0.0457736509934065	0.0395604342832609	0.0905690221802575	-0.117983680356952	0.128997053684397	-0.000164274679579066
M201	-0.171043413985288	0.257569696208907	-0.106986568824778	-0.168192208023459	0.0113274127788079	0.00806877413830777	-0.184215112307346	-0.0781540548015564	0.0711863217027018	0.129733790586614	-0.0287683151176576	0.0121189349263126	0.141507402228411	-0.0725461522614801	0.0453281491482364	0.00710617074349864	-0.115565260629432	-0.0343643965783384	0.0686496558018888	-0.108423581020223	-0.108577182065964	-0.225424652183081	-0.178019846750426	-0.0112015889655215	0.578674882766617	0.360901609809314	-0.235782190606569	0.182178914332402	0.08041812288597	-0.196298813677065	-0.0727454611593885	-0.0607115905036526	0.143426478752554	-0.00514980967051715	-0.0622960439324863	-0.0245964455791411	0.0251089894795017	-0.0904231894683679	0.083507137604995	7.3617341241769e-05
M221	-0.065295577255754	0.293081665258141	0.0679564810217262	-0.13907015309372	-0.116313973230593	0.0969743312974753	-0.0541652147799618	0.0425024488641173	0.100809002009564	0.192607283099625	0.119726753564987	0.0807863130719803	0.113955735506962	-0.0875199129305322	-0.0164133695899432	0.0609939631801072	0.737823323784715	0.134777309470103	-0.141069078347138	0.285472764130537	0.263866480569286	0.0392827121026753	0.123773024752309	0.0651555477447781	0.0286878406982872	0.012148068771664	-0.0336244940501593	0.0151800514745567	0.0175987062411973	0.00251342283758212	0.0266734798628548	0.0425820920880127	0.0147846669915702	-0.061180282314447	-0.0126104535722015	-0.0118164873339804	-0.0355445143555601	0.00870692989779051	0.00161847382847286	-0.000112618090206518
P184	-0.0641454940712089	0.402811538949326	0.0495449336607115	-0.0522139939041989	-0.061265451618126	0.0527757619132585	-0.00246434269427385	-0.00834952055060262	-0.0121805321734034	0.0286031969410339	0.00399761676109124	0.0368793817170142	0.15554484270889	0.0538018193734473	-0.132591229203105	-0.0205933732113417	0.100888393583658	0.192353507000432	0.303217435542852	-0.333975507586974	-0.423724195850421	-0.232676671004086	-0.0864651855822552	0.249499756809104	-0.262901942793538	-0.267798166235512	0.132551191293722	-0.0959963326939784	-0.0561217924808308	0.0556026796258583	0.0184181582588788	-0.0425616695181919	0.201542568778397	-0.0501975854791254	-0.00674128545622815	0.0251555986663126	0.00937338668481345	-0.00236928198997988	-0.0202369133148243	0.000287379087355488
