Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32
V_TOTAL	-0.409735346564486	0.0233126386002972	0.0137059606605337	-0.147626670651646	0.251719377892717	0.0897366594739387	-0.0994055369006575	0.0693319033440223	0.0677888724399928	-0.0225291344499704	-0.0131571353183191	0.173844052767339	0.00760210559035115	-0.108617086592346	0.0969644542716397	-0.209473486145957	-0.0447685048904291	-0.102980793582829	-0.0781484929268617	0.00942728180565754	-0.0821141704800807	-0.0397023485591555	0.01797351590965	-0.135237741495997	-0.028308153350855	0.0652516034192125	0.0807763665061237	-0.104828149747903	0.000500721563249918	0.301656444255734	0.679038674966582	-0.0495371018769405
PF_LEGUMES	0.0338674765420517	-0.145161429648874	-0.0240735192173571	-0.118284274239023	-0.134752257811458	0.0849211437051878	-0.302106218765243	-0.202818115748463	-0.269164426000327	-0.268109563085981	-0.0126983143145356	0.209998680500505	0.369053406754596	0.288170816141154	0.172751129739292	-0.23160654213222	-0.120780629510046	0.106330841991254	0.0290019863438609	-0.249772060795713	-0.156314595726521	-0.0722903480492567	-0.00734698484728857	0.340080322260928	0.252471374942359	-0.102735624810171	0.0703404317546918	0.0193499506102226	-0.00287508779814261	-1.39163549672903e-08	-7.30471127357614e-09	-2.12734055093922e-08
G_WHOLE	-0.153034542369992	0.0621780097688249	-0.244339116670334	-0.0590901917868857	-0.0169884319664535	0.27749878961584	-0.0745545952520062	0.0170604560743731	-0.138776629125692	-0.0523677897204322	0.314183422401797	-0.0166171092145817	-0.278858466460545	0.30313139737059	-0.0540658528376952	0.257457025303823	-0.173385707776193	-0.304879118976697	-0.0799326823973176	-0.0598478187362784	0.0302866638734584	0.385775160428895	-0.216422205978224	0.227715189766188	-0.134081697763265	0.233680682315063	0.0849051207293989	0.0719218152615594	0.0121335049442696	5.99162519425434e-09	-1.60728156652079e-09	-1.11985698492134e-09
G_TOTAL	-0.16529773759146	-0.217634108826037	-0.217058624012151	-0.120446963375355	-0.274978332903755	0.193142164424661	0.134680080814784	-0.0718001198146241	0.182460474544444	0.0626316362381962	-0.103117314149223	-0.0187668270238292	0.0276179515378402	0.141724856880386	0.114486837964115	0.22611816892895	-0.0489137695936913	-0.249965839504414	-0.0486538197409123	-0.159054314982777	0.201425563527005	-0.464741114657438	-0.0912099766494559	-0.0634656033347377	-0.00247568231875633	-0.100953798855964	-0.361294886659551	-0.303332517861798	0.00261612930722521	4.03873843574272e-08	-5.74489950749824e-09	6.12255954268726e-10
PF_MEAT	-0.214144008504974	-0.0846361563147072	0.274088787021833	0.164359181252155	-0.088440705985329	-0.130075464335081	-0.218465625971609	-0.0317925011690963	-0.056631861937465	0.234545359813527	-0.157708354961877	0.0307347490779886	-0.309647194987244	-0.0311537989868294	0.160116914792196	0.0116156638372473	-0.0135721218585523	-0.276575914264583	0.150427338345862	0.251823461309023	0.0462822554266042	-0.0291934760371834	-0.00943505654127239	0.357731219224772	0.0640094816660221	-0.346894723375159	0.0197252549824575	0.0850628940615284	-0.00846062948263598	-0.340590666837977	0.15083998389003	-0.00636277451922479
PF_CUREDMEAT	-0.054018919394956	-0.317076398987242	0.0799833295492698	0.0632482121428712	-0.119162013522408	0.0800463466538388	0.0423132736355829	-0.120513690775189	-0.467043856575807	-0.157112586412703	-0.159662668872854	-0.103914298477089	0.00596788929513977	-0.027573197967461	-0.0167524627728083	0.23830436212516	0.0179825782574288	-0.0445488663565098	-0.230241407897461	0.0189335198353974	-0.257330468723514	0.0844152483786248	-0.0125032654173337	-0.497297692558367	-0.111081947711154	-0.138169106510352	0.203241667532797	-0.0396644247281995	-0.00989791546493355	-0.226464904039973	0.100296241856764	-0.00423071426900071
PF_ORGAN	0.00164204724974005	0.0554636863372198	0.057438937903163	0.0688349212555394	0.0315427807449315	-0.0606514276960424	0.163673480465341	0.310515869986362	-0.107726693542531	0.268226093579218	0.0451033803776469	0.536884035657673	0.358897195790065	0.0178139875156856	0.249463003316542	0.346311321914562	0.294929793810833	0.00887684781764955	-0.00284194052068223	-0.10839677729255	-0.0173204941865548	0.0912449943877962	-0.15177112707588	0.0611848845627198	-0.188027370470113	-0.0505806676178096	0.00779785251930722	0.0511950568644457	-0.00243477421488878	-0.0297593453729089	0.0131797521202201	-0.000555952905834652
PF_POULT	0.070852409330226	0.0339131531951289	0.1660992217064	-3.17580635933457e-05	0.201633751685925	0.0112335631437723	0.391756924685617	0.219348974350805	-0.0405939941765204	-0.215629673802957	-0.149411154206591	0.100782563110712	0.229457887193559	-0.0211385783702307	-0.368009392054691	0.0693290830820272	-0.501828976022169	-0.188276834171035	0.15603270326832	0.0324300521736079	-0.0194603183676453	-0.0805422397792768	-0.0128682153794496	0.156990175670789	0.0589975903332393	0.0701263386076078	-0.0123077191044141	-0.0695147376740504	0.010356487816126	-0.277392644767719	0.122850984775103	-0.00518213970618532
PF_SEAFD_HI	-0.138732556154858	0.165222376839538	0.119996881697337	-0.264821042224735	0.209909370277576	-0.218335091389972	-0.00147068547029981	-0.136433183805436	0.0316442596713925	-0.123794618121883	-0.305068153566643	-0.181616047471189	0.0402432060705043	0.158913452810193	0.163095485729337	0.305146994171675	0.130447715216658	0.076916045375806	-0.0958192807042132	-0.22350306287668	0.464697122090368	0.102304739559805	0.105780597340099	-0.0136568451374703	0.22148138886885	0.175026086607167	0.15462611601184	0.0807881334431199	-0.00528528598708418	-0.181940082222501	0.0805771841384454	-0.00339893391824488
PF_SEAFD_LOW	-0.0379246692737104	0.0660566710689206	0.182794293088613	-0.227407151113995	-0.164757152934722	-0.149651063085619	0.223079576628685	-0.352567020667957	0.253174362599207	0.228446525757058	0.246003342020649	0.0201084685073345	0.0172639773863416	-0.108441368677703	-0.0908818528741082	-0.0169768778346329	-0.022189527096193	0.120838814987532	-0.327380369571256	-0.0464660990793462	-0.271944291235489	-0.000725735010737341	-0.412125392859074	0.0825490200606877	0.194340439325085	0.0663986563764705	0.100635128750856	-0.0476432118547415	-0.00249264527734859	-0.220212319971622	0.0975271225223052	-0.00411392391549559
PF_TOTAL	-0.251930479170816	-0.122094896707048	0.425896407873994	0.0961363007248394	-0.0230859758063493	-0.165412532632882	0.126676617789008	-0.0436165767686443	-0.114271006810979	-0.00645289989139475	0.0102327514875185	-0.128382938473809	0.0636945134508104	0.0449004592483355	-0.0574706033347373	0.166829448135769	-0.0850931962042443	-0.115754266645372	0.01430292126674	0.0428239275111308	0.0282300163631472	-0.0486604695595233	-0.131448128639306	0.105008045284605	0.0817672853181046	-0.0353546179050513	0.193762275969597	-0.09653075168103	-0.00314191304296684	0.652427536913511	-0.288945532466514	0.0121883894651509
PF_EGGS	-0.134710774831984	-0.24822863122852	0.0874348510425722	0.188493523959705	0.0655469305090554	-0.068935508407312	0.0760879091763231	-0.0739879844716836	-0.210855452051276	0.313245625552987	0.169044590745347	-0.019666693376968	0.07860337963687	0.242969241737936	-0.0592443066672865	-0.317992191424793	-0.210705047063332	0.336757265766595	-0.115287013350245	-0.000523765254476718	0.453461665309579	0.00513868140945263	-0.0270517783464738	-0.0204910154484316	-0.309691642847636	0.102503113517726	-0.0379972720101144	-0.100418681926319	0.00777251856627578	-0.127527106188245	0.0564789014136269	-0.0023824050213164
PF_SOY	-0.158354951390862	0.129821929547988	0.0574304430926077	0.360901132417551	-0.201103415044317	0.132576332014643	-0.0873348746120441	-0.167258954586866	0.228703939885761	-0.158909228470245	-0.0620303910121281	0.0375519827491298	0.106678808328265	-0.171441801261937	-0.142667061433892	0.152982702140045	0.0375708935152282	0.0527891390117025	-0.296986854927056	-0.135921011858094	-0.0403686384685474	-0.158573939241116	0.363729342931519	0.298448671571649	-0.370258140961249	0.14046836637961	0.210147492190323	0.00942455826533694	0.019414955749053	-0.0507706917953903	0.0224851772384807	-0.000948470911862787
PF_NUTSDS	-0.157776751305279	-0.0378820071879652	0.167129169869636	0.18213466924727	-0.0585727297967296	-0.0327329798003067	-0.0794835546912097	0.236010064938748	0.0737506859603933	-0.22175440842972	0.470605820445005	-0.336157056205526	0.176213018649333	0.0951228960544053	0.0455028665811329	0.00940091466251111	0.321055524308971	-0.0216503370070328	0.339839629216141	-0.0394468614376633	-0.0535095457321161	-0.127331133035058	-0.0595735305049607	-0.0563232014459834	0.0831698920302318	0.164339566832429	0.0816065713406264	-0.224681826964493	-0.000761630036812681	-0.254085534813886	0.11252876872896	-0.0047467107218567
D_MILK	0.0164131821383036	-0.187726946615988	-0.194668998170522	0.091518468081501	0.298277223299989	-0.378565481400312	-0.0597876163111033	-0.252214448124592	0.0604743206260627	-0.12376319670465	0.16775183097337	0.190126045070572	0.0453872569276985	0.162720655871175	-0.286306857959673	0.0378410412589373	0.209132528846962	-0.25071369189529	-0.0802872284441574	0.0865123869352818	0.0136056704984169	-0.100588260468527	0.0422230739924863	-0.037912552056546	-0.00264330824002925	-0.0915661280685991	-0.0529664605173084	0.0896066663918662	0.519876421497709	-3.89572027365565e-08	-1.04635129391257e-08	-4.2026458997764e-08
D_YOGURT	0.0138850480002907	0.121231869995187	0.084591506632684	0.346479982325799	0.0232411278804644	-0.176498323209093	0.108040895286895	0.00874560944183366	0.000516989144000963	-0.164303790424394	0.214926035092701	0.189032751409891	-0.312635607416693	0.0789216108888521	0.462825944084436	0.127174885331448	-0.372630444554	0.137946707424428	-0.0926265924948613	-0.0903139632300458	-0.11852584369189	-0.157437122300084	0.128381669886792	-0.181634778431247	0.202011746010547	0.136196245481218	-0.160996566771727	0.0956411338992816	0.117639628824919	7.41574258814395e-09	-6.12865985565036e-09	-1.41930489028219e-08
D_CHEESE	-0.0664748249171439	-0.313128739107475	-0.226860038496405	-0.0610343977682774	-0.174533349964901	-0.108524334966338	-0.0873741381655593	0.253858617692439	0.210859682030801	0.0287498123651739	-0.0407614743283888	-0.102302547596929	0.0515069016881838	-0.322429523424509	0.127868459201589	0.110810467435368	-0.284339199991089	0.211914404764993	0.102046372952915	-0.124256663919483	0.0591750081337732	0.258768902510637	-0.043700816343919	0.0634210843734233	0.0359980174212739	-0.102727436984586	0.239485605491216	-0.108983155205463	0.475689041205023	-3.50781552286086e-09	3.98526674386807e-08	-5.19444721541751e-08
D_TOTAL	-0.0298140882619945	-0.330769085660173	-0.289893981096936	0.0895238067523465	0.1098324660869	-0.383725359357006	-0.0868629024392089	-0.0107031931495454	0.197882952287299	-0.104572328284137	0.129657518700969	0.107840752672212	0.00875363023116267	-0.0772249184032126	-0.0626823514794473	0.127850588724628	-0.112206272956758	-0.0142572463886098	-0.00642132399783567	-0.0435997480626378	0.0230187025819333	0.0719776110146301	0.0285602793952963	0.00460167481419618	0.0271364927348233	-0.0863542380213965	0.0909880137160607	-0.00810735384289163	-0.698578395624678	1.94961038661864e-08	2.23281208149365e-09	4.96021837909089e-08
OILS	-0.268109474413305	-0.200616513458404	0.161029347939837	-0.0656837299401847	-0.0430194201612124	0.167207848194543	0.163266705744166	0.170828406489743	0.246468917494288	-0.286913723226761	0.0794381880721397	-0.101201742320155	0.110018247574306	0.102377897117682	-0.014131617922994	-0.0294098345279293	0.0595432966949207	0.165731308359519	-0.188040539363264	0.11565929838293	0.0217269738123708	0.172299178343935	-0.00739677392831399	0.0151827956172331	-0.0110116256364098	-0.270000344681566	-0.336361687911751	0.540610531425761	-0.0098104204408327	-3.08699793270069e-08	-1.6621515981077e-08	-1.01690816323163e-08
SOLID_FATS	-0.141745858941267	-0.4233118414161	-0.0300989768344265	0.0225325093862226	-0.0134301907245842	-0.0180060522455401	0.0639648006281786	-0.0363321409976999	-0.140966591439171	0.160974350469954	-0.201455634287158	0.0111007686387512	-0.0558273342517778	-0.163966920375186	-0.04221982406461	0.0264448336439404	0.164683734758455	0.0383757393907894	0.126790973390039	-0.00318267555389595	-0.209229368114865	0.0176430531634065	0.0982569904594116	0.175238971002721	0.164817866826421	0.642449500799825	-0.274702855657174	0.17267639367758	0.00968940191272806	4.84236316344346e-09	-3.77008160749176e-08	-9.76708356553724e-09
ADD_SUGARS	-0.0170398521587736	-0.169482222703741	0.0502575162121158	0.0703675813560777	0.125772235634317	0.141270204796229	0.360071335100874	-0.0840646490287298	0.155861203083191	-0.179914830125672	-0.177197181843235	0.203149535297595	-0.448798619146684	0.204483545446585	-0.0551058704881634	-0.113744327001343	0.255808303851062	0.233549777814458	0.253283014226243	-0.298285039903469	-0.0961067171331454	0.0951852023645574	-0.0601291205812709	0.0972111662420809	-0.0789892045086483	-0.151367222465933	0.16730369474639	-0.20197071210956	0.00831586781388635	1.7591984461529e-08	1.01101885507156e-08	-1.35406841642038e-09
A_DRINKS	-0.0152530394750601	-0.0100067748236141	0.19859526500358	-0.318727676071861	-0.238138962601518	-0.134895270622417	0.0322772434343691	-0.319105204421424	0.192353967488109	0.0471816822363016	0.0845339967750082	0.112158302514948	0.102668758393723	0.148840487329072	0.103172417586633	0.0362695802220638	-0.171563223213648	-0.11699546810259	0.455093359877936	0.0399956922402354	-0.10561407173767	0.187163262159331	0.303911402555634	-0.208433803226559	-0.359890699866974	0.0798035749535339	-0.0229594383237284	0.0836408773872469	0.00461970627426114	3.23372080805392e-09	-2.4256535599565e-09	9.37197530692657e-09
