"BMXBMI"	"BMXWT"	"F_CITMLB"	"F_OTHER"	"F_JUICE"	"F_TOTAL"	"V_DRKGR"	"V_REDOR_TOMATO"	"V_REDOR_OTHER"	"V_REDOR_TOTAL"	"V_STARCHY_POTATO"	"V_STARCHY_OTHER"	"V_STARCHY_TOTAL"	"V_OTHER"	"V_TOTAL"	"V_LEGUMES"	"G_WHOLE"	"G_REFINED"	"G_TOTAL"	"PF_MEAT"	"PF_CUREDMEAT"	"PF_ORGAN"	"PF_POULT"	"PF_SEAFD_HI"	"PF_SEAFD_LOW"	"PF_MPS_TOTAL"	"PF_EGGS"	"PF_SOY"	"PF_NUTSDS"	"PF_LEGUMES"	"PF_TOTAL"	"D_MILK"	"D_YOGURT"	"D_CHEESE"	"D_TOTAL"	"OILS"	"SOLID_FATS"	"ADD_SUGARS"	"A_DRINKS"
1	0.945087909483196	-0.128284924653218	-0.117516468446777	0.0399348283931451	-0.134043248621539	0.119551354961849	-0.0831549697783212	0.128075885053665	0.0127659091518496	0.0504884322063634	-0.0907674204135617	-0.00462683387570776	-0.160479620599354	-0.0803388387861095	0.0590837074496396	-0.0976813592923322	0.0775836389017991	0.0271797433948116	-0.000742491802364521	-0.0672058936983869	0.334642664950904	0.0859930297690162	-0.167579710308364	-0.0564125127188585	-0.0205663085047817	0.0484676229272245	-0.0699434066832297	-0.156735997068837	0.0597610447529639	-0.0886862339875485	-0.24144445418232	0.03394917735502	0.0625028938402209	-0.142634953258409	-0.0407446301755171	0.060103360763294	0.0415767403313207	0.15655568149783
0.945087909483196	1	-0.11449097216607	-0.125593665556477	0.0862150163828783	-0.111420385695488	0.115018766675323	-0.120914772979596	0.103859241293575	-0.0349511884724756	0.105919861014932	-0.0573916786662454	0.0593195664526497	-0.234497679908535	-0.106983551091821	-0.00513104269825164	-0.111094615348089	0.00926592789416187	-0.0409381754281981	-0.00495174615050917	0.00408495542843891	0.236119600999735	0.111255434479688	-0.200203220111434	-0.0409437028225915	0.0272230825151613	0.0570271354731519	-0.0516034212485397	-0.138669091469973	-0.00454945916810298	-0.0348778581649192	-0.259455616810194	0.0503088913822596	0.0770981228414831	-0.128353852675478	-0.0494975655198065	0.0651766015199807	0.0390518045267961	0.194978988210057
-0.128284924653218	-0.11449097216607	1	0.095472087640096	-0.0121850531965905	0.629478555299941	0.0556838739771111	-0.0318508961484409	-0.0683659971749129	-0.0713931447332701	-0.0193265522708488	-0.0420137163143665	-0.0380573476274547	0.122095197987452	0.0521977871418371	-0.0164476657506066	0.00323064987687166	-0.0576448234457682	-0.0510111680062096	-0.0617245680291653	0.160484666090414	-0.0359990362290863	-0.0130116374309212	0.0703413834304319	0.199417853511672	0.139649795797694	0.0770438611800736	0.0846722174283432	0.0837572054471282	-0.0163147449601435	0.185812281581865	-0.0523895722405808	0.11711030725638	-0.0584021308548357	-0.0247973722037999	0.00388591180825971	-0.0112325988564473	-0.173144411684342	-0.0572769101981641
-0.117516468446777	-0.125593665556477	0.095472087640096	1	-0.0405324618912245	0.701559418542124	0.12267145770439	0.0394098904308094	0.0361371464272822	0.0568588835643215	-0.0212547987437729	-0.033587894312967	-0.0353073934691595	0.294699067867925	0.219131096935742	-0.111855636135737	0.0679736791465313	-0.0269001383485132	0.00573188137824306	-0.0108499364594274	-0.118401484715365	-0.0566812683966572	0.0976957913178634	0.176172876294877	0.104450685756902	0.112619053023036	-0.0247314305199651	0.0276439421686823	0.299658186694946	-0.110346287861374	0.239676817668914	0.162706813482419	0.131249513612193	-0.155210730568596	0.0302507286112508	0.154818318888416	-0.065490803424632	-0.113740410675018	-0.0542247403014062
0.0399348283931451	0.0862150163828783	-0.0121850531965905	-0.0405324618912245	1	0.400635842261945	-0.0380949763860783	-0.095820252316897	0.166342863972394	0.0268974403363559	-0.0117605157407455	0.286494492073871	0.138763010484115	-0.00821537637418098	0.0737874791136782	-0.0798462906314831	-0.054114128333218	-0.0800646364532632	-0.0968923668475713	-0.0133928267421796	0.0734226896410204	-0.0439841805179378	0.155011197083608	-0.125592699559906	-0.0569958105777446	0.0882415728258646	0.163398604129708	-0.0996940603110973	-0.0525972763709434	-0.0791973350918112	0.0788617028244823	0.0517444320491157	-0.117577319914032	-0.0811290327947852	-0.062034128118071	-0.0412410964795071	0.00574942825235223	-0.0822393926902441	0.107560193102223
-0.134043248621539	-0.111420385695488	0.629478555299941	0.701559418542124	0.400635842261945	1	0.0967904399894351	-0.0336415594428321	0.0572408881144391	0.00868953683758432	-0.0302785349057085	0.0781655750006365	0.0150883985988418	0.262050551768087	0.207525459033514	-0.118435289920382	0.0235083287775313	-0.085603203375405	-0.0674373984224938	-0.048295316786988	0.0449001008880997	-0.0773516070089572	0.124855468375014	0.102702119442593	0.158585427049904	0.19297858195634	0.098582162271575	0.0234271544350861	0.224157702069128	-0.117074201004266	0.299722278834387	0.100692986698758	0.103047832552876	-0.171777087700207	-0.0210178669552284	0.0871957972892491	-0.0474460379859045	-0.210251847153362	-0.0220238643936359
0.119551354961849	0.115018766675323	0.0556838739771111	0.12267145770439	-0.0380949763860783	0.0967904399894351	1	0.150020924328302	0.02236845893524	0.141608742763634	0.0171709486749014	-0.0643247860604096	-0.0189326988647281	0.1818890807821	0.368331543157232	-0.134616335498557	-0.0264941214379315	-0.0852464135068463	-0.0893330237849535	0.00965072884013826	-0.0350596475144107	0.0832723883458282	0.0895038756290202	-0.0282559781646606	-0.0865866422503064	0.0100011853377454	0.112269114014943	0.00493322123189451	0.187174709625319	-0.134995803916337	0.123335538413969	0.0110899176552826	0.209127064207842	-0.0819597175853572	-0.00480948875801601	0.154592636876989	-0.13244122773587	-0.0831354114480081	-0.00778957020443595
-0.0831549697783212	-0.120914772979596	-0.0318508961484409	0.0394098904308094	-0.095820252316897	-0.0336415594428321	0.150020924328302	1	-0.126798315818745	0.764690055507262	-0.000927368688680807	-0.152126812366752	-0.0797154391326701	0.206692126480305	0.335216150836281	0.250231431316617	0.194025022950478	0.204701676916073	0.272464538774106	0.160707469085155	-0.106141743656229	-0.0936413514940179	-0.00344163505461446	0.227640148095333	-0.0899040369007107	0.0456947122130317	-0.0435745309879932	-0.0374522124515822	-0.0171462055489242	0.249789748379102	0.0193406439717055	0.0762939073285129	0.0289023233290648	0.256035635097272	0.229812120779371	0.126628584894853	0.112136054156969	0.089844682999767	-0.050337308423547
0.128075885053665	0.103859241293575	-0.0683659971749129	0.0361371464272822	0.166342863972394	0.0572408881144391	0.02236845893524	-0.126798315818745	1	0.542235601791535	-0.158076687568261	0.417305598408959	0.0835581820642824	0.144003940846564	0.298594650708044	-0.00257452025298297	-0.0326199596838102	0.00812256710506893	-0.00710562738492427	0.137854821707237	-0.117175054663193	0.193722659704038	0.212094210973567	-0.00382861229142571	0.029146262171717	0.219752613663691	0.00375497438965158	0.0338866863212219	0.00450884486123566	-0.00275655872213712	0.197899070425732	-0.0130353245730757	-0.0653253313781043	-0.123416163557182	-0.0898138867029649	-0.0273435739250275	0.014259959546177	0.0323125616979071	-0.0996989641744923
0.0127659091518496	-0.0349511884724756	-0.0713931447332701	0.0568588835643215	0.0268974403363559	0.00868953683758432	0.141608742763634	0.764690055507262	0.542235601791535	1	-0.10347876924278	0.142238096690429	-0.0132411519851788	0.268632349603782	0.477928957480595	0.210289407423543	0.143160233517983	0.178672087658847	0.226178665518663	0.225685697630981	-0.166030619006386	0.0465301684738087	0.13486998834817	0.190338444303829	-0.0572198011017924	0.181466815651738	-0.0344710082802706	-0.00971019486805873	-0.0115947914297063	0.209797014103637	0.144946269279194	0.0561574955172344	-0.0179559635233374	0.136702150225076	0.136318611925335	0.0894989286397844	0.104250229900218	0.097095747555734	-0.107407516772294
0.0504884322063634	0.105919861014932	-0.0193265522708488	-0.0212547987437729	-0.0117605157407455	-0.0302785349057085	0.0171709486749014	-0.000927368688680807	-0.158076687568261	-0.10347876924278	1	0.026532944024979	0.85495880531215	-0.0988635911726359	0.403427359634271	-0.0453494146858465	-0.151387124711513	-0.149146467478279	-0.202971351625449	0.0267463827311333	0.018028309796846	-0.0562638591969744	0.0603759239603051	-0.0183739863970035	0.136530374252705	0.141741396827488	-0.00449771621964897	0.270826611184962	0.00794343417371681	-0.0451573593442525	0.148668610602686	-0.0853023302195132	0.0245130237076952	-0.0347265133100122	-0.0771412710739272	0.248191722961931	0.0237840612037711	0.121218367287372	0.0628167212172073
