"BMXWT"	"PROT"	"CARB"	"SUGR"	"FIBE"	"TFAT"	"SFAT"	"MFAT"	"PFAT"	"CHOL"	"ATOC"	"ATOA"	"RET"	"VARA"	"ACAR"	"BCAR"	"CRYP"	"LYCO"	"LZ"	"VB1"	"VB2"	"NIAC"	"VB6"	"FOLA"	"FA"	"FF"	"FDFE"	"CHL"	"VB12"	"B12A"	"VC"	"VD"	"VK"	"CALC"	"PHOS"	"MAGN"	"IRON"	"ZINC"	"COPP"	"SODI"	"POTA"	"SELE"	"CAFF"	"THEO"	"ALCO"	"S040"	"S060"	"S080"	"S100"	"S120"	"S140"	"S160"	"S180"	"M161"	"M181"	"M201"	"M221"	"P182"	"P183"	"P184"	"P204"	"P205"	"P225"	"P226"
1	-0.0859246749267983	-0.219178279180803	-0.149124866952709	-0.156297293279906	-0.1078682713769	-0.113189443735605	-0.0879266211566846	-0.113114737518072	-0.087923828537426	-0.0526398376839833	-0.00169941746554309	0.00444562329922891	-0.0210845898928804	-0.0458879425233656	-0.0437128375336828	-0.0726257841316836	-0.0443565018020605	-0.0521959334266463	-0.183775387338693	-0.141653099818274	-0.124539787980502	-0.0536322496566458	-0.163010543038894	-0.183498703630871	-0.0673645354031855	-0.174649938712246	-0.1018032583149	-0.082533943795745	-0.0347802950794266	-0.0907581913294098	-0.103583014599139	-0.0273324857680772	-0.108575932444001	-0.116432367132412	-0.082449369427653	-0.112910534803032	-0.0435721875446364	-0.109715923124584	-0.11595306347919	-0.0632498603863952	-0.149306080301265	-0.0277889391009428	-0.201134549684308	0.0226684077958305	-0.04079397578031	-0.0560586908916909	-0.0721727647601744	-0.0697730501892696	-0.143821397732803	-0.0723998792459341	-0.123832358292544	-0.0880244126032386	-0.0638818750196306	-0.0843103597169839	-0.0809539644596237	-0.114758105735653	-0.110559158057865	-0.032637970307287	-0.14481037302333	-0.106105151204855	-0.127537430027693	-0.0879642707421362	-0.15828739247473
-0.0859246749267983	1	0.48155768991952	0.309599794976517	0.517030372568549	0.628531543007574	0.544790880861095	0.618505144575072	0.509291165638336	0.662670944333021	0.501885834488623	0.25824194632995	0.552917320763775	0.513859096665893	-0.0236805114913567	0.127322696649545	0.114197018188851	0.0994953550864942	0.169102436117159	0.668951370160869	0.675801596856175	0.699399939322426	0.595863833223921	0.601888143962963	0.437127536753058	0.57018857700397	0.565427451074348	0.735255814998945	0.537785092865456	0.108823846428603	0.18114157557281	0.422712525560999	0.243422312187066	0.687385623422927	0.915760012985117	0.692082947325309	0.598995371440634	0.707020047663083	0.584776511155992	0.75225439505954	0.729966097767285	0.875854564887263	0.00909981384345896	0.09366616369215	-0.0496915818839324	0.381935943549074	0.420186360544516	0.275827775807146	0.404301038956708	0.124997086386112	0.423309760192714	0.573424496078958	0.558401690770392	0.521118511583908	0.597030289301705	0.404074620146931	0.473856927035141	0.490693927672756	0.553643496134525	0.249363827519132	0.660845900890523	0.217005686024957	0.589305368153071	0.29527567432186
-0.219178279180803	0.48155768991952	1	0.82335129678376	0.627273032791299	0.679472997744946	0.634803283057207	0.574006239135365	0.625710624915052	0.393089100599062	0.255486735808462	-0.0856410994250207	0.30041214315662	0.253730973452723	0.0384613082213899	0.00758821432693692	0.23888973524467	0.26962845895942	0.0244911635785029	0.597163451717907	0.570608910810768	0.533364844700987	0.435933762012494	0.556932417422706	0.370754738678445	0.564100402311435	0.510099389553498	0.466549097518103	0.391337356404623	0.278701597576719	0.263250922599266	0.169333050767007	0.0728649678857465	0.472992529733442	0.607726371518135	0.452939687025854	0.651757011205225	0.510965778868347	0.566754974143378	0.643116104235941	0.577863918711222	0.547611297533513	0.196718094954093	0.233758014044546	0.00731659255751365	0.489250115962275	0.495303986101651	0.407547727529256	0.46065479362095	0.226310645713285	0.500509952889443	0.661158247952078	0.612692099339826	0.301953009652303	0.575357173899879	0.309362157893326	0.31121125770594	0.611735112309988	0.523168696468559	0.198124183523405	0.328796189092155	0.0861641501594419	0.173551944616421	0.122225714595682
-0.149124866952709	0.309599794976517	0.82335129678376	1	0.373139123621154	0.63459545667755	0.571960201359326	0.545789159848245	0.584794711991529	0.391126346113465	0.223861658478338	-0.067751454157947	0.294968624242458	0.215925453052637	-0.0401915365917161	-0.0494434670262574	0.194897010139898	0.130358293006514	0.0257214363264625	0.332752748078381	0.498998159394076	0.39055791699086	0.386498991836549	0.275874342085759	0.124497643116175	0.356308887777989	0.232325342613441	0.346606236404384	0.391618902321979	0.332260380921451	0.314674651875151	0.167614779237609	0.0760063788670804	0.34661822807921	0.45476462938982	0.284781762990642	0.45012005839644	0.4255748223585	0.39735374304795	0.468905657619527	0.45816745573685	0.323211084594837	0.223031464833337	0.334803619124333	-0.0540520158303071	0.461630407350329	0.445859229346868	0.387568556345003	0.404297612934088	0.208906706836442	0.428885017944848	0.600481662942511	0.559587046957861	0.329528928870996	0.545246085416861	0.290986822248506	0.33093790502222	0.57213616613735	0.514848756747088	0.151630213121458	0.325413306625106	0.0618397836146433	0.139731800293049	0.094134761509272
-0.156297293279906	0.517030372568549	0.627273032791299	0.373139123621154	1	0.409240483036194	0.29782474014346	0.428822012300234	0.405267015950438	0.265842500927643	0.516612186337017	0.119529847597094	0.417696733758647	0.506575325008561	0.220485306098709	0.301775436155699	0.375619773667613	0.304908612495235	0.258240009685906	0.660175076933557	0.613101731469324	0.485862995617265	0.478193120337611	0.685163195272688	0.387234694148299	0.790264020326954	0.605232450499514	0.41880335399891	0.261452831732419	0.224369923139456	0.281264332296068	0.198841186976511	0.291908730529864	0.577356508958164	0.638933053394805	0.773353130768468	0.62466574986663	0.497675513122597	0.779139689839507	0.465637239831967	0.747792320189922	0.420478586183922	0.305426114565203	0.0288069999046226	-0.124273235297758	0.296638900401583	0.2886474396548	0.240082709038944	0.289702215954377	0.175096754883298	0.271469663523443	0.303338540400938	0.245158373263604	0.0976719495152039	0.436705809479357	0.178648114074355	0.247961666718683	0.404262755588387	0.347643433660656	0.108090989218779	0.224136948441107	0.0267673046846317	0.0787877947839633	0.0870537942776426
-0.1078682713769	0.628531543007574	0.679472997744946	0.63459545667755	0.409240483036194	1	0.8886559769956	0.939180600429556	0.846583467390165	0.645961635296101	0.399016861784439	-0.0367413200568856	0.36179480348018	0.241281038350848	-0.110420183072386	-0.0971704113855188	0.0642305977789324	-0.00801568037461942	0.00832493617678489	0.481653899718439	0.598345686466368	0.551923763045477	0.411470140523682	0.381219529483479	0.243877716866015	0.399587412593764	0.345302570934433	0.545447124868132	0.497475193581174	0.241328251895147	0.063434739668796	0.236970103486027	0.0864975486661936	0.547154418394602	0.674791887739132	0.407185530532611	0.528331815236187	0.60233557257451	0.488531066496365	0.725227645334303	0.472360763792471	0.606347364174731	0.167909291779343	0.1880437941777	-0.0628343338179639	0.628094328146111	0.627561345902218	0.560968341451863	0.634916188481315	0.407330636309614	0.688137466525818	0.919674197284442	0.883127271904696	0.646584166096747	0.931730101916897	0.504754424463454	0.455564079514349	0.838261198592072	0.643357220860288	0.294000170424018	0.580735264236677	0.147678452470342	0.395247612042172	0.196789319683419
-0.113189443735605	0.544790880861095	0.634803283057207	0.571960201359326	0.29782474014346	0.8886559769956	1	0.727558713440294	0.582115829369254	0.555429673268028	0.12891651167228	-0.104318270674122	0.325844269394811	0.186100653585514	-0.155091264726957	-0.144439921047078	0.0610466880380876	0.118557890463682	-0.062101594331227	0.450524657161862	0.538953671183616	0.460080084894229	0.307703619526724	0.329376923559744	0.239858807051861	0.304567310566125	0.307522432594393	0.427123309373013	0.436410911208713	0.164361792926875	-0.00213767282816933	0.131523742248225	-0.0203229039976567	0.584004094538093	0.61334457362855	0.237557252427376	0.445201474887636	0.532294619343689	0.322220531642664	0.681813109205906	0.32313476790206	0.592936083013059	0.140227518349773	0.2170782817214	0.00368090278721291	0.824386671799786	0.833128952627378	0.77430520152062	0.859565142656774	0.573508707573619	0.913729989499239	0.981529741352919	0.967028397534324	0.67644655924463	0.707529492064768	0.36872063464032	0.390056291001706	0.564211303778013	0.466297174619761	0.302603130220901	0.479801388731616	0.0829049574043124	0.361531150972104	0.110352848384518
-0.0879266211566846	0.618505144575072	0.574006239135365	0.545789159848245	0.428822012300234	0.939180600429556	0.727558713440294	1	0.797503924540705	0.631784673718392	0.562136240533385	0.082109445571998	0.363799585580053	0.245247568792586	-0.0674864177012756	-0.097261811434849	0.0390264795211121	-0.0834993718560854	-0.0177945551392401	0.452317873889258	0.562523670790495	0.532882826518512	0.429436982500958	0.352850545865692	0.225932251406108	0.372782589504158	0.320301189720014	0.546214893815754	0.461673674854729	0.230458064245373	0.0916768262491147	0.250469392617543	0.0604610125398968	0.455574903694041	0.632277688137475	0.481981276844122	0.479689808716541	0.575216999071348	0.520169668205359	0.62840898363252	0.52885376238659	0.53526139425661	0.18953521950388	0.137356977083693	-0.0922548739697971	0.445845280808646	0.421821786989682	0.358212585380427	0.426402277147785	0.250779448561462	0.490702343549244	0.775989229520564	0.760625596070163	0.620539945299415	0.997903231621692	0.474763124727897	0.409963578023158	0.801077754781901	0.579387177876945	0.268002585427769	0.574529052845565	0.132396515893181	0.367460399647003	0.189014001465153
-0.113114737518072	0.509291165638336	0.625710624915052	0.584794711991529	0.405267015950438	0.846583467390165	0.582115829369254	0.797503924540705	1	0.545685666614652	0.434631511566309	-0.0579362835136606	0.28994899715503	0.226143552455707	-0.0591303108206941	-0.0143183674542646	0.0463206867533749	-0.105693420003322	0.118440958119616	0.388338632792654	0.496698130530332	0.471018010712245	0.351708517484073	0.353396972968664	0.203007813294896	0.40037991892603	0.31250777997814	0.50415850170116	0.401559368705859	0.25767250552958	0.0853229543847892	0.235425862091378	0.219313115482076	0.425648209312781	0.560012307613739	0.413477436676448	0.515360752842416	0.501329134904093	0.514780774812666	0.625455658229357	0.41558029647271	0.474756914691448	0.107025885982661	0.129467551906657	-0.116965146679307	0.324904908288452	0.346098921614402	0.298097042117432	0.328306124607427	0.233150335081116	0.332566364299314	0.652609030106782	0.558998550242083	0.336429545903022	0.807222477394499	0.50043435635314	0.380076829100031	0.996530217022998	0.762632630703703	0.174588852338501	0.512732422200465	0.147817120573086	0.261818882450808	0.207381390405369
-0.087923828537426	0.662670944333021	0.393089100599062	0.391126346113465	0.265842500927643	0.645961635296101	0.555429673268028	0.631784673718392	0.545685666614652	1	0.256628217405297	-0.0340436321610393	0.357904972570121	0.261156399998733	-0.145604296024676	-0.0455591894475458	0.0052451043162578	-0.0988794057432615	0.125743077490161	0.235924034523481	0.439750241054733	0.306481330786359	0.286300412495642	0.238602820187702	0.0708618206301273	0.355371156871339	0.188171496678097	0.861445690346312	0.29623135984903	-0.0293421697195473	0.0702451689429494	0.287793228067701	0.135286001758427	0.413888528971808	0.646409214482958	0.382105613201423	0.340266825105201	0.495941353918941	0.430737202086593	0.579501233990831	0.482333666388438	0.632992586103431	-0.00110026604272548	0.168028510508094	0.00198613637297116	0.346936665848137	0.388552269914829	0.317059167206626	0.353714557679461	0.186597533985322	0.36264948480037	0.605127437115597	0.578647301041363	0.542846185451831	0.63011402384317	0.272340320653948	0.443904580118611	0.516929609164443	0.505689973210046	0.182585256237948	0.875860749213794	0.0946298921213355	0.392194569572701	0.190696703858478
