"BMXBMI"	"BMXWT"	"PROT"	"CARB"	"SUGR"	"FIBE"	"TFAT"	"SFAT"	"MFAT"	"PFAT"	"CHOL"	"ATOC"	"ATOA"	"RET"	"VARA"	"ACAR"	"BCAR"	"CRYP"	"LYCO"	"LZ"	"VB1"	"VB2"	"NIAC"	"VB6"	"FOLA"	"FA"	"FF"	"FDFE"	"CHL"	"VB12"	"B12A"	"VC"	"VD"	"VK"	"CALC"	"PHOS"	"MAGN"	"IRON"	"ZINC"	"COPP"	"SODI"	"POTA"	"SELE"	"CAFF"	"THEO"	"ALCO"	"S040"	"S060"	"S080"	"S100"	"S120"	"S140"	"S160"	"S180"	"M161"	"M181"	"M201"	"M221"	"P182"	"P183"	"P184"	"P204"	"P205"	"P225"	"P226"
1	0.954567710078884	0.0754118562621974	0.0789448633281381	0.115800274088496	-0.113528473498928	0.113829964914679	0.067756456362848	0.0880203572373938	0.140778078917817	0.136419358855936	-0.0137686671338361	0.0750773274440366	0.0403835738556742	-0.0857693473450965	-0.174545815787306	-0.115627796239311	0.0325188563869471	-0.106626904009369	-0.0742200383763198	0.142228522393509	-0.0203857752334795	0.0570922135812861	0.00841088732749476	-0.0284081624926753	0.0521915700134694	-0.134903700388673	0.000548183211987571	0.032385190012192	0.0156468240227612	-0.00369136714423152	-0.0757850110691007	0.160501933609966	-0.0912573109425411	0.0626946762326584	0.0577588881403839	-0.156091617498759	0.0647001947010994	0.0213637490879978	-0.16660999311301	0.0861438486117188	-0.0598075769534848	0.0998878082878897	-0.0665549198907624	-0.0680653507139202	-0.0976764318592687	-0.00581504506681471	-0.0032363172739701	-0.000909719290752903	-0.0236181287012938	-0.0216902610116833	0.00761648136340934	0.0859752545866426	0.114316480428388	0.120762962328248	0.0895277849159329	0.127528965386758	0.0430359423987893	0.146158612868762	0.098341969704377	-0.0456626445031685	0.211173107702515	-0.0419396030194828	0.150369767688809	0.0337602928843815
0.954567710078884	1	0.0974574618899008	0.083266236410424	0.133225708966754	-0.114642972336855	0.128773844101375	0.10445787083794	0.107430834189879	0.119486910512986	0.157641886765669	-0.00863899938913261	0.0730522880918843	0.0925704069223254	-0.0539040268775072	-0.176707532244333	-0.108658173352673	0.017940784715277	-0.116218752722083	-0.0617075157882008	0.145069087324887	0.0434503494778426	0.0856747302305063	0.0283024707809567	0.00312225709449914	0.0689591308237197	-0.0996186897009773	0.0275633267925626	0.0497047629829684	0.0434053806882208	0.0219888246176722	-0.0943099928869132	0.184269441852063	-0.0818471442051699	0.115615905343976	0.0815414795396563	-0.124217112595077	0.0697507815261585	0.0582519923524414	-0.13473272749666	0.0953579676309587	-0.0493950904689836	0.109018470422926	-0.019468138369296	-0.0646108836452284	-0.0648417507660219	0.0632490527078695	0.05564704009922	0.0460801838975116	0.0365936744923012	0.0105696618123762	0.0653723365599	0.110509481270486	0.142611801596599	0.144950908298843	0.107851980237688	0.115955434175636	0.0177193985262605	0.123804728470288	0.0857238609709426	-0.00558232236632704	0.21917763609191	-0.0784885431626021	0.132506732416753	0.00238041943178124
0.0754118562621974	0.0974574618899008	1	0.365990944055186	0.170170352927637	0.452839334441911	0.524393347050688	0.411754059748748	0.530434394873701	0.469818673057262	0.608768713910611	0.427118541562625	0.0469390486864901	0.261241514314995	0.468910536969393	0.301820045185677	0.387573327807072	0.0427493168860108	0.133526560408899	0.396731644890151	0.491026724842095	0.59318481761948	0.655984399934166	0.480159259763251	0.348308304153917	0.154868239455551	0.438523006242421	0.288235709063073	0.783355476581968	0.48397037826331	0.107013637010087	0.135682922918513	0.311462787968038	0.405995542035355	0.488877847374257	0.866030971916277	0.671073721196291	0.458068357116919	0.673984735384514	0.64981896779602	0.732108701869793	0.688481245376325	0.817162745174647	0.141137654762072	-0.00369300949426248	-0.0198585457017505	0.155809390109339	0.105937446494582	0.174052932673202	0.177956433870736	0.16323190606285	0.230538575012669	0.471799293146741	0.408269010928665	0.547132575559222	0.52133526358167	0.382499692927449	0.0331178567720891	0.453140814817985	0.45240806395841	0.0459481451205697	0.591326967748828	0.183692091256776	0.334250162741827	0.209675012491443
0.0789448633281381	0.083266236410424	0.365990944055186	1	0.834137415602716	0.515378189604098	0.67413790231604	0.603535079356092	0.603954746238641	0.591148457101363	0.199381492999268	0.401932381355015	0.0494368342249568	0.406848047380693	0.239337599928237	0.0255376930378039	0.0362931056831533	0.190436412816716	0.330468887068084	0.0547312888791258	0.526906203682983	0.422805546679432	0.419093612366613	0.352620927371743	0.475105146840714	0.383591453985566	0.332212491038099	0.457035524722936	0.239062860141761	0.349281087027358	0.23907905852222	0.241304533249904	0.0947650461652404	0.0773999922160661	0.486012011111898	0.564596268994301	0.420157901796719	0.589950112329501	0.509116553592842	0.445168058169769	0.563648418066864	0.485986462188511	0.440882176904614	0.13905803216327	0.301624321617437	0.00128143389003021	0.426816265969296	0.376743535718465	0.334089997764488	0.379595332109343	0.298330177071243	0.491177510839514	0.621987414566516	0.582185568448741	0.404303559406358	0.60741988537138	0.378061718392806	-0.0693961826705403	0.596421168854724	0.531450428785228	0.102292120711434	0.15085093538577	-0.00760056387149769	-0.00425396090748171	-0.0922318478312833
0.115800274088496	0.133225708966754	0.170170352927637	0.834137415602716	1	0.196414749792029	0.52397688058321	0.495947326843527	0.441063757915595	0.448185549478944	0.208950230393386	0.180688776709025	-0.034175922540374	0.342742675354056	0.191256502170674	-0.000297028099040813	0.0207264297681363	0.0820214760937798	0.232265712676424	0.0365743967007702	0.228511443860014	0.276892907877068	0.187509378581646	0.174881777495828	0.149142920966664	0.131190320282399	0.0878210168887979	0.147279893645769	0.152590979311429	0.246616484328299	0.124579125043562	0.198180366105987	0.1211722472374	0.0599027256993678	0.307096373005396	0.337454884170193	0.142470360358322	0.298627293330356	0.288526382776533	0.153296078887801	0.301026442348322	0.290509163714064	0.189222300629984	0.220603532848214	0.284605934848149	-0.0173546272991256	0.387287503403817	0.394526133690574	0.272179466508877	0.345643254739634	0.216032220787729	0.423456664555405	0.507185898747685	0.486144030402743	0.350969106374242	0.440417462271727	0.257214606570862	0.021416953706308	0.448829975176087	0.424812557191269	0.0365229002660258	0.157781974200681	0.0169049744321578	0.0422705982830419	-0.0347967770533252
-0.113528473498928	-0.114642972336855	0.452839334441911	0.515378189604098	0.196414749792029	1	0.353215672741237	0.241173378665592	0.38846964708421	0.331493732605525	0.0594330908383398	0.660969124537256	0.212694816743649	0.278462910548946	0.565111993174524	0.29510230231915	0.492380273311398	0.467982048918437	0.379137470922948	0.422234028768065	0.430229276557953	0.470993633186929	0.355286338664106	0.455422011923363	0.645394423759973	0.311470566650508	0.776189960758046	0.543485871738907	0.312140180340421	0.232678455967239	0.233377629362687	0.49954334697528	0.115233867617593	0.436623023301357	0.504357630834283	0.621325072898449	0.847150143843364	0.645828805863968	0.512797937629084	0.769137678579175	0.429333176751554	0.752246176964261	0.382599871823973	0.0230639620590745	0.0508247470533766	-0.0562830296491562	0.161857506989376	0.0795595471059717	0.161955377364341	0.169204825370643	0.156860560621907	0.199101731052831	0.258695856630565	0.165387461003358	0.172046222631642	0.395550802254352	0.17068193366008	-0.11055344687422	0.331975269537836	0.324029716567384	0.0139606167434396	-0.00462980889998391	-0.0429272573856028	-0.0740780513384937	-0.0391130912230573
0.113829964914679	0.128773844101375	0.524393347050688	0.67413790231604	0.52397688058321	0.353215672741237	1	0.904938964143766	0.952660246496904	0.849419267588032	0.487153387135016	0.437722155951479	-0.0285532260300542	0.436506555159635	0.282073293500016	0.101599398415056	0.0655011125030301	0.0413323273580452	0.129115856302384	0.0476585865232475	0.507277913893323	0.462790783510936	0.383656272327438	0.24643697313993	0.351429851062217	0.255353106287116	0.289366573936627	0.327195196733588	0.454933861426311	0.305464278855621	0.091064910029063	0.11120849933642	0.183120697201507	0.0970018127121958	0.553683827483596	0.668280513047463	0.378137999235966	0.427000080772718	0.576977770913203	0.394824218729881	0.681024709752602	0.463515626447351	0.530623280412199	0.141872320415822	0.247810280418576	-0.0680044824776072	0.568612936218438	0.54565826847638	0.514003180723558	0.588418231187954	0.419364889512486	0.684356694881711	0.941177052005188	0.888307701763539	0.705614680625312	0.949008915490018	0.679697786733022	0.0432981852660164	0.849642389986645	0.774260001948219	0.0850605617483075	0.492643246565577	0.00507066434268993	0.111349925651197	-0.0546148839665798
0.067756456362848	0.10445787083794	0.411754059748748	0.603535079356092	0.495947326843527	0.241173378665592	0.904938964143766	1	0.807364479302123	0.5920915192737	0.435218897481038	0.225513521759132	-0.00403742499962459	0.567064087398613	0.235593679022941	-0.0517126704351444	-0.0596576589912496	0.0180055464346537	0.0885828994459441	-0.0401390445840371	0.502039976069234	0.441385103833558	0.266561119127827	0.207188323932833	0.35024833267773	0.323356436233349	0.181587137722741	0.351410949086928	0.334673358222995	0.335843280087139	0.160692832353435	0.0274835352198976	0.227225899892633	-0.0125381167324012	0.609541739514785	0.580690659755707	0.217766594083509	0.380800796088912	0.539481550883272	0.220696412916871	0.551931182811547	0.305208264110303	0.403558971419532	0.143508017286635	0.239663982255689	-0.0873363487631975	0.785338748156905	0.753573259405126	0.732565080439366	0.802993275381294	0.60186602999599	0.900625851453838	0.974765414142804	0.961189842630166	0.702110083650826	0.796278239742548	0.508672061762551	-0.0215859518925185	0.589874576846119	0.563877291923903	0.144483286209157	0.415537700380859	-0.0705301838492448	0.0725402677793199	-0.138257513022642
0.0880203572373938	0.107430834189879	0.530434394873701	0.603954746238641	0.441063757915595	0.38846964708421	0.952660246496904	0.807364479302123	1	0.782667534723287	0.476941318422719	0.490145977089407	-0.019246276271795	0.354043845633708	0.290549267490692	0.157371086439825	0.12267076582989	0.0206693798197969	0.117938014224654	0.0850314034191305	0.482820268915787	0.462871621665407	0.384327562369982	0.230524663948836	0.337089054855899	0.215485177510566	0.323436058991256	0.302966852034629	0.483345235491275	0.288727716412185	0.0620277288083341	0.118041444033278	0.178342987161707	0.121215519849822	0.491011815162533	0.639159312296593	0.442906554427085	0.429127351225892	0.590846767996717	0.459604690808069	0.630216689265066	0.500274238209645	0.544082977906353	0.117013012042122	0.257827275415787	-0.0488937343556836	0.451425947793455	0.417623634433849	0.367469266013147	0.448564701832211	0.271242643686644	0.556453511308834	0.864087581338806	0.820651231340002	0.738362822115108	0.998729638105823	0.691059813127653	0.0506741577164688	0.786395072794079	0.672637966586767	0.0947843280880464	0.484671593982229	-0.00291092298339344	0.0909561269955129	-0.0489874519142339
0.140778078917817	0.119486910512986	0.469818673057262	0.591148457101363	0.448185549478944	0.331493732605525	0.849419267588032	0.5920915192737	0.782667534723287	1	0.394735823021093	0.508349720364406	-0.0627002437461335	0.222787964789421	0.259595957188767	0.237003889886681	0.159206833054548	0.0724821880659507	0.119132017605532	0.106590070747997	0.356989017320259	0.34123532520124	0.384860514418729	0.219974407687958	0.250706634875165	0.122757478720454	0.298428485451393	0.211642954339763	0.430982111600273	0.16261965471318	-0.00997268049572735	0.192380500458446	0.0885287675044718	0.188672093069458	0.36119076576604	0.574793601975253	0.395078986650337	0.320225646575827	0.379819734570373	0.412023646145709	0.667203321295124	0.48041646231877	0.488495698557883	0.111817901071481	0.172579137244912	-0.0516765949082738	0.241276775169756	0.243446242491152	0.233358272329016	0.273936133344733	0.220975761118361	0.319174785615026	0.670443514002304	0.572545413792061	0.422512503539925	0.788931783202511	0.670805195326876	0.11095997103093	0.99850041099111	0.930732221257381	-0.0130289307545282	0.433864387629817	0.107356532931435	0.147402414369317	0.0763691354066388
