"BMXWT"	"F_CITMLB"	"F_OTHER"	"F_JUICE"	"F_TOTAL"	"V_DRKGR"	"V_REDOR_TOMATO"	"V_REDOR_OTHER"	"V_REDOR_TOTAL"	"V_STARCHY_POTATO"	"V_STARCHY_OTHER"	"V_STARCHY_TOTAL"	"V_OTHER"	"V_TOTAL"	"V_LEGUMES"	"G_WHOLE"	"G_REFINED"	"G_TOTAL"	"PF_MEAT"	"PF_CUREDMEAT"	"PF_ORGAN"	"PF_POULT"	"PF_SEAFD_HI"	"PF_SEAFD_LOW"	"PF_MPS_TOTAL"	"PF_EGGS"	"PF_SOY"	"PF_NUTSDS"	"PF_LEGUMES"	"PF_TOTAL"	"D_MILK"	"D_YOGURT"	"D_CHEESE"	"D_TOTAL"	"OILS"	"SOLID_FATS"	"ADD_SUGARS"	"A_DRINKS"
-0.0371079760859394	-0.0350005566600997	-0.0162131827027899	-0.0407457414993761	-0.0462529397649355	0.105989783595772	-0.116266147188253	0.13254879274719	-0.0572885203425138	-0.00995542897954082	1	0.457265567974945	0.0593628169015526	0.341528587253989	-0.0829937731803056	0.144750916347868	-0.0846977573246522	-0.0258198473212928	0.12735684055816	-0.146185439046464	-0.0345631453869178	0.00562782206430079	-0.0713257836248884	0.201015792352116	0.0520113271923148	-0.0498092641313376	-0.0817778809025049	-0.0928674687963389	-0.0811670187694466	-0.00915020963403629	-0.0125707853154712	0.0389057539994693	-0.182598908459839	-0.140441123959005	-0.110575869525988	-0.207570481454188	-0.220530465928666	-0.0573207785054339
0.212219371008563	-0.151851568417084	-0.1431270636943	0.0275532202024384	-0.149177485328269	-0.0686553148406421	-0.0881557995178474	-0.0898928598954959	-0.114199714588344	0.884733850600994	0.457265567974945	1	-0.0583483488640127	0.543248801049741	0.00470845993018479	-0.0465730731323231	-0.0769251711601204	-0.0934354699855598	0.290673257077278	0.0359718393321654	-0.0854682794292521	-0.0239434566187327	-0.0910805198651281	-0.039744874219473	0.110106310376063	-0.0325695052053231	-0.137380618157633	-0.0950279351590309	0.00457217022179868	0.0423720892410629	0.00882375559124806	-0.0947974453581174	-0.120477583578028	-0.124149126216617	0.152168262403274	0.115688137399538	0.126740883005245	-0.111160349643899
0.0216899516089093	0.247878235357207	-0.041427676306173	-0.171191214428978	-0.0306777360171709	0.180401249671143	-0.0106648028409857	0.460097889008683	0.161226587884706	-0.0967180277537184	0.0593628169015526	-0.0583483488640127	1	0.65175952178883	-0.0395869829861963	-0.040980938856848	0.0742543888083505	0.0564108785750737	-0.0210868295442085	-0.0129151325444047	0.0280433552779949	0.050663046738797	0.470590427245051	0.078901736070742	0.220273230868474	-0.126741457392367	0.268488883028625	0.0959793965847955	-0.0384423825872095	0.241602160695785	0.0739151903105184	-0.0788990676991799	-0.070384242093417	-0.0265940769543974	0.211085733838006	-0.100245810329098	-0.0873583721460275	-0.0126923788517087
0.092090680390208	0.152534880277028	0.0350821783647527	-0.110621858721358	0.0242476698381899	0.413778330358731	0.247471889317231	0.457221160257003	0.396725878390769	0.431826758070583	0.341528587253989	0.543248801049741	0.65175952178883	1	-0.015366123560807	0.100188510163894	0.0387353958080668	0.0772132086231588	0.10671661555446	0.0768678419235402	-0.0265849354623109	0.114155144404822	0.312358623263405	-0.0183698882891844	0.284368120875287	-0.1678020469618	0.100108353419876	-0.012936224860232	-0.0143432981082939	0.230841028413501	0.0544274547925077	-0.0288432148149842	-0.0535252183339904	-0.0189465363944634	0.222444197368077	-0.0415897572435471	-0.0435770606787225	-0.0246294388142154
-0.085201869933991	0.197638906225164	0.113455609602658	0.0699364847360374	0.194204530818636	-0.120558464195968	0.165939704171498	-0.0751842859133836	0.124131809175946	0.0487910337642787	-0.0829937731803056	0.00470845993018479	-0.0395869829861963	-0.015366123560807	1	-0.126768957033071	0.105230219044617	0.0529411361107024	0.0334307601836712	-0.0663282125452701	0.00386117832777477	-0.0599201119862511	-0.106034986170684	-0.0831632045442264	-0.126665839430906	0.0951884965803093	0.0665053356628312	-0.0194707964194726	0.999915357517082	-0.0988223610537537	0.166991939706472	0.03182080400603	-0.0439254216075202	0.0658267003656603	0.102402269576751	-0.0551839598235868	0.121509999419142	0.0129974294992948
-0.056665442839274	0.00875702875086134	0.590507052850317	-0.0286541889157231	0.435475010348257	0.338456533136332	0.106223367485576	0.0439014242687	0.113664463603752	-0.128229842208463	0.144750916347868	-0.0465730731323231	-0.040980938856848	0.100188510163894	-0.126768957033071	1	-0.141108186445954	0.255273261821832	-0.199729884148724	-0.0320296260216339	-0.0675464957735942	0.0978535288825302	-0.0748285917888211	0.00120833529914252	-0.0815323128543664	0.282390408942364	-0.00369883934364287	0.131982308059967	-0.125213406009076	0.0406918591817639	0.0184448991444164	0.588961500907655	0.0384297779073376	0.167747571274874	0.138260487452235	-0.146586463739932	-0.0430878621515442	-0.123900644773654
-0.209100316909219	-0.0196845121340378	-0.104891007202987	-0.0460511439294891	-0.110622680874905	-0.232371588551703	0.358560965314951	0.0409289340088349	0.34381360385439	-0.0421036245578657	-0.0846977573246522	-0.0769251711601204	0.0742543888083505	0.0387353958080668	0.105230219044617	-0.141108186445954	1	0.921173485509023	0.200964557185431	0.19768921473806	-0.0266276078873609	-0.2042502064585	0.141974627965093	-0.0901815247286389	0.0763589766689348	0.0677078224681339	0.0831277120375034	0.0412639482897433	0.105213532528751	0.110334787950247	0.00998023008128284	-0.194957117575273	0.516959014521955	0.381446557842441	0.344640170556555	0.465392539640464	0.301752699652582	-0.052660044343328
-0.226490304100413	-0.0157824430683663	0.12967878424846	-0.0562389777906604	0.0631401783576059	-0.093901339486934	0.391940199326542	0.0572298815670084	0.380462306444596	-0.0915253946928166	-0.0258198473212928	-0.0934354699855598	0.0564108785750737	0.0772132086231588	0.0529411361107024	0.255273261821832	0.921173485509023	1	0.117759351220393	0.180481024956244	-0.0525571497558739	-0.161014349616708	0.109244228329875	-0.0875999992843647	0.0425261561215801	0.177129759010928	0.0797319757697659	0.0921803715831156	0.0535363036276196	0.123752854091165	0.0169975211485204	0.0411089907469512	0.519989570874959	0.438475468809521	0.390937901014788	0.396900468892017	0.277766864979289	-0.100133483588795
0.155067404068795	-0.0858976045744092	-0.161027540014319	-0.0590743917972561	-0.183983783811701	-0.182495193614164	0.0138534094101484	-0.0834591848797205	-0.0183225920113433	0.260081425616886	0.12735684055816	0.290673257077278	-0.0210868295442085	0.10671661555446	0.0334307601836712	-0.199729884148724	0.200964557185431	0.117759351220393	1	0.0724819127882037	-0.0131997958495227	-0.350440345489589	0.0349891816712481	0.00416166574488649	0.34341064204502	0.0314139744997812	-0.0122192203102872	-0.154255398635547	0.0326201701767505	0.258857020043397	-0.0613004118174963	-0.16982847900185	0.055564630002519	-0.0162725555412355	-0.0523531256853619	0.20905841548095	0.0810558764158758	-0.0466053105090551
-0.0936988964335757	-0.0567272851595673	-0.153200142396375	-0.0273404078954356	-0.150902043802746	0.0948062770449897	0.0958752881623191	-0.0135659005603511	0.0828226561253297	0.117061794214676	-0.146185439046464	0.0359718393321654	-0.0129151325444047	0.0768678419235402	-0.0663282125452701	-0.0320296260216339	0.19768921473806	0.180481024956244	0.0724819127882037	1	0.152954694515106	0.0859912801187011	-0.048843712954112	-0.153809574663651	0.509615755125741	-0.00415579302402377	0.0152739772809224	-0.0826122796230068	-0.0664460604692085	0.437749026458967	-0.0448003841981263	-0.0326039249834009	0.247746265383637	0.168355374815195	0.0761289115814068	0.342704440980234	0.176778011612666	-0.0546956507083371
-0.083810039824173	-0.0390731584122794	-0.0492471300922092	0.0163868065749096	-0.0429398477377361	0.0116607563205645	0.0259638156508014	-0.00208880394924958	0.0230181205632248	-0.0779848480979032	-0.0345631453869178	-0.0854682794292521	0.0280433552779949	-0.0265849354623109	0.00386117832777477	-0.0675464957735942	-0.0266276078873609	-0.0525571497558739	-0.0131997958495227	0.152954694515106	1	0.0369622248014899	0.000560167705921473	-0.0220103793026404	0.0916702240793795	-0.0517374796503512	0.152148209870383	-0.0460455079708597	0.000357613054935606	0.0683130569478357	-0.0859852340460893	-0.0247620394456061	-0.0427661251283861	-0.0919306017993781	-0.134153989065107	0.0168594939867168	-0.0675872400783099	0.0284500875449669
0.0393154702623048	-0.0416455234948642	0.139652710187869	0.0996280726674515	0.142632996025784	0.251996905045064	0.0376655170955909	0.0318479673128027	0.0463550679666806	-0.0298712207271894	0.00562782206430079	-0.0239434566187327	0.050663046738797	0.114155144404822	-0.0599201119862511	0.0978535288825302	-0.2042502064585	-0.161014349616708	-0.350440345489589	0.0859912801187011	0.0369622248014899	1	-0.132417525191326	-0.119584180049058	0.475384787062316	-0.0604679707160314	-0.131334825812941	0.0590028558685939	-0.0586297665451042	0.439972916872181	-0.00596310472827284	0.115945506807072	-0.188420729078389	-0.143618107780087	0.0287260098034208	-0.105078513743908	-0.0511231612450508	-0.0112473515679983
-0.146041773481911	0.0793750116578287	0.0022869817458245	-0.10400530555835	-0.0237097573921423	0.263234406088477	-0.0282377281445397	0.175740660240364	0.039437532807514	-0.0650279313687776	-0.0713257836248884	-0.0910805198651281	0.470590427245051	0.312358623263405	-0.106034986170684	-0.0748285917888211	0.141974627965093	0.109244228329875	0.0349891816712481	-0.048843712954112	0.000560167705921473	-0.132417525191326	1	0.169335036057451	0.329149841316354	-0.0755786257927921	0.065881043025274	-0.0756824602422887	-0.105575502747114	0.262726427314439	0.0640278847050913	-0.0420782592361338	-0.0843158206494407	-0.0467666403954872	0.127231842487721	0.110428012041454	0.0703540286700816	-0.0511926119651097
-0.0447435250959115	0.137113622228482	-0.0996433139731596	-0.160044768740791	-0.109182481930591	0.0438047801206437	-0.193053181133763	0.0804247811045661	-0.147032172968812	-0.150040644653902	0.201015792352116	-0.039744874219473	0.078901736070742	-0.0183698882891844	-0.0831632045442264	0.00120833529914252	-0.0901815247286389	-0.0875999992843647	0.00416166574488649	-0.153809574663651	-0.0220103793026404	-0.119584180049058	0.169335036057451	1	0.278511131789778	-0.0355765509993994	0.0185113226931511	-0.00886772265200105	-0.0839207721939756	0.248224380611581	0.0555536101272704	-0.0036978422386631	-0.180100101400853	-0.0782739843441809	0.00437951181901072	-0.0872395985761281	0.0061763983942719	0.138345775605553
-0.00302319386574083	-0.0240658189048806	-0.0983883795882689	-0.0717470975627529	-0.120697112934991	0.239755302456184	-0.00157929882963239	0.0650785059842321	0.0227397810025512	0.0965429408120485	0.0520113271923148	0.110106310376063	0.220273230868474	0.284368120875287	-0.126665839430906	-0.0815323128543664	0.0763589766689348	0.0425261561215801	0.34341064204502	0.509615755125741	0.0916702240793795	0.475384787062316	0.329149841316354	0.278511131789778	1	-0.0695544787985809	-0.0616096452944292	-0.112976167050488	-0.126377472999881	0.85796405485934	-0.0157291669320591	-0.042093684172504	-0.0839198376352445	-0.0777411322477528	0.0760445559065202	0.211861963201527	0.120445469360404	-0.0266009573495364
-0.0866919759519476	-0.0537374101412259	0.43472407708288	0.119290143497886	0.371986263576855	-0.0263187263702416	-0.142835619955124	-0.142468147161043	-0.183851011087639	-0.0105157386744392	-0.0498092641313376	-0.0325695052053231	-0.126741457392367	-0.1678020469618	0.0951884965803093	0.282390408942364	0.0677078224681339	0.177129759010928	0.0314139744997812	-0.00415579302402377	-0.0517374796503512	-0.0604679707160314	-0.0755786257927921	-0.0355765509993994	-0.0695544787985809	1	-0.0331012224176585	0.20403669157393	0.0947960655153133	0.234510979364127	0.306815875535349	0.335616514127725	0.0224609901776599	0.252753411792303	0.329229784428862	0.22054178251977	0.170580027634154	-0.0699967657494942
-0.11616533649029	0.00509219780535716	-0.024802327107491	0.13978838436728	0.0560063163492978	0.0177577908069818	-0.0248080360739234	0.277489709551143	0.080396786001407	-0.111609186825357	-0.0817778809025049	-0.137380618157633	0.268488883028625	0.100108353419876	0.0665053356628312	-0.00369883934364287	0.0831277120375034	0.0797319757697659	-0.0122192203102872	0.0152739772809224	0.152148209870383	-0.131334825812941	0.065881043025274	0.0185113226931511	-0.0616096452944292	-0.0331012224176585	1	0.0103220427571173	0.0685515634277465	0.031866075315765	-0.0443555666076795	-0.0459572677945449	-0.0353152944563738	-0.0621910935115361	0.00194456769313323	-0.0266112728653701	-0.068867465753062	-0.0399161088720161
-0.0221562995218165	0.0871902036893091	0.121656613015053	-0.144188579103056	0.0485707220455979	0.00946377386651824	-0.0164139086258076	-0.0353383682564167	-0.0281763515261405	-0.0581763863103817	-0.0928674687963389	-0.0950279351590309	0.0959793965847955	-0.012936224860232	-0.0194707964194726	0.131982308059967	0.0412639482897433	0.0921803715831156	-0.154255398635547	-0.0826122796230068	-0.0460455079708597	0.0590028558685939	-0.0756824602422887	-0.00886772265200105	-0.112976167050488	0.20403669157393	0.0103220427571173	1	-0.0193815763916303	0.360926080127918	0.0884918994081119	0.0462650654270805	0.12853268961509	0.157261630668322	0.511982347729278	-0.0333904899909313	0.0547954140143902	-0.0807007151236392
-0.0852828518096236	0.199167076310667	0.114360159527098	0.069663491053036	0.19530220169004	-0.120032055844774	0.166183017163305	-0.0736725307645228	0.124916652499714	0.0476803923802541	-0.0811670187694466	0.00457217022179868	-0.0384423825872095	-0.0143432981082939	0.999915357517082	-0.125213406009076	0.105213532528751	0.0535363036276196	0.0326201701767505	-0.0664460604692085	0.000357613054935606	-0.0586297665451042	-0.105575502747114	-0.0839207721939756	-0.126377472999881	0.0947960655153133	0.0685515634277465	-0.0193815763916303	1	-0.0984148774678622	0.167022622963523	0.0316070118866631	-0.044287375943877	0.0654960808533048	0.10220451988662	-0.0564153458278596	0.121050345248649	0.00717472336639888
-0.0415139730059101	0.00322620206944396	0.0517319462261973	-0.0884704992299895	-0.00581098668779604	0.221970956282886	-0.0415171680295402	0.0400733097766512	-0.0231545868284528	0.052438195498054	-0.00915020963403629	0.0423720892410629	0.241602160695785	0.230841028413501	-0.0988223610537537	0.0406918591817639	0.110334787950247	0.123752854091165	0.258857020043397	0.437749026458967	0.0683130569478357	0.439972916872181	0.262726427314439	0.248224380611581	0.85796405485934	0.234510979364127	0.031866075315765	0.360926080127918	-0.0984148774678622	1	0.0848980966426199	0.0488025055222625	-0.0220587542744817	0.0430605167807903	0.357068601327781	0.227409492603905	0.165149338409562	-0.077364896119118
0.0524698479052733	-0.0525618005863534	0.0298858618451675	0.0585928978388863	0.0341192848714591	-0.0743782674424074	0.133458733770165	-0.0934476277376422	0.0875769722421868	0.0165096364524763	-0.0125707853154712	0.00882375559124806	0.0739151903105184	0.0544274547925077	0.166991939706472	0.0184448991444164	0.00998023008128284	0.0169975211485204	-0.0613004118174963	-0.0448003841981263	-0.0859852340460893	-0.00596310472827284	0.0640278847050913	0.0555536101272704	-0.0157291669320591	0.306815875535349	-0.0443555666076795	0.0884918994081119	0.167022622963523	0.0848980966426199	1	-0.0357092656354676	-0.0791119952051557	0.517632299532387	0.0885683632462832	0.0577880597989734	0.140613411319955	-0.0193629210831567
-0.027224273264193	0.231526595047531	0.594060759322803	-0.0429498928311939	0.51161517183264	0.284471190272622	-0.05091523541632	-0.00866405953629729	-0.0498811777547668	-0.126979367583796	0.0389057539994693	-0.0947974453581174	-0.0788990676991799	-0.0288432148149842	0.03182080400603	0.588961500907655	-0.194957117575273	0.0411089907469512	-0.16982847900185	-0.0326039249834009	-0.0247620394456061	0.115945506807072	-0.0420782592361338	-0.0036978422386631	-0.042093684172504	0.335616514127725	-0.0459572677945449	0.0462650654270805	0.0316070118866631	0.0488025055222625	-0.0357092656354676	1	-0.0390939063972243	0.151325264147074	-0.0208050964333774	-0.0935339608985044	-0.130087777462182	-0.0358974197215872
-0.0975432829019811	-0.011490902023808	-0.0805404197933711	-0.110639644944123	-0.122906316662484	-0.132508201541168	0.366988488402888	-0.0927312709650377	0.301860730698895	-0.039763507529122	-0.182598908459839	-0.120477583578028	-0.070384242093417	-0.0535252183339904	-0.0439254216075202	0.0384297779073376	0.516959014521955	0.519989570874959	0.055564630002519	0.247746265383637	-0.0427661251283861	-0.188420729078389	-0.0843158206494407	-0.180100101400853	-0.0839198376352445	0.0224609901776599	-0.0353152944563738	0.12853268961509	-0.044287375943877	-0.0220587542744817	-0.0791119952051557	-0.0390939063972243	1	0.775789449422169	0.24858082421455	0.473380417558725	0.24298274961141	0.0388593173863894
-0.0579516439990162	0.00793715576278581	0.0698204803776192	-0.0778444454217485	0.0151448445130843	-0.092286183707147	0.380213645185689	-0.136553102092433	0.297694025880544	-0.0659865679339089	-0.140441123959005	-0.124149126216617	-0.0265940769543974	-0.0189465363944634	0.0658267003656603	0.167747571274874	0.381446557842441	0.438475468809521	-0.0162725555412355	0.168355374815195	-0.0919306017993781	-0.143618107780087	-0.0467666403954872	-0.0782739843441809	-0.0777411322477528	0.252753411792303	-0.0621910935115361	0.157261630668322	0.0654960808533048	0.0430605167807903	0.517632299532387	0.151325264147074	0.775789449422169	1	0.249055562779762	0.39113563563442	0.227253884566107	0.0149902519890209
-0.0711644128206387	-0.0545570912707556	0.0945899268587942	0.063645278456724	0.0850374147562401	0.0252639952838804	-0.0108919638378963	-0.00330732598045136	-0.0112111048210846	0.229048508260291	-0.110575869525988	0.152168262403274	0.211085733838006	0.222444197368077	0.102402269576751	0.138260487452235	0.344640170556555	0.390937901014788	-0.0523531256853619	0.0761289115814068	-0.134153989065107	0.0287260098034208	0.127231842487721	0.00437951181901072	0.0760445559065202	0.329229784428862	0.00194456769313323	0.511982347729278	0.10220451988662	0.357068601327781	0.0885683632462832	-0.0208050964333774	0.24858082421455	0.249055562779762	1	0.219774730307939	0.466297731541874	-0.0718244273996235
-0.0794587368629782	-0.123383759699483	-0.189100691179448	0.135236311629054	-0.117468981100148	-0.174721883949955	0.0472126383652287	-0.117761939446909	-0.00049963090973964	0.238865490617967	-0.207570481454188	0.115688137399538	-0.100245810329098	-0.0415897572435471	-0.0551839598235868	-0.146586463739932	0.465392539640464	0.396900468892017	0.20905841548095	0.342704440980234	0.0168594939867168	-0.105078513743908	0.110428012041454	-0.0872395985761281	0.211861963201527	0.22054178251977	-0.0266112728653701	-0.0333904899909313	-0.0564153458278596	0.227409492603905	0.0577880597989734	-0.0935339608985044	0.473380417558725	0.39113563563442	0.219774730307939	1	0.558878894430091	0.0213702466407599
-0.128289854450056	-0.0526041842912034	-0.161942610131116	0.140158141138635	-0.0686248111215631	-0.158742697055127	-0.0180005915471006	-0.12056717060415	-0.0613066587737291	0.258085350959743	-0.220530465928666	0.126740883005245	-0.0873583721460275	-0.0435770606787225	0.121509999419142	-0.0430878621515442	0.301752699652582	0.277766864979289	0.0810558764158758	0.176778011612666	-0.0675872400783099	-0.0511231612450508	0.0703540286700816	0.0061763983942719	0.120445469360404	0.170580027634154	-0.068867465753062	0.0547954140143902	0.121050345248649	0.165149338409562	0.140613411319955	-0.130087777462182	0.24298274961141	0.227253884566107	0.466297731541874	0.558878894430091	1	-0.0515802005108538
0.0224782352574201	0.133546034978125	-0.0983733169545558	0.0170313821064437	-0.0171174465544407	0.0808407140931734	-0.00392758176556661	0.211759672756046	0.0751033321943596	-0.0949454126700329	-0.0573207785054339	-0.111160349643899	-0.0126923788517087	-0.0246294388142154	0.0129974294992948	-0.123900644773654	-0.052660044343328	-0.100133483588795	-0.0466053105090551	-0.0546956507083371	0.0284500875449669	-0.0112473515679983	-0.0511926119651097	0.138345775605553	-0.0266009573495364	-0.0699967657494942	-0.0399161088720161	-0.0807007151236392	0.00717472336639888	-0.077364896119118	-0.0193629210831567	-0.0358974197215872	0.0388593173863894	0.0149902519890209	-0.0718244273996235	0.0213702466407599	-0.0515802005108538	1
