"PROT"	"CARB"	"SUGR"	"FIBE"	"TFAT"	"SFAT"	"MFAT"	"PFAT"	"CHOL"	"ATOC"	"ATOA"	"RET"	"VARA"	"ACAR"	"BCAR"	"CRYP"	"LYCO"	"LZ"	"VB1"	"VB2"	"NIAC"	"VB6"	"FOLA"	"FA"	"FF"	"FDFE"	"CHL"	"VB12"	"B12A"	"VC"	"VD"	"VK"	"CALC"	"PHOS"	"MAGN"	"IRON"	"ZINC"	"COPP"	"SODI"	"POTA"	"SELE"	"CAFF"	"THEO"	"ALCO"	"S040"	"S060"	"S080"	"S100"	"S120"	"S140"	"S160"	"S180"	"M161"	"M181"	"M201"	"M221"	"P182"	"P183"	"P184"	"P204"	"P205"	"P225"	"P226"
1	0.526628214259514	0.247799243924948	0.361062817872719	0.650175710110491	0.545444288806643	0.66810757744118	0.549649126357584	0.622172799896702	0.403896502570105	-0.00704695195956655	0.327312698611931	0.352587058039902	0.0733683822396382	0.209252451056961	-0.0276627032656421	0.228551373738808	0.280251698865866	0.630328173262501	0.364767932899529	0.679446718008104	0.36820967768502	0.401997956649039	0.286935187017549	0.380040175183382	0.374759329666612	0.801060780667322	0.430970839914727	-0.07512032804781	-0.0652257929180483	0.452612837101236	0.332818474256791	0.431106415281753	0.873248367546092	0.66796195747473	0.519264278513643	0.71409936531043	0.574636533142009	0.769502794815116	0.645602338666995	0.912048023270285	0.0965976283621792	0.0834902773804528	-0.00427346141763541	0.259531453906077	0.207641588742366	0.0827600324137722	0.215665106569913	0.00773399798531851	0.325859241413003	0.590965518490816	0.598874732499034	0.611099964091999	0.657720491595033	0.63296455256206	0.285027561612493	0.53147574838873	0.486591533105561	0.407686264034262	0.572550640873746	0.411771182020534	0.390329664553915	0.436010917808393
0.526628214259514	1	0.735466370730574	0.614137375693908	0.57472526931677	0.547785000752878	0.542265140503283	0.480228778485301	0.297929303638375	0.339685175806449	0.114406763925527	0.433342378506008	0.403185155527651	0.18299630007899	0.177227935004636	0.201843121537903	0.291232708311018	0.0684918494038405	0.708979233511393	0.356888341728723	0.497684586271946	0.350149643140171	0.561449312712533	0.455698275647617	0.453986911580467	0.54215679286907	0.47613701295411	0.26269964594101	0.0775226934421743	0.0930843256600741	0.179739058831819	0.107019643019156	0.482821076822857	0.660566384827581	0.592160302118624	0.592644507582489	0.581420828702762	0.403592738634033	0.583063245713877	0.649627524798648	0.447263382813721	0.198800800931325	0.223065564766287	0.0327442143804114	0.379045948844735	0.336914647020983	0.226640670538995	0.356228591204591	0.154899464239326	0.40680321362622	0.542232602396469	0.566096287011617	0.304613422577246	0.545119815373742	0.401018629226421	0.0913157119940867	0.484188794690417	0.416915754248004	0.213529524867719	0.201911150639063	-0.025191729885238	-0.0421544864880185	-0.018728832995722
0.247799243924948	0.735466370730574	1	0.239804716655051	0.374906084046243	0.434965437230382	0.340910459521948	0.233749883548079	0.171722895056097	0.0850069244310073	0.160938222729413	0.453159138598238	0.335621129160167	-0.0705135320604421	0.0856303017044893	0.253009695709294	0.219569850715385	0.00672513676160065	0.341441824477764	0.320648608593823	0.331057660394819	0.269334417191888	0.256667448218167	0.251195831318998	0.148286671934321	0.262116122421701	0.234925968390653	0.276343214561221	0.161641587764562	0.137100114597682	0.160792306884945	0.041136923191304	0.429075732324277	0.352463601496154	0.26389388329017	0.31727050988779	0.328596752917383	0.155784778868957	0.245848723502121	0.452013047756294	0.145883822183136	0.247248339206818	0.303041670932153	0.0642488461479185	0.432144878993191	0.377233377474535	0.117805859196213	0.305785080290611	0.00665730480127899	0.359017105831256	0.417073190687616	0.499990068173141	0.294103343293931	0.338400417223178	0.227950644437679	0.0174461883522399	0.231157370360176	0.272686913869012	0.137623069847472	0.115404950162447	-0.113339321721241	-0.0719596317121781	-0.12473725602855
0.361062817872719	0.614137375693908	0.239804716655051	1	0.311948099436333	0.247792289526542	0.320932185455843	0.279119463607245	0.0660353055464751	0.419794705643159	0.117177358021942	0.282332711277367	0.313081806290159	0.228641652298857	0.176301210457129	0.194170620830972	0.130848269345584	0.103908061895677	0.526899587231182	0.242149364547332	0.259000999468809	0.288462080860316	0.611416984098165	0.323109784750531	0.733807802809713	0.530808440594643	0.294405349105639	0.103395707671467	0.0383410726285761	0.14777031516028	0.107366000943881	0.12973639337208	0.472533457903573	0.599083586756583	0.748832688196451	0.54195611368515	0.507809558546412	0.465647128363283	0.2524898104356	0.637659306143296	0.280588485481027	0.0651104828659437	0.0440038634547679	0.0134305851513603	0.167156465293306	0.169288434448827	0.201698218063083	0.22378575350936	0.178671509606387	0.210634055029537	0.22852324376669	0.218472129313758	0.021529947063209	0.330527981836012	0.12028196903025	-0.112691395944115	0.288760848265339	0.23660983884452	0.0207942890245931	-0.0598772620939333	-0.102501365251574	-0.128158135456592	-0.0786548875844599
0.650175710110491	0.57472526931677	0.374906084046243	0.311948099436333	1	0.903401129036279	0.964407998818984	0.906945641352136	0.600765726061177	0.615565585233626	0.0588220234623714	0.312636648818064	0.329967375490879	0.0368031072987353	0.191217954631463	0.0170498847419606	0.19727203352317	0.265533322794769	0.4123158168716	0.290981060663581	0.41419318239888	0.177899834624353	0.29263200185568	0.157901009050559	0.346615820385254	0.255009867884287	0.644656678373631	0.293100162762905	-0.0655953109789831	-0.0286017129313669	0.123749431266635	0.336553972825423	0.388447635867951	0.671367096069062	0.517361121071574	0.387286549238453	0.54381804878792	0.499411732544544	0.687376291922621	0.481072807528986	0.554891057299405	0.194701706310048	0.307476740393652	0.0131987666520874	0.507391832003825	0.483595982050613	0.411327955851035	0.542464671869632	0.30537394231034	0.638296209888687	0.927752112573618	0.883917263977968	0.733921692711947	0.960833613475377	0.764360618882459	0.153440797162204	0.902859250183983	0.8044994452683	0.348326564173405	0.544614676364871	0.135914295621865	0.115227838495594	0.130003258822128
0.545444288806643	0.547785000752878	0.434965437230382	0.247792289526542	0.903401129036279	1	0.807009712955941	0.69656912120941	0.553114587588375	0.388774774342791	0.0661373814593426	0.452027094360304	0.295723783714002	-0.0219576010923613	0.0329893876087351	0.0471946156555368	0.244197365116526	0.120037709222165	0.386967990511322	0.330218706552815	0.325213022856707	0.12186511337575	0.294933674666413	0.241028674359783	0.23606318924993	0.285079124802493	0.527810469904379	0.304165464720319	-0.0166157734829005	-0.0932682715847724	0.0780111266620278	0.173589765544409	0.510076598829394	0.592523270325477	0.365116998249855	0.390293344273971	0.525747451749602	0.30465733621466	0.623644904408778	0.34913703477777	0.454948833688641	0.169922581812802	0.373707070809464	0.0244334483161958	0.731642946976584	0.716003628069085	0.584897911940502	0.764738375558731	0.417259259573176	0.867021711967084	0.970682843307447	0.945867877815965	0.717709086291271	0.797008265108142	0.583600107135744	0.0659077408800379	0.69256569027794	0.640518190223803	0.24903216653031	0.481761054400893	-0.0152471804708886	0.0292777184345899	-0.0130015453304408
0.66810757744118	0.542265140503283	0.340910459521948	0.320932185455843	0.964407998818984	0.807009712955941	1	0.855581273056174	0.56692411775126	0.645985693516903	0.0665508180460642	0.258204634231503	0.330148163997535	0.0504997648224839	0.235472347551554	0.00997192687196905	0.197841765438117	0.322688964839348	0.416324747569488	0.281175057413039	0.439735110454346	0.202546474508422	0.280314047384832	0.129930198438338	0.361830770263183	0.236986237816893	0.654166436875954	0.320875491386861	-0.0427261988316637	0.0142094879422858	0.181278910517359	0.391081669162265	0.335486526306865	0.663715437253893	0.583708400051884	0.377042182324082	0.552725393437002	0.603733694722024	0.652757454105959	0.528696131473646	0.567415756632888	0.200959188108562	0.281940121888576	-0.00427824960213571	0.387607789473502	0.355091237825866	0.306935400444614	0.410079366558275	0.234780180692523	0.509903567379986	0.847915770249437	0.812234748514466	0.726602171551005	0.999263195342179	0.800240373982374	0.174500454965433	0.850918518667925	0.7398629468416	0.36633161942329	0.517084097252254	0.235979957846948	0.166536994659027	0.207892629599626
0.549649126357584	0.480228778485301	0.233749883548079	0.279119463607245	0.906945641352136	0.69656912120941	0.855581273056174	1	0.53136231301482	0.683603981004928	0.0176230640267496	0.145494634560301	0.282060335480345	0.0832921980354839	0.260990501323428	-0.025662414813941	0.0783949087882441	0.305089292798307	0.312769211643878	0.174897264547677	0.345735517724407	0.138227004803446	0.232284254613672	0.0591093187849289	0.366469857028618	0.179719819073573	0.581334138474097	0.153383924778484	-0.142725023309902	-0.00710782740868156	0.0594651091858135	0.383874101454646	0.205931638636837	0.573641784574786	0.460733496223873	0.307470002310088	0.39743885885087	0.459600010811945	0.613807425132625	0.426202136029982	0.486744692006258	0.136023153620045	0.206430121564183	0.0177144135358736	0.283445506368597	0.264130434948271	0.274424468109042	0.338138504183923	0.227939440953676	0.391221002941023	0.749344461601317	0.680714107579911	0.557330176357472	0.857726969442662	0.734292198533057	0.174532341925595	0.997941540743972	0.888172114746987	0.345433823778573	0.501476464286882	0.136244095611549	0.0979585765652062	0.152396181161844
0.622172799896702	0.297929303638375	0.171722895056097	0.0660353055464751	0.600765726061177	0.553114587588375	0.56692411775126	0.53136231301482	1	0.234060373382691	-0.079188239447179	0.232610153177957	0.227483895351339	0.0683500517894517	0.11751413430429	-0.0672504191165393	0.0878488019622252	0.231892315894846	0.260540795219055	0.14879033242329	0.236625441656086	0.0408685909573219	0.0810284114681454	0.0236668833328928	0.122883874481842	0.06377303520438	0.869242487283951	0.198800560842654	-0.188697947484274	-0.0508325770229233	0.302646940831515	0.247386991315745	0.281473024954588	0.567247927568171	0.284914660957745	0.208692223397733	0.379980414998629	0.314041900935023	0.607822866719211	0.294228821734515	0.636871647595686	-0.0452713146293328	0.183183459174031	-0.0807320205237145	0.227676527828729	0.222004156674774	0.110330649201566	0.220858222611445	0.0386890294123953	0.308511593837145	0.608091495572893	0.605400075047066	0.603829542056511	0.554476106545752	0.55265377782516	0.326095422317652	0.505061783074154	0.531329293854175	0.304611345879354	0.922762963845608	0.29614830234433	0.28780381758218	0.353062390879679
0.403896502570105	0.339685175806449	0.0850069244310073	0.419794705643159	0.615565585233626	0.388774774342791	0.645985693516903	0.683603981004928	0.234060373382691	1	0.429863864654959	0.113060349053726	0.232552240432179	0.0899492105477402	0.217482567062562	0.0559198648847951	0.129758640960592	0.268491710225839	0.29939949527357	0.203264852768023	0.340385586198875	0.281496204150941	0.328501117355121	0.109356485523651	0.483200816023512	0.262948747447081	0.379340655861549	0.220728341847371	0.0437771861626175	0.18890758557994	0.0781006321514263	0.325131736130322	0.237370074689512	0.524454744310512	0.562410817364803	0.295846045112737	0.360689987433061	0.55912107551855	0.387207578676415	0.452493882911475	0.368504852562539	0.129161818803567	0.117099449044146	0.0389542157350847	0.136868064971739	0.123531180291784	0.168527552228757	0.17202253189974	0.163354950696517	0.194262795650109	0.42314985468776	0.35252529579742	0.260541141331064	0.657001424202716	0.523850667754581	0.0683848906923991	0.69897420073733	0.469617153951825	0.168102701458019	0.17254981648971	0.157088790265821	0.0391420619166297	0.147439241755588
