"PROT"	"CARB"	"SUGR"	"FIBE"	"TFAT"	"SFAT"	"MFAT"	"PFAT"	"CHOL"	"ATOC"	"ATOA"	"RET"	"VARA"	"ACAR"	"BCAR"	"CRYP"	"LYCO"	"LZ"	"VB1"	"VB2"	"NIAC"	"VB6"	"FOLA"	"FA"	"FF"	"FDFE"	"CHL"	"VB12"	"B12A"	"VC"	"VD"	"VK"	"CALC"	"PHOS"	"MAGN"	"IRON"	"ZINC"	"COPP"	"SODI"	"POTA"	"SELE"	"CAFF"	"THEO"	"ALCO"	"MOIS"	"S040"	"S060"	"S080"	"S100"	"S120"	"S140"	"S160"	"S180"	"M161"	"M181"	"M201"	"M221"	"P182"	"P183"	"P184"	"P204"	"P205"	"P225"	"P226"
1	0.504955426751197	0.283343273109184	0.449916659106585	0.747775273448008	0.658631703561898	0.741345835863219	0.599617618783323	0.635525029781644	0.515400997858407	-0.0163043309570399	0.150332181589048	0.191861795427706	0.0953615338196213	0.164872303145692	0.0535923822698354	0.211655286916277	0.148353720620671	0.62250327556986	0.589936118531506	0.797528958024119	0.53811100285986	0.483479786093271	0.288459180093053	0.475897508911098	0.444815693376086	0.670874376059261	0.209263369931965	-0.115747706975815	0.168919352705647	0.146823380580224	0.265698711292491	0.470835905266843	0.839061775804914	0.593646346129648	0.673075014282298	0.679698991231674	0.244922380094277	0.784766581097328	0.647431692229899	0.877491355125023	0.0897570154456476	0.157020161662277	0.0883595354772577	0.258141108853625	0.336346766757586	0.291109129845411	0.219560285323476	0.276556198738502	0.160512936285907	0.463335455952842	0.71567530783499	0.662395218354275	0.703016817943302	0.733962975029331	0.487571864920982	0.1331843557754	0.590703224249046	0.525640221650218	0.0742080278132975	0.598749299849552	0.0647747808220248	0.348767146818093	0.132810798564279
0.504955426751197	1	0.827054626542387	0.587618795511292	0.593755478204569	0.563987798759272	0.500416810281624	0.52428151772974	0.216997881524241	0.466204705345748	0.0109381394607156	0.186161363407719	0.208266395072104	0.0232360747824646	0.110281628920516	-0.0273841839135967	0.280935798065732	0.117095129302089	0.702715587554684	0.53676391029734	0.498702122044437	0.365375076053379	0.540652862369606	0.430905562250908	0.431200899210402	0.53233285317486	0.293249166803879	0.0831361973712424	0.0227176440583157	0.360042594747266	-0.0273648771381498	0.214740501218515	0.547412547506552	0.64185981391534	0.552265735491273	0.648741002300037	0.401308694029124	0.249700048218217	0.595662554393036	0.57550274896918	0.504349085691335	0.14042597397823	0.342652885833022	-0.0115295957247847	0.21292311776981	0.442139144647595	0.38550890567815	0.326626211467606	0.356961572080007	0.243488111667142	0.454418599263747	0.577880281170978	0.526401007910897	0.252682644577011	0.5081273191042	0.230431207852197	-0.0744369992195266	0.525267453465906	0.478974915463945	0.062358713021692	0.149628598361077	-0.093086835701886	-0.0394827294365204	-0.0754566309227318
0.283343273109184	0.827054626542387	1	0.26872810216219	0.43966269556261	0.492628019902574	0.339246204144907	0.289818699331013	0.136811689062278	0.237731074577054	-0.0504857580118422	0.106799282471186	0.11369792188474	-0.0595852044622261	0.0565474892999743	-0.0235380843808126	0.231471265536255	0.088342821733456	0.372279319937055	0.355525760204201	0.221028292600549	0.133444947311329	0.179498760018619	0.176876310636114	0.111153666203624	0.186996126499781	0.0959437463440972	0.0199021975431185	0.00223450947725938	0.304535559982074	-0.0420878446306248	0.114341104036753	0.415017437820751	0.387681109841648	0.261910393834708	0.334598359329714	0.300468546715383	0.0858193577248003	0.281955785660507	0.328146440690204	0.26044066069169	0.191453123771592	0.386735843517085	-0.11379616276997	0.102959741761449	0.473938432598798	0.406661076683222	0.370068385946844	0.390096334890985	0.289811228656241	0.46523648004017	0.453158263742885	0.47077770444674	0.200818273719263	0.340057675794936	0.129911121133563	-0.086687191860633	0.292550143615475	0.274589441831711	0.0668986847037711	0.0345656997745312	-0.12398142336033	-0.094731419491681	-0.0921954170017013
0.449916659106585	0.587618795511292	0.26872810216219	1	0.421525398811744	0.311807404438033	0.381290701086429	0.480995987732513	0.0657985014531231	0.622887256026714	0.179714537121612	0.244462986427173	0.336033917108831	0.283129541752635	0.340691385861439	0.0633560589307635	0.25626393862326	0.2743531456065	0.615761122533241	0.451600379285069	0.420615726633291	0.441768161653821	0.674007404154771	0.361533042990958	0.704116010354633	0.608035509954631	0.222865116001442	0.14876821765956	0.114956216430388	0.327344624845292	-0.0352070118532045	0.421221569137529	0.516082010457283	0.586664220339062	0.732660241618794	0.599951825035948	0.375548867628927	0.433700350930837	0.563891219161367	0.650877117454044	0.383439675093063	-0.0440989817030877	0.120912606320815	-0.0858889764801018	0.196784913992701	0.216600451736798	0.233694961773072	0.190043354332087	0.219316725013439	0.161447127178875	0.239301047757558	0.333189927216373	0.241844803524017	0.0756508218298725	0.396994470119516	0.170316360984632	-0.0694311574232923	0.482510569558083	0.478499187001373	-0.0952292199032296	0.0348934316944918	-0.0778462800803338	-0.100913225795587	-0.0886666984967656
0.747775273448008	0.593755478204569	0.43966269556261	0.421525398811744	1	0.911336438541371	0.963865653687951	0.834844582580342	0.588383983753064	0.637079512772348	-0.00736852923619648	0.133857597901231	0.1301831424997	-0.0536868080059629	0.0174058389100871	-0.0587993365915995	0.196838855237874	0.032445529539968	0.555359822066256	0.563132401647414	0.618642267682337	0.387490366766559	0.367153112972182	0.210721638691068	0.369816661733338	0.335023538502651	0.559882465339163	0.0944361014408475	-0.0471532723899028	0.176967886522292	0.0528264832364723	0.155324045726291	0.511761191264928	0.760069689628575	0.55145297275105	0.496119333206087	0.511910471822436	0.176044258697318	0.718527666240248	0.62738829955339	0.677716061826323	0.20113152323243	0.350215299095448	-0.000361091089619681	0.217076249557521	0.545345127059639	0.49195494544274	0.436448071645442	0.482838342613206	0.34876138059973	0.650420299437123	0.949240932307899	0.891415027125568	0.726078658479677	0.961361264802177	0.737358396300053	0.195647990334606	0.835193004058345	0.672971381454738	0.130025157118752	0.570151158406302	-0.0837578723752602	0.177653315438122	0.00942534402484893
0.658631703561898	0.563987798759272	0.492628019902574	0.311807404438033	0.911336438541371	1	0.82568342453208	0.584082508317947	0.532067510039025	0.432737212029834	-0.0428169797845233	0.162043115490371	0.139441521147462	-0.147929459158251	-0.0413147199042174	-0.0209424841450215	0.223495687406834	0.000740244548349382	0.483528416212232	0.5594305296746	0.491605416874923	0.282896373293693	0.291639527789902	0.202228289013204	0.261037214002387	0.277130454720617	0.470868955377254	0.10128464370355	-0.00884083538772295	0.141701214347072	0.115402588944019	0.0463393486941562	0.617629325371827	0.72402021728904	0.445444410960379	0.426697056361857	0.536820327860256	0.135553163409159	0.627341380474026	0.534747667695474	0.604473037268668	0.238617013807678	0.40787382045157	-0.0282753589585245	0.242906869796218	0.750458895798658	0.704395718917312	0.651721802202508	0.712036394551406	0.516055942901395	0.876538423545716	0.964414571067456	0.949677901039552	0.706938808383229	0.813575986063193	0.568921299660791	0.171067082342666	0.582857146860998	0.47194542271812	0.189208777081259	0.46052469731781	-0.0661323470352311	0.151933706240834	-0.00476467630650005
0.741345835863219	0.500416810281624	0.339246204144907	0.381290701086429	0.963865653687951	0.82568342453208	1	0.790520331974669	0.59299197670483	0.634526283669658	-0.00821355780471115	0.101572953629749	0.103378619322555	-0.0201073534766647	0.0315000910791179	-0.0808727066644581	0.141048737607441	0.0465927264648923	0.500675944330889	0.509112809026389	0.635042770607915	0.426140862415683	0.340272155835188	0.177310005981307	0.359851462834013	0.304885477108673	0.58546700696008	0.0975839530174629	-0.0347217175095453	0.176198916924983	0.0157351788734102	0.148497816059969	0.386902744278064	0.695056350182787	0.546261150082673	0.444107617374371	0.501389589782268	0.169988207226882	0.688249945491192	0.615895507708834	0.651432410965852	0.183538105961259	0.292727751187153	0.0393725559179263	0.220677315425673	0.411728741229494	0.350141328389732	0.28822860122315	0.338239671394223	0.219410173530864	0.515704328407496	0.892777113589191	0.83628945900179	0.765357601087257	0.998791545889568	0.782008251953831	0.227770011187086	0.79395698092258	0.596009326750368	0.0823934143964381	0.603859693520179	-0.101235627944885	0.184711716021931	-0.00993512851100471
0.599617618783323	0.52428151772974	0.289818699331013	0.480995987732513	0.834844582580342	0.584082508317947	0.790520331974669	1	0.445279635545896	0.719948794268099	0.059254758537581	0.109254432575281	0.124566639870999	0.0561121380009304	0.0719016223066092	-0.0881305705025837	0.118883523865389	0.0183564321674217	0.543463737916684	0.458763234907739	0.551633366268216	0.347450652900077	0.393070608139641	0.206860300732849	0.413549306674563	0.352870407120743	0.44628249819893	0.0552742375755009	-0.089390911744442	0.164296989425009	0.00364606918618269	0.257053353640556	0.346312973145432	0.626421773054513	0.513094658300671	0.47968650529416	0.281466771334795	0.195960045958378	0.641862254387199	0.564237597240602	0.566370053554684	0.118161508296907	0.200316396161761	-0.0145298511755472	0.0932483962360769	0.242691287052949	0.204036428112273	0.175676564631889	0.180886858258306	0.162876483118644	0.272793395913692	0.678609517896364	0.570340844186066	0.445950954634859	0.802215997803308	0.674232649303521	0.139466538582826	0.997819049258999	0.866699364403655	0.077010017235059	0.493537077804704	-0.0661348852093715	0.12478793218574	0.0361483341992999
0.635525029781644	0.216997881524241	0.136811689062278	0.0657985014531231	0.588383983753064	0.532067510039025	0.59299197670483	0.445279635545896	1	0.350848080152118	-0.0831939692904728	0.24402210722855	0.202330795482725	-0.117952351025549	-0.122784855881784	0.019314683682888	0.288962698348297	0.0191962166206693	0.21918462817874	0.35671185696668	0.370355714688014	0.177311969266274	0.114792220289589	-0.019054978371088	0.196095505692957	0.0778583352531708	0.806701342714519	0.263082764693819	-0.252855190004583	0.0256790472577765	0.142489973805886	-0.00295889357885145	0.14152165591735	0.526557563431447	0.19679713878643	0.313917101207807	0.368452403855485	0.182363676607803	0.507902063363209	0.2961333230605	0.64293968829174	0.0327256206726809	0.124378485302181	0.0432458327537862	0.0391932933142439	0.23936406056383	0.213251515695895	0.122954382022982	0.161799892557268	0.0616782690630231	0.289318681700231	0.616057622736845	0.567493025435577	0.600386031303231	0.584973505888553	0.485730068016686	0.144464615075249	0.428011139496096	0.360341721602565	0.0908241913269378	0.920543031222586	0.0842592572462823	0.381441133163782	0.270486541410079
0.515400997858407	0.466204705345748	0.237731074577054	0.622887256026714	0.637079512772348	0.432737212029834	0.634526283669658	0.719948794268099	0.350848080152118	1	0.471257713931558	0.152607251613984	0.208256430459693	0.0884250980162429	0.230168166320426	0.00283704455638887	0.258122869435044	0.235023255416394	0.473825327276913	0.439691590644779	0.475986562779338	0.457546367997754	0.454037457652302	0.24855327406946	0.469412432702669	0.410740312907048	0.390833548264467	0.102981643569942	0.120215123221604	0.310243383665643	0.112226930746287	0.372069644613874	0.375343713795723	0.581160846911874	0.639260956364221	0.510720785783763	0.246861312134309	0.257768310338511	0.579954205940069	0.643116445111212	0.490160087134646	0.0626110959987209	0.203197923053365	-0.0514379665466089	0.10236073153473	0.227057059085293	0.241035163669642	0.187090596090982	0.207874981142426	0.185579962299474	0.218000342876678	0.494084961857751	0.370749852729066	0.220967483854551	0.652728630895912	0.528409446976641	0.119606770329187	0.726252579492438	0.529774417941382	-0.0382835818788348	0.347785971091594	0.0832279257922745	0.176013129561981	0.139387841247214
