"PROT"	"CARB"	"SUGR"	"FIBE"	"TFAT"	"SFAT"	"MFAT"	"PFAT"	"CHOL"	"ATOC"	"ATOA"	"RET"	"VARA"	"ACAR"	"BCAR"	"CRYP"	"LYCO"	"LZ"	"VB1"	"VB2"	"NIAC"	"VB6"	"FOLA"	"FA"	"FF"	"FDFE"	"CHL"	"VB12"	"B12A"	"VC"	"VD"	"VK"	"CALC"	"PHOS"	"MAGN"	"IRON"	"ZINC"	"COPP"	"SODI"	"POTA"	"SELE"	"CAFF"	"THEO"	"ALCO"	"S040"	"S060"	"S080"	"S100"	"S120"	"S140"	"S160"	"S180"	"M161"	"M181"	"M201"	"M221"	"P182"	"P183"	"P184"	"P204"	"P205"	"P225"	"P226"
1	0.492534270527574	0.353059677573206	0.380598031397145	0.702861468018425	0.636083105620956	0.685875582545472	0.579855639525584	0.661184574170013	0.610332842640248	0.233175148006296	0.302497247895641	0.320278858478582	0.198191249901635	0.209002292951663	0.142230398099231	0.174435625001156	0.091065961633337	0.580663636601895	0.644781710751312	0.790580708768385	0.668740400817436	0.376181044263962	0.184248726658467	0.432254511372772	0.324918969026869	0.762760007241553	0.56558772625284	0.195539594443164	0.183383068358485	0.355563014122078	0.159606171988977	0.517182124691491	0.852084804366783	0.596728073660468	0.47631940981102	0.74240631105699	0.549511584592669	0.767335733623794	0.680508929645925	0.845868425044582	0.0322460141142944	0.224221859326777	-0.08525780905683	0.354808595777747	0.360908432002068	0.28439447580745	0.376289496846766	0.15237263575738	0.439529550073122	0.666535490969443	0.633220111590466	0.639438456318135	0.676025038874244	0.550971658292431	0.0902512122128308	0.57073402661844	0.488583064587324	0.170209566629196	0.587885044545911	0.247920398565586	0.287426409767529	0.312301606553379
0.492534270527574	1	0.847114548017594	0.625462450427827	0.485967113630619	0.476380118728503	0.410593481436529	0.411297207931438	0.220000702076119	0.438208856611758	0.122939391566588	0.3796200373833	0.401679446655432	0.206487514999715	0.266746425901449	0.14143189514723	0.26085013166261	0.065641757956713	0.682473592075209	0.52824618254531	0.436836740135763	0.459864007443166	0.602253077747328	0.416039316045069	0.542657462806477	0.56181454830665	0.411308653960498	0.284134114399505	0.113169155610126	0.390825543917175	0.39803167935609	0.124412919757534	0.535663766450382	0.691829153710315	0.594822394571844	0.599490747053313	0.416016664376133	0.551642632382343	0.569886250803477	0.732912495213942	0.454542444828729	0.131146270965297	0.175615190236784	-0.102027490932752	0.394353106476823	0.417509892783489	0.314237536494364	0.38078067247121	0.171226645262986	0.386122277614061	0.501616947598965	0.420944965099867	0.258880651539914	0.413864894640131	0.300158972744614	-0.00372126142428592	0.404269132838536	0.378118538144418	0.164286021435705	0.175784665743373	0.215658918183004	0.236589467708284	0.242616350010921
0.353059677573206	0.847114548017594	1	0.360881480317226	0.330340159856854	0.380690791164312	0.271938098117011	0.189582537391724	0.180681420120146	0.265544980922034	0.0622360317929951	0.282690406351793	0.301292708906791	0.0953027910458002	0.208761457749848	0.0682404014926316	0.220835491585913	0.0833323535420669	0.41358641297969	0.42928106623663	0.283916211401767	0.327414427891786	0.305042702596319	0.193654193519979	0.295820524868027	0.278666161058229	0.312929978101209	0.202658668136506	0.0647591666237642	0.333848942285909	0.356798501154456	0.0871198207078368	0.36164399824104	0.500418729302347	0.415215173768531	0.326400966566392	0.304553642490019	0.325428622659269	0.311915034087833	0.585348747636135	0.231664132227382	0.202384155137885	0.288676022731708	-0.13103186677179	0.341929957455901	0.374451935725542	0.345559415419963	0.348829192769655	0.245682492780921	0.340753610427767	0.375116888648633	0.324778125443899	0.230953921667519	0.271346537450912	0.185930133803673	-0.00168953089504343	0.183906681172456	0.163536299541884	0.115279761559655	0.15742238717376	0.143488859310767	0.199653841235208	0.161782344364555
0.380598031397145	0.625462450427827	0.360881480317226	1	0.292341602603874	0.211750808863388	0.287693953253345	0.321391070433406	0.0387080239858375	0.452796970051168	0.114226293821517	0.275302323939302	0.482652621603101	0.425945557449552	0.450625112378177	0.276728440626998	0.153096760494132	0.28344970727713	0.543760836559921	0.395517171379359	0.328078992827104	0.488659764958729	0.707844929277615	0.358066969178553	0.800385748510669	0.615682591178496	0.29343840749648	0.312873112650868	0.199989159442529	0.500801196966359	0.293322553516391	0.320194965421246	0.505646009926515	0.607038284477971	0.726989267578877	0.635110099036352	0.471644610269563	0.737676543842943	0.386043985344946	0.704862057425559	0.335521855620588	-0.0879895904691947	0.0873226670459439	-0.214952939060807	0.184182905209828	0.162373941707701	0.0927321381998969	0.15574069559575	0.0271375699153187	0.141789537409173	0.241701431039959	0.158921579733882	0.0389118552437744	0.297631421375245	0.26556213209348	-0.00858906387319629	0.318504607030312	0.294300145923132	0.166027014253716	0.0165099181588676	0.198996675626569	0.127768901338884	0.219016423091168
0.702861468018425	0.485967113630619	0.330340159856854	0.292341602603874	1	0.908621160220581	0.9652981227399	0.867122785822118	0.569390012959404	0.714353980509142	0.211988077599647	0.403115187443619	0.334340225056862	0.270505718640002	0.140261612097608	-0.0126692596433785	0.205831111693225	-0.0168092385530199	0.521450224490537	0.51859343497352	0.504825576724618	0.371727633960381	0.283709017425742	0.178304932820891	0.27768583797488	0.258495153804703	0.606625852808824	0.323691121237207	0.0238896330649079	0.0381832787104769	0.280144863530993	0.126931727500306	0.49991414942011	0.728983107528339	0.444571361946781	0.407930983629433	0.533824113800618	0.475216889683925	0.790516798063719	0.555288551891291	0.629677685853735	0.0229729267209123	0.243170750649861	-0.0652668030667955	0.508657050863577	0.543568542019877	0.474910494976049	0.565188109987038	0.320698303809195	0.637111266166946	0.94091426535768	0.901876202623237	0.752294271689909	0.961263561763905	0.676815272732188	0.073866984973481	0.868806931040054	0.742627628353656	0.155191417209506	0.506592902723314	0.12947797228695	0.254999917327661	0.170582246282137
0.636083105620956	0.476380118728503	0.380690791164312	0.211750808863388	0.908621160220581	1	0.823819572179591	0.620805904108776	0.529959458897727	0.491832322009912	0.107146199820419	0.454006636274496	0.344050450628062	0.219020480261653	0.118867905780918	-0.0454068140910932	0.252027855986054	-0.013644300476056	0.496971715797516	0.542548678808168	0.425917694190144	0.302899536137571	0.252836584795063	0.216538407642814	0.175980467013563	0.249995704356959	0.51987317715667	0.326582091319137	0.0337115854897763	-0.0152614851744457	0.239332967815911	0.0810772559387688	0.565340595398599	0.686407552680254	0.325258263113671	0.389816237785787	0.526820069874109	0.325978966191291	0.727098670172901	0.487365208006837	0.53558288076798	0.117391829765172	0.22228173450982	-0.112984308257675	0.735200944403252	0.766703338884501	0.712717845569068	0.804085537355623	0.493762516143092	0.869773939039731	0.973925661816127	0.964309997476551	0.772769115624059	0.810817827319226	0.489460445220866	-0.0105515806845521	0.619180045275383	0.550967271161061	0.169739868263152	0.40915367879318	0.0268253992035176	0.186011173039308	0.0673129316521461
0.685875582545472	0.410593481436529	0.271938098117011	0.287693953253345	0.9652981227399	0.823819572179591	1	0.82963673402184	0.558363612046815	0.760711723309324	0.266284555709055	0.345142494752285	0.254246026294418	0.225822300920786	0.0725346820841835	-0.0315998734200813	0.129975740681845	-0.0221264844514816	0.458163223475	0.472265093724694	0.500800416433571	0.37621503881291	0.249912787573008	0.136001576720211	0.270895803365676	0.220593624112209	0.600424155502187	0.310574602945752	0.0425177589684106	0.0238031357492124	0.255195060333093	0.0988470219819246	0.432483289631388	0.687673910915816	0.47571837931408	0.37171541945936	0.539529087508608	0.512783588735554	0.723941993414975	0.529989421975508	0.597687625501757	-0.000225133779497168	0.282923516787246	-0.0600989852196686	0.386067342741407	0.408621864598463	0.351783897164784	0.428972874151043	0.251138811268265	0.510383763398742	0.865953421222656	0.841287968533896	0.738733264809055	0.99898907061793	0.713844581286684	0.0614665191477213	0.837813995058471	0.65810227990341	0.142925552298246	0.515197840563296	0.115230375879401	0.240056366473688	0.149667349953635
0.579855639525584	0.411297207931438	0.189582537391724	0.321391070433406	0.867122785822118	0.620805904108776	0.82963673402184	1	0.443266244549118	0.743981295226129	0.241043719991919	0.297779587888339	0.328524674433092	0.321661185666756	0.212683765755426	0.04164934067092	0.138757971352346	0.000366079273156931	0.455568415512846	0.368350397208201	0.431072745890983	0.325820534671194	0.291222517958178	0.135470512337811	0.343889521552875	0.249144979986901	0.531183477075632	0.218961516362263	-0.0280450337865767	0.120164447579782	0.267109003368231	0.20052136202314	0.350696509450159	0.602819282733631	0.430637607317688	0.351165429113019	0.364607421434789	0.479239554981875	0.708389188391936	0.495702197814525	0.578739668308046	-0.100251909334377	0.134982804989108	0.00805049812028237	0.209092393313441	0.245004504897745	0.176020064253152	0.248486083202568	0.0942969047401323	0.295270343469461	0.706422585737201	0.623148418447984	0.503962754529858	0.836012008746092	0.671326001690098	0.179293225872699	0.997704162341221	0.907063545379239	0.123755684448173	0.459231176830601	0.218756233858298	0.266735015820755	0.254777465663491
0.661184574170013	0.220000702076119	0.180681420120146	0.0387080239858375	0.569390012959404	0.529959458897727	0.558363612046815	0.443266244549118	1	0.335501034589251	0.0998861148229695	0.252274380297392	0.170799053404593	0.0848586515974581	0.0383135051676513	0.033511376084899	0.0198518476384627	0.0429932742490962	0.309594076663323	0.382463076627083	0.428746653089979	0.391802892775838	0.0405203538877234	-0.0261578490590098	0.103158524496689	0.0193120579124591	0.888886178601561	0.283125615243044	0.0527897621709604	0.0433148157450929	0.253230317907716	0.0353161880409346	0.142284922821964	0.507377681963558	0.225636079173596	0.230529605521811	0.46990836525407	0.25516767673182	0.558922202319664	0.332710558740595	0.63236540886118	-0.0639447991240526	0.098890320752984	0.0262986648592167	0.210279334188024	0.26174786415726	0.190636936176213	0.237515773665739	0.0875457486026585	0.286366812407611	0.587785389920216	0.576414720584834	0.673172207018392	0.547503427892771	0.361183970566052	0.0197023470784826	0.426396650417991	0.383341074492341	-0.0541549277145735	0.851994501180201	0.135194189495227	0.274647864704301	0.25624903802759
0.610332842640248	0.438208856611758	0.265544980922034	0.452796970051168	0.714353980509142	0.491832322009912	0.760711723309324	0.743981295226129	0.335501034589251	1	0.582802627099602	0.324246693632645	0.348369037126592	0.25273218654126	0.226910917393913	0.130937139013776	0.166124059151032	0.157387579888766	0.466064602588204	0.475960414675201	0.512134738341331	0.458843432850809	0.401856978683599	0.180717029484881	0.48329527133712	0.342005652284831	0.491514904991899	0.306402630493524	0.101210464631486	0.267356372412591	0.314166131576992	0.294480698503133	0.487790746700971	0.655635845809918	0.645698034190926	0.3735841193157	0.475024890944348	0.649566209712881	0.554049344293455	0.61744452335945	0.58074687515575	-0.020880117310946	0.257022464026501	-0.0583710458126703	0.214972314820639	0.204025226480292	0.113610847671553	0.200746185830557	0.0514280222466875	0.234323115559393	0.552294752987237	0.469177139033585	0.362204457831562	0.770693225799043	0.644187518824404	0.125247646853705	0.752570359403347	0.582486094885099	0.21695801491953	0.334611631740857	0.243572046450819	0.21653471452941	0.264228756855302
