Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31
F_CITMLB	0.206345079760475	-0.0684284587701103	0.359944405278976	-0.136796570949184	0.0427888718951158	-0.0314875887551275	0.00864627949887851	0.0328365071392772	-0.192094743266395	-0.0688610076867732	0.158380780262559	0.00762383873242156	0.00472970465559048	0.190980177190448	-0.207260575285811	0.321689558218618	0.110745869986287	0.334828087694937	-0.0971989839081201	-0.249488584693656	-0.0765655779302545	-0.0110881996687765	-0.119516648190602	0.386421814374548	-0.224224485165575	-0.0538333492084386	-0.0138058096472983	0.360255613086266	-0.044289449895753	-1.13671234562108e-16	0
F_TOTAL	0.284511890042729	-0.0307909256921676	0.290331313572884	-0.0936280425442839	0.297175534474615	0.0757651096339827	-0.0786134504829063	-0.103617141704773	0.148546092246919	0.0407690772571773	0.099152690211614	0.09694517368905	0.137259971850008	-0.0699981080899444	-0.189521104565572	-0.0323966553307011	0.221774503972216	0.202674773334911	-0.0221100276040368	0.0256820398357436	0.0399680726525714	-0.0216314768360811	-0.0203056249679661	0.0511400135002005	0.261731555369403	-0.0814211769129788	-0.0256902792673113	-0.661630718052339	0.0189805380458612	2.69001022931761e-16	-6.7280155594986e-17
F_JUICE	0.189240369381198	0.0359364156854765	0.0182028684286026	-0.0327846222918608	0.341507605848683	-0.0566745032117645	-0.190805017421278	-0.242858476113958	0.340814552980305	0.112061331388589	0.239979574365583	0.30255383884877	0.0814959816947515	-0.12544055327247	0.0109452810801747	-0.119583577286065	-0.0359911541713516	0.0750725604782013	0.0189143518445571	0.352995150581989	0.0698251150150581	-0.102320373638175	0.0437021202354323	-0.186196898986532	-0.0601405476013746	-0.0375381173450575	0.0161206683415809	0.492435955473366	-0.00530767028673613	-1.28537475522016e-16	9.15390338133932e-17
V_DRKGR	-0.18772537861159	-0.114358097250317	0.175581879967533	-0.0276027605603153	-0.0856425486764039	0.298412992430335	-0.174101476136308	-0.00827976010157531	0.0932098829049843	-0.316582767110607	0.229921331196241	0.180829607265418	-0.299059632414011	-0.144042538057909	0.0103024411507706	-0.00949126829052075	-0.15124464072022	-0.0228633117567242	0.237701292168739	-0.164800984273035	0.475557148113544	-0.0827010642934043	0.153191083448095	0.106792377314063	-0.112709681540477	0.179416272598772	0.0344794869210943	-0.0685295281135725	0.00729729856348887	-0.245608779808503	-0.0488648063451247
V_REDOR_TOTAL	0.046434471888121	-0.140898146461219	0.188707016973332	0.328963491846055	-0.213307124041129	0.222392175683891	-0.154476451259009	-0.172037845119553	0.186828951053048	0.0522904718927868	-0.0875016256760856	0.0774768493580481	-0.0710738392641286	0.121936608244723	-0.0738841362369483	-0.277376114461916	0.0912129810117757	0.0838379062687429	-0.0116599145237282	-0.228233006231735	-0.354654961705398	0.450824297499217	0.079396418681962	-0.0888294614656689	0.174407887086632	0.0464428492715257	0.123304886146125	0.149294457280005	0.00841947074580902	-0.221925051720127	-0.0441528380373491
V_REDOR_OTHER	0.0264077543272776	0.03015398741579	0.295278416309827	0.289545266047624	-0.26001822743411	-0.0920640395297238	-0.122369571238899	-0.0409222143138455	0.166630331310928	0.143731953482684	-0.0820708177044169	-0.162304192943293	0.0456645925843245	0.0240752717546906	-0.00260731616113011	-0.307373132133728	-0.185746955274778	-0.113117673789213	-0.176187831304636	0.337537188868971	0.0515550865002073	-0.203176489297628	-0.15255129180293	0.467507419266016	-0.256192913340709	0.0235168779345266	-0.0239696901395428	-0.10566390360193	-0.0029378486130223	-1.54451412902242e-16	-9.36459046484936e-17
V_STARCHY_TOTAL	-0.17226786703763	-0.117486347335319	-0.0564023051405894	0.343219271363521	0.323729762421088	-0.281093182682754	0.0868508926142061	0.225095239827178	0.0683458150990869	-0.172318563509943	-0.0253216480801295	-0.147663564182432	-0.03261716853999	-0.0492468486883453	-0.0716746985169238	0.066727678064547	0.0651714890592178	0.00825525116021981	0.153567917361862	0.102686960399483	-0.0676577273773013	-0.0888503004247493	0.166593931332946	0.251001539194688	0.284109710070648	-0.26498193738124	-0.130619064989139	0.107194719641417	0.00252259791371822	-0.441309151007445	-0.0878001438675097
V_STARCHY_OTHER	-0.0537648244058495	0.0096858255313032	0.0788484084136333	0.219422640640889	0.352703343974819	-0.140308234383828	0.0508024745380686	0.00431584917646798	-0.359485003771412	-0.188816876033726	-0.26077148994956	0.142165349848122	-0.143153160095211	0.0236116295062783	0.184383830863426	-0.127547430354588	0.0275843690564203	0.298069315382978	-0.179648767455982	0.243540093127323	0.197821891692871	0.357537636779262	-0.0550551640138691	-0.0681385961156966	-0.213946302901741	0.233920748949832	0.095004681871698	-0.0783848636535486	-0.00788607292860006	1.76629236700647e-16	-5.9237040844516e-17
V_OTHER	-0.225229782466389	-0.206074064828825	0.16456050150671	-0.0695441809413767	-0.00937202343699015	0.234944447351748	-0.164861146596426	0.198215857513223	-0.257213368466775	0.0942218100827466	-0.0501574921621831	0.244323345821457	0.358416089529175	-0.00963189902102037	0.110337049511166	0.0388925287418242	-0.0478477871831691	-0.00823615058590211	-0.134596340355702	0.0899860583190942	-0.20936549932185	-0.257431884301212	-0.236487085786994	-0.263070600931721	-0.10161221197169	-0.00663533919584286	-0.141266911326402	-0.0378463340189309	-0.0108326183394414	-0.413746010063708	-0.0823163515310589
V_TOTAL	-0.293954839234345	-0.281699820342309	0.183815442070176	0.270876725960588	0.101249401267193	0.137369178194273	-0.153313417842785	0.202363296918454	-0.0170686046902399	-0.147989896445436	0.00734804518660224	0.13984159398247	0.0640553815002553	-0.0488013130883355	0.000221445274726212	-0.0263089438070689	-0.0113855248348302	0.0189635063630302	0.0973230119364214	-0.0123010267657141	-0.112395172785291	-0.0946111208271645	0.044332628408399	0.0121023045026654	0.135298694678773	-0.093645417016241	-0.115078128489784	0.0687493659851465	0.000418772368028739	0.697431412014617	0.138756647517538
