Sample	MCT.f.0065	MCT.f.0070	MCT.f.0071	MCT.f.0072	MCT.f.0073	MCT.f.0074	MCT.f.0095	MCT.f.0099	MCT.f.0100	MCT.f.0260	MCT.f.0269	MCT.f.0449	MCT.f.0512	MCT.f.0562	MCT.f.0563	MCT.f.0564	MCT.f.0566	MCT.f.0598	MCT.f.0621	MCT.f.0622	MCT.f.0624	MCT.f.0625	MCT.f.0086	MCT.f.0120	MCT.f.0121	MCT.f.0122	MCT.f.0123	MCT.f.0124	MCT.f.0125	MCT.f.0128	MCT.f.0129	MCT.f.0130	MCT.f.0131	MCT.f.0132	MCT.f.0133	MCT.f.0134	MCT.f.0135	MCT.f.0136	MCT.f.0392	MCT.f.0393	MCT.f.0394	MCT.f.0396	MCT.f.0398	MCT.f.0399	MCT.f.0400	MCT.f.0401	MCT.f.0402	MCT.f.0403	MCT.f.0404	MCT.f.0405	MCT.f.0406	MCT.f.0407	MCT.f.0408	MCT.f.0477	MCT.f.0478	MCT.f.0479	MCT.f.0480	MCT.f.0481	MCT.f.0485	MCT.f.0486	MCT.f.0487	MCT.f.0488	MCT.f.0489	MCT.f.0490	MCT.f.0491	MCT.f.0492	MCT.f.0493	MCT.f.0523	MCT.f.0569	MCT.f.0571	MCT.f.0572	MCT.f.0573	MCT.f.0574	MCT.f.0575	MCT.f.0576	MCT.f.0579	MCT.f.0580	MCT.f.0581	MCT.f.0582	MCT.f.0583	MCT.f.0584	MCT.f.0585	MCT.f.0586	MCT.f.0587	MCT.f.0588	MCT.f.0589	MCT.f.0590	MCT.f.0591	MCT.f.0592	MCT.f.0593	MCT.f.0594	MCT.f.0595	MCT.f.0127	MCT.f.0154	MCT.f.0155	MCT.f.0156	MCT.f.0158	MCT.f.0160	MCT.f.0164	MCT.f.0165	MCT.f.0166	MCT.f.0167	MCT.f.0168	MCT.f.0169	MCT.f.0170	MCT.f.0240	MCT.f.0241	MCT.f.0242	MCT.f.0324	MCT.f.0332	MCT.f.0335	MCT.f.0358	MCT.f.0360	MCT.f.0361	MCT.f.0363	MCT.f.0365	MCT.f.0366	MCT.f.0417	MCT.f.0443	MCT.f.0444	MCT.f.0445	MCT.f.0446	MCT.f.0447	MCT.f.0448	MCT.f.0450	MCT.f.0451	MCT.f.0452	MCT.f.0453	MCT.f.0454	MCT.f.0456	MCT.f.0457	MCT.f.0458	MCT.f.0459	MCT.f.0472	MCT.f.0473	MCT.f.0476	MCT.f.0616	MCT.f.0617	MCT.f.0069	MCT.f.0239	MCT.f.0245	MCT.f.0248	MCT.f.0250	MCT.f.0251	MCT.f.0252	MCT.f.0254	MCT.f.0460	MCT.f.0461	MCT.f.0463	MCT.f.0465	MCT.f.0467	MCT.f.0468	MCT.f.0469	MCT.f.0470	MCT.f.0471	MCT.f.0533	MCT.f.0534	MCT.f.0542	MCT.f.0543	MCT.f.0001	MCT.f.0002	MCT.f.0003	MCT.f.0004	MCT.f.0005	MCT.f.0007	MCT.f.0008	MCT.f.0009	MCT.f.0010	MCT.f.0011	MCT.f.0012	MCT.f.0013	MCT.f.0014	MCT.f.0015	MCT.f.0016	MCT.f.0017	MCT.f.0205	MCT.f.0207	MCT.f.0208	MCT.f.0211	MCT.f.0214	MCT.f.0216	MCT.f.0217	MCT.f.0219	MCT.f.0220	MCT.f.0256	MCT.f.0257	MCT.f.0258	MCT.f.0259	MCT.f.0261	MCT.f.0264	MCT.f.0265	MCT.f.0266	MCT.f.0267	MCT.f.0268	MCT.f.0270	MCT.f.0271	MCT.f.0272	MCT.f.0614	MCT.f.0138	MCT.f.0139	MCT.f.0140	MCT.f.0142	MCT.f.0143	MCT.f.0146	MCT.f.0147	MCT.f.0148	MCT.f.0149	MCT.f.0150	MCT.f.0152	MCT.f.0153	MCT.f.0006	MCT.f.0605	MCT.f.0606	MCT.f.0607	MCT.f.0609	MCT.f.0610	MCT.f.0602	MCT.f.0108	MCT.f.0109	MCT.f.0110	MCT.f.0114	MCT.f.0116	MCT.f.0117	MCT.f.0118	MCT.f.0319	MCT.f.0375	MCT.f.0376	MCT.f.0377	MCT.f.0379	MCT.f.0380	MCT.f.0384	MCT.f.0385	MCT.f.0386	MCT.f.0388	MCT.f.0389	MCT.f.0390	MCT.f.0431	MCT.f.0434	MCT.f.0436	MCT.f.0438	MCT.f.0439	MCT.f.0440	MCT.f.0520	MCT.f.0547	MCT.f.0550	MCT.f.0551	MCT.f.0553	MCT.f.0557	MCT.f.0558	MCT.f.0561	MCT.f.0613	MCT.f.0615	MCT.f.0618	MCT.f.0620	MCT.f.0623	MCT.f.0626	MCT.f.0627	MCT.f.0302	MCT.f.0126	MCT.f.0243	MCT.f.0041	MCT.f.0263	MCT.f.0330	MCT.f.0336	MCT.f.0340	MCT.f.0411	MCT.f.0412	MCT.f.0413	MCT.f.0056	MCT.f.0060	MCT.f.0303	MCT.f.0318	MCT.f.0300	MCT.f.0301	MCT.f.0378	MCT.f.0409	MCT.f.0410	MCT.f.0418	MCT.f.0141	MCT.f.0151	MCT.f.0374	MCT.f.0483	MCT.f.0053	MCT.f.0144	MCT.f.0628	MCT.f.0331	MCT.f.0604	MCT.f.0212	MCT.f.0262	MCT.f.0087	MCT.f.0091	MCT.f.0092	MCT.f.0093	MCT.f.0094	MCT.f.0098	MCT.f.0137	MCT.f.0145	MCT.f.0367	MCT.f.0232	MCT.f.0343	MCT.f.0348	MCT.f.0351	MCT.f.0356	MCT.f.0357	MCT.f.0597	MCT.f.0541	MCT.f.0113	MCT.f.0119	MCT.f.0325	MCT.f.0326	MCT.f.0327	MCT.f.0328	MCT.f.0329	MCT.f.0333	MCT.f.0334	MCT.f.0337	MCT.f.0338	MCT.f.0339	MCT.f.0395	MCT.f.0511	MCT.f.0513	MCT.f.0514	MCT.f.0516	MCT.f.0517	MCT.f.0518	MCT.f.0519	MCT.f.0521	MCT.f.0522	MCT.f.0525	MCT.f.0526	MCT.f.0527	MCT.f.0545	MCT.f.0549	MCT.f.0555	MCT.f.0565	MCT.f.0567	MCT.f.0568	MCT.f.0570	MCT.f.0577	MCT.f.0578	MCT.f.0599	MCT.f.0600	MCT.f.0601	MCT.f.0603	MCT.f.0612	MCT.f.0055	MCT.f.0066	MCT.f.0596	MCT.f.0052	MCT.f.0057	MCT.f.0608	MCT.f.0611	MCT.f.0063	MCT.f.0061	MCT.f.0059	MCT.f.0322	MCT.f.0323	MCT.f.0383	MCT.f.0075	MCT.f.0353	MCT.f.0370	MCT.f.0387	MCT.f.0415	MCT.f.0047	MCT.f.0371	MCT.f.0437	MCT.f.0048	MCT.f.0304	MCT.f.0321	MCT.f.0349	MCT.f.0364	MCT.f.0369	MCT.f.0424	MCT.f.0426	MCT.f.0206	MCT.f.0422	MCT.f.0244	MCT.f.0255	MCT.f.0097	MCT.f.0538	MCT.f.0359	MCT.f.0054	MCT.f.0112	MCT.f.0159	MCT.f.0210	MCT.f.0213	MCT.f.0227	MCT.f.0233	MCT.f.0296	MCT.f.0313	MCT.f.0350	MCT.f.0355	MCT.f.0423	MCT.f.0524	MCT.f.0416	MCT.f.0421	MCT.f.0035	MCT.f.0036	MCT.f.0037	MCT.f.0038	MCT.f.0039	MCT.f.0040	MCT.f.0042	MCT.f.0043	MCT.f.0046	MCT.f.0051	MCT.f.0058	MCT.f.0088	MCT.f.0096	MCT.f.0101	MCT.f.0102	MCT.f.0157	MCT.f.0234	MCT.f.0249	MCT.f.0253	MCT.f.0290	MCT.f.0291	MCT.f.0292	MCT.f.0293	MCT.f.0297	MCT.f.0306	MCT.f.0308	MCT.f.0391	MCT.f.0482	MCT.f.0531	MCT.f.0532	MCT.f.0535	MCT.f.0536	MCT.f.0537	MCT.f.0539	MCT.f.0540	MCT.f.0552	MCT.f.0373	MCT.f.0556	MCT.f.0064	MCT.f.0068	MCT.f.0104	MCT.f.0106	MCT.f.0111	MCT.f.0222	MCT.f.0236	MCT.f.0314	MCT.f.0317	MCT.f.0067	MCT.f.0546	MCT.f.0554	MCT.f.0311	MCT.f.0315	MCT.f.0209	MCT.f.0419	MCT.f.0161	MCT.f.0309	MCT.f.0312	MCT.f.0341	MCT.f.0342	MCT.f.0344	MCT.f.0345	MCT.f.0346	MCT.f.0362	MCT.f.0382	MCT.f.0560	MCT.f.0044	MCT.f.0224	MCT.f.0230	MCT.f.0429	MCT.f.0430	MCT.f.0223	MCT.f.0225	MCT.f.0226	MCT.f.0229	MCT.f.0231	MCT.f.0105	MCT.f.0163	MCT.f.0455	MCT.f.0544	MCT.f.0420	MCT.f.0397	MCT.f.0464	MCT.f.0221	MCT.f.0049	MCT.f.0238	MCT.f.0441	MCT.f.0442	MCT.f.0475	MCT.f.0462	MCT.f.0218	MCT.f.0228	MCT.f.0237	MCT.f.0427	MCT.f.0045	MCT.f.0368	MCT.f.0320	MCT.f.0428	MCT.f.0354	MCT.f.0432	MCT.f.0619	MCT.f.0372	MCT.f.0629	MCT.f.0435	MCT.f.0090	MCT.f.0466	MCT.f.0294	MCT.f.0298	MCT.f.0062	MCT.f.0299	MCT.f.0515	MCT.f.0484	MCT.f.0162	MCT.f.0310	MCT.f.0089	MCT.f.0433	MCT.f.0414	MCT.f.0305	MCT.f.0215	MCT.f.0103	MCT.f.0347	MCT.f.0352	MCT.f.0235	MCT.f.0107	MCT.f.0295	MCT.f.0307	MCT.f.0316	MCT.f.0115	MCT.f.0381	MCT.f.0528	MCT.f.0529	MCT.f.0548	MCT.f.0247	MCT.f.0530	MCT.f.0425	MCT.f.0246	MCT.f.0559	MCT.f.0188	MCT.f.0181	MCT.f.0173	MCT.f.0174	MCT.f.0179	MCT.f.0180	MCT.f.0185	MCT.f.0186	MCT.f.0189	MCT.f.0190	MCT.f.0195	MCT.f.0196	MCT.f.0201	MCT.f.0202	MCT.f.0171	MCT.f.0172	MCT.f.0177	MCT.f.0178	MCT.f.0182	MCT.f.0187	MCT.f.0191	MCT.f.0192	MCT.f.0197	MCT.f.0198	MCT.f.0203	MCT.f.0204	MCT.f.0175	MCT.f.0176	MCT.f.0183	MCT.f.0184	MCT.f.0193	MCT.f.0194	MCT.f.0199	MCT.f.0200
MCT.f.0065	0	0.389278565	0.340248641	0.360370857	0.399498447	0.325203064	0.351230131	0.387638552	0.34966682	0.35082544	0.336050296	0.352550352	0.33595677	0.410114573	0.380666711	0.361057846	0.393924598	0.36585642	0.374311686	0.412277616	0.377081643	0.355618987	0.338504939	0.359079554	0.3607943	0.353699776	0.362381704	0.358481832	0.375007893	0.355866436	0.347244575	0.356793605	0.365775015	0.388772802	0.322662544	0.317596128	0.327407165	0.368423041	0.332445557	0.345219385	0.357598309	0.372670946	0.3679841	0.356342443	0.315520962	0.388868519	0.355413748	0.377618119	0.401629162	0.385074687	0.34810615	0.361593814	0.365513687	0.366091939	0.391600589	0.361810386	0.38443724	0.378257274	0.360480179	0.45660489	0.355047779	0.340906724	0.44941813	0.343091847	0.36851325	0.363959736	0.363557441	0.365871423	0.392392065	0.370579629	0.330393493	0.352793624	0.342061216	0.362695768	0.391317329	0.354614421	0.35905075	0.362979843	0.390018128	0.424696211	0.38564091	0.362402835	0.376360083	0.398064032	0.350237954	0.381218566	0.375829049	0.400108386	0.386192349	0.387411743	0.440644513	0.383773643	0.343576004	0.349512657	0.324492489	0.354047031	0.332379867	0.426526165	0.391016082	0.36844708	0.394589196	0.38031974	0.388525927	0.366381481	0.357772997	0.375616772	0.362682313	0.395064423	0.347333764	0.267456094	0.405497263	0.338083766	0.360506794	0.371062111	0.364431596	0.344176498	0.317579174	0.312057219	0.38725427	0.346154484	0.31970646	0.302002659	0.341901198	0.291262168	0.421139927	0.359388922	0.325433792	0.365441192	0.391667465	0.346593109	0.359329904	0.310518144	0.320373906	0.393159763	0.358557218	0.357816888	0.400520912	0.391369894	0.400853668	0.329577232	0.416771566	0.324036084	0.329088093	0.398914081	0.398189543	0.418167432	0.368174725	0.348008276	0.370169917	0.344038314	0.401129768	0.344156365	0.346219656	0.336494223	0.383088107	0.339924242	0.312884481	0.315414181	0.339097976	0.342581828	0.335193729	0.343890903	0.328899869	0.35509376	0.276767194	0.353301193	0.359964976	0.341249812	0.331756681	0.355812191	0.342674089	0.36815975	0.39572924	0.328652456	0.36470878	0.364843029	0.359461197	0.332344519	0.410795916	0.372048062	0.370931766	0.356933624	0.383354905	0.357892791	0.315185015	0.374106442	0.330985472	0.374206887	0.299972748	0.32065388	0.355151322	0.298216203	0.339971969	0.368499612	0.332177655	0.388304144	0.356005298	0.37698766	0.383110075	0.381658397	0.378050972	0.352213268	0.382228278	0.38589675	0.339370849	0.366097959	0.352540599	0.362215162	0.357227041	0.358729753	0.394878934	0.362643995	0.378316051	0.336158135	0.40691318	0.359564997	0.337918411	0.295819494	0.373560648	0.361384677	0.294972566	0.354447696	0.350533889	0.358638333	0.349792712	0.330561037	0.316106369	0.352184848	0.333894064	0.302577861	0.398513028	0.308136017	0.301720335	0.330992615	0.284538573	0.33050152	0.325258032	0.322908023	0.40085773	0.343665274	0.378474992	0.381179363	0.320079712	0.343453569	0.349281579	0.341538743	0.338419569	0.352126331	0.361312027	0.370706711	0.425741896	0.41668845	0.427105455	0.3880223	0.387897509	0.382675445	0.398074773	0.441920194	0.356445425	0.344650978	0.313080601	0.323142704	0.334703409	0.356118221	0.297284086	0.340509724	0.317310523	0.339237371	0.39781169	0.383368496	0.373344838	0.424550003	0.449259604	0.414722857	0.344208835	0.398609147	0.349976313	0.359461615	0.371973609	0.380406927	0.369113303	0.412332482	0.334736649	0.345138724	0.449897405	0.28323264	0.359010185	0.356353719	0.370748545	0.339169487	0.312896571	0.322502942	0.36135061	0.317445902	0.355137377	0.333506155	0.380850205	0.349517833	0.372359549	0.363666914	0.347740288	0.367044409	0.38555349	0.377801907	0.377286605	0.325620551	0.384492993	0.3706682	0.383743575	0.35821218	0.347882647	0.343948206	0.345461177	0.342926747	0.340742841	0.386875027	0.334566429	0.292031844	0.358938797	0.336600137	0.362098899	0.350527253	0.32636655	0.319105447	0.356995564	0.34591963	0.363463336	0.354453777	0.404550693	0.433608679	0.407910927	0.349142248	0.345630941	0.361418922	0.36362462	0.348430214	0.392763715	0.352215696	0.372033516	0.368966542	0.374252762	0.359960892	0.331008572	0.351782327	0.42302652	0.365131041	0.368472011	0.379677881	0.340520554	0.383952056	0.44313605	0.342619697	0.357735772	0.409999195	0.327837171	0.302394201	0.312740698	0.325727061	0.358005763	0.37512701	0.34097028	0.30664698	0.362482194	0.33459311	0.372602998	0.303332142	0.328958204	0.355847483	0.35799897	0.337511458	0.3422722	0.380085617	0.361339738	0.367445818	0.367208342	0.309531367	0.375541678	0.336465493	0.423438279	0.364822703	0.384941087	0.332604571	0.362028801	0.370898527	0.373762486	0.349918655	0.333989302	0.371405481	0.363083484	0.37570891	0.343858855	0.36966518	0.295294189	0.335098739	0.310622557	0.393605056	0.327065398	0.317013921	0.320991392	0.327249513	0.309439947	0.355958541	0.350123967	0.327173568	0.287516593	0.323046676	0.320107308	0.327448937	0.402192259	0.353653864	0.347843274	0.370588688	0.314855165	0.302559241	0.330602813	0.394466525	0.418889029	0.325218176	0.370978493	0.357023633	0.425587	0.352263601	0.279527769	0.370864462	0.341849186	0.337731304	0.378306379	0.384450791	0.398742403	0.383604224	0.321133291	0.374510475	0.387566067	0.381999936	0.417306115	0.344094846	0.354332576	0.360504393	0.375888722	0.383956574	0.414074537	0.388691176	0.333982195	0.385645652	0.431456117	0.376357714	0.358846314	0.304353256	0.333827192	0.335387603	0.344610786	0.338711295	0.391479203	0.360491267	0.349423036	0.418055609	0.364382555	0.365584744	0.362194792	0.385673099	0.374787508	0.343388	0.380002554	0.372830056	0.372278511	0.341138293	0.373180491	0.354871475	0.321747361	0.355919134	0.394296356	0.377523862	0.360722222	0.3997478	0.362083129	0.388975319	0.397288596	0.348923614	0.350048499	0.362875779	0.333365826	0.397909349	0.379929172	0.33779911	0.352185195	0.373368554	0.39187035	0.367536772	0.301768326	0.341632758	0.368749166	0.386301482	0.315379699	0.369790362	0.321369112	0.342848526	0.346618639	0.435065167	0.352141718	0.425397358	0.401914832	0.311175821	0.41908792	0.416194379	0.3726832	0.328818926	0.390335601	0.326090331	0.312346357	0.387149898	0.332814182	0.316719758	0.394061631	0.319179861	0.359619454	0.362440166	0.370824796	0.326536666	0.340573638	0.36802361	0.340392511	0.30595876	0.362405516	0.286638753	0.343132715	0.337514011	0.354379663	0.354598611	0.340956125	0.320552634	0.320836704	0.343087992	0.271179131	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674	0.30149674
MCT.f.0070	0.389278565	0	0.274921454	0.281798354	0.314722509	0.314499399	0.308370317	0.32858128	0.312367966	0.32529091	0.299679338	0.368403443	0.286940506	0.388650825	0.361991281	0.347272716	0.382743321	0.415715014	0.339643653	0.393358878	0.348830424	0.346682428	0.330394582	0.355615221	0.34644362	0.348502882	0.348248442	0.356697439	0.368236865	0.359772458	0.35180056	0.343782079	0.360511835	0.376148676	0.349667725	0.359942363	0.356146126	0.372979026	0.324243976	0.336568002	0.348051441	0.364469366	0.370476317	0.347694647	0.306584403	0.376333939	0.347212167	0.369416539	0.393427582	0.407979139	0.348589137	0.353392233	0.357312106	0.369282198	0.395024712	0.365000645	0.387627498	0.381447532	0.363670438	0.459795149	0.358205757	0.33967276	0.454425944	0.346931148	0.371703509	0.354041348	0.3667477	0.352268998	0.384281708	0.358779112	0.322283135	0.3546835	0.333950859	0.363085082	0.390347704	0.346504063	0.377370689	0.354840798	0.381864698	0.416560914	0.377517167	0.354201254	0.368237117	0.389917651	0.368595123	0.354388078	0.384011844	0.391906806	0.377990768	0.373624726	0.432442932	0.401808406	0.342243578	0.35354058	0.332464934	0.345363014	0.336581449	0.405459498	0.37585507	0.366315712	0.385646549	0.371011895	0.374107122	0.359124517	0.311859887	0.362442405	0.353341472	0.381390582	0.346930586	0.338955224	0.400999518	0.329917061	0.363605829	0.360272932	0.351883206	0.343117023	0.356587419	0.313319284	0.370406694	0.30260223	0.324367915	0.326375269	0.380182346	0.436648155	0.335785467	0.340436433	0.319492634	0.366147268	0.325096556	0.310142026	0.311892269	0.356744543	0.349152389	0.398167578	0.331888408	0.359134543	0.403619948	0.395893323	0.274342167	0.320157569	0.403094957	0.331694585	0.340112986	0.389482017	0.40134151	0.405605514	0.369433419	0.336207758	0.358369399	0.313679344	0.389329251	0.332355847	0.334419139	0.324693706	0.347142832	0.348813227	0.39250821	0.36397355	0.353709503	0.360612144	0.361248143	0.350723202	0.346027917	0.362661038	0.367001623	0.355562892	0.366279757	0.362277077	0.344349971	0.375260116	0.34518184	0.358749916	0.395895034	0.339423388	0.368736703	0.359926874	0.348639361	0.335989883	0.38967899	0.359513482	0.354976424	0.341757376	0.370911548	0.375546168	0.333256353	0.378662427	0.335541457	0.377806492	0.318317657	0.342081324	0.363996316	0.318934232	0.34876973	0.360298032	0.323976074	0.380427743	0.338140486	0.381301651	0.374908494	0.372359406	0.350060456	0.342781204	0.372796214	0.383749765	0.385524752	0.356671663	0.338783057	0.354013581	0.349025461	0.349297689	0.385469099	0.352476953	0.384324624	0.326817294	0.397481116	0.350224156	0.352218046	0.33631941	0.363209575	0.331626855	0.31868564	0.341855349	0.342332308	0.350436753	0.358373015	0.345390207	0.320283915	0.322819363	0.362120813	0.346772369	0.40035439	0.366182147	0.360036767	0.388489389	0.326559067	0.350880185	0.336157965	0.313367753	0.371123712	0.348058859	0.416625585	0.371996801	0.310738871	0.334196236	0.340532428	0.365901961	0.321112239	0.33384831	0.356764274	0.361659755	0.445968433	0.408486869	0.418903875	0.390405197	0.368311147	0.384183929	0.380593966	0.35607466	0.364845904	0.351483277	0.317217119	0.343740835	0.346686825	0.340567547	0.353234687	0.370052416	0.364416186	0.33103579	0.329419561	0.287602544	0.286288803	0.328692828	0.353386574	0.323160226	0.34619599	0.387472816	0.378288521	0.350963318	0.343983093	0.378721401	0.34235327	0.417341352	0.326159801	0.33182883	0.404524986	0.385277676	0.350081524	0.38409376	0.361894647	0.312500677	0.329957361	0.327852572	0.370100445	0.309335545	0.34702702	0.325949486	0.356361256	0.352616868	0.374154247	0.35423485	0.333975224	0.358105147	0.377637085	0.364401543	0.367858968	0.325941507	0.349336082	0.360757851	0.373437935	0.360886666	0.359356136	0.341168389	0.341512509	0.35328541	0.31866297	0.37815431	0.348285581	0.309409422	0.350524495	0.322926297	0.356401044	0.341344852	0.312176268	0.300333141	0.324763271	0.313687337	0.344063713	0.36692415	0.37710115	0.405709385	0.375539484	0.330759904	0.319343269	0.342441061	0.351181263	0.340605032	0.392700078	0.340415179	0.39174422	0.361664458	0.382888971	0.351231711	0.312297282	0.34253	0.413813448	0.337838714	0.355842826	0.370530993	0.328870927	0.375310103	0.449642832	0.333522735	0.348409691	0.411108792	0.342440162	0.330149527	0.339156629	0.306242787	0.363355393	0.365694946	0.377397478	0.336974177	0.384739943	0.32639153	0.364262267	0.288707996	0.37552131	0.346734827	0.34652929	0.310371632	0.345371235	0.33033765	0.353138158	0.358013754	0.357728352	0.314789773	0.367431321	0.339790995	0.474937132	0.448540692	0.377024682	0.33206075	0.330790612	0.375166603	0.364354011	0.335618068	0.363639025	0.375294254	0.334707042	0.367083459	0.331324275	0.310358959	0.326541146	0.321424898	0.341869515	0.424852014	0.361285893	0.353234029	0.332432814	0.332151229	0.314873472	0.342219167	0.337424671	0.33597133	0.384633622	0.350972484	0.405501379	0.315915569	0.388377226	0.361661999	0.333507475	0.369176908	0.336223848	0.305874274	0.338170091	0.401605114	0.426456306	0.32882016	0.359842163	0.363855933	0.433154278	0.344202255	0.322279609	0.37974607	0.350738171	0.346553115	0.396365202	0.414449925	0.430908306	0.414524049	0.346869109	0.373645006	0.379364486	0.380024234	0.408373227	0.334572009	0.341725999	0.354417582	0.363853615	0.382324901	0.404733696	0.380350446	0.328427352	0.384445206	0.413591306	0.349682431	0.315390609	0.305560018	0.37019969	0.357282756	0.318424418	0.330509715	0.36458002	0.347956687	0.335884013	0.405521029	0.348036986	0.351825103	0.349660212	0.375359679	0.365671603	0.344352404	0.365418092	0.36532713	0.374590333	0.35604084	0.377299638	0.358943651	0.326570447	0.371338896	0.381749988	0.332915789	0.289612475	0.326926926	0.36903701	0.394233726	0.408764273	0.350241268	0.323182931	0.355672935	0.328103722	0.38860376	0.370900182	0.325998593	0.309744458	0.377416832	0.395872575	0.353783901	0.320600564	0.345996088	0.36757084	0.378099901	0.341459508	0.36685364	0.332867294	0.353225773	0.346429214	0.4083895	0.356373398	0.427540267	0.367311934	0.322417394	0.409746689	0.416475423	0.384411378	0.319478085	0.38919286	0.31282474	0.304144776	0.379324716	0.319107934	0.347004632	0.384629566	0.310839131	0.347959664	0.348675102	0.361699226	0.353638604	0.339202116	0.357856568	0.327857931	0.297757179	0.327887143	0.327223927	0.32747808	0.344441962	0.345765959	0.34092477	0.332845768	0.29524603	0.30707164	0.334886411	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382	0.293386382
