Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31
BMXWT	0.119242475295457	-0.0420492746078949	0.0611034052878296	-0.160211380673888	0.154032314200331	-0.0154396035953437	-0.12439191111104	0.267184875266887	-0.173577754111713	0.0728795825848576	0.164331865126965	0.521581613412594	-0.318413600497549	-0.0417082558111847	0.124395763619787	0.18670246249923	0.383771661999246	-0.00863386227363665	-0.140672608600808	-0.157597925699222	0.316617462640417	0.0271409018485239	-0.159078542749337	-0.0019799329422243	-0.000361715764547666	0.184988572924465	0.00274936965380957	0.0543004544049126	-0.0195739463723983	-2.05205429644255e-16	0
F_CITMLB	-0.163876940879021	-0.207113745120933	-0.13367458452672	0.236238113376915	0.0857766582415221	-0.0841551043255701	-0.197767826602732	-0.0719728488730244	-0.245870248415263	-0.136212750943291	0.338787907039891	0.0775295398019075	0.196387615600541	0.122702366734278	0.287253119729723	0.208097648117206	-0.237229342409346	-0.000444413445030283	0.0413477215747035	0.0629168064621995	0.0371721458593591	-0.0888545846919082	-0.0570774129330244	-0.379385529612085	0.100363178397959	0.0669819241697284	0.0768283445137944	-0.355138992268192	0.231521024709798	-2.57387919689257e-16	5.6530140444111e-17
F_TOTAL	-0.232379990863004	-0.109101072853254	-0.405854603803507	0.0486175549109509	0.162364490037881	0.13664565470717	-0.216782906760191	-0.162926445989712	-0.0423810722607268	0.0176004100980863	0.00546613777598946	0.0974790739231513	0.0376388802939237	0.104039281291626	0.0584643976579015	-0.110248103427419	-0.00445932162554836	-0.0830019600911809	0.0578080376738244	-0.0389337251729133	-0.00804058470208144	0.0293881120598357	0.0538436880202354	-0.229791386076131	-0.0279784665297284	-0.0578133887094807	0.0517357115604455	0.705706318520838	-0.189123400155847	1.71300397011897e-16	-5.86995282011449e-17
F_JUICE	-0.0131053538209487	0.0596508432220165	-0.167449189430065	0.13746691377518	0.166791504113966	0.329848220527218	-0.416749161000658	-0.116223087524733	0.0123403747228992	0.0304086754830187	-0.281742510253434	-0.0428968921885164	-0.244700823047443	0.237951786489521	0.052707551658033	-0.0820672278360089	0.0344422409155945	-0.195385048467181	0.202835222615329	-0.222539282643044	0.103042033582435	-0.162835868445677	0.107880400157546	0.232810790992532	-0.087021769997781	-0.0439524298435081	-0.137724868674042	-0.385183943615417	-0.085901193230279	-2.01847955383109e-16	-8.03626446815026e-17
V_DRKGR	-0.200621495640307	-0.279508758176397	-0.0361561436718306	-0.188304939012256	-0.153749174439523	0.110118808548167	0.143175651718706	-0.0248124627248792	-0.124131369700714	-0.0305161503558743	-0.187065560032497	0.0715183683903856	0.070908985608136	-0.291540817552827	-0.246641356483833	-0.0745887625314838	0.014806332804755	-0.425371086065615	-0.0634851254670006	0.185408667825156	0.372067598605061	-0.075176429619241	0.247898206237759	-0.207833337087673	0.00206380915656539	0.0274938805571537	-0.184779680463847	-0.121187967624342	0.0320601771975066	0.236435098074543	-0.0170876501707375
V_REDOR_TOTAL	-0.222133834810337	-0.113419769783246	0.0262228198238541	0.339682612705631	0.173994203660351	0.15103380146875	0.216482408288769	0.27639882560441	-0.00551599956808357	-0.0320474596435428	0.106710809346536	-0.114572156337808	0.0103805174499826	0.223468588345075	-0.0010153949535144	-0.170322261347307	0.224155135034298	-0.18675926052219	0.00932818332750436	0.0894859727918524	-0.199413605046441	0.317693523130225	-0.0202526738497941	0.172140159560391	-0.07962048089586	0.394788114478948	-0.104655660339965	0.0321793654912593	0.194494141825337	0.253849832967016	-0.0183462488309285
V_REDOR_OTHER	-0.202262871079073	-0.33686812246729	0.0831668066436424	0.22547021042318	0.0390536930121782	0.0485640975082665	-0.0473321824986092	-0.0347666099118383	-0.0501316852498821	-0.13336199058586	0.0211227042611077	-0.03738531897708	-0.254328238247297	0.012291250822016	-0.0766289547628735	0.0601379263786413	-0.158763877646299	0.00540716064427588	-0.481067283085654	0.167970574817315	0.0998447087248987	0.0470531664162842	-0.12676357236813	0.388937310198738	0.194918267941906	-0.337941311627844	0.229183515657065	0.0202123540743381	-0.120532495144544	-1.12546065852894e-16	1.49160383082604e-16
V_STARCHY_TOTAL	0.0275103232924336	0.00893768698632979	0.254758748028078	-0.320942875552441	0.440729385257147	0.157977628597751	-0.117189974610426	-0.000988439816674083	0.016832655922666	-0.0497463178326951	-0.00631973289049152	-0.0879721102074004	0.019556456577025	-0.178276622895848	0.11738125926839	0.10110444373483	-0.0759640907630958	-0.0382499097127638	0.208323777348258	0.0570501460041664	-0.16389847064722	0.309747367619434	-0.125370142658359	-0.119928082694409	0.14604082529327	-0.217547849013092	0.0795853661297619	-0.0756493651776813	-0.191214292398807	0.454394024047813	-0.0328399894340337
V_STARCHY_OTHER	0.0256065492638315	-0.183989797316745	0.09972125514997	-0.283804271042952	0.345019665316905	-0.026106843971511	0.109901677498445	-0.1405857377168	0.0231817948263282	0.0212827780910344	-0.0130918476736522	-0.437950017418407	-0.0544520466842449	0.13384546555241	0.0603137062807876	-0.0444959541634012	-0.164655548600254	0.151130928650904	-0.0207152656485585	-0.0445626734907484	0.382457162220488	-0.301940288149566	-0.14593670630322	0.078311068992988	-0.0215047356123703	0.380673683079508	0.043893881382472	0.148531715974064	0.131829403270728	7.34195294504045e-17	1.10368587908086e-16
V_OTHER	-0.246553982327259	-0.260115714287275	0.255704979687826	0.0892385810414024	-0.0663615709898742	-0.170457105663653	-0.105119675228158	0.0617667307338572	0.112830989396371	0.146488455453638	-0.060921677210783	0.164381038269231	0.0012399315284703	-0.0290645118773414	0.102715829045347	0.045034783062559	-0.0915642609158212	0.381869751002842	-0.0477675818856075	-0.200552617827928	-0.148558681787185	-0.263067282184895	0.264342222008025	0.0335364946220226	-0.327510081302422	-0.00612237084939782	-0.174718362925114	0.0470861177620495	-0.0851457843115572	0.405451346092709	-0.0293028015709516
