"KCAL"	"PROT"	"CARB"	"SUGR"	"FIBE"	"TFAT"	"SFAT"	"MFAT"	"PFAT"	"CHOL"	"ATOC"	"ATOA"	"RET"	"VARA"	"ACAR"	"BCAR"	"CRYP"	"LYCO"	"LZ"	"VB1"	"VB2"	"NIAC"	"VB6"	"FOLA"	"FA"	"FF"	"FDFE"	"CHL"	"VB12"	"B12A"	"VC"	"VD"	"VK"	"CALC"	"PHOS"	"MAGN"	"IRON"	"ZINC"	"COPP"	"SODI"	"POTA"	"SELE"	"CAFF"	"THEO"	"ALCO"	"MOIS"	"S040"	"S060"	"S080"	"S100"	"S120"	"S140"	"S160"	"S180"	"M161"	"M181"	"M201"	"M221"	"P182"	"P183"	"P184"	"P204"	"P205"	"P225"	"P226"
1	0.828590683136115	0.909554240449487	0.733750834328823	0.54006079380519	0.934209456525357	0.88437183146319	0.897036394110851	0.79003403948928	0.529624376621282	0.590210180792962	-0.0266225209797238	0.42433452779869	0.464552149828308	0.16835842761165	0.179737063157984	0.21662119893048	0.433199034387659	0.147727605580745	0.677866056803254	0.61865259778173	0.718395644272478	0.518581647766619	0.58413055876683	0.37248435778208	0.498670192484092	0.533501146080166	0.657753910449499	0.471396207504619	0.19241069869227	0.152542299865801	0.218037197362098	0.28693053241756	0.680434745455633	0.861015047168536	0.692251941015049	0.597570652196173	0.678114471824517	0.60781583644573	0.88976390047762	0.758193833657501	0.768647192439973	0.118420205398567	0.290626126097708	0.180543299262462	0.349254489484419	0.636001340861709	0.616573273134541	0.602817967024567	0.65987535271252	0.494206194676864	0.729083021309426	0.890305683830896	0.883483661675722	0.718752935436175	0.895880828740468	0.69574212914195	0.179090140870735	0.785815114951235	0.704870528046301	0.0686545285983811	0.490086881279984	0.0827150467110694	0.436430247771522	0.0795069775854701
0.828590683136115	1	0.615585446928445	0.424869403448829	0.489973217627096	0.820629039878483	0.777264260388166	0.796536032682312	0.670364648495119	0.726495118339902	0.491725618645037	-0.00716314373037423	0.429077847545014	0.426770700054892	0.110385012645959	0.11066803058736	0.357361669753356	0.38028489543963	0.165517132383011	0.615552094657179	0.659475799748508	0.805722583170032	0.609140153535345	0.497945658294838	0.276806157231305	0.48058017774795	0.439745791363218	0.843374371601682	0.530428771029642	0.175656227162976	0.124499672002343	0.305475912032897	0.270985810052108	0.66610700404166	0.907178622300691	0.718194735530871	0.498052497976418	0.744967448776968	0.621767777754938	0.853647076139999	0.777742903302203	0.886643056889141	0.0455253280653742	0.137302834483404	0.172916898214352	0.373648324584173	0.549968916637478	0.521158132800198	0.484021937511515	0.559922225869639	0.369389472550848	0.642431057461668	0.800741888408292	0.763259891052197	0.743802053892113	0.789566657106599	0.64079784567601	0.142413290712565	0.65719762976138	0.624800571288113	0.101563109337098	0.664371576398815	0.159062173596675	0.625402948347105	0.198368780455765
0.909554240449487	0.615585446928445	1	0.859865640071604	0.526638336547442	0.73230265667212	0.711163062472238	0.692970117557964	0.603222822948718	0.309565204628227	0.485835117877678	-0.0387684730729656	0.376426277347014	0.415143330050706	0.173228697295589	0.163246606578985	0.162284388132924	0.417518058497937	0.0768229997016834	0.657860927080265	0.510079069729392	0.565901133503538	0.375508624673622	0.596672969031407	0.432047307660137	0.442359040772075	0.564102172187123	0.450654453914585	0.35508116159418	0.1849942332452	0.203914873209407	0.170988181864148	0.168945101660765	0.572903592758153	0.702152118068742	0.58679663766313	0.608932549422221	0.536813126057662	0.494208654890522	0.725061414749711	0.653863061595493	0.605503577810915	0.153901649467675	0.292999190890032	-0.0102821457891806	0.292710565427057	0.507113099753289	0.499945619276561	0.529210098663476	0.545667977656661	0.482185669147579	0.590991205573201	0.699070561252926	0.721075020446413	0.52010813874869	0.694207133156272	0.507849882196457	0.10100346402992	0.603083369640089	0.52987684115093	-0.000240085616938368	0.276672439521454	0.0234377999983652	0.262374814155836	0.0171444088675252
0.733750834328823	0.424869403448829	0.859865640071604	1	0.183907300288872	0.565946845151648	0.575379356814526	0.521944627223733	0.442620028497195	0.30267283220725	0.342164659043233	-0.0320311857601434	0.28671608308235	0.317006114895478	0.12056123388148	0.126925409249087	0.116060383251332	0.229962606220763	0.0208929171041446	0.383267413670866	0.370968470461507	0.368695304109879	0.204453706763931	0.300640968813338	0.235134448815002	0.1982843085443	0.290464976118427	0.364361767125187	0.314438612626555	0.134630974722592	0.205681424050517	0.177540913507562	0.108176820812959	0.398846199548642	0.497512709636196	0.320009119941487	0.378170475618464	0.366713927061902	0.258528600875692	0.53503377502184	0.46399672304465	0.391613261716982	0.275516316070437	0.347633735777427	-0.0480294339121132	0.232860626104744	0.373339479781213	0.392473158311492	0.425996132386332	0.421267158351292	0.437484386191189	0.461341571291184	0.554079010707991	0.619410424420982	0.419895207947645	0.521461660125542	0.397806705314488	0.074901260223818	0.440348569617213	0.391093403223252	-0.0204480898806436	0.275728480581388	0.0271042563039275	0.232183425782723	0.043299006934725
0.54006079380519	0.489973217627096	0.526638336547442	0.183907300288872	1	0.451465099358924	0.330209220113103	0.499263144137009	0.42328651474575	0.115332854482642	0.48427137069226	0.0260787851623159	0.12512522327973	0.288958667317975	0.253537352871884	0.279538611844714	0.252562930402105	0.359387023044652	0.285281283459703	0.506964057801552	0.346064521711983	0.402870146340536	0.411949491070868	0.634724226039302	0.189310937086171	0.823756124421576	0.501066094709618	0.367300674982175	0.167478347981434	0.0913369839560355	0.257331965674525	0.0218862474935611	0.364891946549826	0.372050748662106	0.54431741809359	0.829841697207994	0.507833455473185	0.445580775957733	0.74193708611814	0.429304884723007	0.707134232063215	0.423665047823866	-0.0678423032715151	0.0804545812783043	0.159486550153708	0.274015793376514	0.197351684219582	0.191645704753239	0.184088904170037	0.210315014452894	0.131157136015318	0.224555156467858	0.362590568479611	0.29859314439277	0.323092774744661	0.502283023650776	0.351437701147477	0.110675754205105	0.42001289104205	0.423568461824446	0.0225353987164594	0.063956298189483	0.0698742342440555	0.117012634791542	0.0308104539712569
0.934209456525357	0.820629039878483	0.73230265667212	0.565946845151648	0.451465099358924	1	0.934572516277341	0.965851438812688	0.862248915956194	0.603784889588205	0.604312244118319	0.00160870487497621	0.424480094943395	0.445527199300598	0.131722723972331	0.152855215103562	0.177199819821283	0.361798301177565	0.160259905759643	0.569737324517165	0.576324836190242	0.66692176842048	0.491551365248031	0.46926468325771	0.278951323073794	0.425891851044272	0.420870051759535	0.678767342160677	0.448602014463606	0.13430022825352	0.074306495803708	0.225767253362165	0.342881135262049	0.672938845840504	0.835449730040033	0.636556817736105	0.498577372143062	0.660488120750704	0.561528977408327	0.878490351346908	0.699529539134042	0.737433997943121	0.0610413261113463	0.305041802420108	0.157287561023528	0.287770354028072	0.686965267852649	0.672432032777911	0.613015940440446	0.698066605753973	0.459360358245488	0.765764265391075	0.952496518056233	0.924886287862133	0.776692013756023	0.96472359545029	0.753654391617493	0.232068877657661	0.85601207861418	0.782098557085917	0.105482387005166	0.569649130243898	0.102574708195229	0.473153105922097	0.102585954050139
0.88437183146319	0.777264260388166	0.711163062472238	0.575379356814526	0.330209220113103	0.934572516277341	1	0.865994007672983	0.676412647697851	0.588429667996805	0.429679674003159	-0.0462940508712241	0.471763990659828	0.424803095122357	0.0900077033829435	0.0616671675289006	0.0996080914434724	0.388604849196749	0.0644614152400523	0.559842200751982	0.580579823594066	0.593609098899854	0.404727839441374	0.422796128777479	0.314217949233642	0.300630911584363	0.402173253090322	0.603288733020654	0.435543981614588	0.135304189186756	0.0284779693250622	0.215961757068594	0.207626521815219	0.707138710165152	0.79378367105621	0.501214698180214	0.476290894638076	0.651881731058899	0.451206508111934	0.842228316921066	0.603539305059054	0.715921519571097	0.0665033976465473	0.335403991364656	0.0768888935767073	0.22949536408812	0.828262364885675	0.817193914648329	0.766138697954941	0.855895881291061	0.583941192978915	0.922711145299518	0.985170049608609	0.976019314870998	0.778314110804319	0.861482447781712	0.606748721068771	0.134773553015412	0.667146845445854	0.646254143058481	0.086862978474031	0.541829562816015	0.0719744410476265	0.464870138493239	0.0510368691030237
0.897036394110851	0.796536032682312	0.692970117557964	0.521944627223733	0.499263144137009	0.965851438812688	0.865994007672983	1	0.794148211113165	0.586733647311753	0.611052845250741	0.0172744364646176	0.364232571617231	0.385572118171152	0.140673341984911	0.132905920182761	0.176745306566185	0.359930433472714	0.144288343649502	0.540630841493424	0.550830601066647	0.663899925287803	0.514007742593807	0.457759977263719	0.235201866287577	0.463762401437153	0.397052105041565	0.687518632983323	0.415123490687395	0.143981119417724	0.0729408163759593	0.208334313769875	0.313911107533563	0.602273758949129	0.794399067099804	0.672760900612225	0.48294579413374	0.64720862150729	0.571929426347324	0.83206820183197	0.701217442981843	0.682030211669158	0.0625014076635212	0.270236795852775	0.185798606625937	0.274314688782128	0.576994526980991	0.563549005202537	0.501772457381736	0.579189851321818	0.370956691690185	0.660683356701044	0.894796591098373	0.873018902145936	0.780557767737255	0.999211798181142	0.812004474928326	0.302114680385149	0.788709411989186	0.703288433522591	0.143011407630051	0.562527454395958	0.130951673988157	0.446863463989418	0.124766862133567
0.79003403948928	0.670364648495119	0.603222822948718	0.442620028497195	0.42328651474575	0.862248915956194	0.676412647697851	0.794148211113165	1	0.473942769812786	0.676583655222089	0.05594581424228	0.310374791795578	0.420088539837101	0.151581317179933	0.259607300064467	0.237887983775083	0.195620611369517	0.280089388076215	0.462001805599978	0.440116596695124	0.577086070640677	0.431990172786481	0.415546412008147	0.195517454912306	0.446250048952659	0.353883760471777	0.579900928136857	0.372750284349885	0.0585583443468978	0.120789065965017	0.182256897500634	0.493541946441692	0.505204434536097	0.711091629979959	0.600006980586327	0.406149041576401	0.480224475628856	0.564132384576168	0.748377922605772	0.63493333305159	0.634998881290749	0.0266017600856399	0.244554784153021	0.198824853498589	0.305121497793718	0.451541890725475	0.429642532565105	0.3994137832565	0.447964957219217	0.305520332511745	0.46981850156759	0.717798576537537	0.666496837780623	0.541771010648094	0.797858602755806	0.6779580040201	0.220908778004912	0.998161781445093	0.880226982566811	0.0690008943431425	0.461988734856519	0.0840062443304232	0.382682345670812	0.124787734791323
0.529624376621282	0.726495118339902	0.309565204628227	0.30267283220725	0.115332854482642	0.603784889588205	0.588429667996805	0.586733647311753	0.473942769812786	1	0.225110297568107	-0.0832243195755367	0.315890181190279	0.256681126055621	-0.0157111125044771	-0.00288954441143477	0.217247723501534	0.14982356613816	0.153047324664191	0.251794551234052	0.392804525887998	0.444000574517173	0.331982566169325	0.1373045295936	0.00883295032327148	0.21770742001121	0.0959315347861389	0.889289588953625	0.327998105479488	-0.0291863364293358	0.0229323038340642	0.275409430276664	0.190119065361812	0.3456567172764	0.618003159119989	0.352131066484608	0.168014820438772	0.489568263340094	0.283623159537396	0.569581165052357	0.452949000204457	0.667223395421176	0.029097173946773	0.0620190664888032	0.0514157419329901	0.180096229412445	0.408290655581533	0.4070277586347	0.352840912024802	0.413431629063354	0.261430922313928	0.449967802110325	0.623862152263312	0.589633106487288	0.638556454422573	0.578233620187421	0.46600020952472	0.084058583562133	0.457088771283635	0.440998267573594	0.0464353277023584	0.934200493455935	0.106025533508292	0.553305776999138	0.240635096457616
