Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37
ACAR	-0.067075022174551	-0.213816213585292	0.234382811525395	0.20619106504344	0.223905252310818	0.0995241250701727	0.238110716286164	0.195306538099479	-0.0534404643565892	-0.188373041066501	0.063475738097768	0.152299564888528	0.152413047027928	0.174266238519972	-0.343861148464357	0.127647459504819	0.0538300613300712	-0.010315737946379	-0.174489430072903	-0.0644510355960853	0.172398529697022	0.42594781187784	-0.337728894242026	-0.0157722850402083	-0.151203218404427	0.0288337351603584	-0.136204348005386	-0.0493857187831387	0.0661246955170012	0.0471858628486907	0.0231857273222677	-0.0460655440370207	-0.105009241361653	-0.124354290517921	-0.0119826974849647	-0.0103690003372197	0.00203952045376487
BCAR	-0.0781962289550932	-0.245161442128866	0.328858274176306	0.280647880001821	0.133863824347989	0.0307065961036089	0.148698275700292	0.0276115729042327	-0.15363333109675	-0.0270904004696074	0.0395617588254151	-0.00263205502068354	0.161142488416217	-0.0971343504209688	-0.00335200309893489	0.0840047158053284	0.118237202497028	0.0157041364070683	-0.0957283541127987	0.0435312228723308	-0.0746796882880943	-0.13839624949047	0.28764600201829	0.0995263801180112	0.224426061138457	-0.0202204796987682	0.12947231471574	0.119673327322541	-0.138240015802179	-0.0648649211638332	-0.310556815036572	0.317639538711748	0.0419220194843663	0.434866160783243	0.0069937902280373	0.0252788271288496	-0.00451368529351916
CRYP	-0.0991131886006915	-0.164301350407711	-0.0774819267035358	0.149982192560678	-0.074767854098663	-0.143487260769431	-0.470506566475554	0.206345040724685	0.252193580632029	-0.202096093120186	-0.0353345845267587	-0.0851507739084276	0.0418511812285998	-0.220492057040265	-0.185079086133148	-0.0656941468731932	-0.00354279306157652	-0.466702073608519	-0.0116167873253306	-0.173082116308773	0.216346634888759	-0.0317698686899604	-0.0306328519306474	-0.14336676948744	0.233391052328115	0.114813493483572	-0.108270829706247	0.0417503707969555	0.0139466383659967	-0.0126431652368756	0.141786151891286	0.101822584307508	0.0505921749232556	0.099750232790414	0.0293943115201629	0.0112004105532271	-0.000968582929168513
LYCO	-0.118324182283778	0.0371980291094057	0.136035043737057	-0.118286492564217	-0.00555318636424385	-0.199624309727418	0.0951680396986402	0.345579068370377	0.336742360898239	-0.00551391595415132	-0.315239156491367	-0.266280663600526	0.213793426614754	0.151501209340908	0.318451419804658	0.329606557970152	0.280098467791409	-0.00182354404034789	0.0205540600757918	-0.197143491330893	-0.14491092421531	-0.0207218719676418	0.0711028993935692	-0.00508095790126443	-0.185824640478192	0.155399762064351	0.0332816671960847	-0.0384272492351467	0.0462079668678347	-0.0365048112206162	-0.0523121364415487	-0.0672610730280559	-0.0654106519553047	-0.0242843343176331	0.0129635689991334	-0.00716871980985972	0.000327255719619493
LZ	-0.0693988173878068	-0.190904502629704	0.168790170700649	0.191312473278565	-0.0885013085121076	-0.184446316312522	-0.0185921623679666	-0.100539640324799	-0.325472250888985	0.354244118008681	0.110192726702964	-0.268831228019152	-0.238763855720087	-0.242683307523638	0.341670284217207	-0.115906595757296	0.291527285935758	-0.0192788901162795	-0.0944729095452279	-0.243685343641592	0.0880709989180728	0.123709813236346	-0.268689218307368	-0.0759536720732005	0.00309024943413383	-0.0527906871117035	-0.0451135590930234	0.0183955184354693	0.00736322793923155	-0.000692661243101824	0.0418574192385512	-0.07083668442086	-0.0338713356714153	-0.0962380082314441	-0.0478924796671907	-0.00626118670176714	0.00208105607287754
FDFE	-0.182443888790887	0.249295463529183	0.0183429430351156	0.162809042146135	-0.0483319332855445	-0.0709331969674472	0.118245487472941	0.08885200116043	0.25771376190115	0.303754640520385	0.218190741915208	-0.0992537760302993	-0.128469356959803	-0.0357055455107389	-0.177923606623198	0.0912705373840663	-0.0268121617234793	-0.00445312393143919	-0.0363650849824387	0.15246766376185	0.123386477422471	-0.0317597040251089	0.00598893804547188	0.0822204909440819	-0.0247232238041781	-0.00643157597160641	-0.0534953564783668	0.00926830144658691	-0.00160410105428379	-0.0356181180116193	-0.0586184723578861	0.0336952343146479	0.0402713801631086	-0.0108217473668553	0.04306885344096	-0.0412446435382282	-0.715189485616203
VB2	-0.226707219992583	0.166010174859463	-0.0224688907173678	0.0659801934018035	-0.0724644325576373	0.21019289016224	-0.0515707440468634	0.0670873393897469	-0.161626453253432	0.0497452855410684	-0.111346974382463	-0.00915664210824683	-0.00351838278402829	0.203129612786325	-0.019849074933731	-0.114141973984356	0.16182576249949	-0.191113438596792	0.0586320143922927	0.130946954973227	0.0333008092170575	-0.0336112390711474	0.0103315477609699	-0.349241687077255	-0.134576309103846	-0.230213935302859	-0.10592455954708	-0.21303459552391	0.00712549920374765	0.105699910413946	-0.0964694923693806	-0.399027087503911	-0.043552611236765	0.496417089108085	-0.0110640567245617	0.0166886313767359	-0.00359729741012167
NIAC	-0.233742707404146	0.0768419818340615	-0.0683739362280622	0.00808844396312928	-0.212321952874741	0.00572720173373551	0.03174928273322	0.058196937105411	0.0608185070903191	-0.157389038193079	0.0452757274218364	0.19233678546276	-0.0923710882562084	-0.0381711443721996	-0.0688567078950636	-0.0366236912205272	0.354891761541821	0.251278822081381	0.0698805003691135	0.0175062446819181	-0.0569622118518438	0.0244482835162082	0.0759897652126238	-0.24873647974996	0.245938356610636	-0.217306198388932	0.170431985540941	0.032086480154275	0.275687908656122	-0.0251930671891963	0.112201121209912	0.256832521477311	-0.462527879119625	-0.116272456930931	-0.0391305850657414	-0.117874223325216	-0.00284151866546855
FA	-0.1362582646814	0.341474513375077	-0.0613377683344413	0.161208460382891	0.0643840144313205	-0.0204071199845303	0.170199783183293	0.0978664294245795	0.248093129529058	0.206504838518912	0.141392800696383	-0.0852217623933181	-0.0417396103678252	-0.205666753685625	-0.112680631106838	0.0766387102466851	0.103617363019176	0.00906163802266911	-0.0316551062651186	0.244708919484821	0.222527771864192	-0.0779272290240386	-0.122479336800021	0.0405598173751767	-0.0376764198356848	-0.0423293092041309	-0.0100292081119928	0.0249107120868764	-0.048845178418989	-0.130176223095531	-0.0611417778801046	0.0546988569707238	0.121114961000595	-0.0147941831536298	0.032925123999712	-0.0345783447408309	0.637814790087254
VB12	-0.197351490868751	0.105784169282913	-0.223912356349173	0.180084249570577	-0.0726544495845092	0.0910245081618888	-0.0701628644700943	0.0689412426389077	-0.130732832129416	-0.228282909362843	0.149965860813791	-0.0624691925238685	0.128165366684418	-0.00861251297145152	0.0672544362223273	-0.128003004517028	-0.102485665597019	-0.0883986089231797	-0.0945220257040967	-0.235183285676567	-0.0735783320517421	-0.18215929009223	-0.0422886157796606	0.295776362533324	-0.232859332479112	-0.11963193600021	-0.0357549075600437	0.216684748087423	0.379851407955199	-0.122324139332371	-0.416377422118508	-0.0815414270863127	-0.0293568368487458	-0.125561576930712	-0.166441959858483	-0.0159111568757878	-0.000605693167581667
B12A	-0.10575686704365	0.284198778609006	-0.131395720144461	0.259989956082798	-0.156244410116149	0.160229850795754	0.0784955187568409	0.0630324266538062	-0.0141519701995233	-0.242600967020246	0.249180088071424	0.111291165584667	-0.0763573044398234	-0.0276378719819293	0.108961769641313	-0.115520528497178	0.132573221352424	0.125262263254997	0.0585975902731185	-0.347802272930635	-0.226319777498735	0.190193811927186	0.112926704959771	0.0170538458675284	-0.0986161144152964	0.290714548199139	-0.0856090966653504	-0.129403774615224	-0.346123553827206	0.0256659541897178	0.172159561247441	0.0952928921275993	0.195694371786937	0.0799114329159969	0.109556395669651	0.0730038701656212	0.0031530655633786
VC	-0.0718673629845786	-0.205320194777825	0.164693178010109	0.281540285427716	0.140724234947277	-0.0183819013666077	-0.167263812268119	0.0722761556168295	0.335834231963472	-0.125823389183622	0.0410792063335992	0.17104252422989	-0.153398809343065	0.114090278032924	0.372878521509648	-0.34360965720347	-0.0145592917419189	0.156348890403224	0.155865092802613	0.402653365034143	-0.0757570970766934	-0.0922216852364127	-0.171441683130402	0.0862351813593863	-0.0619946511727907	0.144101386872406	-0.0871052921953297	0.0389459944782944	0.0128211695935864	0.179804331385251	-0.0434724361384577	-0.058324774235606	-0.0552898528792112	-0.0190360817964167	-0.05080863559403	0.00904747648292897	0.00061585968485938
VD	-0.127018941410109	0.0899506529818008	-0.303864718607868	0.226422160553654	0.175616022779216	-0.0538196158221635	-0.173555926831767	-0.0512179218202544	-0.179198352669875	0.143520411486635	-0.00293465290371379	-0.030575751970971	0.197635972507612	-0.0162982079318013	0.0986065982922196	0.407597491774038	-0.236984719220541	0.0351630465814537	0.292074655442243	0.0667021453436379	-0.154310795051209	0.115111818436459	-0.222453508194631	-0.0369024254532036	0.0436243290410865	0.0651883182583059	-0.035592171599062	0.255141120859332	-0.181054255649297	0.085698327357042	0.0809085727844101	0.05488891541675	-0.343335878324579	0.128867579905934	-0.0710524661399873	0.0071964562974114	-0.00136657166164706
CALC	-0.222251104481735	0.181712490795298	-0.0068366013383538	-0.00960055148636844	0.10045374947901	-0.125077887922517	0.0316388528593516	0.0535277013342894	-0.106780226650349	0.0512278900387572	-0.181296028302434	-0.140405217324138	0.164037224454661	-0.0386173471256778	0.105241232749968	-0.217759209789809	-0.228627112538495	-0.124439056731551	0.02207691526345	0.127886560674753	-0.20407561684553	0.345537799133333	-0.034521250907745	-0.0666354441305545	0.137384114213969	-0.113874550710191	0.0477871979857466	-0.33351181890227	0.188065936951756	0.251867718416777	-0.131992660068131	0.379444499763235	0.243098849318649	-0.131238718053479	0.0237903595841745	-0.0248964190675442	0.000754940771111854
POTA	-0.242269823593479	-0.105326770619587	0.0964149060822364	0.0193426086877711	-0.0714473536995616	-0.00824972655492339	-0.122386168345569	0.0587146623471705	0.00768329697290751	0.115780298748004	-0.0065981435107962	0.135358022537592	0.0202477523017902	0.287870082591795	0.000139692146339163	-0.0932948635751495	-0.121833483603902	-0.0461713235789217	0.132987386055474	-0.0111636740535636	-0.120938520502712	0.10818253479021	-0.12379757891042	-0.192771004386241	-0.0243658351053345	-0.128422275364068	0.381775230902536	0.198546002968629	-0.180443491290518	-0.567297061093045	0.0134927468393776	-0.0342019804753493	0.275095880962614	-0.13005471967237	0.0748876599299732	-0.0577267420975526	-3.66923018039361e-05
ZINC	-0.229534054203799	0.152668832307948	-0.0395042063235406	0.0248791629820592	-0.070724723416514	-0.0573162311889851	0.00730458752487193	-0.00218221528859686	-0.093237569190802	-0.0155588169908356	-0.152299138201782	0.0466144064487948	0.057080173276203	0.298088929400533	0.02635594806779	-0.0471551580434436	-0.0114188623941588	0.0716858869392349	-0.336414127900286	-0.10549206960749	0.217087183563494	-0.254293430249178	-0.270282611565487	0.283292663695167	0.283564478921519	0.0728888173050966	0.375452366981863	0.0297452151466697	-0.107864848603116	0.316776904774553	0.187683526978054	-0.0703709149342912	0.0341747990868638	0.0536915241833073	0.0691208296389575	0.0301861858039017	0.00176585543043512
CAFF	-0.0336238430849218	-0.025293863417241	0.0727000857297325	-0.126454838566073	-0.156597548535168	0.642679717546653	-0.145295604915162	0.147415093538593	-0.103500055953522	0.251577065196692	-0.0549435178304518	0.100230708504778	-0.0280328615107583	-0.00640268392225274	0.0533619006382921	0.147058766642563	0.251357681971018	-0.323545264684874	0.0246116230029596	0.184044117015163	-0.117384852057328	0.0175076110768086	-0.0377532687416923	0.20510181853669	0.0580757758355521	0.177489916547111	-0.0162831602030014	0.0983352061354501	0.0352856699423365	0.0957948040640793	0.0202887861824853	0.149739068747959	0.0415569022119618	-0.2088641647909	-0.0250063094031121	0.0148892947700801	-0.000924000707122751
THEO	-0.0752026023464142	-0.00733484494815411	0.0377634032454482	-0.153060132049591	0.231303220081709	0.292310934955072	-0.219084087597232	-0.239268271578999	0.0987562562660094	-0.0534891747807406	0.319555379348212	-0.567937603123386	0.230250726127036	0.262825640099799	-0.0492387067704919	-0.125033868999351	0.135379026588437	0.230780778948267	0.103360602961815	-0.037114698066395	0.174892773957466	0.0313817501405948	0.0218654070523061	-0.0964760699225913	0.0859296782905036	0.0794759802640655	0.0162264398312653	0.0125943533407027	0.0163126954790683	0.00338486619142506	-0.00266944397927422	0.0814755931306561	0.00544498159526616	-0.0308341078460464	0.0132582744309939	0.024536127208832	0.000634596099002492
ALCO	-0.0638200609080761	-0.117244827243764	0.0589077163611641	0.0587847468131747	-0.439250459897066	0.0451310059269765	0.197354809202836	0.0405112524879207	-0.171715914093531	-0.44024776940577	0.0818117858391671	-0.349576894322541	-0.154335158725564	0.00837536255222959	0.180340079945763	0.283335404814945	-0.235677370193576	-0.0605994603541101	0.0837118033389341	0.338671908304117	0.204122600638252	0.0261667725374937	0.0159269282979744	-0.0298235185322266	-0.0248957615622487	-0.00763081583388561	0.0706775577387363	-0.0185372829916265	-0.013350544583129	-0.0115417000379348	0.104024803159498	0.0057360027754004	0.0605901881410135	-0.0421940573913134	0.0322060227218023	-0.0520174247629414	0.00104484861417328
MOIS	-0.123994272456934	-0.08803357631379	0.150698939381218	0.00528288043202159	-0.227659364347198	0.315111658342294	-0.0483755637357388	0.195827612802214	0.0690730294283977	0.129389747703553	-0.324823625316448	-0.148238279083815	0.106258879123741	-0.383978863782571	-0.15949078557327	-0.159025196339199	-0.330979408942631	0.474723854213854	0.00555479895526988	-0.113516108784724	-0.0202926103080154	-0.0100003362509426	-0.103613427483586	0.0326991656813644	0.00615032351383076	0.0502600119915673	-0.0426703814006165	-0.0541698635834556	-0.0108347784287572	-0.0801499657525371	0.0446577876531689	-0.109715610752102	-0.0752315098128866	0.0984602907260531	-0.0203288075544204	0.00797921639522057	0.00166646132575872
S140	-0.199589901939161	0.104258811165298	0.0227435355259273	-0.223534690973024	0.252956453555248	-0.0519354262079562	0.127338253181128	0.111663705299038	-0.164546482643297	-0.0942124992449263	-0.108578605321692	-0.147157785261874	-0.208467219526294	0.029308980442113	0.029586922430084	-0.24477917531284	-0.0239437050388252	-0.128306682446338	-0.0343600683734848	0.106167652133896	-0.0630552245107216	0.0915430855419703	0.0514665319623041	0.294240903429727	0.0770114425392119	0.0400763972455142	-0.244765394184266	0.169052076133046	0.0555960321211918	-0.329224239045344	0.243941002534403	0.0157255870822233	-0.260773544218007	0.14100552894415	0.338755256145257	0.16722200790949	-0.000863777849570307
S120	-0.139856682736313	0.0147004685641363	0.102612878708788	-0.0950334631263462	0.37401552252058	0.120944121249785	-0.013490109203161	0.0968237872099166	-0.0235800779591802	-0.150503189002177	-0.104416385276101	-0.0609888953180627	-0.603563038529145	-0.0464390166377464	-0.137478705493567	0.19273133070527	-0.0642835834123124	0.0184492454783251	0.322494435296055	-0.278479488572812	-0.00490529647139379	-0.186068656771971	-0.110495526134423	-0.0272787171386222	-0.0308330185469886	-0.0969406501439518	0.143980707434605	-0.0486279713821907	-0.0263673479928036	0.164807321951875	-0.143310458856143	0.0779553428278695	0.10626811736262	-0.0258805879448137	-0.0425300687887133	-0.030943752935566	0.00134253421000617
M201	-0.194506467961064	-0.193107518850198	-0.148487168933688	-0.17123342384547	-0.113336959599755	-0.034587099096951	0.179629491873628	-0.15477333408585	0.120862097678817	-0.0285730098446657	0.102312571590789	0.140793713752677	0.050158180597031	-0.0505878454308899	0.0309479365087265	0.178826090738733	0.0952123338153978	0.0876056805252888	0.218305607535107	-0.0481944336134387	-0.0839875536381508	0.0669747959169707	-0.212292798002676	0.0724488334068304	0.492307665184418	0.052779077781246	-0.234790945406917	-0.0432976016167893	0.156587866635979	-0.0261463762568978	-0.245959399524209	-0.280093785007922	0.250321780953294	0.0568494767600912	0.193955780007013	0.145339283091875	0.000359579303953758
M221	-0.0716143556100935	-0.26188301376144	-0.245765241034905	0.011187472044879	-0.0165701220269001	0.141492571064438	0.395154821167679	-0.0277524577373469	0.196877296773572	0.158934079886603	-0.0516604684481659	0.0425533884036856	0.11075678895995	0.012359356084234	0.140973833753025	-0.239454496982348	-0.0705069313346633	-0.222147001360499	0.361512069830781	-0.206777892185792	0.363849795302245	0.0864943473355766	0.15420421839109	0.162024510208484	-0.0735756018311493	-0.15278886308205	0.138643329393985	-0.0267196152982106	-0.140424454511934	0.0913388349674961	0.032942834834773	0.0699022299943356	-0.1698909459865	0.00648154113449709	-0.0320400152834732	0.00959496749074085	0.000661110230017835
P184	-0.045524569554002	-0.241368447977654	-0.36303604516978	0.0492630147331303	0.0719348195614614	0.136684922918066	0.320244111923891	0.0146673545596916	0.0506978658476559	0.0700253536940087	-0.0677145780258834	-0.138578539369194	-0.125984085969114	0.125305714587967	-0.00765603461228889	-0.0811755063129287	-0.112313005546115	-0.0686416180889551	-0.351188749653198	0.0116453083735266	-0.201878492168011	-0.302958010210023	-0.112207199471399	-0.423455705122174	0.0549187405831963	0.242389554371484	-0.137426156567235	-0.0192242016672729	-0.0909092599936882	-0.0654278434553307	-0.0923144405413772	0.152212685909394	-0.0760295738316877	-0.108558818794268	0.00220542963640846	-0.035490703403715	-0.00208902342534901
P226	-0.0679700877476361	-0.318532697957126	-0.347334640962253	0.160343312494941	0.149868446313346	0.0568273455938143	-0.0406818572424412	0.0259982516467945	0.04706941241475	0.0902382842116436	-0.0201789678165892	-0.0621577103208497	-0.0721666357886025	-0.00915669118055248	-0.0277718510474422	0.150080807250976	0.112023904289093	0.171338334708865	-0.114626395566399	0.0689232506430298	-0.125671884003375	0.0590845054690969	0.141904662635626	0.13137541156994	-0.180891843979538	-0.172490504365101	0.0945406630694278	0.014126265449373	0.357417676395453	0.0377567053492073	0.438698003130747	0.00766665602671093	0.354303077795703	0.200221472277534	0.0215570456272879	-0.0215880080561265	0.0012234679706207
P225	-0.155737743052122	-0.194178614844594	-0.318525621662641	-0.0361032844216607	0.0695334385761482	-0.0830169491723552	-0.232350885491256	0.108555126880554	-0.0664926441697189	-0.0481722980862129	-0.0521843471478936	-0.0838249827178619	-0.129840456897886	-0.104453097154578	-0.123014517307081	0.0155982311407553	0.163775662124896	0.103734252018495	-0.178896601498571	0.204994123225704	0.0156417359494234	0.251002776168234	0.244424172598192	0.181416538609809	0.00536458886145588	0.0221377163701649	0.184081247862261	-0.213930433686086	-0.364236514971816	-0.00319739165273846	-0.318227718086411	-0.234358763244773	-0.139118608693254	-0.204260415833286	0.0166713997506455	0.0152546397881952	0.00162538728227599
