Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39
BMXWT	-0.0123582889981924	0.0259749253466873	-0.0250164046611204	0.0907437504423347	-0.107878266826138	0.201905440420655	-0.144802274605203	0.074242013462843	-0.614962850157978	0.460995781321161	-0.00793918205392653	-0.287409650789713	0.194135800151265	-0.0554020821747432	-0.327431063806591	0.120945919895501	0.0304122396783476	-0.0175662203364592	-0.0811591704470657	-0.216805915709576	0.0534272746731587	0.100310216559648	0.0337869559677814	-0.014341886435317	-0.0308421401752696	-0.0221916889759849	0.0137392561174845	0.0215132931313537	0.00415293173974641	0.0168640086231197	0.0569397740118767	-0.0206661049403488	-0.0109279015370613	-0.00167681423540289	-0.00189178580258131	-0.00590121610235684	-0.00526859381307149	0.0111647753050958	0.000435235777445265
PHOS	0.254069859576476	-0.0671761844352276	-0.0200497986887677	0.0813559206001096	-0.129970997330395	-0.0311965105669922	-0.0838783319423775	0.0455699411344661	-0.0455559140026587	-0.0143008502807806	0.0824355783106323	-0.0630089891669563	-0.211160674392587	0.0770032630874109	-0.0319420618710899	-0.0699916226021932	0.12402634821464	0.221911363160756	-0.0422397704413777	0.0366571858529752	-0.131270905961998	-0.00358616688917918	0.035876736814961	-0.0887495337072671	-0.00139885821657729	0.29077370677852	0.0500079764106652	0.115975652134716	-0.154711030719824	-0.0460996386686479	-0.104393823478646	0.128329308752703	-0.0532534194193453	0.0681794278773108	0.531053662196581	-0.113219050761628	-0.499654303695518	-0.165484191948549	-0.000714433526404507
CARB	0.16752572186301	-0.19178007317821	0.0888930818393291	0.128468285404256	0.168430653740181	-0.110272932663237	0.0590964011991686	-0.285568870316265	-0.0639326652806171	-0.102644305988237	0.0482109569237752	-0.0823005327593353	-0.0577084682981273	0.0982908542092472	-0.20256088888799	-0.136487176526722	0.00789117363440644	-0.150728250465388	-0.296767440625367	0.2960568630468	0.125871265649056	0.473506178260967	0.019179533901113	-0.221552048971201	0.200772319219661	0.0344951807513302	-0.209397047194491	0.0823909939855421	0.125163337671374	0.0327046206717753	0.0983382026054827	-0.0430129660619699	0.0697250617068011	-0.204242246357338	-0.107895420340992	0.119532581203362	-0.0790821446407152	-0.0406067032783411	-0.000461345359275349
FIBE	0.173639396987738	-0.135658422533193	0.295121243138254	0.0800939800953597	0.0114893099700396	-0.0765636293948906	-0.0754233382598105	-0.289539433306297	-0.0264063739776269	0.0268101846927433	-0.0336921498127797	0.00395939569127241	-0.0248497753467154	-0.0821462830005627	0.123355708798412	-0.105504864501344	-0.028257635727504	0.173518450981705	-0.241298753093518	-0.297584284741098	-0.0462162077632597	-0.0149692668177158	-0.0290780864860183	0.174956883366553	0.169254425175561	0.048767769972695	-0.172164744188558	-0.0920434352439959	-0.00308257139471761	0.357569131391077	-0.0719865292019882	0.20148204353779	-0.0590886343270822	0.399548032787468	-0.0101056550036182	-0.171311948422213	0.27569109549641	-0.0571701334558279	-0.000165666275752147
TFAT	0.240219276530689	-0.0942288761998769	-0.0258281349149062	0.1536040669204	-0.235742338760124	0.0786381122626192	0.101207039747575	0.0653168933152427	0.0949904731118754	0.0295359636007204	-0.134700884008776	0.015457915808488	0.0172564744337493	-0.0354653735133956	-0.0192391237828299	-0.0541994436732715	-0.0953207228040081	-0.122552156893008	-0.057720551657981	-0.0188732488326587	-0.120540616723044	0.0573949486233261	-0.0137676552990252	0.105159856911617	0.071635963102841	-0.0543667669452577	-0.0582970125503504	-0.0808927483215117	-0.00521415010817663	-0.0365526780895997	-0.164760292582733	0.00841627292907193	0.000630691766915978	0.000238429675728468	-0.0644091069268771	-0.11423829282564	-0.215307645464305	0.795420551603091	0.00435824146184663
PFAT	0.19241958093808	0.0359423911242817	0.100870505635372	0.297089698421894	-0.0514045819134077	0.184026573529598	0.0621842083474482	-0.0113001150575109	0.143118602704065	0.0380037468620637	-0.223635939678693	-0.161493961236912	0.0824577873757702	-0.0571803997467569	-0.0504194607094874	-0.252770203513916	-0.0855005171308307	-0.0744121887388761	0.170446382371088	-0.0310594367804714	-0.223795787482073	0.0908883801639908	-0.0919835388995512	-0.0212962058625784	-0.0259741964863186	-0.162012648052055	0.176932372135452	0.135936648745818	-0.0933843214873466	-0.0627369517383387	-0.494562725790224	-0.105013267384622	0.222080752083195	-0.0138673145996121	-0.120446131406793	0.106930755020516	0.0755373280851231	-0.334587594205782	-0.00175300785699099
CHL	0.194068172597615	0.145226994391956	-0.0223346576451787	0.129167140287048	-0.022022888461061	-0.312170880583979	-0.0319224687159197	0.288179756200711	-0.071095535191064	-0.100403383993887	0.0753631293959448	-0.0234797359919105	0.0532570540760104	-0.175159750827047	-0.0588929035456031	0.0782479645862693	0.121519722627581	-0.0404620516425414	0.00959923019935009	0.151017304156092	-0.198349228253911	0.0587405625302708	-0.279984167865552	-0.100297245718238	0.25728421373097	-0.131959350177895	0.0954536437870922	0.0613881410217927	-0.152446254786836	0.0378555247796016	0.0613073373887147	-0.182518348261462	-0.488698049342916	-0.0239761902572633	-0.0770529092385704	-0.265003526667131	0.173598385095648	-0.0557251659997596	-0.00120237565772372
ATOC	0.17666439845972	0.0459678851519598	0.243887899981051	0.086707880429987	0.0320417722397137	0.29875612507988	-0.0249282376638444	0.220032722729481	0.119937908805836	-0.0906775048062154	-0.254721482362597	0.0643065936209727	0.117907608484962	-0.030534523029114	-0.100036621629224	-0.0944696265129706	-0.0237737437166668	-0.0385006172314407	0.153603361716375	-0.0870363847845597	-0.204945731323808	0.00431983328422055	-0.107705089447969	-0.157561327278846	0.138927171507592	0.117042423248356	-0.0674652181293636	-0.164724435910867	0.0238739084363004	-0.119842460269967	0.604677533179212	0.216373070645539	0.0943767583542529	0.0338011657173948	0.0654134636206934	0.115394039636659	0.0335624037489168	-0.0496128028772413	-0.00102522675159231
ATOA	0.014280039342723	0.0128257970937959	0.0494051909549911	-0.164496408499683	0.224355727318936	0.20918267473261	-0.464425997256813	0.264271204328097	0.0775582391843342	-0.11070832034973	-0.415267064059947	0.156501571639807	0.00989874574514177	0.207622118153692	0.0188377372921218	0.218638018284651	0.111511070422726	0.192819670431868	-0.212916531391261	0.00233349825098583	0.0860557866460844	0.21725050978983	-0.0342668700886562	0.0654652937838608	-0.058598038000765	-0.0766667108962116	-0.0690640956014437	0.20143044901045	-0.0891988784900024	0.0927949691911004	-0.16945429719595	0.0225309323576612	-0.0400984162820963	-0.0927671191229372	-0.0985635773182934	-0.0754806397662374	-0.045273379736787	0.0282387712573711	-1.5905835764796e-05
RET	0.163540757496959	-0.144261582746348	-0.129581560884931	-0.328352445232684	-0.121452644066939	0.121930185945052	-0.136118601960817	0.144413377719985	0.0267223812978684	-0.0824107168697814	0.0208469047766163	-0.194967460389249	-0.0209066099230546	-0.205187789407767	0.0882496293288612	-0.0885202233984397	-0.0294691603817985	-0.248921100016718	-0.125857512158081	0.0949140641865196	0.0680349105756128	-0.0372251348966148	-0.0142887381939595	-0.211655031235982	-0.110683772128393	-0.2478943419312	-0.145654221072401	-0.0039269334324524	0.139059783242453	-0.0137090910882825	-0.0824524482512898	0.0574903478199472	-0.0883842684389404	0.225572504083907	0.208981565088778	0.158960966027891	0.111329549031088	-0.0261272838013207	-0.500747954487874
